EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,BlockingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,on,HeaveMakes
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,7036.0,117,20,214,219,24,32,30,433,7.0,9.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,9.0,16,5.0,23.0,211,2.0,2.0,3.0,7.0,2.0,2.0,2.0,6.0,12.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,10.0,5.0,16.0,21,11.0,32,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,5,2.0,12,18,5.0,8.0,2.0,1.0,8.0,3.0,1.0,11.0,8.0,1.0,2.0,11.0,6.0,6.0,23,1.0,0.6666666666666666,0.6666666666666666,0.5625,1.0,1.0,0.5625,1.0,1.0,0.575,0.875,1.0,0.3125,0.2222222222222222,0.3333333333333333,1.0,10.080645161290322,0.6,0.17204301075268819,0.12195121951219512,0.23809523809523808,0.0625,0.18421052631578946,0.11224489795918367,0.08333333333333333,0.16666666666666666,0.11764705882352941,0.09090909090909091,0.06666666666666667,0.17857142857142858,0.2571428571428571,0.18181818181818182,0.3,0.5,0.5454545454545454,0.5625,0.7777777777777778,1.0,0.8571428571428571,0.375,0.3333333333333333,0.5,0.0625,0.5,1.0,1.0,1.0,0.5625,0.4976375,0.4842,0.61815,0.15789473684210525,0.15789473684210525,0.30434782608695654,0.2608695652173913,4.787499999999999,0.11214953271028037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,74829.0,1247,311,2417,2391,418,353,247,4808,36.0,62.0,4.0,5.0,4.0,5.0,19.0,39.0,32.0,72.0,133,53.0,404.0,2366,8.0,16.0,4.0,44.0,6.0,15.0,20.0,59.0,38.0,106.0,10.0,132.0,18.0,150.0,8.0,42.0,318.0,3.0,5.0,38.0,71.0,111,8.0,119,1.0,66.0,44.0,44.0,16.0,33.0,46.0,7.0,11.0,90,3.0,43,122,2.0,74.0,1.0,13.0,64.0,14.0,15.0,5.0,5.0,,,6.0,4.0,59.0,418,11.0,0.2638888888888889,0.2753623188405797,0.5413533834586466,0.5,0.4,0.6072664359861591,0.5714285714285714,0.527027027027027,0.6313291139240507,0.5945945945945946,0.5918367346938775,0.07518796992481203,0.08064516129032258,0.1282051282051282,,14.924270410048024,0.4888888888888889,0.08198614318706697,0.006188118811881188,0.12297734627831715,0.014705882352941176,0.09276595744680852,0.007905138339920948,0.004273504273504274,0.012244897959183673,0.00303951367781155,0.022058823529411766,0.050955414012738856,0.08267716535433071,0.11409395973154363,0.12340425531914893,0.12162162162162163,0.007518796992481203,0.6666666666666666,0.21453287197231835,0.5806451612903226,0.631578947368421,0.2222222222222222,0.13494809688581316,0.48717948717948717,0.5588235294117647,0.11072664359861592,0.14285714285714285,0.8,0.13513513513513514,0.8,0.754325259515571,0.5437729166666667,0.51026,0.48992083333333336,0.046511627906976744,0.09655172413793103,0.10891089108910891,0.14603960396039603,7.697744360902256,0.17294166321886636,17.0,23.0,54.0,1.0,6.0,4.0,7.0,46.0,102.0,7.0,13.0,5.0,15.0,69.0,156.0,8.0,19.0,9.0,22.0,192.0,15.0,6.0,1.0,101.0,46.0,10.0,65.0,25.0,2.0,22.0,3.0,3.0,7.0,2.0,2.0,10.0,4.0,2.0,8.0,1.0,1.0,14.0,0.927536231884058,0.4423076923076923,0.42105263157894735,0.4090909090909091,0.44516129032258067,0.5397923875432526,0.02857142857142857,0.3157894736842105,0.53125,0.53125,0.29411764705882354,0.18685121107266436,0.42592592592592593,0.42592592592592593,1.0,0.35294117647058826,0.45098039215686275,0.45098039215686275,0.8913043478260869,0.25,0.17142857142857143,0.16666666666666666,1.0,0.37142857142857144,0.5384615384615384,1.0,0.1891891891891892,0.5714285714285714,0.40540540540540543,0.3333333333333333,0.45544554455445546,24.752564102564104,,,,,,,,,,,,,,,,,,True,
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,7289.0,121,8,226,223,15,48,24,449,10.0,14.0,1.0,3.0,,,,,2.0,12.0,16,3.0,30.0,228,1.0,3.0,,2.0,1.0,1.0,,2.0,16.0,8.0,1.0,4.0,2.0,6.0,,,14.0,1.0,7.0,5.0,9.0,14,8.0,22,1.0,3.0,2.0,7.0,1.0,4.0,4.0,2.0,3.0,11,1.0,6,16,,9.0,1.0,1.0,5.0,3.0,,1.0,,1.0,,1.0,1.0,2.0,15,,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,1.0,0.45,0.25,1.0,0.46875,0.25,1.0,0.0625,0.07142857142857142,,,16.862745098039216,0.6363636363636364,0.11392405063291139,0.11666666666666667,0.21739130434782608,0.03571428571428571,0.13725490196078433,0.09090909090909091,0.15789473684210525,0.05555555555555555,0.13043478260869565,0.058823529411764705,,0.15789473684210525,0.20689655172413793,0.1875,0.2857142857142857,0.06666666666666667,1.0,0.4666666666666667,0.7142857142857143,0.7692307692307693,0.7,,,,0.06666666666666667,0.75,0.3333333333333333,,,0.9333333333333333,0.5713766666666668,0.6403,0.3941,0.09375,0.16666666666666666,0.06666666666666667,0.06666666666666667,4.09375,0.06637168141592921,2.0,,5.0,,,,,1.0,9.0,,1.0,,,1.0,14.0,,1.0,,,3.0,,,,9.0,1.0,2.0,3.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,0.07142857142857142,,,0.07142857142857142,0.4666666666666667,,,1.0,1.0,0.5,0.16666666666666666,,,,0.3,0.1111111111111111,0.1111111111111111,1.0,1.0,,,,0.25,,,,,,,0.1111111111111111,24.357142857142854,1.0,0.07142857142857142,0.2,,,,,,,,,,,,,,,True,
2544,1610612748,LeBron James,LeBron James,2544,MIA,88421.0,1474,352,2870,2843,596,542,296,5713,186.0,249.0,19.0,34.0,36.0,56.0,55.0,123.0,203.0,321.0,575,215.0,956.0,2829,27.0,54.0,23.0,83.0,56.0,120.0,89.0,234.0,278.0,364.0,18.0,202.0,55.0,257.0,34.0,62.0,569.0,8.0,44.0,63.0,158.0,247,53.0,300,13.0,72.0,50.0,80.0,20.0,60.0,50.0,5.0,20.0,130,12.0,21,56,2.0,215.0,1.0,5.0,282.0,120.0,33.0,20.0,18.0,,2.0,20.0,14.0,233.0,595,24.0,0.43302180685358255,0.44694533762057875,0.5582608695652174,0.5,0.4666666666666667,0.5554722638680659,0.4838709677419355,0.4559748427672956,0.6008827238335435,0.5460526315789473,0.5547619047619048,0.03130434782608696,0.05220883534136546,0.04065040650406504,,28.656064858122857,0.6153846153846154,0.15768463073852296,0.046610169491525424,0.16578947368421051,0.03278688524590164,0.15991316931982633,0.04377104377104377,0.06474820143884892,0.04868913857677903,0.03258145363408521,0.024539877300613498,0.11647727272727272,0.15841584158415842,0.1988472622478386,0.16608996539792387,0.16483516483516483,0.04498269896193772,0.7,0.3733133433283358,0.7469879518072289,0.788135593220339,0.5591397849462365,0.18440779610194902,0.44715447154471544,0.4661016949152542,0.30434782608695654,0.5483870967741935,0.5588235294117647,0.3522012578616352,0.6428571428571429,0.5112443778110944,0.5195755255255258,0.530438888888889,0.5068493710691824,0.15789473684210525,0.17964071856287425,0.08682008368200837,0.24476987447698745,9.030608695652171,0.20766550522648083,80.0,6.0,12.0,1.0,2.0,2.0,3.0,27.0,80.0,1.0,6.0,9.0,36.0,33.0,92.0,2.0,8.0,11.0,39.0,60.0,39.0,20.0,,80.0,27.0,21.0,113.0,27.0,26.0,22.0,1.0,12.0,28.0,1.0,2.0,7.0,1.0,27.0,3.0,,,7.0,0.6060606060606061,0.358695652173913,0.25,0.28205128205128205,0.358695652173913,0.13793103448275862,0.3023255813953488,0.32727272727272727,0.39408866995073893,0.39408866995073893,0.2125,0.017991004497751123,0.5,0.5,1.0,0.1199400299850075,0.3375,0.34177215189873417,0.5185185185185185,0.21052631578947367,0.03225806451612903,0.5,1.0,0.0967741935483871,0.16666666666666666,1.0,0.018867924528301886,0.6666666666666666,0.22641509433962265,0.25,0.3375,25.331521739130434,1.0,0.010869565217391304,,1.0,2.0,5.0,1.0,1.0,1.0,0.0125,0.012658227848101266,0.04938271604938271,,,,,,True,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,120410.0,2007,388,3825,3817,630,609,417,7642,177.0,272.0,35.0,59.0,28.0,44.0,77.0,196.0,304.0,383.0,772,229.0,1025.0,3811,52.0,96.0,24.0,131.0,47.0,95.0,35.0,144.0,490.0,276.0,49.0,72.0,31.0,103.0,21.0,21.0,237.0,20.0,70.0,87.0,235.0,358,94.0,452,17.0,51.0,41.0,59.0,12.0,31.0,58.0,10.0,28.0,117,6.0,57,128,8.0,207.0,,5.0,279.0,136.0,14.0,45.0,32.0,1.0,12.0,45.0,28.0,144.0,629,11.0,0.639686684073107,0.6824512534818942,0.4961139896373057,0.5416666666666666,0.49473684210526314,0.49318463444857497,0.5515463917525774,0.5141509433962265,0.549892703862661,0.5848214285714286,0.5669291338582677,0.06347150259067358,0.10661764705882353,0.08163265306122448,0.013157894736842105,24.34439545138083,0.5042735042735043,0.17178362573099415,0.05368098159509203,0.169921875,0.06153846153846154,0.17127659574468085,0.055248618784530384,0.0873015873015873,0.04155844155844156,0.038817005545286505,0.07142857142857142,0.15157894736842106,0.1889168765743073,0.1774193548387097,0.17922077922077922,0.14173228346456693,0.046831955922865015,0.6222222222222222,0.33705080545229243,0.6507352941176471,0.7283950617283951,0.6101694915254238,0.24287484510532836,0.39285714285714285,0.42777777777777776,0.37670384138785623,0.6082474226804123,0.5932203389830508,0.41509433962264153,0.6363636363636364,0.38042131350681535,0.48918014888337485,0.5451407407407407,0.5046085714285714,0.14923747276688454,0.15419501133786848,0.1278048780487805,0.1404878048780488,9.858031088082905,0.16470588235294117,129.0,5.0,16.0,1.0,1.0,2.0,4.0,5.0,19.0,,,3.0,7.0,10.0,35.0,1.0,1.0,5.0,11.0,30.0,,48.0,1.0,18.0,5.0,10.0,37.0,14.0,36.0,10.0,4.0,9.0,11.0,2.0,9.0,9.0,6.0,26.0,2.0,,,9.0,1.0,0.2857142857142857,1.0,0.45454545454545453,0.29411764705882354,0.04337050805452292,0.3130434782608696,0.42857142857142855,0.4243421052631579,0.43,0.8062015503875969,0.01982651796778191,0.3125,0.3125,1.0,0.023543990086741014,0.2631578947368421,0.2631578947368421,1.0,0.3142857142857143,0.010309278350515464,1.0,1.0,,,,0.03773584905660377,0.5,0.0660377358490566,0.42857142857142855,0.2777777777777778,25.75142857142857,,,,4.0,5.0,,,3.0,9.0,,0.0392156862745098,0.043478260869565216,1.0,0.027777777777777776,,,,True,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,21142.0,352,116,647,644,101,94,80,1291,6.0,9.0,4.0,5.0,,,1.0,3.0,24.0,15.0,36,1.0,109.0,633,5.0,7.0,,16.0,,2.0,,9.0,24.0,6.0,2.0,14.0,3.0,17.0,,9.0,37.0,1.0,13.0,14.0,37.0,52,14.0,66,1.0,9.0,7.0,6.0,3.0,5.0,5.0,,1.0,11,4.0,17,38,4.0,11.0,,1.0,3.0,1.0,,3.0,1.0,1.0,1.0,3.0,1.0,9.0,101,,0.8,1.0,0.4166666666666667,0.7142857142857143,,0.627906976744186,0.8888888888888888,0.75,0.6264367816091954,0.8888888888888888,0.75,0.05555555555555555,0.1111111111111111,0.3333333333333333,,13.154362416107382,0.5454545454545454,0.15879828326180256,0.05652173913043478,0.13725490196078433,0.017857142857142856,0.15223880597014924,0.04895104895104895,0.027777777777777776,0.043478260869565216,0.0898876404494382,,0.10526315789473684,0.19402985074626866,0.17777777777777778,0.1625,0.045454545454545456,0.023255813953488372,0.3333333333333333,0.10465116279069768,0.6666666666666666,0.75,0.5,0.03488372093023256,0.3333333333333333,0.5,0.27906976744186046,0.5555555555555556,0.8,,,0.686046511627907,0.5308261627906977,0.5752777777777778,0.489325,0.011494252873563218,0.02702702702702703,0.14678899082568808,0.08256880733944955,14.283333333333335,0.1561051004636785,8.0,7.0,16.0,1.0,1.0,1.0,2.0,19.0,34.0,1.0,1.0,2.0,2.0,26.0,50.0,2.0,2.0,3.0,4.0,75.0,3.0,6.0,,34.0,19.0,3.0,3.0,2.0,1.0,2.0,1.0,,2.0,1.0,1.0,,2.0,,1.0,,,1.0,0.9615384615384616,0.52,1.0,0.75,0.52,0.5813953488372093,0.05263157894736842,1.0,0.3333333333333333,0.3333333333333333,1.0,0.18604651162790697,0.4375,0.4375,1.0,0.3953488372093023,0.5588235294117647,0.5588235294117647,0.9473684210526315,0.25,0.1111111111111111,1.0,1.0,0.1111111111111111,1.0,,0.3333333333333333,0.5,0.3333333333333333,1.0,0.5588235294117647,24.653999999999996,,,,,,,,,,,,0.0625,,,1.0,,,True,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,44854.0,748,93,1390,1394,261,312,178,2784,11.0,21.0,6.0,10.0,2.0,3.0,11.0,24.0,2.0,24.0,47,9.0,141.0,1399,7.0,13.0,4.0,27.0,2.0,3.0,3.0,19.0,28.0,20.0,4.0,42.0,7.0,49.0,4.0,15.0,105.0,3.0,23.0,14.0,29.0,46,26.0,72,1.0,31.0,22.0,18.0,4.0,17.0,7.0,,1.0,25,2.0,28,56,5.0,32.0,4.0,13.0,17.0,3.0,5.0,14.0,11.0,,3.0,14.0,7.0,19.0,260,4.0,0.5833333333333334,0.7,0.5106382978723404,0.5384615384615384,0.6666666666666666,0.5238095238095238,0.5476190476190477,0.5714285714285714,0.5261194029850746,0.54,0.5277777777777778,0.0851063829787234,0.14285714285714285,0.041666666666666664,,9.968652037617556,0.72,0.06263498920086392,0.04722792607802875,0.07216494845360824,0.019736842105263157,0.0654490106544901,0.0406885758998435,0.04225352112676056,0.040268456375838924,0.05612244897959184,0.021505376344086023,0.052980132450331126,0.08333333333333333,0.05555555555555555,0.07801418439716312,0.05660377358490566,0.014925373134328358,0.5,0.16666666666666666,0.5238095238095238,0.6111111111111112,0.5454545454545454,0.19047619047619047,0.4583333333333333,0.4782608695652174,0.015873015873015872,0.47619047619047616,0.6,0.21428571428571427,0.6666666666666666,0.7936507936507936,0.5475912698412698,0.5645472222222222,0.561,0.031007751937984496,0.06,0.19148936170212766,0.1347517730496454,5.474468085106383,0.18776978417266188,2.0,21.0,49.0,3.0,3.0,2.0,7.0,7.0,30.0,,5.0,2.0,4.0,28.0,79.0,3.0,8.0,4.0,11.0,81.0,3.0,8.0,,30.0,7.0,3.0,20.0,7.0,3.0,9.0,,,2.0,1.0,,2.0,2.0,,,,,7.0,0.9642857142857143,0.35443037974683544,0.375,0.36363636363636365,0.35443037974683544,0.626984126984127,0.06976744186046512,0.6363636363636364,1.0,1.0,0.5,0.3888888888888889,0.42857142857142855,0.4375,0.9523809523809523,0.23809523809523808,0.23333333333333334,0.23333333333333334,1.0,0.16666666666666666,0.14285714285714285,1.0,0.6666666666666666,0.23809523809523808,,,0.5,0.2857142857142857,0.2857142857142857,0.5,0.23333333333333334,24.053164556962024,1.0,0.012658227848101266,0.02040816326530612,,,,,1.0,,,,0.01694915254237288,1.0,0.012658227848101266,,1.0,,True,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,79689.0,1328,268,2582,2557,467,391,279,5139,175.0,267.0,22.0,34.0,33.0,47.0,84.0,179.0,179.0,317.0,625,185.0,852.0,2548,37.0,60.0,16.0,90.0,57.0,115.0,37.0,157.0,260.0,374.0,25.0,142.0,35.0,177.0,21.0,30.0,389.0,11.0,49.0,31.0,100.0,133,60.0,193,18.0,69.0,43.0,65.0,12.0,31.0,35.0,1.0,34.0,100,4.0,46,86,8.0,157.0,1.0,5.0,236.0,108.0,12.0,55.0,31.0,7.0,17.0,56.0,31.0,157.0,466,8.0,0.41009463722397477,0.4318936877076412,0.5072,0.6166666666666667,0.4956521739130435,0.5,0.578125,0.46875,0.5472797927461139,0.6164383561643836,0.5379310344827586,0.04,0.052434456928838954,0.0446927374301676,0.01675977653631285,30.048242591316335,0.65,0.10638297872340426,0.054505005561735265,0.09253731343283582,0.05555555555555555,0.1027450980392157,0.054694621695533276,0.09363295880149813,0.055762081784386616,0.024793388429752067,0.045454545454545456,0.09090909090909091,0.08527131782945736,0.1378299120234604,0.099601593625498,0.07142857142857142,0.057692307692307696,0.5535714285714286,0.4002998500749625,0.6554307116104869,0.691699604743083,0.49714285714285716,0.2683658170914543,0.4692737430167598,0.49122807017543857,0.2683658170914543,0.53125,0.6470588235294118,0.3671875,0.7021276595744681,0.46326836581709147,0.5150259370314844,0.518342,0.49208124999999997,0.14342105263157895,0.1506276150627615,0.1056338028169014,0.18427230046948356,8.3832,0.18086754453911696,58.0,1.0,7.0,,3.0,,3.0,10.0,35.0,,1.0,2.0,10.0,11.0,42.0,,4.0,2.0,13.0,3.0,30.0,32.0,,35.0,10.0,14.0,94.0,18.0,2.0,26.0,,5.0,19.0,,5.0,7.0,3.0,16.0,9.0,1.0,,5.0,0.09090909090909091,0.2619047619047619,,0.15384615384615385,0.2619047619047619,0.06296851574212893,0.025,0.2619047619047619,0.3240223463687151,0.32954545454545453,0.3620689655172414,0.010494752623688156,0.14285714285714285,0.14285714285714285,1.0,0.05247376311844078,0.2857142857142857,0.2857142857142857,,0.22727272727272727,0.046875,,,0.015625,,,0.0234375,,0.078125,0.2,0.2857142857142857,25.01904761904762,,,,,1.0,1.0,1.0,2.0,2.0,,,0.07575757575757576,1.0,0.023255813953488372,,,1.0,True,
2592,1610612748,James Jones,James Jones,2592,MIA,17987.0,300,97,573,568,91,81,43,1141,,,,,,,1.0,3.0,12.0,6.0,15,8.0,95.0,573,,,,,,,3.0,21.0,8.0,4.0,,7.0,2.0,9.0,1.0,2.0,20.0,1.0,2.0,4.0,10.0,15,3.0,18,2.0,13.0,7.0,3.0,,3.0,,,,3,,11,20,3.0,18.0,,6.0,10.0,2.0,,3.0,2.0,,1.0,4.0,3.0,21.0,91,,0.6666666666666666,0.6666666666666666,0.4,,,0.6796875,,1.125,0.6940298507462687,,1.0555555555555556,,,,,11.235955056179774,1.0,0.05128205128205128,0.012738853503184714,0.04938271604938271,0.018867924528301886,0.050724637681159424,0.014285714285714285,0.029411764705882353,,0.014084507042253521,,0.07407407407407407,0.07575757575757576,0.013333333333333334,0.046153846153846156,0.0625,0.0625,0.75,,,,,0.046875,0.3333333333333333,0.3333333333333333,0.1875,,,,,0.765625,0.55095234375,,0.5301937499999999,0.04477611940298507,0.11764705882352941,,0.22105263157894736,17.993333333333332,0.15881326352530542,5.0,10.0,21.0,,1.0,1.0,2.0,15.0,28.0,,,5.0,6.0,25.0,49.0,,1.0,6.0,8.0,75.0,,,,28.0,15.0,1.0,4.0,1.0,1.0,6.0,,,,2.0,,,2.0,,3.0,1.0,1.0,,1.0,0.5102040816326531,,0.75,0.5102040816326531,0.765625,0.0625,,0.4166666666666667,0.4166666666666667,0.8,0.328125,0.47619047619047616,0.47619047619047616,1.0,0.4375,0.5357142857142857,0.5357142857142857,1.0,,1.0,,,,,,0.25,0.5,0.75,0.8333333333333334,0.5357142857142857,24.259183673469394,,,,,1.0,,,,1.0,,,0.045454545454545456,1.0,0.02,,,,True,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,39312.0,655,32,1201,1215,122,161,149,2416,50.0,86.0,7.0,12.0,5.0,8.0,14.0,41.0,63.0,87.0,190,31.0,229.0,1256,8.0,21.0,1.0,17.0,10.0,17.0,2.0,25.0,48.0,126.0,18.0,59.0,20.0,79.0,10.0,20.0,178.0,,9.0,16.0,30.0,46,9.0,55,2.0,29.0,13.0,28.0,5.0,22.0,24.0,4.0,6.0,52,2.0,26,61,5.0,35.0,,3.0,36.0,16.0,1.0,1.0,1.0,,,1.0,,25.0,122,1.0,0.27586206896551724,0.2823529411764706,0.45789473684210524,0.38095238095238093,0.5882352941176471,0.4479638009049774,0.3333333333333333,0.575,0.4765957446808511,0.34,0.5952380952380952,0.09473684210526316,0.13953488372093023,0.12195121951219512,0.015873015873015872,20.88791848617176,0.5384615384615384,0.06928406466512702,0.020134228187919462,0.0963855421686747,,0.07679465776293823,0.0166358595194085,0.024,0.0234375,0.015463917525773196,,0.07746478873239436,0.0546875,0.0736196319018405,0.08196721311475409,0.13636363636363635,0.018518518518518517,,0.3891402714932127,0.5813953488372093,0.6756756756756757,0.2,0.18552036199095023,0.34146341463414637,0.3888888888888889,0.2850678733031674,0.5,0.5833333333333334,0.4,0.625,0.5294117647058824,0.52410407239819,0.5026499999999999,0.5496800000000001,0.06837606837606838,0.07881773399014778,0.07423580786026202,0.1091703056768559,8.707368421052633,0.1015820149875104,23.0,3.0,11.0,,1.0,1.0,2.0,5.0,20.0,,2.0,,1.0,8.0,31.0,,3.0,1.0,3.0,21.0,3.0,4.0,,20.0,5.0,10.0,36.0,3.0,,16.0,4.0,4.0,4.0,,1.0,4.0,,3.0,5.0,,,5.0,0.875,0.25806451612903225,,0.3333333333333333,0.25806451612903225,0.14027149321266968,,,0.36507936507936506,0.3709677419354839,0.6086956521739131,0.049773755656108594,0.2727272727272727,0.2727272727272727,1.0,0.09049773755656108,0.25,0.25,0.8,0.42857142857142855,0.041666666666666664,,,0.08333333333333333,,,0.1,0.5,0.05,,0.25,24.88064516129032,,,,,1.0,,,,1.0,,,,,,,,,True,
