EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Arc3PctBlocked,3SecondViolations,on,3pt And 1 Free Throw Trips
202332,1610612760,Cole Aldrich,Cole Aldrich,202332,OKC,3821.0,64,-11,119,121,24,31,14.0,240,7.0,9.0,,1.0,1.0,1.0,,2.0,,,,,7.0,11.0,,2.0,16.0,133,,1.0,,,1.0,2.0,,,2.0,14.0,,,,,1.0,,1.0,,1.0,,2.0,2.0,2.0,,1.0,7.0,2.0,10.0,4.0,14,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,4.0,,8.0,1.0,,3.0,,1.0,,2.0,,1.0,,5.0,4.0,1.0,5.0,,1.0,,2.0,24,1.0,,1.0,1.0,0.6363636363636364,,0.5,0.6363636363636364,,0.5,0.6666666666666666,,0.5,,,,,11.11111111111111,0.6666666666666666,0.6666666666666666,,0.13725490196078433,0.058823529411764705,0.09090909090909091,0.10526315789473684,0.12903225806451613,0.07547169811320754,0.2,,,0.07692307692307693,0.16666666666666666,0.125,0.13333333333333333,0.15,0.1111111111111111,,0.5,,0.8181818181818182,0.7777777777777778,0.7777777777777778,1.0,0.18181818181818182,,,,,,,,,1.0,,,0.5,1.0,,0.8181818181818182,0.6398999999999999,0.5627,0.4784,0.08333333333333333,0.08333333333333333,,0.125,2.645454545454545,,0.20168067226890757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,True,
2570,1610612760,Kendrick Perkins,Kendrick Perkins,2570,OKC,44828.0,747,93,1482,1452,637,625,183.0,2934,38.0,63.0,10.0,23.0,15.0,26.0,9.0,31.0,4.0,9.0,,,51.0,103.0,,42.0,144.0,1562,12.0,29.0,13.0,37.0,22.0,41.0,,25.0,69.0,70.0,32.0,14.0,,12.0,31.0,7.0,38.0,4.0,21.0,7.0,83.0,11.0,40.0,3.0,32.0,77.0,10.0,119.0,54.0,173,2.0,16.0,10.0,6.0,13.0,5.0,10.0,26.0,3.0,1.0,7.0,39.0,7.0,12.0,45.0,1.0,82.0,4.0,6.0,58.0,,7.0,2.0,71.0,5.0,31.0,7.0,22.0,12.0,7.0,24.0,19.0,2.0,,67.0,628,6.0,6.0,0.6862745098039216,0.7954545454545454,0.49514563106796117,0.41379310344827586,0.5365853658536586,0.49514563106796117,0.41379310344827586,0.5365853658536586,0.5294117647058824,0.4625,0.575,,0.11650485436893204,0.14285714285714285,0.06451612903225806,10.23391812865497,0.3333333333333333,0.2564102564102564,0.05,0.1515748031496063,0.08565310492505353,0.16326530612244897,0.06077348066298342,0.15482954545454544,0.0787037037037037,0.1111111111111111,0.12162162162162163,0.03428571428571429,0.0625,0.047619047619047616,0.1837837837837838,0.09467455621301775,0.17532467532467533,0.16296296296296298,0.16393442622950818,0.05,0.7916666666666666,0.6116504854368932,0.6031746031746031,0.7037037037037037,0.7105263157894737,0.30097087378640774,0.2903225806451613,0.3103448275862069,0.5555555555555556,0.08737864077669903,0.4444444444444444,0.5,0.75,,0.7931034482758621,0.43478260869565216,0.2,0.6341463414634146,0.5769230769230769,,0.6116504854368932,0.524864077669903,0.5529166666666666,0.5217365853658537,0.24031007751937986,0.24031007751937986,0.2569444444444444,0.4791666666666667,4.58252427184466,,0.4298245614035088,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,2.0,,2.0,3.0,,0.1111111111111111,,,,,,,2.0,,,True,
2767,1610612760,Royal Ivey,Royal Ivey,2767,OKC,13352.0,223,21,430,427,110,104,46.0,857,3.0,4.0,,,,,,2.0,,,13.0,1.0,3.0,6.0,36.0,,51.0,461,,,,6.0,,,5.0,,12.0,2.0,4.0,,13.0,,3.0,2.0,5.0,2.0,1.0,2.0,12.0,1.0,,,1.0,11.0,,12.0,1.0,13,,8.0,2.0,6.0,2.0,,2.0,,,,,2.0,1.0,,12.0,,24.0,,,5.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,12.0,110,4.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,0.6071428571428571,0.6,1.2,0.5930232558139535,0.6,1.0,0.8571428571428571,,,,9.375,1.0,,,0.0728476821192053,,0.021739130434782608,0.012195121951219513,0.06091370558375635,0.005714285714285714,,,,0.015873015873015872,,0.1,0.07142857142857142,0.05454545454545454,0.02857142857142857,,,,0.09523809523809523,0.75,0.75,0.3333333333333333,0.047619047619047616,,,,,,,,0.30952380952380953,,,,,,0.2,0.9523809523809523,0.5910952380952381,0.593925,0.58827,,,0.11764705882352941,0.23529411764705882,2.983333333333333,23.616666666666664,0.2558139534883721,10.0,23.0,3.0,3.0,4.0,5.0,1.0,15.0,5.0,4.0,45.0,5.0,,,,1.0,0.4166666666666667,0.8,0.4166666666666667,,,0.5476190476190477,0.43478260869565216,0.43478260869565216,1.0,0.38461538461538464,0.38461538461538464,1.0,0.6,0.8,0.75,1.0,0.38461538461538464,1.0,1.0,2.0,2.0,,,,,,,,,,,,0.4,,0.3333333333333333,1.0,0.4,0.5,1.0,,,,,True,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,7075.0,118,21,218,220,68,57,21.0,438,1.0,2.0,,,,,3.0,10.0,3.0,7.0,14.0,3.0,7.0,19.0,15.0,4.0,33.0,249,,2.0,2.0,5.0,,1.0,4.0,,6.0,2.0,12.0,,13.0,,11.0,8.0,19.0,5.0,6.0,4.0,46.0,1.0,1.0,,2.0,7.0,,9.0,2.0,11,,5.0,3.0,2.0,7.0,,7.0,3.0,,1.0,,10.0,,4.0,7.0,,10.0,,,3.0,,,,4.0,,2.0,,,,,,,,,6.0,66,,,0.14285714285714285,0.14285714285714285,0.3684210526315789,,,0.4264705882352941,0.375,0.6,0.4583333333333333,0.5,0.6,0.4411764705882353,,,,19.08713692946058,0.7,,,0.08860759493670886,0.02,0.0625,0.024390243902439025,0.08108108108108109,0.02197802197802198,,,0.05555555555555555,0.030303030303030304,,0.08,0.038461538461538464,0.14285714285714285,0.05555555555555555,0.07142857142857142,,,0.058823529411764705,0.5,0.5,,0.29411764705882354,0.3,0.3,,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.4117647058823529,,,,,,0.6,0.5,0.49036515151515153,0.5130166666666667,0.5534000000000001,0.05555555555555555,0.09523809523809523,0.15151515151515152,0.18181818181818182,11.210526315789474,26.68,0.3119266055045872,1.0,1.0,,1.0,1.0,4.0,1.0,5.0,2.0,2.0,12.0,4.0,,2.0,,0.8,0.3333333333333333,0.5,0.35714285714285715,,,0.029411764705882353,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.75,,0.2,1.0,0.3333333333333333,0.3076923076923077,,1.0,2.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,0.5,,,,0.5,0.5,1.0,,,,,True,
202351,1610612760,Lazar Hayward,Lazar Hayward,202351,OKC,3976.0,66,-11,120,128,25,54,10.0,248,1.0,3.0,,,,1.0,,2.0,1.0,3.0,3.0,1.0,2.0,8.0,8.0,2.0,15.0,143,,,,,,2.0,2.0,,,4.0,,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,,,2.0,5.0,,7.0,,7,,,,,3.0,,3.0,1.0,,,1.0,4.0,,1.0,5.0,1.0,11.0,2.0,,1.0,,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,25,1.0,,1.0,1.0,0.25,,,0.40625,,,0.4411764705882353,,,0.5,0.125,0.3333333333333333,,15.909090909090908,0.75,,,0.09090909090909091,,0.14285714285714285,,0.10144927536231885,,,,,,,0.15384615384615385,0.045454545454545456,0.1,0.1111111111111111,0.2,,1.0,0.1875,0.3333333333333333,0.5,1.0,0.125,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.1875,,,,0.25,,0.25,0.6875,0.5294066666666667,,0.41100000000000003,0.058823529411764705,0.1111111111111111,,,9.2625,26.175,0.20833333333333334,3.0,5.0,,,1.0,,,3.0,,,9.0,,,,,1.0,0.375,,0.42857142857142855,,,0.3125,0.6,0.6,1.0,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,
202385,1610612760,Ryan Reid,Ryan Reid,202385,OKC,72.0,1,1,3,2,3,2,,5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,5742.0,96,4,197,197,60,87,24.0,394,7.0,12.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,,,9.0,18.0,,,18.0,187,1.0,2.0,,2.0,1.0,5.0,,,2.0,10.0,8.0,2.0,,2.0,2.0,,2.0,,2.0,,4.0,2.0,4.0,,4.0,15.0,1.0,20.0,6.0,26,,2.0,1.0,1.0,5.0,,2.0,1.0,3.0,,,6.0,,1.0,7.0,1.0,13.0,1.0,,2.0,1.0,1.0,,,,,,4.0,4.0,,4.0,2.0,,,2.0,60,1.0,,0.5555555555555556,0.625,0.5,0.5,0.2,0.5,0.5,0.2,0.5,0.5,0.2,,0.1111111111111111,0.16666666666666666,,10.81081081081081,0.8333333333333334,0.3333333333333333,,0.17857142857142858,0.05714285714285714,0.2222222222222222,0.08,0.18627450980392157,0.06315789473684211,0.14285714285714285,,0.03571428571428571,0.05,0.2,0.16,0.18181818181818182,0.19230769230769232,0.18181818181818182,0.2857142857142857,,0.5,0.6666666666666666,0.5833333333333334,0.7,0.5714285714285714,0.1111111111111111,0.5,0.5,,0.2222222222222222,0.25,0.25,1.0,,1.0,0.5,,0.4,0.5,,0.6666666666666666,0.5397833333333334,0.63705,0.50404,,,0.1111111111111111,0.1111111111111111,5.877777777777778,,0.30456852791878175,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,44069.0,734,93,1446,1441,215,176,152.0,2887,23.0,42.0,4.0,8.0,3.0,3.0,2.0,10.0,5.0,21.0,32.0,3.0,30.0,73.0,53.0,32.0,170.0,1394,5.0,13.0,4.0,17.0,5.0,12.0,7.0,6.0,25.0,32.0,28.0,2.0,32.0,10.0,33.0,9.0,42.0,7.0,18.0,11.0,93.0,1.0,17.0,,21.0,69.0,,90.0,18.0,108,1.0,29.0,20.0,9.0,16.0,5.0,11.0,19.0,5.0,4.0,2.0,35.0,1.0,4.0,33.0,,61.0,,3.0,28.0,,2.0,2.0,37.0,5.0,18.0,2.0,13.0,8.0,2.0,14.0,5.0,,,25.0,215,4.0,2.0,0.5333333333333333,0.5517241379310345,0.410958904109589,0.38461538461538464,0.4166666666666667,0.5476190476190477,0.3611111111111111,0.5,0.5985915492957746,0.4473684210526316,0.5681818181818182,0.42063492063492064,0.136986301369863,0.21428571428571427,0.1,10.865561694290976,0.45714285714285713,,,0.10952380952380952,0.032818532818532815,0.13125,0.008928571428571428,0.11392405063291139,0.02857142857142857,0.02631578947368421,0.03225806451612903,0.037914691943127965,0.01020408163265306,,0.09502262443438914,0.11602209944751381,0.11842105263157894,0.1092436974789916,0.1951219512195122,0.01694915254237288,0.35714285714285715,0.3333333333333333,0.5476190476190477,0.696969696969697,0.6086956521739131,0.07936507936507936,0.2,0.2222222222222222,0.5,0.16666666666666666,0.23809523809523808,0.23809523809523808,0.2,0.25396825396825395,0.4444444444444444,0.5,0.5,0.15789473684210525,1.0,0.15789473684210525,0.753968253968254,0.5746027777777777,0.5362357142857143,0.5211236842105264,0.1357142857142857,0.20930232558139536,0.1,0.14705882352941177,7.083561643835616,24.13584905660377,0.14868603042876902,11.0,21.0,2.0,1.0,4.0,15.0,2.0,26.0,5.0,3.0,72.0,15.0,,1.0,3.0,0.9230769230769231,0.49056603773584906,0.42857142857142855,0.49056603773584906,,,0.16666666666666666,0.5238095238095238,0.5238095238095238,1.0,0.46875,0.46875,0.8666666666666667,0.1111111111111111,0.21052631578947367,0.25,0.6666666666666666,0.46875,,1.0,3.0,1.0,6.0,,2.0,4.0,,,1.0,1.0,1.0,,3.0,0.2,,,,0.16666666666666666,0.3333333333333333,1.0,0.018518518518518517,,,,False,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,67563.0,1126,73,2219,2206,309,259,242.0,4425,103.0,142.0,,5.0,20.0,27.0,54.0,143.0,71.0,151.0,117.0,21.0,228.0,436.0,119.0,174.0,765.0,2200,8.0,24.0,17.0,48.0,42.0,64.0,21.0,46.0,133.0,192.0,264.0,2.0,117.0,13.0,79.0,33.0,112.0,18.0,52.0,16.0,257.0,1.0,9.0,,45.0,149.0,11.0,205.0,10.0,215,4.0,45.0,29.0,16.0,80.0,11.0,37.0,42.0,43.0,,1.0,122.0,6.0,17.0,20.0,2.0,47.0,1.0,7.0,142.0,,5.0,1.0,197.0,22.0,87.0,15.0,19.0,8.0,5.0,21.0,16.0,1.0,,133.0,308,1.0,12.0,0.42105263157894735,0.42290748898678415,0.5229357798165137,0.3333333333333333,0.65625,0.5324324324324324,0.484375,0.5117647058823529,0.5929133858267717,0.5853658536585366,0.616822429906542,0.21441441441441442,0.02981651376146789,0.04929577464788732,0.03496503496503497,30.103668261563,0.6557377049180327,0.2619047619047619,,0.15800636267232238,0.011627906976744186,0.18442622950819673,0.0044444444444444444,0.16343723673125526,0.01001001001001001,0.018518518518518517,0.0196078431372549,,0.005235602094240838,,0.12461059190031153,0.15517241379310345,0.1927710843373494,0.20114942528735633,0.14285714285714285,0.015151515151515152,0.7619047619047619,0.25585585585585585,0.7253521126760564,0.762962962962963,0.5145631067961165,0.25765765765765763,0.3776223776223776,0.391304347826087,0.25925925925925924,0.27207207207207207,0.47019867549668876,0.47333333333333333,0.4084507042253521,0.21081081081081082,0.15625,,,0.3176470588235294,0.7407407407407407,0.24705882352941178,0.4702702702702703,0.5125594594594594,0.4659446428571429,0.5233252941176469,0.1403225806451613,0.17365269461077845,0.06274509803921569,0.1738562091503268,9.700917431192657,24.952100840336133,0.13925191527715186,1.0,2.0,,,,44.0,1.0,45.0,8.0,1.0,108.0,44.0,,14.0,3.0,0.8,0.37815126050420167,0.047619047619047616,0.37815126050420167,,,0.0036036036036036037,0.5,0.5,1.0,0.37606837606837606,0.37606837606837606,0.7954545454545454,,,,0.047619047619047616,0.37606837606837606,,5.0,8.0,5.0,27.0,,15.0,11.0,5.0,15.0,,2.0,1.0,1.0,6.0,0.625,0.006622516556291391,,,0.25,0.625,1.0,,1.0,,,False,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,66048.0,1101,80,2165,2154,289,233,235.0,4319,95.0,173.0,9.0,15.0,13.0,28.0,35.0,115.0,95.0,213.0,84.0,14.0,225.0,501.0,91.0,136.0,667.0,2154,15.0,28.0,16.0,52.0,25.0,59.0,15.0,28.0,87.0,44.0,406.0,8.0,83.0,39.0,143.0,36.0,179.0,33.0,80.0,47.0,394.0,7.0,27.0,,19.0,80.0,2.0,101.0,34.0,135,11.0,58.0,41.0,17.0,65.0,18.0,40.0,47.0,25.0,1.0,4.0,112.0,7.0,22.0,20.0,1.0,66.0,1.0,3.0,120.0,1.0,,3.0,167.0,12.0,81.0,7.0,12.0,7.0,3.0,13.0,7.0,,,85.0,288,6.0,5.0,0.09777777777777778,0.09954751131221719,0.4491017964071856,0.5357142857142857,0.423728813559322,0.4484797297297297,0.5142857142857142,0.39864864864864863,0.49850523168908817,0.6190476190476191,0.4943181818181818,0.15371621621621623,0.07784431137724551,0.14450867052023122,0.10434782608695652,31.84973458554512,0.5803571428571429,0.04878048780487805,,0.08658008658008658,0.03562005277044855,0.0815450643776824,0.03271028037383177,0.08556611927398444,0.03497942386831276,0.03773584905660377,0.04878048780487805,0.023333333333333334,0.03278688524590164,0.03225806451612903,0.08860759493670886,0.05944055944055944,0.10869565217391304,0.08333333333333333,0.07692307692307693,0.037037037037037035,0.5384615384615384,0.2922297297297297,0.5491329479768786,0.6418918918918919,0.11578947368421053,0.19425675675675674,0.30434782608695654,0.33980582524271846,0.11428571428571428,0.3597972972972973,0.4460093896713615,0.45023696682464454,0.07368421052631578,0.14189189189189189,0.42857142857142855,0.6,0.2222222222222222,0.3783783783783784,0.4642857142857143,0.1891891891891892,0.44594594594594594,0.512684263959391,0.5298275862068965,0.5224993150684932,0.12386706948640483,0.14210526315789473,0.07796101949025487,0.13043478260869565,10.073652694610779,25.1010989010989,0.13348729792147807,2.0,7.0,,,1.0,25.0,3.0,27.0,7.0,3.0,45.0,25.0,,6.0,11.0,0.5555555555555556,0.2967032967032967,0.2,0.3,,,0.011824324324324325,0.2857142857142857,0.2857142857142857,1.0,0.2976190476190476,0.2976190476190476,0.52,,0.013513513513513514,,0.21428571428571427,0.30120481927710846,,2.0,7.0,2.0,36.0,1.0,3.0,16.0,4.0,,1.0,1.0,1.0,,2.0,0.2857142857142857,0.009389671361502348,,,0.2,0.2857142857142857,0.5,0.010869565217391304,,,,False,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,63567.0,1059,54,2071,2065,259,195,222.0,4136,91.0,134.0,41.0,62.0,9.0,11.0,20.0,61.0,50.0,116.0,2.0,2.0,161.0,311.0,2.0,40.0,365.0,2058,49.0,84.0,14.0,112.0,13.0,23.0,2.0,8.0,37.0,222.0,100.0,68.0,1.0,24.0,9.0,5.0,14.0,5.0,4.0,4.0,33.0,18.0,79.0,,27.0,142.0,9.0,178.0,97.0,275,3.0,23.0,15.0,8.0,23.0,4.0,10.0,27.0,13.0,,5.0,50.0,5.0,9.0,48.0,,88.0,14.0,7.0,53.0,,7.0,4.0,58.0,8.0,29.0,4.0,138.0,98.0,38.0,138.0,74.0,10.0,2.0,37.0,258,2.0,3.0,0.6894409937888198,0.8740157480314961,0.5176848874598071,0.5833333333333334,0.5652173913043478,0.5191693290734825,0.5833333333333334,0.58,0.5399408284023669,0.6086956521739131,0.6166666666666667,0.006389776357827476,0.07717041800643087,0.11940298507462686,0.13114754098360656,16.58828559213339,0.46,0.24324324324324326,,0.1591928251121076,0.10866574965612105,0.11894273127753303,0.08737864077669903,0.15102770330652368,0.10396570203644159,0.12376237623762376,0.12658227848101267,0.08333333333333333,0.08522727272727272,0.1,0.14052287581699346,0.19402985074626866,0.14779874213836477,0.11728395061728394,0.12307692307692308,0.023809523809523808,0.5362318840579711,0.4281150159744409,0.6791044776119403,0.7711864406779662,0.5714285714285714,0.19488817891373802,0.32786885245901637,0.37735849056603776,0.7,0.3706070287539936,0.43103448275862066,0.43103448275862066,0.9,0.006389776357827476,0.7380952380952381,0.6612903225806451,0.12195121951219512,0.44,0.8181818181818182,0.08,0.43450479233226835,0.5110225961538463,0.5327820895522387,0.5379395833333334,0.08682634730538923,0.08734939759036145,0.30684931506849317,0.10136986301369863,8.936012861736332,34.9,0.12506035731530663,,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,4.0,3.0,1.0,0.5,0.5,1.0,,,,,,,0.5,0.5,1.0,,,,0.5,1.0,,,,,,1.0,,1.0,2.0,,,,,,2.0,,,,,,,,,2.0,,2.0,False,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,9126.0,152,30,305,309,81,101,38.0,614,12.0,18.0,10.0,13.0,2.0,4.0,2.0,6.0,4.0,5.0,1.0,1.0,18.0,29.0,1.0,5.0,41.0,312,12.0,16.0,2.0,26.0,4.0,7.0,1.0,4.0,12.0,22.0,14.0,12.0,,4.0,5.0,5.0,10.0,4.0,3.0,1.0,25.0,5.0,16.0,,7.0,7.0,2.0,16.0,21.0,37,3.0,1.0,,1.0,3.0,,,1.0,3.0,,,4.0,,1.0,16.0,,20.0,,,9.0,4.0,2.0,,6.0,,2.0,1.0,5.0,3.0,2.0,5.0,3.0,,,12.0,79,3.0,1.0,0.6111111111111112,0.9166666666666666,0.6206896551724138,0.75,0.5714285714285714,0.6,0.75,0.5,0.6212121212121212,0.7647058823529411,0.6,0.03333333333333333,0.13793103448275862,0.05555555555555555,0.5,10.541310541310542,0.75,0.2,,0.06796116504854369,0.15384615384615385,0.18421052631578946,0.12195121951219512,0.09929078014184398,0.14482758620689656,0.17142857142857143,0.14814814814814814,0.14285714285714285,0.11764705882352941,0.14285714285714285,0.06060606060606061,0.05,0.1,0.13043478260869565,0.26666666666666666,0.42857142857142855,0.6,0.6,0.6666666666666666,0.7058823529411765,0.5,0.2,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.8,0.8,1.0,0.03333333333333333,0.8125,0.7692307692307693,0.4,0.5,0.5,0.125,0.6333333333333333,0.5548137931034482,0.5877642857142856,0.5724,0.0625,0.06451612903225806,0.6341463414634146,0.2926829268292683,6.024137931034482,40.3,0.26557377049180325,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,False,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,1122.0,19,-8,34,36,9,23,7.0,70,,,,,,,1.0,1.0,,2.0,2.0,,1.0,3.0,2.0,,5.0,33,,,,,,,,,,,2.0,,2.0,,2.0,1.0,3.0,1.0,1.0,,7.0,1.0,,,,1.0,,1.0,1.0,2,,,,,,,,1.0,,,,1.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,9,,,,,0.3333333333333333,,,0.5,,,0.5,,,0.4,,,,14.634146341463415,,,,0.06666666666666667,,,0.14285714285714285,0.045454545454545456,0.041666666666666664,,,,0.2,,,,0.1111111111111111,,,,,,,,,0.2,1.0,1.0,,0.4,,,,0.4,,,,,,,0.4,0.44398,,,,,,,15.199999999999998,24.85,0.2647058823529412,,,,,,1.0,,1.0,,,3.0,1.0,,,,1.0,0.5,,0.5,,,,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,
