EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Loose Ball Fouls,Offensive Fouls Drawn,OffFTReboundPct,OffShortMidRangeReboundPct,Offensive Fouls,Charge Fouls Drawn,OffAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceTurnovers,AtRimPctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Charge Fouls,PenaltyCorner3FGA,Corner3Assists,BlockingFouls,PenaltyCorner3Frequency,SecondChanceFtPoints,OffCorner3ReboundPct,on,PenaltyCorner3FGM,SecondChanceArc3FGM,Travels,BlockingFoulsDrawn,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,DefensiveGoaltends,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,HeaveMakes
202178,1610612751,Sundiata Gaines,Sundiata Gaines,202178,NJN,1254.0,21,14,39,40,5.0,10,8.0,79,1.0,3.0,,,,,1.0,,,,,,,,3.0,1.0,1.0,4.0,,3.0,,2.0,27.0,,,,1.0,,,,,,,2.0,,,,3.0,,1.0,3.0,1.0,4.0,1.0,2.0,,1.0,9.0,1.0,,4.0,2.0,,6.0,1.0,7.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,0.25,,,0.14285714285714285,,,0.14285714285714285,,,0.42857142857142855,0.25,1.0,20.408163265306122,0.3333333333333333,,0.2,,0.6666666666666666,0.25,0.375,0.047619047619047616,,,,,0.4,0.6,1.0,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,,,,,,,,,,,0.42857142857142855,,,,,,,1.0,,,0.8571428571428571,,0.5436857142857143,,0.42165,,,,,,3.6,25.2,0.1282051282051282,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,0.5,True,,,,,,,,,,,,,,,,,,,
2765,1610612751,Andre Emmett,Andre Emmett,2765,NJN,64.0,1,2,1,2,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
101114,1610612751,Deron Williams,Deron Williams,101114,NJN,113479.0,1891,-127,3560,3529,851.0,773,490.0,7089,116.0,210.0,17.0,31.0,62.0,49.0,129.0,97.0,249.0,13.0,45.0,2.0,7.0,94.0,275.0,22.0,262.0,588.0,107.0,320.0,246.0,1091.0,3894.0,23.0,57.0,8.0,29.0,81.0,59.0,133.0,90.0,283.0,158.0,366.0,177.0,144.0,4.0,273.0,94.0,48.0,302.0,151.0,453.0,100.0,154.0,51.0,97.0,1057.0,10.0,10.0,40.0,106.0,1.0,147.0,20.0,167.0,5.0,61.0,42.0,19.0,132.0,39.0,96.0,77.0,36.0,209.0,56.0,46.0,119.0,242.0,,291.0,19.0,5.0,101.0,12.0,34.0,18.0,8.0,8.0,18.0,12.0,281.0,847.0,14.0,31.0,0.3015267175572519,0.3038461538461538,0.5514018691588785,0.334375,0.27586206896551724,0.33647798742138363,0.445578231292517,0.40350877192982454,0.44360902255639095,0.46530837004405284,0.4069767441860465,0.4426605504587156,0.524733268671193,0.43956043956043955,0.5205223880597015,0.3524229074889868,0.08163265306122448,0.11627906976744186,29.879518072289155,0.631578947368421,0.007936507936507936,0.08702791461412152,0.008576329331046312,0.10362694300518134,0.01620745542949757,0.09102244389027432,0.011217049915872126,0.004140786749482402,0.014388489208633094,0.0477326968973747,0.06369426751592357,0.1360824742268041,0.11320754716981132,0.08264462809917356,0.010351966873706004,0.6666666666666666,0.23127753303964757,0.5523809523809524,0.6444444444444445,0.22413793103448276,0.1420704845814978,0.3798449612403101,0.4298245614035088,0.27422907488986786,0.3895582329317269,0.3943089430894309,0.4536082474226804,0.04955947136563876,0.28888888888888886,0.28888888888888886,1.0,0.30286343612334804,0.3418181818181818,0.3418181818181818,0.48936170212765956,0.19767441860465115,0.08139534883720931,0.2857142857142857,0.2558139534883721,0.28440366972477066,0.5,0.5837004405286343,0.3443223443223443,0.4990021546961326,0.47450078125000017,0.5003330232558141,0.11334002006018054,0.15074626865671642,0.03669724770642202,0.07424381301558204,0.25939505041246563,10.345068027210885,25.269687500000003,0.23904494382022473,,2.0,11.0,,0.014084507042253521,12.0,4.0,0.010025062656641603,7.0,17.0,0.14285714285714285,0.1836734693877551,0.4117647058823529,22.0,75.0,25.0,85.0,2.0,,1.0,14.0,0.29411764705882354,,,,1.0,0.3440366972477064,0.29333333333333333,13.0,4.0,10.0,51.0,,0.045871559633027525,11.0,0.02,False,3.0,6.0,1.0,3.0,2.0,2.0,1.0,0.012048192771084338,0.42857142857142855,0.2727272727272727,0.16666666666666666,0.3,,,,,,,
101123,1610612751,Gerald Green,Gerald Green,101123,NJN,45099.0,752,-13,1455,1453,430.0,363,174.0,2908,36.0,52.0,5.0,11.0,15.0,26.0,50.0,43.0,100.0,10.0,23.0,1.0,1.0,33.0,85.0,5.0,105.0,202.0,43.0,108.0,49.0,388.0,1529.0,5.0,15.0,3.0,6.0,23.0,29.0,55.0,13.0,119.0,118.0,92.0,123.0,6.0,2.0,79.0,33.0,4.0,25.0,9.0,34.0,6.0,11.0,4.0,10.0,77.0,5.0,7.0,34.0,48.0,10.0,92.0,13.0,105.0,4.0,26.0,16.0,10.0,19.0,7.0,8.0,36.0,11.0,55.0,11.0,41.0,74.0,51.0,1.0,65.0,8.0,,32.0,,4.0,14.0,13.0,1.0,17.0,8.0,119.0,429.0,10.0,1.0,0.5619047619047619,0.5673076923076923,0.9534883720930233,0.39814814814814814,0.5,0.4215686274509804,0.5198019801980198,0.3333333333333333,0.5272727272727272,0.5467741935483871,0.4523809523809524,0.5698924731182796,0.5739644970414202,0.4791666666666667,0.595,0.34838709677419355,0.019801980198019802,0.02,23.657211828605913,0.34545454545454546,0.23255813953488372,0.09561752988047809,0.013861386138613862,0.192090395480226,0.024271844660194174,0.12076583210603829,0.016877637130801686,0.017777777777777778,0.02564102564102564,0.09195402298850575,0.0859375,0.105,0.19548872180451127,0.18181818181818182,0.026490066225165563,0.47058823529411764,0.16774193548387098,0.6923076923076923,0.72,0.6944444444444444,0.16129032258064516,0.52,0.5306122448979592,0.3225806451612903,0.43,0.43434343434343436,0.5348837209302325,0.07419354838709677,0.43478260869565216,0.43478260869565216,1.0,0.27419354838709675,0.38823529411764707,0.39285714285714285,0.9393939393939394,0.23809523809523808,0.047619047619047616,1.0,0.23809523809523808,0.16129032258064516,0.7333333333333333,0.5161290322580645,0.4177215189873418,0.4913195723684211,0.49208333333333343,0.47617298850574724,0.09580838323353294,0.1415929203539823,,0.059278350515463915,0.30670103092783507,11.386633663366338,26.233333333333334,0.29553264604810997,1.0,,,0.029411764705882353,0.017699115044247787,10.0,,0.005988023952095809,3.0,3.0,0.038461538461538464,0.4230769230769231,0.6,11.0,29.0,16.0,38.0,6.0,1.0,3.0,1.0,0.42105263157894735,0.009259259259259259,,0.011764705882352941,1.0,0.3118279569892473,0.3793103448275862,6.0,1.0,9.0,3.0,1.0,0.0967741935483871,4.0,0.02,False,5.0,2.0,8.0,,,,,0.01,0.6666666666666666,0.4,1.0,0.5555555555555556,3.0,3.0,1.0,,,,
101130,1610612751,Johan Petro,Johan Petro,101130,NJN,54151.0,903,-165,1694,1711,474.0,510,225.0,3405,31.0,67.0,31.0,12.0,19.0,25.0,57.0,52.0,131.0,,,,,1.0,1.0,,108.0,255.0,1.0,1.0,31.0,250.0,1832.0,19.0,57.0,,,44.0,38.0,69.0,12.0,91.0,176.0,40.0,3.0,,16.0,1.0,1.0,10.0,34.0,9.0,43.0,6.0,26.0,3.0,5.0,95.0,15.0,51.0,29.0,95.0,24.0,148.0,66.0,214.0,7.0,19.0,15.0,4.0,17.0,7.0,11.0,20.0,6.0,37.0,9.0,77.0,121.0,31.0,3.0,37.0,1.0,,15.0,,4.0,23.0,13.0,10.0,23.0,17.0,91.0,474.0,10.0,2.0,0.8148148148148148,0.88,1.0,1.0,,1.0,0.4235294117647059,0.3333333333333333,0.5507246376811594,0.427734375,0.3333333333333333,0.5642857142857143,0.4562043795620438,0.36666666666666664,0.5909090909090909,0.00390625,0.0392156862745098,0.017543859649122806,15.948717948717949,0.4594594594594595,0.42105263157894735,0.16101694915254236,0.07919254658385093,0.1638418079096045,0.06550218340611354,0.16166883963494133,0.07560137457044673,0.053691275167785234,0.05454545454545454,0.18041237113402062,0.18,0.13414634146341464,0.144,0.21153846153846154,0.05185185185185185,0.7391304347826086,0.26171875,0.4626865671641791,0.5254237288135594,0.6129032258064516,0.22265625,0.43859649122807015,0.44642857142857145,0.51171875,0.3969465648854962,0.4,0.9423076923076923,,,,,0.00390625,1.0,1.0,1.0,0.543859649122807,,,,0.2714285714285714,0.631578947368421,0.265625,1.0,0.4558386718750001,0.5132960000000001,0.4612242857142857,0.05555555555555555,0.055762081784386616,,0.176,0.364,11.147450980392158,25.2,0.2798110979929162,,7.0,1.0,,0.08928571428571429,5.0,,0.11235955056179775,9.0,3.0,0.11940298507462686,0.8,0.2903225806451613,1.0,1.0,1.0,1.0,,,,,1.0,,,,,0.014285714285714285,1.0,3.0,2.0,,3.0,1.0,,6.0,0.09375,False,,,2.0,1.0,,1.0,3.0,0.007633587786259542,0.2222222222222222,,,,,,2.0,,,,
200749,1610612751,Shelden Williams,Shelden Williams,200749,NJN,74490.0,1242,-239,2268,2301,459.0,448,327.0,4569,82.0,145.0,63.0,16.0,28.0,8.0,28.0,3.0,21.0,,,,,,,,93.0,194.0,,,76.0,262.0,2561.0,31.0,69.0,,,83.0,19.0,38.0,32.0,70.0,128.0,58.0,,,52.0,,,24.0,20.0,15.0,35.0,12.0,11.0,4.0,5.0,85.0,44.0,92.0,45.0,135.0,18.0,198.0,137.0,335.0,14.0,44.0,28.0,16.0,28.0,6.0,14.0,37.0,14.0,65.0,10.0,81.0,141.0,114.0,23.0,104.0,8.0,,45.0,,11.0,38.0,29.0,6.0,39.0,19.0,70.0,458.0,8.0,11.0,0.6881720430107527,0.9552238805970149,,,,,0.4793814432989691,0.4492753623188406,0.5,0.4793814432989691,0.4492753623188406,0.5,0.5413223140495868,0.5,0.6140350877192983,,0.12371134020618557,0.14285714285714285,11.50243536905208,0.4307692307692308,0.23376623376623376,0.16423357664233576,0.11764705882352941,0.1814516129032258,0.11548556430446194,0.16822429906542055,0.11693895098882201,0.10185185185185185,0.10830324909747292,0.15413533834586465,0.16097560975609757,0.1737891737891738,0.16759776536312848,0.21739130434782608,0.18666666666666668,0.48717948717948717,0.7474226804123711,0.5655172413793104,0.656,0.6707317073170732,0.14432989690721648,0.2857142857142857,0.3333333333333333,0.10824742268041238,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,0.9130434782608695,,,,0.7368421052631579,0.5714285714285714,0.7474226804123711,,0.5440185567010308,0.5587980769230769,0.5241947368421053,0.19480519480519481,0.19480519480519481,,0.31679389312977096,0.26717557251908397,4.414948453608247,,0.20238095238095238,1.0,12.0,7.0,0.017241379310344827,0.10344827586206896,6.0,9.0,0.14901960784313725,29.0,8.0,0.13793103448275862,0.75,0.4603174603174603,,,,,,,1.0,,,,,,,,,7.0,2.0,,3.0,6.0,,21.0,0.1346153846153846,False,,,5.0,,3.0,6.0,2.0,,0.13793103448275862,,,,1.0,,3.0,1.0,3.0,,
201627,1610612751,Anthony Morrow,Anthony Morrow,201627,NJN,94657.0,1578,-117,3017,2978,786.0,789,402.0,5995,20.0,37.0,14.0,3.0,8.0,41.0,94.0,100.0,234.0,47.0,123.0,9.0,17.0,55.0,151.0,18.0,161.0,365.0,102.0,274.0,96.0,724.0,3265.0,17.0,43.0,15.0,35.0,85.0,28.0,66.0,41.0,169.0,214.0,108.0,291.0,15.0,10.0,151.0,55.0,19.0,41.0,19.0,60.0,13.0,21.0,12.0,8.0,139.0,9.0,21.0,16.0,67.0,10.0,93.0,30.0,123.0,7.0,44.0,27.0,17.0,38.0,5.0,22.0,29.0,16.0,67.0,12.0,43.0,82.0,100.0,3.0,103.0,3.0,4.0,14.0,15.0,18.0,9.0,7.0,,9.0,5.0,164.0,779.0,7.0,13.0,0.6645962732919255,0.6858974358974359,0.9509803921568627,0.3722627737226277,0.42857142857142855,0.3722627737226277,0.4410958904109589,0.3953488372093023,0.42424242424242425,0.49139280125195617,0.5064102564102564,0.4507042253521127,0.5301914580265096,0.5246913580246914,0.5217391304347826,0.4287949921752739,0.052054794520547946,0.06382978723404255,21.45119493233516,0.5671641791044776,0.09090909090909091,0.06850715746421268,0.02112676056338028,0.0471976401179941,0.01775147928994083,0.0630220197418375,0.019986675549633577,0.0182648401826484,0.0196078431372549,0.06070287539936102,0.08171206225680934,0.0661764705882353,0.04048582995951417,0.06521739130434782,0.02005730659025788,0.5555555555555556,0.057902973395931145,0.5405405405405406,0.7142857142857143,0.55,0.14710485133020346,0.43617021276595747,0.4659090909090909,0.36619718309859156,0.42735042735042733,0.43478260869565216,0.71,0.19248826291079812,0.3821138211382114,0.3821138211382114,0.9361702127659575,0.23630672926447574,0.36423841059602646,0.3741496598639456,0.9636363636363636,0.1794871794871795,0.21794871794871795,0.5294117647058824,0.23076923076923078,0.056338028169014086,0.375,0.486697965571205,0.36423841059602646,0.4858799687010954,0.5250550000000002,0.4847330985915493,0.04387291981845688,0.03723404255319149,0.05263157894736842,0.11740331491712708,0.23342541436464087,14.155616438356157,24.407664233576636,0.26052369903878025,,6.0,9.0,,0.023715415019762844,6.0,1.0,0.0231023102310231,6.0,5.0,0.24324324324324326,0.6097560975609756,0.42857142857142855,10.0,41.0,24.0,76.0,,4.0,2.0,6.0,0.3157894736842105,0.014598540145985401,,0.026490066225165563,0.8888888888888888,0.2887323943661972,0.24390243902439024,8.0,1.0,35.0,6.0,,0.24647887323943662,6.0,0.013333333333333334,False,14.0,6.0,4.0,,2.0,2.0,,0.017094017094017096,0.16666666666666666,0.3333333333333333,1.0,0.4,,,,,,,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,NJN,92136.0,1536,-274,2880,2874,608.0,610,396.0,5754,93.0,156.0,28.0,17.0,30.0,62.0,148.0,62.0,171.0,10.0,27.0,3.0,4.0,35.0,115.0,13.0,217.0,475.0,45.0,142.0,108.0,677.0,3199.0,27.0,53.0,5.0,17.0,81.0,32.0,85.0,36.0,130.0,122.0,312.0,93.0,42.0,28.0,115.0,35.0,31.0,90.0,33.0,123.0,14.0,47.0,11.0,32.0,279.0,22.0,42.0,29.0,84.0,8.0,121.0,66.0,187.0,13.0,48.0,30.0,18.0,60.0,9.0,35.0,51.0,25.0,111.0,19.0,50.0,108.0,112.0,3.0,140.0,18.0,1.0,63.0,2.0,13.0,13.0,9.0,2.0,14.0,8.0,128.0,604.0,12.0,8.0,0.28110599078341014,0.30049261083743845,0.6888888888888889,0.31690140845070425,0.29411764705882354,0.31690140845070425,0.4568421052631579,0.5094339622641509,0.3764705882352941,0.46110210696920584,0.4928571428571429,0.4017094017094017,0.4992603550295858,0.525974025974026,0.4574468085106383,0.23014586709886548,0.06526315789473684,0.0472972972972973,23.513594263519572,0.5405405405405406,0.08602150537634409,0.08527918781725888,0.04065827686350436,0.0914826498422713,0.05188679245283019,0.08678955453149001,0.04392587508579272,0.02771362586605081,0.05821917808219178,0.05813953488372093,0.07657657657657657,0.11217183770883055,0.09482758620689655,0.08235294117647059,0.04126984126984127,0.5714285714285714,0.25283630470016205,0.5961538461538461,0.6838235294117647,0.3870967741935484,0.23987034035656402,0.4189189189189189,0.4397163120567376,0.2771474878444084,0.36257309941520466,0.3712574850299401,0.1935483870967742,0.04376012965964344,0.37037037037037035,0.38461538461538464,0.9,0.18638573743922204,0.30434782608695654,0.30973451327433627,0.6285714285714286,0.4,0.05714285714285714,0.75,0.18571428571428572,0.2564102564102564,0.5666666666666667,0.4829821717990275,0.30434782608695654,0.48761266233766243,0.5133833333333333,0.4895418103448275,0.09803921568627451,0.12115384615384615,0.013986013986013986,0.11964549483013294,0.19202363367799113,9.969684210526315,25.12464788732395,0.2111111111111111,2.0,3.0,4.0,0.02857142857142857,0.05058365758754864,2.0,,0.04956268221574344,17.0,8.0,0.1282051282051282,0.20967741935483872,0.6071428571428571,7.0,24.0,10.0,32.0,,3.0,9.0,2.0,0.3125,0.02112676056338028,0.037037037037037035,0.017391304347826087,1.0,0.20512820512820512,0.2916666666666667,3.0,3.0,8.0,19.0,3.0,0.06837606837606838,12.0,0.03787878787878788,False,3.0,2.0,17.0,2.0,2.0,,7.0,0.023391812865497075,,0.15384615384615385,0.5,0.375,1.0,1.0,3.0,,1.0,,
2052,1610612751,DeShawn Stevenson,DeShawn Stevenson,2052,NJN,52988.0,883,-120,1604,1658,296.0,328,230.0,3262,3.0,7.0,2.0,,,1.0,3.0,3.0,14.0,15.0,51.0,1.0,11.0,25.0,82.0,15.0,7.0,24.0,40.0,133.0,9.0,143.0,1735.0,2.0,4.0,8.0,26.0,30.0,,2.0,,12.0,4.0,10.0,108.0,12.0,2.0,82.0,25.0,2.0,17.0,20.0,37.0,18.0,8.0,2.0,7.0,94.0,5.0,2.0,21.0,55.0,7.0,83.0,7.0,90.0,2.0,18.0,14.0,4.0,10.0,2.0,8.0,8.0,2.0,18.0,3.0,28.0,52.0,21.0,2.0,16.0,1.0,,3.0,3.0,1.0,4.0,2.0,1.0,4.0,4.0,12.0,290.0,2.0,,0.2857142857142857,0.3333333333333333,0.9,0.3007518796992481,0.3076923076923077,0.3007518796992481,0.2916666666666667,0.5,,0.4267515923566879,0.4666666666666667,0.2608695652173913,0.4386503067484663,0.4838709677419355,0.25,0.8471337579617835,0.08333333333333333,,9.607218683651805,0.5555555555555556,0.14285714285714285,0.0889967637540453,0.0034782608695652175,0.11229946524064172,0.017793594306049824,0.09440993788819876,0.008177570093457943,0.004219409282700422,0.020618556701030927,0.08530805687203792,0.04487179487179487,0.11952191235059761,0.10526315789473684,0.12962962962962962,0.01904761904761905,1.0,0.044585987261146494,0.42857142857142855,0.6,,0.01910828025477707,0.3333333333333333,0.3333333333333333,0.08917197452229299,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.3248407643312102,0.29411764705882354,0.3,1.0,0.5222929936305732,0.3048780487804878,0.30864197530864196,0.84,0.06666666666666667,0.36666666666666664,0.09090909090909091,0.5,,,0.89171974522293,0.3048780487804878,0.5516519230769232,0.5663904761904761,0.5350304347826087,0.037037037037037035,0.11538461538461539,0.022058823529411766,0.2097902097902098,0.08391608391608392,12.875,24.53458646616541,0.18453865336658354,,1.0,10.0,,0.006993006993006993,4.0,,,1.0,1.0,0.2857142857142857,1.0,0.5,1.0,13.0,4.0,21.0,,2.0,,,0.19047619047619047,0.015037593984962405,0.0196078431372549,0.012195121951219513,1.0,0.5652173913043478,0.07692307692307693,1.0,,8.0,2.0,1.0,0.34782608695652173,2.0,0.011494252873563218,False,3.0,7.0,,,1.0,,,,,0.4666666666666667,0.8571428571428571,0.375,,,,,,,
2222,1610612751,Gerald Wallace,Gerald Wallace,2222,NJN,34371.0,573,-48,1087,1087,226.0,163,156.0,2174,46.0,96.0,24.0,18.0,28.0,4.0,13.0,14.0,41.0,8.0,22.0,2.0,5.0,12.0,30.0,3.0,64.0,150.0,20.0,52.0,55.0,243.0,1173.0,14.0,26.0,2.0,8.0,40.0,21.0,40.0,22.0,73.0,62.0,66.0,54.0,6.0,18.0,30.0,12.0,17.0,35.0,14.0,49.0,10.0,19.0,5.0,11.0,112.0,5.0,17.0,25.0,58.0,2.0,85.0,24.0,109.0,4.0,23.0,19.0,4.0,18.0,4.0,12.0,9.0,6.0,27.0,1.0,17.0,38.0,62.0,2.0,64.0,6.0,,26.0,1.0,8.0,11.0,10.0,1.0,11.0,6.0,73.0,226.0,2.0,6.0,0.484375,0.5636363636363636,0.9,0.38461538461538464,0.25,0.38461538461538464,0.4266666666666667,0.5384615384615384,0.525,0.46534653465346537,0.5,0.5,0.525974025974026,0.5405405405405406,0.5793650793650794,0.25742574257425743,0.11333333333333333,0.23076923076923078,20.236220472440944,0.6666666666666666,0.07692307692307693,0.15425531914893617,0.04066985645933014,0.17985611510791366,0.034722222222222224,0.16116504854368932,0.03914590747330961,0.030864197530864196,0.0380952380952381,0.11538461538461539,0.2,0.16149068322981366,0.1702127659574468,0.2,0.04,0.5454545454545454,0.4752475247524752,0.4791666666666667,0.5609756097560976,0.5,0.06435643564356436,0.3076923076923077,0.4,0.20297029702970298,0.34146341463414637,0.34146341463414637,0.5,0.10891089108910891,0.36363636363636365,0.36363636363636365,0.75,0.1485148514851485,0.4,0.4,1.0,0.7058823529411765,0.14705882352941177,0.4,0.08823529411764706,0.5490196078431373,0.6428571428571429,0.7326732673267327,0.4,0.5348762376237624,0.5429803571428572,0.5216892156862745,0.1210762331838565,0.15294117647058825,0.018867924528301886,0.1646090534979424,0.3004115226337449,6.799333333333333,24.330769230769235,0.20791168353265868,2.0,1.0,4.0,0.06666666666666667,0.021739130434782608,2.0,4.0,0.06097560975609756,13.0,2.0,0.14583333333333334,0.25,0.5416666666666666,2.0,9.0,3.0,11.0,,,,,0.2727272727272727,,,,1.0,0.17647058823529413,0.2222222222222222,,2.0,2.0,4.0,2.0,0.0392156862745098,6.0,0.02564102564102564,False,1.0,,,1.0,,,,,0.15384615384615385,,,0.5,,,,,,,
