EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,DefensiveGoaltends,FTOffRebounds,BlockedCorner3,OffFTReboundPct,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls
101126,1610612744,Nate Robinson,Nate Robinson,101126,GSW,49630.0,827,12,1591,1586,345.0,489.0,148.0,3177,41.0,72.0,2.0,2.0,8.0,17.0,25.0,64.0,41.0,103.0,9.0,19.0,1.0,1.0,1.0,3.0,37.0,110.0,3.0,10.0,3.0,25.0,107.0,239.0,46.0,129.0,58.0,410.0,1748.0,3.0,6.0,4.0,11.0,18.0,17.0,49.0,4.0,28.0,19.0,65.0,34.0,180.0,96.0,42.0,4.0,1.0,2.0,107.0,36.0,14.0,2.0,112.0,57.0,169.0,43.0,14.0,59.0,17.0,36.0,395.0,2.0,9.0,18.0,39.0,3.0,60.0,11.0,71.0,1.0,40.0,22.0,18.0,32.0,9.0,22.0,27.0,2.0,10.0,4.0,4.0,59.0,2.0,8.0,37.0,4.0,89.0,2.0,4.0,2.0,63.0,3.0,1.0,4.0,1.0,72.0,3.0,7.0,21.0,13.0,1.0,1.0,1.0,1.0,63.0,340.0,14.0,8.0,0.1588785046728972,0.1619047619047619,0.6956521739130435,0.35658914728682173,0.36363636363636365,0.14285714285714285,0.3543307086614173,0.4476987447698745,0.5,0.3469387755102041,0.4782608695652174,0.5294117647058824,0.2987012987012987,0.5075187969924813,0.5294117647058824,0.3693181818181818,0.35054347826086957,0.015503875968992248,0.058577405857740586,0.1111111111111111,0.09375,0.01818181818181818,26.067159931701763,0.5423728813559322,0.046153846153846156,0.07514450867052024,0.018329938900203666,0.08530805687203792,0.009009009009009009,0.07808219178082192,0.015427769985974754,0.028985507246376812,0.012422360248447204,0.015625,0.012048192771084338,0.05,0.08695652173913043,0.0898876404494382,0.0650887573964497,0.16666666666666666,0.005154639175257732,1.0,0.1956521739130435,0.5694444444444444,0.640625,0.1951219512195122,0.17391304347826086,0.390625,0.43103448275862066,0.04,0.2798913043478261,0.39805825242718446,0.39805825242718446,0.1951219512195122,0.051630434782608696,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.29891304347826086,0.33636363636363636,0.3425925925925926,0.6486486486486487,0.11764705882352941,1.0,0.058823529411764705,1.0,1.0,0.5882352941176471,0.3,0.6666666666666666,0.22077922077922077,0.47058823529411764,0.03896103896103896,0.3333333333333333,0.3246753246753247,0.12,0.5461956521739131,0.3364485981308411,0.4833028688524588,0.512753125,0.46276513157894744,0.054404145077720206,0.08171206225680934,0.04390243902439024,0.15853658536585366,10.623012552301256,26.35193798449613,0.21684475172847265,,,,,,,,,,,,,,,,,,True,,,
101135,1610612744,David Lee,David Lee,101135,GSW,56894.0,948,-29,1841,1825,466.0,648.0,183.0,3666,121.0,192.0,29.0,50.0,31.0,48.0,65.0,154.0,32.0,74.0,,,,,,,,2.0,,,,1.0,218.0,420.0,,2.0,123.0,559.0,2051.0,42.0,70.0,,,96.0,58.0,88.0,,1.0,16.0,132.0,290.0,146.0,,,44.0,,,2.0,,44.0,,36.0,31.0,67.0,15.0,16.0,19.0,2.0,15.0,165.0,16.0,51.0,51.0,96.0,24.0,171.0,67.0,238.0,9.0,26.0,17.0,9.0,40.0,3.0,25.0,24.0,2.0,15.0,,6.0,64.0,3.0,18.0,42.0,1.0,89.0,5.0,10.0,3.0,121.0,,8.0,,4.0,154.0,17.0,1.0,74.0,11.0,8.0,8.0,8.0,3.0,132.0,462.0,15.0,5.0,0.6651376146788991,0.7397959183673469,,,,,,0.5190476190476191,0.6,0.6590909090909091,0.5165876777251185,0.6,0.651685393258427,0.5704081632653061,0.631578947368421,0.6804123711340206,0.004739336492890996,,0.10476190476190476,0.140625,0.1038961038961039,,27.13026444662096,0.625,0.3870967741935484,0.15508885298869143,0.08916083916083917,0.20078740157480315,0.06722689075630252,0.16838487972508592,0.08271604938271605,0.12222222222222222,0.07103825136612021,0.07655502392344497,0.06896551724137931,0.14220183486238533,0.19047619047619047,0.13679245283018868,0.18592964824120603,0.2545454545454545,0.056962025316455694,0.375,0.4549763033175355,0.6302083333333334,0.7333333333333333,0.7107438016528925,0.36492890995260663,0.42207792207792205,0.47101449275362317,0.4461538461538462,0.17535545023696683,0.43243243243243246,0.4383561643835616,0.9375,,,,,0.004739336492890996,,,,0.7142857142857143,0.58,,,,,,,0.5393258426966292,0.6458333333333334,,,0.011235955056179775,,0.4597156398104265,,0.48948933649289067,0.5169614035087718,0.4978398876404495,0.1544885177453027,0.15513626834381553,0.17173524150268335,0.23613595706618962,6.740476190476191,26.2,0.25312330255296034,12.0,1.0,1.0,0.013513513513513514,0.0625,0.2413793103448276,,,,,,,,,,,,True,,,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,32233.0,537,7,1068,1051,336.0,437.0,112.0,2119,48.0,76.0,3.0,5.0,11.0,18.0,16.0,43.0,34.0,85.0,8.0,19.0,,2.0,4.0,8.0,13.0,48.0,2.0,4.0,6.0,26.0,98.0,204.0,21.0,67.0,86.0,345.0,1158.0,4.0,8.0,2.0,6.0,14.0,28.0,57.0,10.0,34.0,47.0,133.0,52.0,144.0,51.0,12.0,2.0,,2.0,46.0,13.0,13.0,,61.0,27.0,88.0,20.0,7.0,35.0,7.0,19.0,203.0,4.0,4.0,14.0,35.0,3.0,52.0,8.0,60.0,4.0,20.0,4.0,16.0,26.0,6.0,18.0,18.0,1.0,8.0,,2.0,44.0,2.0,17.0,20.0,,40.0,4.0,,2.0,89.0,5.0,2.0,1.0,4.0,101.0,6.0,2.0,26.0,22.0,5.0,2.0,5.0,5.0,126.0,331.0,4.0,16.0,0.2653061224489796,0.26804123711340205,0.8095238095238095,0.31343283582089554,0.3333333333333333,0.29411764705882354,0.3230769230769231,0.4803921568627451,0.5,0.49122807017543857,0.477859778597786,0.5,0.4725274725274725,0.5427215189873418,0.5,0.5646551724137931,0.24723247232472326,,0.06372549019607843,0.10526315789473684,0.09302325581395349,,30.22670025188917,0.5909090909090909,0.061224489795918366,0.10479041916167664,0.01238390092879257,0.09333333333333334,0.029197080291970802,0.1012396694214876,0.017391304347826087,0.019801980198019802,0.02247191011235955,,0.0425531914893617,0.08181818181818182,0.11009174311926606,0.12173913043478261,0.09016393442622951,0.10714285714285714,0.030303030303030304,1.0,0.28044280442804426,0.631578947368421,0.7058823529411765,0.375,0.15867158671586715,0.37209302325581395,0.41025641025641024,0.0625,0.31365313653136534,0.4,0.40476190476190477,0.20588235294117646,0.07011070110701106,0.42105263157894735,0.42105263157894735,1.0,0.17712177121771217,0.2708333333333333,0.2708333333333333,0.6923076923076923,0.35714285714285715,0.6,0.14285714285714285,,,0.2857142857142857,0.5,1.0,0.1978021978021978,0.6111111111111112,0.08791208791208792,0.5,0.2857142857142857,0.23076923076923078,0.5276752767527675,0.2826086956521739,0.4842195895522387,0.5122045454545454,0.46645000000000003,0.09863945578231292,0.11607142857142858,0.04057971014492753,0.3855072463768116,10.262254901960784,26.44626865671641,0.3146067415730337,,,,0.011764705882352941,,0.3333333333333333,3.0,1.0,2.0,0.04285714285714286,,,,,,,,True,,,
201187,1610612744,Dominic McGuire,Dominic McGuire,201187,GSW,50297.0,838,-100,1587,1619,308.0,553.0,141.0,3206,46.0,84.0,7.0,24.0,7.0,10.0,8.0,21.0,19.0,51.0,,,,,,,,3.0,,,,1.0,73.0,156.0,,3.0,38.0,184.0,1739.0,9.0,29.0,,,18.0,12.0,22.0,,1.0,14.0,38.0,88.0,58.0,,,10.0,,1.0,2.0,,11.0,,51.0,33.0,84.0,20.0,13.0,30.0,3.0,18.0,201.0,16.0,40.0,31.0,86.0,15.0,132.0,56.0,188.0,3.0,31.0,23.0,8.0,26.0,5.0,14.0,15.0,2.0,12.0,,3.0,41.0,3.0,9.0,42.0,,74.0,1.0,5.0,2.0,38.0,,,1.0,,52.0,4.0,,21.0,7.0,26.0,11.0,29.0,17.0,38.0,306.0,9.0,6.0,0.6027397260273972,0.6470588235294118,,,,,,0.46794871794871795,0.3103448275862069,0.5454545454545454,0.4591194968553459,0.3103448275862069,0.5217391304347826,0.5027322404371585,0.3103448275862069,0.59375,0.018867924528301886,,0.07051282051282051,0.09523809523809523,0.09523809523809523,,12.858783008036738,0.6341463414634146,0.234375,0.15439856373429084,0.08048289738430583,0.14351851851851852,0.0761904761904762,0.15135834411384216,0.07920792079207921,0.0896551724137931,0.13846153846153847,0.04054054054054054,0.06493506493506493,0.1414141414141414,0.13966480446927373,0.18333333333333332,0.1497005988023952,0.12244897959183673,0.041666666666666664,0.5862068965517241,0.5283018867924528,0.5476190476190477,0.6052631578947368,0.6956521739130435,0.1320754716981132,0.38095238095238093,0.42105263157894735,0.25,0.32075471698113206,0.37254901960784315,0.38,0.5263157894736842,,,,,0.018867924528301886,,,,0.8275862068965517,0.2916666666666667,,,,,,,0.43478260869565216,0.7,,,0.043478260869565216,,0.5471698113207547,,0.500129430379747,0.5456269230769231,0.4620978260869565,0.11931818181818182,0.12138728323699421,0.09782608695652174,0.20652173913043478,7.970512820512818,35.6,0.19407687460617518,,,,0.0196078431372549,0.10714285714285714,0.14285714285714285,,4.0,11.0,,3.0,3.0,1.0,,,,,True,,,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,103042.0,1717,-78,3312,3304,754.0,1125.0,327.0,6616,84.0,134.0,12.0,23.0,20.0,27.0,12.0,32.0,40.0,84.0,43.0,98.0,5.0,9.0,8.0,22.0,56.0,121.0,8.0,13.0,12.0,24.0,136.0,250.0,99.0,219.0,65.0,634.0,3617.0,18.0,33.0,13.0,22.0,83.0,29.0,48.0,20.0,46.0,20.0,138.0,158.0,114.0,282.0,15.0,18.0,,2.0,119.0,56.0,26.0,,50.0,38.0,88.0,19.0,19.0,24.0,9.0,17.0,214.0,10.0,22.0,62.0,138.0,18.0,218.0,33.0,251.0,6.0,35.0,19.0,16.0,42.0,8.0,30.0,26.0,2.0,12.0,1.0,1.0,68.0,3.0,21.0,38.0,1.0,64.0,5.0,,2.0,71.0,,5.0,3.0,6.0,82.0,8.0,,35.0,10.0,52.0,41.0,58.0,29.0,138.0,749.0,6.0,8.0,0.5808823529411765,0.6220472440944882,0.9494949494949495,0.4520547945205479,0.5909090909090909,0.43478260869565216,0.45622119815668205,0.544,0.5454545454545454,0.6041666666666666,0.6066098081023454,0.6818181818181818,0.6276595744680851,0.6264822134387352,0.7033898305084746,0.6571428571428571,0.4669509594882729,,0.104,0.1417910447761194,0.21875,,15.619047619047619,0.6176470588235294,0.14173228346456693,0.1262580054894785,0.021032504780114723,0.13626373626373625,0.021929824561403508,0.12919896640826872,0.02130492676431425,0.02564102564102564,0.013157894736842105,0.023255813953488372,0.014925373134328358,0.09090909090909091,0.13623188405797101,0.15240641711229946,0.15168539325842698,0.08080808080808081,0.029556650246305417,0.5,0.2857142857142857,0.6268656716417911,0.7304347826086957,0.5476190476190477,0.06823027718550106,0.375,0.48,0.25,0.1791044776119403,0.47619047619047616,0.47619047619047616,0.75,0.208955223880597,0.4387755102040816,0.4387755102040816,0.9767441860465116,0.2579957356076759,0.4628099173553719,0.4628099173553719,0.9285714285714286,0.41818181818181815,0.5217391304347826,0.16363636363636364,0.5555555555555556,1.0,0.23636363636363636,0.6153846153846154,1.0,0.2872340425531915,0.7407407407407407,0.23404255319148937,0.36363636363636365,0.2553191489361702,0.5,0.7526652452025586,0.47058823529411764,0.5453622055674522,0.547568292682927,0.5292815217391305,0.07056451612903226,0.1263537906137184,0.1309148264984227,0.21766561514195584,8.375200000000005,24.902739726027395,0.2276570048309179,8.0,1.0,,,0.04132231404958678,0.16666666666666666,,3.0,8.0,,6.0,2.0,1.0,1.0,4.0,0.012195121951219513,,True,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,16825.0,280,59,567,550,153.0,169.0,59.0,1117,10.0,15.0,1.0,2.0,3.0,4.0,3.0,6.0,26.0,38.0,4.0,5.0,,,,1.0,19.0,47.0,3.0,9.0,4.0,7.0,39.0,59.0,23.0,52.0,28.0,175.0,588.0,2.0,3.0,3.0,9.0,13.0,12.0,20.0,4.0,8.0,15.0,51.0,18.0,60.0,51.0,18.0,,,,47.0,19.0,1.0,,43.0,15.0,58.0,13.0,2.0,24.0,9.0,10.0,131.0,1.0,1.0,12.0,21.0,1.0,34.0,2.0,36.0,,12.0,7.0,5.0,14.0,4.0,8.0,11.0,,6.0,,1.0,25.0,1.0,9.0,12.0,1.0,31.0,,,2.0,21.0,1.0,1.0,1.0,,35.0,,4.0,5.0,9.0,1.0,1.0,1.0,1.0,51.0,153.0,6.0,9.0,0.23076923076923078,0.23076923076923078,0.7391304347826086,0.4423076923076923,0.3333333333333333,0.5,0.4423076923076923,0.6610169491525424,0.6666666666666666,0.6,0.6621621621621622,0.5416666666666666,0.6428571428571429,0.6904761904761905,0.5416666666666666,0.6891891891891891,0.46846846846846846,,0.01694915254237288,0.06666666666666667,,,23.85466034755134,0.56,0.1,0.11731843575418995,0.00641025641025641,0.16,0.012048192771084338,0.12992125984251968,0.008368200836820083,,,0.017241379310344827,,0.05357142857142857,0.13333333333333333,0.15873015873015872,0.15384615384615385,0.2,,1.0,0.13513513513513514,0.6666666666666666,0.7142857142857143,0.4,0.05405405405405406,0.5,0.5,,0.34234234234234234,0.6842105263157895,0.6842105263157895,0.19230769230769232,0.04504504504504504,0.8,0.8,0.75,0.42342342342342343,0.40425531914893614,0.40425531914893614,0.7368421052631579,0.16666666666666666,0.5,,,,0.75,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.75,0.03571428571428571,,0.25,0.5714285714285714,0.6036036036036037,0.40425531914893614,0.5000743243243243,0.48385000000000006,0.4645321428571429,0.05128205128205128,0.078125,0.07428571428571429,0.2914285714285714,13.369491525423728,26.024999999999995,0.2698412698412698,,,,,0.05,,1.0,,,0.018867924528301886,,,,,,,,True,,,
202327,1610612744,Ekpe Udoh,Ekpe Udoh,202327,GSW,32243.0,537,89,993,993,207.0,285.0,113.0,1986,17.0,33.0,6.0,13.0,4.0,6.0,24.0,67.0,11.0,27.0,,,,,,,,,,,,,52.0,127.0,,,33.0,137.0,1006.0,7.0,18.0,,,22.0,12.0,28.0,,,7.0,31.0,68.0,36.0,,,8.0,,,,,11.0,,17.0,5.0,22.0,3.0,2.0,6.0,2.0,9.0,49.0,7.0,32.0,16.0,28.0,8.0,52.0,40.0,92.0,4.0,17.0,8.0,9.0,13.0,,6.0,11.0,,7.0,,2.0,24.0,4.0,5.0,43.0,1.0,82.0,1.0,5.0,5.0,50.0,3.0,5.0,2.0,,48.0,4.0,,21.0,5.0,44.0,28.0,44.0,29.0,31.0,207.0,9.0,4.0,0.6538461538461539,0.7083333333333334,,,,,,0.4094488188976378,0.3888888888888889,0.42857142857142855,0.4094488188976378,0.3888888888888889,0.42857142857142855,0.4597315436241611,0.4583333333333333,0.4696969696969697,,,0.08661417322834646,0.09090909090909091,0.11940298507462686,,15.336879432624114,0.5416666666666666,0.21621621621621623,0.08,0.09221902017291066,0.11510791366906475,0.05263157894736842,0.08997955010224949,0.08125,0.11458333333333333,0.10434782608695652,0.0661764705882353,0.038834951456310676,0.044642857142857144,0.09734513274336283,0.096,0.1092436974789916,0.15,0.06349206349206349,0.6590909090909091,0.25984251968503935,0.5151515151515151,0.5666666666666667,0.5882352941176471,0.5275590551181102,0.3582089552238806,0.4067796610169492,0.6666666666666666,0.2125984251968504,0.4074074074074074,0.4074074074074074,0.7272727272727273,,,,,,,,,0.7222222222222222,0.46153846153846156,,,,,,,0.21428571428571427,0.6666666666666666,,,,,0.25984251968503935,,0.4491606299212598,0.5291857142857143,0.4276607142857144,0.14583333333333334,0.14583333333333334,0.16058394160583941,0.22627737226277372,8.30472440944882,,0.2084592145015106,8.0,2.0,4.0,,0.1,0.16666666666666666,,1.0,15.0,,,,3.0,1.0,,0.037037037037037035,1.0,True,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,56608.0,943,-19,1805,1784,362.0,496.0,171.0,3589,46.0,67.0,10.0,12.0,9.0,10.0,12.0,47.0,51.0,130.0,15.0,37.0,,4.0,3.0,6.0,49.0,120.0,5.0,9.0,8.0,26.0,109.0,244.0,64.0,157.0,47.0,457.0,1941.0,15.0,26.0,5.0,13.0,47.0,16.0,36.0,11.0,32.0,16.0,81.0,138.0,80.0,180.0,12.0,12.0,,1.0,119.0,49.0,22.0,,60.0,18.0,78.0,9.0,9.0,30.0,11.0,19.0,174.0,5.0,9.0,25.0,51.0,3.0,79.0,14.0,93.0,3.0,31.0,18.0,13.0,30.0,5.0,22.0,28.0,2.0,8.0,1.0,6.0,58.0,4.0,12.0,45.0,1.0,93.0,3.0,2.0,8.0,48.0,,,2.0,2.0,55.0,2.0,3.0,20.0,7.0,9.0,6.0,9.0,6.0,81.0,358.0,9.0,7.0,0.6330275229357798,0.6699029126213593,0.9375,0.40764331210191085,0.38461538461538464,0.34375,0.41025641025641024,0.44672131147540983,0.5769230769230769,0.4444444444444444,0.5112219451371571,0.5769230769230769,0.47794117647058826,0.5328638497652582,0.575,0.525974025974026,0.3915211970074813,,0.09016393442622951,0.13432835820895522,0.23404255319148937,,24.30939226519337,0.5172413793103449,0.043478260869565216,0.08514190317195326,0.015901060070671377,0.10330578512396695,0.019305019305019305,0.09036860879904875,0.01696969696969697,0.005813953488372093,0.02976190476190476,0.01327433628318584,0.020618556701030927,0.09174311926605505,0.06451612903225806,0.09743589743589744,0.10152284263959391,0.1111111111111111,0.014778325123152709,0.6666666666666666,0.16708229426433915,0.6865671641791045,0.7931034482758621,0.5217391304347826,0.1172069825436409,0.2553191489361702,0.3333333333333333,0.4166666666666667,0.32418952618453867,0.3923076923076923,0.3984375,0.7843137254901961,0.09226932668329177,0.40540540540540543,0.40540540540540543,1.0,0.29925187032418954,0.4083333333333333,0.4083333333333333,0.9183673469387755,0.3076923076923077,0.8333333333333334,0.10256410256410256,,,0.23076923076923078,0.5555555555555556,0.8,0.14705882352941177,0.9,0.08823529411764706,0.5,0.38235294117647056,0.3076923076923077,0.5586034912718204,0.4117647058823529,0.49373762499999996,0.5064333333333333,0.4759201492537314,0.0477326968973747,0.07633587786259542,0.10284463894967177,0.1772428884026258,12.01926229508196,25.464331210191073,0.20055401662049863,2.0,,3.0,0.015384615384615385,0.015384615384615385,0.4,,1.0,2.0,,,,,,,,,True,,,
2198,1610612744,Kwame Brown,Kwame Brown,2198,GSW,5004.0,83,7,161,161,42.0,75.0,21.0,322,8.0,12.0,3.0,4.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,8.0,13.0,,,10.0,26.0,161.0,3.0,4.0,,,9.0,2.0,3.0,,,2.0,6.0,10.0,6.0,,,6.0,,,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,9.0,3.0,11.0,4.0,18.0,10.0,28.0,2.0,4.0,2.0,2.0,3.0,2.0,,4.0,,3.0,,,7.0,1.0,2.0,4.0,1.0,10.0,,,1.0,15.0,1.0,1.0,,1.0,18.0,2.0,,9.0,1.0,,,,,6.0,42.0,1.0,,0.625,1.0,,,,,,0.6153846153846154,0.75,0.6666666666666666,0.6153846153846154,0.75,0.6666666666666666,0.6190476190476191,0.75,0.5,,,,,,,15.135135135135135,0.42857142857142855,0.26666666666666666,0.275,0.14754098360655737,0.13043478260869565,,0.2222222222222222,0.12,0.17647058823529413,0.06666666666666667,0.1724137931034483,,0.21428571428571427,0.45454545454545453,0.2,0.125,0.14285714285714285,0.4,,0.9230769230769231,0.6666666666666666,0.6666666666666666,0.625,0.07692307692307693,,,,,,,,,,,,,,,,1.0,0.75,,,,,,,1.0,0.6666666666666666,,,,,0.9230769230769231,,0.5535384615384615,0.611475,0.5862333333333334,0.45,0.45,0.34615384615384615,0.23076923076923078,1.9846153846153847,,0.2608695652173913,3.0,1.0,2.0,,,,,,,,,,,1.0,,0.16666666666666666,,True,,,
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,11182.0,186,-41,357,347,27.0,106.0,29.0,704,4.0,6.0,1.0,2.0,,,4.0,6.0,,,,,,,,,,,,,,,8.0,12.0,,,,16.0,415.0,3.0,5.0,,,6.0,,,,,,,12.0,4.0,,,4.0,,,,,,,3.0,4.0,7.0,3.0,1.0,2.0,,1.0,18.0,2.0,7.0,10.0,17.0,5.0,32.0,9.0,41.0,1.0,7.0,5.0,2.0,2.0,,1.0,4.0,,1.0,,1.0,6.0,1.0,,20.0,,35.0,1.0,1.0,2.0,5.0,,1.0,,,4.0,,,2.0,,12.0,7.0,12.0,10.0,,27.0,1.0,,0.75,1.0,,,,,,0.6666666666666666,0.6,,0.6666666666666666,0.6,,0.5714285714285714,0.5,,,,,,,,5.128205128205129,0.3333333333333333,0.3333333333333333,0.1588785046728972,0.06666666666666667,0.2631578947368421,0.0425531914893617,0.18620689655172415,0.05921052631578947,0.08695652173913043,0.06451612903225806,0.058823529411764705,0.029411764705882353,0.14285714285714285,0.11764705882352941,0.2,0.2608695652173913,0.26666666666666666,0.25,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,,,,,,,,,,,,,0.4,0.5,,,,,,,,,,,,,0.5,,0.516125,0.5601666666666666,,0.14285714285714285,0.14285714285714285,0.375,,4.433333333333334,,0.07563025210084033,,,1.0,,0.07692307692307693,,,,5.0,,,,,,,,,True,,,
