EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,DefThreePtRebounds,FTDefRebounds,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,BadPassSteals,Loose Ball Fouls Drawn,PenaltyArc3Frequency,Travels,Charge Fouls,OffAtRimReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockingFouls,Charge Fouls Drawn,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsPutbacks,Arc3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,AtRimPctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FTOffRebounds,BlockedArc3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,HeaveMakes
101114,1610612751,Deron Williams,Deron Williams,101114,NJN,1373.0,23,2.0,38,43,6.0,19.0,2.0,81,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,6.0,2.0,5.0,1.0,15.0,43.0,1.0,2.0,2.0,2.0,6.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,6.0,1.0,0.25,0.25,0.5,0.4,0.4,0.6666666666666666,0.5,0.6363636363636364,0.5,0.6818181818181818,0.5,0.45454545454545453,34.146341463414636,0.3333333333333333,0.125,0.07692307692307693,0.5,0.16666666666666666,0.18181818181818182,1.0,1.0,0.5,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.25,0.25,0.5,1.0,0.6363636363636364,0.25,0.5177727272727273,0.4387,0.09090909090909091,0.16666666666666666,0.13333333333333333,10.0,24.68,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101130,1610612751,Johan Petro,Johan Petro,101130,NJN,2090.0,35,,61,64,10.0,30.0,4.0,125,1.0,1.0,1.0,1.0,2.0,2.0,3.0,9.0,,,,,6.0,12.0,,,,12.0,65.0,2.0,3.0,4.0,12.0,,,,,,,,,,,,,4.0,7.0,7.0,,,1.0,,1.0,,2.0,3.0,7.0,,,,,4.0,10.0,1.0,1.0,1.0,,,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,,20.8955223880597,0.5,0.18181818181818182,0.1875,,,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,0.08333333333333333,,0.40995000000000004,0.44789999999999996,,,0.3333333333333333,14.616666666666667,,0.16393442622950818,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2,0.36363636363636365,0.16666666666666666,0.25,1.0,1.0,1.0,0.3838,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200749,1610612751,Shelden Williams,Shelden Williams,200749,NJN,1247.0,21,-19.0,35,38,3.0,5.0,2.0,73,3.0,3.0,,,,1.0,,1.0,,,,,3.0,5.0,,,2.0,8.0,48.0,,,,6.0,,,,,,1.0,,1.0,,1.0,,2.0,1.0,2.0,5.0,,,,,,,,1.0,1.0,2.0,2.0,,1.0,,3.0,,1.0,1.0,,,,0.6,,0.6,,0.6666666666666666,,,15.789473684210526,,0.0625,0.10526315789473684,,0.25,0.6,1.0,1.0,1.0,0.2,,,0.2,,,,,,,,,,,,0.6,,0.56066,,0.16666666666666666,0.16666666666666666,,6.1,,0.08571428571428572,,,2.0,1.0,,,,,2.0,2.0,3.0,1.0,,,,1.0,,0.3333333333333333,,0.5,,0.3333333333333333,,,,0.25,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.18181818181818182,0.25,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201627,1610612751,Anthony Morrow,Anthony Morrow,201627,NJN,1834.0,31,1.0,53,58,7.0,26.0,3.0,111,,,,,2.0,2.0,4.0,6.0,1.0,1.0,,3.0,6.0,8.0,1.0,4.0,,15.0,49.0,,,,4.0,8.0,3.0,,2.0,,2.0,,2.0,,2.0,,4.0,2.0,2.0,2.0,1.0,,3.0,,,1.0,3.0,,3.0,2.0,,,,,7.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.3333333333333333,0.75,,0.625,,0.625,,0.3333333333333333,25.423728813559322,1.0,0.08695652173913043,0.058823529411764705,,0.16666666666666666,,,,,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.08333333333333333,1.0,1.0,1.0,0.25,,,,,0.3333333333333333,,0.4548045454545455,,,,,16.0375,31.5,0.1320754716981132,,,,,,2.0,,,,,,,,,,,,,0.07692307692307693,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,1610612751,Andre Emmett,Andre Emmett,2765,NJN,2691.0,45,-7.0,77,84,13.0,40.0,5.0,161,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,4.0,6.0,,1.0,5.0,13.0,86.0,1.0,1.0,2.0,4.0,4.0,,,,,1.0,,1.0,,,1.0,2.0,4.0,4.0,6.0,2.0,2.0,,,2.0,,2.0,,2.0,5.0,8.0,,4.0,2.0,13.0,,0.5,0.5,,,,0.6666666666666666,1.0,0.5714285714285714,1.0,0.5909090909090909,1.0,0.14285714285714285,15.294117647058824,,0.13333333333333333,0.09090909090909091,0.2,,0.5714285714285714,0.75,0.75,0.6666666666666666,0.14285714285714285,1.0,1.0,0.14285714285714285,,,0.14285714285714285,,,,,,,1.0,1.0,0.7142857142857143,,0.5933714285714285,0.8653,0.36363636363636365,0.4,0.15384615384615385,6.083333333333333,23.3,0.16883116883116883,,,1.0,,,,,,1.0,1.0,1.0,,,,,0.5,,,0.1875,,,,,,,0.07692307692307693,1.0,,2.0,2.0,,,,0.09090909090909091,,0.07142857142857142,,0.06666666666666667,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202178,1610612751,Sundiata Gaines,Sundiata Gaines,202178,NJN,1423.0,24,-7.0,43,43,7.0,20.0,3.0,86,,1.0,,,,3.0,,,,,1.0,1.0,,4.0,1.0,1.0,1.0,4.0,47.0,,,4.0,,,,3.0,1.0,1.0,5.0,,5.0,,2.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,3.0,2.0,2.0,2.0,2.0,,,4.0,7.0,,,,,1.0,1.0,,,0.3,1.5,0.3333333333333333,1.0,0.2,19.148936170212767,1.0,0.05555555555555555,0.047619047619047616,,0.2,0.2,,,,0.6,,,,,,,,,,0.2,1.0,1.0,,,0.4,1.0,0.42316000000000004,0.4293,,,1.0,5.875,26.6,0.16279069767441862,,1.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.4477,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,NJN,976.0,16,-9.0,29,35,10.0,24.0,2.0,64,,,,,,,,3.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,,6.0,39.0,,1.0,3.0,,,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,7.0,,2.0,2.0,,,2.0,,,2.0,2.0,,1.0,1.0,,,,3.0,10.0,,,,0.5,1.0,1.0,,,0.6,0.75,0.6,0.75,0.4,22.580645161290324,1.0,,0.16666666666666666,,,,,,,,,,0.6,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,,,0.4,1.0,0.39472999999999997,0.4607,,,0.5,20.599999999999998,25.5,0.3448275862068966,,,3.0,2.0,,,2.0,,,,,,,,1.5,1.5,,0.3333333333333333,,0.2,1.0,,,,0.5775,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,1610612751,Kris Humphries,Kris Humphries,2743,NJN,1043.0,17,13.0,29,31,5.0,19.0,2.0,60,3.0,3.0,,,,,,1.0,,,,,3.0,4.0,,,,6.0,25.0,,,,2.0,4.0,,,,,1.0,,1.0,,,,2.0,2.0,4.0,5.0,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,5.0,,0.3333333333333333,0.3333333333333333,,,,0.75,,0.75,,0.75,,,15.15151515151515,1.0,0.14285714285714285,0.13636363636363635,,0.6666666666666666,0.75,1.0,1.0,0.3333333333333333,,,,0.25,,,,,,,,,,,,0.75,,0.571075,,,,,4.675000000000001,,0.1724137931034483,,,,1.0,1.0,1.0,,,,,,,,,,,0.5,0.125,,0.16666666666666666,,,,,,,,,1.0,1.0,,,,0.1111111111111111,,0.1,,0.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,1610612751,DeShawn Stevenson,DeShawn Stevenson,2052,NJN,128.0,2,-4.0,3,6,,6.0,,9,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,64.0,1,2.0,1,2,,1.0,,3,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.5766,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
