EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,FG2M,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,SecondChanceAtRimFGM,PtsPutbacks,AtRimAssists,ShortMidRangeAssists,SelfOReb,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,OffArc3ReboundPct,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3SecondViolations,Charge Fouls,FTOffRebounds,OffFTReboundPct,Corner3Assists,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,BlockedLongMidRange,on,OffensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Technical Free Throw Trips,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,3pt And 1 Free Throw Trips
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,2100.0,35,-45.0,63,68,15,28.0,7.0,131,1.0,1.0,3.0,5.0,2.0,2.0,86,1.0,1.0,1.0,1.0,5.0,6.0,6.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,15,0.14285714285714285,0.2,1.0,10.0,0.21739130434782608,0.3333333333333333,0.23076923076923078,0.2,0.375,0.1,0.3333333333333333,0.2,0.2,0.6,0.2,0.44577999999999995,0.4047,0.4268,0.2857142857142857,0.2857142857142857,12.819999999999999,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,245.0,4,10.0,8,8,1,,,16,,,,,,,5,,,,,1.0,1.0,1.0,,,,,,,,,1,,,,,0.25,,0.16666666666666666,,1.0,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,3002.0,50,-25.0,99,98,48,44.0,5.0,197,,1.0,4.0,5.0,,9.0,96,1.0,2.0,,,3.0,3.0,4.0,1.0,2.0,,,,1.0,,1.0,48,0.28125,,,16.346153846153847,0.07317073170731707,,0.058823529411764705,0.08333333333333333,0.14285714285714285,,,,0.0625,0.25,0.6875,0.49614375,0.3998,0.4412583333333333,,,17.98,0.48484848484848486,4.0,3.0,7.0,1.0,4.0,3.0,11.0,1.0,4.0,3.0,6.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6666666666666666,0.2727272727272727,0.25,0.2727272727272727,0.28125,0.25,0.25,0.6875,0.09090909090909091,0.25,0.07142857142857142,0.022727272727272728,0.2,0.25,0.4375,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.25,0.42857142857142855,0.3333333333333333,24.29090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202351,1610612760,Lazar Hayward,Lazar Hayward,202351,OKC,8444.0,141,-60.0,268,273,97,133.0,26.0,541,8.0,6.0,10.0,24.0,7.0,37.0,293,5.0,10.0,1.0,3.0,9.0,14.0,16.0,9.0,18.0,8.0,12.0,5.0,1.0,1.0,1.0,97,0.42045454545454547,0.041666666666666664,0.125,17.845117845117844,0.08411214953271028,0.09375,0.08633093525179857,0.12121212121212122,0.030303030303030304,0.0975609756097561,0.09523809523809523,0.21052631578947367,0.15789473684210525,0.2631578947368421,0.5789473684210527,0.5121243243243243,0.44424,0.4916142857142857,0.11627906976744186,0.1724137931034483,10.537500000000001,0.3619402985074627,5.0,1.0,9.0,,4.0,4.0,14.0,,5.0,8.0,12.0,,8.0,1.0,,,2.0,3.0,2.0,,2.0,9.0,,8.0,1.0,0.2857142857142857,,0.3076923076923077,0.39473684210526316,0.2,0.2222222222222222,0.3684210526315789,,,,0.01652892561983471,,0.13157894736842105,0.23684210526315788,0.1111111111111111,0.1111111111111111,1.0,0.26666666666666666,,0.125,0.21621621621621623,25.607142857142858,4.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,9.0,2.0,4.0,3.0,2.0,12.0,6.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,2.0,2.0,1.0,7.0,6.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.375,0.4,0.3,0.4,0.4,0.7777777777777778,0.16666666666666666,0.023809523809523808,0.043478260869565216,0.029411764705882353,0.09090909090909091,1.0,0.5,0.5714285714285714,0.75,0.3333333333333333,0.3333333333333333,0.5,0.3,0.3,0.6666666666666666,0.6,0.6,1.0,0.2,0.26666666666666666,0.5,0.06666666666666667,0.10810810810810811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,4682.0,78,-35.0,154,154,71,90.0,14.0,308,11.0,3.0,9.0,23.0,5.0,28.0,156,2.0,6.0,2.0,1.0,6.0,7.0,10.0,2.0,2.0,5.0,8.0,1.0,,,,71,0.4,0.08695652173913043,0.09090909090909091,24.85207100591716,0.1,0.05,0.0875,0.047619047619047616,,0.25,0.09090909090909091,0.3548387096774194,0.0967741935483871,0.2903225806451613,0.6129032258064516,0.5108790322580645,0.5869,0.5216285714285714,0.03125,0.041666666666666664,8.826086956521738,0.461038961038961,,1.0,8.0,,1.0,1.0,8.0,,1.0,9.0,3.0,,8.0,1.0,,,3.0,4.0,,1.0,3.0,7.0,,9.0,1.0,0.125,,0.125,0.3709677419354839,0.42857142857142855,0.45,0.25806451612903225,,,,0.043478260869565216,,,0.25806451612903225,0.125,0.125,1.0,0.14285714285714285,,0.125,0.32142857142857145,25.0125,5.0,2.0,1.0,3.0,1.0,4.0,,,10.0,2.0,4.0,3.0,3.0,,20.0,,12.0,2.0,14.0,2.0,1.0,30.0,3.0,,4.0,4.0,1.0,3.0,,3.0,,,,,3.0,,,,3.0,,,0.43478260869565216,1.0,0.5,1.0,1.0,0.5714285714285714,,0.06382978723404255,0.2,,,,0.45454545454545453,0.5,,0.3333333333333333,0.5,,0.4444444444444444,0.4444444444444444,,,,,1.0,0.42857142857142855,0.3333333333333333,,0.14285714285714285,2.0,2.0,8.0,3.0,1.0,0.3333333333333333,0.06666666666666667,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,1011.0,17,-2.0,32,37,12,17.0,5.0,69,4.0,1.0,3.0,8.0,3.0,13.0,40,,2.0,,,,1.0,1.0,,1.0,2.0,3.0,,,,,12,0.65,,,27.027027027027028,,,,,,,,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.5708833333333333,,0.59455,0.1,,8.374999999999998,0.375,1.0,,,,,,1.0,,1.0,5.0,,,,,,,,1.0,1.0,,,,,5.0,,,,,0.5555555555555556,0.3333333333333333,0.625,0.1111111111111111,,,,,,0.1111111111111111,,,,,,,,0.38461538461538464,23.5,2.0,,,1.0,1.0,2.0,,1.0,5.0,,,1.0,3.0,2.0,8.0,,1.0,3.0,4.0,3.0,,11.0,,1.0,,,,,,,,,,,,,,1.0,,0.2,0.2,0.625,,0.5,,,,0.3333333333333333,,,,,,0.5,0.5,0.5,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,,,,0.3333333333333333,,0.3333333333333333,,,,1.0,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,3498.0,58,-5.0,103,110,10,28.0,9.0,213,5.0,1.0,3.0,9.0,,10.0,122,1.0,1.0,1.0,5.0,9.0,15.0,17.0,5.0,9.0,1.0,,,1.0,1.0,1.0,10,0.5555555555555556,0.1111111111111111,0.2,9.649122807017545,0.1875,0.3125,0.21875,0.3333333333333333,0.10526315789473684,0.2,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.5492444444444445,,0.7245,,,7.077777777777778,0.0970873786407767,,,,,,,,,,2.0,,,,,,2.0,2.0,2.0,,1.0,2.0,2.0,,2.0,,,,,0.5555555555555556,1.0,1.0,,,,0.11764705882352941,0.0425531914893617,,,,,,,,,,0.2,,3.0,1.0,1.0,1.0,,2.0,,,5.0,1.0,2.0,1.0,,8.0,2.0,,3.0,1.0,4.0,1.0,1.0,9.0,,1.0,2.0,,,,1.0,,,,,1.0,,,,,,0.8,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,,0.3333333333333333,,,,0.2857142857142857,,0.6,0.75,0.6666666666666666,,,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,1.0,1.0,,0.2,1.0,2.0,2.0,,,,,,1.0,,,,1.0,0.15384615384615385,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,1395.0,23,-28.0,41,43,6,18.0,6.0,84,,2.0,1.0,3.0,2.0,7.0,55,1.0,,,,,,2.0,2.0,3.0,1.0,2.0,1.0,,,,6,0.5833333333333334,,,19.148936170212767,,,,,,,,,0.4,0.2,0.4,0.43644,,,0.16666666666666666,0.25,12.833333333333334,0.14634146341463414,,1.0,2.0,,,1.0,2.0,,,,3.0,,2.0,1.0,,2.0,2.0,,,,2.0,3.0,,,1.0,0.5,,0.5,0.5,,,0.4,,,0.2,0.08,,,0.4,0.5,0.5,1.0,,,0.5,,24.85,,,,,1.0,,,,1.0,,2.0,,,,2.0,,2.0,,2.0,,,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,0.5,0.3333333333333333,,,,,,,,,,0.5,0.5,,,,,,,,,,,,0.2857142857142857,,,1.0,1.0,,,,,,,,,1.0,0.2222222222222222,2.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202332,1610612760,Cole Aldrich,Cole Aldrich,202332,OKC,4446.0,74,-52.0,151,146,80,96.0,15.0,297,11.0,15.0,,26.0,3.0,29.0,154,3.0,14.0,1.0,3.0,11.0,17.0,23.0,5.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,80,0.5178571428571429,0.038461538461538464,0.09090909090909091,18.562874251497007,0.21568627450980393,0.21428571428571427,0.2153846153846154,0.2,0.38461538461538464,0.1111111111111111,0.2,0.4230769230769231,0.5769230769230769,,0.4230769230769231,0.5210346153846154,0.5843666666666666,0.5038214285714286,0.07142857142857142,0.07142857142857142,4.25,0.5298013245033113,,,,,,,,,,17.0,,,,,,,6.0,3.0,2.0,,1.0,3.0,,17.0,,,,,0.5,0.5,0.53125,,,,,0.08955223880597014,,,,,,,,,,0.5862068965517241,,8.0,1.0,5.0,7.0,5.0,,,,13.0,2.0,4.0,7.0,3.0,18.0,8.0,,2.0,,2.0,,2.0,4.0,6.0,3.0,1.0,2.0,,2.0,,2.0,,1.0,,,,5.0,1.0,1.0,,0.6923076923076923,0.8181818181818182,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.125,0.16666666666666666,0.09523809523809523,0.25,0.8333333333333334,0.7272727272727273,0.8,0.875,0.3333333333333333,0.3333333333333333,0.4,,,,,,,0.3333333333333333,0.5,0.7142857142857143,,0.13793103448275862,1.0,4.0,,,2.0,,0.13333333333333333,0.16666666666666666,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,2565.0,43,-22.0,77,78,9,33.0,5.0,155,1.0,2.0,5.0,8.0,2.0,8.0,91,,,,,5.0,5.0,5.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,9,0.4444444444444444,,,16.666666666666668,0.14285714285714285,,0.11363636363636363,0.18181818181818182,,0.1875,,0.125,0.25,0.625,0.125,0.45630000000000004,,,0.1111111111111111,0.1111111111111111,14.6125,0.11688311688311688,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,5.0,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,3.0,,,,,2.0,4.0,,3.0,1.0,4.0,1.0,,9.0,,,1.0,3.0,2.0,1.0,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,0.375,,,,,0.6,,,,,,,,,,1.0,1.0,,0.2,0.2,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
