EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,Charge Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyTsPct,LongMidRangePctBlocked,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,AtRimAssists,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyFG2M,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,BlockedAtRim,PenaltyFg2Pct,PenaltyEfgPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,PenaltyAtRimAccuracy,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,on,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,FTOffRebounds,BlockingFouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,Corner3PctBlocked,OffFTReboundPct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,OffensiveGoaltends
1712,1610612739,Antawn Jamison,Antawn Jamison,1712,CLE,730.0,12,-15.0,23,23,7,5.0,6.0,46,1.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,2,32,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,20.0,0.2,0.0625,0.5,0.2857142857142857,0.058823529411764705,0.25,1.0,0.5,0.25,0.3333333333333333,0.5,0.5,0.5,0.16666666666666666,1.0,1.0,0.3333333333333333,0.39735000000000004,0.5494,1.0,9.75,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202087,1610612739,Alonzo Gee,Alonzo Gee,202087,CLE,707.0,12,-4.0,23,23,20,9.0,4.0,46,,,,,4.0,3.0,1.0,7.0,4,25,1.0,2.0,2.0,,,1.0,1.0,,2.0,2.0,1.0,3.0,1.0,2.0,,20,0.14285714285714285,0.5,0.14285714285714285,0.5,0.25,0.5,0.14285714285714285,,28.57142857142857,0.3333333333333333,0.09090909090909091,,0.2222222222222222,0.07692307692307693,,,,0.25,,,,0.5714285714285714,0.42857142857142855,,,,0.3979142857142857,0.42645,0.5,14.885714285714284,0.8695652173913043,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.25,1.0,0.3821,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202388,1610612739,Donald Sloan,Donald Sloan,202388,CLE,2481.0,41,-24.0,79,77,24,27.0,10.0,156,1.0,6.0,,,2.0,6.0,5.0,14.0,12,85,,,,10.0,,3.0,,1.0,2.0,3.0,,3.0,,3.0,,24,0.35714285714285715,,0.3333333333333333,,0.375,,0.21428571428571427,,23.595505617977526,0.06060606060606061,,0.1111111111111111,0.07142857142857142,,,,0.2,,0.4,0.16666666666666666,0.3333333333333333,0.13333333333333333,0.4,,,0.4666666666666667,0.49757666666666667,,,9.857142857142858,0.3037974683544304,1.0,2.0,3.0,,,,5.0,1.0,6.0,1.0,1.0,13.0,1.0,,2.0,,1.0,,,,,,,0.2222222222222222,0.5,0.5,,0.5341875,0.0625,0.06666666666666667,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.5,0.6,1.0,0.5,0.5,0.06666666666666667,0.5,0.25,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202396,1610612739,Samardo Samuels,Samardo Samuels,202396,CLE,2168.0,36,-11.0,65,66,16,18.0,3.0,131,2.0,2.0,,,1.0,9.0,7.0,12.0,16,69,,,,6.0,,,,1.0,8.0,9.0,,9.0,,3.0,1.0,16,0.5833333333333334,,0.5833333333333334,,0.6153846153846154,,,,26.865671641791042,0.2857142857142857,,0.09090909090909091,0.23076923076923078,,,0.18181818181818182,,,0.16666666666666666,1.0,1.0,0.08333333333333333,0.75,,,0.16666666666666666,0.4418333333333333,,,13.633333333333335,0.24615384615384617,1.0,2.0,4.0,1.0,5.0,8.0,,,,,,,1.0,,3.0,1.0,2.0,5.0,0.5714285714285714,0.5714285714285714,0.625,,,0.5,1.0,1.0,1.0,0.4659,0.15384615384615385,0.15384615384615385,0.3125,1.0,4.0,,,,,,,,1.0,3.0,1.0,2.0,1.0,5.0,2.0,,3.0,1.0,,1.0,,,,0.6,,0.4444444444444444,0.4444444444444444,,0.25,,,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.14285714285714285,0.2,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202810,1610612739,D.J. Kennedy,D.J. Kennedy,202810,CLE,3532.0,59,-32.0,108,109,29,32.0,11.0,217,1.0,2.0,,1.0,,6.0,3.0,8.0,12,125,,1.0,,,,,,2.0,4.0,6.0,1.0,7.0,,1.0,,29,0.375,,0.5,,0.46153846153846156,,,,13.445378151260504,0.09523809523809523,,0.14285714285714285,0.10714285714285714,0.018518518518518517,,0.11764705882352941,0.25,,0.16666666666666666,0.5,0.5,,0.5,1.0,,0.5,0.4885291666666667,,,14.337499999999999,0.26851851851851855,,,2.0,,8.0,6.0,3.0,,3.0,,1.0,6.0,2.0,2.0,2.0,,1.0,8.0,1.0,1.0,1.0,,,0.07142857142857142,,,,0.5028375,0.07692307692307693,0.1111111111111111,0.6666666666666666,1.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,,,3.0,2.0,,,3.0,1.0,4.0,7.0,,,,,0.3333333333333333,,1.0,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,24.725,,1.0,1.0,,,,0.5,1.0,0.09090909090909091,,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,0.5,1.0,0.5,0.1111111111111111,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,700.0,12,-10.0,21,21,9,5.0,5.0,42,2.0,2.0,1.0,1.0,3.0,,3.0,5.0,6,30,1.0,1.0,2.0,6.0,2.0,,2.0,,,,2.0,2.0,,,,9,0.6,1.0,0.5,1.0,0.5,1.0,,,23.076923076923077,,0.16666666666666666,,,0.15384615384615385,0.5,,,,0.3333333333333333,1.0,1.0,0.5,,1.0,1.0,0.5,0.47074,0.7255,0.3333333333333333,5.0200000000000005,0.42857142857142855,1.0,,2.0,,4.0,,,,,,,,,,,,,4.0,,,0.6666666666666666,,,,0.3333333333333333,0.3333333333333333,,0.58785,,,0.6666666666666666,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,0.16666666666666666,,,1.0,,,0.16666666666666666,0.6666666666666666,0.3333333333333333,43.8,2.0,2.0,,,,1.0,1.0,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,99.0,2,-1.0,2,3,2,,,5,,,,,,,,,3,4,,,,,,,,,,,,,,,,2,,,1.5,,1.5,,,,50.0,,,,,,,,,,,,,,,,,1.0,0.6228,,,,1.0,,,,,3.0,,,,,,,,,,,,,3.0,,,1.5,,,,,,,0.6228,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,23.3,,,,,,,,1.5,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202376,1610612739,Luke Harangody,Luke Harangody,202376,CLE,2299.0,38,-28.0,70,70,11,21.0,7.0,140,2.0,3.0,,,1.0,3.0,3.0,7.0,13,83,1.0,1.0,2.0,4.0,,1.0,,1.0,2.0,4.0,1.0,5.0,,4.0,,11,0.42857142857142855,1.0,0.4090909090909091,1.0,0.46153846153846156,1.0,0.14285714285714285,,18.18181818181818,0.07142857142857142,,0.1,0.07894736842105263,0.02564102564102564,,0.08333333333333333,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.2727272727272727,,,0.6363636363636364,0.5183636363636365,,0.15384615384615385,10.72857142857143,0.15714285714285714,1.0,4.0,1.0,1.0,3.0,2.0,,,,,,,,,6.0,1.0,2.0,3.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,0.125,1.0,1.0,,0.57965,0.16666666666666666,0.25,0.23076923076923078,1.0,,3.0,1.0,4.0,1.0,3.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,0.36363636363636365,,1.0,,,,0.2727272727272727,0.5,0.5,24.249999999999996,1.0,1.0,,1.0,,,1.0,0.5,,0.2,0.5,,1.0,1.0,1.0,,1.0,,3.0,1.0,1.0,1.0,0.25,,0.25,0.14285714285714285,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202412,1610612739,Manny Harris,Manny Harris,202412,CLE,1775.0,30,-21.0,53,54,7,8.0,6.0,107,3.0,4.0,,,4.0,6.0,5.0,14.0,11,68,1.0,2.0,2.0,8.0,,,,,,,,,,1.0,,7,0.35714285714285715,0.5,0.3333333333333333,0.5,0.34375,0.5,,,29.31034482758621,,,,,,,,,,0.26666666666666666,0.75,0.75,0.26666666666666666,0.4,,,0.3333333333333333,0.4933366666666667,0.4258,0.18181818181818182,10.0,0.1320754716981132,1.0,1.0,1.0,,,2.0,4.0,,4.0,,2.0,8.0,,,2.0,,1.0,,0.2,0.2,,,,,0.25,0.25,1.0,0.6827,0.0625,0.06666666666666667,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,0.06666666666666667,,1.0,,0.16666666666666666,0.16666666666666666,0.06666666666666667,1.0,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201956,1610612739,Omri Casspi,Omri Casspi,201956,CLE,1485.0,25,-7.0,46,48,5,20.0,1.0,94,3.0,3.0,,,2.0,1.0,4.0,6.0,8,47,,,,2.0,,,1.0,1.0,3.0,4.0,1.0,5.0,,1.0,,5,0.6666666666666666,,0.5,,0.5,,,,19.148936170212767,0.1111111111111111,0.09090909090909091,0.14285714285714285,0.11764705882352941,0.06666666666666667,,,,,0.375,1.0,1.0,0.25,0.125,,,0.625,0.5837187500000001,,,6.433333333333334,0.10869565217391304,1.0,,1.0,,2.0,6.0,2.0,,2.0,,1.0,4.0,1.0,1.0,,,,2.0,0.75,0.75,0.5,,,0.125,0.5,0.5,,0.4998,,,0.25,,,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,0.25,,,,,,0.125,,,23.75,,1.0,,,,,1.0,0.5,0.2857142857142857,0.25,1.0,,,1.0,,,,,,,,,,,,,,0.125,,,,,,,,,,0.14285714285714285,,,1.0,,,,0.5,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
