EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,HeaveAttempts,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,SelfOReb,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Travels,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,on,Clear Path Fouls,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,HeaveMakes
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,1755.0,29,-13,55,59,21,21,6.0,114,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,12.0,58,1.0,3.0,3.0,1.0,3.0,1.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2,2.0,6,3.0,9,4.0,3.0,1.0,1.0,1.0,1.0,5,5,10.0,2.0,1.0,14.0,4.0,3.0,1.0,1.0,1.0,6.0,21,3.0,1.0,1.0,0.5,0.3333333333333333,0.4,0.25,0.5,0.5,0.375,0.2,20.967741935483872,1.0,0.6666666666666666,0.15384615384615385,0.1111111111111111,0.3333333333333333,0.125,0.21052631578947367,0.11538461538461539,0.18181818181818182,0.25,1.0,0.14285714285714285,0.25,0.5,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,1.0,0.5,0.5,0.25,0.8,0.59695,0.5705666666666667,0.4444444444444444,0.5,0.25,0.5,5.325,72.2,0.38181818181818183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,15962.0,266,74,497,498,123,86,57.0,995,21.0,29.0,10.0,6.0,9.0,,,,26.0,45.0,,13.0,65.0,474,11.0,6.0,18.0,7.0,15.0,,3.0,17.0,38.0,,,,,,7.0,14.0,6.0,25,2.0,33,21.0,54,8.0,3.0,5.0,4.0,,11.0,15,23,19.0,5.0,2.0,15.0,7.0,1.0,14.0,7.0,14.0,17.0,123,1.0,0.7307692307692307,0.9047619047619048,0.5777777777777777,0.4666666666666667,0.5777777777777777,0.4666666666666667,0.625,0.6428571428571429,0.5,,11.11111111111111,0.36363636363636365,0.16666666666666666,0.1388888888888889,0.09032258064516129,0.08571428571428572,0.10144927536231885,0.124,0.09375,0.06153846153846154,0.11627906976744186,0.2033898305084746,0.1388888888888889,0.09259259259259259,0.0625,0.6444444444444445,0.7241379310344828,0.7777777777777778,0.7142857142857143,,,0.9090909090909091,0.6,0.6666666666666666,,0.6444444444444445,0.5256511111111111,0.4726666666666667,0.13725490196078433,0.13725490196078433,0.27692307692307694,0.26153846153846155,3.8488888888888892,,0.24748490945674045,6.0,5.0,16.0,6.0,14.0,10.0,3.0,3.0,4.0,7.0,1.0,2.0,3.0,3.0,1.0,1.0,6.0,8.0,1.0,2.0,1.0,0.5454545454545454,0.5454545454545454,0.06666666666666667,0.06896551724137931,0.0625,0.10638297872340426,0.11627906976744186,0.07692307692307693,0.061224489795918366,0.1875,0.5714285714285714,0.35555555555555557,0.3125,0.3333333333333333,0.8,0.6,0.16666666666666666,0.5618875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,18049.0,301,94,574,559,146,119,55.0,1133,18.0,27.0,1.0,5.0,8.0,15.0,26.0,11.0,28.0,60.0,35.0,13.0,108.0,527,5.0,,15.0,6.0,17.0,11.0,6.0,27.0,16.0,,14.0,54.0,9.0,122.0,2.0,3.0,13.0,16,,29,5.0,34,12.0,9.0,3.0,16.0,2.0,26.0,7,24,21.0,,2.0,15.0,5.0,3.0,1.0,1.0,2.0,27.0,146,3.0,0.2857142857142857,0.2962962962962963,0.4666666666666667,0.35294117647058826,0.5,0.375,0.5294117647058824,0.8333333333333334,0.421875,0.3684210526315789,20.062695924764892,0.6153846153846154,,0.08421052631578947,0.01764705882352941,0.15853658536585366,0.027777777777777776,0.10661764705882353,0.02066115702479339,0.014285714285714285,0.023255813953488372,0.05555555555555555,0.09859154929577464,0.1774193548387097,0.1,0.28421052631578947,0.6666666666666666,0.782608695652174,0.2777777777777778,0.15789473684210525,0.2736842105263158,0.1111111111111111,0.2857142857142857,0.625,0.39285714285714285,0.6526315789473685,0.5143673684210526,0.49668392857142857,0.050505050505050504,0.078125,0.1388888888888889,0.25,7.9866666666666655,24.894285714285715,0.25435540069686413,1.0,4.0,18.0,3.0,40.0,2.0,8.0,1.0,14.0,10.0,4.0,9.0,,,1.0,,,1.0,,,2.0,0.6,0.8333333333333334,0.13333333333333333,0.14814814814814814,0.2222222222222222,0.022727272727272728,0.017857142857142856,0.034482758620689655,0.09230769230769231,0.023255813953488372,0.5,0.18947368421052632,0.2222222222222222,0.2857142857142857,0.25,1.0,,0.47700714285714285,6.0,5.0,9.0,1.0,2.0,8.0,2.0,2.0,3.0,13.0,3.0,4.0,3.0,24.0,15.0,26.0,8.0,40.0,5.0,23.0,4.0,13.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6153846153846154,0.37142857142857144,0.75,0.2727272727272727,0.37142857142857144,0.4,0.4,0.3333333333333333,0.09473684210526316,0.5555555555555556,0.5555555555555556,0.6,0.3076923076923077,0.3076923076923077,0.625,0.2222222222222222,0.5,0.2222222222222222,1.0,1.0,0.2727272727272727,0.3076923076923077,,,,,,,,,,,,,,,,True,,,,,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,10027.0,167,-2,327,311,127,96,31.0,638,1.0,5.0,2.0,,1.0,1.0,9.0,5.0,4.0,13.0,21.0,3.0,32.0,320,3.0,1.0,9.0,,1.0,11.0,1.0,13.0,6.0,,4.0,9.0,2.0,22.0,5.0,3.0,3.0,9,2.0,14,8.0,22,11.0,9.0,2.0,2.0,,3.0,9,18,11.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,13.0,127,2.0,0.75,1.0,0.3076923076923077,,0.4264705882352941,0.5,0.42105263157894735,0.5,0.4642857142857143,0.6176470588235294,11.232876712328768,0.6666666666666666,0.13333333333333333,0.09,0.031914893617021274,0.06976744186046512,0.08771929824561403,0.08391608391608392,0.052980132450331126,0.04878048780487805,0.03333333333333333,0.09090909090909091,0.09302325581395349,0.0625,0.09090909090909091,0.14705882352941177,0.2,0.25,,0.029411764705882353,0.2647058823529412,0.25,0.08333333333333333,,0.4166666666666667,0.7647058823529411,0.5208367647058825,0.5336000000000001,0.05555555555555555,0.13333333333333333,0.28125,0.40625,7.576923076923078,24.01428571428571,0.38837920489296635,1.0,3.0,7.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,1.0,,,2.0,0.3333333333333333,0.5,0.23076923076923078,0.2,0.2857142857142857,0.03225806451612903,,0.14814814814814814,0.08571428571428572,0.05263157894736842,0.5,0.20588235294117646,0.42857142857142855,0.6,1.0,0.5,,0.5285666666666666,,4.0,12.0,1.0,2.0,3.0,1.0,3.0,2.0,7.0,2.0,5.0,4.0,21.0,,9.0,3.0,5.0,2.0,2.0,,3.0,1.0,,,,3.0,,,1.0,0.3333333333333333,0.4,0.36363636363636365,0.3333333333333333,,,,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.375,0.3333333333333333,1.0,0.4,0.3333333333333333,2.0,6.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,39936.0,666,19,1278,1257,347,335,125.0,2535,,,,,,31.0,65.0,20.0,11.0,36.0,114.0,25.0,185.0,1280,2.0,3.0,8.0,,2.0,35.0,13.0,55.0,16.0,,4.0,19.0,2.0,42.0,3.0,3.0,10.0,31,2.0,43,6.0,49,17.0,9.0,8.0,5.0,,10.0,18,45,37.0,3.0,7.0,30.0,4.0,3.0,8.0,6.0,9.0,55.0,347,3.0,0.7272727272727273,0.7272727272727273,0.3055555555555556,,0.5333333333333333,0.5675675675675675,0.5683229813664596,0.4444444444444444,0.6162790697674418,0.76,12.03377902885292,0.5,0.043478260869565216,0.07328605200945626,0.007481296758104738,0.0625,0.0196078431372549,0.07032590051457976,0.010830324909747292,0.012269938650306749,0.021505376344086023,0.06837606837606838,0.08092485549132948,0.064,0.05714285714285714,,,,,0.20666666666666667,0.43333333333333335,,,,0.5405405405405406,0.76,0.531432,0.5315567567567568,0.05063291139240506,0.1,0.043243243243243246,0.2972972972972973,18.141666666666666,24.421929824561392,0.2715179968701095,,1.0,5.0,1.0,6.0,,1.0,2.0,5.0,5.0,,4.0,1.0,1.0,,,2.0,8.0,,,3.0,0.5,0.3125,0.027777777777777776,,,0.008620689655172414,,0.016666666666666666,0.06766917293233082,0.022222222222222223,0.8888888888888888,0.03333333333333333,0.2,0.2,,,,0.47361666666666674,10.0,16.0,49.0,,4.0,30.0,1.0,2.0,8.0,46.0,1.0,6.0,14.0,138.0,,65.0,30.0,15.0,2.0,8.0,1.0,6.0,2.0,,2.0,,5.0,1.0,1.0,1.0,0.40350877192982454,0.16666666666666666,0.4,0.40350877192982454,0.3225806451612903,0.3333333333333333,0.8,0.32666666666666666,0.32653061224489793,0.32653061224489793,1.0,0.46153846153846156,0.46153846153846156,1.0,0.5,,0.25,0.5,1.0,0.4,0.46153846153846156,6.0,15.0,,0.40540540540540543,0.4,1.0,1.0,2.0,4.0,4.0,1.0,0.03225806451612903,0.03389830508474576,,,True,,,,,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,19935.0,332,78,646,628,216,168,58.0,1274,46.0,56.0,8.0,15.0,20.0,71.0,21.0,13.0,88.0,160.0,21.0,65.0,271.0,643,13.0,5.0,23.0,30.0,54.0,13.0,32.0,104.0,40.0,,17.0,61.0,4.0,139.0,2.0,7.0,22.0,26,8.0,56,10.0,66,22.0,15.0,7.0,31.0,12.0,46.0,7,12,54.0,1.0,,82.0,35.0,9.0,3.0,2.0,3.0,104.0,216,7.0,0.22727272727272727,0.23529411764705882,0.55,0.5555555555555556,0.569060773480663,0.5373134328358209,0.6192660550458715,0.575,0.6058823529411764,0.11602209944751381,37.02664796633941,0.6739130434782609,0.42105263157894735,0.13333333333333333,0.03664921465968586,0.22916666666666666,0.028985507246376812,0.16494845360824742,0.03461538461538462,0.031578947368421054,0.023255813953488372,0.15873015873015872,0.15151515151515152,0.21333333333333335,0.2857142857142857,0.30939226519337015,0.8214285714285714,0.8363636363636363,0.2608695652173913,0.39226519337016574,0.11602209944751381,0.5333333333333333,0.29850746268656714,0.75,0.19402985074626866,0.425414364640884,0.47810111731843563,0.4554292307692308,0.1674641148325359,0.18617021276595744,0.08487084870848709,0.3837638376383764,10.690625,26.53333333333333,0.33436532507739936,5.0,19.0,33.0,9.0,136.0,6.0,1.0,1.0,19.0,15.0,3.0,16.0,1.0,,7.0,,1.0,1.0,,,2.0,0.6923076923076923,0.6,0.00625,0.017857142857142856,,0.0625,0.020833333333333332,0.038461538461538464,0.09090909090909091,0.013157894736842105,0.3333333333333333,0.18232044198895028,0.5757575757575758,0.5757575757575758,0.21052631578947367,0.625,0.4,0.5209923076923078,23.0,,,,,10.0,,2.0,4.0,10.0,,2.0,4.0,3.0,27.0,21.0,10.0,44.0,13.0,23.0,6.0,15.0,7.0,4.0,,1.0,,,,0.1,0.47619047619047616,,0.3076923076923077,0.47619047619047616,0.323943661971831,0.323943661971831,0.17391304347826086,,,,,0.47619047619047616,0.47619047619047616,0.1,,,0.13333333333333333,,,0.3076923076923077,0.47619047619047616,,,,,,2.0,1.0,,1.0,,1.0,,,1.0,0.05555555555555555,True,,,,,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,17987.0,300,97,573,568,91,81,43.0,1141,37.0,51.0,8.0,4.0,7.0,48.0,10.0,3.0,71.0,123.0,10.0,46.0,197.0,573,12.0,2.0,16.0,7.0,15.0,3.0,4.0,21.0,86.0,,5.0,13.0,1.0,31.0,1.0,9.0,15.0,35,9.0,59,11.0,70,6.0,4.0,2.0,10.0,4.0,19.0,6,21,40.0,2.0,1.0,50.0,23.0,3.0,10.0,7.0,10.0,21.0,91,2.0,0.6056338028169014,0.6323529411764706,0.5772357723577236,0.4666666666666667,0.5676691729323309,0.4722222222222222,0.635483870967742,0.6153846153846154,0.525,0.07518796992481203,27.929373996789725,0.5263157894736842,0.5625,0.1794871794871795,0.05732484076433121,0.18518518518518517,0.018867924528301886,0.18115942028985507,0.047619047619047616,0.056338028169014086,0.03225806451612903,0.13636363636363635,0.2,0.2,0.125,0.38345864661654133,0.7254901960784313,0.7872340425531915,0.6216216216216216,0.3609022556390977,0.07518796992481203,0.6666666666666666,0.3888888888888889,0.5714285714285714,0.16666666666666666,0.45864661654135336,0.5014075187969926,0.4982833333333333,0.15789473684210525,0.16312056737588654,0.08121827411167512,0.1065989847715736,9.318699186991868,24.800000000000004,0.15881326352530542,5.0,10.0,24.0,7.0,56.0,6.0,6.0,5.0,6.0,9.0,3.0,1.0,2.0,,5.0,1.0,2.0,6.0,,,2.0,0.5833333333333334,0.5833333333333334,0.04878048780487805,0.0784313725490196,0.041666666666666664,0.11764705882352941,0.019230769230769232,,0.2037037037037037,0.09433962264150944,0.6,0.18045112781954886,0.4166666666666667,0.43478260869565216,0.4,0.625,0.4,0.5415,24.0,,,,,3.0,,,1.0,3.0,,,1.0,9.0,,10.0,3.0,8.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,,1.0,0.3,,0.3333333333333333,0.3,0.5,0.5106382978723404,0.6666666666666666,,,,,0.3,0.3,1.0,,,,,,0.3333333333333333,0.3,,,,,,1.0,,1.0,,1.0,1.0,0.020833333333333332,0.09090909090909091,1.0,0.1,True,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,16035.0,267,-21,506,500,151,136,50.0,1006,12.0,21.0,11.0,4.0,6.0,31.0,,,26.0,62.0,,13.0,65.0,511,14.0,2.0,14.0,9.0,19.0,,6.0,24.0,36.0,,,4.0,,8.0,1.0,16.0,26.0,47,7.0,80,17.0,97,4.0,2.0,2.0,8.0,4.0,16.0,17,32,15.0,1.0,3.0,13.0,5.0,2.0,9.0,6.0,9.0,24.0,151,2.0,0.6923076923076923,0.8181818181818182,0.41935483870967744,0.47368421052631576,0.41935483870967744,0.47368421052631576,0.47794117647058826,0.4666666666666667,0.5454545454545454,,15.026833631484795,0.5,0.3684210526315789,0.27325581395348836,0.09195402298850575,0.40625,0.02,0.3093220338983051,0.07589285714285714,0.06329113924050633,0.037037037037037035,0.29545454545454547,0.29333333333333333,0.4423076923076923,0.25,0.3387096774193548,0.5714285714285714,0.631578947368421,0.5833333333333334,0.5,,0.7857142857142857,0.3157894736842105,0.6666666666666666,,0.3387096774193548,0.471624193548387,0.4682947368421053,0.07575757575757576,0.07575757575757576,0.2153846153846154,0.36923076923076925,10.256451612903225,,0.2984189723320158,6.0,5.0,10.0,6.0,16.0,8.0,3.0,3.0,4.0,8.0,1.0,3.0,5.0,2.0,1.0,,3.0,6.0,,,2.0,0.42857142857142855,0.42857142857142855,0.04838709677419355,0.09523809523809523,0.1,0.16666666666666666,0.07547169811320754,,0.22641509433962265,0.09090909090909091,0.6666666666666666,0.16129032258064516,0.5,0.5555555555555556,0.4,0.5454545454545454,0.3333333333333333,0.5258538461538461,9.0,,,,,,,,,,,,,,,,,4.0,,2.0,,2.0,2.0,1.0,1.0,,3.0,,,,,,,,0.2903225806451613,0.2903225806451613,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,8606.0,143,-42,268,268,58,77,29.0,536,8.0,17.0,,1.0,3.0,3.0,8.0,1.0,9.0,21.0,16.0,8.0,35.0,284,3.0,,2.0,2.0,5.0,2.0,1.0,5.0,6.0,,3.0,11.0,,25.0,1.0,5.0,1.0,15,,16,7.0,23,2.0,2.0,,1.0,,9.0,6,12,13.0,,2.0,15.0,7.0,1.0,1.0,,1.0,5.0,58,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.4,0.36486486486486486,0.2857142857142857,0.3977272727272727,0.25,0.2777777777777778,0.43243243243243246,17.434210526315788,0.1111111111111111,,0.17857142857142858,0.056179775280898875,0.04,0.023255813953488372,0.14678899082568808,0.045454545454545456,0.10714285714285714,,0.15,0.21428571428571427,0.047619047619047616,,0.4594594594594595,0.47058823529411764,0.5333333333333333,0.25,0.08108108108108109,0.21621621621621623,,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.8918918918918919,0.5927094594594595,0.5646928571428572,0.16279069767441862,0.25925925925925924,0.05714285714285714,0.14285714285714285,4.1761904761904765,24.4625,0.21641791044776118,,,1.0,1.0,12.0,,2.0,,1.0,8.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,0.3333333333333333,0.25,0.09523809523809523,0.11764705882352941,,0.06060606060606061,,0.0625,0.13636363636363635,,1.0,0.02702702702702703,,,,,,0.4300333333333333,1.0,1.0,8.0,,,2.0,,1.0,,3.0,,1.0,,9.0,,8.0,2.0,8.0,3.0,5.0,,3.0,1.0,2.0,,,2.0,,,1.0,0.1875,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.21621621621621623,0.125,0.125,1.0,0.25,0.25,1.0,,,0.25,,,,0.25,,1.0,,0.14285714285714285,,2.0,1.0,,,,,,,1.0,0.1111111111111111,True,,,,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,20902.0,348,-122,670,666,171,200,72.0,1336,25.0,46.0,4.0,5.0,11.0,41.0,12.0,3.0,48.0,110.0,16.0,23.0,134.0,713,11.0,,12.0,10.0,24.0,4.0,10.0,33.0,28.0,,16.0,42.0,4.0,100.0,1.0,6.0,4.0,11,,15,7.0,22,14.0,6.0,8.0,20.0,7.0,34.0,15,30,28.0,,,33.0,12.0,6.0,1.0,,1.0,33.0,171,5.0,0.2916666666666667,0.2916666666666667,0.43636363636363634,0.4166666666666667,0.44047619047619047,0.4107142857142857,0.475177304964539,0.5,0.4714285714285714,0.12698412698412698,23.2,0.5882352941176471,,0.04700854700854701,0.02564102564102564,0.06060606060606061,0.0125,0.05,0.022292993630573247,0.02197802197802198,0.02040816326530612,0.06666666666666667,0.04,0.057692307692307696,0.07142857142857142,0.36507936507936506,0.5434782608695652,0.625,0.2,0.3253968253968254,0.09523809523809523,0.3333333333333333,0.39285714285714285,0.45454545454545453,0.10714285714285714,0.49206349206349204,0.5050869047619048,0.5282482142857142,0.08888888888888889,0.10084033613445378,0.08955223880597014,0.2462686567164179,9.51909090909091,24.825,0.25522388059701495,2.0,7.0,23.0,6.0,68.0,,10.0,,13.0,14.0,5.0,4.0,1.0,,3.0,,1.0,,,,2.0,0.5454545454545454,0.5,0.09090909090909091,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.013513513513513514,,0.04054054054054054,,,0.18253968253968253,0.30434782608695654,0.3684210526315789,,0.5,,0.43998,16.0,2.0,4.0,,,3.0,,1.0,,5.0,,1.0,1.0,9.0,6.0,12.0,3.0,26.0,12.0,17.0,2.0,7.0,3.0,,,,1.0,,,0.6,0.3125,,0.25,0.3125,0.3902439024390244,0.3902439024390244,0.5625,0.031746031746031744,0.5,0.5,1.0,0.25,0.25,0.3333333333333333,,,0.08333333333333333,,,,0.25,1.0,1.0,,0.03571428571428571,1.0,,4.0,1.0,,,1.0,,,,,True,,,,,,,,,
