EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,Corner3FGM,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends,on,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,BlockingFouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,5644.0,94,26.0,178,178,34.0,36.0,22.0,356,6.0,9.0,1.0,1.0,1.0,1.0,3.0,14.0,7.0,13.0,1.0,10.0,16.0,1.0,3.0,1.0,3.0,16.0,36,10.0,17.0,13.0,75.0,170,1.0,3.0,1.0,3.0,2.0,7.0,4.0,7.0,1.0,3.0,8.0,19.0,6.0,26.0,24.0,6.0,2.0,16.0,10.0,2.0,10.0,1.0,11.0,1.0,3.0,1.0,6.0,23.0,2.0,1.0,9.0,10.0,2.0,12,1.0,1.0,1.0,2.0,3.0,2.0,5.0,4.0,9.0,1.0,1.0,12.0,1.0,18.0,2.0,10.0,19.0,34.0,0.1875,0.2,0.8,0.5882352941176471,0.3333333333333333,0.3333333333333333,0.5882352941176471,0.4444444444444444,0.3333333333333333,0.5714285714285714,0.5849056603773585,0.4166666666666667,0.55,0.6147540983606558,0.5,0.6333333333333333,0.32075471698113206,0.05555555555555555,0.14285714285714285,32.67326732673267,0.4,0.1323529411764706,0.03076923076923077,0.0625,0.11904761904761904,0.023529411764705882,0.08333333333333333,0.034482758620689655,0.2777777777777778,0.045454545454545456,0.10714285714285714,0.09090909090909091,0.041666666666666664,0.16981132075471697,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.2641509433962264,0.21428571428571427,0.25,0.3333333333333333,0.24528301886792453,0.5384615384615384,0.5384615384615384,0.14285714285714285,0.018867924528301886,0.3018867924528302,0.625,0.625,0.8,0.16666666666666666,1.0,0.5,0.3333333333333333,1.0,0.1,1.0,0.3,0.3333333333333333,0.49056603773584906,0.625,0.47316792452830186,0.42057,0.42609,0.16393442622950818,0.22727272727272727,0.09333333333333334,0.25333333333333335,9.88888888888889,25.58235294117647,0.19101123595505617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,17690.0,295,40.0,546,546,50.0,68.0,60.0,1092,6.0,7.0,2.0,2.0,1.0,1.0,3.0,17.0,10.0,26.0,,,1.0,,,,,19.0,50,,1.0,4.0,42.0,502,6.0,9.0,,,2.0,14.0,1.0,6.0,,,2.0,4.0,34.0,4.0,,,4.0,1.0,,2.0,11.0,5.0,16.0,4.0,3.0,4.0,4.0,37.0,4.0,14.0,43.0,59.0,8.0,67,,4.0,2.0,3.0,1.0,1.0,4.0,16.0,26.0,,,8.0,,4.0,,1.0,4.0,50.0,0.8947368421052632,1.0,,,,,,0.38,0.6666666666666666,0.16666666666666666,0.37254901960784315,0.6666666666666666,0.16666666666666666,0.39622641509433965,0.7,0.2857142857142857,0.0196078431372549,0.04,0.058823529411764705,9.223300970873787,0.75,0.19282511210762332,0.01818181818181818,0.27450980392156865,0.20802919708029197,0.025,,0.037037037037037035,0.24528301886792453,0.23076923076923078,0.13043478260869565,0.3157894736842105,,0.13725490196078433,0.8571428571428571,1.0,0.6666666666666666,0.3333333333333333,0.17647058823529413,0.1875,1.0,0.5098039215686274,0.38461538461538464,0.38461538461538464,1.0,,0.0196078431372549,,,,0.2222222222222222,1.0,,,,0.16666666666666666,1.0,,,0.1568627450980392,,0.43614019607843135,0.393525,0.37609999999999993,0.019230769230769232,0.0196078431372549,0.3333333333333333,0.09523809523809523,12.665999999999999,25.8,0.09157509157509157,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,6.0,6.0,6.0,4.0,1.0,2.0,1.0,0.14285714285714285,0.16666666666666666,0.1,0.05,0.010638297872340425,0.041666666666666664,0.08333333333333333,0.15384615384615385,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,8811.0,147,20.0,264,265,7.0,11.0,27.0,529,2.0,7.0,,,,,18.0,30.0,9.0,19.0,,,,,,,,29.0,56,,,4.0,62.0,239,2.0,5.0,,,1.0,5.0,,1.0,,,,,46.0,12.0,,,,,,3.0,6.0,3.0,9.0,3.0,3.0,,3.0,21.0,9.0,2.0,18.0,21.0,10.0,31,,5.0,1.0,3.0,3.0,2.0,6.0,6.0,9.0,,,4.0,,6.0,,3.0,,7.0,0.7931034482758621,0.7931034482758621,,,,,,0.5178571428571429,0.4,,0.5178571428571429,0.4,,0.5254237288135594,0.4166666666666667,,,0.05357142857142857,,22.108843537414966,0.5,0.16363636363636364,0.08653846153846154,0.07407407407407407,0.145985401459854,0.07518796992481203,0.047619047619047616,0.08333333333333333,0.22727272727272727,0.15384615384615385,0.14285714285714285,0.09523809523809523,,0.125,0.2857142857142857,0.5,1.0,0.5357142857142857,0.6,0.6,0.7777777777777778,0.3392857142857143,0.47368421052631576,0.47368421052631576,0.7777777777777778,,,,,,,,,,,,,,,0.125,,0.43756071428571425,0.40190000000000003,0.4167,0.05084745762711865,0.05084745762711865,0.08064516129032258,,10.966071428571428,,0.026515151515151516,,1.0,,1.0,4.0,1.0,1.0,,,,,13.0,6.0,13.0,7.0,1.0,,,0.42857142857142855,0.16666666666666666,,0.034482758620689655,0.10638297872340426,,0.25,,0.5384615384615384,1.0,1.0,2.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,12644.0,211,37.0,389,388,20.0,33.0,42.0,777,14.0,21.0,1.0,1.0,,,7.0,23.0,12.0,22.0,4.0,4.0,13.0,1.0,1.0,,2.0,33.0,66,6.0,17.0,2.0,86.0,341,3.0,5.0,1.0,1.0,,9.0,,,,2.0,2.0,2.0,16.0,50.0,15.0,3.0,,13.0,4.0,8.0,22.0,5.0,27.0,2.0,8.0,9.0,5.0,59.0,4.0,4.0,10.0,14.0,4.0,18,1.0,10.0,7.0,14.0,5.0,3.0,19.0,8.0,13.0,1.0,,5.0,,3.0,,1.0,2.0,20.0,0.24242424242424243,0.24242424242424243,0.8333333333333334,0.35294117647058826,1.0,,0.35294117647058826,0.5,0.6,,0.5060240963855421,0.75,,0.5119047619047619,0.75,0.3333333333333333,0.20481927710843373,0.12121212121212122,0.21739130434782608,23.51598173515982,0.7368421052631579,0.058823529411764705,0.024844720496894408,0.1111111111111111,0.06796116504854369,0.01990049751243781,0.09375,0.017543859649122806,0.05,0.05,0.07142857142857142,0.11538461538461539,0.027777777777777776,0.25301204819277107,0.6666666666666666,0.7368421052631579,0.21428571428571427,0.27710843373493976,0.30434782608695654,0.3888888888888889,0.14285714285714285,0.26506024096385544,0.5454545454545454,0.5714285714285714,0.3333333333333333,0.04819277108433735,0.1566265060240964,0.3076923076923077,0.3076923076923077,0.75,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,,,1.0,,0.4578313253012048,0.3076923076923077,0.5031734939759036,0.44026,0.55305,0.011904761904761904,0.014925373134328358,0.10465116279069768,0.023255813953488372,9.628787878787879,24.80588235294118,0.05141388174807198,3.0,,,,3.0,11.0,,,1.0,,,1.0,,1.0,1.0,,,,0.09523809523809523,,,,,,,0.1,1.0,3.0,,1.0,,,2.0,1.0,1.0,1.0,0.045454545454545456,0.5,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,7570.0,126,11.0,237,239,36.0,50.0,26.0,476,13.0,21.0,3.0,6.0,2.0,2.0,5.0,12.0,4.0,13.0,2.0,1.0,1.0,,,,,22.0,46,1.0,3.0,9.0,56.0,237,4.0,8.0,,,,8.0,3.0,6.0,,,4.0,10.0,18.0,26.0,3.0,,4.0,1.0,1.0,4.0,9.0,5.0,14.0,5.0,4.0,2.0,3.0,33.0,2.0,1.0,17.0,18.0,6.0,24,2.0,4.0,4.0,7.0,5.0,6.0,12.0,5.0,8.0,,1.0,15.0,,11.0,3.0,6.0,10.0,36.0,0.4090909090909091,0.45,1.0,0.3333333333333333,,,0.3333333333333333,0.4782608695652174,0.5,0.5,0.47959183673469385,0.5,0.5,0.5283018867924528,0.5,0.625,0.061224489795918366,0.08695652173913043,0.08333333333333333,23.985239852398525,0.5833333333333334,0.17708333333333334,0.02247191011235955,0.05,0.15517241379310345,0.05454545454545454,0.08333333333333333,,0.12,0.2,0.19444444444444445,,0.09090909090909091,0.42857142857142855,0.6190476190476191,0.7222222222222222,0.38461538461538464,0.24489795918367346,0.4166666666666667,0.45454545454545453,0.4,0.2653061224489796,0.3076923076923077,0.3076923076923077,0.5,0.04081632653061224,0.02040816326530612,1.0,1.0,1.0,0.75,0.5,,,,0.3333333333333333,1.0,,,0.4897959183673469,1.0,0.514365306122449,0.53005,0.4568000000000001,0.11538461538461539,0.12244897959183673,0.14285714285714285,0.17857142857142858,7.995652173913043,24.166666666666668,0.1518987341772152,,4.0,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.14285714285714285,,,0.19047619047619047,,0.2222222222222222,,0.125,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,11969.0,199,35.0,366,368,20.0,37.0,40.0,734,3.0,7.0,,2.0,,,1.0,2.0,4.0,12.0,8.0,11.0,32.0,,3.0,,1.0,8.0,21,16.0,40.0,11.0,75.0,325,,2.0,1.0,4.0,,3.0,,1.0,,1.0,,,14.0,2.0,48.0,,,32.0,11.0,,9.0,2.0,11.0,2.0,3.0,5.0,1.0,24.0,2.0,8.0,14.0,22.0,3.0,25,1.0,3.0,2.0,1.0,1.0,,2.0,1.0,8.0,,,7.0,,11.0,,5.0,,20.0,0.875,0.875,1.0,0.4,0.25,,0.4,0.38095238095238093,,,0.5245901639344263,0.25,,0.5606060606060606,0.25,,0.6557377049180327,,,16.385542168674696,0.5,0.09333333333333334,0.013513513513513514,0.2222222222222222,0.11827956989247312,0.015151515151515152,0.03571428571428571,0.0196078431372549,0.13513513513513514,0.07547169811320754,0.08333333333333333,0.2,0.029411764705882353,0.11475409836065574,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.03278688524590164,0.5,0.5,1.0,0.19672131147540983,0.3333333333333333,0.3333333333333333,1.0,0.13114754098360656,0.5245901639344263,0.34375,0.3548387096774194,1.0,0.3333333333333333,,0.5,,,,,0.5,,0.7704918032786885,0.34375,0.5513216666666666,0.5932583333333333,0.35045000000000004,0.07575757575757576,0.19230769230769232,0.04,,11.747619047619049,25.445,0.0546448087431694,,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,0.02,,0.025,,0.3333333333333333,,,1.0,,,,5.0,,1.0,,,0.625,0.625,1.0,1.0,1.0,1.0,1.0,0.025,0.03125,0.16666666666666666,1.0,1.0,,,,,True,,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,12650.0,211,20.0,381,386,26.0,33.0,40.0,767,16.0,20.0,2.0,4.0,,,2.0,9.0,6.0,24.0,4.0,3.0,15.0,,,,1.0,24.0,53,3.0,19.0,5.0,62.0,348,3.0,6.0,,,,6.0,,,,1.0,,,18.0,30.0,3.0,6.0,4.0,15.0,3.0,1.0,24.0,11.0,35.0,8.0,7.0,5.0,12.0,81.0,7.0,2.0,29.0,33.0,8.0,41,3.0,14.0,5.0,6.0,8.0,3.0,14.0,6.0,8.0,1.0,,7.0,,8.0,,4.0,,26.0,0.375,0.4090909090909091,0.3333333333333333,0.15789473684210525,,,0.15789473684210525,0.4528301886792453,0.5,,0.3958333333333333,0.5,,0.40789473684210525,0.5,,0.2638888888888889,0.018867924528301886,,21.077283372365343,0.42857142857142855,0.17901234567901234,0.04487179487179487,0.05405405405405406,0.15577889447236182,0.04081632653061224,0.07407407407407407,0.06666666666666667,0.08333333333333333,0.14814814814814814,0.25,,0.07142857142857142,0.2777777777777778,0.8,0.8421052631578947,0.4375,0.125,0.2222222222222222,0.2222222222222222,0.5,0.3333333333333333,0.25,0.25,0.16666666666666666,0.05555555555555555,0.20833333333333334,0.2,0.2,0.3333333333333333,0.6666666666666666,0.5,,,,,,1.0,,0.5416666666666666,0.2,0.5234704225352113,0.5079333333333333,,0.05263157894736842,0.07017543859649122,0.0967741935483871,,10.30188679245283,26.16315789473684,0.06824146981627296,3.0,1.0,,2.0,9.0,3.0,1.0,,,1.0,,1.0,,2.0,1.0,,,,0.05,0.2222222222222222,,0.025,0.014492753623188406,0.03125,,0.2222222222222222,0.5,3.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,True,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,4595.0,77,8.0,143,142,24.0,17.0,17.0,285,8.0,11.0,3.0,3.0,1.0,1.0,4.0,13.0,7.0,13.0,,,,,,,,19.0,37,,,8.0,46.0,141,3.0,4.0,,,,6.0,3.0,5.0,,,4.0,10.0,24.0,14.0,,,6.0,,,3.0,2.0,,2.0,,,1.0,1.0,4.0,5.0,1.0,5.0,8.0,5.0,13,,2.0,1.0,,5.0,,5.0,2.0,4.0,1.0,,8.0,,8.0,,3.0,10.0,24.0,0.631578947368421,0.75,,,,,,0.5135135135135135,0.75,0.6,0.5135135135135135,0.75,0.6,0.5609756097560976,0.75,0.7142857142857143,,0.08108108108108109,0.15384615384615385,28.220858895705522,,0.08333333333333333,0.09090909090909091,0.07692307692307693,0.0821917808219178,0.07042253521126761,0.1111111111111111,0.07142857142857142,0.05263157894736842,0.05,0.14285714285714285,,,0.2972972972972973,0.7272727272727273,0.8,0.625,0.35135135135135137,0.3076923076923077,0.36363636363636365,0.75,0.35135135135135137,0.5384615384615384,0.5384615384615384,0.5714285714285714,,,,,,0.75,1.0,,,,0.2,1.0,,,0.2972972972972973,,0.4641837837837837,0.49045000000000005,0.44521999999999995,0.075,0.075,0.13043478260869565,0.21739130434782608,9.727027027027026,,0.16783216783216784,,,,2.0,1.0,,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,1.0,0.09090909090909091,0.5,,,0.1111111111111111,,,0.25,1.0,,2.0,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,
201970,1610612755,Sam Young,Sam Young,201970,PHI,1182.0,20,-3.0,39,37,2.0,4.0,5.0,76,,2.0,,,,,,,,2.0,,1.0,1.0,,,,,,4,1.0,1.0,1.0,4.0,39,,,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,1,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,2.0,,2.0,,1.0,,2.0,,,1.0,1.0,,,1.0,,,,0.3,,,0.3333333333333333,,,0.2,0.25,,15.217391304347826,1.0,,,0.25,0.07692307692307693,,,,,,,0.25,,0.4,,,,,,,,0.4,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,0.6,1.0,0.55845,,,0.16666666666666666,0.2,,,8.825000000000001,26.3,0.05128205128205128,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2804,1610612755,Andres Nocioni,Andres Nocioni,2804,PHI,841.0,14,10.0,29,27,9.0,13.0,2.0,56,,1.0,,,,,1.0,2.0,,1.0,,1.0,2.0,,,,,1.0,4,1.0,2.0,1.0,6.0,22,,,,,,,,1.0,,,,,2.0,,3.0,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,,2.0,,,4.0,4.0,,4,,,,,,,,1.0,1.0,,,2.0,,3.0,1.0,1.0,,9.0,1.0,1.0,1.0,0.5,,,0.5,0.25,,,0.4166666666666667,,,0.42857142857142855,,,0.3333333333333333,0.25,0.5,22.580645161290324,,0.3076923076923077,,,0.26666666666666666,,,,,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,,,,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,0.5,0.5,0.43855833333333333,,0.4022,0.16666666666666666,0.25,,,10.55,26.75,0.3103448275862069,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
