EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,BlockedLongMidRange,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,3SecondViolations,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,on,SecondChanceCorner3PctAssisted
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,91817.0,1530,-263,2852,2847,566,635,358,5699,54.0,96,4.0,7.0,14.0,18.0,85.0,174.0,88.0,201.0,7.0,18.0,1.0,4.0,3.0,5.0,32.0,94.0,4.0,12.0,5.0,25.0,227.0,471,39.0,112.0,129.0,700.0,3045,19.0,33.0,5.0,16.0,1.0,54.0,45.0,100.0,8.0,30.0,66.0,180.0,84.0,370.0,90.0,27.0,1.0,93.0,32.0,27.0,2.0,246.0,39.0,285.0,27.0,12.0,96.0,43.0,107.0,609.0,22.0,1.0,64.0,86.0,3.0,153,23.0,176,5.0,31.0,21.0,10.0,65.0,13.0,36.0,41.0,7.0,29.0,2.0,7.0,106.0,7.0,24.0,44.0,3.0,93,3.0,1.0,6.0,161.0,6.0,2.0,15.0,16.0,148.0,9.0,10.0,47.0,1.0,25.0,9.0,3.0,6.0,9.0,5.0,2.0,174.0,559,12.0,23.0,0.18502202643171806,0.18502202643171806,0.7692307692307693,0.3482142857142857,0.3125,0.26666666666666666,0.35135135135135137,0.4819532908704883,0.5757575757575758,0.45,0.4897084048027444,0.5408163265306123,0.43846153846153846,0.5347758887171561,0.5408163265306123,0.5426829268292683,0.19210977701543738,0.017857142857142856,0.05732484076433121,0.15625,0.05172413793103448,0.014925373134328358,0.02127659574468085,23.06985294117647,0.6132075471698113,0.034482758620689655,0.01282051282051282,0.09378407851690294,0.01936619718309859,0.15201900237529692,0.11210762331838565,0.015930485155684286,0.025157232704402517,0.02406417112299465,0.01126126126126126,0.07317073170731707,0.10622710622710622,0.10084033613445378,0.15151515151515152,0.1532258064516129,0.01773049645390071,0.5555555555555556,0.1646655231560892,0.5625,0.6666666666666666,0.2037037037037037,0.29845626072041165,0.4885057471264368,0.5151515151515151,0.09411764705882353,0.34476843910806176,0.43781094527363185,0.4444444444444444,0.26136363636363635,0.030874785591766724,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.16123499142367068,0.3404255319148936,0.34782608695652173,0.75,0.14285714285714285,0.5714285714285714,0.5,0.08163265306122448,0.25,0.24489795918367346,0.3333333333333333,0.75,0.13846153846153847,0.7777777777777778,0.038461538461538464,0.6,0.19230769230769232,0.2,0.3567753001715266,0.34408602150537637,0.45600352233676966,0.4409181818181818,0.4366976744186049,0.07717041800643087,0.09233791748526522,0.008849557522123894,0.07714285714285714,0.2571428571428571,11.311252653927815,25.396428571428572,0.19845722300140253,,,,,,,,,,,,,,,True,
200780,1610612740,Solomon Jones,Solomon Jones,200780,NOH,8058.0,134,-45,251,253,33,47,39,504,6.0,14,2.0,6.0,,1.0,3.0,7.0,3.0,8.0,,,,,,,,,,,,,12.0,29,,,10.0,34.0,271,3.0,8.0,,,3.0,9.0,,1.0,,,,,18.0,6.0,,,,,,3.0,,4.0,2.0,6.0,2.0,,2.0,2.0,,14.0,13.0,,7.0,7.0,1.0,15,14.0,29,1.0,4.0,2.0,2.0,3.0,,,4.0,,3.0,,,7.0,2.0,,11.0,,23,,1.0,4.0,12.0,,4.0,,,12.0,,,6.0,,,4.0,1.0,2.0,4.0,3.0,1.0,,33,,,0.75,0.8181818181818182,,,,,,0.41379310344827586,0.375,,0.41379310344827586,0.375,,0.4857142857142857,0.45,,,,0.10344827586206896,0.14285714285714285,0.14285714285714285,,,14.093959731543624,0.42857142857142855,0.09090909090909091,,0.0875,0.10569105691056911,0.21875,0.125,0.09523809523809523,0.14705882352941177,0.17647058823529413,0.03636363636363636,0.03571428571428571,0.08695652173913043,0.13793103448275862,0.14285714285714285,0.75,0.07142857142857142,0.75,0.4827586206896552,0.42857142857142855,0.5,0.8333333333333334,0.2413793103448276,0.42857142857142855,0.5,0.6666666666666666,0.27586206896551724,0.375,0.375,0.6666666666666666,,,,,,,,,0.75,0.3333333333333333,0.5,,,,,,1.0,,,,,,0.4827586206896552,,0.4961137931034482,0.6048857142857144,0.6661,0.17142857142857143,0.17142857142857143,,0.2647058823529412,,7.472413793103449,,0.13147410358565736,2.0,1.0,1.0,0.041666666666666664,0.058823529411764705,,,,,,,,,,True,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,62809.0,1047,-200,1950,1949,352,377,245,3899,32.0,62,1.0,3.0,6.0,10.0,7.0,26.0,46.0,115.0,17.0,45.0,,1.0,2.0,7.0,29.0,92.0,2.0,13.0,3.0,14.0,85.0,203,46.0,137.0,40.0,348.0,2104,7.0,16.0,2.0,14.0,1.0,21.0,11.0,23.0,5.0,21.0,23.0,60.0,118.0,52.0,123.0,15.0,,92.0,29.0,8.0,1.0,38.0,8.0,46.0,6.0,2.0,10.0,13.0,15.0,100.0,11.0,,24.0,58.0,3.0,85,13.0,98,5.0,24.0,14.0,10.0,27.0,3.0,16.0,15.0,4.0,11.0,,2.0,42.0,4.0,5.0,25.0,2.0,62,2.0,3.0,2.0,56.0,,1.0,8.0,3.0,53.0,5.0,1.0,17.0,1.0,10.0,1.0,,,1.0,,1.0,56.0,345,10.0,8.0,0.6941176470588235,0.7023809523809523,0.8913043478260869,0.3357664233576642,0.14285714285714285,0.23809523809523808,0.3357664233576642,0.4187192118226601,0.4375,0.4782608695652174,0.45294117647058824,0.3333333333333333,0.42045454545454547,0.4793388429752066,0.3387096774193548,0.5263157894736842,0.40294117647058825,0.0072992700729927005,0.03940886699507389,0.0967741935483871,0.038461538461538464,0.008695652173913044,0.010869565217391304,18.161434977578473,0.6428571428571429,0.06,,0.08801213960546282,0.014416775884665793,0.08602150537634409,0.08742004264392324,0.01381509032943677,0.019138755980861243,0.011857707509881422,0.013289036544850499,0.08181818181818182,0.09230769230769231,0.09016393442622951,0.06565656565656566,0.13580246913580246,0.025906735751295335,,0.18235294117647058,0.5161290322580645,0.5714285714285714,0.625,0.07647058823529412,0.2692307692307692,0.28,0.2857142857142857,0.3382352941176471,0.4,0.40350877192982454,0.8043478260869565,0.1323529411764706,0.37777777777777777,0.37777777777777777,1.0,0.27058823529411763,0.31521739130434784,0.31868131868131866,0.8275862068965517,0.1,0.3333333333333333,,0.03333333333333333,,0.43333333333333335,0.15384615384615385,1.0,0.22727272727272727,0.6,0.1590909090909091,0.2857142857142857,0.3181818181818182,0.21428571428571427,0.5852941176470589,0.31521739130434784,0.49697743362831853,0.470572,0.4911,0.05099150141643059,0.07906976744186046,0.007246376811594203,0.0603448275862069,0.1724137931034483,12.376847290640393,25.060583941605838,0.18051282051282053,2.0,2.0,1.0,0.011235955056179775,0.016129032258064516,,,,,,,,,,True,
202329,1610612740,Al-Farouq Aminu,Al-Farouq Aminu,202329,NOH,32027.0,534,-61,997,1005,217,251,129,2002,35.0,69,11.0,22.0,5.0,6.0,8.0,27.0,5.0,29.0,,6.0,,,,,4.0,12.0,1.0,3.0,1.0,5.0,48.0,125,4.0,18.0,27.0,135.0,1024,13.0,33.0,1.0,3.0,3.0,32.0,6.0,14.0,1.0,5.0,6.0,21.0,60.0,36.0,12.0,,,12.0,4.0,18.0,,17.0,4.0,21.0,3.0,1.0,11.0,2.0,4.0,46.0,35.0,,20.0,47.0,4.0,71,38.0,109,10.0,30.0,22.0,8.0,16.0,2.0,13.0,16.0,3.0,3.0,,3.0,32.0,3.0,9.0,32.0,4.0,58,4.0,3.0,4.0,30.0,,2.0,1.0,2.0,33.0,3.0,,15.0,,3.0,8.0,6.0,2.0,8.0,4.0,1.0,21.0,217,2.0,3.0,0.625,0.75,1.0,0.2222222222222222,0.3333333333333333,0.2,0.2222222222222222,0.384,0.3939393939393939,0.42857142857142855,0.3776223776223776,0.4027777777777778,0.39473684210526316,0.4272151898734177,0.43243243243243246,0.4375,0.1258741258741259,,0.144,0.11594202898550725,0.2962962962962963,0.06896551724137931,,16.564952048823017,0.5,0.11764705882352941,,0.1540983606557377,0.085995085995086,0.12658227848101267,0.1447084233261339,0.07916666666666666,0.15178571428571427,0.03937007874015748,0.07738095238095238,0.11627906976744186,0.14444444444444443,0.18604651162790697,0.10714285714285714,0.17391304347826086,0.136986301369863,0.5,0.4825174825174825,0.5072463768115942,0.5737704918032787,0.6,0.1888111888111888,0.2962962962962963,0.42105263157894735,0.5,0.20279720279720279,0.1724137931034483,0.18518518518518517,1.0,0.04195804195804196,,,,0.08391608391608392,0.3333333333333333,0.3333333333333333,1.0,0.6111111111111112,0.5,0.18181818181818182,,,0.08333333333333333,0.3333333333333333,1.0,0.3157894736842105,0.8333333333333334,,,0.2631578947368421,0.2,0.6083916083916084,0.3333333333333333,0.5120986013986013,0.51432,0.5062473684210526,0.0967741935483871,0.10948905109489052,,0.23703703703703705,0.15555555555555556,6.8488,24.472222222222225,0.2176529588766299,16.0,3.0,,0.0410958904109589,0.01818181818181818,0.1111111111111111,,,,,,,,,True,
202498,1610612740,Lance Thomas,Lance Thomas,202498,NOH,13734.0,229,-33,424,434,91,140,56,858,16.0,36,4.0,13.0,2.0,4.0,3.0,9.0,1.0,4.0,,,,,,,,1.0,,,,1.0,20.0,49,,1.0,14.0,54.0,450,4.0,14.0,,,6.0,14.0,2.0,5.0,,1.0,8.0,12.0,28.0,12.0,,,,1.0,,8.0,,2.0,,2.0,,,,,2.0,4.0,17.0,,9.0,15.0,5.0,29,19.0,48,4.0,7.0,5.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,,2.0,11.0,1.0,2.0,17.0,,36,,6.0,3.0,16.0,1.0,4.0,3.0,,16.0,2.0,,6.0,,3.0,3.0,3.0,,3.0,,,12.0,89,3.0,2.0,0.7,0.875,,,,,,0.40816326530612246,0.2857142857142857,0.4,0.4,0.2857142857142857,0.3333333333333333,0.47368421052631576,0.4117647058823529,0.6,0.02,,0.16326530612244897,0.1388888888888889,0.3333333333333333,,,13.737373737373737,0.2727272727272727,0.23809523809523808,,0.1282051282051282,0.09239130434782608,0.13043478260869565,0.12903225806451613,0.08837209302325581,0.11594202898550725,0.08,0.07692307692307693,0.13953488372093023,0.03571428571428571,0.17391304347826086,0.18,,0.2,,0.72,0.4444444444444444,0.5161290322580645,0.75,0.18,0.3333333333333333,0.5,0.3333333333333333,0.08,0.25,0.25,1.0,,,,,0.02,,,,0.9285714285714286,0.3076923076923077,,,,,,,0.6666666666666666,0.5,,,0.16666666666666666,,0.74,,0.5123285714285714,0.5473142857142858,0.52798,0.1111111111111111,0.11320754716981132,,0.25925925925925924,0.2222222222222222,4.310204081632653,36.7,0.21462264150943397,8.0,2.0,,0.06451612903225806,0.08,,1.0,,,,,,,,True,
202970,1610612740,Gustavo Ayon,Gustavo Ayon,202970,NOH,28176.0,470,-82,884,883,177,246,102,1767,45.0,70,11.0,14.0,6.0,10.0,4.0,20.0,9.0,17.0,,,,,,,,1.0,,,,1.0,58.0,107,,1.0,14.0,130.0,941,11.0,19.0,,,2.0,24.0,10.0,16.0,,1.0,7.0,27.0,96.0,20.0,,,1.0,,,16.0,,26.0,9.0,35.0,6.0,3.0,18.0,3.0,5.0,79.0,24.0,1.0,18.0,33.0,9.0,60,31.0,91,3.0,25.0,17.0,8.0,19.0,1.0,9.0,11.0,,10.0,,2.0,30.0,3.0,4.0,21.0,3.0,53,,6.0,4.0,27.0,1.0,10.0,2.0,,23.0,3.0,,8.0,,5.0,20.0,14.0,6.0,20.0,11.0,3.0,27.0,174,12.0,5.0,0.8275862068965517,0.9056603773584906,,,,,,0.5420560747663551,0.5789473684210527,0.625,0.5370370370370371,0.5789473684210527,0.5882352941176471,0.5508474576271186,0.5714285714285714,0.5869565217391305,0.009259259259259259,,0.14953271028037382,0.18571428571428572,0.1,0.058823529411764705,,14.697120158887785,0.6333333333333333,0.3103448275862069,0.05263157894736842,0.10963455149501661,0.0679886685552408,0.12857142857142856,0.11564625850340136,0.07142857142857142,0.07692307692307693,0.06306306306306306,0.064,0.102803738317757,0.08045977011494253,0.14018691588785046,0.13978494623655913,0.10638297872340426,0.09090909090909091,0.55,0.6481481481481481,0.6428571428571429,0.7894736842105263,0.8,0.18518518518518517,0.2,0.2222222222222222,0.75,0.1574074074074074,0.5294117647058824,0.5625,1.0,,,,,0.009259259259259259,,,,0.7368421052631579,0.7857142857142857,0.45454545454545453,,,,,,0.5882352941176471,0.6,,,0.058823529411764705,,0.6574074074074074,,0.5258626168224299,0.5486368421052632,0.51683125,0.07079646017699115,0.07142857142857142,,0.18461538461538463,0.2076923076923077,5.444859813084112,42.5,0.2002262443438914,10.0,6.0,,0.08955223880597014,0.09523809523809523,0.08,4.0,,,,,,,,True,
2549,1610612740,Chris Kaman,Chris Kaman,2549,NOH,44395.0,740,-64,1383,1369,269,284,165,2752,45.0,88,18.0,29.0,9.0,16.0,46.0,121.0,49.0,114.0,,,,,,,,,,,,,140.0,323,,,42.0,322.0,1451,23.0,46.0,,,8.0,54.0,23.0,53.0,,,16.0,62.0,188.0,92.0,,,,,,28.0,,56.0,3.0,59.0,3.0,,32.0,3.0,21.0,121.0,38.0,,42.0,97.0,12.0,151,48.0,199,5.0,13.0,9.0,4.0,46.0,6.0,30.0,23.0,3.0,16.0,,3.0,69.0,5.0,12.0,41.0,3.0,60,4.0,2.0,4.0,40.0,,7.0,1.0,,54.0,4.0,,23.0,,6.0,46.0,33.0,12.0,46.0,28.0,3.0,62.0,262,3.0,6.0,0.6714285714285714,0.734375,,,,,,0.43343653250773995,0.5,0.4339622641509434,0.43343653250773995,0.5,0.4339622641509434,0.46264367816091956,0.5294117647058824,0.5,,,0.08668730650154799,0.19318181818181818,0.05785123966942149,0.03508771929824561,,26.611359285258455,0.6666666666666666,0.35294117647058826,,0.21651785714285715,0.07251908396946564,0.20095693779904306,0.2115677321156773,0.0759493670886076,0.10457516339869281,0.08,0.04081632653061224,0.17532467532467533,0.21705426356589147,0.2545454545454545,0.21428571428571427,0.17391304347826086,0.03225806451612903,0.6086956521739131,0.2724458204334365,0.5113636363636364,0.6338028169014085,0.6222222222222222,0.3746130030959752,0.38016528925619836,0.40350877192982454,0.5434782608695652,0.35294117647058826,0.4298245614035088,0.44545454545454544,0.8367346938775511,,,,,,,,,0.6304347826086957,0.6206896551724138,0.3333333333333333,,,,,,0.3018867924528302,0.5625,,,,,0.2724458204334365,,0.44925170278637766,0.5207634146341464,0.4531150943396226,0.06725146198830409,0.06725146198830409,,0.16770186335403728,0.19254658385093168,9.685139318885453,,0.19450469992769343,24.0,10.0,1.0,0.09259259259259259,0.11842105263157894,0.03125,1.0,1.0,3.0,,,,,,True,
202333,1610612740,Xavier Henry,Xavier Henry,202333,NOH,11600.0,193,-50,350,359,96,109,50,709,11.0,22,3.0,5.0,3.0,5.0,4.0,19.0,5.0,20.0,2.0,4.0,,,2.0,3.0,,1.0,,,,1.0,20.0,61,2.0,5.0,23.0,69.0,393,3.0,8.0,,,5.0,11.0,4.0,9.0,2.0,4.0,12.0,26.0,22.0,18.0,6.0,,,1.0,,10.0,,6.0,1.0,7.0,1.0,,2.0,2.0,2.0,15.0,5.0,,4.0,14.0,1.0,19,7.0,26,,3.0,1.0,2.0,1.0,1.0,,3.0,,1.0,,,4.0,1.0,3.0,6.0,2.0,14,1.0,,,21.0,,2.0,,2.0,32.0,2.0,,15.0,,2.0,1.0,1.0,,1.0,,1.0,26.0,96,2.0,2.0,0.55,0.6111111111111112,1.0,0.4,,0.5,0.4,0.32786885245901637,0.375,0.4444444444444444,0.3484848484848485,0.375,0.5384615384615384,0.42592592592592593,0.5,0.65,0.07575757575757576,,0.16393442622950818,0.18181818181818182,0.2631578947368421,0.05,,20.481927710843372,0.25,0.08333333333333333,,0.15053763440860216,0.030303030303030304,0.0547945205479452,0.10843373493975904,0.0374331550802139,0.02,0.05660377358490566,0.016129032258064516,0.06666666666666667,0.18181818181818182,0.1951219512195122,0.05660377358490566,0.05,,,0.3333333333333333,0.5,0.6111111111111112,0.5454545454545454,0.2878787878787879,0.21052631578947367,0.2857142857142857,0.25,0.30303030303030304,0.25,0.2631578947368421,0.8,0.06060606060606061,0.5,0.5,1.0,0.015151515151515152,,,,0.625,0.6,0.3333333333333333,,,,,,0.38461538461538464,0.6,0.23076923076923078,0.6666666666666666,0.07692307692307693,,0.4090909090909091,,0.45250454545454544,0.48146666666666665,0.48854615384615385,0.189873417721519,0.20270270270270271,,0.15942028985507245,0.37681159420289856,8.999999999999998,23.8,0.2742857142857143,4.0,2.0,,0.09090909090909091,0.13333333333333333,,,,,1.0,,,,,True,
202349,1610612740,Greivis Vasquez,Greivis Vasquez,202349,NOH,20633.0,344,-41,658,644,158,188,81,1302,15.0,25,2.0,2.0,2.0,5.0,7.0,23.0,8.0,19.0,1.0,8.0,,,,2.0,11.0,23.0,,1.0,1.0,1.0,30.0,67,12.0,31.0,9.0,105.0,686,3.0,6.0,,1.0,,6.0,2.0,12.0,1.0,3.0,4.0,11.0,24.0,36.0,33.0,3.0,,23.0,11.0,7.0,,51.0,5.0,56.0,3.0,2.0,30.0,10.0,11.0,117.0,2.0,,7.0,20.0,1.0,28,2.0,30,,9.0,8.0,1.0,15.0,1.0,9.0,11.0,1.0,6.0,,2.0,26.0,2.0,5.0,12.0,1.0,31,2.0,1.0,4.0,14.0,,1.0,,,10.0,1.0,1.0,3.0,,2.0,3.0,,3.0,3.0,1.0,,9.0,153,6.0,1.0,0.4,0.41379310344827586,0.9166666666666666,0.3870967741935484,,0.3333333333333333,0.3870967741935484,0.44776119402985076,0.5,0.16666666666666666,0.4897959183673469,0.42857142857142855,0.23333333333333334,0.5098039215686274,0.42857142857142855,0.29411764705882354,0.3163265306122449,,0.1044776119402985,0.08,0.21739130434782608,,,16.95364238410596,0.5769230769230769,0.03125,,0.10050251256281408,0.008032128514056224,0.07,0.0903010033444816,0.0064516129032258064,0.011494252873563218,,0.0125,0.058823529411764705,0.09433962264150944,0.14102564102564102,0.07692307692307693,0.05714285714285714,,0.3333333333333333,0.25510204081632654,0.6,0.6521739130434783,0.4666666666666667,0.23469387755102042,0.30434782608695654,0.3888888888888889,0.14285714285714285,0.19387755102040816,0.42105263157894735,0.42105263157894735,0.5,0.08163265306122448,0.125,0.125,1.0,0.23469387755102042,0.4782608695652174,0.4782608695652174,0.9090909090909091,0.2857142857142857,1.0,0.5,,,0.14285714285714285,,,0.3333333333333333,0.4,0.13333333333333333,,0.06666666666666667,1.0,0.5714285714285714,0.4782608695652174,0.49104846938775515,0.45933999999999997,0.45803666666666665,0.03,0.043478260869565216,,0.05714285714285714,0.10476190476190476,8.728358208955223,24.89677419354839,0.24012158054711247,2.0,,,,,,,,,,,,,,True,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,47703.0,795,-170,1482,1483,285,297,171,2965,50.0,91,5.0,11.0,8.0,15.0,7.0,29.0,23.0,67.0,4.0,23.0,,2.0,,4.0,9.0,30.0,,2.0,2.0,9.0,80.0,187,13.0,53.0,55.0,254.0,1607,9.0,19.0,,4.0,10.0,28.0,15.0,34.0,2.0,13.0,17.0,53.0,100.0,60.0,36.0,3.0,,30.0,9.0,15.0,,61.0,17.0,78.0,10.0,7.0,23.0,12.0,26.0,173.0,23.0,,29.0,63.0,10.0,102,25.0,127,4.0,40.0,27.0,13.0,27.0,7.0,12.0,19.0,1.0,15.0,1.0,4.0,46.0,5.0,4.0,21.0,2.0,47,3.0,3.0,2.0,62.0,2.0,10.0,3.0,3.0,70.0,5.0,,30.0,,8.0,8.0,2.0,5.0,11.0,4.0,,51.0,281,4.0,6.0,0.625,0.6578947368421053,0.9230769230769231,0.24528301886792453,,0.15384615384615385,0.24528301886792453,0.42780748663101603,0.47368421052631576,0.4411764705882353,0.41458333333333336,0.391304347826087,0.3829787234042553,0.4652014652014652,0.5185185185185185,0.4649122807017544,0.22083333333333333,,0.08021390374331551,0.0989010989010989,0.20689655172413793,,,19.05615292712067,0.5869565217391305,0.23809523809523808,,0.13043478260869565,0.04063604240282685,0.14285714285714285,0.13411078717201166,0.03546099290780142,0.06748466257668712,0.04864864864864865,0.013761467889908258,0.09868421052631579,0.11038961038961038,0.1751412429378531,0.17123287671232876,0.07017543859649122,0.031746031746031744,0.36363636363636365,0.37916666666666665,0.5494505494505495,0.6097560975609756,0.56,0.12083333333333333,0.2413793103448276,0.30434782608695654,0.42857142857142855,0.2791666666666667,0.34328358208955223,0.34328358208955223,0.8260869565217391,0.09583333333333334,0.17391304347826086,0.17391304347826086,1.0,0.125,0.3,0.3,0.8888888888888888,0.4782608695652174,0.45454545454545453,0.2,0.08695652173913043,,0.08695652173913043,,,0.3191489361702128,0.5333333333333333,0.0851063829787234,,0.19148936170212766,0.2222222222222222,0.6,0.3,0.5037360416666667,0.5109975,0.4983882978723405,0.11320754716981132,0.14150943396226415,,0.11023622047244094,0.20866141732283464,8.617647058823529,24.288679245283017,0.19230769230769232,8.0,2.0,1.0,0.014388489208633094,0.022727272727272728,,,,,,3.0,2.0,1.0,,True,
