EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,BlockedArc3,Clear Path Fouls,HeaveAttempts,Corner3PctBlocked
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,8981.0,150,25.0,269,267,49.0,38.0,34,536,7.0,16.0,1.0,2.0,2.0,4.0,6.0,13.0,11.0,24,24.0,53,11.0,59.0,260,3.0,4.0,4.0,10.0,5.0,9.0,4.0,14.0,38.0,10.0,7.0,2.0,3.0,5.0,3.0,1.0,1.0,13.0,3.0,9.0,6.0,13.0,1.0,20.0,12.0,32.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,10.0,2.0,13.0,14.0,2.0,8.0,2.0,1.0,2.0,1.0,3.0,1.0,14.0,49.0,1.0,0.7916666666666666,0.7916666666666666,0.4528301886792453,0.75,0.5555555555555556,0.4528301886792453,0.75,0.5555555555555556,0.5,0.8333333333333334,0.6363636363636364,0.1320754716981132,0.25,0.07692307692307693,0.08333333333333333,20.711974110032365,0.4,0.125,0.11607142857142858,0.09278350515463918,0.2727272727272727,0.125,0.1417910447761194,0.09917355371900827,0.034482758620689655,0.1935483870967742,0.05405405405405406,0.2727272727272727,0.13157894736842105,0.16129032258064516,0.06976744186046512,0.26666666666666666,0.2857142857142857,0.045454545454545456,0.3333333333333333,0.3018867924528302,0.4375,0.5833333333333334,0.7142857142857143,0.24528301886792453,0.46153846153846156,0.5,0.5,0.4528301886792453,0.4583333333333333,0.5,1.0,0.5,0.5,1.0,0.4444444444444444,0.5,0.3018867924528302,0.4620433962264149,0.4511,0.4793444444444444,0.13559322033898305,0.13559322033898305,0.1694915254237288,0.23728813559322035,10.922641509433962,0.1821561338289963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,27193.0,453,13.0,829,831,129.0,102.0,88,1660,29.0,51.0,3.0,3.0,4.0,9.0,8.0,28.0,19.0,51,56.0,130,54.0,223.0,793,7.0,7.0,2.0,25.0,8.0,24.0,11.0,30.0,44.0,68.0,13.0,53.0,11.0,64.0,5.0,23.0,17.0,139.0,3.0,8.0,9.0,45.0,,54.0,12.0,66.0,6.0,19.0,10.0,13.0,3.0,9.0,32.0,3.0,7.0,15.0,1.0,26.0,,49.0,62.0,,27.0,7.0,,3.0,,7.0,5.0,30.0,129.0,,0.39285714285714285,0.4074074074074074,0.4307692307692308,1.0,0.3333333333333333,0.46944444444444444,0.6764705882352942,0.296875,0.5261904761904762,0.6944444444444444,0.3815789473684211,0.1,0.19607843137254902,0.03571428571428571,0.0392156862745098,25.9656652360515,0.59375,,0.13274336283185842,0.0243161094224924,0.10227272727272728,0.04,0.12646370023419204,0.027227722772277228,0.04716981132075472,0.023809523809523808,0.007194244604316547,0.04,0.08571428571428572,0.1452991452991453,0.1623931623931624,0.1111111111111111,0.08,0.06593406593406594,0.7142857142857143,0.2833333333333333,0.5686274509803921,0.7073170731707317,0.5172413793103449,0.15555555555555556,0.2857142857142857,0.2962962962962963,0.25,0.2833333333333333,0.37254901960784315,0.3877551020408163,0.2631578947368421,0.17647058823529413,1.0,0.3333333333333333,0.28125,0.4444444444444444,0.5611111111111111,0.5154827777777777,0.5300464285714286,0.4829640624999999,0.13043478260869565,0.17197452229299362,0.11210762331838565,0.13452914798206278,9.53153846153846,0.15560916767189384,3.0,8.0,2.0,16.0,42.0,3.0,8.0,1.0,8.0,19.0,50.0,3.0,10.0,1.0,8.0,45.0,12.0,4.0,42.0,16.0,6.0,13.0,1.0,19.0,13.0,6.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,3.0,0.7894736842105263,0.38,0.3,0.125,0.38,0.2777777777777778,0.07142857142857142,0.04,0.044444444444444446,0.375,0.375,1.0,0.23333333333333334,0.38095238095238093,0.38095238095238093,0.75,0.11764705882352941,0.47058823529411764,0.375,0.6666666666666666,0.25,0.125,0.38095238095238093,25.1,,,,,,,,,,,,,,,,,,True,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,24901.0,415,14.0,758,758,126.0,125.0,84,1516,39.0,69.0,4.0,4.0,3.0,8.0,8.0,20.0,11.0,31,58.0,120,26.0,151.0,754,4.0,7.0,1.0,9.0,6.0,15.0,10.0,25.0,36.0,80.0,10.0,71.0,23.0,94.0,15.0,35.0,31.0,211.0,2.0,11.0,5.0,23.0,,28.0,13.0,41.0,2.0,16.0,12.0,12.0,1.0,4.0,28.0,3.0,8.0,3.0,,20.0,3.0,47.0,46.0,2.0,16.0,,,,,,,25.0,126.0,1.0,0.3103448275862069,0.32142857142857145,0.48333333333333334,0.5714285714285714,0.4,0.48828125,0.5714285714285714,0.4411764705882353,0.5033333333333333,0.5625,0.4807692307692308,0.08333333333333333,0.10144927536231885,0.1,0.03225806451612903,20.818713450292396,0.5714285714285714,,0.07301587301587302,0.03819444444444445,0.06756756756756757,0.02666666666666667,0.07197943444730077,0.03581267217630854,0.042105263157894736,0.039473684210526314,0.03418803418803419,,0.02040816326530612,0.12380952380952381,0.07142857142857142,0.0851063829787234,0.037037037037037035,0.03571428571428571,,0.5390625,0.5652173913043478,0.6290322580645161,0.28205128205128205,0.15625,0.4,0.4444444444444444,0.375,0.2421875,0.3548387096774194,0.36666666666666664,0.36363636363636365,0.5714285714285714,1.0,,0.47058823529411764,0.375,0.6015625,0.553621484375,0.5421333333333332,0.5093941176470588,0.11267605633802817,0.11940298507462686,0.059602649006622516,0.16556291390728478,6.768333333333334,0.1662269129287599,1.0,2.0,,2.0,6.0,,,,1.0,3.0,8.0,,,1.0,2.0,3.0,6.0,4.0,6.0,2.0,8.0,5.0,,20.0,9.0,11.0,6.0,1.0,,1.0,,1.0,4.0,2.0,,8.0,,,,7.0,0.3333333333333333,0.375,,0.5,0.375,0.0625,,0.08695652173913043,0.015625,0.5,0.5,1.0,0.046875,0.3333333333333333,0.3333333333333333,,,,,,0.058823529411764705,,0.3333333333333333,25.325,1.0,1.0,0.058823529411764705,1.0,,,,,,,,,,,,,,True,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,7890.0,132,5.0,242,242,28.0,22.0,19,484,6.0,12.0,,,,1.0,1.0,5.0,5.0,12,12.0,29,4.0,28.0,223,,1.0,,,,2.0,,,18.0,6.0,7.0,5.0,1.0,6.0,,1.0,4.0,13.0,,1.0,2.0,7.0,,9.0,1.0,10.0,,4.0,2.0,3.0,1.0,2.0,7.0,,2.0,1.0,,11.0,,5.0,5.0,1.0,3.0,,,,,,,,28.0,1.0,0.75,0.75,0.41379310344827586,,,0.41379310344827586,,,0.45161290322580644,,,0.2413793103448276,0.3333333333333333,0.4,0.08333333333333333,14.393939393939393,0.5714285714285714,,0.07777777777777778,0.011235955056179775,0.08,,0.0782608695652174,0.009433962264150943,,,0.025,,0.037037037037037035,0.09375,0.0967741935483871,0.1,,,,0.41379310344827586,0.5,0.75,0.6666666666666666,0.1724137931034483,0.2,0.3333333333333333,1.0,0.41379310344827586,0.4166666666666667,0.45454545454545453,0.8,,,,0.5,,0.41379310344827586,0.532193103448276,0.4148,0.53365,0.0967741935483871,0.0967741935483871,,,9.79655172413793,0.11570247933884298,,,,,,,,,,,,,,,,,,,,,1.0,,,5.0,2.0,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
979,1610612738,Jermaine O'Neal,Jermaine O'Neal,979,BOS,34175.0,570,13.0,1037,1042,150.0,144.0,108,2079,33.0,56.0,8.0,19.0,2.0,5.0,10.0,41.0,9.0,23,52.0,120,21.0,125.0,1016,10.0,23.0,4.0,24.0,3.0,8.0,6.0,12.0,86.0,18.0,12.0,8.0,2.0,10.0,1.0,6.0,1.0,22.0,10.0,26.0,19.0,69.0,10.0,98.0,37.0,135.0,3.0,10.0,3.0,11.0,,7.0,21.0,1.0,4.0,47.0,8.0,80.0,8.0,51.0,31.0,3.0,15.0,43.0,,36.0,,43.0,26.0,12.0,150.0,2.0,0.8269230769230769,0.9148936170212766,0.43333333333333335,0.43478260869565216,0.375,0.43333333333333335,0.43478260869565216,0.375,0.4664179104477612,0.46153846153846156,0.5,0.1,0.125,0.12195121951219512,,13.35055986218777,0.47619047619047616,0.47619047619047616,0.16666666666666666,0.0663265306122449,0.1743119266055046,0.10309278350515463,0.1682600382409178,0.0736196319018405,0.11290322580645161,0.045871559633027525,0.0440251572327044,0.07692307692307693,0.17054263565891473,0.15,0.1793103448275862,0.17333333333333334,0.17647058823529413,0.05357142857142857,0.6046511627906976,0.4666666666666667,0.5892857142857143,0.673469387755102,0.8787878787878788,0.3416666666666667,0.24390243902439024,0.2777777777777778,0.6,0.19166666666666668,0.391304347826087,0.391304347826087,0.8888888888888888,0.8260869565217391,0.42105263157894735,0.5,0.625,0.4,0.4666666666666667,0.5046875000000001,0.578315,0.5099625,0.11363636363636363,0.11363636363636363,0.192,0.096,7.144166666666665,0.1446480231436837,,,,,,,,,,,,,,,,,,10.0,,,1.0,1.0,1.0,8.0,7.0,1.0,,,1.0,7.0,16.0,5.0,9.0,,,2.0,,7.0,1.0,2.0,,,,,,,0.058823529411764705,0.15625,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,,,,,,,,,,,True,,,,
2039,1610612738,Keyon Dooling,Keyon Dooling,2039,BOS,2466.0,41,,73,71,9.0,11.0,4,144,1.0,1.0,,,,,,,,1,1.0,2,,11.0,74,,,,3.0,,,,3.0,,2.0,,2.0,1.0,3.0,,2.0,,7.0,,,1.0,2.0,,3.0,,3.0,,1.0,1.0,3.0,,,4.0,,,1.0,,5.0,1.0,4.0,,,,,,,,,,3.0,9.0,,,,0.5,,,0.55,1.5,1.5,0.55,1.5,1.5,,,,,18.18181818181818,0.25,,0.08695652173913043,,0.09090909090909091,,0.08823529411764706,,,,,,0.2222222222222222,,,0.14285714285714285,,,,0.1,1.0,1.0,,,,,,0.1,,,,,,,,,0.9,0.50876,0.38985,0.38985,,,0.2727272727272727,0.2727272727272727,11.8,0.1232876712328767,1.0,3.0,,2.0,5.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,9.0,,,5.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,1.0,0.375,1.0,1.0,0.375,0.8,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.5,0.4,0.4,1.0,,1.0,1.0,1.0,1.0,1.0,0.4,24.925,,,,,1.0,,,,,,,,,,,,,True,,,,
2554,1610612738,Mickael Pietrus,Mickael Pietrus,2554,BOS,5040.0,84,-23.0,147,151,34.0,32.0,22,298,1.0,1.0,,,,,,,1.0,4,2.0,5,1.0,26.0,161,,,,9.0,,,1.0,7.0,2.0,2.0,,,,,,,,,,,3.0,2.0,,5.0,,5.0,,1.0,1.0,2.0,,,3.0,1.0,,3.0,,7.0,,3.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,7.0,34.0,,0.5,0.5,0.4,,,0.4166666666666667,0.5625,0.375,0.41935483870967744,0.5625,0.3888888888888889,,,,,20.0,0.3333333333333333,,0.04081632653061224,,0.13636363636363635,,0.07042253521126761,,,,,,0.05263157894736842,,0.06666666666666667,0.14285714285714285,0.125,,1.0,0.03333333333333333,1.0,1.0,1.0,,,,,0.13333333333333333,0.25,0.25,,,,,,,0.8666666666666667,0.5553633333333333,0.54123,0.56735625,0.03225806451612903,0.16666666666666666,0.34615384615384615,0.2692307692307692,16.419999999999998,0.23129251700680273,4.0,14.0,4.0,3.0,11.0,2.0,4.0,1.0,6.0,7.0,25.0,3.0,8.0,2.0,8.0,21.0,,,11.0,3.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,0.28,0.375,0.25,0.28,0.8333333333333334,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.36666666666666664,0.2727272727272727,0.2727272727272727,1.0,0.5,0.5,0.5,1.0,0.75,0.16666666666666666,0.2727272727272727,24.375999999999998,1.0,2.0,0.25,0.5,,,,1.0,0.25,1.0,,,,,,,,True,,,,
2562,1610612738,Sasha Pavlovic,Sasha Pavlovic,2562,BOS,3002.0,50,-7.0,96,96,4.0,,8,192,4.0,4.0,,,,,,1.0,1.0,2,5.0,7,,16.0,94,,,,,,,,,4.0,6.0,,1.0,,1.0,,,1.0,2.0,,,,3.0,,3.0,,3.0,,2.0,2.0,1.0,,,3.0,1.0,,2.0,,5.0,,,,,,2.0,,1.0,,2.0,,,4.0,,0.4,0.4,0.7142857142857143,,,0.5333333333333333,,,0.5333333333333333,,,,,,,16.822429906542055,0.6666666666666666,,0.1111111111111111,,,,0.08333333333333333,,,,,,,0.2,0.14285714285714285,,,,,0.26666666666666666,1.0,1.0,0.25,0.06666666666666667,,,,0.13333333333333333,0.5,0.5,1.0,,,,,,0.8,0.57636,,,,,,,7.285714285714286,0.041666666666666664,,2.0,,2.0,6.0,,,,,2.0,8.0,,,,,3.0,3.0,,6.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,0.5,0.25,,,0.25,0.5333333333333333,,,0.13333333333333333,,,,0.4,0.3333333333333333,0.3333333333333333,0.5,,,,,,,0.3333333333333333,24.5,,,,,,,,,,,1.0,,,,,,,True,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,28487.0,475,40.0,867,871,106.0,119.0,85,1738,19.0,28.0,1.0,3.0,1.0,3.0,6.0,19.0,14.0,42,39.0,89,28.0,190.0,847,3.0,6.0,,9.0,4.0,11.0,6.0,17.0,54.0,24.0,4.0,32.0,4.0,36.0,2.0,13.0,10.0,76.0,,4.0,11.0,35.0,,46.0,4.0,50.0,1.0,17.0,12.0,12.0,2.0,5.0,29.0,2.0,6.0,10.0,,25.0,2.0,25.0,30.0,3.0,10.0,3.0,,1.0,,3.0,1.0,17.0,106.0,,0.6923076923076923,0.6923076923076923,0.43820224719101125,0.5,0.36363636363636365,0.5294117647058824,0.4090909090909091,0.3235294117647059,0.5617283950617284,0.4090909090909091,0.39473684210526316,0.0449438202247191,0.10714285714285714,,0.023809523809523808,19.854469854469855,0.5862068965517241,,0.09749303621169916,0.012084592145015106,0.12790697674418605,,0.10337078651685393,0.00980392156862745,0.038834951456310676,,,,0.046296296296296294,0.075,0.16030534351145037,0.10344827586206896,0.17857142857142858,0.012345679012345678,0.3333333333333333,0.1830065359477124,0.6785714285714286,0.76,0.6842105263157895,0.12418300653594772,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.27450980392156865,0.3333333333333333,0.34146341463414637,0.8571428571428571,0.2727272727272727,0.3333333333333333,1.0,0.17647058823529413,0.3333333333333333,0.6013071895424836,0.5246882352941177,0.5571611111111111,0.5025000000000001,0.06875,0.10416666666666667,0.04736842105263158,0.08947368421052632,11.068539325842698,0.12226066897347174,14.0,26.0,3.0,14.0,38.0,,2.0,1.0,4.0,28.0,64.0,1.0,5.0,1.0,6.0,78.0,6.0,,38.0,14.0,2.0,9.0,,9.0,2.0,7.0,2.0,,5.0,1.0,,,2.0,1.0,8.0,2.0,2.0,,,2.0,0.9285714285714286,0.4375,0.2,0.16666666666666666,0.4375,0.41830065359477125,,,0.16993464052287582,0.5384615384615384,0.5384615384615384,1.0,0.24836601307189543,0.3684210526315789,0.3783783783783784,0.8571428571428571,0.2727272727272727,0.18181818181818182,,,0.23529411764705882,0.25,0.3684210526315789,24.431250000000002,,2.0,0.11764705882352941,,1.0,,,1.0,0.3333333333333333,1.0,,1.0,1.0,1.0,0.015625,0.02631578947368421,0.015625,True,,,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,3150.0,52,14.0,90,90,16.0,22.0,12,180,5.0,11.0,2.0,3.0,1.0,2.0,,4.0,2.0,3,7.0,18,2.0,16.0,86,2.0,3.0,2.0,6.0,1.0,3.0,,2.0,10.0,4.0,5.0,3.0,2.0,5.0,1.0,1.0,,12.0,,3.0,3.0,2.0,1.0,6.0,3.0,9.0,1.0,2.0,,,,2.0,2.0,,,3.0,,4.0,,6.0,2.0,,,1.0,,,,1.0,1.0,2.0,16.0,,0.7142857142857143,0.8333333333333334,0.3888888888888889,0.6666666666666666,0.3333333333333333,0.3888888888888889,0.6666666666666666,0.3333333333333333,0.42105263157894735,0.75,0.3333333333333333,0.2777777777777778,0.2727272727272727,0.5,,19.41747572815534,1.0,0.5,0.05263157894736842,0.09090909090909091,0.3,,0.10416666666666667,0.07894736842105263,,0.13333333333333333,0.14285714285714285,,0.07692307692307693,,0.0625,0.42857142857142855,,0.16666666666666666,1.0,0.6111111111111112,0.45454545454545453,0.625,0.8,0.2222222222222222,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6111111111111112,0.5228722222222222,0.5732666666666667,0.5863999999999999,,,0.375,0.125,5.522222222222222,0.17777777777777778,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
