EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,Corner3Assists,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,AtRimPctBlocked,DefCorner3ReboundPct,PtsUnassisted3s,Technical Free Throw Trips,LongMidRangePctBlocked,Travels,Loose Ball Fouls Drawn,OffensiveGoaltends,OffLongMidRangeReboundPct,PenaltyCorner3FGM,OffCorner3ReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,3SecondViolations,on,SecondChanceCorner3FGM,HeaveAttempts,Charge Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,2158.0,36.0,3,64,66,23,14.0,8.0,130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,4.0,10.0,8.0,16.0,67.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,8.0,2.0,2.0,2.0,4.0,1.0,9.0,1.0,10.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,10.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,23,1.0,1.0,1.0,0.4,1.0,0.25,0.4,1.0,0.25,0.5333333333333333,1.0,0.4166666666666667,23.61111111111111,0.5,0.5,0.34615384615384615,0.125,0.28125,0.034482758620689655,0.16666666666666666,0.25,0.6666666666666666,0.25,0.5,0.1,1.0,1.0,1.0,0.4,0.25,0.25,1.0,0.5,0.4,0.4,1.0,1.0,1.0,1.0,0.25,1.0,0.1,0.42819,0.5160750000000001,0.2857142857142857,0.2857142857142857,0.125,0.3125,13.250000000000004,0.359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,103.0,2.0,-4,2,3,2,,1.0,5,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,8293.0,138.0,-45,265,271,110,70.0,37.0,536,7.0,13.0,1.0,3.0,2.0,6.0,6.0,16.0,4.0,5.0,17.0,34.0,12.0,79.0,325.0,3.0,7.0,11.0,4.0,11.0,6.0,26.0,12.0,10.0,12.0,7.0,26.0,2.0,13.0,,14.0,8.0,22.0,5.0,,2.0,2.0,7.0,12.0,1.0,14.0,7.0,2.0,3.0,2.0,3.0,1.0,,26.0,110,2.0,0.35294117647058826,0.375,0.5,0.42857142857142855,0.36363636363636365,0.5982142857142857,0.45,0.5263157894736842,0.6475409836065574,0.5,0.5909090909090909,21.93548387096774,0.7142857142857143,,0.1566265060240964,0.047619047619047616,0.13333333333333333,0.05185185185185185,0.0625,0.20833333333333334,0.18518518518518517,0.09375,0.3333333333333333,0.23214285714285715,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.2857142857142857,0.375,0.42857142857142855,0.3333333333333333,0.08928571428571429,0.8,0.8,0.5,0.3,0.3333333333333333,,0.3157894736842105,0.3333333333333333,0.625,0.5027035714285715,0.4854710526315791,0.11864406779661017,0.1891891891891892,0.13924050632911392,0.3291139240506329,7.1647058823529415,0.41509433962264153,4.0,7.0,1.0,2.0,7.0,15.0,1.0,2.0,4.0,6.0,11.0,22.0,1.0,3.0,2.0,4.0,8.0,22.0,33.0,2.0,15.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.39285714285714285,0.045454545454545456,0.058823529411764705,0.125,0.06666666666666667,0.1111111111111111,0.053763440860215055,0.045454545454545456,0.08,0.06382978723404255,0.05263157894736842,0.08333333333333333,0.125,0.5714285714285714,0.5714285714285714,1.0,0.26785714285714285,0.4666666666666667,0.5,1.0,0.1,0.2,0.5,1.0,0.10526315789473684,0.3157894736842105,0.6666666666666666,0.4666666666666667,0.48629374999999997,24.704545454545453,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,15951.0,266.0,-56,509,516,206,132.0,75.0,1025,6.0,16.0,,1.0,2.0,8.0,3.0,12.0,10.0,27.0,19.0,55.0,11.0,58.0,587.0,2.0,7.0,4.0,8.0,26.0,4.0,26.0,18.0,16.0,34.0,9.0,86.0,2.0,16.0,,20.0,5.0,25.0,7.0,1.0,5.0,2.0,12.0,14.0,1.0,17.0,5.0,4.0,3.0,,3.0,3.0,,26.0,206,4.0,0.47368421052631576,0.47368421052631576,0.34545454545454546,0.2857142857142857,0.3076923076923077,0.3357142857142857,0.2857142857142857,0.3142857142857143,0.3717948717948718,0.2857142857142857,0.3333333333333333,15.075376884422111,0.5833333333333334,,0.0903954802259887,0.024096385542168676,0.09009009009009009,0.015209125475285171,0.03076923076923077,0.06521739130434782,0.057692307692307696,0.12658227848101267,1.0,0.22857142857142856,0.375,0.46153846153846156,0.8333333333333334,0.17142857142857143,0.25,0.2727272727272727,0.3333333333333333,0.38571428571428573,0.37037037037037035,0.37037037037037035,0.3,0.14285714285714285,,,0.22857142857142856,0.25,0.44285714285714284,0.4839964285714285,0.47281000000000006,0.06756756756756757,0.0847457627118644,0.06896551724137931,0.4482758620689655,11.498181818181816,0.40471512770137524,,5.0,,3.0,3.0,10.0,,,2.0,6.0,3.0,15.0,,,,2.0,9.0,20.0,9.0,,10.0,3.0,4.0,,18.0,15.0,4.0,3.0,2.0,1.0,4.0,,7.0,3.0,5.0,7.0,12.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,0.2,,0.2222222222222222,0.2,0.21428571428571427,,0.07272727272727272,0.08333333333333333,,0.07142857142857142,0.011111111111111112,0.08888888888888889,0.018518518518518517,0.013333333333333334,0.08333333333333333,,0.07142857142857142,,,,0.14285714285714285,0.3,0.3,1.0,,,,,0.08571428571428572,0.17142857142857143,0.3333333333333333,0.3,0.38930000000000003,24.526666666666664,3.0,4.0,1.0,1.0,1.0,0.1875,0.1111111111111111,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,3770.0,63.0,-37,114,118,30,21.0,16.0,232,1.0,1.0,,,,,,2.0,2.0,9.0,3.0,12.0,1.0,13.0,146.0,,2.0,,,1.0,,,2.0,1.0,4.0,1.0,11.0,,4.0,1.0,9.0,1.0,10.0,2.0,,,,2.0,1.0,,2.0,,,3.0,3.0,3.0,,,,30,,0.3333333333333333,0.3333333333333333,0.25,,,0.2727272727272727,,,0.2727272727272727,,,17.51824817518248,1.0,0.25,0.1111111111111111,,0.16666666666666666,,,0.23076923076923078,0.1111111111111111,,,0.045454545454545456,1.0,1.0,,0.09090909090909091,,,,0.4090909090909091,0.2222222222222222,0.25,0.5,,,,,,0.5,0.4719318181818182,0.471525,,,,,16.775000000000002,0.2631578947368421,,2.0,,,2.0,8.0,,,,3.0,2.0,10.0,,,,,3.0,4.0,3.0,,8.0,2.0,1.0,,3.0,1.0,,,,1.0,4.0,,1.0,1.0,2.0,,6.0,6.0,,,,,,,,0.5,0.2,,,0.2,0.45454545454545453,,0.08333333333333333,,,0.3333333333333333,,0.3333333333333333,,,0.4444444444444444,,0.09090909090909091,,,,0.36363636363636365,0.25,0.25,0.5,,,,,,0.75,,0.25,0.34535,24.380000000000003,2.0,,,,,,,3.0,2.0,0.1111111111111111,,,,,,,,,,,,True,,,,,,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,6654.0,111.0,-17,214,219,84,67.0,23.0,433,22.0,26.0,5.0,6.0,6.0,8.0,10.0,20.0,,1.0,32.0,47.0,14.0,78.0,244.0,8.0,9.0,17.0,7.0,15.0,5.0,19.0,30.0,5.0,7.0,1.0,16.0,1.0,12.0,4.0,21.0,9.0,30.0,5.0,1.0,7.0,2.0,12.0,16.0,1.0,19.0,10.0,2.0,1.0,,1.0,,,19.0,84,2.0,0.46875,0.6,0.6808510638297872,0.8888888888888888,0.4666666666666667,0.6808510638297872,0.8888888888888888,0.4666666666666667,0.7222222222222222,0.9444444444444444,0.5,27.38589211618257,0.4166666666666667,0.6666666666666666,0.15,0.02857142857142857,0.1717171717171717,0.09090909090909091,0.037037037037037035,0.1,0.16666666666666666,0.16666666666666666,,0.5531914893617021,0.8461538461538461,0.9166666666666666,0.5454545454545454,0.425531914893617,0.5,0.5882352941176471,0.3,0.02127659574468085,,,,0.6666666666666666,0.8333333333333334,,0.5333333333333333,0.75,0.5531914893617021,0.5411787234042553,0.5384399999999999,0.19230769230769232,0.19230769230769232,0.21794871794871795,0.24358974358974358,3.8808510638297875,0.3925233644859813,,,,,,,,,,,,,,,1.0,,,34.0,,14.0,,,5.0,,2.0,1.0,,4.0,8.0,,5.0,,2.0,2.0,3.0,1.0,5.0,14.0,,,4.0,2.0,5.0,1.0,1.0,,,,,,,,0.10638297872340426,0.15,,,0.125,0.2631578947368421,0.2,0.1,0.125,,,,,,,,,,,,,,,,,,0.5619124999999999,,1.0,,,,,0.07692307692307693,1.0,,,,1.0,2.0,1.0,0.10526315789473684,,,,,,,,True,,,,,,,,,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,4302.0,72.0,-26,134,136,52,40.0,18.0,270,1.0,4.0,,,,1.0,2.0,10.0,3.0,9.0,6.0,23.0,1.0,31.0,160.0,1.0,1.0,5.0,2.0,9.0,,16.0,4.0,6.0,8.0,2.0,18.0,,1.0,,2.0,1.0,3.0,,,1.0,,1.0,3.0,,1.0,1.0,,,,,,,16.0,52,,0.3333333333333333,0.3333333333333333,0.2608695652173913,1.0,0.2222222222222222,0.4411764705882353,0.625,0.5,0.45588235294117646,0.625,0.5,22.727272727272727,,,0.0196078431372549,,0.03225806451612903,0.014705882352941176,,,,0.0625,,0.11764705882352941,0.25,0.3333333333333333,,0.29411764705882354,0.2,0.2222222222222222,,0.2647058823529412,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,0.0625,,0.4411764705882353,0.4595588235294117,0.4272531249999999,0.029411764705882353,0.043478260869565216,0.16129032258064516,0.5161290322580645,11.443478260869565,0.3880597014925373,1.0,1.0,,,5.0,10.0,1.0,3.0,4.0,7.0,6.0,11.0,1.0,3.0,,4.0,7.0,8.0,9.0,,10.0,5.0,2.0,,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,1.0,,,0.5,0.5454545454545454,0.3333333333333333,0.5714285714285714,0.5454545454545454,0.3235294117647059,,0.08695652173913043,0.1,,,0.02,0.09090909090909091,,0.043478260869565216,0.125,0.05,0.029411764705882353,1.0,1.0,1.0,0.29411764705882354,0.5,0.5,0.4,,0.75,0.3333333333333333,,,0.4375,0.5714285714285714,0.5,0.47643749999999996,24.827272727272728,,,1.0,,,0.25,,9.0,,,,,,,,,,,,,,True,,,,,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,6971.0,116.0,-24,224,221,113,59.0,39.0,445,9.0,14.0,1.0,4.0,4.0,8.0,3.0,8.0,4.0,8.0,16.0,30.0,5.0,52.0,259.0,2.0,8.0,10.0,6.0,13.0,5.0,26.0,14.0,2.0,3.0,2.0,7.0,3.0,9.0,2.0,15.0,11.0,26.0,2.0,,2.0,1.0,4.0,5.0,,6.0,1.0,2.0,1.0,1.0,1.0,1.0,,26.0,113,2.0,0.4375,0.5,0.5333333333333333,0.25,0.46153846153846156,0.5465116279069767,0.5,0.5526315789473685,0.5652173913043478,0.5,0.5909090909090909,18.656716417910445,0.5,0.2222222222222222,0.13043478260869565,0.08571428571428572,0.14130434782608695,0.09243697478991597,0.07142857142857142,,0.09090909090909091,0.19444444444444445,1.0,0.32558139534883723,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.18604651162790697,0.375,0.42857142857142855,,0.18604651162790697,0.5,0.5,0.25,0.4,0.25,,0.42105263157894735,0.5,0.627906976744186,0.5224046511627907,0.5129342105263157,0.022727272727272728,0.03225806451612903,0.19230769230769232,0.5,7.65,0.5044642857142857,2.0,4.0,,3.0,3.0,9.0,2.0,2.0,2.0,3.0,5.0,13.0,2.0,2.0,,3.0,6.0,18.0,15.0,4.0,9.0,3.0,2.0,,1.0,1.0,,,8.0,,4.0,,7.0,4.0,1.0,1.0,3.0,6.0,1.0,1.0,,,,,,1.0,0.38461538461538464,1.0,0.5,0.38461538461538464,0.3023255813953488,,0.06666666666666667,0.125,,,0.09523809523809523,0.17391304347826086,0.0625,0.14285714285714285,0.11764705882352941,,0.09302325581395349,0.5,0.5,1.0,0.20930232558139536,0.3333333333333333,0.3333333333333333,1.0,,0.2,1.0,1.0,0.15789473684210525,0.15789473684210525,0.6666666666666666,0.3333333333333333,0.45156874999999996,24.38461538461539,,3.0,,,,0.07142857142857142,0.3333333333333333,,,,1.0,2.0,,0.08333333333333333,1.0,0.14285714285714285,0.3333333333333333,,,,,True,,,,,,,,,,,,
201286,1610612759,Eric Dawson,Eric Dawson,201286,SAS,1570.0,26.0,-9,52,54,23,9.0,10.0,106,3.0,5.0,3.0,4.0,1.0,1.0,,,1.0,2.0,4.0,7.0,1.0,9.0,68.0,3.0,4.0,6.0,1.0,1.0,,2.0,4.0,,,,,1.0,3.0,,3.0,3.0,6.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,2.0,23,,0.5,1.0,0.5714285714285714,0.75,1.0,0.5714285714285714,0.75,1.0,0.5625,0.75,1.0,14.516129032258064,1.0,,0.17647058823529413,0.16666666666666666,0.15,0.10344827586206896,0.25,,0.2857142857142857,0.14285714285714285,,0.7142857142857143,0.6,0.75,0.3333333333333333,,,,,0.2857142857142857,0.5,0.5,1.0,1.0,0.75,0.3333333333333333,1.0,1.0,0.7142857142857143,0.6319428571428573,0.8198,0.125,0.125,0.6666666666666666,0.2222222222222222,5.057142857142857,0.4423076923076923,,,,,,,,,,,,,,,,,,4.0,,4.0,,,1.0,,,,,,2.0,,,1.0,1.0,,,1.0,3.0,3.0,,,,,,,,,,,,,,,0.14285714285714285,,,,0.08695652173913043,,0.15384615384615385,,,0.5,,,,,,,,,,,,,,,,,0.69385,,,1.0,,,,0.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202341,1610612759,James Anderson,James Anderson,202341,SAS,7857.0,131.0,-4,262,258,124,69.0,44.0,520,8.0,18.0,3.0,6.0,5.0,11.0,1.0,4.0,,4.0,9.0,26.0,13.0,34.0,282.0,3.0,7.0,9.0,5.0,12.0,3.0,13.0,12.0,9.0,11.0,4.0,24.0,3.0,11.0,,12.0,9.0,21.0,2.0,,3.0,2.0,5.0,9.0,,19.0,8.0,,1.0,,1.0,1.0,,13.0,124,,0.6666666666666666,0.75,0.34615384615384615,0.42857142857142855,0.4166666666666667,0.2692307692307692,0.3,0.25,0.3541666666666667,0.4090909090909091,0.2826086956521739,16.987179487179485,0.4,,0.11827956989247312,0.07142857142857142,0.10526315789473684,0.06716417910447761,0.08823529411764706,0.1,0.12,0.125,1.0,0.46153846153846156,0.4444444444444444,0.5714285714285714,0.75,0.10256410256410256,0.25,0.3333333333333333,,0.10256410256410256,,,,0.6,0.5,0.6666666666666666,0.55,0.45454545454545453,0.7948717948717948,0.5208102564102565,0.524955,0.1875,0.23529411764705882,0.2647058823529412,0.38235294117647056,5.707692307692308,0.4732824427480916,,3.0,1.0,2.0,1.0,10.0,,2.0,,6.0,1.0,13.0,,3.0,3.0,,8.0,6.0,3.0,2.0,10.0,1.0,5.0,,2.0,2.0,3.0,2.0,6.0,,1.0,1.0,3.0,3.0,,3.0,3.0,7.0,1.0,,1.0,,,1.0,,1.0,0.07692307692307693,,,0.07692307692307693,0.3333333333333333,,0.19230769230769232,0.25,,,0.06521739130434782,0.047619047619047616,0.08823529411764706,0.058823529411764705,0.0625,0.041666666666666664,0.07692307692307693,,,,0.2564102564102564,0.1,0.1,1.0,0.1,0.2,,,0.1,0.3,,0.1,0.5141666666666667,24.94615384615384,,,,,,0.2222222222222222,,,,,1.0,,,0.041666666666666664,,,,1.0,0.07142857142857142,,,True,,,,,,,,,,,,
