EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,SelfOReb,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,PenaltyFg3Pct,ShortMidRangePctBlocked,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,FTOffRebounds,BlockingFouls,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Travels,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGM,HeaveMakes,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
101126,1610612744,Nate Robinson,Nate Robinson,101126,GSW,2298.0,38,-16,73,77,8.0,35.0,13,150,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,5.0,7.0,81,1.0,4.0,3.0,4.0,1.0,6.0,2.0,8.0,1.0,1.0,3.0,1.0,2.0,18.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,8.0,0.2,0.2,0.3333333333333333,0.3181818181818182,0.3181818181818182,0.45454545454545453,14.942528735632184,0.045454545454545456,0.041666666666666664,0.034482758620689655,0.02702702702702703,0.1,0.07692307692307693,0.09090909090909091,0.09090909090909091,1.0,1.0,0.36363636363636365,0.25,0.25,0.09090909090909091,0.36363636363636365,0.25,0.25,1.0,0.5454545454545454,0.25,0.47255,0.4905,0.09090909090909091,0.16666666666666666,15.083333333333334,25.940000000000005,0.1095890410958904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101135,1610612744,David Lee,David Lee,101135,GSW,7053.0,118,-18,223,235,40.0,98.0,28,458,15.0,4.0,8.0,4.0,11.0,,,,,19.0,34.0,,,41.0,237,,14.0,,,,2.0,,2.0,,,2.0,,,4.0,5.0,19.0,27.0,9.0,36.0,3.0,2.0,1.0,5.0,,9.0,1.0,9.0,6.0,,6.0,,3.0,40.0,,,0.5588235294117647,0.5588235294117647,0.5540540540540541,,17.829457364341085,0.25,0.06578947368421052,0.24,0.08411214953271028,0.10344827586206896,0.3333333333333333,0.4411764705882353,0.23529411764705882,0.5,0.5,0.3235294117647059,0.36363636363636365,0.36363636363636365,,,,,,0.4411764705882353,,0.504014705882353,0.5273,0.08108108108108109,0.08108108108108109,8.799999999999999,,0.17937219730941703,11.0,3.0,4.0,1.0,1.0,3.0,4.0,5.0,8.0,2.0,2.0,4.0,24.0,6.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,0.631578947368421,0.75,0.8,1.0,0.8,1.0,0.8,1.0,0.029411764705882353,0.06666666666666667,0.4444444444444444,0.3333333333333333,0.20833333333333334,0.12903225806451613,0.034482758620689655,0.05555555555555555,0.05555555555555555,0.23076923076923078,0.16666666666666666,0.21052631578947367,0.14285714285714285,0.3,0.7333333333333333,0.7857142857142857,0.6363636363636364,0.25,1.0,0.8,0.75,0.5,1.0,0.5652333333333334,0.1951219512195122,0.0975609756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,8471.0,141,-32,271,281,52.0,118.0,32,552,24.0,6.0,17.0,12.0,25.0,5.0,2.0,3.0,11.0,29.0,66.0,4.0,16.0,89.0,292,5.0,36.0,3.0,11.0,3.0,22.0,6.0,28.0,5.0,1.0,14.0,3.0,5.0,62.0,1.0,5.0,7.0,2.0,9.0,8.0,2.0,1.0,4.0,,15.0,1.0,8.0,24.0,,23.0,1.0,8.0,52.0,0.25,0.25,0.4393939393939394,0.4268292682926829,0.4782608695652174,0.1951219512195122,34.74025974025974,0.056818181818181816,0.010869565217391304,0.05217391304347826,0.015873015873015872,,0.11428571428571428,0.2926829268292683,0.2073170731707317,0.35294117647058826,0.375,0.3048780487804878,0.48,0.48,0.06097560975609756,0.13414634146341464,0.2727272727272727,0.2727272727272727,0.16666666666666666,0.4878048780487805,0.2727272727272727,0.4890164634146342,0.47636249999999997,0.0898876404494382,0.1095890410958904,9.90909090909091,25.2875,0.1918819188191882,11.0,,1.0,,2.0,19.0,1.0,4.0,7.0,3.0,7.0,25.0,22.0,,4.0,1.0,1.0,1.0,6.0,11.0,10.0,,1.0,1.0,3.0,2.0,,,,1.0,,1.0,25.0,3.0,0.3793103448275862,0.3793103448275862,0.25,0.42857142857142855,0.16666666666666666,0.5,0.3888888888888889,0.631578947368421,0.06060606060606061,0.125,0.7333333333333333,0.07692307692307693,0.037037037037037035,0.029411764705882353,0.02857142857142857,,0.05,,0.03333333333333333,,0.058823529411764705,,0.4583333333333333,0.5238095238095238,0.6363636363636364,0.16666666666666666,0.25,0.16666666666666666,,0.16666666666666666,,0.54075,0.07865168539325842,0.2808988764044944,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,13.0,9.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,0.75,0.4,0.058823529411764705,0.022727272727272728,1.0,0.2,0.2,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201187,1610612744,Dominic McGuire,Dominic McGuire,201187,GSW,1930.0,32,-35,65,63,10.0,26.0,8,128,2.0,,1.0,1.0,2.0,,,,,1.0,5.0,,,5.0,81,,,,,,,,,,,,,,,1.0,,3.0,2.0,5.0,2.0,2.0,,,,,1.0,4.0,2.0,,4.0,,1.0,10.0,,,0.2,0.2,0.35714285714285715,,9.722222222222223,,0.045454545454545456,0.1111111111111111,0.07407407407407407,0.08333333333333333,,0.4,0.2,,,0.4,0.5,0.5,,,,,,0.4,,0.51646,,0.16666666666666666,0.16666666666666666,8.879999999999999,,0.15384615384615385,,,1.0,,,3.0,,1.0,,,,,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.16666666666666666,0.2857142857142857,0.2,,,,1.0,,,,0.6666666666666666,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2198,1610612744,Kwame Brown,Kwame Brown,2198,GSW,11223.0,187,-28,359,369,76.0,159.0,44,728,34.0,1.0,6.0,,,,,,,21.0,40.0,,,57.0,378,,10.0,,,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,15.0,29.0,41.0,16.0,57.0,8.0,6.0,3.0,9.0,,14.0,8.0,21.0,26.0,1.0,34.0,3.0,16.0,76.0,,,0.525,0.525,0.5089285714285714,,16.82926829268293,0.2543859649122807,0.11904761904761904,0.22727272727272727,0.09036144578313253,0.1346153846153846,0.22916666666666666,0.85,0.15,0.16666666666666666,0.16666666666666666,,,,,,,,,0.85,,0.54198,0.5976,0.3018867924528302,0.3018867924528302,2.8425,,0.2116991643454039,20.0,3.0,6.0,6.0,8.0,15.0,3.0,6.0,9.0,6.0,9.0,16.0,32.0,6.0,5.0,,6.0,6.0,2.0,5.0,1.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,16.0,2.0,0.7619047619047619,0.8888888888888888,0.5,0.6666666666666666,0.5,0.6666666666666666,0.45,0.5333333333333333,0.125,0.14705882352941177,0.35714285714285715,0.2608695652173913,0.15,,0.13953488372093023,0.06451612903225806,,,0.2222222222222222,0.3333333333333333,0.14814814814814814,0.15384615384615385,0.5882352941176471,0.6896551724137931,0.75,1.0,,1.0,0.5,0.8888888888888888,0.75,0.6220333333333333,0.15789473684210525,0.2807017543859649,,,,,,,,3.0,,4.0,,3.0,,1.0,,3.0,,,,,,,0.21428571428571427,,,,,,,,,,,1.0,1.0,2.0,2.0,0.07692307692307693,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,5004.0,83,7,161,161,42.0,75.0,21,322,6.0,1.0,2.0,3.0,12.0,4.0,,1.0,2.0,9.0,20.0,1.0,6.0,21.0,161,,12.0,,2.0,1.0,5.0,1.0,6.0,,1.0,2.0,1.0,2.0,13.0,3.0,4.0,7.0,3.0,10.0,2.0,1.0,1.0,2.0,,5.0,6.0,6.0,2.0,,2.0,,1.0,42.0,0.16666666666666666,0.16666666666666666,0.45,0.40384615384615385,0.3888888888888889,0.23076923076923078,17.297297297297295,0.1,0.04918032786885246,0.07936507936507936,0.04,0.06896551724137931,0.2,0.23076923076923078,0.07692307692307693,0.5,0.5,0.46153846153846156,0.25,0.25,0.15384615384615385,0.07692307692307693,0.5,0.5,,0.46153846153846156,0.5,0.5040250000000001,0.4922285714285714,0.037037037037037035,0.047619047619047616,12.085,23.649999999999995,0.2608695652173913,5.0,3.0,3.0,2.0,2.0,,4.0,5.0,8.0,4.0,7.0,8.0,6.0,6.0,,,1.0,2.0,1.0,3.0,3.0,,,,1.0,,,,,3.0,3.0,3.0,8.0,,0.3333333333333333,0.5,0.8,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5714285714285714,,,0.6,0.13333333333333333,0.043478260869565216,,,0.06666666666666667,,,,0.09090909090909091,0.0625,,0.8333333333333334,0.8333333333333334,0.4,,0.3333333333333333,0.5,1.0,0.2857142857142857,1.0,0.5178249999999999,0.38095238095238093,0.38095238095238093,,,,1.0,,,1.0,,,,3.0,3.0,,,,,,,,1.0,,,0.1875,,,,,1.0,,0.16666666666666666,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,3530.0,59,10,116,115,30.0,42.0,14,231,2.0,,,2.0,7.0,,,2.0,6.0,4.0,9.0,2.0,6.0,14.0,109,,2.0,,6.0,2.0,4.0,1.0,5.0,,1.0,2.0,1.0,1.0,11.0,2.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,,5.0,7.0,11.0,,,,,,30.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4666666666666667,0.4666666666666667,0.4,15.384615384615383,0.05405405405405406,0.05555555555555555,0.05454545454545454,0.04081632653061224,0.09090909090909091,0.05555555555555555,0.13333333333333333,,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,,0.4,0.3333333333333333,0.3333333333333333,,0.5333333333333333,0.3333333333333333,0.4807066666666667,0.3702,,,14.67777777777778,25.683333333333334,0.25862068965517243,2.0,1.0,1.0,,,,1.0,1.0,2.0,,1.0,,6.0,2.0,,,1.0,1.0,1.0,3.0,3.0,,,,,1.0,2.0,,,,,,,1.0,0.75,1.0,1.0,,1.0,,1.0,,,,0.6,0.1111111111111111,0.05555555555555555,,0.07692307692307693,,,,0.14285714285714285,,0.07142857142857142,,1.0,1.0,0.5,,1.0,1.0,1.0,,,0.5548,0.14285714285714285,,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2748,1610612744,Dorell Wright,Dorell Wright,2748,GSW,6441.0,107,-19,204,215,53.0,111.0,24,419,5.0,,1.0,3.0,8.0,7.0,,4.0,10.0,6.0,14.0,5.0,17.0,32.0,219,4.0,10.0,,10.0,4.0,,1.0,1.0,1.0,,,,,3.0,4.0,8.0,14.0,4.0,18.0,2.0,,,1.0,,3.0,6.0,9.0,6.0,,7.0,,1.0,53.0,0.29411764705882354,0.29411764705882354,0.42857142857142855,0.43548387096774194,0.47058823529411764,0.5483870967741935,15.74468085106383,0.10810810810810811,0.056338028169014086,0.09574468085106383,0.042105263157894736,,0.12903225806451613,0.16129032258064516,0.03225806451612903,,,0.25806451612903225,0.375,0.375,0.22580645161290322,0.3225806451612903,0.4,0.4,,0.7096774193548387,0.4,0.5330903225806451,0.5130071428571429,0.06060606060606061,0.06666666666666667,11.235714285714286,25.241176470588233,0.25980392156862747,3.0,2.0,2.0,1.0,1.0,5.0,2.0,3.0,7.0,2.0,3.0,8.0,2.0,4.0,1.0,,1.0,5.0,2.0,2.0,2.0,,,,1.0,,,,,3.0,1.0,3.0,8.0,,0.16666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.4,0.5,0.5833333333333334,0.5,0.07142857142857142,0.2,0.6666666666666666,0.38461538461538464,0.05,,0.11538461538461539,0.058823529411764705,,,0.08333333333333333,0.10526315789473684,,0.2,0.6,0.75,,,0.3333333333333333,0.4,1.0,0.14285714285714285,1.0,0.5755600000000001,0.21875,0.25,1.0,1.0,,1.0,1.0,4.0,2.0,3.0,1.0,1.0,15.0,,,,,1.0,1.0,3.0,1.0,1.0,0.25,,,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.2,0.2,,0.5714285714285714,0.25,,,,,,1.0,,1.0,1.0,0.05555555555555555,,,,,,,True,,,,,,,,,,,,,,,,
202327,1610612744,Ekpe Udoh,Ekpe Udoh,202327,GSW,2948.0,49,5,94,95,26.0,43.0,11,189,4.0,7.0,12.0,1.0,3.0,,,,,10.0,19.0,,,22.0,88,,12.0,,,,2.0,,2.0,,,,,2.0,4.0,4.0,3.0,8.0,4.0,12.0,2.0,1.0,,4.0,,5.0,4.0,7.0,3.0,,4.0,2.0,3.0,26.0,,,0.5263157894736842,0.5263157894736842,0.55,,23.80952380952381,0.1,0.11764705882352941,0.12195121951219512,0.0975609756097561,0.06666666666666667,0.15384615384615385,0.21052631578947367,0.631578947368421,0.5833333333333334,0.5833333333333334,0.15789473684210525,0.3333333333333333,0.3333333333333333,,,,,,0.21052631578947367,,0.4267421052631579,0.409,0.15,0.15,7.668421052631579,,0.2765957446808511,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,5.0,8.0,8.0,,,,2.0,3.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,8.0,1.0,0.4,0.4,0.3333333333333333,0.8,0.3333333333333333,0.8,0.3333333333333333,0.8,,,0.2,0.3,0.18181818181818182,,0.2222222222222222,0.1,,,0.125,,0.1111111111111111,0.5,0.5,0.5,,0.42857142857142855,1.0,0.6666666666666666,0.5,0.2,1.0,0.5362666666666667,0.09090909090909091,0.36363636363636365,,,,,,,,,,,,2.0,,,,,,1.0,,,,,0.2222222222222222,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,3209.0,53,13,100,103,19.0,42.0,7,203,6.0,1.0,3.0,6.0,9.0,2.0,,1.0,3.0,11.0,18.0,3.0,5.0,39.0,98,1.0,18.0,,3.0,1.0,7.0,1.0,8.0,1.0,,4.0,,3.0,17.0,1.0,5.0,8.0,1.0,9.0,4.0,1.0,,3.0,,7.0,2.0,7.0,4.0,,9.0,,2.0,19.0,0.6,0.6,0.6111111111111112,0.6739130434782609,0.7222222222222222,0.21739130434782608,31.48148148148148,0.1282051282051282,0.03333333333333333,0.16,0.02631578947368421,,0.13333333333333333,0.2608695652173913,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.391304347826087,0.6666666666666666,0.6666666666666666,0.08695652173913043,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.4782608695652174,0.3333333333333333,0.4787630434782609,0.44245,0.11538461538461539,0.1,11.583333333333334,26.02,0.19,4.0,,,,1.0,8.0,,,,2.0,5.0,10.0,4.0,,1.0,,3.0,,3.0,4.0,1.0,,3.0,1.0,3.0,,,1.0,,,,,10.0,2.0,0.18181818181818182,0.18181818181818182,,0.4,,0.5833333333333334,,0.625,0.05555555555555555,0.16666666666666666,0.5714285714285714,,0.2727272727272727,,0.1111111111111111,,,,,0.23076923076923078,0.1111111111111111,1.0,0.6666666666666666,0.8,,,0.3333333333333333,,,0.16666666666666666,,0.45015,,0.2564102564102564,2.0,,,1.0,1.0,1.0,1.0,,1.0,3.0,9.0,1.0,,,,1.0,,,1.0,1.0,1.0,,0.125,,1.0,1.0,1.0,1.0,,1.0,,0.16666666666666666,1.0,,,,,,1.0,,1.0,,0.16666666666666666,,,,,,,True,,,,,,,,,,,,,,,,
