EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,HeaveAttempts,FTOffRebounds,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3SecondViolations,Arc3PctBlocked,on,3pt And 1 Free Throw Trips
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,14647.0,244,48,485,471,196,163,61,956,14.0,30.0,5.0,12.0,4.0,9.0,4.0,10.0,5.0,13.0,23.0,53,5.0,51.0,512,5.0,12.0,2.0,12.0,9.0,20.0,2.0,20.0,34.0,12.0,8.0,8.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,5.0,17.0,7.0,28,3.0,38,22.0,60,1.0,5.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,1.0,10.0,1.0,4.0,24.0,4.0,41.0,3.0,1.0,8.0,3.0,2.0,6.0,2.0,1.0,11.0,8.0,3.0,11.0,6.0,20.0,196,6.0,1.0,0.7391304347826086,0.8947368421052632,0.4339622641509434,0.4166666666666667,0.45,0.4339622641509434,0.4166666666666667,0.45,0.45535714285714285,0.46153846153846156,0.47619047619047616,0.1509433962264151,0.2,0.2,12.0,0.5,0.13636363636363635,0.14659685863874344,0.12781954887218044,0.12727272727272726,0.09433962264150944,0.14227642276422764,0.11827956989247312,0.19148936170212766,0.08695652173913043,0.1,0.05,0.23076923076923078,0.12727272727272726,0.16129032258064516,0.14864864864864866,0.08571428571428572,0.2,0.045454545454545456,0.5454545454545454,0.5660377358490566,0.4666666666666667,0.5833333333333334,0.5714285714285714,0.18867924528301888,0.4,0.5,1.0,0.24528301886792453,0.38461538461538464,0.38461538461538464,1.0,1.0,0.4166666666666667,0.2,0.45,0.4444444444444444,0.5660377358490566,0.5327679245283019,0.6193799999999999,0.534675,0.03636363636363636,0.03636363636363636,0.23529411764705882,0.39215686274509803,6.811320754716981,0.4041237113402062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,51673.0,861,130,1719,1712,365,331,177,3431,27.0,47.0,4.0,8.0,3.0,4.0,2.0,10.0,6.0,22.0,35.0,79,38.0,198.0,1660,5.0,13.0,4.0,17.0,5.0,13.0,8.0,33.0,40.0,30.0,2.0,11.0,35.0,11.0,46.0,9.0,19.0,12.0,103.0,2.0,17.0,24.0,76,1.0,101,19.0,120,1.0,35.0,24.0,11.0,17.0,5.0,12.0,21.0,5.0,4.0,38.0,2.0,5.0,40.0,,74.0,,5.0,31.0,,2.0,43.0,21.0,2.0,16.0,10.0,3.0,17.0,5.0,33.0,357,5.0,2.0,0.5714285714285714,0.5882352941176471,0.4430379746835443,0.38461538461538464,0.38461538461538464,0.5555555555555556,0.325,0.4807692307692308,0.6073619631901841,0.40476190476190477,0.55,0.13924050632911392,0.2127659574468085,0.1,10.43072132848988,0.4473684210526316,0.025,0.1074964639321075,0.029209621993127148,0.12060301507537688,0.013245033112582781,0.11037527593818984,0.02592087312414734,0.023529411764705882,0.027777777777777776,0.034482758620689655,0.015625,,0.09236947791164658,0.10945273631840796,0.12062256809338522,0.11188811188811189,0.14285714285714285,0.015151515151515152,0.29411764705882354,0.3263888888888889,0.574468085106383,0.7297297297297297,0.6296296296296297,0.06944444444444445,0.2,0.2222222222222222,0.5,0.1527777777777778,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.4,0.5,0.5,0.15384615384615385,0.75,0.7777777777777778,0.5777222222222221,0.545396875,0.5283249999999999,0.13664596273291926,0.22105263157894736,0.08585858585858586,0.16666666666666666,6.815189873417721,0.2123327515997673,15.0,31.0,4.0,3.0,9.0,15.0,34.0,1.0,3.0,2.0,4.0,30.0,65.0,1.0,7.0,5.0,13.0,84.0,6.0,34.0,15.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,0.9333333333333333,0.46153846153846156,0.14285714285714285,0.38461538461538464,0.46153846153846156,0.4513888888888889,0.015384615384615385,0.03225806451612903,0.2152777777777778,0.4838709677419355,0.5,1.0,0.2361111111111111,0.4411764705882353,0.4411764705882353,0.8666666666666667,0.2,0.15,0.3333333333333333,1.0,0.34615384615384615,0.3333333333333333,0.15384615384615385,0.5,0.4411764705882353,0.015151515151515152,24.026153846153843,,,,,,,,,,,,,,,,True,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,152790.0,2546,368,5005,4977,1426,1308,603,9982,217.0,302.0,13.0,25.0,63.0,89.0,141.0,322.0,152.0,329.0,510.0,953,431.0,1850.0,5144,38.0,76.0,30.0,148.0,143.0,274.0,201.0,616.0,404.0,616.0,20.0,42.0,151.0,80.0,231.0,52.0,95.0,32.0,542.0,2.0,37.0,121.0,325,41.0,487,40.0,527,14.0,88.0,56.0,32.0,157.0,22.0,69.0,91.0,88.0,2.0,248.0,14.0,69.0,62.0,4.0,133.0,4.0,17.0,323.0,,13.0,501.0,195.0,57.0,63.0,27.0,18.0,77.0,49.0,606.0,1412,8.0,48.0,0.396078431372549,0.404,0.5351521511017838,0.5,0.5218978102189781,0.5470316114109484,0.5728155339805825,0.5347938144329897,0.6035286284953395,0.6239316239316239,0.6201232032854209,0.04407135362014691,0.0695364238410596,0.052795031055900624,30.564784053156146,0.6330645161290323,0.30597014925373134,0.16804550155118925,0.023314429741650915,0.1936,0.0033112582781456954,0.1742868307932786,0.017800091282519397,0.027833001988071572,0.035856573705179286,0.00859106529209622,0.0019723865877712033,0.010309278350515464,0.12035661218424963,0.1672185430463576,0.2176560121765601,0.20681818181818182,0.16216216216216217,0.02337228714524207,0.6363636363636364,0.2328450269853508,0.7185430463576159,0.7722419928825622,0.46543778801843316,0.24826522744795682,0.43788819875776397,0.46229508196721314,0.23404255319148937,0.2536622976098689,0.46200607902735563,0.4676923076923077,0.4473684210526316,0.24271844660194175,0.52,0.23076923076923078,0.22938144329896906,0.7078651685393258,0.49807247494217427,0.5037414351851852,0.4899068965517241,0.49284186046511624,0.1356401384083045,0.17727272727272728,0.08,0.33297297297297296,9.649213011542503,0.28491508491508494,10.0,18.0,1.0,4.0,7.0,123.0,326.0,13.0,26.0,39.0,107.0,133.0,344.0,14.0,27.0,43.0,114.0,321.0,78.0,325.0,123.0,,28.0,24.0,20.0,5.0,13.0,2.0,48.0,1.0,14.0,10.0,18.0,0.8045112781954887,0.3866279069767442,0.5185185185185185,0.37719298245614036,0.3877551020408163,0.26522744795682346,,,0.013878180416345412,0.5555555555555556,0.5555555555555556,1.0,0.25134926754047804,0.3773006134969325,0.3773006134969325,0.7886178861788617,0.009708737864077669,0.2524271844660194,0.5,1.0,0.01804123711340206,0.5714285714285714,0.2757731958762887,0.3644859813084112,0.37846153846153846,0.002898550724637681,25.143023255813954,1.0,1.0,1.0,10.0,44.0,4.0,1.0,1.0,0.0121580547112462,0.007633587786259542,1.0,1.0,,,,True,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,135409.0,2257,342,4445,4406,1184,1095,543,8851,236.0,393.0,29.0,46.0,63.0,112.0,100.0,263.0,158.0,372.0,494.0,1028,328.0,1496.0,4571,44.0,87.0,28.0,125.0,117.0,246.0,116.0,395.0,182.0,806.0,32.0,80.0,250.0,100.0,350.0,82.0,142.0,78.0,800.0,19.0,72.0,49.0,139,6.0,194,94.0,288,19.0,107.0,74.0,33.0,124.0,29.0,73.0,104.0,51.0,8.0,228.0,15.0,77.0,34.0,3.0,140.0,4.0,8.0,284.0,2.0,3.0,399.0,176.0,36.0,19.0,14.0,3.0,21.0,11.0,382.0,1170,19.0,27.0,0.18421052631578946,0.1903765690376569,0.4805447470817121,0.5057471264367817,0.47560975609756095,0.4794745484400657,0.4898989898989899,0.4696969696969697,0.5342857142857143,0.5530973451327433,0.5455801104972375,0.07782101167315175,0.1297709923664122,0.10266159695817491,31.939536709854732,0.543859649122807,0.05309734513274336,0.0803932909196067,0.04986149584487535,0.0914179104477612,0.037109375,0.08300220750551876,0.04652351738241309,0.04878048780487805,0.06345733041575492,0.03917910447761194,0.03669724770642202,0.039473684210526314,0.06840390879478828,0.06378986866791744,0.10824742268041238,0.09585492227979274,0.08,0.0328719723183391,0.5238095238095238,0.3226600985221675,0.6005089058524173,0.6900584795321637,0.2542372881355932,0.21592775041050905,0.38022813688212925,0.423728813559322,0.13,0.3054187192118227,0.42473118279569894,0.42702702702702705,0.11392405063291139,0.46464646464646464,0.6304347826086957,0.3103448275862069,0.3771043771043771,0.5625,0.47865353037766833,0.5136885279605263,0.5139012987012987,0.5177972881355931,0.1312316715542522,0.1502988898377455,0.08355614973262032,0.2640374331550802,9.226945525291827,0.2663667041619798,4.0,11.0,,,2.0,56.0,179.0,3.0,12.0,15.0,49.0,60.0,190.0,3.0,12.0,15.0,51.0,93.0,87.0,177.0,56.0,,18.0,30.0,22.0,7.0,23.0,8.0,33.0,3.0,2.0,2.0,2.0,0.5166666666666667,0.3157894736842105,0.25,0.29411764705882354,0.3191489361702128,0.15599343185550082,,,0.0090311986863711,0.36363636363636365,0.36363636363636365,0.75,0.1469622331691297,0.3128491620111732,0.3128491620111732,0.5,,0.12121212121212122,0.25,0.3333333333333333,0.006734006734006734,,0.16498316498316498,0.30612244897959184,0.3163841807909605,0.015544041450777202,25.44263157894737,,2.0,3.0,7.0,,,,,0.005376344086021506,0.02564102564102564,,,1.0,,,True,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,103488.0,1725,207,3356,3349,742,702,416,6705,149.0,220.0,70.0,112.0,31.0,44.0,29.0,83.0,74.0,171.0,252.0,474,75.0,582.0,3425,83.0,143.0,37.0,203.0,41.0,76.0,31.0,116.0,342.0,162.0,118.0,41.0,19.0,7.0,26.0,7.0,14.0,4.0,59.0,43.0,141.0,61.0,220,13.0,294,186.0,480,9.0,32.0,19.0,13.0,30.0,6.0,13.0,47.0,17.0,1.0,77.0,16.0,20.0,95.0,2.0,175.0,22.0,12.0,91.0,,12.0,113.0,53.0,9.0,226.0,164.0,58.0,226.0,113.0,116.0,740,15.0,8.0,0.6785714285714286,0.8860103626943006,0.5316455696202531,0.5804195804195804,0.5394736842105263,0.5314465408805031,0.5804195804195804,0.5448717948717948,0.5511363636363636,0.6114457831325302,0.5858585858585859,0.08649789029535865,0.1409090909090909,0.12048192771084337,15.689834024896264,0.38961038961038963,0.18571428571428572,0.15988372093023256,0.12455830388692579,0.14950980392156862,0.1184573002754821,0.15751121076233185,0.12307692307692308,0.14285714285714285,0.14168937329700274,0.09557109557109557,0.10828025477707007,0.1836734693877551,0.13663366336633664,0.18518518518518517,0.1630901287553648,0.14788732394366197,0.1532258064516129,0.049723756906077346,0.5,0.4612159329140461,0.6772727272727272,0.7883597883597884,0.5503355704697986,0.1740041928721174,0.3493975903614458,0.3972602739726027,0.6551724137931034,0.3584905660377358,0.4327485380116959,0.4327485380116959,0.9459459459459459,0.7832167832167832,0.625,0.11428571428571428,0.5641025641025641,0.7045454545454546,0.46750524109014674,0.5168164915966387,0.5367935779816513,0.5388733766233768,0.10211946050096339,0.10271317829457365,0.3487972508591065,0.19931271477663232,8.570253164556961,0.22109654350417163,,1.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,,,1.0,2.0,3.0,,1.0,1.0,,,1.0,6.0,7.0,4.0,5.0,11.0,,,,4.0,1.0,0.3333333333333333,,0.5,0.5,0.006289308176100629,,,0.0020964360587002098,,,,0.0041928721174004195,0.5,0.5,1.0,,,,,,,0.02564102564102564,0.5,1.0,,31.0,,1.0,2.0,3.0,,,17.0,3.0,,0.024390243902439025,,,3.0,5.0,,True,
201935,1610612760,James Harden,James Harden,201935,OKC,85227.0,1420,295,2786,2771,1117,1049,361,5557,80.0,130.0,9.0,15.0,27.0,41.0,7.0,24.0,14.0,30.0,101.0,184,160.0,587.0,2944,10.0,17.0,14.0,64.0,33.0,60.0,60.0,204.0,74.0,128.0,8.0,26.0,101.0,40.0,141.0,31.0,59.0,29.0,322.0,4.0,22.0,42.0,102,14.0,158,26.0,184,6.0,41.0,20.0,21.0,39.0,6.0,29.0,32.0,10.0,,71.0,5.0,27.0,38.0,3.0,113.0,3.0,10.0,139.0,2.0,1.0,185.0,78.0,18.0,9.0,4.0,2.0,13.0,6.0,204.0,1104,23.0,15.0,0.36633663366336633,0.38144329896907214,0.5489130434782609,0.5882352941176471,0.55,0.5663129973474801,0.6097560975609756,0.549618320610687,0.6352813852813853,0.6666666666666666,0.6181818181818182,0.14130434782608695,0.16923076923076924,0.125,16.59919028340081,0.5492957746478874,0.15217391304347827,0.1029263370332997,0.02706027060270603,0.11023622047244094,0.010554089709762533,0.10495626822157435,0.02181208053691275,0.04529616724738676,0.008097165991902834,0.025089605734767026,0.012658227848101266,,0.05965909090909091,0.09554140127388536,0.15692307692307692,0.09774436090225563,0.1391304347826087,0.036585365853658534,0.46153846153846156,0.3448275862068966,0.6153846153846154,0.7407407407407407,0.35,0.0636604774535809,0.2916666666666667,0.3333333333333333,0.2857142857142857,0.07957559681697612,0.4666666666666667,0.4827586206896552,0.5,0.36585365853658536,0.6,0.1111111111111111,0.31297709923664124,0.6585365853658537,0.8567639257294429,0.5691828,0.5657696428571429,0.5491678294573644,0.18018018018018017,0.3132530120481928,0.10902896081771721,0.3475298126064736,4.765217391304349,0.4009332376166547,15.0,27.0,2.0,3.0,9.0,60.0,166.0,9.0,22.0,23.0,62.0,75.0,193.0,10.0,24.0,26.0,71.0,198.0,27.0,164.0,60.0,1.0,9.0,13.0,5.0,4.0,5.0,5.0,13.0,2.0,4.0,4.0,3.0,0.88,0.38860103626943004,0.4166666666666667,0.36619718309859156,0.39267015706806285,0.5119363395225465,0.0051813471502590676,,0.07161803713527852,0.5555555555555556,0.5555555555555556,1.0,0.4403183023872679,0.3614457831325301,0.36363636363636365,0.85,0.04878048780487805,0.5365853658536586,0.4090909090909091,0.8888888888888888,0.06870229007633588,0.3333333333333333,0.4732824427480916,0.3709677419354839,0.36585365853658536,0.010256410256410256,25.098963730569956,1.0,2.0,,7.0,,,,1.0,0.03333333333333333,,0.5,1.0,,,0.006024096385542169,True,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,47326.0,789,178,1532,1536,497,445,194,3068,54.0,87.0,26.0,40.0,13.0,25.0,3.0,16.0,5.0,11.0,62.0,114,29.0,153.0,1605,28.0,45.0,9.0,65.0,16.0,35.0,15.0,47.0,74.0,50.0,42.0,15.0,21.0,19.0,40.0,14.0,16.0,2.0,99.0,22.0,61.0,21.0,55,10.0,86,86.0,172,9.0,17.0,8.0,9.0,9.0,3.0,6.0,19.0,3.0,1.0,28.0,5.0,8.0,55.0,3.0,87.0,6.0,2.0,46.0,14.0,3.0,39.0,16.0,6.0,18.0,10.0,7.0,18.0,10.0,47.0,496,12.0,6.0,0.5967741935483871,0.9024390243902439,0.543859649122807,0.6222222222222222,0.45714285714285713,0.543859649122807,0.6222222222222222,0.45714285714285713,0.5795454545454546,0.6372549019607843,0.5340909090909091,0.13157894736842105,0.10344827586206896,0.375,9.085746734809767,0.32142857142857145,0.17543859649122806,0.09945750452079566,0.1343612334801762,0.10096153846153846,0.0990990990990991,0.09986859395532194,0.1227810650887574,0.1564245810055866,0.1484375,0.09523809523809523,0.1043956043956044,0.075,0.13855421686746988,0.10396039603960396,0.05945945945945946,0.11188811188811189,0.07692307692307693,0.24324324324324326,0.5555555555555556,0.7631578947368421,0.6206896551724138,0.6923076923076923,0.5740740740740741,0.14035087719298245,0.1875,0.3,0.3333333333333333,0.09649122807017543,0.45454545454545453,0.45454545454545453,1.0,0.8888888888888888,0.65,0.15384615384615385,0.7142857142857143,0.52,0.7631578947368421,0.5780140350877194,0.5955199999999998,0.5728285714285715,0.12698412698412698,0.12698412698412698,0.42483660130718953,0.30718954248366015,4.145614035087719,0.3244125326370757,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,3.0,1.0,4.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,1.0,,0.08571428571428572,,,1.0,3.0,,True,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,2563.0,43,10,80,85,51,44,9,165,1.0,1.0,,,,,1.0,2.0,,3.0,2.0,6,,10.0,88,,1.0,,,,1.0,,6.0,,4.0,,,2.0,1.0,3.0,1.0,1.0,1.0,7.0,,1.0,1.0,2,,3,1.0,4,,1.0,1.0,,5.0,,5.0,1.0,,,6.0,,4.0,2.0,,3.0,,,,,,,,,,,,,,6.0,49,,,,,0.3333333333333333,,,0.4166666666666667,,0.6,0.4166666666666667,,0.6,,,,20.0,0.8333333333333334,,0.05714285714285714,0.041666666666666664,0.0625,,0.058823529411764705,0.030303030303030304,,,0.1,,,0.09090909090909091,,0.08333333333333333,,0.1111111111111111,,,0.08333333333333333,1.0,1.0,,0.16666666666666666,0.5,0.5,,0.25,,,,,,,,,0.5833333333333334,0.5275909090909091,0.4939,0.5534000000000001,,,,0.6,12.200000000000001,0.6375,1.0,1.0,,1.0,1.0,1.0,5.0,,1.0,1.0,3.0,2.0,6.0,,1.0,2.0,4.0,6.0,,4.0,1.0,,,,1.0,,,,,,,,,1.0,0.3333333333333333,,0.5,0.4,0.5,,,0.08333333333333333,1.0,1.0,1.0,0.4166666666666667,0.2,0.2,1.0,,0.5,,,0.2,1.0,0.6,0.3333333333333333,0.25,,29.016666666666666,,1.0,,,,,,,,,,,,,,True,
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,33926.0,565,6,1119,1118,285,256,136,2237,3.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,11.0,21.0,17.0,31,9.0,136.0,1170,1.0,3.0,1.0,9.0,5.0,5.0,6.0,40.0,22.0,12.0,2.0,2.0,9.0,,9.0,,2.0,4.0,18.0,4.0,6.0,17.0,47,1.0,65,10.0,75,1.0,10.0,7.0,3.0,1.0,1.0,1.0,7.0,,4.0,8.0,,1.0,22.0,,41.0,,1.0,11.0,,,16.0,2.0,3.0,8.0,1.0,4.0,8.0,5.0,40.0,281,1.0,3.0,0.6470588235294118,0.6875,0.5483870967741935,0.3333333333333333,1.0,0.4409722222222222,0.3076923076923077,0.5862068965517241,0.4503311258278146,0.32142857142857145,0.6060606060606061,0.06451612903225806,,0.3333333333333333,12.49018067556952,0.125,0.037037037037037035,0.11058823529411765,0.0169971671388102,0.12781954887218044,0.023809523809523808,0.11469534050179211,0.019193857965451054,0.0196078431372549,0.015748031496062992,0.016129032258064516,0.029411764705882353,,0.14285714285714285,0.10204081632653061,0.08695652173913043,0.15053763440860216,0.075,0.010638297872340425,0.625,0.027777777777777776,0.75,0.75,0.6666666666666666,0.041666666666666664,0.5,0.75,0.6666666666666666,0.14583333333333334,0.5238095238095238,0.5238095238095238,0.6363636363636364,0.07692307692307693,1.0,,0.034482758620689655,1.0,0.8125,0.5502600694444444,0.5513166666666666,0.5237068965517241,0.02702702702702703,0.06060606060606061,0.0661764705882353,0.29411764705882354,15.05161290322581,0.2546916890080429,12.0,40.0,5.0,7.0,16.0,19.0,73.0,1.0,5.0,1.0,8.0,31.0,113.0,2.0,10.0,8.0,24.0,93.0,,73.0,19.0,,,3.0,,1.0,,3.0,,2.0,,,3.0,1.0,0.2743362831858407,0.2,0.3333333333333333,0.2743362831858407,0.7847222222222222,,,0.2777777777777778,0.3,0.3,1.0,0.5069444444444444,0.2602739726027397,0.2602739726027397,1.0,0.38461538461538464,0.38461538461538464,0.2,1.0,0.5517241379310345,0.4375,0.27586206896551724,0.125,0.2602739726027397,0.017391304347826087,24.259292035398232,1.0,,,,,,,,,,0.2,1.0,,,,True,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,9050.0,151,19,299,306,105,107,31,605,7.0,14.0,,1.0,1.0,3.0,2.0,4.0,1.0,4.0,10.0,22,8.0,49.0,291,,2.0,2.0,2.0,3.0,8.0,4.0,22.0,6.0,14.0,,4.0,8.0,6.0,14.0,3.0,4.0,3.0,34.0,,1.0,3.0,7,,10,1.0,11,,7.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,,6.0,,4.0,6.0,,13.0,1.0,1.0,5.0,,,8.0,2.0,2.0,,,,,,22.0,105,2.0,2.0,0.3,0.3,0.45454545454545453,,0.375,0.41,,0.375,0.4537037037037037,0.25,0.4230769230769231,0.18181818181818182,0.21428571428571427,0.25,17.964071856287426,0.5,,0.06481481481481481,0.014705882352941176,0.05454545454545454,,0.06134969325153374,0.007751937984496124,,0.045454545454545456,,,,,0.029411764705882353,0.15,0.05263157894736842,0.058823529411764705,,,0.28,0.5,0.6363636363636364,0.14285714285714285,0.08,0.5,0.6666666666666666,0.5,0.08,0.25,0.25,1.0,0.3333333333333333,,,0.125,0.3333333333333333,0.84,0.5397183673469387,0.55985,0.49146739130434786,0.038461538461538464,0.08333333333333333,0.04081632653061224,0.4489795918367347,6.531818181818182,0.3511705685618729,1.0,12.0,,,5.0,6.0,16.0,,1.0,4.0,11.0,7.0,28.0,,1.0,4.0,16.0,12.0,9.0,15.0,6.0,,3.0,1.0,,,1.0,,,,,,,0.5714285714285714,0.25,,0.25,0.25925925925925924,0.56,,,0.24,0.08333333333333333,0.08333333333333333,1.0,0.32,0.375,0.375,0.5,,0.3333333333333333,,,0.20833333333333334,,0.4583333333333333,0.36363636363636365,0.4,,25.564285714285717,,1.0,,2.0,,,,,,,,,,,,True,
