EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,Loose Ball Fouls,BlockedShortMidRange,DefCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,HeaveAttempts,LostBallTurnovers,BlockedAtRim,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffAtRimReboundPct,OffCorner3ReboundPct,SelfOReb,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,PenaltyArc3FGM,ShortMidRangePctBlocked,PenaltyArc3Accuracy,on,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,OffensiveGoaltends,3SecondViolations,BlockedCorner3,HeaveMakes,Clear Path Fouls
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,2509.0,42,-9.0,78,80,21.0,29,12,158,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,8.0,1.0,3.0,3,5,2.0,8.0,13.0,25,90,1.0,2.0,2.0,2.0,3.0,3.0,3.0,7.0,6.0,6.0,8.0,2.0,8.0,3.0,11.0,2.0,1.0,3.0,1.0,4.0,25.0,2.0,5.0,5.0,2.0,7,1.0,1.0,2.0,2.0,5.0,1.0,7.0,2.0,2.0,7.0,2.0,1.0,13.0,1.0,1.0,2.0,1.0,14.0,1.0,5.0,1.0,7.0,21.0,0.25,0.25,0.6,0.6666666666666666,0.4615384615384615,0.3333333333333333,0.6578947368421053,0.5,0.5,0.6153846153846154,28.57142857142857,0.2857142857142857,0.1612903225806451,0.1,0.1351351351351351,0.0512820512820512,0.1428571428571428,0.1111111111111111,0.1,0.4,0.1538461538461538,1.0,1.0,0.0769230769230769,0.1538461538461538,0.5,0.5,0.6153846153846154,0.25,0.25,1.0,0.3333333333333333,1.0,0.5,0.7692307692307693,0.25,0.4619846153846154,0.45435,0.4485916666666667,0.3157894736842105,0.5,0.1111111111111111,0.08,0.28,11.18,25.725,0.2692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201584,1610612745,Courtney Lee,Courtney Lee,201584,HOU,4974.0,83,-11.0,150,151,6.0,26,15,301,4.0,6.0,,,2.0,3.0,9.0,4.0,8.0,2.0,,9,17,6.0,16.0,3.0,39,155,2.0,1.0,13.0,,1.0,,,,8.0,3.0,8.0,4.0,2.0,,2.0,,,2.0,,,4.0,,8.0,11.0,2.0,13,2.0,1.0,,,5.0,1.0,5.0,,3.0,3.0,,,2.0,,,,,3.0,,2.0,,,6.0,0.375,0.375,0.5294117647058824,,0.5454545454545454,,0.5735294117647058,1.3,,0.4848484848484848,23.214285714285715,,0.1311475409836065,,0.1298701298701298,0.0259740259740259,,,0.0666666666666666,0.0434782608695652,0.1818181818181818,0.6666666666666666,0.8,0.0606060606060606,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2424242424242424,0.5,0.5,0.4,,,,0.6666666666666666,0.5,0.5341156250000001,0.55905,0.3521,0.0588235294117647,0.1111111111111111,,0.3333333333333333,,11.923529411764704,24.81875,0.04,3.0,3.0,2.0,2.0,8.0,2.0,3.0,3.0,2.0,10.0,15.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.7142857142857143,0.8333333333333334,1.0,1.0,1.2,0.0588235294117647,0.1666666666666666,0.2,0.125,0.0714285714285714,0.1,0.2608695652173913,0.1666666666666666,1.0,0.5,1.0,1.0,0.5,0.6666666666666666,0.2424242424242424,0.25,0.25,1.0,0.75,0.6,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201941,1610612745,Jordan Hill,Jordan Hill,201941,HOU,2552.0,43,-17.0,80,79,5.0,17,10,159,4.0,6.0,,,3.0,1.0,4.0,,,,,6,13,,,2.0,14,90,,,,,1.0,,,,2.0,,,,3.0,,3.0,,,3.0,,,6.0,1.0,7.0,10.0,3.0,13,,,2.0,2.0,,,2.0,,2.0,6.0,,,4.0,,1.0,,,5.0,,3.0,,,5.0,,,0.4615384615384615,,0.4615384615384615,,0.4666666666666667,,,,18.88888888888889,1.0,0.3684210526315789,0.0357142857142857,0.2857142857142857,0.0697674418604651,,0.0666666666666666,0.5,0.5,0.4615384615384615,0.6666666666666666,0.6666666666666666,0.2307692307692307,0.3076923076923077,0.25,0.25,,,,,,,,0.4615384615384615,,0.4592076923076922,0.3988,0.369,0.2,0.2,,,,9.215384615384616,,0.0625,,2.0,1.0,,,,,2.0,,10.0,,,,2.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,0.8333333333333334,0.8333333333333334,,,,,,,1.0,0.1111111111111111,0.1333333333333333,0.1666666666666666,0.2222222222222222,,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201944,1610612745,Terrence Williams,Terrence Williams,201944,HOU,10866.0,181,-53.0,338,337,67.0,98,41,675,4.0,9.0,,2.0,18.0,4.0,11.0,5.0,15.0,3.0,6.0,12,38,8.0,19.0,6.0,54,378,3.0,,3.0,1.0,5.0,7.0,1.0,6.0,16.0,6.0,13.0,5.0,7.0,3.0,10.0,1.0,2.0,4.0,,3.0,23.0,,16.0,26.0,2.0,28,4.0,4.0,6.0,3.0,4.0,1.0,10.0,2.0,10.0,16.0,,,14.0,,,,2.0,12.0,,7.0,,6.0,67.0,0.4210526315789473,0.4705882352941176,0.3157894736842105,0.2,0.4210526315789473,0.2083333333333333,0.4354838709677419,0.25,0.2307692307692307,0.3333333333333333,18.652849740932645,0.6,0.123076923076923,,0.1377245508982036,0.0118343195266272,,,0.088235294117647,0.1538461538461538,0.1578947368421052,0.4444444444444444,0.4444444444444444,0.3157894736842105,0.1929824561403508,0.3636363636363636,0.3636363636363636,0.2631578947368421,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,,0.5,0.4912280701754385,0.3846153846153846,0.4725018181818182,0.5104,0.4337136363636364,0.1129032258064516,0.1627906976744186,,0.0555555555555555,0.1111111111111111,9.681578947368422,28.01578947368421,0.1982248520710059,,,4.0,3.0,4.0,1.0,,3.0,1.0,8.0,18.0,,,2.0,7.0,3.0,,2.0,1.0,3.0,2.0,1.0,,1.0,,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,,0.25,,,0.25,0.1891891891891892,0.0377358490566037,0.048780487804878,0.1136363636363636,0.1666666666666666,,0.25,0.2222222222222222,0.2222222222222222,,0.75,0.0701754385964912,0.75,0.75,1.0,0.6,,,,0.3333333333333333,1.0,,1.0,,0.2857142857142857,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,0.1428571428571428,0.0833333333333333,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202718,1610612745,Chandler Parsons,Chandler Parsons,202718,HOU,4220.0,70,-8.0,132,134,33.0,42,17,266,8.0,12.0,1.0,4.0,1.0,1.0,3.0,2.0,9.0,,1.0,9,16,4.0,11.0,1.0,31,148,,,8.0,1.0,6.0,1.0,,2.0,14.0,,9.0,2.0,,2.0,2.0,,2.0,,,,6.0,4.0,11.0,14.0,5.0,19,,,2.0,2.0,4.0,,6.0,2.0,3.0,9.0,,2.0,4.0,1.0,1.0,,,3.0,,2.0,,2.0,33.0,0.3636363636363636,0.3636363636363636,0.5625,0.1666666666666666,0.5555555555555556,0.1428571428571428,0.5535714285714286,0.6666666666666666,0.1428571428571428,0.4074074074074074,22.516556291390728,0.3333333333333333,0.1964285714285714,0.1,0.1971830985915492,0.0862068965517241,0.1666666666666666,,0.1666666666666666,0.3043478260869565,0.4444444444444444,0.6666666666666666,0.7272727272727273,0.037037037037037,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,,0.5714285714285714,0.25,0.1428571428571428,0.8518518518518519,0.2222222222222222,0.5199388888888888,0.50028,0.4938071428571428,0.0714285714285714,0.1176470588235294,,0.2580645161290322,0.064516129032258,5.949999999999999,25.654545454545453,0.25,4.0,5.0,,2.0,2.0,,4.0,6.0,,4.0,12.0,8.0,1.0,1.0,3.0,,,,2.0,,1.0,1.0,,1.0,,0.2222222222222222,0.4,1.0,,0.6666666666666666,0.6666666666666666,0.0625,0.0833333333333333,,0.2,0.0555555555555555,,0.0666666666666666,0.25,,0.125,,,,1.0,0.074074074074074,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,,,,,1.0,,,,,,,,1.0,,1.0,,,,0.1333333333333333,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,3696.0,62,-6.0,113,117,24.0,42,11,230,6.0,8.0,1.0,2.0,4.0,3.0,11.0,,,,,12,23,,,,24,127,,,4.0,3.0,5.0,,,6.0,6.0,,,,,,,,,,,,,1.0,5.0,5.0,2.0,7,2.0,,1.0,1.0,4.0,,5.0,,1.0,6.0,,1.0,3.0,,1.0,,,,,,,6.0,24.0,,,0.5217391304347826,0.6,0.5217391304347826,0.6,0.5217391304347826,1.0,0.6,,22.580645161290324,0.2,0.1,0.04,0.0862068965517241,0.0408163265306122,,0.0625,0.0714285714285714,0.1176470588235294,0.3478260869565217,0.75,0.8571428571428571,0.1739130434782608,0.4782608695652174,0.2727272727272727,0.2727272727272727,,,,,0.4,0.5,,0.3478260869565217,,0.4711782608695652,0.57385,0.4425,,,,0.1666666666666666,0.25,10.826086956521738,,0.2123893805309734,1.0,1.0,3.0,,,,2.0,2.0,,18.0,,2.0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,,0.75,0.8181818181818182,,,1.0,1.0,0.0434782608695652,0.125,,,0.0416666666666666,0.0588235294117647,0.1052631578947368,,,0.5,0.75,0.75,1.0,1.0,,,,,,0.5,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202335,1610612745,Patrick Patterson,Patrick Patterson,202335,HOU,4571.0,76,-32.0,138,135,15.0,31,20,273,3.0,6.0,1.0,1.0,8.0,6.0,14.0,,,,,12,28,,,2.0,26,164,,2.0,6.0,2.0,3.0,,,4.0,8.0,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,5.0,6.0,8.0,5.0,13,,,,,2.0,,2.0,,1.0,2.0,,,4.0,2.0,,,,2.0,,1.0,,4.0,15.0,,,0.4285714285714285,0.6666666666666666,0.4285714285714285,0.6666666666666666,0.4482758620689655,0.75,0.6666666666666666,,18.902439024390244,,0.125,0.0847457627118644,0.1333333333333333,0.0684931506849315,0.0869565217391304,,0.1538461538461538,0.1,0.2142857142857142,0.5,0.5,0.2857142857142857,0.5,0.4285714285714285,0.4285714285714285,,,,,0.3333333333333333,1.0,,0.2142857142857142,,0.4348,0.53325,0.4445333333333333,0.0344827586206896,0.0344827586206896,,0.2307692307692307,0.1538461538461538,12.646428571428572,,0.108695652173913,2.0,3.0,3.0,,,,2.0,3.0,,16.0,,2.0,,,2.0,,,,1.0,,,2.0,,2.0,1.0,0.6666666666666666,0.7272727272727273,,,0.6666666666666666,0.6666666666666666,,,,0.1666666666666666,,,0.1333333333333333,,0.5,0.6666666666666666,0.375,0.375,0.3333333333333333,0.8333333333333334,,,,,,1.0,0.6666666666666666,0.5,,,1.0,,1.0,0.6666666666666666,,,,,,1.0,,,,,,0.2,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2223,1610612745,Samuel Dalembert,Samuel Dalembert,2223,HOU,3031.0,51,-13.0,93,89,10.0,24,13,182,8.0,10.0,,,3.0,1.0,3.0,,,,,10,16,,,6.0,26,108,,4.0,10.0,,,,2.0,2.0,10.0,,,,1.0,,1.0,,,1.0,,,2.0,11.0,4.0,9.0,11.0,20,1.0,1.0,1.0,,1.0,,2.0,,4.0,6.0,,,3.0,,,,,6.0,,2.0,,2.0,10.0,,,0.625,,0.625,,0.6842105263157895,0.7142857142857143,1.0,,19.26605504587156,0.5,0.1142857142857142,0.3142857142857143,0.1489361702127659,0.2444444444444444,0.3846153846153846,0.2142857142857142,0.2727272727272727,0.0769230769230769,0.625,0.8,0.8,0.1875,0.1875,0.3333333333333333,0.3333333333333333,,,,,,,,0.625,,0.5079187500000001,0.5666399999999999,,0.1111111111111111,0.1111111111111111,,0.3846153846153846,0.0769230769230769,6.425000000000001,,0.1075268817204301,3.0,5.0,1.0,,,,3.0,5.0,,10.0,,6.0,,,3.0,2.0,,1.0,,,,5.0,,5.0,3.0,0.5,0.7142857142857143,,,0.6,0.6,,,0.4,0.25,,,,0.3,0.6,0.5,0.3333333333333333,0.3333333333333333,,1.0,,,,,,1.0,0.6,,,,1.0,,2.0,,,,,,1.0,3.0,,,,,,0.375,,1.0,1.0,1.0,1.0,0.1666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,
202399,1610612745,Jeff Adrien,Jeff Adrien,202399,HOU,1858.0,31,-29.0,62,64,27.0,16,6,126,2.0,3.0,,,2.0,,3.0,,,,,2,8,,,5.0,9,67,,1.0,5.0,,2.0,,1.0,1.0,4.0,,,,,,,,,,,,,3.0,3.0,5.0,3.0,8,,,1.0,1.0,1.0,,2.0,1.0,2.0,7.0,,,4.0,,1.0,,,8.0,,3.0,,1.0,27.0,,,0.25,,0.25,,0.375,0.625,0.1666666666666666,,20.28985507246377,0.5,0.1034482758620689,0.12,0.1025641025641025,0.0967741935483871,0.1,0.1,0.4,,0.375,0.6666666666666666,0.6666666666666666,0.25,0.375,,,,,,,,,,0.375,,0.433,0.5457,0.3141,0.2727272727272727,0.2727272727272727,,0.5555555555555556,0.1111111111111111,9.45,,0.4354838709677419,2.0,2.0,,,,,2.0,3.0,,,,4.0,,,1.0,1.0,,1.0,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,0.25,0.1,,,0.2,0.1111111111111111,,,,,,,,,,,,0.6666666666666666,1.0,,,,,4.0,,,,,,,,,,3.0,,,,0.2,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,2492.0,42,-17.0,78,78,24.0,34,10,156,1.0,2.0,,,1.0,2.0,3.0,,4.0,,1.0,3,6,,5.0,7.0,13,94,,,,,1.0,1.0,2.0,2.0,2.0,,4.0,,1.0,,1.0,,,,1.0,,2.0,,,1.0,,1,,,,,1.0,,1.0,1.0,1.0,1.0,,,3.0,,,,,7.0,1.0,2.0,,2.0,24.0,,,0.5,,0.2727272727272727,,0.4285714285714285,,0.3333333333333333,0.4545454545454545,16.666666666666668,,,,0.0333333333333333,,,,,,0.1818181818181818,0.5,0.5,0.0909090909090909,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.3636363636363636,,,,,,0.5,0.6363636363636364,,0.5015045454545454,,0.463225,0.1538461538461538,0.25,,,0.1538461538461538,10.1,25.06,0.3076923076923077,,,,,1.0,,,,,4.0,,,,,1.0,,,,1.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,0.2,,,,0.3333333333333333,,,,,,1.0,0.0909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,
