EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceCorner3FGA,SecondChanceFtPoints,Corner3Assists,FTDefRebounds,BadPassSteals,Clear Path Fouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,HeaveAttempts,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,on
101249,1610612741,John Lucas III,John Lucas III,101249,CHI,12088.0,201,51,378,373,99,89,60,751,4,12,1.0,2.0,3.0,5.0,14.0,13.0,32.0,1.0,3.0,1.0,13.0,35.0,1.0,4.0,3.0,6.0,22,58,14.0,38.0,7.0,93,343,4.0,6,1.0,4.0,11.0,4.0,10,3.0,7.0,2.0,19.0,12,32.0,30.0,12.0,2.0,35.0,13.0,3.0,27,3.0,30,3.0,11.0,2.0,14.0,63,2.0,4,1.0,2.0,11,13,7,20,1.0,4.0,4.0,7.0,3.0,6.0,9,1.0,1.0,3.0,1.0,16,1.0,3.0,5.0,2.0,17.0,1.0,1.0,10,3.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,19.0,99,3.0,0.2727272727272727,0.2857142857142857,0.7142857142857143,0.3684210526315789,0.25,0.42857142857142855,0.3684210526315789,0.3793103448275862,0.6666666666666666,0.4,0.4479166666666667,0.55,0.5,0.46464646464646464,0.55,0.5277777777777778,0.3958333333333333,0.05172413793103448,0.16666666666666666,0.03125,25.733634311512418,0.4375,0.09090909090909091,0.0650887573964497,0.028169014084507043,0.0625,0.045454545454545456,0.06467661691542288,0.03225806451612903,0.047619047619047616,0.034482758620689655,0.014084507042253521,0.05555555555555555,0.08064516129032258,0.05263157894736842,0.057971014492753624,0.07407407407407407,0.018518518518518517,1.0,0.125,0.3333333333333333,0.4,0.14583333333333334,0.35714285714285715,0.35714285714285715,0.2,0.3333333333333333,0.40625,0.41935483870967744,0.38461538461538464,0.03125,0.3333333333333333,0.3333333333333333,1.0,0.3645833333333333,0.37142857142857144,0.37142857142857144,0.6923076923076923,0.2,0.5,0.4,0.25,1.0,0.17647058823529413,0.058823529411764705,0.35294117647058826,0.5,0.5208333333333334,0.37142857142857144,0.4774473958333334,0.4779,0.46063235294117644,0.02040816326530612,0.03333333333333333,0.11827956989247312,0.20430107526881722,13.331034482758621,25.35789473684211,0.2619047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1888,1610612741,Richard Hamilton,Richard Hamilton,1888,CHI,35303.0,588,75,1099,1093,125,185,149,2192,25,36,1.0,3.0,2.0,23.0,56.0,53.0,127.0,5.0,19.0,3.0,8.0,18.0,2.0,5.0,1.0,2.0,101,219,13.0,37.0,21.0,262,1128,8.0,19,2.0,6.0,24.0,7.0,20,1.0,5.0,5.0,22.0,154,48.0,39.0,,4.0,18.0,8.0,10.0,57,17.0,74,12.0,35.0,11.0,11.0,165,3.0,15,,4.0,29,35,18,53,7.0,8.0,1.0,22.0,5.0,15.0,14,2.0,7.0,2.0,2.0,36,1.0,5.0,16.0,1.0,47.0,,1.0,31,,1.0,26.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,22.0,125,,0.7623762376237624,0.7777777777777778,1.0,0.35135135135135137,0.3333333333333333,0.2,0.35135135135135137,0.4611872146118721,0.42105263157894735,0.35,0.470703125,0.44,0.34,0.49619771863117873,0.46153846153846156,0.4074074074074074,0.14453125,0.045662100456621,0.08333333333333333,0.023622047244094488,23.142414860681114,0.6111111111111112,,0.06561085972850679,0.033860045146726865,0.038834951456310676,0.030927835051546393,0.060550458715596334,0.03333333333333333,0.04316546762589928,0.04424778761061947,0.020942408376963352,0.029850746268656716,0.047244094488188976,0.10679611650485436,0.05660377358490566,0.039473684210526314,0.05384615384615385,1.0,0.140625,0.6944444444444444,0.7575757575757576,0.21875,0.4107142857142857,0.4423076923076923,0.6086956521739131,0.49609375,0.41732283464566927,0.4274193548387097,0.8113207547169812,0.07421875,0.2631578947368421,0.2631578947368421,1.0,0.0703125,0.4444444444444444,0.4444444444444444,1.0,0.12,0.3333333333333333,0.2,0.4,1.0,0.08,0.12,0.08,0.5,0.28515625,0.4444444444444444,0.47872167968749996,0.47752105263157896,0.447482,0.04230769230769231,0.04932735426008968,0.0916030534351145,0.08396946564885496,12.836529680365295,24.472972972972975,0.11373976342129208,1.0,1.0,2.0,5.0,2.0,7.0,1.0,2.0,1.0,7.0,1.0,2.0,0.07142857142857142,0.06451612903225806,0.03333333333333333,0.037037037037037035,0.8,0.04,0.5,,,,,,,,,,,,,,,,,,,,,,,True
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,69244.0,1154,152,2137,2140,321,256,284,4277,73,133,17.0,36.0,20.0,5.0,11.0,38.0,106.0,10.0,36.0,6.0,2.0,14.0,,,,3.0,116,250,12.0,50.0,39.0,307,2160,21.0,45,,1.0,48.0,19.0,33,1.0,9.0,12.0,53.0,176,56.0,33.0,3.0,24.0,13.0,2.0,19.0,64,23.0,87,14.0,35.0,8.0,21.0,197,11.0,36,2.0,21.0,81,105,49,154,4.0,48.0,18.0,22.0,3.0,12.0,14,,10.0,2.0,3.0,36,2.0,7.0,16.0,3.0,42.0,1.0,2.0,55,2.0,4.0,67.0,,29.0,4.0,16.0,9.0,18.0,10.0,53.0,321,4.0,0.7586206896551724,0.8461538461538461,0.9166666666666666,0.24,,0.1111111111111111,0.24489795918367346,0.464,0.4666666666666667,0.5757575757575758,0.44666666666666666,0.45652173913043476,0.4880952380952381,0.46515151515151515,0.47058823529411764,0.5196078431372549,0.16666666666666666,0.076,0.12781954887218044,,14.764017749092377,0.6111111111111112,0.03571428571428571,0.08719052744886975,0.044171779141104296,0.109375,0.05641025641025641,0.09099018733273863,0.046534653465346534,0.05904059040590406,0.04142011834319527,0.034666666666666665,0.0546875,0.0707070707070707,0.04888888888888889,0.12039312039312039,0.10204081632653061,0.026490066225165563,0.5555555555555556,0.44333333333333336,0.5488721804511278,0.6293103448275862,0.03666666666666667,0.45454545454545453,0.5555555555555556,0.4,0.35333333333333333,0.3584905660377358,0.3584905660377358,0.8947368421052632,0.12,0.2777777777777778,0.2777777777777778,1.0,0.04666666666666667,0.14285714285714285,0.14285714285714285,0.5,0.782608695652174,0.4722222222222222,,,,0.47619047619047616,0.14285714285714285,0.07142857142857142,,0.61,0.15384615384615385,0.5326722408026755,0.5333810810810812,0.5419914634146341,0.0950920245398773,0.10583941605839416,0.1563517915309446,0.17263843648208468,9.307599999999999,24.309999999999995,0.1502105755732335,13.0,1.0,6.0,9.0,3.0,30.0,,4.0,,5.0,,3.0,0.18181818181818182,0.06666666666666667,0.05970149253731343,0.13333333333333333,0.7123287671232876,0.021739130434782608,0.65,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,0.23529411764705882,0.16666666666666666,0.038461538461538464,,,,,,,,,,,,True
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,96235.0,1604,220,3007,2974,458,455,408,5981,160,282,55.0,116.0,39.0,21.0,70.0,29.0,66.0,,,,,,,,,,210,418,,,119.0,539,3043,58.0,122,,,148.0,30.0,57,,,41.0,101.0,270,150.0,,,94.0,,,55.0,108,23.0,131,14.0,56.0,18.0,34.0,285,32.0,162,3.0,56.0,224,300,197,497,15.0,33.0,15.0,45.0,5.0,30.0,33,5.0,15.0,1.0,4.0,78,14.0,16.0,58.0,4.0,125.0,3.0,14.0,140,3.0,5.0,157.0,,66.0,17.0,77.0,61.0,77.0,52.0,100.0,455,13.0,0.6428571428571429,0.8282208588957055,,,,,,0.5023923444976076,0.47540983606557374,0.5263157894736842,0.5023923444976076,0.47540983606557374,0.5263157894736842,0.5477642276422764,0.5138888888888888,0.6158536585365854,,0.13157894736842105,0.16666666666666666,,16.29036867676479,0.5769230769230769,0.046153846153846156,0.1837571780147662,0.13953488372093023,0.1958041958041958,0.11228070175438597,0.18604651162790697,0.13416320885200553,0.18181818181818182,0.10740740740740741,0.12450592885375494,0.116751269035533,0.16578947368421051,0.19063545150501673,0.1925925925925926,0.20361990950226244,0.09803921568627451,0.6753246753246753,0.6746411483253588,0.5673758865248227,0.6808510638297872,0.1674641148325359,0.3,0.3387096774193548,0.2857142857142857,0.15789473684210525,0.4393939393939394,0.4393939393939394,0.9310344827586207,,,,,,,,,0.9508196721311475,0.47413793103448276,,,,0.6842105263157895,,,,0.6746411483253588,,0.5509222488038277,0.5815571428571429,0.5384736842105263,0.13894736842105262,0.13894736842105262,0.274582560296846,0.18738404452690166,5.051913875598086,,0.15231127369471234,22.0,,32.0,9.0,20.0,18.0,,5.0,4.0,9.0,4.0,14.0,0.11428571428571428,0.3076923076923077,0.10227272727272728,0.16923076923076924,0.6375,,0.5641025641025641,,,24.0,,,,1.0,15.0,0.09090909090909091,,,2.0,2.0,8.0,,,,,,,,,True
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,116918.0,1949,273,3651,3609,612,622,516,7260,191,284,44.0,70.0,51.0,95.0,200.0,162.0,357.0,,,,,1.0,,1.0,,,448,841,,1.0,95.0,991,3672,67.0,119,,1.0,149.0,71.0,134,,,21.0,163.0,650,246.0,,,66.0,1.0,,47.0,92,33.0,125,26.0,60.0,6.0,26.0,283,29.0,85,,66.0,355,450,114,564,14.0,63.0,21.0,54.0,15.0,32.0,61,7.0,22.0,2.0,9.0,115,9.0,10.0,103.0,,168.0,7.0,16.0,105,,1.0,137.0,,73.0,3.0,24.0,16.0,24.0,15.0,163.0,609,10.0,0.7254464285714286,0.7831325301204819,,,,,,0.5326991676575505,0.5630252100840336,0.5298507462686567,0.5320665083135392,0.5583333333333333,0.5298507462686567,0.5487264673311185,0.573076923076923,0.5544217687074829,0.0011876484560570072,0.0558858501783591,0.11267605633802817,0.0028011204481792717,23.863103609939056,0.46956521739130436,,0.2384150436534587,0.05952380952380952,0.19186046511627908,0.08285714285714285,0.22967812329514456,0.06411698537682789,0.07494646680942184,0.047337278106508875,0.05457463884430177,0.07346938775510205,0.21443736730360935,0.3109919571045576,0.21395348837209302,0.20300751879699247,0.040345821325648415,0.625,0.33729216152019004,0.6725352112676056,0.7579365079365079,0.2375296912114014,0.475,0.510752688172043,0.5684210526315789,0.42399049881235157,0.453781512605042,0.4550561797752809,0.7962962962962963,,,,,0.0011876484560570072,,,,0.5833333333333334,0.6285714285714286,0.008333333333333333,,,0.3805970149253731,,,,0.33847980997624705,,0.4757940617577197,0.53251,0.48285149253731335,0.0811111111111111,0.08120133481646273,0.1503531786074672,0.16448032290615539,9.903567181926277,25.5,0.1676253081347576,37.0,,15.0,7.0,29.0,42.0,,14.0,1.0,15.0,6.0,5.0,0.07,0.30851063829787234,0.10476190476190476,0.15384615384615385,0.743455497382199,,0.7254901960784313,,,9.0,,,,1.0,7.0,0.29545454545454547,,,2.0,,6.0,,,,,,,,,True
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,38792.0,647,115,1252,1203,364,305,190,2455,4,7,,,1.0,1.0,3.0,20.0,43.0,20.0,42.0,8.0,34.0,76.0,6.0,12.0,7.0,18.0,25,53,54.0,118.0,23.0,235,1257,4.0,5,6.0,14.0,29.0,7.0,14,9.0,26.0,14.0,55.0,48,2.0,150.0,12.0,,76.0,34.0,3.0,43,8.0,51,5.0,20.0,9.0,14.0,110,1.0,5,1.0,11.0,56,68,7,75,,15.0,5.0,11.0,1.0,8.0,7,3.0,3.0,1.0,2.0,18,2.0,2.0,24.0,,51.0,,4.0,24,,2.0,29.0,6.0,4.0,8.0,9.0,2.0,9.0,6.0,53.0,361,6.0,0.96,0.96,0.9259259259259259,0.4576271186440678,0.42857142857142855,0.34615384615384615,0.4576271186440678,0.4716981132075472,0.8,0.5,0.6198830409356725,0.6842105263157895,0.5125,0.6318681318681318,0.6904761904761905,0.5612244897959183,0.6900584795321637,0.05660377358490566,0.2857142857142857,0.023255813953488372,13.642564802182811,0.6111111111111112,0.02631578947368421,0.11839323467230443,0.010526315789473684,0.09243697478991597,0.007142857142857143,0.11317567567567567,0.00975609756097561,0.01935483870967742,0.01652892561983471,,0.009900990099009901,0.1111111111111111,0.11267605633802817,0.12921348314606743,0.0989010989010989,,0.6666666666666666,0.04093567251461988,0.5714285714285714,0.8,0.017543859649122806,0.3333333333333333,0.3333333333333333,1.0,0.25146198830409355,0.46511627906976744,0.47619047619047616,0.95,0.24561403508771928,0.47619047619047616,0.47619047619047616,0.95,0.4444444444444444,0.4473684210526316,0.4473684210526316,0.9117647058823529,,,0.631578947368421,0.5,0.8333333333333334,0.025,0.2,0.45,0.3888888888888889,0.7309941520467836,0.4473684210526316,0.5299332352941176,0.5207321428571429,0.503285,0.022988505747126436,0.07142857142857142,0.12340425531914893,0.23404255319148937,15.96603773584906,24.520338983050856,0.29073482428115016,1.0,2.0,3.0,3.0,1.0,10.0,,,,1.0,1.0,7.0,,0.027777777777777776,,0.07142857142857142,1.0,0.10526315789473684,1.0,2.0,,3.0,,,,2.0,5.0,,0.25,,,,,,,,,,,,,True
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,83671.0,1395,192,2602,2565,365,419,374,5167,72,122,24.0,32.0,20.0,20.0,74.0,50.0,137.0,15.0,45.0,5.0,34.0,82.0,5.0,7.0,6.0,16.0,142,333,49.0,127.0,70.0,501,2578,29.0,48,6.0,11.0,80.0,22.0,42,9.0,21.0,23.0,94.0,156,128.0,147.0,,42.0,82.0,34.0,32.0,94,17.0,111,14.0,64.0,6.0,24.0,239,6.0,40,,25.0,108,144,46,190,13.0,34.0,10.0,43.0,6.0,28.0,21,4.0,15.0,,2.0,64,1.0,6.0,25.0,1.0,52.0,6.0,2.0,80,1.0,5.0,92.0,,36.0,10.0,25.0,12.0,25.0,17.0,94.0,365,3.0,0.5492957746478874,0.6446280991735537,1.0,0.3858267716535433,0.5454545454545454,0.42857142857142855,0.3858267716535433,0.4264264264264264,0.6041666666666666,0.5238095238095238,0.46847826086956523,0.6440677966101694,0.5634920634920635,0.499003984063745,0.6557377049180327,0.618421052631579,0.27608695652173915,0.0960960960960961,0.13114754098360656,0.029197080291970802,18.575648178536266,0.671875,,0.10295519542421354,0.03864734299516908,0.10080645161290322,0.023622047244094488,0.10254433307632999,0.035686578743211794,0.0436046511627907,0.036,0.036281179138321996,0.021621621621621623,0.0855457227138643,0.09561752988047809,0.11982570806100218,0.10714285714285714,0.05555555555555555,0.68,0.26521739130434785,0.5901639344262295,0.6792452830188679,0.1608695652173913,0.2702702702702703,0.3225806451612903,0.5,0.29782608695652174,0.36496350364963503,0.37593984962406013,0.6,0.09782608695652174,0.3333333333333333,0.3333333333333333,1.0,0.1782608695652174,0.4146341463414634,0.4146341463414634,1.0,0.5423728813559322,0.75,0.11864406779661017,0.7142857142857143,1.0,0.31746031746031744,0.07936507936507936,0.25396825396825395,0.375,0.5413043478260869,0.4146341463414634,0.5056708695652173,0.5369010416666665,0.514523015873016,0.07723577235772358,0.09917355371900827,0.1596806387225549,0.18762475049900199,10.090090090090087,24.70393700787402,0.14027671022290547,15.0,4.0,4.0,3.0,11.0,24.0,,3.0,7.0,6.0,,10.0,0.16216216216216217,0.1774193548387097,0.028985507246376812,0.07692307692307693,0.5277777777777778,0.06779661016949153,0.75,3.0,,2.0,2.0,,,5.0,8.0,0.08333333333333333,0.6,0.015503875968992248,,,,1.0,0.25,1.0,,,,,,True
2243,1610612741,Brian Scalabrine,Brian Scalabrine,2243,CHI,885.0,15,-10,29,26,12,12,5,55,2,2,,,,,,,1.0,,,,,,,,,,2,3,,,,4,33,,1,,,,,1,,,,,4,,,,,,,,2,,2,,2.0,,,4,,1,,,1,1,1,2,,1.0,,,,,1,,,,,1,1.0,,,,,,,1,1.0,,,,,,,,,,,12,,1.0,1.0,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,11.428571428571429,,,0.1111111111111111,0.09090909090909091,,,0.09090909090909091,0.06666666666666667,,0.25,,,,,0.16666666666666666,,,,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.4331333333333333,0.3216,0.3216,,,,,7.533333333333334,,0.41379310344827586,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True
201600,1610612741,Omer Asik,Omer Asik,201600,CHI,8945.0,149,-19,279,283,52,78,41,562,5,19,2.0,14.0,3.0,,,,,,,,,,,,,,5,19,,,6.0,16,295,2.0,14,,,8.0,1.0,3,,,3.0,5.0,8,2.0,,,2.0,,,2.0,4,1.0,5,,3.0,,1.0,11,3.0,18,,4.0,20,26,21,47,2.0,7.0,1.0,3.0,,3.0,7,2.0,,1.0,,10,3.0,3.0,12.0,,18.0,,2.0,17,2.0,1.0,12.0,,4.0,2.0,11.0,9.0,11.0,7.0,5.0,52,1.0,0.8,1.0,,,,,,0.2631578947368421,0.14285714285714285,0.3333333333333333,0.2631578947368421,0.14285714285714285,0.3333333333333333,0.32,0.23529411764705882,0.4166666666666667,,0.10526315789473684,0.10526315789473684,,10.802469135802468,0.3,,0.17094017094017094,0.15789473684210525,0.19047619047619047,0.13043478260869565,0.17391304347826086,0.15328467153284672,0.2727272727272727,0.08333333333333333,0.12280701754385964,0.058823529411764705,0.11627906976744186,0.1935483870967742,0.20930232558139536,0.26666666666666666,0.16666666666666666,0.6363636363636364,1.0,0.2631578947368421,0.29411764705882354,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,,,,1.0,,,,1.0,,0.5968894736842106,0.6148416666666666,0.5862666666666666,0.17391304347826086,0.17391304347826086,0.5,0.3125,1.5368421052631578,,0.1863799283154122,1.0,,4.0,1.0,2.0,6.0,,,,,,2.0,,0.125,0.3333333333333333,,0.8,,0.3333333333333333,,,6.0,,,,,2.0,0.5,,,1.0,1.0,2.0,,,,,,,,,True
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,5033.0,84,20,160,164,36,38,27,324,2,6,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,,,1.0,,,,,5,13,1.0,2.0,5.0,18,164,2.0,4,,,5.0,3.0,3,,,1.0,7.0,4,6.0,3.0,,4.0,1.0,,2.0,2,1.0,3,,,1.0,1.0,7,,8,,1.0,5,7,8,15,,5.0,1.0,2.0,,1.0,1,,1.0,,,3,,2.0,3.0,,7.0,1.0,,4,,,8.0,,3.0,1.0,1.0,1.0,1.0,,7.0,36,,0.4,0.6666666666666666,1.0,0.5,,,0.5,0.38461538461538464,0.5,1.0,0.43333333333333335,0.5,1.0,0.47368421052631576,0.5,0.875,0.13333333333333333,0.15384615384615385,0.16666666666666666,,11.578947368421053,0.6666666666666666,,0.078125,0.12698412698412698,0.0625,,0.075,0.1038961038961039,0.13043478260869565,0.07692307692307693,0.14814814814814814,,0.05555555555555555,0.1,0.07692307692307693,0.07142857142857142,,,0.4,0.3333333333333333,0.4,0.26666666666666666,0.5,0.6666666666666666,0.5,0.2,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,1.0,1.0,1.0,0.06666666666666667,,,,0.75,0.6666666666666666,,,,0.6666666666666666,,,,0.5333333333333333,,0.4782033333333333,0.533975,0.5363333333333333,0.16666666666666666,0.1875,0.2777777777777778,0.3888888888888889,7.953846153846154,24.25,0.225,2.0,,1.0,1.0,1.0,4.0,,,,,,1.0,0.25,0.1111111111111111,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True
