EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,Travels,BlockingFouls,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyFg3Pct,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsPutbacks,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,DefensiveGoaltends,3SecondViolations,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedArc3
1894,1610612766,Corey Maggette,Corey Maggette,1894,CHA,10572.0,176,-76,332,334,70,60,42,666,17.0,34.0,2.0,9.0,13.0,1.0,4.0,12.0,39,2.0,5.0,1.0,1.0,9.0,1.0,1.0,2.0,30.0,77,3.0,14.0,27.0,96.0,370,2.0,6.0,1.0,1.0,2.0,9.0,10.0,16.0,3.0,5.0,25.0,40.0,20.0,9.0,1.0,8.0,1.0,9.0,6.0,2.0,8.0,1.0,1.0,6.0,18.0,1.0,1.0,8.0,12.0,1.0,21.0,2.0,23.0,5.0,1.0,4.0,9.0,3.0,6.0,5.0,3.0,14.0,1.0,6.0,16.0,2.0,1.0,1.0,27.0,1.0,1.0,32.0,6.0,2.0,17.0,1.0,25.0,70,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.21428571428571427,1.0,0.23076923076923078,0.38961038961038963,0.3333333333333333,0.625,0.3791208791208791,0.5,0.5263157894736842,0.46116504854368934,0.5625,0.5952380952380952,0.15384615384615385,0.11688311688311688,0.23529411764705882,0.02564102564102564,30.952380952380953,0.6428571428571429,0.125,0.09375,0.007352941176470588,0.24242424242424243,0.022222222222222223,0.12422360248447205,0.011049723756906077,0.01818181818181818,0.02702702702702703,0.1282051282051282,0.16279069767441862,0.25,0.23076923076923078,0.37362637362637363,0.5,0.6538461538461539,0.47058823529411764,0.04395604395604396,0.25,0.25,1.0,0.42857142857142855,0.3076923076923077,0.3157894736842105,0.9166666666666666,0.054945054945054944,0.4,0.4,1.0,0.0989010989010989,0.1111111111111111,0.1111111111111111,1.0,0.2857142857142857,0.14285714285714285,1.0,1.0,0.6842105263157895,0.6923076923076923,0.05263157894736842,0.10526315789473684,0.5274725274725275,0.125,0.5214877777777778,0.4726214285714286,0.6171166666666666,0.16666666666666666,0.19318181818181818,0.09375,0.2604166666666667,10.779220779220779,25.964285714285715,0.21084337349397592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200748,1610612766,Tyrus Thomas,Tyrus Thomas,200748,CHA,9331.0,156,-70,283,283,50,22,29,566,4.0,11.0,2.0,1.0,3.0,4.0,17.0,12.0,36,,,,,,,,,20.0,64,,,5.0,45.0,327,1.0,5.0,,,3.0,5.0,4.0,9.0,,,8.0,30.0,10.0,,,,,6.0,3.0,,3.0,,,3.0,6.0,1.0,4.0,5.0,20.0,,25.0,5.0,30.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,,5.0,,11.0,19.0,,,,9.0,1.0,,7.0,1.0,,4.0,,8.0,50,1.0,,0.75,0.75,,,,,0.3125,0.2,0.4444444444444444,0.3125,0.2,0.4444444444444444,0.3358208955223881,0.4166666666666667,0.4,,0.09375,0.2727272727272727,,22.78481012658228,0.2,,0.21505376344086022,0.03389830508474576,0.15625,0.03333333333333333,0.2,0.033783783783783786,0.07407407407407407,0.04,0.19230769230769232,0.25,0.1,0.25,0.171875,0.36363636363636365,0.5,0.75,0.265625,0.23529411764705882,0.2857142857142857,0.5,0.5625,0.3333333333333333,0.3333333333333333,0.8333333333333334,,,,,,,,,0.4,,,,0.3333333333333333,0.3333333333333333,,,0.171875,,0.4406140625,0.528875,0.45059999999999995,0.05970149253731343,0.05970149253731343,0.1111111111111111,0.17777777777777778,13.096875,,0.17667844522968199,2.0,1.0,1.0,2.0,2.0,8.0,6.0,2.0,8.0,2.0,0.17647058823529413,0.03225806451612903,0.016666666666666666,0.1935483870967742,0.05263157894736842,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201571,1610612766,D.J. Augustin,D.J. Augustin,201571,CHA,11515.0,192,-62,357,361,79,66,42,718,4.0,16.0,3.0,1.0,2.0,1.0,12.0,5.0,11,1.0,3.0,2.0,9.0,23.0,2.0,2.0,6.0,10.0,39,10.0,26.0,13.0,63.0,395,1.0,5.0,2.0,2.0,2.0,10.0,1.0,6.0,8.0,6.0,20.0,4.0,16.0,21.0,1.0,22.0,9.0,5.0,30.0,10.0,40.0,9.0,1.0,15.0,90.0,,4.0,3.0,11.0,,14.0,4.0,18.0,6.0,2.0,4.0,12.0,3.0,10.0,6.0,2.0,18.0,2.0,3.0,10.0,,,,18.0,,2.0,13.0,1.0,,6.0,1.0,20.0,79,1.0,1.0,0.2,0.2,0.7,0.38461538461538464,1.0,0.4,0.2564102564102564,0.2,0.16666666666666666,0.38461538461538464,0.5714285714285714,0.5,0.44366197183098594,0.625,0.5882352941176471,0.4,0.1282051282051282,0.125,0.09090909090909091,22.084367245657567,0.6666666666666666,,0.07333333333333333,0.029850746268656716,0.07894736842105263,,0.07446808510638298,0.022598870056497175,0.05,,0.018867924528301886,0.05,0.04,0.15384615384615385,0.24615384615384617,0.25,0.2857142857142857,0.5,0.18461538461538463,0.08333333333333333,0.1,,0.16923076923076924,0.45454545454545453,0.5,,0.046153846153846156,0.3333333333333333,0.3333333333333333,1.0,0.35384615384615387,0.391304347826087,0.391304347826087,0.6666666666666666,0.42857142857142855,0.2857142857142857,1.0,0.5,0.14285714285714285,0.5,0.14285714285714285,0.42857142857142855,0.6461538461538462,0.4090909090909091,0.5059664062499999,0.48314999999999997,0.44575384615384617,0.08571428571428572,0.13636363636363635,0.15873015873015872,0.31746031746031744,8.333333333333334,26.37692307692308,0.22128851540616246,,1.0,,1.0,2.0,,,,,,0.16666666666666666,0.03125,0.016129032258064516,0.14035087719298245,,,1.0,1.0,3.0,4.0,9.0,4.0,11.0,1.0,3.0,0.5,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201591,1610612766,DJ White,DJ White,201591,CHA,14469.0,241,-83,436,438,107,67,55,874,8.0,14.0,5.0,2.0,6.0,3.0,17.0,25.0,49,,,,,,,,,36.0,80,,,14.0,86.0,510,5.0,8.0,,,,10.0,8.0,24.0,,9.0,25.0,54.0,18.0,,,,,9.0,3.0,3.0,6.0,2.0,1.0,,15.0,1.0,8.0,6.0,21.0,4.0,31.0,9.0,40.0,7.0,4.0,3.0,8.0,,6.0,6.0,2.0,14.0,3.0,17.0,22.0,,,2.0,15.0,,,17.0,1.0,,8.0,1.0,25.0,107,,1.0,0.75,0.7941176470588235,,,,,0.45,0.625,0.3333333333333333,0.45,0.625,0.3333333333333333,0.48863636363636365,0.625,0.44642857142857145,,0.1125,0.2857142857142857,0.061224489795918366,20.606060606060606,0.5714285714285714,0.26666666666666666,0.15671641791044777,0.04819277108433735,0.10909090909090909,0.02127659574468085,0.14285714285714285,0.04225352112676056,0.06521739130434782,0.025,0.2,0.1346153846153846,0.09090909090909091,0.18181818181818182,0.175,0.5714285714285714,0.8,0.625,0.2125,0.17647058823529413,0.2,0.3333333333333333,0.6125,0.5102040816326531,0.5434782608695652,0.84,,,,,,,,,0.625,,,,0.25,0.3333333333333333,,,0.175,,0.43433874999999994,0.5567166666666666,0.44430416666666656,0.09195402298850575,0.09195402298850575,0.11627906976744186,0.29069767441860467,12.852500000000001,,0.24541284403669725,,,,1.0,2.0,1.0,,1.0,1.0,1.0,0.11764705882352941,0.0625,0.03409090909090909,0.14893617021276595,,1.0,3.0,,,,,1.0,2.0,2.0,,,0.6,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,
202130,1610612766,Reggie Williams,Reggie Williams,202130,CHA,44794.0,747,-262,1373,1377,297,212,167,2750,37.0,61.0,9.0,7.0,14.0,18.0,38.0,18.0,49,7.0,20.0,3.0,26.0,87.0,,7.0,26.0,73.0,148,33.0,107.0,29.0,274.0,1575,12.0,20.0,1.0,9.0,1.0,28.0,11.0,24.0,29.0,6.0,52.0,92.0,54.0,96.0,1.0,86.0,26.0,10.0,50.0,10.0,60.0,9.0,1.0,33.0,130.0,7.0,20.0,17.0,47.0,2.0,66.0,27.0,93.0,20.0,14.0,6.0,20.0,6.0,12.0,13.0,8.0,33.0,5.0,17.0,34.0,1.0,,,42.0,1.0,2.0,40.0,8.0,,21.0,3.0,52.0,297,3.0,2.0,0.6301369863013698,0.647887323943662,0.9696969696969697,0.308411214953271,0.1111111111111111,0.3113207547169811,0.49324324324324326,0.6,0.4583333333333333,0.4803921568627451,0.46551724137931033,0.4339622641509434,0.5055350553505535,0.4827586206896552,0.45614035087719296,0.4196078431372549,0.06756756756756757,0.09836065573770492,0.04081632653061224,19.575016097875082,0.6060606060606061,0.058823529411764705,0.09771309771309772,0.03861003861003861,0.1069182389937107,0.04093567251461988,0.1,0.03918722786647315,0.03289473684210526,0.033783783783783786,0.1297709923664122,0.08875739644970414,0.10344827586206896,0.11627906976744186,0.23921568627450981,0.6065573770491803,0.6727272727272727,0.6216216216216216,0.14901960784313725,0.47368421052631576,0.5,0.5,0.19215686274509805,0.3673469387755102,0.3829787234042553,0.7777777777777778,0.0784313725490196,0.35,0.35,1.0,0.3411764705882353,0.2988505747126437,0.3023255813953488,0.9615384615384616,0.3103448275862069,0.2413793103448276,,,0.2641509433962264,0.5,0.05660377358490566,0.49056603773584906,0.6588235294117647,0.3023255813953488,0.5212543650793652,0.5252,0.5290990000000001,0.07835820895522388,0.13043478260869565,0.10218978102189781,0.1897810218978102,9.373648648648647,25.556074766355145,0.21631463947560087,3.0,,3.0,2.0,,3.0,3.0,,3.0,1.0,0.05263157894736842,0.036036036036036036,0.043137254901960784,0.08287292817679558,0.022727272727272728,0.3333333333333333,5.0,1.0,7.0,8.0,3.0,5.0,12.0,1.0,1.0,0.27586206896551724,0.5555555555555556,0.3333333333333333,0.2692307692307692,4.0,,,,,1.0,2.0,1.0,0.009345794392523364,0.011494252873563218,0.08695652173913043,0.4,0.06896551724137931,0.5,1.0,,,,,,True,,,,,,,
2205,1610612766,DeSagana Diop,DeSagana Diop,2205,CHA,2234.0,37,-31,70,67,6,22,5,137,,,,,,,,,1,,,,,,,,,,1,,,,,83,,1.0,,,,,,1.0,,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,,8.0,1.0,2.0,,3.0,1.0,4.0,3.0,7.0,,,,2.0,,,2.0,2.0,4.0,1.0,1.0,5.0,,,1.0,1.0,,,,,,,,,6,1.0,,,,,,,,,,,,,,,,,,,,,6.578947368421052,0.5,1.0,0.17647058823529413,0.07407407407407407,,0.16666666666666666,0.13636363636363635,0.09090909090909091,,0.2,,0.2857142857142857,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.1849,0.1849,0.1849,,,,,15.2,,0.08571428571428572,,,,1.0,,2.0,1.0,1.0,2.0,,,0.14285714285714285,0.0625,0.25,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2564,1610612766,Boris Diaw,Boris Diaw,2564,CHA,15555.0,259,-98,486,482,86,71,54,968,12.0,25.0,5.0,4.0,7.0,7.0,12.0,2.0,11,,,,4.0,19.0,,2.0,4.0,21.0,48,4.0,19.0,3.0,57.0,550,6.0,7.0,,2.0,,12.0,6.0,9.0,4.0,,18.0,20.0,22.0,9.0,,19.0,4.0,7.0,29.0,11.0,40.0,9.0,2.0,13.0,91.0,2.0,7.0,6.0,26.0,1.0,33.0,10.0,43.0,5.0,3.0,2.0,15.0,3.0,12.0,5.0,3.0,20.0,2.0,10.0,15.0,,,1.0,3.0,,,4.0,,,2.0,,18.0,86,1.0,,0.47619047619047616,0.5263157894736842,0.75,0.21052631578947367,,0.21052631578947367,0.4375,0.8571428571428571,0.6666666666666666,0.40298507462686567,0.6666666666666666,0.6923076923076923,0.41304347826086957,0.6666666666666666,0.6923076923076923,0.2835820895522388,0.14583333333333334,0.2,,16.360294117647058,0.75,0.1111111111111111,0.14285714285714285,0.038461538461538464,0.10909090909090909,0.028985507246376812,0.1350210970464135,0.035856573705179286,0.05,0.03389830508474576,0.17391304347826086,0.12307692307692308,0.13513513513513514,0.05555555555555555,0.373134328358209,0.48,0.6,0.4166666666666667,0.1791044776119403,0.5833333333333334,0.7,0.42857142857142855,0.16417910447761194,0.18181818181818182,0.18181818181818182,1.0,,,,,0.2835820895522388,0.21052631578947367,0.21052631578947367,0.75,0.5555555555555556,0.2222222222222222,,,0.5384615384615384,0.5714285714285714,,0.3076923076923077,0.6567164179104478,0.21052631578947367,0.5215925373134329,0.50634375,0.5322576923076923,0.028985507246376812,0.04,0.21052631578947367,0.3157894736842105,6.735416666666667,25.236842105263158,0.17695473251028807,1.0,1.0,2.0,1.0,,6.0,4.0,1.0,6.0,4.0,0.16666666666666666,0.05714285714285714,0.022988505747126436,0.14084507042253522,0.02857142857142857,0.6666666666666666,4.0,,2.0,2.0,3.0,4.0,12.0,,2.0,0.5,0.8,,0.5,4.0,,,,1.0,,,,,,,0.5,,,,1.0,1.0,0.07142857142857142,,,True,,,,,,,
201957,1610612766,Byron Mullens,Byron Mullens,201957,CHA,20266.0,338,-75,620,617,147,78,81,1237,28.0,42.0,19.0,6.0,8.0,3.0,13.0,21.0,64,,,,3.0,11.0,,1.0,6.0,52.0,119,3.0,11.0,14.0,127.0,720,13.0,25.0,,1.0,3.0,29.0,9.0,18.0,6.0,6.0,30.0,76.0,28.0,6.0,,11.0,3.0,5.0,12.0,3.0,15.0,3.0,,7.0,33.0,4.0,19.0,16.0,38.0,8.0,62.0,23.0,85.0,10.0,9.0,1.0,8.0,1.0,6.0,9.0,2.0,17.0,2.0,12.0,28.0,2.0,,2.0,12.0,,1.0,18.0,2.0,,9.0,1.0,30.0,147,1.0,1.0,0.7307692307692307,0.8085106382978723,0.6666666666666666,0.2727272727272727,,0.2727272727272727,0.4369747899159664,0.52,0.5,0.4346153846153846,0.5,0.5,0.4601449275362319,0.5370370370370371,0.5555555555555556,0.08461538461538462,0.04201680672268908,0.09523809523809523,,21.861777150916783,0.47058823529411764,0.5333333333333333,0.18269230769230768,0.08296943231441048,0.21621621621621623,0.05333333333333334,0.19148936170212766,0.0756578947368421,0.11764705882352941,0.05970149253731343,0.2,0.20270270270270271,0.1864406779661017,0.3333333333333333,0.3230769230769231,0.6666666666666666,0.7368421052631579,0.7142857142857143,0.1,0.23076923076923078,0.25,0.3333333333333333,0.49230769230769234,0.328125,0.328125,0.8095238095238095,,,,,0.08461538461538462,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.7307692307692307,0.038461538461538464,,,0.3333333333333333,0.75,,0.25,0.4076923076923077,0.2727272727272727,0.49158961538461526,0.604395,0.48706458333333336,0.06569343065693431,0.07142857142857142,0.2283464566929134,0.23622047244094488,11.76050420168067,25.96363636363636,0.23709677419354838,2.0,1.0,,3.0,1.0,14.0,11.0,3.0,14.0,8.0,0.07692307692307693,0.14893617021276595,0.03508771929824561,0.1518987341772152,0.02857142857142857,0.5714285714285714,11.0,,2.0,2.0,3.0,1.0,4.0,2.0,1.0,0.3333333333333333,0.5789473684210527,,0.3333333333333333,10.0,,,,,,,,,,,0.5454545454545454,,,,,,,3.0,,True,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,30403.0,507,-188,937,934,177,137,112,1871,23.0,41.0,2.0,5.0,9.0,6.0,19.0,30.0,76,1.0,3.0,,24.0,71.0,1.0,3.0,16.0,59.0,136,25.0,74.0,55.0,248.0,1082,5.0,9.0,1.0,3.0,,13.0,9.0,21.0,16.0,19.0,49.0,28.0,90.0,42.0,,71.0,24.0,9.0,61.0,14.0,75.0,12.0,2.0,20.0,164.0,1.0,6.0,14.0,37.0,,51.0,7.0,58.0,12.0,9.0,3.0,17.0,8.0,11.0,13.0,6.0,30.0,5.0,17.0,27.0,1.0,1.0,,61.0,4.0,5.0,69.0,4.0,5.0,29.0,5.0,49.0,177,1.0,4.0,0.23728813559322035,0.2413793103448276,0.56,0.33783783783783783,0.3333333333333333,0.33783783783783783,0.4338235294117647,0.5555555555555556,0.42857142857142855,0.4595238095238095,0.5416666666666666,0.40540540540540543,0.5083333333333333,0.5416666666666666,0.5,0.3523809523809524,0.0661764705882353,0.17073170731707318,,25.449385052034057,0.5666666666666667,,0.12131147540983607,0.017241379310344827,0.12727272727272726,0.008,0.12289156626506025,0.014799154334038054,0.00980392156862745,0.009174311926605505,0.136986301369863,0.16666666666666666,0.13414634146341464,0.10714285714285714,0.19523809523809524,0.5609756097560976,0.6764705882352942,0.34782608695652173,0.09047619047619047,0.3157894736842105,0.35294117647058826,0.16666666666666666,0.3619047619047619,0.39473684210526316,0.39473684210526316,0.16666666666666666,0.014285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.3380952380952381,0.3380281690140845,0.3380281690140845,0.5416666666666666,0.16666666666666666,0.25,0.3333333333333333,1.0,0.24324324324324326,0.5555555555555556,,0.43243243243243246,0.5476190476190477,0.3380281690140845,0.49593398058252425,0.4832545454545455,0.47718285714285713,0.12340425531914893,0.18012422360248448,0.05241935483870968,0.1975806451612903,11.798529411764704,26.18243243243243,0.18890074706510138,,,1.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,0.10526315789473684,0.029411764705882353,0.016853932584269662,0.0625,,0.5,1.0,,4.0,4.0,33.0,7.0,34.0,1.0,1.0,0.25,0.5,,0.25,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,True,,,,,,,
201974,1610612766,Derrick Brown,Derrick Brown,201974,CHA,21233.0,354,-113,650,653,157,121,83,1303,36.0,52.0,14.0,9.0,12.0,4.0,13.0,11.0,26,,1.0,,,,,,,51.0,91,,1.0,31.0,133.0,764,13.0,19.0,,,6.0,32.0,13.0,22.0,,8.0,34.0,66.0,36.0,,,,,10.0,14.0,4.0,18.0,3.0,1.0,5.0,40.0,4.0,15.0,11.0,26.0,1.0,38.0,20.0,58.0,10.0,6.0,4.0,4.0,1.0,1.0,6.0,3.0,10.0,3.0,12.0,27.0,2.0,,2.0,35.0,,1.0,45.0,3.0,,22.0,2.0,34.0,157,,2.0,0.6470588235294118,0.7333333333333333,,,,,0.5604395604395604,0.6842105263157895,0.5909090909090909,0.5543478260869565,0.6842105263157895,0.5909090909090909,0.588495575221239,0.7272727272727273,0.6071428571428571,0.010869565217391304,0.10989010989010989,0.17307692307692307,,16.59919028340081,0.4,0.05555555555555555,0.12440191387559808,0.06198347107438017,0.13253012048192772,0.05333333333333334,0.1267123287671233,0.05993690851735016,0.08450704225352113,0.056338028169014086,0.10638297872340426,0.14285714285714285,0.15625,0.05263157894736842,0.5652173913043478,0.6923076923076923,0.8372093023255814,0.6388888888888888,0.14130434782608695,0.3076923076923077,0.3333333333333333,0.75,0.2826086956521739,0.4230769230769231,0.4230769230769231,0.6363636363636364,0.010869565217391304,,,,,,,,0.7368421052631579,,,,0.5454545454545454,0.75,,,0.5760869565217391,,0.5438565217391305,0.5827,0.5362272727272726,0.1981981981981982,0.2,0.24060150375939848,0.2556390977443609,7.15934065934066,24.3,0.24153846153846154,1.0,1.0,,1.0,2.0,3.0,3.0,,3.0,1.0,0.07692307692307693,0.038461538461538464,0.058823529411764705,0.11764705882352941,0.03225806451612903,0.3333333333333333,10.0,,,,,1.0,8.0,1.0,,,0.7142857142857143,,,12.0,,2.0,,,,,,,,,0.2,,,,1.0,,0.047619047619047616,1.0,,True,,,,,,,
