EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,LostBallSteals,LostBallOutOfBoundsTurnovers,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceArc3Frequency,ShortMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PtsAssisted2s,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChancePointsPct,PenaltyCorner3FGA,TwoPtAssists,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,PenaltyCorner3Frequency,AtRimPctBlocked,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,BadPassTurnovers,PtsUnassisted3s,DefThreePtRebounds,DefThreePtReboundPct,DefCorner3ReboundPct,on,BlockingFouls,3SecondViolations,ShortMidRangePctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,214.0,4,2.0,6,5,4.0,11,1.0,1.0,2.0,4.0,16.666666666666668,1.0,0.3959,7.8,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,782.0,13,-6.0,26,25,18.0,51,2.0,5.0,19.0,18.0,37.03703703703704,0.2857142857142857,0.4484357142857143,10.760000000000002,0.6923076923076923,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,1.0,1.0,4.0,1.0,2.0,2.0,7.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,0.5,0.5,0.5,0.2,0.25,0.3571428571428571,0.4166666666666667,0.4375,0.5,0.2857142857142857,0.2,0.5,0.5,0.1818181818181818,0.1818181818181818,0.25,0.25,0.1428571428571428,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,0.1666666666666666,1.0,0.3333333333333333,0.5,0.4285714285714285,0.5,0.4364,0.4525083333333333,0.125,0.1666666666666666,1.0,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202341,1610612759,James Anderson,James Anderson,202341,SAS,572.0,10,3.0,19,16,10.0,35,,,9.0,10.0,20.0,,0.4779,,0.5263157894736842,8.0,1.0,,,,,,,3.0,,3.0,,,3.0,,,,,,,3.0,,,,,3.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,0.1,0.0909090909090909,,0.25,,,,,1.0,,,,,,1.0,,1.0,,,0.4779,,,,25.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202458,1610612759,Justin Dentmon,Justin Dentmon,202458,SAS,1120.0,19,-5.0,37,36,18.0,73,,2.0,25.0,18.0,17.5,,0.55425,9.9,0.4864864864864865,14.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,4.0,,4.0,,2.0,2.0,,1.0,,4.0,4.0,,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,,2.0,,,,4.0,,,,,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,0.0588235294117647,0.0526315789473684,,,0.1666666666666666,1.0,1.0,0.1666666666666666,0.3333333333333333,,,,0.3333333333333333,1.0,0.3333333333333333,,0.8333333333333334,,0.4779,0.58975,,,1.0,24.275,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.2,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,480.0,8,6.0,14,12,10.0,26,1.0,1.0,7.0,10.0,12.5,0.5,0.4868,7.1,0.7142857142857143,2.0,2.0,,,,,,,1.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,,1.0,,,3.0,3.0,3.0,,,,,,,1.0,2.0,,,,,,,,1.0,,0.5,,0.5,,0.5,,,,0.5,0.4285714285714285,1.0,0.3333333333333333,,,,,0.5,,,,,,,,0.5,,,,,,,25.0,,,,,,,,,,,,0.5,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,587.0,10,-12.0,19,20,8.0,39,,3.0,20.0,8.0,28.571428571428573,,0.53534,2.533333333333333,0.4210526315789473,8.0,2.0,1.0,3.0,1.0,1.0,,,1.0,,,1.0,,2.0,,2.0,,1.0,1.0,,1.0,,2.0,2.0,,1.0,,,2.0,3.0,3.0,,1.0,1.0,,1.0,,2.0,,,,2.0,,,,,0.3333333333333333,1.0,0.2,0.5,0.2,0.5,0.4,,,,0.2857142857142857,0.25,,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,,0.2,,,,0.5,1.0,,,1.0,,,0.51,,,1.0,24.2,,1.0,,,,1.0,,2.0,1.0,,,1.0,,,0.2,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,311.0,5,-2.0,10,11,8.0,21,1.0,2.0,8.0,8.0,18.181818181818183,0.5,0.47015,5.25,0.8,3.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.3333333333333333,0.25,1.0,,0.5,,,,,,,,,,,,0.5,,,0.464,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,515.0,9,-9.0,17,18,,35,,,16.0,,,,,,,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.1666666666666666,0.0909090909090909,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,808.0,13,-5.0,29,28,14.0,57,1.0,1.0,19.0,14.0,12.903225806451614,0.5,0.4663,6.1,0.4827586206896552,14.0,2.0,,,,,,,1.0,,1.0,,,1.0,2.0,2.0,,,,,1.0,,,,,1.0,,,2.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,0.3333333333333333,,0.5,,,1.0,0.1538461538461538,0.1428571428571428,0.3333333333333333,,,,,,0.5,,,,,,1.0,,0.5,,,0.5439,0.3333333333333333,0.5,,25.1,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,0.5,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,211.0,4,3.0,8,9,,17,,,,,33.333333333333336,,0.54615,,,7.0,1.0,,,,,,1.0,2.0,,,,1.0,2.0,,3.0,,,,,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,0.5,,0.5,,,0.75,,0.75,,1.0,,,1.0,,0.1428571428571428,,,,,,,1.0,0.5,0.5,,,,,,1.0,0.5,,,,,,25.35,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
