EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,AtRimAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,AtRimPctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,LongMidRangeFrequency,SecondChanceAtRimPctAssisted,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,StepOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,BlockingFoulsDrawn,HeaveMakes,OffensiveGoaltends,on
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,29454.0,491,52,920,920,242,244,127.0,1840,66.0,100.0,7.0,9.0,17.0,26.0,43.0,91.0,19.0,9.0,128.0,261.0,22.0,70.0,338.0,939,18.0,26.0,5.0,41.0,33.0,65.0,11.0,19.0,88.0,98.0,158.0,10.0,1.0,8.0,50.0,66.0,6.0,13.0,148.0,8.0,14.0,13.0,39,2.0,54,22.0,76,6.0,29.0,20.0,9.0,28.0,12.0,16.0,45.0,2.0,19.0,44.0,5.0,71.0,,,4.0,91.0,42.0,5.0,19.0,10.0,20.0,9.0,,88.0,241,4.0,5.0,0.3828125,0.3983739837398374,0.4904214559386973,0.6923076923076923,0.5076923076923077,0.4734982332155477,0.6428571428571429,0.45394736842105265,0.5169753086419753,0.6612903225806451,0.5,0.07773851590106007,0.03065134099616858,0.03296703296703297,34.778510838831295,0.6222222222222222,0.05263157894736842,0.12225705329153605,0.04375,0.10743801652892562,0.07142857142857142,0.11818181818181818,0.05092592592592592,0.07476635514018691,0.0392156862745098,0.018018018018018018,0.04225352112676056,0.125,0.09195402298850575,0.140625,0.1111111111111111,0.0967741935483871,0.04316546762589928,0.45,0.35335689045936397,0.66,0.6804123711340206,0.5,0.3215547703180212,0.4725274725274725,0.48863636363636365,0.3023255813953488,0.06713780918727916,0.32142857142857145,0.7777777777777778,0.34210526315789475,0.6538461538461539,0.11842105263157894,0.43109540636042404,0.49101099290780137,0.48307631578947374,0.4777651315789473,0.13166144200626959,0.1414141414141414,0.12130177514792899,0.2603550295857988,8.684674329501917,26.65454545454546,0.26304347826086955,70.0,31.0,5.0,17.0,,1.0,7.0,,6.0,6.0,1.0,8.0,1.0,1.0,0.03,0.02857142857142857,0.12195121951219512,0.24734982332155478,0.14285714285714285,19.0,,3.0,2.0,,2.0,4.0,,,1.0,4.0,,2.0,1.0,,12.0,17.0,3.0,16.0,7.0,9.0,1.0,2.0,,3.0,,1.0,,,0.18181818181818182,,0.09090909090909091,0.14285714285714285,0.2714285714285714,0.27941176470588236,0.15789473684210525,0.01060070671378092,,,,0.21052631578947367,0.21052631578947367,,0.07142857142857142,,,,0.02631578947368421,,0.1111111111111111,0.17647058823529413,,,,,,,,,,,,1.0,,1.0,1.0,True
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,43322.0,722,20,1322,1342,284,346,173.0,2664,44.0,103.0,7.0,13.0,6.0,15.0,20.0,54.0,33.0,9.0,90.0,231.0,49.0,34.0,247.0,1353,11.0,23.0,2.0,24.0,13.0,34.0,13.0,7.0,39.0,48.0,132.0,8.0,1.0,22.0,56.0,77.0,5.0,19.0,175.0,,13.0,15.0,25,,40,13.0,53,4.0,20.0,9.0,11.0,40.0,30.0,10.0,62.0,3.0,37.0,80.0,4.0,48.0,2.0,,3.0,43.0,23.0,,1.0,1.0,1.0,,,39.0,284,11.0,,0.26666666666666666,0.27906976744186046,0.38961038961038963,0.4782608695652174,0.38235294117647056,0.38035714285714284,0.4074074074074074,0.3404255319148936,0.4101694915254237,0.42857142857142855,0.375,0.175,0.09523809523809523,0.05555555555555555,23.31809274983671,0.6451612903225806,,0.05543237250554324,0.026748971193415638,0.0847457627118644,,0.06369426751592357,0.020833333333333332,0.03680981595092025,0.02857142857142857,0.01639344262295082,,0.06802721088435375,0.03731343283582089,0.058823529411764705,0.06716417910447761,0.13953488372093023,0.025806451612903226,,0.3678571428571429,0.42718446601941745,0.5176470588235295,0.22727272727272727,0.19285714285714287,0.37037037037037035,0.39215686274509803,,0.11785714285714285,0.48148148148148145,0.5384615384615384,0.3191489361702128,0.4,0.19148936170212766,0.5428571428571428,0.5098763440860214,0.5044523809523809,0.5063706521739131,0.07796610169491526,0.09349593495934959,0.09716599190283401,0.15789473684210525,8.898701298701297,25.79387755102041,0.21482602118003025,74.0,32.0,7.0,22.0,3.0,2.0,10.0,1.0,4.0,8.0,,,,1.0,0.17475728155339806,0.013513513513513514,,0.2642857142857143,0.2857142857142857,26.0,4.0,16.0,1.0,,4.0,7.0,,3.0,2.0,11.0,,4.0,2.0,30.0,3.0,32.0,7.0,21.0,9.0,12.0,2.0,2.0,,5.0,,,,0.9090909090909091,0.22448979591836735,,0.15384615384615385,0.22916666666666666,0.35135135135135137,0.3561643835616438,0.5384615384615384,0.05714285714285714,0.25,0.25,1.0,0.21212121212121213,0.21212121212121213,0.8571428571428571,0.037037037037037035,0.1111111111111111,,,0.0851063829787234,,0.2222222222222222,0.21875,,,,,,,,,,,,,1.0,,,True
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,4117.0,69,-17,134,134,49,59,19.0,268,4.0,9.0,2.0,2.0,3.0,7.0,2.0,9.0,,,8.0,21.0,,5.0,21.0,136,3.0,4.0,,6.0,4.0,11.0,,2.0,10.0,8.0,8.0,4.0,,4.0,4.0,5.0,2.0,1.0,11.0,,4.0,1.0,3,,4,5.0,9,,1.0,,1.0,4.0,2.0,2.0,10.0,,2.0,9.0,,6.0,1.0,,,7.0,4.0,,,,,,,10.0,49,2.0,,0.5,0.6666666666666666,0.38095238095238093,0.75,0.36363636363636365,0.38095238095238093,0.75,0.36363636363636365,0.4375,0.75,0.4166666666666667,,0.19047619047619047,0.2222222222222222,21.794871794871796,0.4,,0.07317073170731707,0.0784313725490196,0.07142857142857142,,0.07272727272727272,0.06349206349206349,0.09523809523809523,,0.16666666666666666,,0.07142857142857142,,0.09523809523809523,0.08333333333333333,,,,0.42857142857142855,0.4444444444444444,0.5714285714285714,0.5,0.42857142857142855,0.2222222222222222,0.2857142857142857,,,0.5,1.0,0.6363636363636364,0.42857142857142855,,0.42857142857142855,0.4910333333333333,0.5564666666666667,0.5339636363636363,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.47619047619047616,5.89047619047619,,0.3656716417910448,3.0,1.0,1.0,6.0,1.0,,3.0,,3.0,1.0,,,1.0,,0.2222222222222222,,,0.14285714285714285,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.25,,,,,,,True
202148,1610612748,Mickell Gladness,Mickell Gladness,202148,MIA,266.0,4,2,10,8,7,1,,18,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,0.5,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202354,1610612748,Dexter Pittman,Dexter Pittman,202354,MIA,7698.0,128,27,255,249,98,114,32.0,504,13.0,20.0,3.0,6.0,4.0,5.0,4.0,12.0,,,17.0,32.0,,9.0,43.0,221,4.0,7.0,1.0,9.0,4.0,10.0,,5.0,13.0,22.0,12.0,4.0,,4.0,4.0,5.0,,1.0,11.0,2.0,7.0,3.0,11,6.0,20,10.0,30,1.0,3.0,2.0,1.0,1.0,1.0,,10.0,1.0,22.0,39.0,4.0,11.0,,,1.0,14.0,8.0,1.0,4.0,4.0,4.0,1.0,,13.0,98,5.0,,0.6470588235294118,0.7333333333333333,0.53125,0.5714285714285714,0.4,0.53125,0.5714285714285714,0.4,0.5657894736842105,0.5,0.5416666666666666,,0.125,0.08333333333333333,16.319444444444446,0.1,0.3333333333333333,0.14285714285714285,0.09333333333333334,0.09375,0.05405405405405406,0.12844036697247707,0.08035714285714286,0.19230769230769232,,0.07692307692307693,,0.14814814814814814,0.16666666666666666,0.11538461538461539,0.15,,0.09090909090909091,0.25,0.625,0.65,0.7647058823529411,0.6923076923076923,0.375,0.3333333333333333,0.36363636363636365,0.5,,0.8571428571428571,0.5,0.5,0.8,,0.625,0.5249593749999999,0.5626200000000001,0.54924,0.21621621621621623,0.21621621621621623,0.20930232558139536,0.3023255813953488,3.9406250000000003,,0.3843137254901961,,3.0,,9.0,1.0,1.0,1.0,1.0,3.0,3.0,,,2.0,,0.15,,0.16666666666666666,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.16666666666666666,,,,,,1.0,True
2201,1610612748,Eddy Curry,Eddy Curry,2201,MIA,2037.0,34,-41,68,66,14,25,5.0,134,5.0,9.0,2.0,2.0,1.0,2.0,1.0,3.0,,,6.0,12.0,,,12.0,94,2.0,2.0,,4.0,1.0,2.0,,,2.0,6.0,6.0,2.0,,,,1.0,,,3.0,,1.0,,3,,3,1.0,4,1.0,,,,3.0,1.0,2.0,4.0,,6.0,9.0,1.0,,,,,,,,1.0,,1.0,1.0,,2.0,14,1.0,,0.5,0.6,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,21.91780821917808,0.75,,0.15,0.045454545454545456,,,0.125,0.03333333333333333,,0.14285714285714285,,,,0.2857142857142857,0.09090909090909091,,,0.16666666666666666,1.0,0.75,0.5555555555555556,0.5555555555555556,0.6,0.25,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,0.5,,0.75,0.5641333333333333,0.53545,0.75005,,,0.3333333333333333,0.16666666666666666,3.1,,0.20588235294117646,,,,1.0,,,1.0,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,5653.0,94,-19,180,186,33,31,14.0,366,6.0,9.0,,,3.0,4.0,1.0,3.0,,,7.0,14.0,,7.0,21.0,185,,,3.0,3.0,3.0,5.0,,3.0,9.0,10.0,4.0,,,4.0,1.0,3.0,,1.0,8.0,,5.0,2.0,12,2.0,16,5.0,21,,4.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,15.0,18.0,2.0,11.0,1.0,1.0,2.0,12.0,3.0,3.0,7.0,4.0,7.0,2.0,,9.0,33,,3.0,0.7142857142857143,0.7142857142857143,0.5,,0.6,0.5,,0.6,0.525,0.75,0.5625,,0.2857142857142857,0.3333333333333333,12.244897959183673,0.5,0.6666666666666666,0.16666666666666666,0.08064516129032258,0.15384615384615385,,0.16470588235294117,0.0641025641025641,,0.058823529411764705,0.13333333333333333,,0.05263157894736842,0.2,0.21428571428571427,0.1111111111111111,0.25,,0.2857142857142857,0.6428571428571429,0.6666666666666666,0.8571428571428571,0.8333333333333334,0.21428571428571427,0.3333333333333333,0.5,,,,,0.8,0.75,,0.6428571428571429,0.5172071428571429,,0.55788,0.17647058823529413,0.17647058823529413,0.14285714285714285,0.42857142857142855,4.792857142857143,,0.18333333333333332,2.0,,1.0,2.0,1.0,,,,,,1.0,2.0,,,0.2222222222222222,0.5,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,69953.0,1166,291,2256,2251,409,321,232.0,4507,32.0,58.0,1.0,1.0,5.0,8.0,24.0,45.0,99.0,20.0,75.0,135.0,148.0,37.0,382.0,2203,7.0,12.0,1.0,45.0,10.0,23.0,24.0,19.0,66.0,44.0,106.0,4.0,,12.0,125.0,144.0,19.0,40.0,307.0,3.0,7.0,36.0,60,2.0,98,10.0,108,2.0,69.0,43.0,26.0,46.0,36.0,10.0,91.0,3.0,40.0,99.0,2.0,64.0,2.0,4.0,13.0,48.0,10.0,10.0,5.0,5.0,5.0,2.0,,66.0,409,8.0,10.0,0.29333333333333333,0.3013698630136986,0.5555555555555556,0.5833333333333334,0.43478260869565216,0.6095406360424028,0.6285714285714286,0.5,0.6274834437086093,0.625,0.5603448275862069,0.5229681978798587,0.08888888888888889,0.13333333333333333,15.502958579881655,0.5054945054945055,0.029411764705882353,0.07246376811594203,0.009283819628647215,0.12811387900355872,0.015957446808510637,0.08656447249774572,0.010615711252653927,0.008771929824561403,0.017699115044247787,0.0033333333333333335,0.016,0.04792332268370607,0.07264957264957266,0.099644128113879,0.13488372093023257,0.10606060606060606,0.015748031496062992,0.4,0.2049469964664311,0.5517241379310345,0.6153846153846154,0.28125,0.15901060070671377,0.5333333333333333,0.6153846153846154,0.20833333333333334,0.3498233215547703,0.02857142857142857,1.0,0.1702127659574468,0.625,0.425531914893617,0.7279151943462897,0.5389352836879434,0.5074568965517241,0.5034510869565217,0.03767123287671233,0.06993006993006994,0.11780104712041885,0.17277486910994763,8.045925925925928,24.74527027027027,0.18129432624113476,32.0,66.0,18.0,45.0,8.0,5.0,13.0,3.0,6.0,2.0,,,,,0.10344827586206896,,0.015873015873015872,0.11307420494699646,,19.0,20.0,49.0,6.0,2.0,4.0,45.0,8.0,17.0,7.0,65.0,10.0,23.0,9.0,180.0,15.0,99.0,45.0,19.0,9.0,10.0,2.0,2.0,,7.0,1.0,,,0.9230769230769231,0.4391891891891892,0.43478260869565216,0.375,0.4391891891891892,0.59375,0.59375,0.42105263157894735,0.17314487632508835,0.40816326530612246,0.40816326530612246,0.95,0.45454545454545453,0.45454545454545453,0.9111111111111111,0.17142857142857143,0.4857142857142857,0.47058823529411764,1.0,0.0851063829787234,0.5,0.35,0.45454545454545453,0.006711409395973154,2.0,,,,,,,,0.3333333333333333,0.5,,,,,False
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,11965.0,199,-54,373,375,79,126,41.0,748,11.0,22.0,,1.0,1.0,2.0,,1.0,13.0,2.0,14.0,28.0,23.0,12.0,58.0,394,1.0,4.0,,2.0,3.0,5.0,4.0,5.0,14.0,16.0,12.0,,,4.0,13.0,18.0,1.0,5.0,41.0,2.0,8.0,3.0,19,,22,11.0,33,,5.0,3.0,2.0,9.0,4.0,5.0,17.0,3.0,11.0,23.0,2.0,18.0,1.0,,3.0,19.0,8.0,2.0,1.0,,1.0,1.0,,14.0,79,2.0,2.0,0.5714285714285714,0.5714285714285714,0.5,0.25,0.6,0.45098039215686275,0.2,0.5,0.48333333333333334,0.2,0.5384615384615384,0.45098039215686275,0.14285714285714285,,18.203309692671393,0.5294117647058824,,0.152,0.064,0.07894736842105263,0.037037037037037035,0.13496932515337423,0.055865921787709494,0.1111111111111111,,0.07142857142857142,0.030303030303030304,0.0975609756097561,0.125,0.21153846153846154,0.10344827586206896,,,1.0,0.43137254901960786,0.5,0.6111111111111112,0.5454545454545454,0.0196078431372549,,,,0.2549019607843137,0.2,,0.2222222222222222,0.5,0.2222222222222222,0.8823529411764706,0.5734833333333332,0.4617,0.5261666666666667,0.13793103448275862,0.22857142857142856,0.034482758620689655,0.2413793103448276,4.971428571428571,24.426086956521736,0.21179624664879357,5.0,7.0,1.0,8.0,3.0,1.0,3.0,,1.0,1.0,1.0,,,,0.18181818181818182,,0.047619047619047616,0.09803921568627451,,3.0,1.0,10.0,,,2.0,5.0,,1.0,1.0,6.0,,1.0,1.0,18.0,,13.0,5.0,5.0,3.0,2.0,2.0,,,,,,,1.0,0.2608695652173913,,0.25,0.2608695652173913,0.6,0.6,0.6666666666666666,0.19607843137254902,0.1,0.1,1.0,0.38461538461538464,0.38461538461538464,1.0,,0.2,,,0.2222222222222222,,0.5,0.38461538461538464,,,,1.0,,,,,0.08333333333333333,,,,,,,False
2544,1610612748,LeBron James,LeBron James,2544,MIA,82899.0,1382,285,2672,2662,545,443,277.0,5334,179.0,234.0,19.0,33.0,37.0,55.0,59.0,125.0,64.0,24.0,316.0,554.0,72.0,200.0,910.0,2658,28.0,54.0,24.0,80.0,60.0,113.0,26.0,77.0,227.0,266.0,366.0,20.0,,16.0,191.0,236.0,22.0,57.0,517.0,5.0,37.0,60.0,150,23.0,233,43.0,276,10.0,69.0,45.0,24.0,84.0,64.0,20.0,132.0,15.0,17.0,50.0,4.0,197.0,1.0,2.0,5.0,259.0,117.0,26.0,24.0,21.0,24.0,13.0,3.0,227.0,545,6.0,17.0,0.4208860759493671,0.434640522875817,0.5703971119133574,0.5185185185185185,0.5309734513274337,0.5670926517571885,0.4666666666666667,0.539568345323741,0.6136671177266576,0.5405405405405406,0.6243093922651933,0.11501597444089456,0.02888086642599278,0.04,28.866666666666667,0.6363636363636364,0.2948717948717949,0.15479876160990713,0.04030501089324619,0.17341040462427745,0.024509803921568627,0.1596958174904943,0.0374331550802139,0.05660377358490566,0.03937007874015748,0.03007518796992481,0.007352941176470588,0.11911357340720222,0.16906474820143885,0.18181818181818182,0.1797752808988764,0.1518987341772152,0.03816793893129771,0.5416666666666666,0.3738019169329074,0.7649572649572649,0.8026905829596412,0.5418994413407822,0.19968051118210864,0.472,0.49166666666666664,0.3220338983050847,0.10223642172523961,0.55,0.5757575757575758,0.39568345323741005,0.6727272727272727,0.17266187050359713,0.48881789137380194,0.5154475160256412,0.5163905660377358,0.5131434782608696,0.1640953716690042,0.18252730109204368,0.08791208791208792,0.24945054945054945,9.201083032490974,25.49722222222222,0.20396706586826346,195.0,112.0,20.0,48.0,6.0,8.0,31.0,1.0,6.0,30.0,,3.0,1.0,1.0,0.04700854700854701,,0.058823529411764705,0.31150159744408945,0.21052631578947367,78.0,2.0,8.0,1.0,1.0,2.0,24.0,,5.0,9.0,26.0,,6.0,10.0,39.0,39.0,64.0,24.0,45.0,33.0,12.0,2.0,3.0,,4.0,,,,0.5,0.3611111111111111,,0.38461538461538464,0.3611111111111111,0.4,0.4,0.21794871794871795,0.012779552715654952,0.25,0.25,1.0,0.375,0.38095238095238093,0.4583333333333333,0.016666666666666666,0.08333333333333333,,,0.014388489208633094,0.5,0.375,0.375,,,1.0,1.0,,0.013888888888888888,,0.015625,0.014084507042253521,,,,3.0,,1.0,False
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,75556.0,1259,295,2435,2423,369,297,239.0,4858,101.0,160.0,15.0,27.0,16.0,27.0,46.0,118.0,12.0,3.0,235.0,483.0,22.0,130.0,618.0,2412,24.0,49.0,14.0,65.0,31.0,63.0,6.0,17.0,88.0,332.0,138.0,18.0,1.0,32.0,47.0,62.0,10.0,14.0,139.0,8.0,40.0,59.0,161,21.0,241,49.0,290,13.0,31.0,23.0,8.0,42.0,23.0,19.0,74.0,5.0,31.0,72.0,5.0,119.0,,3.0,4.0,157.0,75.0,7.0,34.0,26.0,34.0,19.0,,88.0,369,6.0,7.0,0.7063829787234043,0.7345132743362832,0.4865424430641822,0.4897959183673469,0.49206349206349204,0.48316831683168315,0.51,0.5144927536231884,0.5355285961871751,0.5508474576271186,0.55,0.04356435643564356,0.06625258799171843,0.1016949152542373,23.986735445836402,0.5675675675675675,0.2916666666666667,0.17790055248618786,0.04895960832313342,0.18553459119496854,0.046242774566473986,0.17988552739165986,0.048484848484848485,0.07627118644067797,0.029661016949152543,0.043478260869565216,0.05982905982905983,0.16358024691358025,0.20754716981132076,0.16772151898734178,0.1885245901639344,0.17567567567567569,0.05652173913043478,0.5588235294117647,0.31683168316831684,0.63125,0.7013888888888888,0.7326732673267327,0.23366336633663368,0.3898305084745763,0.4339622641509434,0.45652173913043476,0.023762376237623763,0.54,0.5555555555555556,0.391304347826087,0.5925925925925926,0.043478260869565216,0.3603960396039604,0.48555793650793644,0.5322860465116278,0.4975588235294117,0.13333333333333333,0.13711151736745886,0.10517799352750809,0.1423948220064725,10.210559006211179,26.486363636363638,0.1515400410677618,205.0,23.0,6.0,32.0,6.0,4.0,6.0,1.0,5.0,11.0,,8.0,3.0,6.0,0.1,0.01951219512195122,0.017857142857142856,0.40594059405940597,0.4666666666666667,88.0,3.0,10.0,1.0,2.0,3.0,3.0,,,1.0,6.0,1.0,1.0,3.0,18.0,,11.0,3.0,15.0,13.0,2.0,4.0,4.0,,1.0,1.0,,,1.0,0.2727272727272727,1.0,0.5,0.2857142857142857,0.4292682926829268,0.43781094527363185,0.8068181818181818,0.019801980198019802,0.3,0.3,1.0,0.25,0.25,1.0,0.02,,,,0.043478260869565216,0.6666666666666666,0.3333333333333333,0.2727272727272727,0.043478260869565216,1.0,,1.0,,,,,0.017241379310344827,1.0,1.0,,,,,False
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,68055.0,1134,291,2210,2190,375,268,224.0,4400,154.0,236.0,21.0,33.0,28.0,41.0,64.0,138.0,29.0,6.0,273.0,520.0,34.0,165.0,744.0,2163,28.0,50.0,18.0,74.0,42.0,86.0,7.0,30.0,120.0,230.0,316.0,28.0,,20.0,128.0,159.0,16.0,26.0,349.0,7.0,44.0,24.0,83,3.0,110,51.0,161,17.0,53.0,31.0,22.0,58.0,28.0,30.0,84.0,3.0,39.0,66.0,4.0,129.0,1.0,3.0,3.0,206.0,95.0,10.0,42.0,23.0,43.0,24.0,1.0,120.0,375,2.0,6.0,0.42124542124542125,0.444015444015444,0.525,0.56,0.4883720930232558,0.5225631768953068,0.5384615384615384,0.4838709677419355,0.5722049689440993,0.5983606557377049,0.5560747663551402,0.061371841155234655,0.038461538461538464,0.043478260869565216,29.43792964011322,0.6904761904761905,0.05,0.10012062726176116,0.05736636245110821,0.08480565371024736,0.047619047619047616,0.09622302158273381,0.05579868708971553,0.08968609865470852,0.06696428571428571,0.028125,0.058823529411764705,0.0673076923076923,0.08658008658008658,0.14685314685314685,0.08450704225352113,0.08571428571428572,0.068,0.5581395348837209,0.4259927797833935,0.652542372881356,0.6875,0.5,0.2490974729241877,0.463768115942029,0.48484848484848486,0.28125,0.052346570397111915,0.6346153846153846,0.6363636363636364,0.44086021505376344,0.6829268292682927,0.06451612903225806,0.48736462093862815,0.5277713898916969,0.5316588888888889,0.523047311827957,0.15141955835962145,0.15859766277128548,0.09946236559139784,0.16129032258064516,8.064615384615383,25.02941176470588,0.16968325791855204,146.0,86.0,9.0,26.0,2.0,5.0,15.0,,4.0,16.0,7.0,12.0,1.0,1.0,0.05084745762711865,0.0136986301369863,0.022222222222222223,0.26353790613718414,0.2857142857142857,55.0,1.0,5.0,1.0,,1.0,10.0,,1.0,2.0,11.0,,2.0,2.0,6.0,27.0,29.0,10.0,31.0,20.0,11.0,,3.0,,9.0,1.0,1.0,,0.18181818181818182,0.3235294117647059,,0.2857142857142857,0.3235294117647059,0.3767123287671233,0.3819444444444444,0.36363636363636365,0.009025270758122744,0.2,0.2,1.0,0.3448275862068966,0.3448275862068966,0.1,0.019230769230769232,0.019230769230769232,,,0.010752688172043012,,0.3333333333333333,0.3448275862068966,0.02857142857142857,,,,,,,,,,,1.0,1.0,,,False
