EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,FTDefRebounds,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Travels,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,PenaltyArc3FGA,SecondChanceFG2A,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,BlockedLongMidRange,SecondChanceArc3Frequency,DefCorner3ReboundPct,HeaveAttempts,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffensiveGoaltends,on,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,839.0,14,-5.0,26,28,4.0,9,3,54,1.0,1.0,1.0,2.0,2.0,3.0,2.0,6.0,31,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,2,2.0,2.0,1.0,1.0,1.0,1.0,2,1.0,2.0,1.0,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,17.24137931034483,1.0,0.2857142857142857,0.2222222222222222,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.3836,0.25,0.25,14.4,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,4382.0,73,,140,141,33.0,32,14,281,3.0,7.0,5.0,13.0,15.0,29.0,15.0,51.0,141,12.0,18.0,8.0,9.0,4.0,19.0,6.0,7,7,3.0,2.0,4.0,3.0,6.0,1.0,12,,16.0,8.0,33.0,0.4,0.4,0.5172413793103449,0.5142857142857142,0.5975609756097561,30.32258064516129,0.6666666666666666,0.1111111111111111,0.08333333333333333,0.19047619047619047,0.0625,0.2,0.42857142857142855,0.42857142857142855,0.37142857142857144,0.38461538461538464,0.4166666666666667,,0.4935614285714286,0.1951219512195122,0.22857142857142856,10.62413793103448,0.2357142857142857,7.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,6.0,4.0,8.0,1.0,1.0,2.0,13.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,13.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,0.6111111111111112,0.65,0.17142857142857143,0.034482758620689655,0.07692307692307693,0.125,0.058823529411764705,0.2571428571428571,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.6666666666666666,0.05714285714285714,0.5,0.5,1.0,0.11428571428571428,0.25,0.25,1.0,0.2222222222222222,0.5,0.1111111111111111,1.0,0.42857142857142855,0.25,0.4615222222222223,0.2549019607843137,24.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,4890.0,82,-17.0,153,152,48.0,52,19,305,,6.0,5.0,11.0,15.0,34.0,6.0,36.0,157,10.0,20.0,20.0,23.0,1.0,49.0,7.0,8,13,5.0,4.0,6.0,5.0,13.0,5.0,7,1.0,11.0,4.0,48.0,0.3333333333333333,0.3333333333333333,0.4411764705882353,0.4166666666666667,0.43902439024390244,31.3953488372093,0.46153846153846156,0.11475409836065574,0.1,0.13333333333333333,0.07692307692307693,0.16666666666666666,,,0.3055555555555556,0.45454545454545453,0.45454545454545453,,0.5206388888888889,0.10256410256410256,0.10810810810810811,8.541176470588233,0.3137254901960784,10.0,17.0,5.0,8.0,,1.0,,,,1.0,,2.0,7.0,13.0,,1.0,4.0,18.0,,1.0,,,3.0,2.0,6.0,,1.0,7.0,1.0,1.0,1.0,,3.0,1.0,,1.0,1.0,,18.0,,,,,,0.5384615384615384,0.5,0.5294117647058824,0.05555555555555555,,,,0.1111111111111111,0.4722222222222222,0.5882352941176471,0.5882352941176471,0.5,,0.027777777777777776,,,,0.027777777777777776,,,,0.5714285714285714,0.625,,,0.5277777777777778,,0.5410285714285715,0.5,24.6,2.0,1.0,3.0,1.0,13.0,2.0,3.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,0.05172413793103448,0.05263157894736842,0.15384615384615385,0.07042253521126761,0.07692307692307693,0.07142857142857142,0.2222222222222222,0.0625,0.05,0.6666666666666666,0.07142857142857142,0.55925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202707,1610612738,JaJuan Johnson,JaJuan Johnson,202707,BOS,17889.0,298,-35.0,563,560,157.0,212,64,1123,13.0,29.0,17.0,55.0,54.0,121.0,6.0,114.0,539,78.0,30.0,4.0,6.0,,14.0,23.0,38,58,5.0,4.0,5.0,4.0,14.0,2.0,13,1.0,9.0,4.0,157.0,0.7222222222222222,0.8666666666666667,0.4462809917355372,0.4462809917355372,0.456,22.169059011164276,0.35714285714285715,0.10222222222222223,0.1076388888888889,0.1125,0.11267605633802817,0.2396694214876033,0.4482758620689655,0.48148148148148145,0.45454545454545453,0.3090909090909091,0.3148148148148148,0.9411764705882353,0.47228016528925626,0.03225806451612903,0.03225806451612903,10.717355371900826,0.27886323268206037,24.0,37.0,7.0,8.0,,,,,,,,,14.0,29.0,,,4.0,32.0,,,,6.0,2.0,1.0,2.0,7.0,1.0,9.0,1.0,3.0,14.0,2.0,25.0,3.0,2.0,1.0,1.0,,32.0,1.0,,,,,0.4827586206896552,0.4827586206896552,0.5,,0.049586776859504134,0.01818181818181818,0.2413793103448276,0.08108108108108109,0.30578512396694213,0.6486486486486487,0.7058823529411765,0.5833333333333334,0.6923076923076923,,,,,,,,,0.27586206896551724,0.875,,,0.30578512396694213,,0.46855517241379313,0.2807017543859649,,14.0,,22.0,1.0,2.0,5.0,14.0,8.0,20.0,,,,,1.0,1.0,0.0673076923076923,0.12698412698412698,0.08771929824561403,0.07169811320754717,0.09803921568627451,0.0673076923076923,0.0975609756097561,0.16666666666666666,,0.6363636363636364,,0.5545285714285715,9.0,14.0,1.0,29.0,18.0,1.0,3.0,1.0,2.0,2.0,14.0,11.0,3.0,14.0,8.0,1.0,0.6363636363636364,0.6363636363636364,0.6304347826086957,0.08108108108108109,0.06896551724137931,0.07142857142857142,0.03773584905660377,0.0625,0.5714285714285714,0.6428571428571429,0.2543859649122807,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,4009.0,67,-35.0,128,129,43.0,50,12,257,1.0,3.0,1.0,3.0,2.0,6.0,6.0,22.0,153,,4.0,6.0,7.0,,15.0,3.0,3,3,2.0,2.0,5.0,3.0,6.0,2.0,5,,6.0,2.0,43.0,,,0.3333333333333333,0.5714285714285714,0.6470588235294118,16.312056737588655,0.8333333333333334,0.057692307692307696,0.043478260869565216,0.041666666666666664,0.0625,0.21428571428571427,0.3333333333333333,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.47788571428571425,0.125,0.25,13.250000000000002,0.3359375,,,,,,1.0,,1.0,4.0,7.0,4.0,8.0,,3.0,,2.0,4.0,4.0,9.0,7.0,4.0,1.0,1.0,,2.0,,,1.0,2.0,,4.0,,4.0,,,1.0,,,4.0,,0.75,0.5,,0.5,,,0.2857142857142857,0.5714285714285714,0.16666666666666666,,,0.08333333333333333,,,,,,0.07142857142857142,,,,0.5,0.5714285714285714,0.5714285714285714,0.75,,,0.2,,0.5714285714285714,0.5714285714285714,0.46210000000000007,0.18181818181818182,25.525,,1.0,1.0,1.0,4.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,0.2,0.48374999999999996,,1.0,,2.0,,,,,,,1.0,,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,1.0,,0.09090909090909091,2.0,2.0,3.0,1.0,0.6666666666666666,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,7776.0,130,-20.0,248,248,83.0,115,22,496,,1.0,12.0,21.0,26.0,42.0,8.0,60.0,252,24.0,28.0,9.0,15.0,1.0,36.0,6.0,8,9,6.0,,5.0,2.0,11.0,1.0,11,1.0,12.0,7.0,83.0,0.46153846153846156,0.46153846153846156,0.6190476190476191,0.5909090909090909,0.625,21.85185185185185,0.45454545454545453,0.05660377358490566,0.06201550387596899,0.029411764705882353,0.05555555555555555,0.022727272727272728,,,0.4772727272727273,0.5714285714285714,0.5714285714285714,0.5833333333333334,0.5422920454545455,0.14893617021276595,0.15555555555555556,9.973809523809525,0.3346774193548387,14.0,20.0,6.0,8.0,,,,,,2.0,,2.0,11.0,17.0,,1.0,2.0,24.0,,2.0,,1.0,6.0,5.0,5.0,,6.0,6.0,3.0,,3.0,,8.0,,,1.0,4.0,,24.0,2.0,,,,,0.6470588235294118,0.6111111111111112,0.631578947368421,0.045454545454545456,0.023809523809523808,,,0.08333333333333333,0.45454545454545453,0.7,0.7368421052631579,0.35714285714285715,,,,,,0.045454545454545456,,,,0.4444444444444444,0.75,,,0.5,,0.5266333333333333,0.4,26.5,,1.0,,1.0,3.0,1.0,,2.0,1.0,,3.0,,,1.0,1.0,,0.08695652173913043,0.04,0.009259259259259259,,,,0.06666666666666667,,,0.05555555555555555,,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,0.05,,,,0.125,1.0,,,,,,,,0.125,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,6480.0,108,-2.0,205,200,54.0,68,28,405,2.0,7.0,,5.0,10.0,31.0,2.0,22.0,182,12.0,8.0,9.0,13.0,4.0,30.0,8.0,10,13,8.0,6.0,2.0,,4.0,1.0,4,,2.0,2.0,54.0,0.6,0.6,0.3225806451612903,0.2857142857142857,0.3142857142857143,16.810344827586206,0.5,0.12903225806451613,0.1111111111111111,0.1111111111111111,0.17391304347826086,0.2,0.2857142857142857,0.2857142857142857,0.14285714285714285,,,,0.521819696969697,0.05714285714285714,0.06451612903225806,5.867741935483872,0.2634146341463415,8.0,19.0,2.0,4.0,,,,,,4.0,,4.0,3.0,8.0,,3.0,,6.0,,2.0,,3.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,,3.0,,,,2.0,,6.0,,,,,,0.375,0.2727272727272727,0.2727272727272727,0.11428571428571428,0.0967741935483871,,0.125,0.09523809523809523,0.5428571428571428,0.42105263157894735,0.5,0.625,0.5,,,,,0.11428571428571428,,,,0.36363636363636365,0.5,,,0.6571428571428571,,0.49088888888888893,0.2727272727272727,41.975,2.0,3.0,3.0,3.0,1.0,,3.0,1.0,3.0,2.0,,,1.0,,,0.03409090909090909,0.05263157894736842,,0.02857142857142857,0.043478260869565216,0.04878048780487805,,0.06666666666666667,0.1,0.6666666666666666,0.2727272727272727,0.5763666666666667,1.0,1.0,,2.0,,,1.0,,,1.0,2.0,,2.0,2.0,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15789473684210525,,,,,1.0,0.5,0.09090909090909091,,,,,,,2.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2039,1610612738,Keyon Dooling,Keyon Dooling,2039,BOS,6404.0,107,-47.0,185,188,41.0,52,29,373,,3.0,5.0,8.0,6.0,13.0,,27.0,196,4.0,8.0,8.0,9.0,2.0,19.0,8.0,11,12,1.0,,1.0,,2.0,1.0,6,,4.0,2.0,41.0,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.5625,0.54,12.67605633802817,0.5,0.10810810810810811,0.1134020618556701,0.043478260869565216,0.125,0.125,,,0.3333333333333333,0.625,0.625,0.4,0.4782479166666665,0.08,0.14285714285714285,14.653846153846157,0.22162162162162163,1.0,2.0,,,2.0,2.0,,,3.0,9.0,5.0,11.0,,1.0,1.0,4.0,,3.0,15.0,9.0,3.0,,1.0,,5.0,,1.0,1.0,1.0,,2.0,1.0,6.0,,,,1.0,1.0,3.0,1.0,1.0,0.45454545454545453,0.25,0.45454545454545453,,0.3,0.3,0.4583333333333333,,,,0.14814814814814814,0.08333333333333333,0.5,0.5,,,0.08333333333333333,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5416666666666666,0.3333333333333333,0.46212,0.1111111111111111,24.88181818181818,,4.0,1.0,1.0,1.0,,1.0,3.0,1.0,,1.0,,,,,0.011494252873563218,0.13043478260869565,,0.009345794392523364,,0.025,,0.1,,,0.8,0.4233166666666666,,,,3.0,,,,,,,1.0,,1.0,1.0,1.0,,,0.5,0.5,,,,,,1.0,,0.1111111111111111,2.0,2.0,,,0.6666666666666666,0.3333333333333333,,,1.0,1.0,1.0,0.5,0.5,1.0,0.25,,,,True,,,,,,,,,,,,,,,,
2562,1610612738,Sasha Pavlovic,Sasha Pavlovic,2562,BOS,7402.0,123,-8.0,240,237,51.0,98,29,477,1.0,5.0,5.0,14.0,10.0,23.0,1.0,30.0,204,14.0,6.0,5.0,6.0,2.0,13.0,12.0,21,21,3.0,2.0,3.0,2.0,3.0,,3,1.0,2.0,1.0,51.0,0.7,0.7,0.43478260869565216,0.32954545454545453,0.3333333333333333,17.97752808988764,1.0,0.12631578947368421,0.13333333333333333,0.07142857142857142,0.11764705882352941,0.11363636363636363,0.2,0.2,0.3181818181818182,0.35714285714285715,0.38461538461538464,0.6,0.49067613636363644,0.022222222222222223,0.041666666666666664,13.895652173913048,0.2125,4.0,4.0,,,3.0,9.0,,4.0,,12.0,3.0,21.0,1.0,4.0,,7.0,,2.0,9.0,12.0,,1.0,1.0,,3.0,5.0,1.0,,1.0,,5.0,1.0,9.0,,,,,,2.0,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.25,0.09090909090909091,0.09090909090909091,0.4772727272727273,0.043478260869565216,0.07142857142857142,0.45454545454545453,0.18181818181818182,0.09090909090909091,1.0,1.0,0.75,1.0,0.20454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,,,,,,0.36363636363636365,,0.5681818181818182,,0.4958090909090909,0.06666666666666667,24.5,2.0,3.0,4.0,1.0,,,,4.0,,,,,1.0,,,,0.16,,,,,,0.19047619047619047,,0.5,0.2727272727272727,0.54735,2.0,4.0,,8.0,,,,,,,3.0,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.26666666666666666,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202734,1610612738,E'Twaun Moore,E'Twaun Moore,202734,BOS,7480.0,125,9.0,246,239,73.0,114,29,485,2.0,5.0,5.0,16.0,10.0,27.0,,38.0,194,4.0,16.0,11.0,15.0,,34.0,10.0,14,15,4.0,,6.0,4.0,11.0,1.0,1,,,,73.0,0.2,0.2,0.37037037037037035,0.41304347826086957,0.41304347826086957,20.727272727272727,0.5454545454545454,0.10101010101010101,0.11382113821138211,0.0967741935483871,0.12121212121212122,0.10869565217391304,0.4,0.4,0.34782608695652173,0.3125,0.3333333333333333,0.2,0.48132065217391307,,,12.807407407407409,0.2967479674796748,3.0,6.0,1.0,2.0,2.0,5.0,1.0,2.0,4.0,14.0,6.0,19.0,5.0,12.0,3.0,7.0,,19.0,18.0,14.0,4.0,3.0,4.0,1.0,5.0,,4.0,5.0,2.0,1.0,6.0,,11.0,,,,,,19.0,1.0,1.0,0.3157894736842105,0.42857142857142855,0.3157894736842105,0.4166666666666667,0.5,0.5,0.41304347826086957,0.1111111111111111,0.0625,,0.08571428571428572,0.13043478260869565,0.5,0.75,0.3333333333333333,,0.10869565217391304,0.4,0.4,1.0,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,0.10526315789473684,0.5,0.10526315789473684,0.5,0.5434782608695652,0.2857142857142857,0.45192368421052626,0.5,24.90526315789474,,5.0,1.0,3.0,6.0,1.0,,4.0,1.0,,1.0,1.0,,,,,0.16666666666666666,0.03333333333333333,0.008064516129032258,,,0.047619047619047616,0.16666666666666666,,,0.2631578947368421,0.5297,,,,6.0,,,,1.0,1.0,,,,,,,1.0,,0.6,0.6,0.3333333333333333,,,,,,,0.15789473684210525,3.0,4.0,,,0.6,0.16666666666666666,,,2.0,2.0,2.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,,True,,,,,,,,,,,,,,,,
