EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,BlockingFoulsDrawn,on,HeaveAttempts,Fg3aBlocked,Charge Fouls,Clear Path Fouls,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked
201972,1610612749,Jon Brockman,Jon Brockman,201972,MIL,223.0,4.0,,7.0,8,,,3.0,15,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,2.0,,,2.0,10.0,1.0,1.0,,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,,18.181818181818183,,,0.5,0.2,,,0.5,0.2,0.5,,,,,,1.0,,,,,,0.5,1.0,1.0,,,,,,0.5,,,,,1.0,1.0,,,,,0.5,0.46745,0.5066,,,,1.0,,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202336,1610612749,Larry Sanders,Larry Sanders,202336,MIL,831.0,14.0,-2.0,28.0,26,5.0,1.0,6.0,54,,2.0,,2.0,,1.0,,,,1.0,,,,3.0,,,,27.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,4.0,2.0,6.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,5.0,,,,,,,,,,,,,,,,,,11.11111111111111,,1.0,0.3333333333333333,0.125,0.2,,0.2727272727272727,0.1,,0.3333333333333333,0.16666666666666666,,,,0.3333333333333333,0.5,0.25,,,1.0,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,1.0,,,0.6666666666666666,0.5999,0.5999,0.6687,,,,,6.0,,0.17857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202720,1610612749,Jon Leuer,Jon Leuer,202720,MIL,6141.0,102.0,9.0,190.0,190,29.0,33.0,19.0,380,6.0,9.0,,1.0,2.0,2.0,3.0,8.0,3.0,8.0,1.0,,12.0,25.0,2.0,4.0,31.0,192.0,,1.0,,3.0,3.0,4.0,,,6.0,18.0,6.0,,1.0,3.0,6.0,3.0,9.0,3.0,,6.0,,,21.0,4.0,3.0,3.0,9.0,,12.0,7.0,19.0,,2.0,1.0,1.0,2.0,,2.0,,,,,2.0,,5.0,,8.0,1.0,,6.0,,1.0,2.0,4.0,2.0,3.0,,3.0,1.0,2.0,3.0,2.0,,,6.0,27.0,1.0,,0.75,0.75,0.48,,0.75,0.5,0.75,0.75,0.5535714285714286,0.75,0.75,0.07407407407407407,0.12,0.2222222222222222,0.125,14.150943396226415,1.0,,0.12857142857142856,0.045454545454545456,0.21428571428571427,0.16,0.14285714285714285,0.07692307692307693,0.045454545454545456,0.043478260869565216,0.047619047619047616,0.21052631578947367,,0.047619047619047616,0.20689655172413793,0.1,0.2222222222222222,0.2,,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.8333333333333334,0.2962962962962963,0.375,0.42857142857142855,0.6666666666666666,0.2962962962962963,0.375,0.375,0.6666666666666666,0.037037037037037035,0.5,,,0.5,1.0,,0.4074074074074074,0.5165574074074074,0.56325,0.57405,0.10714285714285714,0.11538461538461539,0.0967741935483871,0.1935483870967742,8.936000000000002,26.1,0.15263157894736842,,1.0,1.0,,1.0,,,1.0,,0.5,,0.5,0.037037037037037035,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2400,1610612749,Drew Gooden,Drew Gooden,2400,MIL,736.0,12.0,,27.0,27,,,3.0,54,2.0,2.0,1.0,1.0,,,,2.0,,2.0,,,2.0,6.0,1.0,2.0,6.0,22.0,1.0,1.0,,2.0,,,,,,2.0,2.0,2.0,,,1.0,,1.0,,,1.0,,,2.0,,1.0,1.0,4.0,,5.0,1.0,6.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,0.5,1.0,0.3333333333333333,1.0,,0.2857142857142857,1.0,,0.375,1.0,,0.14285714285714285,,,,30.0,,,0.5714285714285714,0.1,0.16666666666666666,,0.38461538461538464,0.07692307692307693,,0.2,,,,0.6666666666666666,0.5,0.5,0.2,,0.2,1.0,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,,,,0.2857142857142857,,,,,1.0,1.0,,,,,0.42857142857142855,0.5082642857142857,0.6145,,0.125,0.14285714285714285,0.3333333333333333,,9.65,23.1,,,1.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202359,1610612749,Darington Hobson,Darington Hobson,202359,MIL,6.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,89393.0,1490.0,16.0,2922.0,2915,642.0,634.0,424.0,5837,146.0,241.0,53.0,101.0,29.0,50.0,26.0,79.0,54.0,130.0,89.0,21.0,226.0,450.0,103.0,138.0,731.0,3167.0,62.0,127.0,46.0,182.0,41.0,87.0,21.0,52.0,164.0,324.0,128.0,90.0,88.0,28.0,40.0,23.0,63.0,13.0,10.0,23.0,8.0,9.0,149.0,39.0,140.0,70.0,207.0,22.0,299.0,185.0,484.0,26.0,34.0,21.0,13.0,33.0,5.0,13.0,32.0,7.0,20.0,6.0,65.0,16.0,65.0,4.0,122.0,11.0,4.0,172.0,11.0,26.0,24.0,176.0,14.0,81.0,11.0,40.0,35.0,5.0,40.0,26.0,3.0,3.0,161.0,637.0,15.0,9.0,0.7168141592920354,0.8950276243093923,0.5022222222222222,0.4881889763779528,0.47126436781609193,0.5361663652802894,0.5037037037037037,0.5185185185185185,0.5774091627172195,0.558282208588957,0.5815602836879432,0.18625678119349007,0.06222222222222222,0.06224066390041494,0.1518987341772152,20.30294203320711,0.5076923076923077,0.3013698630136986,0.2021484375,0.126012601260126,0.19498607242339833,0.09774436090225563,0.2002892263195951,0.1185430463576159,0.14824120603015076,0.13857677902621723,0.09865470852017937,0.10472972972972973,0.07766990291262135,0.14659685863874344,0.22866894197952217,0.24068767908309455,0.18875502008032127,0.20909090909090908,0.10569105691056911,0.65,0.4358047016274864,0.6058091286307054,0.6460176991150443,0.6095890410958904,0.14285714285714285,0.3291139240506329,0.3880597014925373,0.8076923076923077,0.23508137432188064,0.4153846153846154,0.4186046511627907,0.9629629629629629,0.1609403254972875,0.7481481481481481,0.5247524752475248,0.1320754716981132,0.46296296296296297,0.58,0.19444444444444445,0.6220614828209765,0.5422823369565217,0.587375,0.5397275700934578,0.13344051446945338,0.15667311411992263,0.24897400820793433,0.2243502051983584,7.288222222222224,25.45436893203884,0.21971252566735114,6.0,14.0,41.0,10.0,47.0,10.0,138.0,41.0,0.9787234042553191,0.4563106796116505,0.47619047619047616,0.46078431372549017,0.02531645569620253,0.42857142857142855,0.42857142857142855,1.0,0.4606741573033708,0.4659090909090909,0.975609756097561,0.47619047619047616,0.4659090909090909,4.0,5.0,4.0,8.0,3.0,14.0,2.0,,0.5,0.007692307692307693,0.037037037037037035,0.8,0.75,0.01904761904761905,,3.0,,1.0,1.0,0.022222222222222223,,,,,,6.0,0.0759493670886076,1.0,False,1.0,1.0,3.0,1.0,1.0,0.009708737864077669,0.011235955056179775,,,,,,,
101145,1610612749,Monta Ellis,Monta Ellis,101145,MIL,45301.0,755.0,26.0,1518.0,1502,388.0,323.0,191.0,3020,64.0,102.0,4.0,7.0,14.0,22.0,19.0,59.0,50.0,130.0,27.0,11.0,133.0,291.0,45.0,68.0,370.0,1626.0,6.0,15.0,2.0,23.0,28.0,76.0,14.0,35.0,97.0,108.0,158.0,2.0,26.0,9.0,90.0,33.0,123.0,25.0,8.0,55.0,11.0,24.0,279.0,,4.0,20.0,41.0,8.0,69.0,4.0,73.0,,29.0,15.0,14.0,37.0,4.0,14.0,17.0,5.0,23.0,2.0,54.0,12.0,31.0,,52.0,,1.0,69.0,1.0,2.0,6.0,89.0,8.0,38.0,10.0,6.0,3.0,,6.0,3.0,,,96.0,385.0,10.0,9.0,0.40601503759398494,0.4090909090909091,0.4570446735395189,0.4,0.3684210526315789,0.4494047619047619,0.4772727272727273,0.34444444444444444,0.49069148936170215,0.5,0.4369369369369369,0.13392857142857142,0.030927835051546393,0.06862745098039216,0.01694915254237288,24.515393386545043,0.6851851851851852,0.1951219512195122,0.0779467680608365,0.007029876977152899,0.12121212121212122,,0.08827785817655572,0.0053475935828877,0.0047169811320754715,,0.012552301255230125,,,0.10526315789473684,0.06622516556291391,0.06372549019607843,0.12931034482758622,0.10204081632653061,,0.5,0.30357142857142855,0.6274509803921569,0.6736842105263158,0.5,0.17559523809523808,0.3220338983050847,0.3275862068965517,0.21052631578947367,0.3869047619047619,0.38461538461538464,0.3875968992248062,0.36,0.08035714285714286,0.3181818181818182,0.5714285714285714,0.5,0.24444444444444444,0.6363636363636364,0.12222222222222222,0.4375,0.5133207462686569,0.5360184210526315,0.4778342696629212,0.10382513661202186,0.11838006230529595,0.062162162162162166,0.26216216216216215,10.041580756013747,25.391111111111115,0.25559947299077734,6.0,18.0,6.0,2.0,12.0,2.0,30.0,6.0,0.8333333333333334,0.26666666666666666,0.14285714285714285,0.2727272727272727,0.05357142857142857,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.2222222222222222,0.2222222222222222,0.8333333333333334,0.18181818181818182,0.23076923076923078,2.0,5.0,3.0,7.0,6.0,1.0,,3.0,0.42857142857142855,0.007692307692307693,0.22727272727272727,0.4,1.0,,1.0,2.0,3.0,1.0,1.0,0.09090909090909091,0.5,1.0,0.03333333333333333,,,,,2.0,False,1.0,,2.0,,,,,,,,,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,56593.0,943.0,40.0,1853.0,1858,479.0,452.0,225.0,3711,106.0,163.0,27.0,51.0,26.0,36.0,7.0,27.0,11.0,50.0,2.0,1.0,124.0,240.0,4.0,64.0,315.0,1939.0,29.0,55.0,14.0,72.0,32.0,56.0,2.0,19.0,86.0,172.0,76.0,42.0,2.0,17.0,21.0,7.0,28.0,6.0,1.0,14.0,2.0,5.0,63.0,13.0,58.0,32.0,94.0,11.0,137.0,72.0,209.0,7.0,38.0,23.0,15.0,14.0,3.0,9.0,21.0,5.0,5.0,2.0,35.0,10.0,47.0,,85.0,5.0,4.0,83.0,1.0,7.0,4.0,101.0,12.0,51.0,6.0,20.0,14.0,5.0,20.0,14.0,2.0,4.0,86.0,474.0,7.0,5.0,0.6935483870967742,0.8349514563106796,0.5166666666666667,0.5272727272727272,0.5714285714285714,0.514344262295082,0.5272727272727272,0.5775862068965517,0.5449826989619377,0.5625,0.6142857142857143,0.01639344262295082,0.07083333333333333,0.0736196319018405,0.18518518518518517,15.128805620608897,0.4,0.18032786885245902,0.14573643410852713,0.08579881656804733,0.13675213675213677,0.06598984771573604,0.14334470989761092,0.08132875143184422,0.11587982832618025,0.09090909090909091,0.056179775280898875,0.058823529411764705,0.08196721311475409,0.13991769547325103,0.15254237288135594,0.14666666666666667,0.1375,0.13513513513513514,0.07,0.7,0.6680327868852459,0.6503067484662577,0.7019867549668874,0.660377358490566,0.11065573770491803,0.25925925925925924,0.3181818181818182,0.7142857142857143,0.20491803278688525,0.22,0.22,1.0,0.00819672131147541,0.9272727272727272,0.5294117647058824,0.14814814814814814,0.6206896551724138,0.7222222222222222,0.017241379310344827,0.6844262295081968,0.5664549382716051,0.6008893617021276,0.5403280701754385,0.18021201413427562,0.1827956989247312,0.22857142857142856,0.273015873015873,5.434166666666667,28.2,0.25849973016729627,1.0,2.0,,,1.0,1.0,3.0,,1.0,0.25,0.5,0.25,0.00819672131147541,0.5,0.5,1.0,,,,,,,,,,,3.0,,1.0,,,,,,,,,1.0,1.0,,,,,0.017241379310344827,1.0,1.0,1.0,0.01818181818181818,1.0,False,,1.0,1.0,,1.0,0.25,0.5,1.0,,,,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,120697.0,2012.0,-110.0,3991.0,3980,947.0,1024.0,524.0,7971,152.0,284.0,11.0,22.0,39.0,73.0,71.0,178.0,71.0,172.0,282.0,72.0,294.0,634.0,339.0,165.0,1098.0,4374.0,23.0,66.0,10.0,104.0,65.0,156.0,81.0,60.0,271.0,188.0,400.0,16.0,275.0,35.0,246.0,69.0,315.0,46.0,23.0,122.0,26.0,98.0,699.0,8.0,35.0,50.0,107.0,3.0,160.0,43.0,203.0,16.0,96.0,41.0,55.0,64.0,29.0,41.0,60.0,12.0,23.0,6.0,124.0,44.0,31.0,1.0,102.0,,4.0,140.0,,1.0,6.0,207.0,15.0,72.0,23.0,16.0,8.0,7.0,18.0,9.0,,,264.0,936.0,16.0,17.0,0.3197278911564626,0.32867132867132864,0.4637223974763407,0.3484848484848485,0.4166666666666667,0.47944501541623846,0.4392523364485981,0.4451476793248945,0.5099526066350711,0.4681818181818182,0.4944237918215613,0.3484069886947585,0.055205047318611984,0.09507042253521127,0.033707865168539325,25.519480519480517,0.5161290322580645,0.02631578947368421,0.0781021897810219,0.024171270718232045,0.10683760683760683,0.015037593984962405,0.0854189336235038,0.021717171717171718,0.028735632183908046,0.03314917127071823,0.014184397163120567,0.015189873417721518,0.014598540145985401,0.0694980694980695,0.05851063829787234,0.10294117647058823,0.1076923076923077,0.1048951048951049,0.0311284046692607,0.5,0.2918807810894142,0.5352112676056338,0.5914396887159533,0.4407894736842105,0.1829393627954779,0.398876404494382,0.4127906976744186,0.2535211267605634,0.17677286742034942,0.4127906976744186,0.4176470588235294,0.1267605633802817,0.289825282631038,0.205607476635514,0.5,0.09090909090909091,0.3080168776371308,0.5342465753424658,0.3037974683544304,0.6402877697841727,0.5322188210961738,0.47890060975609755,0.518168025751073,0.07267441860465117,0.10419681620839363,0.0947176684881603,0.24681238615664844,7.766088328075712,25.853097345132724,0.23728388874968678,20.0,57.0,95.0,21.0,115.0,27.0,192.0,94.0,0.5565217391304348,0.3392330383480826,0.3333333333333333,0.34234234234234234,0.05858170606372045,0.3508771929824561,0.3508771929824561,0.95,0.33687943262411346,0.34172661870503596,0.47368421052631576,0.2916666666666667,0.3418181818181818,13.0,30.0,16.0,41.0,153.0,6.0,3.0,1.0,0.3902439024390244,0.011627906976744186,0.2803738317757009,0.43333333333333335,0.5384615384615384,0.008797653958944282,3.0,11.0,9.0,6.0,25.0,0.102803738317757,0.2727272727272727,1.0,0.0379746835443038,6.0,0.6666666666666666,,,3.0,False,6.0,4.0,1.0,,,0.011799410029498525,0.014184397163120567,,1.0,1.0,2.0,2.0,,
202327,1610612749,Ekpe Udoh,Ekpe Udoh,202327,MIL,27780.0,463.0,58.0,916.0,905,205.0,198.0,113.0,1821,26.0,50.0,9.0,19.0,5.0,10.0,11.0,29.0,8.0,29.0,2.0,1.0,45.0,108.0,2.0,40.0,130.0,912.0,12.0,26.0,6.0,30.0,9.0,24.0,1.0,8.0,26.0,56.0,34.0,12.0,2.0,11.0,20.0,6.0,26.0,3.0,3.0,12.0,2.0,6.0,58.0,8.0,34.0,17.0,47.0,1.0,65.0,42.0,107.0,3.0,15.0,8.0,7.0,7.0,3.0,4.0,11.0,1.0,3.0,,18.0,2.0,31.0,,59.0,4.0,5.0,46.0,,5.0,3.0,50.0,3.0,24.0,1.0,36.0,27.0,9.0,37.0,21.0,2.0,2.0,26.0,203.0,3.0,,0.6222222222222222,0.717948717948718,0.4166666666666667,0.46153846153846156,0.375,0.4090909090909091,0.46153846153846156,0.36,0.48872180451127817,0.5,0.43333333333333335,0.01818181818181818,0.10185185185185185,0.14,0.06896551724137931,14.245014245014247,0.3888888888888889,0.045454545454545456,0.14285714285714285,0.09315068493150686,0.14285714285714285,0.08695652173913043,0.14285714285714285,0.09190371991247265,0.09917355371900827,0.12222222222222222,0.07142857142857142,0.078125,0.10714285714285714,0.168141592920354,0.08163265306122448,0.1694915254237288,0.16666666666666666,0.0975609756097561,0.057692307692307696,0.5675675675675675,0.45454545454545453,0.52,0.6046511627906976,0.6923076923076923,0.2636363636363636,0.3793103448275862,0.4074074074074074,0.45454545454545453,0.2636363636363636,0.27586206896551724,0.2962962962962963,0.625,0.01818181818181818,0.7307692307692307,0.47368421052631576,0.2222222222222222,0.4,0.5,0.04,0.4727272727272727,0.5164872727272727,0.567532,0.47586,0.1893939393939394,0.18604651162790697,0.23076923076923078,0.2,7.638888888888891,29.55,0.22379912663755458,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,0.06896551724137931,,,,0.3333333333333333,,,,,,,,,,,,,,,False,,,,,,,,,,,1.0,,1.0,
202336,1610612749,Larry Sanders,Larry Sanders,202336,MIL,37723.0,629.0,104.0,1198.0,1205,324.0,363.0,162.0,2403,68.0,117.0,18.0,37.0,13.0,26.0,6.0,26.0,10.0,36.0,1.0,,84.0,179.0,2.0,18.0,186.0,1148.0,19.0,44.0,3.0,41.0,20.0,40.0,1.0,5.0,45.0,122.0,46.0,34.0,1.0,13.0,26.0,7.0,33.0,3.0,4.0,11.0,4.0,11.0,73.0,9.0,51.0,29.0,54.0,11.0,94.0,60.0,154.0,10.0,32.0,23.0,9.0,14.0,5.0,8.0,28.0,3.0,6.0,6.0,42.0,9.0,74.0,1.0,132.0,10.0,6.0,35.0,,5.0,4.0,38.0,4.0,17.0,4.0,74.0,46.0,23.0,75.0,43.0,,,45.0,322.0,12.0,3.0,0.7261904761904762,0.9104477611940298,0.4692737430167598,0.4318181818181818,0.5,0.46408839779005523,0.4318181818181818,0.4878048780487805,0.4696969696969697,0.4270833333333333,0.4891304347826087,0.011049723756906077,0.07262569832402235,0.08547008547008547,0.11538461538461539,17.291066282420747,0.3333333333333333,0.2972972972972973,0.11416490486257928,0.11805555555555555,0.17682926829268292,0.06293706293706294,0.130298273155416,0.10434782608695652,0.13548387096774195,0.07079646017699115,0.13414634146341464,0.06542056074766354,0.05555555555555555,0.07100591715976332,0.11290322580645161,0.15555555555555556,0.1896551724137931,0.14583333333333334,0.12048192771084337,0.5733333333333334,0.6464088397790055,0.5811965811965812,0.6355140186915887,0.7058823529411765,0.143646408839779,0.23076923076923078,0.2608695652173913,0.8333333333333334,0.19889502762430938,0.2777777777777778,0.2777777777777778,0.8,0.0055248618784530384,0.8409090909090909,0.4864864864864865,0.05555555555555555,0.6341463414634146,0.5,,0.6574585635359116,0.560477900552486,0.5950157894736842,0.5675731707317073,0.08762886597938144,0.08854166666666667,0.22043010752688172,0.24193548387096775,5.422905027932958,27.45,0.2704507512520868,,1.0,,,,,,,,,,,0.0055248618784530384,,,,,,,,,,,,,,6.0,,5.0,,,,,,,,,1.0,4.0,,,,,0.024390243902439025,,,,,,False,,,1.0,,2.0,,,2.0,,,1.0,1.0,,
2399,1610612749,Mike Dunleavy,Mike Dunleavy,2399,MIL,81291.0,1355.0,160.0,2648.0,2629,740.0,729.0,360.0,5277,77.0,119.0,10.0,16.0,22.0,34.0,20.0,43.0,54.0,122.0,137.0,39.0,151.0,284.0,193.0,106.0,645.0,2704.0,19.0,33.0,12.0,86.0,35.0,64.0,61.0,25.0,152.0,230.0,72.0,12.0,136.0,12.0,88.0,21.0,109.0,11.0,10.0,53.0,15.0,20.0,239.0,5.0,20.0,49.0,111.0,5.0,165.0,26.0,191.0,6.0,24.0,13.0,11.0,29.0,9.0,23.0,24.0,3.0,6.0,3.0,53.0,11.0,50.0,1.0,83.0,5.0,3.0,113.0,2.0,6.0,18.0,130.0,6.0,45.0,11.0,6.0,5.0,1.0,8.0,4.0,,,150.0,730.0,6.0,6.0,0.7615894039735099,0.7931034482758621,0.5316901408450704,0.5757575757575758,0.546875,0.5649895178197065,0.6607142857142857,0.508,0.600375234521576,0.7049180327868853,0.5357142857142857,0.40461215932914046,0.04225352112676056,0.058823529411764705,0.06976744186046512,19.004230393752035,0.5471698113207547,0.07246376811594203,0.11871657754010695,0.02127659574468085,0.1331521739130435,0.014705882352941176,0.12279355333844973,0.01953125,0.029069767441860465,0.02575107296137339,0.011019283746556474,0.008064516129032258,0.03260869565217391,0.08814589665653495,0.09689922480620156,0.16379310344827586,0.1377952755905512,0.12280701754385964,0.02666666666666667,0.5,0.24947589098532494,0.6470588235294118,0.6875,0.7792207792207793,0.09014675052410902,0.46511627906976744,0.5,0.45,0.2557651991614256,0.4426229508196721,0.45,0.8518518518518519,0.28721174004192873,0.2857142857142857,0.625,0.5,0.272,0.6470588235294118,0.312,0.6540880503144654,0.5325164210526317,0.5258309523809521,0.5462536585365854,0.10153256704980843,0.1393188854489164,0.13333333333333333,0.23565891472868217,9.7330985915493,25.09948186528497,0.2794561933534743,26.0,56.0,53.0,11.0,79.0,19.0,228.0,53.0,0.9620253164556962,0.40932642487046633,0.3114754098360656,0.4114583333333333,0.11740041928721175,0.4642857142857143,0.4727272727272727,1.0,0.38686131386861317,0.3925925925925926,0.9433962264150944,0.28205128205128205,0.3897058823529412,7.0,16.0,12.0,23.0,9.0,4.0,8.0,,0.5217391304347826,0.01639344262295082,0.2857142857142857,0.4375,0.8571428571428571,0.04020100502512563,5.0,7.0,22.0,3.0,6.0,0.125,0.7142857142857143,1.0,0.176,8.0,0.36363636363636365,1.0,0.011235955056179775,1.0,False,1.0,3.0,2.0,,,0.015544041450777202,0.014598540145985401,,,2.0,2.0,1.0,1.0,0.017857142857142856
