EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,FG2A,FtPoints,Points,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,BlockedLongMidRange,SecondChanceAtRimPctAssisted,FTDefRebounds,SelfOReb,ThreePtShootingFoulsDrawn,DefFTReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3SecondViolations,Corner3PctBlocked,on,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
101113,1610612759,Ike Diogu,Ike Diogu,101113,SAS,569.0,9,11.0,18,19,16.0,3,37,1.0,1,2.0,2.0,14,1.0,1.0,1.0,1.0,2.0,1.0,0.5,9.523809523809524,0.25,0.125,1.0,1.0,1.0,0.4725,0.5,0.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,28746.0,479,23.0,925,920,264.0,104,1845,35.0,77,28.0,166.0,981,33.0,48.0,66.0,28.0,35.0,14.0,0.5286624203821656,17.337164750957854,0.10377358490566038,0.11085450346420324,0.14414414414414414,0.24822695035460993,0.7021276595744681,0.5325166666666667,0.0915032679738562,0.15730337078651685,7.245454545454543,210.0,17.0,2.0,6.0,2.0,5.0,11.0,24.0,5.0,18.0,10.0,29.0,1.0,2.0,2.0,6.0,14.0,35.0,1.0,4.0,2.0,7.0,33.0,24.0,64.0,4.0,10.0,2.0,6.0,4.0,18.0,3.0,8.0,4.0,13.0,7.0,25.0,34.0,32.0,66.0,6.0,2.0,2.0,33.0,14.0,11.0,1.0,27.0,8.0,35.0,5.0,3.0,23.0,2.0,2.0,78.0,8.0,8.0,2.0,15.0,18.0,21.0,8.0,13.0,17.0,2.0,11.0,8.0,6.0,1.0,25.0,2.0,7.0,15.0,34.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,4.0,10.0,8.0,2.0,10.0,7.0,1.0,1.0,25.0,205.0,3.0,3.0,0.5151515151515151,0.53125,0.9166666666666666,0.375,0.3333333333333333,0.3076923076923077,0.3870967741935484,0.42857142857142855,0.4,0.375,0.48936170212765956,0.4375,0.42857142857142855,0.47368421052631576,0.4807692307692308,0.45390070921985815,0.015625,0.14285714285714285,0.22857142857142856,0.08333333333333333,0.05555555555555555,0.02857142857142857,0.68,0.05128205128205128,0.02768166089965398,0.13043478260869565,0.06153846153846154,0.03818615751789976,0.02127659574468085,0.02654867256637168,0.036585365853658534,0.07777777777777778,0.025,0.06741573033707865,0.09322033898305085,0.12658227848101267,0.1388888888888889,0.7,0.4857142857142857,0.6296296296296297,0.5882352941176471,0.1702127659574468,0.4583333333333333,0.5,0.36363636363636365,0.1276595744680851,0.2777777777777778,0.29411764705882354,0.6,0.20567375886524822,0.3448275862068966,0.3448275862068966,1.0,0.24822695035460993,0.4,0.4117647058823529,0.8571428571428571,0.375,0.3333333333333333,0.125,0.5,1.0,0.25,0.25,1.0,0.23809523809523808,0.4,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.42424242424242425,0.5317136363636364,0.5054972222222223,0.10843373493975904,0.15060240963855423,25.1765625,0.22702702702702704,,,,,,,,,,,,,,,,True,,,
202341,1610612759,James Anderson,James Anderson,202341,SAS,11719.0,195,33.0,399,397,128.0,43,796,18.0,32,14.0,61.0,414,20.0,23.0,26.0,12.0,18.0,7.0,0.5545454545454546,14.965986394557822,0.14814814814814814,0.12921348314606743,0.06382978723404255,0.391304347826087,0.6956521739130435,0.5283902173913044,0.1320754716981132,0.1794871794871795,7.281249999999999,170.0,12.0,1.0,1.0,7.0,10.0,2.0,6.0,2.0,8.0,3.0,8.0,,1.0,1.0,3.0,2.0,6.0,,,1.0,2.0,16.0,5.0,14.0,1.0,4.0,,1.0,,2.0,8.0,18.0,2.0,5.0,11.0,33.0,24.0,8.0,15.0,,,,6.0,2.0,5.0,,11.0,4.0,15.0,2.0,2.0,5.0,6.0,,34.0,,3.0,,3.0,3.0,2.0,2.0,,3.0,2.0,1.0,8.0,2.0,,11.0,1.0,3.0,8.0,14.0,2.0,,,,1.0,1.0,2.0,,,2.0,1.0,,,1.0,,,,31.0,169.0,,1.0,0.75,0.75,1.0,0.35714285714285715,,0.4,0.35714285714285715,0.5,0.25,0.4444444444444444,0.5108695652173914,0.2,0.4782608695652174,0.2,0.5689655172413793,0.30434782608695654,,0.15625,0.2222222222222222,0.16666666666666666,,,0.2727272727272727,,0.025423728813559324,0.06976744186046512,,0.019230769230769232,,0.044444444444444446,0.02702702702702703,,,0.1724137931034483,0.2033898305084746,0.08823529411764706,,,0.6666666666666666,0.8571428571428571,0.75,0.13043478260869565,0.3333333333333333,0.4,0.5,0.17391304347826086,0.25,0.25,1.0,0.17391304347826086,0.375,0.375,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.2,,,,,,0.43478260869565216,0.7,0.13043478260869565,0.3333333333333333,0.08695652173913043,0.5,0.3333333333333333,0.52963,0.5043565217391304,0.03278688524590164,0.5409836065573771,23.7,0.42606516290726815,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,72348.0,1206,122.0,2340,2330,589.0,256,4670,57.0,288,50.0,557.0,2498,69.0,106.0,118.0,83.0,64.0,22.0,0.5440313111545988,21.71102661596958,0.08414634146341464,0.0924908424908425,0.07664233576642336,0.11728395061728394,0.5246913580246914,0.48248701030927826,0.048,0.07333333333333333,10.680902777777774,603.0,28.0,3.0,6.0,7.0,14.0,58.0,128.0,43.0,103.0,13.0,33.0,2.0,3.0,2.0,10.0,70.0,165.0,2.0,9.0,19.0,46.0,129.0,83.0,198.0,14.0,25.0,4.0,12.0,4.0,44.0,31.0,69.0,21.0,56.0,31.0,156.0,86.0,172.0,135.0,114.0,2.0,,165.0,70.0,18.0,,74.0,43.0,117.0,28.0,15.0,44.0,17.0,13.0,277.0,5.0,7.0,,32.0,12.0,27.0,18.0,9.0,42.0,8.0,27.0,18.0,15.0,,60.0,3.0,15.0,31.0,75.0,3.0,4.0,3.0,7.0,2.0,8.0,3.0,10.0,2.0,11.0,2.0,2.0,,2.0,1.0,,1.0,150.0,595.0,12.0,8.0,0.3333333333333333,0.3359375,0.5421686746987951,0.41919191919191917,0.3333333333333333,0.375,0.41919191919191917,0.4479166666666667,0.56,0.4492753623188406,0.5216049382716049,0.5405405405405406,0.5,0.5789473684210527,0.5531914893617021,0.4074074074074074,,0.0625,0.21052631578947367,0.03125,0.019417475728155338,,0.7,,0.01023391812865497,0.11764705882352941,0.014534883720930232,0.011673151750972763,0.004524886877828055,0.012295081967213115,0.0136986301369863,0.012295081967213115,0.02,0.057777777777777775,0.10903426791277258,0.12,0.1111111111111111,0.5,0.49122807017543857,0.6222222222222222,0.42857142857142855,0.26337448559670784,0.453125,0.46774193548387094,0.27586206896551724,0.21193415637860083,0.4174757281553398,0.42574257425742573,0.3488372093023256,0.06790123456790123,0.3939393939393939,0.3939393939393939,0.9230769230769231,0.3395061728395062,0.42424242424242425,0.42424242424242425,0.4714285714285714,0.16216216216216217,0.5,0.08108108108108109,0.6666666666666666,1.0,0.24324324324324326,0.2222222222222222,0.5,0.112,0.5,0.08,0.2,0.368,0.41304347826086957,0.42424242424242425,0.4807,0.4584375,0.07899461400359066,0.2800718132854578,24.880303030303036,0.25769230769230766,2.0,2.0,,,0.6666666666666666,5.0,6.0,2.0,0.078125,0.023715415019762844,0.01,,,,,True,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,24024.0,400,-2.0,774,776,207.0,94,1550,42.0,63,18.0,124.0,861,41.0,61.0,94.0,20.0,24.0,14.0,0.6262626262626263,12.373453318335207,0.15471698113207547,0.16246498599439776,0.10975609756097561,0.47191011235955055,0.7640449438202247,0.5790859550561797,0.1414141414141414,0.1917808219178082,5.161904761904761,174.0,33.0,9.0,14.0,5.0,8.0,5.0,9.0,3.0,12.0,3.0,12.0,,,1.0,1.0,5.0,14.0,1.0,2.0,2.0,3.0,41.0,8.0,26.0,10.0,19.0,1.0,2.0,6.0,29.0,5.0,9.0,3.0,4.0,3.0,22.0,44.0,38.0,24.0,,16.0,,14.0,5.0,2.0,,9.0,5.0,14.0,3.0,2.0,7.0,1.0,1.0,33.0,13.0,18.0,2.0,17.0,33.0,23.0,11.0,12.0,1.0,2.0,1.0,10.0,,1.0,11.0,1.0,,11.0,22.0,,1.0,1.0,,,1.0,1.0,4.0,,,6.0,3.0,2.0,7.0,4.0,,,22.0,173.0,1.0,,0.5365853658536586,0.6666666666666666,1.0,0.3076923076923077,0.5,0.75,0.3076923076923077,0.6507936507936508,0.5263157894736842,0.5555555555555556,0.5955056179775281,0.5476190476190477,0.7307692307692307,0.6041666666666666,0.7333333333333333,0.29213483146067415,,0.031746031746031744,0.047619047619047616,,,,0.09090909090909091,0.06666666666666667,0.07860262008733625,0.18478260869565216,0.11504424778761062,0.09064327485380116,0.10588235294117647,0.05063291139240506,0.07692307692307693,0.07317073170731707,0.22580645161290322,0.1,0.22123893805309736,0.14285714285714285,0.3181818181818182,0.5714285714285714,0.7857142857142857,0.825,0.5151515151515151,0.10112359550561797,0.5555555555555556,0.5555555555555556,0.4,0.1348314606741573,0.25,0.25,1.0,0.1348314606741573,0.25,0.25,1.0,0.15730337078651685,0.35714285714285715,0.35714285714285715,1.0,0.6666666666666666,0.6428571428571429,,,,0.09523809523809523,0.5,1.0,0.6153846153846154,0.625,0.07692307692307693,1.0,0.23076923076923078,0.6666666666666666,0.35714285714285715,0.47993749999999996,0.6166076923076923,0.23387096774193547,0.1774193548387097,24.292307692307695,0.2248062015503876,1.0,3.0,1.0,1.0,,3.0,1.0,,0.1875,0.02702702702702703,,1.0,1.0,,,True,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,28024.0,467,89.0,900,876,196.0,105,1776,77.0,205,54.0,266.0,894,76.0,105.0,141.0,67.0,83.0,40.0,0.5450819672131147,26.27450980392157,0.2261904761904762,0.2219626168224299,0.19834710743801653,0.3719806763285024,0.38164251207729466,0.4691898550724637,0.16806722689075632,0.1694915254237288,8.306829268292683,252.0,51.0,12.0,20.0,19.0,26.0,29.0,72.0,26.0,56.0,,,,,,,,2.0,,,,2.0,106.0,,2.0,16.0,31.0,,,7.0,39.0,29.0,49.0,,2.0,17.0,75.0,116.0,96.0,,,14.0,,2.0,,12.0,,27.0,12.0,39.0,8.0,4.0,20.0,2.0,5.0,90.0,12.0,23.0,1.0,19.0,36.0,12.0,7.0,5.0,12.0,3.0,7.0,12.0,5.0,,24.0,2.0,10.0,17.0,33.0,1.0,3.0,6.0,,7.0,,2.0,9.0,,6.0,24.0,19.0,4.0,24.0,14.0,,2.0,75.0,247.0,2.0,5.0,0.5471698113207547,0.5858585858585859,,,,,,0.5170731707317073,0.5161290322580645,0.5918367346938775,0.5120772946859904,0.5161290322580645,0.5686274509803921,0.5416666666666666,0.6048387096774194,0.00966183574879227,,0.05853658536585366,0.07792207792207792,0.06944444444444445,0.017857142857142856,,0.5,0.02702702702702703,0.07718120805369127,0.20652173913043478,0.10084033613445378,0.08393285371702638,0.15853658536585366,0.08,0.017241379310344827,0.05194805194805195,0.19047619047619047,0.26804123711340205,0.22033898305084745,0.22857142857142856,0.13636363636363635,0.5833333333333334,0.6623376623376623,0.7183098591549296,0.6470588235294118,0.34782608695652173,0.4027777777777778,0.43283582089552236,0.1724137931034483,0.27053140096618356,0.4642857142857143,0.4727272727272727,0.7692307692307693,,,,,0.00966183574879227,,,,0.6451612903225806,0.6,,,,,,,0.5098039215686274,0.7307692307692307,,,0.0392156862745098,,,0.5422708333333334,0.5036666666666667,0.14661654135338345,0.2819548872180451,24.65,0.28,,1.0,,1.0,0.3333333333333333,10.0,7.0,,0.37037037037037035,0.07954545454545454,,,,1.0,,True,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,13500.0,225,29.0,443,449,142.0,47,892,16.0,32,21.0,69.0,476,28.0,34.0,36.0,16.0,26.0,13.0,0.5,16.93877551020408,0.16568047337278108,0.14883720930232558,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.5102348214285714,0.18840579710144928,0.28888888888888886,8.071875,103.0,9.0,1.0,1.0,2.0,3.0,4.0,7.0,2.0,9.0,3.0,6.0,,,,1.0,3.0,18.0,,,,4.0,15.0,6.0,24.0,1.0,1.0,,,,2.0,2.0,7.0,,5.0,3.0,7.0,12.0,18.0,18.0,,,,18.0,3.0,1.0,,11.0,3.0,14.0,3.0,,8.0,,3.0,31.0,1.0,1.0,,4.0,2.0,12.0,9.0,3.0,11.0,1.0,6.0,3.0,5.0,,14.0,1.0,2.0,8.0,15.0,,1.0,,1.0,,1.0,1.0,,,,5.0,4.0,,5.0,2.0,,1.0,7.0,103.0,4.0,,0.4,0.4,1.0,0.25,,,0.25,0.46875,1.0,0.2857142857142857,0.42857142857142855,1.0,0.16666666666666666,1.0,0.25,0.42857142857142855,,0.03125,0.0625,,,,0.7857142857142857,,0.008403361344537815,0.08695652173913043,0.017543859649122806,0.011363636363636364,,0.027777777777777776,,0.023255813953488372,,0.12962962962962962,0.22033898305084745,0.11764705882352941,,0.4,0.5625,0.6,0.5555555555555556,0.125,0.5714285714285714,0.5714285714285714,0.25,0.16071428571428573,0.2222222222222222,0.2222222222222222,,0.10714285714285714,0.5,0.5,1.0,0.32142857142857145,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,,,,0.25,0.6666666666666666,0.08333333333333333,,0.3333333333333333,,0.16666666666666666,0.6618,0.4697125,0.028985507246376812,0.10144927536231885,24.645833333333332,0.2325056433408578,1.0,1.0,1.0,1.0,,2.0,,,0.13333333333333333,,,,,,,True,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,17785.0,296,41.0,595,597,201.0,64,1192,39.0,73,33.0,174.0,662,18.0,32.0,43.0,37.0,37.0,14.0,0.6401515151515151,24.018126888217523,0.09090909090909091,0.1070110701107011,0.1206896551724138,0.3333333333333333,0.7094017094017094,0.535655982905983,0.109375,0.16666666666666666,6.842465753424658,185.0,30.0,2.0,3.0,7.0,9.0,8.0,17.0,7.0,17.0,4.0,12.0,1.0,1.0,2.0,2.0,13.0,32.0,3.0,5.0,3.0,10.0,45.0,17.0,44.0,2.0,4.0,4.0,6.0,3.0,19.0,9.0,21.0,5.0,12.0,21.0,54.0,26.0,64.0,33.0,18.0,4.0,,32.0,13.0,10.0,,46.0,12.0,58.0,8.0,4.0,40.0,4.0,2.0,128.0,5.0,6.0,,11.0,11.0,8.0,5.0,3.0,21.0,5.0,11.0,7.0,10.0,,28.0,1.0,9.0,10.0,26.0,,,,3.0,1.0,4.0,1.0,3.0,5.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,,52.0,181.0,5.0,3.0,0.28888888888888886,0.3023255813953488,0.6470588235294118,0.38636363636363635,0.6666666666666666,0.4166666666666667,0.38636363636363635,0.6164383561643836,0.5,0.42857142857142855,0.6025641025641025,0.8,0.5,0.7916666666666666,0.6046511627906976,0.37606837606837606,,0.136986301369863,0.1282051282051282,0.23529411764705882,0.058823529411764705,,0.75,,0.047244094488188976,0.1506849315068493,0.04504504504504504,0.046218487394957986,0.04,0.047619047619047616,0.05714285714285714,0.05333333333333334,0.027777777777777776,0.015873015873015872,0.12987012987012986,0.1320754716981132,0.2,0.6666666666666666,0.7692307692307693,0.8823529411764706,0.3,0.1452991452991453,0.47058823529411764,0.6153846153846154,0.25,0.1452991452991453,0.4117647058823529,0.4375,0.2857142857142857,0.10256410256410256,0.3333333333333333,0.3333333333333333,0.75,0.27350427350427353,0.40625,0.40625,0.6153846153846154,0.3,0.6666666666666666,0.1,1.0,,0.5,0.6,0.3333333333333333,0.2727272727272727,0.7777777777777778,0.06060606060606061,1.0,0.30303030303030304,0.3,0.40625,0.5548333333333333,0.5001833333333333,0.10919540229885058,0.3103448275862069,24.63636363636364,0.31092436974789917,1.0,1.0,1.0,,,3.0,2.0,,0.11538461538461539,0.045454545454545456,,,,,,True,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,30223.0,504,108.0,968,948,188.0,99,1916,86.0,227,86.0,346.0,978,31.0,45.0,50.0,74.0,103.0,36.0,0.5856164383561644,30.87557603686636,0.08882521489971347,0.09544468546637744,0.09482758620689655,0.3467741935483871,0.4314516129032258,0.4917556451612904,0.13090909090909092,0.14173228346456693,9.366960352422911,253.0,56.0,4.0,7.0,16.0,27.0,29.0,57.0,36.0,84.0,2.0,5.0,,,,1.0,4.0,16.0,,,2.0,5.0,121.0,6.0,21.0,5.0,13.0,,,3.0,13.0,29.0,59.0,2.0,6.0,44.0,108.0,36.0,206.0,12.0,6.0,,,16.0,4.0,9.0,,70.0,31.0,101.0,23.0,8.0,39.0,12.0,19.0,233.0,2.0,3.0,,13.0,5.0,16.0,8.0,8.0,22.0,7.0,16.0,21.0,6.0,,43.0,3.0,9.0,11.0,24.0,,,2.0,,1.0,2.0,,9.0,6.0,17.0,2.0,1.0,1.0,2.0,1.0,,,104.0,247.0,2.0,15.0,0.1487603305785124,0.1487603305785124,0.6666666666666666,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.5330396475770925,0.38461538461538464,0.4915254237288136,0.5241935483870968,0.38461538461538464,0.49230769230769234,0.42857142857142855,0.601123595505618,0.0846774193548387,,0.039647577092511016,0.08139534883720931,0.017543859649122806,0.011904761904761904,,0.5116279069767442,,0.010273972602739725,0.11607142857142858,0.014388489208633094,0.01160092807424594,,0.02197802197802198,0.009009009009009009,0.020202020202020204,,0.06741573033707865,0.09722222222222222,0.12345679012345678,0.0967741935483871,0.5,0.6511627906976745,0.7088607594936709,0.16071428571428573,0.22983870967741934,0.5087719298245614,0.5178571428571429,0.06896551724137931,0.3387096774193548,0.42857142857142855,0.43373493975903615,0.19444444444444445,0.020161290322580645,0.4,0.4,1.0,0.06451612903225806,0.25,0.25,0.5,0.5384615384615384,0.5714285714285714,,,,,,,0.4153846153846154,0.5925925925925926,0.015384615384615385,,0.07692307692307693,0.4,0.25,0.4695625,0.5063392307692309,0.03757225433526012,0.31213872832369943,24.714285714285715,0.26136363636363635,8.0,3.0,2.0,,,1.0,1.0,,0.037037037037037035,0.008928571428571428,,,,,,True,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,40013.0,667,164.0,1268,1278,307.0,136,2546,10.0,58,9.0,223.0,1327,78.0,104.0,117.0,21.0,12.0,2.0,0.6126373626373627,13.502109704641349,0.16182572614107885,0.15421303656597773,0.18518518518518517,0.05649717514124294,0.7288135593220338,0.5164912429378529,0.022099447513812154,0.03333333333333333,10.91551724137931,321.0,7.0,3.0,4.0,,,15.0,28.0,10.0,20.0,11.0,24.0,2.0,2.0,3.0,8.0,39.0,95.0,,5.0,7.0,21.0,32.0,50.0,119.0,7.0,13.0,2.0,7.0,,20.0,3.0,11.0,10.0,29.0,4.0,40.0,42.0,22.0,150.0,,6.0,,95.0,39.0,4.0,,18.0,15.0,33.0,7.0,8.0,8.0,4.0,6.0,81.0,7.0,5.0,1.0,19.0,13.0,8.0,6.0,2.0,4.0,2.0,4.0,6.0,,1.0,10.0,1.0,3.0,24.0,35.0,,3.0,,2.0,2.0,3.0,,,,1.0,8.0,3.0,5.0,8.0,4.0,,1.0,39.0,320.0,3.0,,0.65625,0.7241379310344828,1.0,0.42016806722689076,0.2857142857142857,0.3448275862068966,0.42016806722689076,0.5517241379310345,0.5384615384615384,0.2727272727272727,0.6045197740112994,0.5,0.45,0.5,0.46511627906976744,0.672316384180791,,0.06896551724137931,,0.07142857142857142,0.1,,0.4,0.03125,0.013927576601671309,0.1292517006802721,0.03317535545023697,0.021052631578947368,0.008,0.02158273381294964,0.010526315789473684,0.03184713375796178,0.037037037037037035,0.1652892561983471,0.1407035175879397,0.14678899082568808,0.07894736842105263,0.5,0.7,0.7,0.5714285714285714,0.15819209039548024,0.5357142857142857,0.5769230769230769,0.4666666666666667,0.11299435028248588,0.5,0.5555555555555556,1.0,0.13559322033898305,0.4583333333333333,0.4583333333333333,1.0,0.536723163841808,0.4105263157894737,0.4105263157894737,1.0,0.2,0.75,0.1,1.0,1.0,0.25,,,,,0.2,0.375,0.525,0.3333333333333333,0.4105263157894737,0.47122500000000006,0.4999537500000001,0.08968609865470852,0.17937219730941703,24.760504201680675,0.2531545741324921,,3.0,1.0,,0.3333333333333333,7.0,1.0,2.0,0.21212121212121213,0.01098901098901099,0.01652892561983471,,,,,True,,,
