EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,BlockingFouls,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,SecondChanceAtRimPctAssisted,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,DefensiveGoaltends,HeaveAttempts,on,3pt And 1 Free Throw Trips,Corner3PctBlocked
101110,1610612750,Martell Webster,Martell Webster,101110,MIN,33590.0,560,-87,1073,1081,265,208,143,2154,17,34,4.0,8,5.0,11.0,4.0,14.0,11.0,28.0,5.0,15.0,2.0,1.0,3.0,12.0,36.0,1.0,8.0,32,76,17.0,51.0,22.0,137,1214,6.0,12,2.0,12.0,6.0,16,2.0,11.0,7.0,25.0,30,34.0,51.0,6.0,36.0,12.0,8.0,19,8.0,27,7.0,1.0,12.0,3.0,4.0,62,4.0,12,1.0,13.0,47,4.0,64,17,81,1.0,12,8,4.0,6,1.0,4,11,2.0,2.0,1.0,3.0,17,1.0,3.0,20.0,36.0,3.0,1.0,1.0,27.0,1.0,3.0,3.0,29.0,2.0,13.0,1.0,1.0,7.0,3.0,4.0,7.0,4.0,25.0,265,2.0,0.46875,0.5172413793103449,1.0,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.42105263157894735,0.5,0.375,0.452755905511811,0.42857142857142855,0.3333333333333333,0.48928571428571427,0.42857142857142855,0.4166666666666667,0.4015748031496063,0.10526315789473684,0.17647058823529413,0.14285714285714285,12.610441767068274,0.35294117647058826,0.15384615384615385,0.029411764705882353,0.11190476190476191,0.031496062992125984,0.10833333333333334,0.02666666666666667,0.1111111111111111,0.030131826741996232,0.041379310344827586,0.031746031746031744,0.01818181818181818,0.024,0.04,0.096,0.11320754716981132,0.12169312169312169,0.125,0.0625,0.014925373134328358,0.5714285714285714,0.2677165354330709,0.5,0.6071428571428571,0.5294117647058824,0.11023622047244094,0.2857142857142857,0.3333333333333333,0.2204724409448819,0.39285714285714285,0.39285714285714285,0.5454545454545454,0.11811023622047244,0.3333333333333333,0.3333333333333333,1.0,0.28346456692913385,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.5,0.14285714285714285,0.4074074074074074,0.45454545454545453,0.1111111111111111,0.3333333333333333,0.2962962962962963,0.125,0.6692913385826772,0.3333333333333333,0.535811811023622,0.534140909090909,0.5390833333333332,0.10071942446043165,0.14942528735632185,0.019230769230769232,0.08759124087591241,0.18248175182481752,8.94078947368421,24.649019607843137,0.24697110904007455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200826,1610612750,J.J. Barea,J.J. Barea,200826,MIN,27864.0,464,-115,907,905,244,131,123,1812,22,43,,1,6.0,12.0,17.0,48.0,7.0,24.0,5.0,8.0,1.0,1.0,1.0,24.0,60.0,8.0,18.0,46,115,29.0,68.0,29.0,208,1023,1.0,4,4.0,14.0,12.0,28,9.0,19.0,15.0,66.0,8,84.0,51.0,,60.0,24.0,14.0,93,22.0,115,13.0,9.0,54.0,20.0,19.0,252,,5,,11.0,23,,34,5,39,1.0,11,8,3.0,35,12.0,21,14,,14.0,,,49,4.0,15.0,6.0,26.0,,2.0,2.0,49.0,2.0,,14.0,39.0,1.0,15.0,,5.0,,,,,,66.0,243,1.0,0.08695652173913043,0.08695652173913043,0.5862068965517241,0.4264705882352941,0.47368421052631576,0.4264705882352941,0.4,0.25,0.42857142857142855,0.4890710382513661,0.5,0.5425531914893617,0.5148514851485149,0.6363636363636364,0.5789473684210527,0.37158469945355194,0.12173913043478261,0.11627906976744186,0.14583333333333334,24.088291746641076,0.7142857142857143,,,0.06628242074927954,0.01567398119122257,0.10091743119266056,,0.07456140350877193,0.011389521640091117,0.0234375,0.00909090909090909,0.012345679012345678,,,0.05217391304347826,0.06172839506172839,0.07947019867549669,0.06097560975609756,0.2222222222222222,0.01098901098901099,,0.23497267759562843,0.5116279069767442,0.5789473684210527,0.045454545454545456,0.26229508196721313,0.3541666666666667,0.4146341463414634,0.13114754098360656,0.2916666666666667,0.3181818181818182,0.2857142857142857,0.04371584699453552,0.625,0.625,0.8,0.32786885245901637,0.4,0.4,0.5416666666666666,0.125,,0.125,0.2553191489361702,0.5,0.02127659574468085,1.0,0.3829787234042553,0.4444444444444444,0.6065573770491803,0.4,0.5102754098360656,0.4794125,0.5007372340425533,0.07614213197969544,0.11627906976744186,,0.0673076923076923,0.3173076923076923,7.98608695652174,25.158823529411762,0.269018743109151,1.0,1.0,3.0,2.0,6.0,36.0,1.0,3.0,5.0,0.5,0.08333333333333333,0.058823529411764705,1.0,1.0,0.375,0.3333333333333333,1.0,,,,,,,,,,,,,,,True,,
201229,1610612750,Anthony Tolliver,Anthony Tolliver,201229,MIN,10801.0,180,-10,349,345,142,77,54,694,4,6,1.0,2,2.0,3.0,,1.0,2.0,3.0,2.0,8.0,1.0,1.0,4.0,5.0,21.0,,8.0,6,10,7.0,29.0,5.0,38,363,2.0,3,1.0,6.0,2.0,3,1.0,12.0,4.0,11.0,8,4.0,21.0,2.0,21.0,5.0,,6,1.0,7,1.0,,5.0,,1.0,15,4.0,4,,9.0,16,5.0,30,8,38,,7,4,3.0,4,1.0,3,4,1.0,1.0,,,8,2.0,4.0,11.0,22.0,,2.0,2.0,7.0,1.0,2.0,2.0,9.0,,2.0,,2.0,2.0,2.0,,2.0,,11.0,142,3.0,0.6666666666666666,0.8,1.0,0.2413793103448276,0.08333333333333333,0.2413793103448276,0.6,0.6666666666666666,0.6666666666666666,0.4230769230769231,0.5,0.23333333333333334,0.4418604651162791,0.6,0.3055555555555556,0.7435897435897436,,,,12.318840579710146,0.5,0.4166666666666667,,0.13008130081300814,0.03225806451612903,0.20454545454545456,0.06451612903225806,0.1497005988023952,0.043010752688172046,0.04878048780487805,0.044444444444444446,,0.041666666666666664,0.14285714285714285,0.03225806451612903,0.20512820512820512,0.1320754716981132,0.18181818181818182,0.2727272727272727,,,0.15384615384615385,0.6666666666666666,0.6666666666666666,0.5,0.02564102564102564,,,0.07692307692307693,0.6666666666666666,0.6666666666666666,1.0,0.20512820512820512,0.25,0.25,1.0,0.5384615384615384,0.23809523809523808,0.25,1.0,0.5,0.5,0.25,0.2,0.6666666666666666,0.26666666666666666,0.25,0.5333333333333333,,0.8974358974358975,0.23809523809523808,0.577451282051282,0.64905,0.5826133333333333,0.04878048780487805,0.16666666666666666,,0.15789473684210525,0.2894736842105263,8.03,24.52068965517241,0.4068767908309456,,,,,2.0,,4.0,,2.0,,,,,,,,,1.0,1.0,1.0,0.034482758620689655,0.047619047619047616,,,,,,,,,,True,,
201563,1610612750,Michael Beasley,Michael Beasley,201563,MIN,19288.0,321,-62,624,634,238,173,85,1258,25,40,1.0,4,12.0,17.0,20.0,48.0,13.0,27.0,4.0,8.0,1.0,3.0,5.0,6.0,21.0,3.0,10.0,58,115,10.0,29.0,20.0,166,711,2.0,11,2.0,11.0,28.0,45,6.0,15.0,6.0,80.0,60,56.0,21.0,2.0,21.0,6.0,10.0,14,2.0,16,1.0,1.0,12.0,,2.0,34,1.0,10,,10.0,37,3.0,50,11,61,4.0,5,2,3.0,11,1.0,6,12,3.0,5.0,,3.0,23,4.0,8.0,12.0,23.0,2.0,1.0,2.0,20.0,,,1.0,28.0,2.0,14.0,,1.0,9.0,7.0,1.0,9.0,4.0,80.0,238,1.0,0.5172413793103449,0.5263157894736842,0.7,0.3448275862068966,0.4,0.3448275862068966,0.5043478260869565,0.18181818181818182,0.6222222222222222,0.5069444444444444,0.2692307692307692,0.6166666666666667,0.5286624203821656,0.36666666666666664,0.625,0.2013888888888889,0.08695652173913043,0.15,0.08333333333333333,25.0,0.4782608695652174,0.1875,,0.16371681415929204,0.046948356807511735,0.11494252873563218,0.012345679012345678,0.1501597444089457,0.03741496598639456,0.05,0.07792207792207792,,0.015873015873015872,,0.16666666666666666,0.1111111111111111,0.1941747572815534,0.15384615384615385,,0.06153846153846154,0.4444444444444444,0.2777777777777778,0.625,0.7352941176470589,0.6,0.3333333333333333,0.4166666666666667,0.45454545454545453,0.1875,0.48148148148148145,0.48148148148148145,0.5384615384615384,0.05555555555555555,0.5,0.5,0.75,0.14583333333333334,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.3076923076923077,0.25,0.07692307692307693,0.2833333333333333,0.7058823529411765,0.08333333333333333,0.6,0.16666666666666666,0.3,0.4791666666666667,0.2857142857142857,0.49963055555555563,0.5283041666666667,0.5275583333333334,0.08974358974358974,0.11023622047244094,,0.06626506024096386,0.4819277108433735,8.466086956521742,24.662068965517243,0.3814102564102564,1.0,,1.0,1.0,4.0,9.0,,1.0,1.0,0.5,,0.4,1.0,1.0,0.07692307692307693,,,,,,,,1.0,1.0,,,,,,,,True,,
201593,1610612750,Nikola Pekovic,Nikola Pekovic,201593,MIN,75846.0,1264,-45,2446,2446,639,454,353,4892,225,350,73.0,129,56.0,85.0,30.0,99.0,1.0,5.0,,,,,,,,,,256,454,,,139.0,651,2651,75.0,136,,188.0,61.0,103,,,49.0,171.0,322,190.0,,128.0,,,70.0,19,12.0,31,11.0,1.0,10.0,2.0,7.0,74,38.0,143,,19.0,132,14.0,165,181,346,21.0,29,21,8.0,29,5.0,4,58,6.0,25.0,1.0,12.0,87,7.0,19.0,51.0,98.0,2.0,7.0,16.0,158.0,,15.0,3.0,187.0,19.0,89.0,,14.0,31.0,17.0,14.0,31.0,23.0,171.0,637,6.0,0.62890625,0.8385416666666666,,,,,0.5638766519823789,0.5514705882352942,0.5922330097087378,0.5638766519823789,0.5514705882352942,0.5922330097087378,0.6050185873605948,0.5875,0.6151079136690647,,0.15418502202643172,0.15142857142857144,0.1717171717171717,21.89141856392294,0.3333333333333333,0.21212121212121213,,0.1437908496732026,0.16493656286043828,0.07251908396946564,0.11875,0.12796610169491526,0.15248525695029486,0.16666666666666666,0.17192982456140352,0.15555555555555556,0.11462450592885376,0.13432835820895522,0.15476190476190477,0.1386861313868613,0.14030612244897958,0.06,0.11290322580645161,0.1640625,0.7419354838709677,0.7709251101321586,0.6428571428571429,0.7575757575757576,0.6311111111111111,0.21806167400881057,0.30303030303030304,0.36585365853658536,0.011013215859030838,0.2,0.2,,,,,,,,,,0.9485294117647058,0.5658914728682171,,0.8252427184466019,0.6588235294117647,,,,,0.7709251101321586,,0.5728052863436124,0.60748125,0.5880067961165049,0.16984732824427481,0.16984732824427481,,0.2887864823348694,0.2626728110599078,2.7986784140969165,,0.26124284546197873,,,,,38.0,,5.0,3.0,13.0,,,0.6333333333333333,,,,,,,,,,,,0.0958904109589041,1.0,15.0,8.0,,,,,True,,
201961,1610612750,Wayne Ellington,Wayne Ellington,201961,MIN,15360.0,256,48,500,492,182,121,78,992,10,15,1.0,1,3.0,4.0,1.0,9.0,15.0,31.0,4.0,6.0,,1.0,1.0,8.0,23.0,4.0,11.0,26,55,12.0,29.0,9.0,97,505,4.0,7,3.0,13.0,9.0,17,5.0,12.0,3.0,36.0,24,28.0,33.0,,23.0,8.0,2.0,10,4.0,14,3.0,1.0,8.0,1.0,1.0,32,2.0,3,,5.0,18,1.0,24,5,29,,6,2,4.0,5,,4,2,,1.0,,1.0,7,1.0,2.0,4.0,11.0,,2.0,,7.0,1.0,,,9.0,3.0,5.0,,1.0,2.0,2.0,,3.0,1.0,36.0,180,2.0,0.46153846153846156,0.46153846153846156,0.9166666666666666,0.41379310344827586,0.4166666666666667,0.41379310344827586,0.4727272727272727,0.5714285714285714,0.5294117647058824,0.5238095238095238,0.55,0.5689655172413793,0.5574712643678161,0.5909090909090909,0.6,0.34523809523809523,0.03636363636363636,0.13333333333333333,,16.123499142367066,0.7142857142857143,0.06666666666666667,,0.0989010989010989,0.017543859649122806,0.08620689655172414,0.03225806451612903,0.09583333333333334,0.02145922746781116,0.04081632653061224,0.014285714285714285,,0.037037037037037035,,0.1111111111111111,0.13559322033898305,0.0641025641025641,0.10416666666666667,,,0.3333333333333333,0.17857142857142858,0.6666666666666666,0.7692307692307693,0.3,0.10714285714285714,0.1111111111111111,0.1111111111111111,0.36904761904761907,0.4838709677419355,0.4838709677419355,0.6,0.07142857142857142,0.6666666666666666,0.6666666666666666,1.0,0.27380952380952384,0.34782608695652173,0.36363636363636365,0.875,0.1,1.0,,0.13793103448275862,0.75,0.034482758620689655,1.0,0.3793103448275862,0.36363636363636365,0.5238095238095238,0.34782608695652173,0.5090373493975904,0.5153500000000001,0.4898517857142858,0.05813953488372093,0.08771929824561403,,0.13402061855670103,0.3711340206185567,12.25090909090909,25.23448275862069,0.364,,1.0,3.0,1.0,2.0,3.0,,1.0,1.0,0.3333333333333333,,,,,0.3,0.3333333333333333,1.0,1.0,,,0.034482758620689655,0.043478260869565216,,,,,,1.0,1.0,,,True,,
202325,1610612750,Wesley Johnson,Wesley Johnson,202325,MIN,44386.0,740,-70,1430,1428,248,160,195,2858,24,32,2.0,2,5.0,7.0,4.0,12.0,26.0,72.0,10.0,26.0,,2.0,4.0,16.0,52.0,1.0,8.0,54,116,26.0,78.0,18.0,204,1574,4.0,8,3.0,11.0,10.0,22,3.0,12.0,6.0,35.0,74,34.0,78.0,4.0,52.0,16.0,6.0,22,3.0,25,1.0,2.0,15.0,4.0,3.0,53,2.0,5,1.0,11.0,56,6.0,73,8,81,,15,9,6.0,12,2.0,8,12,4.0,4.0,2.0,3.0,24,,1.0,52.0,71.0,,1.0,1.0,18.0,,1.0,2.0,23.0,2.0,10.0,1.0,1.0,25.0,17.0,5.0,25.0,14.0,33.0,247,1.0,0.6851851851851852,0.7115384615384616,1.0,0.3333333333333333,0.25,0.3333333333333333,0.46551724137931033,0.5,0.45454545454545453,0.4793814432989691,0.5,0.4264705882352941,0.5,0.5,0.47297297297297297,0.4020618556701031,0.05172413793103448,0.09375,,13.784764207980654,0.5,0.16666666666666666,0.038461538461538464,0.10144927536231885,0.009689922480620155,0.08396946564885496,0.010810810810810811,0.09809663250366032,0.009985734664764621,0.016666666666666666,0.00641025641025641,0.005555555555555556,0.013605442176870748,,0.06289308176100629,0.12883435582822086,0.10869565217391304,0.08823529411764706,0.06896551724137931,,0.56,0.16494845360824742,0.75,0.8275862068965517,0.75,0.061855670103092786,0.3333333333333333,0.3333333333333333,0.3711340206185567,0.3611111111111111,0.37681159420289856,0.6923076923076923,0.13402061855670103,0.38461538461538464,0.38461538461538464,1.0,0.26804123711340205,0.3076923076923077,0.3076923076923077,1.0,0.18181818181818182,1.0,,0.20588235294117646,0.7142857142857143,0.11764705882352941,0.5,0.23529411764705882,0.125,0.5670103092783505,0.3076923076923077,0.5235487113402062,0.46706666666666663,0.4944661764705882,0.054187192118226604,0.08064516129032258,0.012658227848101266,0.05392156862745098,0.1715686274509804,13.24051724137931,24.514102564102565,0.17342657342657342,,1.0,3.0,1.0,,,,2.0,,0.3333333333333333,0.041666666666666664,0.25,,,0.2727272727272727,0.3333333333333333,1.0,,,,,,3.0,,,,1.0,,,3.0,,True,,
202682,1610612750,Derrick Williams,Derrick Williams,202682,MIN,18845.0,314,-50,617,615,129,98,82,1232,34,48,8.0,12,7.0,9.0,4.0,23.0,8.0,25.0,1.0,3.0,,1.0,1.0,4.0,20.0,1.0,5.0,46,96,5.0,23.0,30.0,137,665,9.0,15,1.0,25.0,8.0,20,2.0,6.0,9.0,31.0,46,46.0,15.0,14.0,19.0,4.0,11.0,7,5.0,12,3.0,2.0,5.0,,2.0,29,6.0,10,2.0,17.0,34,3.0,54,18,72,2.0,8,6,2.0,7,,4,8,,3.0,,2.0,15,1.0,,13.0,27.0,3.0,1.0,2.0,38.0,,2.0,,53.0,5.0,28.0,,1.0,7.0,6.0,1.0,7.0,4.0,31.0,129,1.0,0.5,0.5897435897435898,1.0,0.21739130434782608,0.3333333333333333,0.22727272727272727,0.4791666666666667,0.6,0.4,0.4495798319327731,0.65625,0.4230769230769231,0.479020979020979,0.6578947368421053,0.484375,0.19327731092436976,0.11458333333333333,0.0625,0.34782608695652173,22.316384180790962,0.4666666666666667,0.16666666666666666,0.07692307692307693,0.14847161572052403,0.04524886877828054,0.2833333333333333,0.07407407407407407,0.17647058823529413,0.052980132450331126,0.057971014492753624,0.058823529411764705,0.014925373134328358,0.08064516129032258,0.05263157894736842,0.09259259259259259,0.12987012987012986,0.19387755102040816,0.2558139534883721,0.35294117647058826,0.037037037037037035,0.5714285714285714,0.40336134453781514,0.7083333333333334,0.7555555555555555,0.5,0.19327731092436976,0.17391304347826086,0.26666666666666666,0.21008403361344538,0.32,0.32,0.5,0.025210084033613446,0.3333333333333333,0.3333333333333333,1.0,0.16806722689075632,0.2,0.21052631578947367,1.0,0.75,0.6666666666666666,,0.34615384615384615,0.7777777777777778,0.038461538461538464,1.0,0.19230769230769232,0.2,0.5966386554621849,0.21052631578947367,0.5220644067796609,0.5201833333333333,0.519904,0.19718309859154928,0.23529411764705882,,0.18248175182481752,0.22627737226277372,7.578125,27.07826086956522,0.20907617504051865,,1.0,1.0,1.0,4.0,,,2.0,1.0,1.0,,0.5,,,0.0625,1.0,1.0,1.0,,,0.043478260869565216,0.05,,0.125,,,,,,3.0,1.0,True,,
201567,1610612750,Kevin Love,Kevin Love,201567,MIN,44432.0,741,81,1432,1428,372,282,224,2860,75,129,23.0,47,14.0,28.0,33.0,81.0,26.0,77.0,5.0,10.0,,1.0,4.0,27.0,84.0,8.0,21.0,134,287,32.0,94.0,118.0,482,1522,32.0,66,9.0,90.0,21.0,54,9.0,25.0,57.0,126.0,154,114.0,96.0,36.0,84.0,27.0,24.0,28,11.0,39,6.0,5.0,16.0,1.0,11.0,89,12.0,55,,38.0,141,14.0,193,67,260,8.0,22,13,9.0,24,3.0,11,12,4.0,13.0,,1.0,36,4.0,8.0,20.0,44.0,1.0,6.0,2.0,111.0,1.0,5.0,1.0,138.0,9.0,58.0,1.0,12.0,7.0,5.0,2.0,7.0,4.0,126.0,370,8.0,0.5746268656716418,0.6637931034482759,1.0,0.3404255319148936,0.36,0.3404255319148936,0.46689895470383275,0.48484848484848486,0.3888888888888889,0.4776902887139108,0.4866666666666667,0.43670886075949367,0.5395033860045146,0.5235294117647059,0.573394495412844,0.24671916010498687,0.08362369337979095,0.13953488372093023,0.07407407407407407,28.242924528301884,0.6666666666666666,0.3783783783783784,,0.2706333973128599,0.11,0.24675324675324675,0.06521739130434782,0.2651851851851852,0.097953216374269,0.15934065934065933,0.09615384615384616,0.06790123456790123,0.06206896551724138,0.07692307692307693,0.23484848484848486,0.3006134969325153,0.26991150442477874,0.23140495867768596,0.30303030303030304,0.042328042328042326,0.5714285714285714,0.33858267716535434,0.5813953488372093,0.6756756756756757,0.6,0.2125984251968504,0.4074074074074074,0.44,0.2020997375328084,0.33766233766233766,0.33766233766233766,0.5769230769230769,0.026246719160104987,0.5,0.5,1.0,0.2204724409448819,0.32142857142857145,0.32142857142857145,1.0,0.6266666666666667,0.48936170212765956,,0.35443037974683544,0.5,0.05063291139240506,0.25,0.26582278481012656,0.38095238095238093,0.5853018372703412,0.32142857142857145,0.5192910761154855,0.5532718749999999,0.5110683544303797,0.1368909512761021,0.17261904761904762,0.010526315789473684,0.18672199170124482,0.26141078838174275,7.927526132404184,24.98723404255319,0.25977653631284914,,3.0,9.0,3.0,17.0,,1.0,1.0,12.0,0.3333333333333333,,0.5151515151515151,,,0.12,0.3333333333333333,1.0,,,4.0,,,,0.21739130434782608,,,,,,,,True,,
201576,1610612750,Anthony Randolph,Anthony Randolph,201576,MIN,9363.0,156,-11,302,306,90,55,32,608,14,30,1.0,3,5.0,7.0,2.0,10.0,6.0,22.0,,,,,,,,,,22,62,,,26.0,70,326,1.0,4,,4.0,8.0,16,,,3.0,19.0,36,8.0,,2.0,,,8.0,2,3.0,5,2.0,1.0,2.0,,,13,1.0,5,,5.0,21,3.0,29,6,35,1.0,3,2,1.0,4,,3,5,1.0,1.0,,2.0,9,,2.0,7.0,11.0,1.0,1.0,,19.0,1.0,1.0,1.0,30.0,2.0,15.0,,1.0,13.0,11.0,1.0,13.0,9.0,19.0,90,,0.8181818181818182,0.8571428571428571,,,,,0.3548387096774194,0.25,0.5,0.3548387096774194,0.25,0.5,0.4605263157894737,0.4,0.5588235294117647,,0.12903225806451613,0.2,0.2,25.14792899408284,0.4444444444444444,0.3333333333333333,,0.15789473684210525,0.046296296296296294,0.13513513513513514,0.03333333333333333,0.15294117647058825,0.043478260869565216,0.0425531914893617,0.03333333333333333,0.06451612903225806,0.037037037037037035,,0.1111111111111111,0.23333333333333334,0.16326530612244897,0.12,0.16666666666666666,0.03125,0.6923076923076923,0.4838709677419355,0.4666666666666667,0.5833333333333334,0.8571428571428571,0.16129032258064516,0.2,0.25,0.3548387096774194,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,,,,,0.75,0.3333333333333333,,0.4375,0.7142857142857143,,,,,0.4838709677419355,,0.542308064516129,0.5665,0.5403,0.2,0.2,,0.05714285714285714,0.2714285714285714,8.362903225806452,,0.2980132450331126,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,True,,
