EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,FTOffRebounds,Travels,BlockingFouls,Charge Fouls,Blocked3s,BlockedArc3,RecoveredBlocks,DefensiveGoaltends,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceAtRimFGM,PtsPutbacks,Loose Ball Fouls,Loose Ball Fouls Drawn,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Clear Path Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedLongMidRange,BlockedCorner3,Corner3PctBlocked,HeaveMakes
101114,1610612751,Deron Williams,Deron Williams,101114,NJN,10432.0,174,-12.0,326,325,119,119,46.0,651,10.0,16.0,3.0,4.0,6.0,2.0,12.0,10.0,22.0,1.0,3.0,1.0,1.0,4.0,20.0,2.0,10.0,22.0,50.0,5.0,23.0,22.0,81.0,353,1.0,5.0,2.0,4.0,9.0,16.0,3.0,11.0,9.0,36.0,10.0,34.0,12.0,3.0,1.0,19.0,4.0,3.0,18.0,12.0,30.0,7.0,5.0,9.0,3.0,6.0,72.0,3.0,6.0,4.0,1.0,11.0,3.0,14.0,2.0,4.0,3.0,1.0,12.0,5.0,10.0,8.0,1.0,2.0,20.0,4.0,10.0,3.0,8.0,1.0,24.0,3.0,28.0,2.0,2.0,8.0,6.0,1.0,1.0,1.0,1.0,36.0,119,2.0,5.0,0.22727272727272727,0.22727272727272727,0.8,0.21739130434782608,0.2727272727272727,0.22727272727272727,0.44,0.2,0.5625,0.4041095890410959,0.2,0.5,0.4647058823529412,0.3333333333333333,0.5454545454545454,0.3150684931506849,0.06,0.0625,0.16666666666666666,27.925531914893618,0.6,0.07692307692307693,0.03669724770642202,0.029411764705882353,0.15384615384615385,0.06756756756756757,0.02040816326530612,0.04878048780487805,0.02564102564102564,0.02702702702702703,0.06818181818181818,0.17857142857142858,0.09090909090909091,0.046511627906976744,0.2191780821917808,0.625,0.6666666666666666,0.1,0.1643835616438356,0.16666666666666666,0.2,0.3013698630136986,0.45454545454545453,0.45454545454545453,0.4,0.0410958904109589,0.3333333333333333,0.3333333333333333,1.0,0.273972602739726,0.2,0.2,0.75,0.6,0.2222222222222222,0.6666666666666666,0.037037037037037035,1.0,0.37037037037037035,0.2,0.5342465753424658,0.21052631578947367,0.4884402777777777,0.46387999999999996,0.4789576923076923,0.10126582278481013,0.14285714285714285,0.04938271604938271,0.4444444444444444,10.978000000000002,25.595652173913045,0.36503067484662577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101123,1610612751,Gerald Green,Gerald Green,101123,NJN,13539.0,226,-25.0,430,444,119,129,49.0,874,7.0,10.0,,4.0,6.0,10.0,20.0,14.0,31.0,4.0,5.0,2.0,2.0,7.0,24.0,1.0,8.0,31.0,61.0,11.0,29.0,22.0,117.0,457,1.0,3.0,3.0,5.0,11.0,19.0,3.0,10.0,8.0,39.0,28.0,34.0,33.0,,4.0,20.0,7.0,,9.0,3.0,12.0,3.0,,2.0,1.0,6.0,27.0,1.0,13.0,11.0,1.0,25.0,3.0,28.0,1.0,10.0,6.0,4.0,12.0,2.0,5.0,9.0,1.0,7.0,21.0,,5.0,10.0,25.0,4.0,18.0,1.0,26.0,2.0,,11.0,3.0,5.0,5.0,6.0,,39.0,118,4.0,1.0,0.45161290322580644,0.45161290322580644,1.0,0.3793103448275862,0.3,0.44,0.5081967213114754,0.3333333333333333,0.5789473684210527,0.5277777777777778,0.25,0.5344827586206896,0.5735294117647058,0.4166666666666667,0.5735294117647058,0.32222222222222224,,,,24.848484848484848,0.5714285714285714,0.125,0.08527131782945736,0.006172839506172839,0.21666666666666667,0.12698412698412698,0.009433962264150943,,,0.07692307692307693,0.11363636363636363,0.22916666666666666,0.16666666666666666,0.022727272727272728,0.1111111111111111,0.7,0.7,0.5714285714285714,0.2222222222222222,0.5,0.5,0.34444444444444444,0.45161290322580644,0.45161290322580644,0.6428571428571429,0.05555555555555555,0.8,0.8,1.0,0.26666666666666666,0.2916666666666667,0.2916666666666667,1.0,,0.20689655172413793,0.6666666666666666,0.06896551724137931,1.0,0.27586206896551724,0.125,0.43333333333333335,0.35,0.47531627906976737,0.39851250000000005,0.489348,0.1111111111111111,0.15714285714285714,0.042735042735042736,0.3333333333333333,12.077049180327867,28.037931034482757,0.27674418604651163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.08333333333333333,0.02,0.02564102564102564,0.025,0.06521739130434782,0.6666666666666666,0.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101130,1610612751,Johan Petro,Johan Petro,101130,NJN,18986.0,316,-36.0,598,604,196,237,81.0,1202,7.0,26.0,11.0,4.0,9.0,12.0,23.0,25.0,55.0,,,,,1.0,1.0,1.0,1.0,44.0,104.0,1.0,1.0,15.0,106.0,637,6.0,21.0,2.0,14.0,19.0,37.0,1.0,1.0,8.0,49.0,68.0,20.0,3.0,,,1.0,1.0,6.0,8.0,3.0,11.0,3.0,,7.0,,1.0,25.0,20.0,10.0,36.0,7.0,53.0,27.0,80.0,4.0,9.0,5.0,4.0,3.0,3.0,2.0,9.0,2.0,1.0,12.0,3.0,1.0,24.0,39.0,2.0,12.0,,16.0,,,7.0,1.0,2.0,2.0,2.0,,49.0,196,5.0,1.0,0.7727272727272727,0.7906976744186046,1.0,1.0,1.0,1.0,0.4230769230769231,0.2857142857142857,0.5135135135135135,0.43333333333333335,0.2857142857142857,0.5394736842105263,0.4690265486725664,0.3181818181818182,0.5833333333333334,0.009523809523809525,0.057692307692307696,0.19230769230769232,0.043478260869565216,17.93400286944046,0.25,0.5384615384615384,0.18274111675126903,0.08298755186721991,0.16393442622950818,0.17829457364341086,0.08794788273615635,0.14102564102564102,0.03669724770642202,0.16326530612244897,0.15476190476190477,0.15555555555555556,0.1875,0.07407407407407407,0.24761904761904763,0.2692307692307692,0.3333333333333333,0.42857142857142855,0.21904761904761905,0.5217391304347826,0.5454545454545454,0.5238095238095238,0.45454545454545453,0.45454545454545453,0.88,,,,,0.009523809523809525,1.0,1.0,1.0,0.5238095238095238,0.23684210526315788,0.4444444444444444,,,0.02631578947368421,1.0,0.2571428571428571,1.0,0.44910666666666665,0.5168833333333334,0.455271052631579,0.0625,0.06306306306306306,0.1320754716981132,0.46226415094339623,11.53557692307692,25.2,0.3277591973244147,,,7.0,,1.0,,1.0,,,2.0,1.0,,0.10606060606060606,0.09259259259259259,0.1,0.234375,1.0,0.75,,1.0,2.0,3.0,1.0,0.125,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
202178,1610612751,Sundiata Gaines,Sundiata Gaines,202178,NJN,47577.0,793,-124.0,1487,1517,452,499,204.0,3004,30.0,76.0,12.0,9.0,21.0,19.0,50.0,25.0,63.0,1.0,10.0,1.0,2.0,27.0,72.0,13.0,30.0,74.0,189.0,28.0,82.0,59.0,291.0,1620,10.0,25.0,4.0,33.0,25.0,51.0,14.0,32.0,22.0,114.0,34.0,114.0,42.0,42.0,,72.0,27.0,18.0,96.0,30.0,126.0,21.0,9.0,34.0,14.0,48.0,282.0,17.0,26.0,52.0,3.0,81.0,27.0,108.0,6.0,55.0,29.0,26.0,39.0,4.0,26.0,13.0,,13.0,52.0,4.0,15.0,22.0,58.0,4.0,78.0,4.0,96.0,12.0,,44.0,10.0,2.0,1.0,2.0,,114.0,451,8.0,10.0,0.22972972972972974,0.24285714285714285,0.5,0.34146341463414637,0.4375,0.34146341463414637,0.3915343915343915,0.4,0.49019607843137253,0.4280442804428044,0.4393939393939394,0.5542168674698795,0.46485623003194887,0.4714285714285714,0.5757575757575758,0.3025830258302583,0.09523809523809523,0.15789473684210525,0.1,21.086077411900636,0.75,0.06521739130434782,0.10441767068273092,0.030685920577617327,0.14130434782608695,0.11436950146627566,0.03508771929824561,0.031578947368421054,0.03139013452914798,0.11904761904761904,0.14285714285714285,0.13970588235294118,0.14583333333333334,0.041666666666666664,0.28044280442804426,0.39473684210526316,0.46875,0.2,0.18450184501845018,0.38,0.4222222222222222,0.23247232472324722,0.3968253968253968,0.4032258064516129,0.2,0.03690036900369004,0.1,0.1,1.0,0.2656826568265683,0.375,0.38028169014084506,0.48148148148148145,0.36363636363636365,0.25301204819277107,0.42857142857142855,0.024096385542168676,0.5,0.3614457831325301,0.43333333333333335,0.5830258302583026,0.375,0.48791018518518525,0.4718959999999999,0.47856746987951815,0.14521452145214522,0.19909502262443438,0.1134020618556701,0.3917525773195876,9.451851851851849,25.6670731707317,0.30396772024209817,8.0,8.0,9.0,1.0,2.0,1.0,2.0,,,,1.0,0.017241379310344827,0.0481283422459893,0.028368794326241134,0.04195804195804196,0.043209876543209874,,0.3157894736842105,0.24242424242424243,4.0,8.0,5.0,2.0,0.06818181818181818,0.3333333333333333,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.375,0.012195121951219513,0.015873015873015872,0.013888888888888888,0.375,1.0,,,,,,,,,,,,,True,,,,
2743,1610612751,Kris Humphries,Kris Humphries,2743,NJN,26218.0,437,-30.0,814,839,213,260,114.0,1653,38.0,66.0,22.0,8.0,14.0,8.0,20.0,12.0,40.0,,,,,,,,,58.0,126.0,,,49.0,165.0,877,12.0,27.0,13.0,37.0,11.0,26.0,,,20.0,42.0,70.0,46.0,,,,,,15.0,17.0,4.0,21.0,4.0,,6.0,4.0,7.0,46.0,35.0,20.0,64.0,6.0,90.0,44.0,134.0,3.0,11.0,6.0,5.0,12.0,3.0,1.0,7.0,3.0,11.0,19.0,3.0,5.0,18.0,32.0,,58.0,2.0,64.0,6.0,,24.0,11.0,8.0,8.0,8.0,1.0,42.0,213,4.0,10.0,0.603448275862069,0.7291666666666666,,,,,0.4603174603174603,0.4444444444444444,0.4230769230769231,0.4603174603174603,0.4444444444444444,0.4230769230769231,0.532258064516129,0.5138888888888888,0.5384615384615384,,0.11904761904761904,0.16666666666666666,0.2,18.354430379746834,0.631578947368421,0.23076923076923078,0.22535211267605634,0.11945392491467577,0.1724137931034483,0.21,0.10152284263959391,0.16363636363636364,0.0847457627118644,0.25,0.2743362831858407,0.1744186046511628,0.16666666666666666,0.05660377358490566,0.5238095238095238,0.5757575757575758,0.6909090909090909,0.5,0.15873015873015872,0.4,0.5,0.31746031746031744,0.3,0.3,0.8333333333333334,,,,,,,,,0.8148148148148148,0.5384615384615384,0.5714285714285714,,,,,0.5238095238095238,,0.5090357142857141,0.5622625,0.5108538461538462,0.16666666666666666,0.16666666666666666,0.22424242424242424,0.2545454545454545,7.46825396825397,,0.2616707616707617,,,5.0,4.0,,,1.0,,,6.0,4.0,0.12121212121212122,0.04950495049504951,0.1076923076923077,0.012658227848101266,0.14736842105263157,0.75,0.75,,11.0,20.0,6.0,9.0,0.18181818181818182,0.5,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,True,,,,
200749,1610612751,Shelden Williams,Shelden Williams,200749,NJN,12555.0,209,-63.0,375,382,94,103,58.0,757,11.0,25.0,11.0,1.0,4.0,1.0,7.0,1.0,5.0,,,,,,,,,13.0,37.0,,,12.0,38.0,424,4.0,11.0,3.0,11.0,3.0,9.0,,,7.0,13.0,16.0,10.0,,,,,,4.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,15.0,5.0,26.0,2.0,33.0,20.0,53.0,1.0,2.0,2.0,,2.0,,1.0,4.0,,1.0,6.0,1.0,,17.0,27.0,,18.0,2.0,14.0,,,4.0,3.0,9.0,6.0,9.0,,13.0,94,3.0,3.0,0.6153846153846154,0.8,,,,,0.35135135135135137,0.36363636363636365,0.3333333333333333,0.35135135135135137,0.36363636363636365,0.3333333333333333,0.4318181818181818,0.4230769230769231,0.5,,0.10810810810810811,0.12,0.14285714285714285,11.363636363636363,0.3333333333333333,0.15384615384615385,0.18055555555555555,0.11278195488721804,0.11627906976744186,0.1657754010695187,0.10869565217391304,0.047619047619047616,0.15217391304347827,0.13513513513513514,0.18461538461538463,0.15625,,0.05,0.6756756756756757,0.44,0.5,0.5454545454545454,0.1891891891891892,0.14285714285714285,0.16666666666666666,0.13513513513513514,0.2,0.2,1.0,,,,,,,,,1.0,0.4444444444444444,0.25,,,,,0.6756756756756757,,0.5324621621621622,0.5707500000000001,0.5038333333333334,0.0975609756097561,0.0975609756097561,0.2894736842105263,0.34210526315789475,5.213513513513513,,0.25066666666666665,,,5.0,,1.0,1.0,,,,6.0,2.0,,0.09803921568627451,0.13333333333333333,0.10810810810810811,0.21428571428571427,0.6666666666666666,1.0,,4.0,6.0,4.0,4.0,0.07142857142857142,0.36363636363636365,,,,,2.0,,3.0,,,,,,,3.0,0.25,,,,,,,,,,,True,,,,
2052,1610612751,DeShawn Stevenson,DeShawn Stevenson,2052,NJN,9172.0,153,-94.0,278,304,66,90,44.0,582,,,,,,,,1.0,3.0,1.0,5.0,,1.0,3.0,10.0,1.0,3.0,1.0,3.0,4.0,15.0,,14.0,337,,,,3.0,,,1.0,4.0,,3.0,,2.0,12.0,,,10.0,3.0,,5.0,5.0,10.0,5.0,,1.0,,4.0,25.0,,5.0,7.0,1.0,13.0,,13.0,,,,,3.0,,3.0,2.0,,,5.0,,1.0,8.0,12.0,2.0,,,,,,,,1.0,,1.0,,3.0,65,1.0,,,,1.0,0.26666666666666666,0.25,0.26666666666666666,0.3333333333333333,,,0.3888888888888889,0.5,0.375,0.3888888888888889,0.5,0.375,0.8333333333333334,,,,7.01219512195122,0.6,0.16666666666666666,0.07777777777777778,,0.10204081632653061,0.08633093525179857,,,,0.047619047619047616,0.06451612903225806,0.08108108108108109,0.16666666666666666,,,,,,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.2777777777777778,0.2,0.2,1.0,0.5555555555555556,0.3,0.3,1.0,,,,0.25,,0.75,0.3333333333333333,0.8333333333333334,0.3,0.5530444444444444,0.60445,0.5505375,,,0.21428571428571427,0.21428571428571427,19.333333333333332,24.733333333333338,0.23741007194244604,1.0,3.0,,,,,,,,1.0,,,,,,0.10526315789473684,1.0,,0.3333333333333333,,,,,,,1.0,1.0,,,,,1.0,0.3333333333333333,,,,1.0,1.0,,,2.0,0.6666666666666666,,,,,,,,,True,,,,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,NJN,19913.0,332,-118.0,627,631,175,206,75.0,1258,24.0,40.0,6.0,4.0,7.0,11.0,32.0,19.0,44.0,2.0,5.0,1.0,3.0,7.0,28.0,2.0,12.0,54.0,116.0,9.0,33.0,22.0,157.0,719,6.0,12.0,2.0,17.0,11.0,22.0,3.0,15.0,15.0,46.0,32.0,76.0,21.0,6.0,,28.0,7.0,4.0,12.0,4.0,16.0,2.0,2.0,7.0,2.0,3.0,36.0,7.0,10.0,10.0,1.0,21.0,12.0,33.0,1.0,14.0,12.0,2.0,21.0,1.0,10.0,17.0,1.0,11.0,38.0,4.0,9.0,15.0,28.0,1.0,27.0,1.0,31.0,6.0,1.0,15.0,3.0,,,1.0,1.0,46.0,174,3.0,3.0,0.2962962962962963,0.3076923076923077,0.7777777777777778,0.2727272727272727,0.2,0.2727272727272727,0.46551724137931033,0.5,0.5,0.45302013422818793,0.5,0.4189189189189189,0.484472049689441,0.53125,0.4891304347826087,0.2214765100671141,0.034482758620689655,0.1,,27.715877437325908,0.5526315789473685,0.05263157894736842,0.05434782608695652,0.030303030303030304,0.12195121951219512,0.07518796992481203,0.03666666666666667,0.012658227848101266,0.02127659574468085,0.0625,0.04597701149425287,0.08620689655172414,0.20833333333333334,0.012658227848101266,0.2684563758389262,0.6,0.6666666666666666,0.375,0.21476510067114093,0.34375,0.34375,0.2953020134228188,0.4318181818181818,0.4318181818181818,0.21052631578947367,0.03355704697986577,0.4,0.4,0.5,0.18791946308724833,0.25,0.25925925925925924,0.8571428571428571,0.4,0.1891891891891892,0.5714285714285714,0.08108108108108109,0.3333333333333333,0.32432432432432434,0.16666666666666666,0.4899328859060403,0.25,0.4905547297297297,0.47933333333333333,0.4791666666666667,0.0949367088607595,0.12,0.10828025477707007,0.2929936305732484,10.010344827586206,25.49090909090909,0.27910685805422647,2.0,3.0,4.0,1.0,8.0,,1.0,1.0,1.0,,3.0,0.04,0.057971014492753624,0.06896551724137931,0.038461538461538464,0.06153846153846154,,0.2727272727272727,0.13333333333333333,3.0,4.0,1.0,,0.11764705882352941,0.5,,1.0,1.0,,,1.0,,0.3333333333333333,0.030303030303030304,,0.03571428571428571,,,,,1.0,0.06666666666666667,1.0,3.0,1.0,1.0,1.0,,,,True,,,,
2222,1610612751,Gerald Wallace,Gerald Wallace,2222,NJN,7415.0,124,-51.0,231,235,37,37,30.0,466,11.0,25.0,5.0,2.0,5.0,1.0,5.0,5.0,14.0,1.0,5.0,,1.0,2.0,4.0,,1.0,17.0,44.0,3.0,9.0,8.0,51.0,269,2.0,5.0,,4.0,3.0,10.0,,2.0,2.0,8.0,14.0,20.0,9.0,,,4.0,2.0,7.0,6.0,2.0,8.0,2.0,,4.0,1.0,1.0,18.0,4.0,7.0,12.0,1.0,20.0,6.0,26.0,2.0,7.0,7.0,,3.0,1.0,2.0,1.0,,1.0,4.0,,,4.0,7.0,,11.0,1.0,10.0,1.0,,4.0,2.0,,,,,8.0,37,,1.0,0.4117647058823529,0.4666666666666667,1.0,0.3333333333333333,,0.3333333333333333,0.38636363636363635,0.4,0.3,0.4056603773584906,0.3333333333333333,0.25,0.4396551724137931,0.3333333333333333,0.3076923076923077,0.16981132075471697,0.1590909090909091,0.16,0.6,22.59259259259259,0.75,0.14285714285714285,0.1643835616438356,0.041666666666666664,0.21212121212121213,0.1792452830188679,0.03937007874015748,0.075,0.027777777777777776,0.25,0.1935483870967742,0.13043478260869565,0.4,0.08,0.4716981132075472,0.44,0.5238095238095238,0.45454545454545453,0.09433962264150944,0.2,0.5,0.2641509433962264,0.35714285714285715,0.35714285714285715,0.4,0.09433962264150944,0.2,0.2,1.0,0.07547169811320754,0.5,0.5,1.0,0.8333333333333334,0.4166666666666667,0.4,0.08333333333333333,,0.08333333333333333,,0.6415094339622641,0.5,0.5133160377358491,0.5349166666666666,0.4474875,0.07142857142857142,0.0851063829787234,0.0784313725490196,0.1568627450980392,7.288636363636365,23.88888888888889,0.16017316017316016,,1.0,1.0,1.0,,1.0,,,,,,0.125,0.03225806451612903,,0.038461538461538464,0.07692307692307693,,,,2.0,4.0,,1.0,,0.4,,,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,True,,,,
201627,1610612751,Anthony Morrow,Anthony Morrow,201627,NJN,20441.0,341,19.0,655,653,212,213,93.0,1308,5.0,11.0,4.0,,4.0,11.0,24.0,40.0,68.0,6.0,17.0,,5.0,14.0,34.0,4.0,14.0,56.0,103.0,20.0,51.0,27.0,199.0,670,6.0,11.0,,18.0,11.0,26.0,4.0,19.0,20.0,54.0,66.0,46.0,54.0,6.0,1.0,33.0,14.0,7.0,12.0,5.0,17.0,3.0,2.0,7.0,3.0,2.0,39.0,4.0,2.0,18.0,1.0,21.0,6.0,27.0,3.0,6.0,4.0,2.0,8.0,2.0,4.0,5.0,1.0,4.0,13.0,1.0,3.0,8.0,18.0,,27.0,2.0,30.0,1.0,2.0,3.0,8.0,3.0,3.0,3.0,,53.0,211,1.0,7.0,0.5892857142857143,0.5892857142857143,0.9,0.39215686274509803,0.21052631578947367,0.4,0.5436893203883495,0.5454545454545454,0.4230769230769231,0.5584415584415584,0.5,0.37777777777777777,0.5963855421686747,0.5,0.4909090909090909,0.33116883116883117,0.06796116504854369,0.36363636363636365,0.08333333333333333,23.42931937172775,0.6153846153846154,0.05555555555555555,0.08071748878923767,0.017094017094017096,0.0273972602739726,0.06756756756756757,0.018461538461538463,0.013157894736842105,,0.08064516129032258,0.07777777777777778,0.017543859649122806,0.0625,0.043478260869565216,0.07142857142857142,0.45454545454545453,0.7142857142857143,0.6,0.15584415584415584,0.4583333333333333,0.5,0.44155844155844154,0.5882352941176471,0.5970149253731343,0.65,0.11038961038961038,0.35294117647058826,0.35294117647058826,1.0,0.22077922077922077,0.4117647058823529,0.42424242424242425,0.8571428571428571,0.2222222222222222,0.08888888888888889,,0.1111111111111111,,0.3111111111111111,0.2857142857142857,0.4025974025974026,0.42424242424242425,0.47476601307189537,0.5116285714285714,0.4747352272727273,0.0379746835443038,0.02857142857142857,0.09045226130653267,0.271356783919598,14.329126213592234,25.14901960784314,0.3236641221374046,4.0,7.0,2.0,,1.0,,,,,1.0,,,0.02197802197802198,0.04918032786885246,0.02666666666666667,0.08450704225352113,0.3333333333333333,0.36363636363636365,0.2222222222222222,1.0,,1.0,,,0.25,1.0,2.0,1.0,,,,,0.2857142857142857,0.0196078431372549,0.014705882352941176,0.029411764705882353,0.25,1.0,1.0,1.0,3.0,0.16666666666666666,1.0,,,0.3333333333333333,1.0,1.0,3.0,0.05660377358490566,True,,,,
