EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,Fg3aBlocked,BlockingFouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,3SecondViolations,OffFTReboundPct,Corner3PctBlocked,on,HeaveMakes,Clear Path Fouls
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,81557.0,1359,150.0,2555,2578,398,466,363,5133,117.0,177.0,24.0,42.0,15.0,22.0,58.0,136.0,61.0,181.0,4.0,13.0,2.0,1.0,1.0,23.0,68.0,3.0,5.0,3.0,12.0,236.0,494,27.0,81.0,116.0,669.0,2562,31.0,64.0,3.0,7.0,30.0,101.0,37.0,74.0,4.0,13.0,39.0,125.0,198.0,274.0,63.0,18.0,34.0,1.0,67.0,23.0,35.0,67.0,19.0,86.0,12.0,7.0,30.0,23.0,14.0,191.0,10.0,65.0,34.0,118.0,14.0,166.0,75.0,241.0,14.0,54.0,35.0,19.0,52.0,10.0,21.0,34.0,6.0,31.0,2.0,7.0,86.0,11.0,7.0,33.0,78.0,4.0,5.0,3.0,101.0,1.0,1.0,4.0,3.0,151.0,9.0,6.0,65.0,12.0,35.0,2.0,1.0,27.0,1.0,2.0,6.0,37.0,25.0,1.0,1.0,121.0,381,9.0,9.0,0.4194915254237288,0.4520547945205479,0.7777777777777778,0.3333333333333333,0.42857142857142855,0.3076923076923077,0.3375,0.4777327935222672,0.484375,0.5,0.4808695652173913,0.5,0.4942528735632184,0.5171073094867807,0.5738636363636364,0.5580357142857143,0.1408695652173913,0.0708502024291498,0.11864406779661017,0.08088235294117647,0.016574585635359115,24.413931681178834,0.6046511627906976,0.208955223880597,0.13154960981047936,0.06149479659413434,0.11333333333333333,0.06493506493506493,0.12698412698412698,0.061932287365813375,0.09064327485380116,0.0425531914893617,0.05181347150259067,0.04132231404958678,0.15151515151515152,0.0967741935483871,0.13454545454545455,0.15743440233236153,0.10043668122270742,0.15492957746478872,0.051094890510948905,0.6756756756756757,0.30782608695652175,0.6610169491525424,0.75,0.5470085470085471,0.23652173913043478,0.4264705882352941,0.464,0.15517241379310345,0.31478260869565217,0.3370165745856354,0.34269662921348315,0.4262295081967213,0.022608695652173914,0.3076923076923077,0.3076923076923077,1.0,0.11826086956521739,0.3382352941176471,0.3382352941176471,0.7391304347826086,0.5915492957746479,0.5714285714285714,0.16666666666666666,0.028169014084507043,0.07042253521126761,0.6,0.6666666666666666,0.25287356321839083,0.6818181818181818,0.011494252873563218,1.0,0.13793103448275862,0.25,0.44869565217391305,0.34328358208955223,0.5035685540069685,0.5349619047619049,0.47067126436781626,0.10301109350237718,0.11818181818181818,0.15097159940209268,0.18684603886397608,9.543522267206475,25.75679012345679,0.15577299412915852,,,,,,,,,,,,,,,True,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,72928.0,1215,167.0,2267,2277,360,398,314,4544,68.0,123.0,2.0,7.0,11.0,20.0,21.0,63.0,37.0,106.0,8.0,19.0,3.0,2.0,3.0,30.0,70.0,4.0,12.0,3.0,15.0,126.0,292,38.0,89.0,79.0,445.0,2255,6.0,16.0,5.0,15.0,,27.0,16.0,38.0,5.0,18.0,36.0,83.0,54.0,198.0,102.0,12.0,4.0,2.0,68.0,30.0,20.0,214.0,16.0,230.0,13.0,3.0,90.0,43.0,81.0,476.0,2.0,11.0,19.0,50.0,2.0,71.0,13.0,84.0,5.0,77.0,40.0,37.0,54.0,8.0,31.0,20.0,4.0,23.0,3.0,1.0,74.0,2.0,10.0,36.0,76.0,2.0,3.0,1.0,65.0,2.0,,4.0,3.0,85.0,4.0,6.0,25.0,15.0,5.0,,,2.0,,1.0,2.0,5.0,2.0,,,71.0,348,2.0,7.0,0.21428571428571427,0.21774193548387097,0.8947368421052632,0.42696629213483145,0.3333333333333333,0.2777777777777778,0.4367816091954023,0.4315068493150685,0.375,0.42105263157894735,0.48031496062992124,0.43548387096774194,0.41964285714285715,0.5263157894736842,0.43548387096774194,0.5547945205479452,0.2335958005249344,0.0684931506849315,0.08943089430894309,0.1111111111111111,0.018867924528301886,18.612585291887793,0.7297297297297297,0.031746031746031744,0.0625,0.011879049676025918,0.07224334600760456,0.014598540145985401,0.06491063029162747,0.012229539040451553,0.02356902356902357,0.0071174377224199285,0.005747126436781609,0.009615384615384616,0.030303030303030304,0.08163265306122448,0.05138339920948617,0.056291390728476824,0.06701030927835051,0.08695652173913043,0.026041666666666668,0.4,0.3228346456692913,0.5528455284552846,0.6071428571428571,0.2647058823529412,0.16535433070866143,0.3333333333333333,0.375,0.14285714285714285,0.2782152230971129,0.3490566037735849,0.3557692307692308,0.16216216216216217,0.049868766404199474,0.42105263157894735,0.42105263157894735,1.0,0.1837270341207349,0.42857142857142855,0.43478260869565216,0.8666666666666667,0.22580645161290322,0.2857142857142857,,0.0967741935483871,0.3870967741935484,0.3333333333333333,1.0,0.35714285714285715,0.55,0.05357142857142857,0.6666666666666666,0.26785714285714285,0.2,0.5564304461942258,0.4411764705882353,0.5295914248021109,0.5204111111111112,0.5190055555555555,0.06451612903225806,0.07987220447284345,0.060674157303370786,0.18651685393258427,9.330479452054794,25.469662921348313,0.1588001764446405,1.0,1.0,2.0,1.0,1.0,0.011235955056179775,0.014285714285714285,0.3333333333333333,1.0,0.011111111111111112,,,,,True,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,78536.0,1309,200.0,2458,2467,390,429,332,4925,56.0,90.0,15.0,21.0,12.0,20.0,97.0,200.0,36.0,96.0,,,,,,1.0,8.0,,2.0,,4.0,189.0,386,1.0,8.0,122.0,503.0,2419,28.0,46.0,,2.0,20.0,76.0,27.0,50.0,,4.0,33.0,87.0,258.0,120.0,3.0,,18.0,3.0,5.0,1.0,21.0,91.0,27.0,118.0,22.0,5.0,54.0,10.0,27.0,263.0,6.0,53.0,44.0,191.0,21.0,256.0,60.0,316.0,2.0,36.0,25.0,11.0,28.0,9.0,19.0,36.0,5.0,9.0,,1.0,64.0,2.0,4.0,53.0,101.0,6.0,7.0,10.0,174.0,12.0,18.0,5.0,2.0,164.0,16.0,,75.0,15.0,68.0,1.0,1.0,37.0,,6.0,25.0,69.0,47.0,,,87.0,375,4.0,14.0,0.6825396825396826,0.7166666666666667,1.0,0.125,,,0.2,0.4896373056994819,0.6086956521739131,0.54,0.48350253807106597,0.5833333333333334,0.5,0.5373931623931624,0.6440677966101694,0.5878378378378378,0.02030456852791878,0.054404145077720206,0.15555555555555556,0.03,0.010416666666666666,18.625043844265168,0.4375,0.3387096774193548,0.21928817451205512,0.05305305305305305,0.15492957746478872,0.039735099337748346,0.20346320346320346,0.051304347826086956,0.04823151125401929,0.03559870550161812,0.0712401055408971,0.05217391304347826,,0.24313725490196078,0.21033210332103322,0.20869565217391303,0.16346153846153846,0.13157894736842105,0.0111731843575419,0.6811594202898551,0.22842639593908629,0.6222222222222222,0.7368421052631579,0.75,0.5076142131979695,0.485,0.5,0.5670103092783505,0.2436548223350254,0.375,0.37894736842105264,0.8888888888888888,,,,,0.02030456852791878,0.125,0.125,1.0,0.4375,0.7142857142857143,0.4,,0.041666666666666664,,,0.37037037037037035,0.6,,,0.07407407407407407,,0.24873096446700507,0.2,0.45304283887468016,0.5049777777777777,0.4713205882352942,0.16556291390728478,0.16853932584269662,0.15109343936381708,0.17296222664015903,9.322279792746112,38.0625,0.15866558177379983,,,6.0,,2.0,,,,,,1.0,2.0,0.014285714285714285,,True,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,24600.0,410,58.0,780,797,230,263,111,1577,18.0,38.0,,5.0,5.0,8.0,12.0,26.0,17.0,43.0,3.0,5.0,,,1.0,17.0,55.0,2.0,4.0,3.0,16.0,47.0,107,20.0,60.0,48.0,202.0,783,2.0,12.0,2.0,4.0,1.0,11.0,13.0,25.0,3.0,17.0,24.0,59.0,40.0,54.0,54.0,6.0,,1.0,54.0,17.0,6.0,37.0,5.0,42.0,3.0,2.0,20.0,11.0,6.0,89.0,1.0,9.0,12.0,26.0,1.0,39.0,12.0,51.0,6.0,17.0,7.0,10.0,13.0,5.0,5.0,14.0,,8.0,2.0,1.0,27.0,1.0,5.0,18.0,35.0,5.0,,,41.0,,3.0,,1.0,61.0,3.0,3.0,19.0,10.0,6.0,,,4.0,,2.0,,6.0,2.0,,,48.0,219,4.0,4.0,0.425531914893617,0.425531914893617,0.9,0.3333333333333333,0.5,0.17647058823529413,0.3389830508474576,0.4392523364485981,0.16666666666666666,0.52,0.46107784431137727,0.3125,0.4166666666666667,0.5180412371134021,0.3235294117647059,0.5363636363636364,0.3592814371257485,0.056074766355140186,0.10526315789473684,0.07692307692307693,,24.312431243124312,0.48148148148148145,0.038461538461538464,0.10077519379844961,0.03146853146853147,0.11214953271028037,0.01282051282051282,0.10410958904109589,0.027472527472527472,0.020833333333333332,0.0625,0.01818181818181818,0.014084507042253521,,0.06382978723404255,0.08333333333333333,0.15217391304347827,0.10112359550561797,0.16666666666666666,0.06818181818181818,0.3333333333333333,0.2275449101796407,0.47368421052631576,0.5294117647058824,0.6666666666666666,0.15568862275449102,0.46153846153846156,0.5,0.08333333333333333,0.25748502994011974,0.3953488372093023,0.3953488372093023,0.4117647058823529,0.029940119760479042,0.6,0.6,1.0,0.32934131736526945,0.3090909090909091,0.32075471698113206,0.8823529411764706,0.3125,,,,0.25,0.5,1.0,0.19047619047619047,0.625,0.023809523809523808,,0.38095238095238093,0.1875,0.5868263473053892,0.3148148148148148,0.508001204819277,0.49249615384615386,0.4790634146341464,0.10869565217391304,0.15447154471544716,0.054455445544554455,0.29207920792079206,10.074766355140186,25.639999999999997,0.2948717948717949,,2.0,,1.0,,0.03333333333333333,0.03636363636363636,,,0.01639344262295082,2.0,,0.05128205128205128,,True,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,91520.0,1525,164.0,2863,2891,461,537,406,5754,147.0,263.0,23.0,55.0,30.0,47.0,26.0,72.0,29.0,87.0,7.0,17.0,,2.0,5.0,1.0,9.0,,1.0,1.0,5.0,202.0,422,8.0,26.0,140.0,568.0,2863,27.0,75.0,,1.0,20.0,74.0,37.0,64.0,3.0,10.0,26.0,109.0,250.0,154.0,24.0,,36.0,,9.0,1.0,48.0,70.0,9.0,79.0,5.0,4.0,42.0,17.0,11.0,167.0,10.0,88.0,49.0,75.0,11.0,135.0,98.0,233.0,17.0,104.0,64.0,40.0,49.0,12.0,28.0,45.0,7.0,21.0,3.0,7.0,94.0,12.0,12.0,60.0,142.0,6.0,7.0,5.0,125.0,,7.0,6.0,4.0,175.0,16.0,3.0,78.0,16.0,30.0,3.0,1.0,20.0,2.0,3.0,7.0,33.0,19.0,,,106.0,444,12.0,9.0,0.6188118811881188,0.6793478260869565,1.0,0.3076923076923077,,0.3,0.3076923076923077,0.4786729857819905,0.36,0.578125,0.47767857142857145,0.35526315789473684,0.5608108108108109,0.5380228136882129,0.42045454545454547,0.6055555555555555,0.05803571428571429,0.11374407582938388,0.12547528517110265,0.18055555555555555,0.022988505747126436,18.55176540993417,0.5212765957446809,0.14864864864864866,0.07389162561576355,0.07495741056218058,0.14540059347181009,0.05405405405405406,0.09171597633136094,0.07211184694628403,0.09814323607427056,0.06111111111111111,0.06636155606407322,0.04827586206896552,0.075,0.05128205128205128,0.08860759493670886,0.08010335917312661,0.14901960784313725,0.13414634146341464,0.08994708994708994,0.5757575757575758,0.5870535714285714,0.55893536121673,0.6391304347826087,0.5986394557823129,0.16071428571428573,0.3611111111111111,0.4406779661016949,0.46153846153846156,0.19419642857142858,0.3333333333333333,0.3411764705882353,0.8620689655172413,0.03794642857142857,0.4117647058823529,0.4375,1.0,0.020089285714285716,0.1111111111111111,0.1111111111111111,1.0,0.7236842105263158,0.41818181818181815,0.13043478260869565,,0.013157894736842105,,,0.6351351351351351,0.6382978723404256,0.06756756756756757,0.4,0.06756756756756757,0.2,0.6450892857142857,0.1111111111111111,0.5614675223214285,0.5523232876712328,0.5748020270270271,0.15294117647058825,0.16115702479338842,0.13028169014084506,0.19190140845070422,6.355924170616112,24.203846153846158,0.16101990918616835,,1.0,,,5.0,0.038461538461538464,,,,,,,,0.058823529411764705,True,,
201578,1610612763,Marreese Speights,Marreese Speights,201578,MEM,44769.0,746,12.0,1388,1397,93,140,193,2785,55.0,103.0,27.0,58.0,5.0,7.0,31.0,67.0,50.0,101.0,,,,,,,1.0,,,,1.0,136.0,271,,1.0,42.0,314.0,1421,32.0,68.0,,,16.0,80.0,8.0,18.0,,1.0,5.0,21.0,178.0,94.0,,,44.0,1.0,,,14.0,18.0,2.0,20.0,2.0,,13.0,5.0,,42.0,6.0,64.0,34.0,91.0,6.0,131.0,71.0,202.0,4.0,12.0,8.0,4.0,14.0,7.0,8.0,26.0,5.0,6.0,,2.0,40.0,5.0,,41.0,82.0,1.0,13.0,4.0,56.0,13.0,6.0,2.0,,55.0,7.0,,30.0,1.0,16.0,1.0,1.0,10.0,,1.0,5.0,17.0,11.0,1.0,3.0,21.0,93,3.0,1.0,0.6544117647058824,0.7807017543859649,,,,,,0.5018450184501845,0.47058823529411764,0.4444444444444444,0.5,0.47058823529411764,0.42105263157894735,0.5304054054054054,0.5128205128205128,0.4772727272727273,0.003676470588235294,0.05166051660516605,0.10679611650485436,0.04477611940298507,,20.74074074074074,0.35,0.3157894736842105,0.1787819253438114,0.10631229235880399,0.23776223776223776,0.08,0.19171779141104295,0.103397341211226,0.12972972972972974,0.12435233160621761,0.07142857142857142,0.08928571428571429,0.05263157894736842,0.15789473684210525,0.2037037037037037,0.17435897435897435,0.2524271844660194,0.2,0.03305785123966942,0.6470588235294118,0.3786764705882353,0.5339805825242718,0.5978260869565217,0.5272727272727272,0.24632352941176472,0.4626865671641791,0.484375,0.6451612903225806,0.3713235294117647,0.49504950495049505,0.49504950495049505,0.8,,,,,0.003676470588235294,,,,0.8529411764705882,0.46551724137931033,0.18518518518518517,,,,,0.3684210526315789,0.7142857142857143,,,0.05263157894736842,,0.38235294117647056,,0.48805092250922505,0.572763076923077,0.4623111111111111,0.1016949152542373,0.10204081632653061,0.25477707006369427,0.06687898089171974,9.561992619926198,60.2,0.0670028818443804,,,4.0,,4.0,,,,,,1.0,1.0,0.034482758620689655,,True,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,2002.0,33,,58,66,13,34,10,124,2.0,5.0,2.0,3.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,3.0,6,,1.0,1.0,7.0,58,2.0,3.0,,,,4.0,,,,1.0,,,,6.0,,,2.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,2.0,,3.0,,7.0,,7.0,3.0,10.0,,1.0,1.0,,2.0,,1.0,3.0,,1.0,,1.0,5.0,1.0,1.0,3.0,8.0,,1.0,2.0,2.0,,,,,2.0,,,1.0,,4.0,,,4.0,,,,4.0,2.0,,,,13,1.0,,,,,,,,,0.5,0.6666666666666666,,0.42857142857142855,0.6666666666666666,,0.4375,0.6666666666666666,,0.14285714285714285,0.16666666666666666,0.2,,,18.571428571428573,0.4,,0.22580645161290322,0.12,,,0.1794871794871795,0.1,0.15384615384615385,,0.125,,,0.3333333333333333,0.1111111111111111,0.2,,,,0.5,0.7142857142857143,0.4,0.5,,0.14285714285714285,1.0,1.0,,,,,,,,,,0.14285714285714285,,,,1.0,0.6666666666666666,,,,,,,,,,1.0,,0.8571428571428571,,0.5863333333333333,0.6447333333333333,,0.125,0.14285714285714285,0.5714285714285714,,3.5833333333333335,50.4,0.22413793103448276,,,,,,,,,,,,,,,True,,
201967,1610612763,Dante Cunningham,Dante Cunningham,201967,MEM,21310.0,355,4.0,672,686,146,176,94,1358,26.0,35.0,12.0,14.0,5.0,9.0,8.0,20.0,11.0,39.0,,,,,,,,,,,,45.0,94,,,12.0,102.0,660,13.0,20.0,,,1.0,27.0,8.0,18.0,,,3.0,19.0,60.0,30.0,,,24.0,,,,6.0,6.0,3.0,9.0,1.0,2.0,4.0,2.0,,21.0,2.0,26.0,13.0,43.0,5.0,61.0,28.0,89.0,,14.0,10.0,4.0,6.0,,6.0,7.0,2.0,,,,13.0,,3.0,20.0,40.0,1.0,7.0,4.0,14.0,4.0,,,,18.0,1.0,,9.0,1.0,13.0,,,11.0,,1.0,1.0,13.0,8.0,2.0,,19.0,140,5.0,,0.6666666666666666,0.9090909090909091,,,,,,0.4787234042553192,0.65,0.4444444444444444,0.4787234042553192,0.65,0.4444444444444444,0.49514563106796117,0.6428571428571429,0.475,,0.06382978723404255,0.14285714285714285,0.05,,14.896373056994818,0.46153846153846156,0.2,0.17479674796747968,0.09701492537313433,0.14942528735632185,0.043478260869565216,0.16816816816816818,0.08917197452229299,0.13513513513513514,0.09876543209876543,0.07079646017699115,0.058823529411764705,,0.13636363636363635,0.1951219512195122,0.19736842105263158,0.15714285714285714,0.11764705882352941,,0.6153846153846154,0.3723404255319149,0.7428571428571429,0.8666666666666667,0.5,0.2127659574468085,0.4,0.42105263157894735,0.75,0.4148936170212766,0.28205128205128205,0.28205128205128205,1.0,,,,,,,,,0.7,0.8571428571428571,,,,,,0.5,0.5555555555555556,,,,,0.3723404255319149,,0.4960212765957448,0.554078947368421,0.5061055555555556,0.08823529411764706,0.08823529411764706,0.2647058823529412,0.18627450980392157,10.448936170212765,,0.21726190476190477,,,1.0,,,,,,,,,,,,True,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,3280.0,55,32.0,110,112,24,23,14,222,5.0,7.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,,1.0,,,1.0,,3.0,,,,1.0,7.0,15,,4.0,2.0,16.0,97,2.0,2.0,,,,4.0,3.0,4.0,,2.0,,6.0,6.0,8.0,,,4.0,,3.0,,2.0,3.0,,3.0,,,2.0,,1.0,6.0,1.0,5.0,1.0,8.0,,9.0,6.0,15.0,,5.0,4.0,1.0,1.0,,,2.0,1.0,1.0,,,3.0,2.0,,2.0,4.0,1.0,,,3.0,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,6.0,23,,,0.42857142857142855,0.6,,,,,,0.4666666666666667,1.0,0.75,0.3684210526315789,1.0,0.5,0.4,1.0,0.5,0.21052631578947367,0.13333333333333333,0.14285714285714285,0.25,,18.4,0.3333333333333333,,0.18181818181818182,0.12195121951219512,0.07692307692307693,0.16666666666666666,0.15789473684210525,0.1276595744680851,0.16666666666666666,0.18181818181818182,0.05555555555555555,0.2,,0.18181818181818182,0.16666666666666666,0.19047619047619047,0.1,,,,0.3684210526315789,0.7142857142857143,0.8333333333333334,0.4,0.21052631578947367,0.25,0.3333333333333333,1.0,0.21052631578947367,0.25,0.25,,0.05263157894736842,,,,0.15789473684210525,,,,1.0,1.0,,,,,,0.5,1.0,0.16666666666666666,,0.16666666666666666,,0.5789473684210527,,0.5179973684210527,0.5905,0.5818666666666666,0.05,0.0625,0.25,0.375,6.613333333333333,25.325000000000003,0.21818181818181817,,,,,1.0,,,,,,,,,,True,,
202347,1610612763,Quincy Pondexter,Quincy Pondexter,202347,MEM,6779.0,113,-2.0,218,231,70,48,35,449,7.0,9.0,2.0,3.0,3.0,4.0,,1.0,1.0,5.0,2.0,8.0,1.0,,3.0,,5.0,,1.0,,2.0,8.0,15,2.0,13.0,4.0,26.0,225,2.0,3.0,,2.0,,4.0,4.0,6.0,,5.0,1.0,9.0,8.0,8.0,6.0,,2.0,,5.0,,1.0,6.0,,6.0,,,3.0,2.0,1.0,12.0,,3.0,5.0,7.0,1.0,13.0,3.0,16.0,,5.0,4.0,1.0,3.0,,3.0,2.0,,,2.0,,5.0,,2.0,2.0,8.0,,1.0,,5.0,,,,,8.0,,,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,9.0,67,3.0,2.0,0.5,0.5714285714285714,1.0,0.15384615384615385,,,0.15384615384615385,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.39285714285714285,0.4,0.36363636363636365,0.40625,0.4,0.34615384615384615,0.4642857142857143,0.06666666666666667,0.1111111111111111,,,14.122137404580153,0.6,0.125,0.07692307692307693,0.03333333333333333,0.1724137931034483,,0.1,0.02654867256637168,0.05714285714285714,,0.030303030303030304,,,0.03571428571428571,0.1,0.09090909090909091,0.19047619047619047,0.125,,1.0,0.32142857142857145,0.7777777777777778,0.875,0.42857142857142855,0.03571428571428571,,,,0.17857142857142858,0.2,0.2,1.0,0.2857142857142857,0.25,0.25,1.0,0.17857142857142858,,,,0.6,0.6666666666666666,0.5,0.2,0.2,,,0.36363636363636365,0.75,0.2727272727272727,,0.18181818181818182,,0.7857142857142857,,0.5625928571428572,0.5908100000000001,0.5479636363636363,0.06666666666666667,0.11764705882352941,0.15384615384615385,0.34615384615384615,6.886666666666666,24.676923076923078,0.3211009174311927,,,,,,,,,,,,,,,True,,
