EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Travels,DefensiveGoaltends,Loose Ball Fouls,Defensive 3 Seconds Violations,OffAtRimReboundPct,FTOffRebounds,BlockingFouls,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,OffensiveGoaltends,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveMakes,on,BlockedArc3,Clear Path Fouls
101114,1610612751,Deron Williams,Deron Williams,101114,NJN,54554.0,909.0,-130,1675,1700,334.0,297.0,236.0,3375,51.0,93.0,4.0,7.0,13.0,25.0,31.0,75.0,50.0,121.0,7.0,19.0,2.0,6.0,1.0,6.0,55.0,149.0,3.0,13.0,8.0,31.0,132.0,289.0,62.0,168.0,101.0,551.0,1880.0,14.0,30.0,5.0,19.0,2.0,45.0,22.0,54.0,9.0,37.0,33.0,104.0,88.0,176.0,120.0,66.0,2.0,149.0,55.0,23.0,135.0,62.0,197.0,48.0,14.0,70.0,23.0,42.0,456.0,4.0,2.0,15.0,49.0,1.0,65.0,6.0,71.0,2.0,38.0,27.0,11.0,52.0,23.0,42.0,42.0,9.0,10.0,1.0,94.0,9.0,16.0,22.0,50.0,3.0,4.0,111.0,3.0,5.0,2.0,119.0,11.0,2.0,3.0,45.0,5.0,13.0,8.0,2.0,1.0,5.0,8.0,7.0,2.0,104.0,334.0,2.0,11.0,0.3333333333333333,0.33587786259541985,0.6451612903225806,0.36904761904761907,0.2631578947368421,0.24324324324324326,0.36904761904761907,0.45674740484429066,0.4666666666666667,0.4074074074074074,0.4923413566739606,0.4387755102040816,0.3901098901098901,0.5433925049309665,0.45,0.47706422018348627,0.3676148796498906,0.07958477508650519,0.15053763440860216,0.10666666666666667,0.008264462809917356,30.399595346484574,0.5531914893617021,0.017857142857142856,0.08085808580858085,0.0035026269702276708,0.08108108108108109,0.013513513513513514,0.08091024020227561,0.006920415224913495,0.007352941176470588,0.004166666666666667,0.009523809523809525,0.023255813953488372,0.04591836734693878,0.045454545454545456,0.12890625,0.07874015748031496,0.08620689655172414,0.008403361344537815,0.875,0.20350109409190373,0.5483870967741935,0.6455696202531646,0.29411764705882354,0.16411378555798686,0.41333333333333333,0.4626865671641791,0.25806451612903225,0.2647702407002188,0.4132231404958678,0.4166666666666667,0.42,0.04157549234135667,0.3684210526315789,0.3684210526315789,1.0,0.32603938730853393,0.3691275167785235,0.3691275167785235,0.6,0.14285714285714285,0.5714285714285714,0.25,0.12244897959183673,0.3333333333333333,1.0,0.2653061224489796,0.23076923076923078,0.3333333333333333,0.27472527472527475,0.52,0.06593406593406594,0.16666666666666666,0.34065934065934067,0.25806451612903225,0.5711159737417943,0.3691275167785235,0.5004655701754384,0.4831847222222222,0.5062622222222223,0.10121457489878542,0.1393188854489164,0.029239766081871343,0.08166969147005444,0.18874773139745918,10.523183391003462,25.173214285714288,0.19940298507462687,,,,,,,,,,,,,,,,,,,True,,
101123,1610612751,Gerald Green,Gerald Green,101123,NJN,10387.0,173.0,-25,328,331,88.0,38.0,44.0,659,8.0,14.0,1.0,1.0,2.0,5.0,5.0,7.0,10.0,20.0,5.0,9.0,,,4.0,6.0,8.0,20.0,1.0,2.0,2.0,7.0,23.0,41.0,13.0,29.0,9.0,94.0,361.0,2.0,5.0,1.0,2.0,2.0,9.0,5.0,11.0,6.0,13.0,3.0,31.0,32.0,14.0,39.0,,2.0,18.0,8.0,2.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,2.0,1.0,8.0,8.0,2.0,18.0,3.0,21.0,1.0,4.0,4.0,,7.0,3.0,1.0,7.0,2.0,6.0,,14.0,1.0,2.0,13.0,18.0,1.0,,15.0,,,,17.0,3.0,,,9.0,,1.0,5.0,4.0,,1.0,5.0,2.0,,31.0,88.0,1.0,,0.6956521739130435,0.7272727272727273,1.0,0.4482758620689655,0.5,0.46153846153846156,0.48148148148148145,0.5609756097560976,0.4,0.45454545454545453,0.6071428571428571,0.5,0.5833333333333334,0.6103896103896104,0.5,0.5961538461538461,0.4142857142857143,0.04878048780487805,0.07142857142857142,0.14285714285714285,,24.266666666666666,0.5,0.3333333333333333,0.06349206349206349,0.009615384615384616,0.23529411764705882,0.0392156862745098,0.1,0.01935483870967742,0.03571428571428571,,0.05,,0.045454545454545456,0.06451612903225806,0.0784313725490196,0.3076923076923077,,0.03225806451612903,0.4,0.2,0.5714285714285714,0.6153846153846154,0.75,0.1,0.7142857142857143,0.8333333333333334,0.4,0.2857142857142857,0.5,0.5,0.8,0.12857142857142856,0.5555555555555556,0.5555555555555556,1.0,0.2857142857142857,0.4,0.4,1.0,0.14285714285714285,1.0,,,,,0.2857142857142857,0.5,1.0,0.20833333333333334,0.4,0.25,0.6666666666666666,0.2916666666666667,0.2857142857142857,0.6142857142857143,0.4444444444444444,0.5185404411764706,0.4987642857142857,0.5148295454545455,0.11842105263157894,0.19148936170212766,,0.09574468085106383,0.32978723404255317,10.792682926829269,26.937931034482766,0.2682926829268293,2.0,1.0,1.0,,,,,,,,,,,,,,,,True,,
101130,1610612751,Johan Petro,Johan Petro,101130,NJN,8263.0,138.0,-45,247,247,68.0,55.0,30.0,494,3.0,4.0,1.0,1.0,3.0,3.0,3.0,9.0,9.0,23.0,,,,,,,,,,,,,15.0,36.0,,,,30.0,297.0,2.0,5.0,,,,4.0,6.0,10.0,,,,12.0,28.0,2.0,,,2.0,,,,9.0,2.0,11.0,,2.0,7.0,1.0,1.0,24.0,1.0,7.0,2.0,11.0,2.0,15.0,8.0,23.0,1.0,3.0,2.0,1.0,2.0,,1.0,3.0,,1.0,,5.0,,2.0,8.0,11.0,,1.0,3.0,,,,2.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,12.0,68.0,,1.0,0.9333333333333333,1.0,,,,,,0.4166666666666667,0.4,0.6,0.4166666666666667,0.4,0.6,0.40540540540540543,0.4,0.5454545454545454,,,,,,14.893617021276597,0.4,0.2857142857142857,0.12087912087912088,0.07954545454545454,0.07142857142857142,0.03333333333333333,0.1092436974789916,0.06779661016949153,0.08695652173913043,0.046511627906976744,0.045454545454545456,,0.08333333333333333,0.047619047619047616,0.17391304347826086,,0.18181818181818182,0.05,1.0,0.1111111111111111,0.75,0.75,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,0.6388888888888888,0.391304347826087,0.391304347826087,1.0,,,,,,,,,0.2,1.0,,,,,,,,0.3,1.0,,,,,0.1111111111111111,,0.4143666666666667,0.4637666666666667,0.45749000000000006,,,,0.13333333333333333,0.4,13.783333333333333,,0.27530364372469635,,1.0,,1.0,2.0,0.13636363636363635,,,,,,,,,,,,,True,,
200749,1610612751,Shelden Williams,Shelden Williams,200749,NJN,76588.0,1276.0,-236,2336,2366,462.0,449.0,335.0,4702,85.0,152.0,29.0,66.0,16.0,28.0,8.0,28.0,3.0,21.0,,,,,,,,,,,,,96.0,201.0,,,76.0,268.0,2630.0,31.0,72.0,,,21.0,83.0,19.0,38.0,,,32.0,70.0,134.0,58.0,,,52.0,,,24.0,20.0,15.0,35.0,12.0,3.0,11.0,4.0,5.0,85.0,44.0,96.0,45.0,144.0,20.0,209.0,141.0,350.0,14.0,47.0,30.0,17.0,28.0,6.0,14.0,38.0,7.0,14.0,1.0,66.0,8.0,10.0,85.0,149.0,2.0,7.0,116.0,11.0,7.0,,104.0,8.0,,,45.0,,11.0,38.0,29.0,3.0,6.0,39.0,19.0,6.0,70.0,461.0,8.0,11.0,0.6979166666666666,0.9571428571428572,,,,,,0.47761194029850745,0.4305555555555556,0.5,0.47761194029850745,0.4305555555555556,0.5,0.5381526104417671,0.48255813953488375,0.6140350877192983,,0.11940298507462686,0.13157894736842105,0.14285714285714285,,11.462882096069869,0.42424242424242425,0.25,0.171021377672209,0.11910669975186104,0.17110266159695817,0.11195928753180662,0.17104072398190046,0.11676396997497915,0.10328638497652583,0.10091743119266056,0.1048951048951049,0.1308411214953271,0.16423357664233576,0.16346153846153846,0.18055555555555555,0.15873015873015872,0.20270270270270271,0.17721518987341772,0.48717948717948717,0.7562189054726368,0.5592105263157895,0.6439393939393939,0.6823529411764706,0.13930348258706468,0.2857142857142857,0.3333333333333333,0.75,0.1044776119402985,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,0.9166666666666666,0.4393939393939394,0.13793103448275862,,,,,,,0.7368421052631579,0.5714285714285714,,,,,0.7562189054726368,,0.5461233830845771,0.5594890909090909,0.5241947368421053,0.18907563025210083,0.18907563025210083,,0.30970149253731344,0.26119402985074625,4.329353233830846,,0.19777397260273974,,5.0,3.0,12.0,2.0,0.15413533834586465,1.0,6.0,23.0,1.0,1.0,3.0,0.01639344262295082,,,,,,True,,
201627,1610612751,Anthony Morrow,Anthony Morrow,201627,NJN,34728.0,579.0,-97,1066,1069,227.0,262.0,154.0,2135,6.0,11.0,3.0,5.0,1.0,1.0,17.0,37.0,34.0,79.0,15.0,42.0,3.0,7.0,5.0,13.0,25.0,65.0,2.0,9.0,5.0,16.0,57.0,127.0,40.0,107.0,33.0,267.0,1215.0,8.0,17.0,5.0,16.0,2.0,33.0,7.0,16.0,10.0,29.0,6.0,50.0,78.0,36.0,117.0,3.0,6.0,65.0,25.0,2.0,16.0,9.0,25.0,6.0,3.0,9.0,4.0,3.0,59.0,5.0,9.0,4.0,28.0,5.0,37.0,14.0,51.0,5.0,15.0,15.0,,15.0,3.0,8.0,15.0,4.0,7.0,1.0,30.0,3.0,5.0,14.0,25.0,1.0,1.0,36.0,1.0,4.0,,35.0,,2.0,3.0,6.0,6.0,3.0,5.0,4.0,1.0,,5.0,4.0,1.0,50.0,226.0,4.0,2.0,0.6842105263157895,0.7222222222222222,0.975,0.37383177570093457,0.3125,0.3448275862068966,0.37383177570093457,0.44881889763779526,0.47058823529411764,0.4375,0.5,0.4696969696969697,0.4888888888888889,0.5344129554655871,0.4852941176470588,0.5208333333333334,0.45726495726495725,0.015748031496062992,0.18181818181818182,,,22.231139646869984,0.5,0.11363636363636363,0.0784313725490196,0.025423728813559324,0.03361344537815126,0.025252525252525252,0.06722689075630252,0.025362318840579712,0.03125,0.027210884353741496,0.034722222222222224,,0.05714285714285714,0.10112359550561797,0.07975460122699386,0.03529411764705882,0.029411764705882353,0.03731343283582089,0.8,0.04700854700854701,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.1581196581196581,0.4594594594594595,0.4594594594594595,0.6470588235294118,0.33760683760683763,0.43037974683544306,0.43037974683544306,0.7647058823529411,0.1794871794871795,0.35714285714285715,0.35714285714285715,0.9333333333333333,0.2777777777777778,0.38461538461538464,0.390625,1.0,0.15151515151515152,0.6,,0.21212121212121213,0.42857142857142855,1.0,0.2727272727272727,0.2222222222222222,1.0,0.022222222222222223,1.0,0.28888888888888886,0.38461538461538464,0.35555555555555557,0.3125,0.5042735042735043,0.38461538461538464,0.4862226495726495,0.5207650000000001,0.49749444444444446,0.04918032786885246,0.045112781954887216,0.05405405405405406,0.12359550561797752,0.18726591760299627,14.093700787401573,24.539252336448598,0.2129455909943715,,3.0,,2.0,,0.018018018018018018,,,2.0,,,,,1.0,0.009345794392523364,0.015384615384615385,,,True,,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,NJN,43361.0,723.0,-145,1336,1339,233.0,249.0,187.0,2675,43.0,68.0,7.0,12.0,6.0,10.0,33.0,69.0,30.0,79.0,6.0,16.0,2.0,3.0,2.0,4.0,18.0,59.0,1.0,7.0,3.0,5.0,106.0,216.0,24.0,75.0,49.0,333.0,1488.0,12.0,23.0,3.0,10.0,4.0,37.0,11.0,34.0,5.0,9.0,14.0,51.0,58.0,154.0,45.0,27.0,14.0,59.0,18.0,9.0,44.0,20.0,64.0,7.0,13.0,25.0,6.0,13.0,148.0,9.0,21.0,10.0,41.0,5.0,56.0,30.0,86.0,6.0,20.0,11.0,9.0,30.0,5.0,19.0,25.0,3.0,11.0,4.0,55.0,5.0,7.0,22.0,41.0,2.0,1.0,48.0,,,1.0,61.0,10.0,,,30.0,1.0,4.0,5.0,2.0,1.0,2.0,5.0,1.0,,50.0,232.0,3.0,2.0,0.27358490566037735,0.29292929292929293,0.625,0.32,0.3,0.5555555555555556,0.32,0.49074074074074076,0.5217391304347826,0.3235294117647059,0.4879725085910653,0.5,0.43023255813953487,0.5268987341772152,0.5138888888888888,0.51,0.25773195876288657,0.041666666666666664,0.08823529411764706,0.043478260869565216,,23.721227621483376,0.5454545454545454,0.10638297872340426,0.08541666666666667,0.04411764705882353,0.06756756756756757,0.04477611940298507,0.08121019108280254,0.04431314623338257,0.05737704918032787,0.036458333333333336,0.04794520547945205,0.03636363636363636,0.048484848484848485,0.07142857142857142,0.12315270935960591,0.09090909090909091,,0.040268456375838924,0.2,0.23367697594501718,0.6323529411764706,0.6935483870967742,0.3488372093023256,0.23711340206185566,0.4782608695652174,0.5,0.24242424242424243,0.27147766323024053,0.379746835443038,0.379746835443038,0.2,0.054982817869415807,0.375,0.4,0.8333333333333334,0.2027491408934708,0.3050847457627119,0.3050847457627119,0.5555555555555556,0.36363636363636365,0.5833333333333334,,0.09090909090909091,0.6666666666666666,1.0,0.21212121212121213,0.14285714285714285,1.0,0.23255813953488372,0.6,0.09302325581395349,0.5,0.11627906976744186,0.6,0.49140893470790376,0.3050847457627119,0.4908848797250859,0.5300722222222222,0.48566395348837227,0.09935897435897435,0.1271186440677966,0.013157894736842105,0.1111111111111111,0.15315315315315314,10.218981481481482,24.778666666666666,0.17440119760479042,,7.0,1.0,2.0,2.0,0.043209876543209874,,1.0,,,,1.0,,1.0,0.013333333333333334,,0.0625,,True,,
2052,1610612751,DeShawn Stevenson,DeShawn Stevenson,2052,NJN,25192.0,420.0,-79,753,782,107.0,142.0,103.0,1535,2.0,3.0,,,,,1.0,2.0,1.0,9.0,5.0,26.0,1.0,5.0,2.0,5.0,13.0,45.0,3.0,6.0,,7.0,4.0,14.0,18.0,71.0,3.0,65.0,844.0,,1.0,4.0,11.0,,12.0,,2.0,2.0,12.0,,6.0,2.0,6.0,54.0,,,45.0,13.0,,5.0,12.0,17.0,11.0,1.0,2.0,,3.0,46.0,3.0,1.0,9.0,27.0,3.0,39.0,4.0,43.0,1.0,7.0,6.0,1.0,3.0,1.0,2.0,2.0,,1.0,,5.0,,,14.0,27.0,,1.0,10.0,,6.0,,4.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,6.0,107.0,1.0,,0.25,0.25,1.0,0.2535211267605634,0.36363636363636365,0.16666666666666666,0.2535211267605634,0.2857142857142857,,,0.36470588235294116,0.5,0.21428571428571427,0.37790697674418605,0.5,0.21428571428571427,0.8352941176470589,,,,,10.236220472440944,0.6,0.13636363636363635,0.08881578947368421,0.003875968992248062,0.10588235294117647,0.02097902097902098,0.09254498714652956,0.00997506234413965,,0.009615384615384616,0.028037383177570093,,0.06930693069306931,0.060240963855421686,0.125,0.11864406779661017,0.07692307692307693,0.015873015873015872,1.0,0.03529411764705882,0.6666666666666666,0.6666666666666666,,0.023529411764705882,0.5,0.5,1.0,0.10588235294117647,0.1111111111111111,0.1111111111111111,,0.3058823529411765,0.19230769230769232,0.19230769230769232,1.0,0.5294117647058824,0.28888888888888886,0.28888888888888886,1.0,,,,0.4166666666666667,0.2,1.0,0.5,0.5,1.0,,,0.35714285714285715,0.4,0.5,,0.8705882352941177,0.28888888888888886,0.5485035294117647,0.5676000000000001,0.5454214285714285,0.023255813953488372,0.07142857142857142,0.013888888888888888,0.18461538461538463,0.09230769230769231,13.707142857142857,24.369014084507047,0.14209827357237717,,,,1.0,,,,,1.0,,,,,,,,,,True,,
2222,1610612751,Gerald Wallace,Gerald Wallace,2222,NJN,10114.0,169.0,-23,321,327,71.0,11.0,50.0,648,11.0,29.0,1.0,4.0,7.0,13.0,,4.0,4.0,11.0,4.0,9.0,,1.0,1.0,1.0,3.0,8.0,,1.0,,,15.0,44.0,7.0,17.0,16.0,67.0,340.0,2.0,5.0,,2.0,,4.0,8.0,17.0,1.0,1.0,13.0,32.0,24.0,6.0,15.0,6.0,2.0,8.0,3.0,6.0,9.0,4.0,13.0,4.0,,4.0,1.0,4.0,30.0,1.0,2.0,5.0,15.0,,20.0,3.0,23.0,,8.0,5.0,3.0,5.0,1.0,4.0,1.0,,1.0,,6.0,1.0,,5.0,8.0,,,17.0,1.0,,1.0,18.0,,,,6.0,,3.0,3.0,3.0,,,3.0,2.0,,32.0,71.0,,3.0,0.8,0.8571428571428571,0.7142857142857143,0.4117647058823529,,1.0,0.4117647058823529,0.3409090909090909,0.4,0.47058823529411764,0.4180327868852459,0.2857142857142857,0.5277777777777778,0.4785714285714286,0.2857142857142857,0.64,0.2786885245901639,0.13636363636363635,0.20689655172413793,,,19.94750656167979,0.8333333333333334,,0.12195121951219512,0.014705882352941176,0.13513513513513514,0.02564102564102564,0.125,0.017142857142857144,,0.020833333333333332,0.03571428571428571,,0.14285714285714285,0.125,0.10204081632653061,0.22727272727272727,,,0.6666666666666666,0.47540983606557374,0.3793103448275862,0.4782608695652174,0.8181818181818182,0.06557377049180328,,,,0.18032786885245902,0.36363636363636365,0.36363636363636365,0.75,0.14754098360655737,0.4444444444444444,0.4444444444444444,0.5,0.13114754098360656,0.375,0.375,1.0,0.5714285714285714,0.25,,0.14285714285714285,,,0.14285714285714285,,,0.7222222222222222,0.5384615384615384,0.05555555555555555,1.0,,,0.7540983606557377,0.375,0.5463024590163934,0.5047666666666667,0.51605,0.08955223880597014,0.12,,0.05970149253731343,0.47761194029850745,7.081818181818181,24.341176470588234,0.22118380062305296,,,,,,0.0196078431372549,,1.0,,,,,,,,,,,True,,
200770,1610612751,Jordan Farmar,Jordan Farmar,200770,NJN,24015.0,400.0,-68,729,725,170.0,170.0,106.0,1454,19.0,34.0,1.0,3.0,3.0,6.0,4.0,11.0,12.0,33.0,6.0,9.0,,1.0,1.0,3.0,22.0,51.0,4.0,7.0,5.0,11.0,35.0,78.0,28.0,60.0,29.0,183.0,836.0,3.0,7.0,4.0,8.0,4.0,22.0,5.0,16.0,6.0,14.0,12.0,40.0,30.0,40.0,75.0,9.0,,51.0,22.0,4.0,49.0,12.0,61.0,10.0,2.0,20.0,8.0,21.0,134.0,2.0,2.0,11.0,20.0,1.0,32.0,4.0,36.0,,9.0,5.0,4.0,19.0,5.0,16.0,17.0,4.0,3.0,,36.0,4.0,4.0,7.0,19.0,2.0,3.0,24.0,,1.0,,32.0,2.0,,2.0,11.0,,5.0,1.0,,,1.0,1.0,,,40.0,169.0,2.0,5.0,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.4666666666666667,0.5,0.42857142857142855,0.4666666666666667,0.44871794871794873,0.42857142857142855,0.3125,0.5579710144927537,0.6,0.4666666666666667,0.5953947368421053,0.6470588235294118,0.5405405405405406,0.43478260869565216,0.05128205128205128,0.11764705882352941,,,22.11764705882353,0.5277777777777778,0.034482758620689655,0.08298755186721991,0.00881057268722467,0.13095238095238096,0.016260162601626018,0.09538461538461539,0.011428571428571429,,,0.010752688172043012,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.12264150943396226,0.1323529411764706,0.125,,,0.2463768115942029,0.5588235294117647,0.6333333333333333,0.3684210526315789,0.07971014492753623,0.36363636363636365,0.36363636363636365,,0.2391304347826087,0.36363636363636365,0.36363636363636365,0.6666666666666666,0.06521739130434782,0.6666666666666666,0.6666666666666666,1.0,0.3695652173913043,0.43137254901960786,0.43137254901960786,0.8636363636363636,0.2,0.3333333333333333,1.0,0.06666666666666667,,,0.4666666666666667,0.5714285714285714,0.75,0.2,0.5,0.1,0.3333333333333333,0.36666666666666664,0.45454545454545453,0.6811594202898551,0.43137254901960786,0.516288686131387,0.4907,0.504151724137931,0.07482993197278912,0.12643678160919541,,0.12021857923497267,0.2185792349726776,9.906410256410254,25.275,0.23319615912208505,,3.0,1.0,1.0,,0.025974025974025976,,,,,,,,,,,,,True,,
2743,1610612751,Kris Humphries,Kris Humphries,2743,NJN,49038.0,817.0,-57,1490,1514,273.0,268.0,213.0,3004,64.0,120.0,13.0,32.0,16.0,25.0,19.0,62.0,48.0,103.0,,,,,,,,,,,,,131.0,285.0,,,77.0,339.0,1632.0,18.0,46.0,,,11.0,47.0,20.0,46.0,,,16.0,56.0,184.0,78.0,,,20.0,,,30.0,24.0,10.0,34.0,8.0,2.0,6.0,5.0,13.0,78.0,21.0,53.0,34.0,126.0,15.0,175.0,80.0,255.0,14.0,13.0,7.0,6.0,21.0,3.0,7.0,21.0,4.0,14.0,,42.0,7.0,8.0,30.0,57.0,,8.0,87.0,2.0,4.0,2.0,104.0,9.0,,,48.0,,9.0,27.0,24.0,,3.0,27.0,20.0,2.0,56.0,272.0,5.0,5.0,0.7022900763358778,0.7603305785123967,,,,,,0.45964912280701753,0.391304347826087,0.43478260869565216,0.45964912280701753,0.391304347826087,0.43478260869565216,0.509009009009009,0.4351851851851852,0.5,,0.10526315789473684,0.18333333333333332,0.12903225806451613,,21.27417519908988,0.5,0.3488372093023256,0.2198952879581152,0.10474308300395258,0.20238095238095238,0.08571428571428572,0.21592442645074225,0.0985352862849534,0.08,0.06310679611650485,0.08695652173913043,0.08196721311475409,0.20218579234972678,0.2361111111111111,0.22357723577235772,0.176,0.27906976744186046,0.11290322580645161,0.7407407407407407,0.42105263157894735,0.5333333333333333,0.6530612244897959,0.671875,0.21754385964912282,0.3064516129032258,0.35185185185185186,0.7368421052631579,0.36140350877192984,0.46601941747572817,0.46601941747572817,0.7291666666666666,,,,,,,,,0.6956521739130435,0.40625,0.15384615384615385,,,,,,,0.5434782608695652,0.64,,,,,0.42105263157894735,,0.49416877192982445,0.5335923076923077,0.5156739130434783,0.14814814814814814,0.14814814814814814,,0.13864306784660768,0.16519174041297935,8.722456140350875,,0.18322147651006712,,3.0,5.0,8.0,,0.17142857142857143,6.0,1.0,10.0,,,,0.17142857142857143,,,,,,True,,
