EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BlockingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Clear Path Fouls
2243,1610612741,Brian Scalabrine,Brian Scalabrine,2243,CHI,1278.0,21,-9,38,38,13,20,5,76,1,1,,,1.0,,1.0,,,1,2,,1.0,1,3,44,,1,,,,,,,2,3,,3,,4,2,2,1,13,1.0,,,,0.5,0.3333333333333333,0.375,0.3333333333333333,13.333333333333332,0.15384615384615385,,,0.125,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.47346666666666665,0.43510000000000004,0.25,0.3333333333333333,11.3,24.1,0.34210526315789475,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,,,,,,,2.0,,,,,2.0,,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,0.3333333333333333,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,True,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,4476.0,75,-2,139,149,55,44,22,288,3,4,2.0,4.0,,,,,2.0,4,8,,2.0,6,14,159,3.0,2,4.0,,2.0,,,1.0,4,6,5.0,11,,6,6,9,4,54,,,,,0.5,0.4,0.5,0.2,10.90909090909091,0.06060606060606061,0.1111111111111111,,0.06666666666666667,0.08196721311475409,,0.08695652173913043,0.14285714285714285,0.4,0.75,0.75,0.4,,,,,,0.2,,,,0.6666666666666666,0.6,,0.491735,0.5556333333333333,0.3076923076923077,0.36363636363636365,6.174999999999999,24.4,0.39568345323741005,2.0,2.0,2.0,1.0,,2.0,1.0,5.0,2.0,1.0,5.0,4.0,4.0,,1.0,1.0,2.0,,1.0,,1.0,,5.0,5.0,,1.0,,3.0,2.0,1.0,3.0,,2.0,1.0,,1.0,,1.0,4.0,,2.0,3.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,5.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.625,0.625,,,,0.75,0.14285714285714285,,0.09803921568627451,0.1875,,0.10526315789473684,,0.05,0.043478260869565216,,,,0.3333333333333333,0.25,0.25,1.0,,,,1.0,,0.6666666666666666,1.0,0.5432,0.35714285714285715,0.35714285714285715,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,True,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,4474.0,75,15,149,147,57,55,22,296,2,5,,1.0,5.0,4.0,7.0,7.0,11.0,5,11,11.0,18.0,4,47,157,1.0,3,2.0,27.0,10.0,7.0,3.0,2.0,3,5,3.0,8,,7,4,4,2,54,,0.8181818181818182,0.6111111111111112,0.6470588235294118,0.45454545454545453,0.7413793103448276,0.7580645161290323,0.6206896551724138,19.653179190751445,0.05172413793103448,0.10526315789473684,0.13043478260869565,0.06493506493506493,0.04411764705882353,0.2,0.1111111111111111,0.16666666666666666,0.1724137931034483,0.4,0.6666666666666666,0.034482758620689655,0.1724137931034483,0.2413793103448276,0.5714285714285714,0.5714285714285714,0.75,0.3793103448275862,0.6363636363636364,0.6363636363636364,0.8571428571428571,,0.7931034482758621,0.7,0.5330107142857142,0.5092450000000001,0.06451612903225806,0.15384615384615385,10.727272727272727,26.627777777777776,0.3825503355704698,,,2.0,,3.0,,,9.0,,2.0,14.0,8.0,,2.0,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,,,,,2.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,14.0,,0.8,0.8,,,1.125,0.6,1.125,0.6363636363636364,0.18181818181818182,0.4,,0.6666666666666666,,,,,,,,,0.045454545454545456,,,,1.0,,,,0.6,0.6,0.6666666666666666,,,0.2,,0.6036,0.19148936170212766,0.2978723404255319,2.0,1.0,1.0,4.0,7.0,3.0,3.0,4.0,7.0,6.0,1.0,,,,,,,,,1.0,0.5714285714285714,,,,0.5,0.25,1.0,,0.7,0.5714285714285714,,,,,,2.0,1.0,0.5,True,
101249,1610612741,John Lucas III,John Lucas III,101249,CHI,42029.0,700,208,1265,1277,308,282,214,2542,17,42,5.0,51.0,116.0,6.0,20.0,46.0,116.0,87,209,52.0,136.0,26,356,1150,22.0,47,140.0,90.0,116.0,46.0,6.0,10.0,41,52,21.0,73,2.0,41,42,30,11,301,4.0,0.5769230769230769,0.38235294117647056,0.38235294117647056,0.41626794258373206,0.4782608695652174,0.49442896935933145,0.39420289855072466,26.09262883235486,0.07295373665480427,0.08547008547008547,0.03333333333333333,0.07511045655375552,0.02865761689291101,0.043478260869565216,0.023076923076923078,0.09574468085106383,0.12173913043478261,0.40476190476190477,0.4594594594594595,0.14782608695652175,0.336231884057971,0.057971014492753624,0.3,0.3,0.8333333333333334,0.336231884057971,0.39655172413793105,0.39655172413793105,0.5434782608695652,0.125,0.5159420289855072,0.39655172413793105,0.4764476676384841,0.45736187500000003,0.030985915492957747,0.0502283105022831,13.186124401913872,25.251470588235293,0.24347826086956523,2.0,3.0,10.0,24.0,46.0,10.0,,35.0,19.0,11.0,85.0,34.0,6.0,10.0,86.0,22.0,108.0,14.0,8.0,36.0,12.0,38.0,238.0,13.0,2.0,1.0,3.0,19.0,11.0,8.0,26.0,8.0,22.0,16.0,2.0,4.0,3.0,2.0,42.0,2.0,6.0,14.0,1.0,3.0,,10.0,,3.0,,1.0,4.0,1.0,1.0,,1.0,1.0,,,,,83.0,1.0,0.19540229885057472,0.20238095238095238,0.45454545454545453,0.40425531914893614,0.4375,0.45121951219512196,0.4375,0.48295454545454547,0.04784688995215311,0.11904761904761904,0.0392156862745098,0.6190476190476191,0.02564102564102564,0.0392156862745098,0.026915113871635612,0.025477707006369428,0.02702702702702703,0.027906976744186046,,0.1,0.07936507936507936,0.043478260869565216,0.015873015873015872,1.0,0.058823529411764705,0.47058823529411764,0.4897959183673469,0.125,0.39655172413793105,0.40707964601769914,0.2826086956521739,0.4,,0.12195121951219512,0.3,0.47619696969696973,0.09831460674157304,0.23876404494382023,4.0,5.0,14.0,12.0,31.0,5.0,18.0,12.0,35.0,66.0,,,,1.0,,,,,,0.2777777777777778,0.34285714285714286,,0.02586206896551724,,0.1,0.35,0.35714285714285715,0.8,0.3780487804878049,0.3870967741935484,,,4.0,0.04878048780487805,,,,,False,
1888,1610612741,Richard Hamilton,Richard Hamilton,1888,CHI,18049.0,301,69,561,556,82,130,72,1117,11,15,,31.0,76.0,4.0,8.0,7.0,12.0,61,122,11.0,20.0,16,171,565,13.0,16,30.0,33.0,12.0,7.0,2.0,4.0,15,19,8.0,27,,23,23,21,9,82,,1.0,0.55,0.55,0.5,0.545774647887324,0.57,0.14084507042253522,26.38036809815951,0.06787330316742081,0.07272727272727272,0.0392156862745098,0.06884057971014493,0.02681992337164751,0.027777777777777776,0.10714285714285714,0.06521739130434782,0.1056338028169014,0.7333333333333333,0.9166666666666666,0.21830985915492956,0.5352112676056338,0.056338028169014086,0.5,0.5,1.0,0.08450704225352113,0.5833333333333334,0.6363636363636364,1.0,,0.24647887323943662,0.5833333333333334,0.465006690140845,0.43552857142857143,0.060810810810810814,0.0703125,13.964754098360658,24.46,0.14616755793226383,,,1.0,18.0,32.0,7.0,,23.0,8.0,7.0,32.0,92.0,2.0,6.0,33.0,7.0,40.0,3.0,4.0,17.0,5.0,11.0,87.0,5.0,1.0,,4.0,4.0,4.0,,13.0,4.0,8.0,9.0,,5.0,,1.0,22.0,,3.0,9.0,,,3.0,,,,1.0,3.0,2.0,,,,,,,,,1.0,32.0,1.0,0.7540983606557377,0.7666666666666667,0.5384615384615384,0.5,0.6764705882352942,0.5952380952380952,0.6764705882352942,0.64,0.04918032786885246,0.2,0.06451612903225806,0.5909090909090909,,0.07692307692307693,0.023809523809523808,0.01818181818181818,0.044444444444444446,0.01818181818181818,0.06666666666666667,0.01818181818181818,0.07272727272727272,0.1111111111111111,0.06349206349206349,,0.7272727272727273,0.5806451612903226,0.6206896551724138,0.5555555555555556,0.42105263157894735,0.4266666666666667,0.875,,,0.047619047619047616,,0.46605416666666666,0.13450292397660818,0.1871345029239766,,3.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,,,1.0,,2.0,,,,,,0.75,0.6,0.05,0.013157894736842105,0.08333333333333333,,0.23529411764705882,0.75,1.0,0.23809523809523808,0.6,,,,,,,,,False,1.0
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,52786.0,880,52,1604,1639,288,293,242,3243,58,100,28.0,15.0,97.0,4.0,17.0,1.0,13.0,89,212,5.0,30.0,18,211,1598,35.0,36,48.0,12.0,11.0,1.0,7.0,20.0,58,81,37.0,118,3.0,31,39,39,17,285,2.0,0.8,0.16666666666666666,0.17857142857142858,0.419811320754717,0.3987603305785124,0.40576923076923077,0.12396694214876033,15.437302423603793,0.08357348703170028,0.12658227848101267,0.04516129032258064,0.09154929577464789,0.04477611940298507,0.05172413793103448,0.05357142857142857,0.12096774193548387,0.4132231404958678,0.58,0.6373626373626373,0.06198347107438017,0.40082644628099173,0.07024793388429752,0.23529411764705882,0.23529411764705882,1.0,0.05371900826446281,0.07692307692307693,0.07692307692307693,,0.8,0.5371900826446281,0.09090909090909091,0.5170090336134453,0.5311621951219513,0.06640625,0.0752212389380531,10.069811320754715,25.993333333333336,0.17955112219451372,14.0,12.0,19.0,3.0,28.0,15.0,1.0,31.0,17.0,4.0,38.0,130.0,20.0,11.0,55.0,23.0,78.0,17.0,6.0,28.0,8.0,19.0,179.0,29.0,1.0,3.0,5.0,44.0,31.0,13.0,20.0,3.0,12.0,13.0,,8.0,3.0,3.0,33.0,1.0,4.0,11.0,1.0,1.0,3.0,1.0,1.0,4.0,,3.0,4.0,9.0,4.0,4.0,10.0,5.0,,,,,38.0,4.0,0.7303370786516854,0.8227848101265823,0.42857142857142855,0.4722222222222222,0.42857142857142855,0.38636363636363635,0.4189189189189189,0.38,0.05188679245283019,0.09,0.06666666666666667,0.6060606060606061,0.075,0.0196078431372549,0.04468412942989214,0.05612244897959184,0.03007518796992481,0.04375,0.02564102564102564,0.0502283105022831,0.1237785016286645,0.14705882352941177,0.038461538461538464,0.5,0.6896551724137931,0.2,0.21428571428571427,0.6666666666666666,0.28865979381443296,0.2916666666666667,0.8214285714285714,0.5,0.2857142857142857,0.4318181818181818,0.631578947368421,0.5379375,0.14691943127962084,0.18009478672985782,,,,,4.0,,,,8.0,3.0,2.0,,,,,1.0,1.0,,1.0,,,,0.010309278350515464,,,,,,0.09090909090909091,,,,4.0,0.09090909090909091,,,,,False,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,51901.0,865,37,1608,1610,294,314,228,3218,91,161,64.0,38.0,33.0,,,,1.0,119,232,,1.0,67,305,1670,66.0,37,78.0,,1.0,,21.0,28.0,125,164,105.0,269,1.0,77,79,87,38,289,10.0,,,,0.5129310344827587,0.5107296137339056,0.5586080586080586,0.004291845493562232,16.322204557498676,0.19623233908948196,0.16374269005847952,0.12138728323699421,0.18935643564356436,0.1297229219143577,0.1076923076923077,0.19879518072289157,0.17037037037037037,0.6909871244635193,0.5652173913043478,0.6946564885496184,0.1630901287553648,0.14163090128755365,,,,,0.004291845493562232,,,,0.9696969696969697,0.6952789699570815,,0.5500426724137931,0.5354270270270269,0.14393939393939395,0.1444866920152091,4.88448275862069,37.8,0.1828358208955224,28.0,13.0,24.0,12.0,16.0,29.0,23.0,81.0,19.0,28.0,66.0,160.0,52.0,35.0,58.0,13.0,71.0,10.0,3.0,29.0,12.0,17.0,155.0,82.0,2.0,11.0,8.0,14.0,9.0,5.0,19.0,2.0,10.0,16.0,,9.0,,4.0,35.0,2.0,12.0,33.0,2.0,7.0,3.0,2.0,16.0,3.0,1.0,7.0,9.0,47.0,36.0,9.0,47.0,30.0,,1.0,4.0,3.0,66.0,7.0,0.6722689075630253,0.8602150537634409,0.4393939393939394,0.5135135135135135,0.4393939393939394,0.5,0.49390243902439024,0.6226415094339622,0.15086206896551724,0.18633540372670807,0.13157894736842105,0.5428571428571428,0.2682926829268293,0.05263157894736842,0.1320450885668277,0.17346938775510204,0.11450381679389313,0.11224489795918367,0.16279069767441862,0.1978021978021978,0.19377162629757785,0.1388888888888889,0.1038961038961039,0.6382978723404256,0.6703296703296703,0.3157894736842105,0.36363636363636365,0.3333333333333333,0.48484848484848486,0.48484848484848486,0.9375,0.4375,0.03571428571428571,0.631578947368421,0.5416666666666666,0.5751689655172413,0.26557377049180325,0.21639344262295082,,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,0.02631578947368421,,,,,,,,,,False,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,55173.0,920,188,1637,1663,358,321,280,3300,88,139,48.0,77.0,87.0,,,,,147,303,,,66,360,1532,68.0,54,92.0,,,,16.0,23.0,104,146,95.0,241,2.0,93,83,103,51,356,6.0,,,,0.48514851485148514,0.48514851485148514,0.5128205128205128,,19.95967741935484,0.14545454545454545,0.13609467455621302,0.07441860465116279,0.1436651583710407,0.10623556581986143,0.06172839506172839,0.1595744680851064,0.08148148148148149,0.45874587458745875,0.6330935251798561,0.704,0.25412541254125415,0.2871287128712871,,,,,,,,,0.7058823529411765,0.45874587458745875,,0.49004620462046206,0.49341111111111113,0.14697406340057637,0.14697406340057637,7.818811881188118,,0.21869273060476482,30.0,17.0,25.0,32.0,27.0,36.0,15.0,87.0,27.0,13.0,67.0,202.0,46.0,27.0,20.0,18.0,38.0,14.0,4.0,8.0,4.0,8.0,94.0,76.0,3.0,19.0,10.0,17.0,8.0,9.0,14.0,,7.0,31.0,6.0,7.0,,8.0,45.0,5.0,10.0,46.0,4.0,10.0,10.0,,5.0,2.0,2.0,7.0,4.0,52.0,35.0,15.0,54.0,25.0,,1.0,2.0,1.0,67.0,4.0,0.6870748299319728,0.8145161290322581,0.5294117647058824,0.5,0.5294117647058824,0.5,0.5506329113924051,0.5153846153846153,0.0891089108910891,0.10071942446043165,0.15584415584415584,0.3111111111111111,0.37254901960784315,0.05172413793103448,0.11674347158218126,0.18461538461538463,0.12418300653594772,0.06930693069306931,0.11320754716981132,0.0892018779342723,0.1751592356687898,0.35294117647058826,0.07751937984496124,0.46296296296296297,0.625,0.4155844155844156,0.49230769230769234,0.625,0.3103448275862069,0.313953488372093,0.9629629629629629,0.625,0.23333333333333334,0.46296296296296297,0.68,0.5319947368421054,0.24166666666666667,0.18611111111111112,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,0.011494252873563218,,,,,,,,,,,,,,,,False,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,54126.0,902,75,1681,1667,289,296,238,3348,94,136,32.0,101.0,172.0,,,,,221,409,,,53,495,1693,58.0,63,148.0,,,,12.0,39.0,169,222,50.0,272,,75,58,73,41,289,2.0,,,,0.5403422982885085,0.5403422982885085,0.5625,,25.16522623284189,0.25037037037037035,0.2392638036809816,0.07228915662650602,0.24821002386634844,0.05931198102016608,0.056,0.3375,0.26153846153846155,0.33251833740831294,0.6911764705882353,0.7704918032786885,0.2469437652811736,0.42053789731051344,,,,,,,,,0.5517241379310345,0.33251833740831294,,0.4726740831295846,0.4980476190476189,0.09339407744874716,0.09339407744874716,9.926894865525675,,0.1719214753123141,20.0,22.0,30.0,52.0,75.0,31.0,9.0,71.0,36.0,14.0,86.0,294.0,32.0,19.0,49.0,20.0,69.0,15.0,5.0,32.0,3.0,14.0,158.0,38.0,,14.0,6.0,32.0,21.0,11.0,28.0,6.0,17.0,27.0,2.0,11.0,1.0,5.0,55.0,4.0,8.0,47.0,4.0,7.0,6.0,,5.0,1.0,1.0,11.0,1.0,11.0,8.0,3.0,11.0,8.0,1.0,,3.0,1.0,86.0,2.0,0.665158371040724,0.7170731707317073,0.5344827586206896,0.5714285714285714,0.5344827586206896,0.5714285714285714,0.5634920634920635,0.6056338028169014,0.04645476772616137,0.10294117647058823,0.039603960396039604,0.509090909090909,0.34146341463414637,,0.056129985228951254,0.05,0.05,0.06309148264984227,0.12195121951219512,0.20952380952380953,0.23278688524590163,0.15151515151515152,0.03550295857988166,0.7272727272727273,0.7021276595744681,0.5148514851485149,0.5360824742268041,0.5192307692307693,0.436046511627907,0.43859649122807015,0.72,0.625,0.3,0.47619047619047616,0.7333333333333333,0.5304632653061224,0.14343434343434344,0.17373737373737375,,,,,,,,,,,,,,,,,,,,,,,0.005813953488372093,,,,,,,,,,,,,,,,False,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,65087.0,1085,23,2003,1999,334,366,300,4002,31,70,7.0,46.0,137.0,12.0,24.0,45.0,131.0,88,253,57.0,155.0,80,427,2058,25.0,47,132.0,114.0,129.0,45.0,2.0,17.0,62,79,18.0,97,8.0,96,114,100,42,328,3.0,0.6666666666666666,0.36774193548387096,0.37254901960784315,0.34782608695652173,0.4252450980392157,0.46467991169977924,0.3799019607843137,23.076923076923077,0.07878017789072427,0.08133971291866028,0.0091324200913242,0.07931726907630522,0.0175609756097561,0.012121212121212121,0.06280193236714976,0.08670520231213873,0.1715686274509804,0.44285714285714284,0.5254237288135594,0.11274509803921569,0.33578431372549017,0.058823529411764705,0.5,0.5,0.9166666666666666,0.32107843137254904,0.3435114503816794,0.3435114503816794,0.6,0.15555555555555556,0.5514705882352942,0.3488372093023256,0.4894011111111112,0.45209936708860765,0.09395973154362416,0.14383561643835616,12.290513833992096,25.416129032258066,0.16674987518721918,6.0,3.0,11.0,13.0,44.0,14.0,8.0,51.0,10.0,18.0,83.0,44.0,4.0,18.0,157.0,38.0,195.0,28.0,10.0,61.0,17.0,79.0,428.0,16.0,,,4.0,43.0,28.0,15.0,54.0,16.0,34.0,40.0,4.0,20.0,2.0,5.0,94.0,5.0,14.0,44.0,9.0,2.0,3.0,6.0,2.0,10.0,6.0,3.0,6.0,6.0,2.0,3.0,7.0,3.0,,,,1.0,81.0,3.0,0.25,0.2558139534883721,0.56,0.2127659574468085,0.4777777777777778,0.4012345679012346,0.51,0.44623655913978494,0.07114624505928854,0.15714285714285714,0.10869565217391304,0.574468085106383,,,0.019851116625310174,0.0411522633744856,0.011904761904761904,0.010126582278481013,,0.06986899563318777,0.09401709401709402,0.05555555555555555,0.017094017094017096,0.42857142857142855,0.22580645161290322,0.2826086956521739,0.3170731707317073,0.15384615384615385,0.32116788321167883,0.32592592592592595,0.29545454545454547,0.8571428571428571,,0.13580246913580246,0.2727272727272727,0.47777162162162173,0.11943793911007025,0.19437939110070257,2.0,4.0,18.0,12.0,28.0,5.0,20.0,15.0,34.0,57.0,2.0,,,7.0,,1.0,1.0,,1.0,0.25,0.4411764705882353,,0.014598540145985401,,0.044444444444444446,0.4,0.2222222222222222,0.75,0.345679012345679,0.42857142857142855,,3.0,6.0,0.07407407407407407,0.5,1.0,0.5,1.0,False,
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,56370.0,940,164,1709,1693,382,349,285,3402,8,11,,14.0,81.0,16.0,38.0,46.0,118.0,37,106,62.0,156.0,35,295,1626,17.0,19,4.0,171.0,118.0,46.0,4.0,14.0,62,78,16.0,94,1.0,64,39,42,4,377,3.0,0.9193548387096774,0.3974358974358974,0.3974358974358974,0.3490566037735849,0.4961832061068702,0.5181159420289855,0.5954198473282443,15.167719980554205,0.08707865168539326,0.08187134502923976,0.017777777777777778,0.08607021517553794,0.016375545851528384,0.011560693641618497,0.10112359550561797,0.08695652173913043,0.04198473282442748,0.7272727272727273,0.8,0.05343511450381679,0.30916030534351147,0.1450381679389313,0.42105263157894735,0.42105263157894735,0.9375,0.45038167938931295,0.3898305084745763,0.39316239316239315,0.9130434782608695,,0.6374045801526718,0.3898305084745763,0.5075696564885498,0.4654277777777777,0.018867924528301886,0.037037037037037035,15.715094339622643,24.88461538461538,0.2235225277940316,,1.0,1.0,4.0,25.0,4.0,3.0,38.0,3.0,20.0,35.0,70.0,,2.0,69.0,9.0,78.0,3.0,6.0,40.0,14.0,15.0,165.0,11.0,1.0,2.0,5.0,22.0,17.0,5.0,19.0,7.0,12.0,17.0,5.0,7.0,2.0,,36.0,2.0,3.0,41.0,1.0,3.0,2.0,1.0,4.0,4.0,,2.0,11.0,11.0,3.0,5.0,12.0,8.0,,,,,29.0,8.0,0.9459459459459459,0.9459459459459459,0.23529411764705882,0.15789473684210525,0.47297297297297297,0.20833333333333334,0.48717948717948717,0.3617021276595745,0.018867924528301886,0.09090909090909091,,0.5277777777777778,0.03773584905660377,0.01639344262295082,0.015918958031837915,0.023148148148148147,0.025806451612903226,0.00625,0.038461538461538464,0.0735930735930736,0.0891089108910891,0.06060606060606061,0.031446540880503145,0.6666666666666666,0.875,0.2857142857142857,0.2857142857142857,0.75,0.30864197530864196,0.3125,1.0,,,0.027777777777777776,1.0,0.47467500000000007,0.1288135593220339,0.11864406779661017,2.0,8.0,18.0,2.0,13.0,9.0,20.0,3.0,17.0,15.0,,1.0,,11.0,1.0,1.0,,1.0,3.0,0.45,0.17647058823529413,0.00641025641025641,0.012345679012345678,0.00847457627118644,0.05405405405405406,0.4864864864864865,0.4444444444444444,1.0,0.3611111111111111,0.15384615384615385,0.006369426751592357,1.0,4.0,0.1111111111111111,0.25,1.0,0.5,1.0,False,
