EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FtPoints,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,LongMidRangeAssists,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,Loose Ball Fouls Drawn,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyTurnovers,DefLongMidRangeReboundPct,on,SecondChanceCorner3FGM,PenaltyArc3FGA,Charge Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyCorner3FGM,PenaltyFG3M,HeaveAttempts,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,Travels,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Charge Fouls,OffensiveGoaltends,Fg3aBlocked,3pt And 1 Free Throw Trips,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,2357.0,39,-20.0,69,71,2.0,7,6,140,1.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,6.0,95,1.0,6.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,6.0,2.0,8.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.8571428571428571,10.38961038961039,0.14285714285714285,0.06666666666666667,0.23076923076923078,0.06666666666666667,0.2,0.06666666666666667,0.07692307692307693,0.09090909090909091,0.16666666666666666,0.14285714285714285,0.2,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.7142857142857143,0.2,0.2,1.0,0.8571428571428571,0.2,0.5539785714285714,0.4415,9.4,25.466666666666665,0.028985507246376812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627863,1610612762,Danuel House Jr.,Danuel House Jr.,1627863,UTA,2014.0,34,8.0,65,64,16.0,5,12,129,3.0,,1.0,,1.0,3.0,,2.0,4.0,66,,,1.0,,,2.0,2.0,1.0,,,6.0,,,,2.0,2.0,,2.0,,2.0,1.0,3.0,,2.0,1.0,16.0,,,,0.2,0.3333333333333333,0.4,10.526315789473685,0.1111111111111111,,,,0.05555555555555555,,,,0.1111111111111111,0.14285714285714285,,,0.6,0.2,,,,0.2,,,,0.4,,0.45442,0.5817,5.366666666666666,23.8,0.24615384615384617,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5817,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,3479.0,58,-26.0,107,109,18.0,13,15,216,14.0,,2.0,2.0,8.0,25.0,2.0,10.0,40.0,137,1.0,6.0,8.0,2.0,7.0,1.0,8.0,1.0,1.0,4.0,17.0,,1.0,2.0,1.0,3.0,1.0,4.0,1.0,4.0,,3.0,,6.0,,18.0,1.0,0.2,0.2,0.4857142857142857,0.5263157894736842,0.2857142857142857,34.42622950819672,0.05,0.038461538461538464,0.05263157894736842,,0.05172413793103448,0.02040816326530612,,,,0.08333333333333333,0.037037037037037035,0.09090909090909091,0.4,0.05714285714285714,,,,0.22857142857142856,0.25,0.25,1.0,0.5714285714285714,0.25,0.5134785714285715,0.5712,6.728,25.39,0.16822429906542055,9.0,,,14.0,6.0,,,8.0,,3.0,2.0,1.0,,7.0,2.0,0.2857142857142857,0.2857142857142857,0.56,0.75,0.6428571428571429,0.6923076923076923,0.2222222222222222,,,0.5685285714285714,0.05555555555555555,0.07692307692307693,5.0,10.0,1.0,3.0,4.0,1.0,5.0,7.0,5.0,15.0,20.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,15.0,2.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.08,0.1,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.5,0.5555555555555556,0.4,0.02857142857142857,1.0,0.5714285714285714,0.75,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,769.0,13,2.0,22,22,2.0,3,5,44,1.0,,,,3.0,1.0,,3.0,,24,,,3.0,,,2.0,2.0,2.0,,,6.0,,,,,,,,,,1.0,2.0,,1.0,,2.0,,,,,,0.75,14.814814814814813,,,,,,,,,,,,,0.25,,,,,0.75,,,,0.75,,0.5051874999999999,,6.3,26.099999999999998,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202355,1610612762,Hassan Whiteside,Hassan Whiteside,202355,UTA,3922.0,65,-20.0,120,121,18.0,13,17,241,4.0,,,,,12.0,,,11.0,147,6.0,,,,,,,,,,,1.0,6.0,13.0,9.0,23.0,8.0,31.0,,,5.0,9.0,,5.0,,18.0,,,,0.4166666666666667,0.39285714285714285,,10.21897810218978,0.34615384615384615,0.1875,0.325,0.041666666666666664,0.3333333333333333,0.125,0.13636363636363635,,0.6,0.21428571428571427,0.3103448275862069,0.36363636363636365,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.4847916666666667,0.46362000000000003,3.0916666666666663,,0.15,1.0,,,5.0,1.0,,,2.0,,,,,,4.0,2.0,0.2,0.5,0.4166666666666667,,0.25,0.3333333333333333,,,,0.4637,0.14285714285714285,0.14285714285714285,4.0,8.0,4.0,,2.0,,1.0,3.0,,2.0,8.0,1.0,,2.0,1.0,,2.0,,,8.0,4.0,4.0,8.0,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,,0.25,0.3333333333333333,0.6666666666666666,0.5,0.5,0.25,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,3.0,4.0,1.0,9.0,6.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.5,0.2,0.2,0.3333333333333333,1.0,0.75,0.8181818181818182,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,3265.0,54,-29.0,101,103,16.0,12,13,204,8.0,,2.0,1.0,3.0,12.0,1.0,5.0,25.0,132,1.0,3.0,3.0,1.0,3.0,,3.0,,3.0,,6.0,1.0,,3.0,1.0,4.0,1.0,5.0,1.0,3.0,3.0,6.0,,5.0,,16.0,1.0,0.2,0.2,0.5588235294117647,0.5681818181818182,0.29411764705882354,21.92982456140351,0.058823529411764705,,0.08108108108108109,0.05,0.07407407407407407,0.022222222222222223,,0.0625,,0.1,0.07407407407407407,0.1,0.47058823529411764,0.11764705882352941,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.4117647058823529,0.3333333333333333,0.4834588235294118,0.549825,9.241666666666667,24.04,0.15841584158415842,4.0,,,8.0,6.0,1.0,,14.0,,2.0,,2.0,,10.0,4.0,0.875,0.875,0.6666666666666666,0.6666666666666666,0.5,0.5714285714285714,0.75,,,0.4474,0.19047619047619047,0.25,2.0,2.0,1.0,,,2.0,1.0,1.0,2.0,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,4.0,1.0,1.0,1.0,1.0,0.08333333333333333,,0.125,,0.11764705882352941,1.0,1.0,1.0,0.11764705882352941,0.5,,,0.16,1.0,1.0,,5.0,,,,,,,,,1.0,1.25,1.25,,,,,,1.0,0.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,3265.0,54,-15.0,100,99,18.0,11,14,199,21.0,,,,3.0,23.0,,3.0,38.0,119,3.0,,3.0,,1.0,,1.0,,1.0,,2.0,,1.0,7.0,1.0,8.0,1.0,9.0,1.0,5.0,2.0,6.0,1.0,4.0,,18.0,,,,0.6538461538461539,0.6551724137931034,0.11538461538461539,30.08849557522124,0.05,0.038461538461538464,0.21212121212121213,,0.1509433962264151,0.021739130434782608,0.058823529411764705,,,0.08333333333333333,0.21739130434782608,0.2,0.8076923076923077,,,,,0.11538461538461539,,,,0.19230769230769232,,0.4420942307692307,0.5126499999999999,7.908695652173912,25.46666666666667,0.18,15.0,,,17.0,4.0,,,2.0,,4.0,3.0,1.0,,6.0,3.0,0.058823529411764705,0.0625,0.7391304347826086,0.8,0.7142857142857143,0.7142857142857143,,,,0.405325,0.10344827586206896,0.11538461538461539,2.0,2.0,1.0,1.0,1.0,,3.0,4.0,,6.0,32.0,,,,,,1.0,,,,,,,6.0,,0.75,0.75,0.75,,,,,0.07692307692307693,1.0,1.0,0.5,,0.3333333333333333,0.25,1.0,0.15789473684210525,1.0,3.0,,6.0,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,0.1111111111111111,,1.0,0.15789473684210525,,,,,1.0,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627823,1610612762,Juancho Hernangomez,Juancho Hernangomez,1627823,UTA,539.0,9,,16,16,,1,3,32,,,,1.0,1.0,,1.0,1.0,3.0,15,,3.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.5,1.5,1.0,10.526315789473685,0.16666666666666666,,,,0.1,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.53745,,,26.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,8938.0,149,-33.0,280,283,77.0,75,39,563,,1.0,6.0,4.0,13.0,9.0,5.0,19.0,31.0,336,,15.0,13.0,4.0,4.0,2.0,6.0,1.0,4.0,,14.0,2.0,2.0,11.0,8.0,20.0,4.0,24.0,2.0,2.0,5.0,14.0,2.0,7.0,3.0,75.0,1.0,0.2631578947368421,0.2631578947368421,0.5178571428571429,0.5344827586206896,0.6785714285714286,9.597523219814242,0.13559322033898305,0.02857142857142857,0.1864406779661017,0.02631578947368421,0.16101694915254236,0.0273972602739726,,0.016129032258064516,0.2727272727272727,0.125,0.13636363636363635,0.3333333333333333,,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,0.4642857142857143,0.3076923076923077,0.3076923076923077,1.0,1.0,0.3076923076923077,0.5609375,0.545925,2.3777777777777778,25.163157894736845,0.275,,3.0,,7.0,2.0,5.0,2.0,14.0,1.0,,,,,2.0,,1.0,1.0,0.7777777777777778,,,,,0.6,,0.48628333333333335,,,7.0,9.0,,1.0,1.0,,1.0,1.0,2.0,4.0,,1.0,,3.0,3.0,,,,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,0.3333333333333333,0.5,0.1111111111111111,0.1111111111111111,,0.038461538461538464,0.32142857142857145,0.7777777777777778,0.875,1.0,,,0.3333333333333333,1.0,0.12903225806451613,,,,6.0,,,1.0,1.0,,1.0,1.0,,,0.6,0.6,0.2,,0.07142857142857142,0.06666666666666667,1.0,,0.1935483870967742,,1.0,2.0,2.0,1.0,0.4,,,,,0.4,0.5,1.0,1.0,,False,1.0,2.0,1.0,0.2,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,
1627823,1610612762,Juancho Hernangomez,Juancho Hernangomez,1627823,UTA,2821.0,47,11.0,83,84,34.0,25,15,167,1.0,1.0,2.0,2.0,9.0,6.0,3.0,11.0,11.0,88,2.0,9.0,9.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,1.0,6.0,3.0,9.0,2.0,11.0,1.0,1.0,1.0,3.0,1.0,2.0,,34.0,1.0,0.2727272727272727,0.2727272727272727,0.3235294117647059,0.3235294117647059,0.6470588235294118,17.821782178217823,0.13043478260869565,0.05,0.1875,0.05555555555555555,0.16363636363636364,0.05263157894736842,,0.06666666666666667,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.18181818181818182,0.058823529411764705,0.11764705882352941,0.5,0.5,1.0,0.5294117647058824,0.2222222222222222,0.2222222222222222,1.0,0.9411764705882353,0.2222222222222222,0.550920588235294,0.5710999999999999,2.75,24.618181818181814,0.40963855421686746,,,,1.0,,1.0,3.0,,1.0,,,,,,,,,0.16666666666666666,,,,,,,0.558825,,,1.0,5.0,2.0,,1.0,,,1.0,,,2.0,2.0,,2.0,2.0,,1.0,,,,,,,,,,,,0.3333333333333333,0.4,,,0.29411764705882354,0.2,0.3333333333333333,,,0.6666666666666666,0.25,,,1.0,1.0,,5.0,2.0,,,,,1.0,,,0.5,0.8333333333333334,0.8333333333333334,,,,,,0.5,0.45454545454545453,,1.0,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,,False,,3.0,1.0,0.3333333333333333,,,0.75,,,,,,,,,,,,,,,,,,,,
