EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Charge Fouls Drawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,BlockedCorner3,Arc3PctBlocked,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,on,OffensiveGoaltends
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,23199.0,387,33.0,735,729,183,168,91,1464,40.0,52.0,17.0,20.0,6.0,10.0,24.0,42.0,3.0,15.0,67.0,109,33.0,167.0,797,20.0,25.0,7.0,47.0,12.0,18,12.0,36.0,64.0,70.0,28.0,6.0,10.0,10.0,20.0,9.0,1.0,6.0,2.0,2.0,50.0,8.0,16.0,40,22.0,3.0,65,24.0,89,3.0,11.0,7.0,4.0,12.0,3.0,6.0,11.0,1.0,6.0,1.0,23.0,1.0,7.0,19.0,44,3.0,8.0,3.0,52.0,9.0,1.0,43.0,6.0,21.0,3.0,9.0,5.0,2.0,2.0,9.0,5.0,36.0,181,4.0,3.0,0.47761194029850745,0.6037735849056604,0.6146788990825688,0.8,0.6666666666666666,0.6146788990825688,0.8,0.6666666666666666,0.65748031496063,0.8703703703703703,0.72,0.05504587155963303,0.057692307692307696,0.047619047619047616,0.06666666666666667,17.717003567181926,0.5217391304347826,0.2,0.14102564102564102,0.08421052631578947,0.22988505747126436,0.04395604395604396,0.18787878787878787,0.06451612903225806,0.11290322580645161,0.09333333333333334,0.03773584905660377,0.01639344262295082,0.1,0.05555555555555555,0.18309859154929578,0.1935483870967742,0.2231404958677686,0.24528301886792453,0.08333333333333333,0.5555555555555556,0.47706422018348627,0.7692307692307693,0.8163265306122449,0.5,0.3853211009174312,0.5714285714285714,0.6,0.4583333333333333,0.13761467889908258,0.2,0.21428571428571427,0.3333333333333333,0.8,0.85,0.17647058823529413,0.5555555555555556,0.6,0.47706422018348627,0.4984183486238532,0.5243571428571427,0.5128888888888888,0.1693548387096774,0.1693548387096774,0.281437125748503,0.2155688622754491,6.647706422018348,0.24897959183673468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,1964.0,33,-5.0,56,66,13,26,7,122,2.0,2.0,1.0,1.0,,,2.0,3.0,,,4.0,5,,11.0,72,1.0,1.0,,2.0,1.0,1,,2.0,,8.0,2.0,,,,,,,,,,,3.0,1.0,1,2.0,,3,4.0,7,,3.0,2.0,1.0,,,,1.0,,,,1.0,,,,3,1.0,,,5.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,13,2.0,,,,0.8,1.0,1.0,0.6111111111111112,1.0,1.0,0.6111111111111112,1.0,1.0,,,,,15.384615384615383,,,0.15384615384615385,0.1111111111111111,0.06666666666666667,0.15789473684210525,0.10714285714285714,0.14285714285714285,,0.3333333333333333,,0.14285714285714285,0.2,,0.16666666666666666,0.16666666666666666,0.07692307692307693,,,1.0,0.2222222222222222,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,1.0,1.0,,,,0.6666666666666666,0.52965,0.5646,0.4234,0.1111111111111111,0.2,0.18181818181818182,0.18181818181818182,5.220000000000001,0.23214285714285715,1.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,0.25,0.25,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,24.874999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,14063.0,234,72.0,447,447,137,126,61,894,6.0,10.0,1.0,1.0,1.0,2.0,2.0,6.0,8.0,16.0,16.0,32,13.0,93.0,460,2.0,4.0,2.0,12.0,5.0,11,10.0,35.0,6.0,26.0,,2.0,19.0,12.0,31.0,8.0,4.0,10.0,8.0,1.0,74.0,,2.0,5,9.0,1.0,15,2.0,17,,7.0,3.0,4.0,9.0,4.0,7.0,7.0,1.0,2.0,,16.0,2.0,6.0,7.0,22,,,1.0,15.0,1.0,1.0,13.0,3.0,5.0,2.0,4.0,3.0,,1.0,4.0,2.0,35.0,136,4.0,2.0,0.1875,0.1875,0.5,0.5,0.45454545454545453,0.5405405405405406,0.45454545454545453,0.5434782608695652,0.5961538461538461,0.5454545454545454,0.6481481481481481,0.0625,0.1,0.16666666666666666,,18.146718146718147,0.5625,0.07142857142857142,0.08181818181818182,0.017699115044247787,0.04424778761061947,,0.06278026905829596,0.009174311926605505,0.030303030303030304,0.022222222222222223,,,,0.09523809523809523,0.022222222222222223,0.17391304347826086,0.05128205128205128,0.02857142857142857,,0.5,0.13513513513513514,0.6,0.6666666666666666,0.3333333333333333,0.08108108108108109,0.3333333333333333,0.4,0.5,0.21621621621621623,0.5,0.5,,0.09090909090909091,1.0,1.0,0.08695652173913043,0.5,0.7027027027027027,0.5171575342465753,0.5157083333333334,0.499265909090909,0.09210526315789473,0.14705882352941177,0.12903225806451613,0.3763440860215054,11.756250000000001,0.30648769574944074,12.0,13.0,30.0,16.0,42.0,33.0,30.0,13.0,2.0,,,0.6875,0.38095238095238093,0.38095238095238093,0.5675675675675675,0.16216216216216217,0.40540540540540543,0.43333333333333335,0.43333333333333335,0.6153846153846154,0.43333333333333335,25.923809523809524,3.0,3.0,3.0,6.0,2.0,4.0,2.0,6.0,2.0,7.0,5.0,12.0,15.0,1.0,2.0,2.0,0.2857142857142857,0.4166666666666667,0.023809523809523808,0.08333333333333333,0.25,0.2727272727272727,1.0,0.2727272727272727,0.36363636363636365,0.5,1.0,0.2608695652173913,0.5,0.2608695652173913,0.3333333333333333,0.047619047619047616,,,,,,,,,,,,,,True,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,9245.0,154,-32.0,305,298,141,119,43,603,5.0,12.0,,,3.0,7.0,8.0,18.0,9.0,20.0,22.0,50,10.0,72.0,360,1.0,7.0,,5.0,11.0,21,5.0,36.0,26.0,18.0,,6.0,10.0,3.0,13.0,1.0,2.0,6.0,3.0,1.0,29.0,1.0,,13,9.0,5.0,27,1.0,28,1.0,5.0,5.0,,6.0,2.0,3.0,5.0,,3.0,2.0,11.0,1.0,6.0,9.0,14,,,,8.0,,1.0,11.0,2.0,3.0,2.0,3.0,2.0,,1.0,3.0,2.0,36.0,141,2.0,2.0,0.5909090909090909,0.5909090909090909,0.44,0.14285714285714285,0.5238095238095238,0.3924050632911392,0.22727272727272727,0.5,0.42073170731707316,0.22727272727272727,0.5294117647058824,0.12,0.25,0.05555555555555555,0.1,26.647564469914037,0.5454545454545454,0.4166666666666667,0.16666666666666666,,0.20967741935483872,0.013333333333333334,0.1896551724137931,0.006578947368421052,,,,0.02040816326530612,,0.125,0.13043478260869565,0.26666666666666666,0.22727272727272727,0.16666666666666666,0.023255813953488372,0.6666666666666666,0.1518987341772152,0.4166666666666667,0.5555555555555556,0.4,0.22784810126582278,0.4444444444444444,0.47058823529411764,0.375,0.25316455696202533,0.45,0.5,0.8888888888888888,,,,0.22580645161290322,0.42857142857142855,0.5189873417721519,0.504048076923077,0.4342625,0.5114193548387097,0.0375,0.058823529411764705,0.06944444444444445,0.5,10.466000000000001,0.46229508196721314,5.0,5.0,24.0,6.0,29.0,9.0,24.0,5.0,,,,0.5,0.20689655172413793,0.20689655172413793,0.3670886075949367,0.06329113924050633,0.3037974683544304,0.20833333333333334,0.20833333333333334,0.4,0.20833333333333334,26.220689655172418,1.0,1.0,1.0,2.0,1.0,3.0,2.0,8.0,1.0,4.0,3.0,10.0,9.0,,,,0.25,0.3,,,0.2,0.2,1.0,0.09090909090909091,0.2727272727272727,0.3333333333333333,,0.06451612903225806,0.5,0.25806451612903225,0.25,,3.0,,,,,,,,,,,,,True,
200782,1610612748,P.J. Tucker,P.J. Tucker,200782,MIA,30560.0,509,52.0,976,975,284,250,123,1951,17.0,27.0,5.0,9.0,5.0,6.0,14.0,30.0,,1.0,31.0,58,11.0,142.0,1050,7.0,11.0,2.0,22.0,7.0,9,11.0,40.0,40.0,22.0,8.0,3.0,14.0,18.0,32.0,17.0,1.0,8.0,4.0,2.0,82.0,17.0,18.0,37,20.0,10.0,67,35.0,102,3.0,14.0,6.0,8.0,4.0,1.0,4.0,9.0,2.0,,1.0,13.0,,3.0,20.0,50,,8.0,5.0,26.0,4.0,3.0,16.0,,1.0,7.0,5.0,3.0,,2.0,5.0,3.0,40.0,282,4.0,5.0,0.6451612903225806,0.7407407407407407,0.5344827586206896,0.6363636363636364,0.7777777777777778,0.6009174311926605,0.7142857142857143,0.725,0.6068376068376068,0.6875,0.7407407407407407,0.05172413793103448,0.07407407407407407,0.03333333333333333,,11.64874551971326,0.3076923076923077,0.3448275862068966,0.0966183574879227,0.07142857142857142,0.16371681415929204,0.07112970711297072,0.13163972286374134,0.07128309572301425,0.07407407407407407,0.07216494845360824,0.06756756756756757,0.08074534161490683,0.05128205128205128,0.08695652173913043,0.06521739130434782,0.17391304347826086,0.16560509554140126,0.15942028985507245,0.06,0.6,0.24770642201834864,0.6296296296296297,0.68,0.5882352941176471,0.27522935779816515,0.4666666666666667,0.4827586206896552,0.7142857142857143,0.009174311926605505,,,,0.6428571428571429,0.5555555555555556,,0.3,0.8333333333333334,0.7155963302752294,0.548152752293578,0.59371875,0.5975875,0.00909090909090909,0.01694915254237288,0.15492957746478872,0.28169014084507044,5.7862068965517235,0.29098360655737704,49.0,1.0,2.0,23.0,51.0,66.0,2.0,1.0,2.0,,,0.9565217391304348,0.45098039215686275,0.45098039215686275,0.46788990825688076,0.44954128440366975,0.01834862385321101,0.5,0.5,1.0,0.5,23.460784313725487,22.0,3.0,4.0,10.0,,,1.0,1.0,2.0,3.0,5.0,11.0,3.0,1.0,,,0.6666666666666666,0.45454545454545453,0.0196078431372549,0.02040816326530612,0.4489795918367347,0.4583333333333333,0.9545454545454546,0.21428571428571427,,,,0.5,0.4,0.05,1.0,,,2.0,1.0,0.6666666666666666,1.0,,,,,,,,,True,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,25172.0,420,54.0,801,804,222,184,105,1605,48.0,72.0,9.0,14.0,11.0,21.0,27.0,61.0,16.0,40.0,91.0,173,75.0,308.0,854,12.0,21.0,8.0,41.0,26.0,48,22.0,83.0,68.0,114.0,6.0,8.0,21.0,26.0,47.0,14.0,12.0,13.0,7.0,1.0,120.0,9.0,10.0,18,28.0,2.0,48,19.0,67,6.0,20.0,14.0,6.0,8.0,2.0,7.0,8.0,,1.0,3.0,16.0,1.0,9.0,6.0,15,,2.0,1.0,69.0,2.0,1.0,86.0,18.0,45.0,4.0,8.0,5.0,,3.0,9.0,6.0,81.0,221,5.0,2.0,0.37362637362637363,0.38636363636363635,0.5260115606936416,0.5714285714285714,0.5416666666666666,0.5200892857142857,0.5892857142857143,0.5258620689655172,0.599609375,0.640625,0.5928571428571429,0.046242774566473986,0.041666666666666664,0.08196721311475409,,29.469122426868903,0.5,0.08,0.16,0.04739336492890995,0.0967741935483871,0.046875,0.12742382271468145,0.04714640198511166,0.07352941176470588,0.023809523809523808,0.05084745762711865,0.03968253968253968,0.06060606060606061,0.15384615384615385,0.15789473684210525,0.17647058823529413,0.1111111111111111,0.06666666666666667,0.05714285714285714,0.6666666666666666,0.32142857142857145,0.6666666666666666,0.6956521739130435,0.4375,0.27232142857142855,0.4426229508196721,0.48214285714285715,0.37037037037037035,0.17857142857142858,0.4,0.4,0.1875,0.5,0.6428571428571429,0.3333333333333333,0.3620689655172414,0.5238095238095238,0.5491071428571429,0.5140404017857143,0.5544444444444444,0.49008879310344833,0.18253968253968253,0.225,0.1331168831168831,0.2694805194805195,7.79479768786127,0.27715355805243447,20.0,10.0,31.0,17.0,51.0,27.0,31.0,10.0,2.0,1.0,,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.22767857142857142,0.08928571428571429,0.13839285714285715,0.3225806451612903,0.3333333333333333,0.6,0.3225806451612903,25.21764705882353,7.0,3.0,,,2.0,4.0,3.0,10.0,3.0,7.0,3.0,10.0,24.0,1.0,,1.0,0.42857142857142855,0.3,0.0196078431372549,,0.35,0.35,0.42857142857142855,0.10714285714285714,0.14285714285714285,0.5,0.5,,,0.1724137931034483,0.3,0.019230769230769232,1.0,1.0,,0.3333333333333333,,1.0,1.0,0.03225806451612903,,,,,,True,
203506,1610612748,Victor Oladipo,Victor Oladipo,203506,MIA,8246.0,137,-4.0,270,270,117,115,31,540,8.0,12.0,1.0,1.0,2.0,2.0,8.0,11.0,,8.0,16.0,31,18.0,65.0,299,1.0,2.0,2.0,4.0,5.0,8,9.0,25.0,10.0,22.0,,2.0,5.0,4.0,9.0,3.0,1.0,4.0,,1.0,22.0,,,10,7.0,,17,,17,,11.0,2.0,9.0,7.0,1.0,4.0,4.0,1.0,3.0,2.0,11.0,1.0,6.0,6.0,11,,1.0,,16.0,,,23.0,1.0,9.0,2.0,1.0,,,1.0,1.0,1.0,24.0,115,3.0,1.0,0.3125,0.3125,0.5161290322580645,0.5,0.625,0.44339622641509435,0.16666666666666666,0.4,0.5158730158730159,0.2857142857142857,0.5,0.06451612903225806,0.08333333333333333,0.09090909090909091,,24.422442244224424,0.6363636363636364,,0.14,,0.16393442622950818,,0.15315315315315314,,,,,,,0.18181818181818182,0.1111111111111111,0.16666666666666666,0.12195121951219512,0.25,,1.0,0.22641509433962265,0.6666666666666666,0.7272727272727273,0.125,0.20754716981132076,0.7272727272727273,0.8,0.5,0.1509433962264151,,,,0.16666666666666666,1.0,1.0,0.1,1.0,0.6415094339622641,0.5098250000000001,0.40137500000000004,0.5277157894736842,0.14754098360655737,0.23076923076923078,0.06153846153846154,0.38461538461538464,8.819354838709678,0.43333333333333335,3.0,4.0,19.0,5.0,22.0,12.0,18.0,4.0,1.0,,,0.8,0.22727272727272727,0.23809523809523808,0.41509433962264153,0.05660377358490566,0.3584905660377358,0.21052631578947367,0.21052631578947367,0.75,0.2222222222222222,26.786363636363635,1.0,,,1.0,,4.0,2.0,11.0,,4.0,2.0,12.0,3.0,,,,,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,,,0.05,,0.55,0.18181818181818182,,,,,,,,,,1.0,,,,,True,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,1618.0,27,3.0,50,49,23,16,6,99,1.0,2.0,,,1.0,2.0,1.0,1.0,,,2.0,3,,13.0,62,,,,3.0,1.0,2,,8.0,4.0,,,,,,,,,,,,,2.0,,2,,,2,2.0,4,,,,,,,,,,,,,,,2.0,6,,,,2.0,,1.0,,,,,,,,,,,8.0,23,1.0,,1.0,1.0,0.6666666666666666,,0.5,0.4642857142857143,1.5,0.6666666666666666,0.4642857142857143,1.5,0.6666666666666666,,,,,23.728813559322035,,,,,0.16666666666666666,0.13333333333333333,0.10526315789473684,0.08,,,,0.14285714285714285,,,,,0.2222222222222222,,,,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.5,0.9285714285714286,0.5426035714285714,0.49245,0.59795,,,0.23076923076923078,0.6153846153846154,2.766666666666667,0.46,1.0,2.0,10.0,3.0,11.0,6.0,10.0,2.0,,,,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.7857142857142857,0.07142857142857142,0.7142857142857143,0.2,0.2222222222222222,1.0,0.2,26.772727272727273,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,,,1.0,0.5,0.09090909090909091,,1.0,1.0,,,1.0,1.0,1.0,0.16666666666666666,1.0,0.5,0.3333333333333333,,,,,,,,,0.1,,,,,,True,
200768,1610612748,Kyle Lowry,Kyle Lowry,200768,MIA,12308.0,205,,399,400,102,72,39,799,4.0,9.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,10.0,7.0,23,7.0,51.0,430,2.0,2.0,,7.0,3.0,5,4.0,19.0,6.0,8.0,,4.0,23.0,13.0,36.0,6.0,7.0,10.0,12.0,1.0,85.0,1.0,,12,11.0,1.0,24,1.0,25,,10.0,5.0,5.0,7.0,4.0,4.0,5.0,,3.0,,12.0,1.0,,12.0,23,1.0,2.0,,21.0,4.0,2.0,9.0,,2.0,2.0,3.0,2.0,,1.0,3.0,2.0,19.0,101,2.0,2.0,0.42857142857142855,0.42857142857142855,0.30434782608695654,1.0,0.6,0.3548387096774194,0.5833333333333334,0.5,0.3787878787878788,0.5833333333333334,0.5294117647058824,0.17391304347826086,0.3333333333333333,0.25,,17.647058823529413,0.5833333333333334,0.09090909090909091,0.14864864864864866,,0.13953488372093023,0.009900990099009901,0.14375,0.004878048780487805,,,,0.014084507042253521,,0.2,0.14705882352941177,0.1,0.11666666666666667,0.19230769230769232,,0.6666666666666666,0.14516129032258066,0.4444444444444444,0.6666666666666666,0.5,0.06451612903225806,0.25,0.3333333333333333,1.0,0.16129032258064516,0.2,0.2,,0.16666666666666666,1.0,,0.06666666666666667,1.0,0.7741935483870968,0.5100701612903226,0.5550375,0.5169233333333334,0.03125,0.08,0.13725490196078433,0.37254901960784315,10.382608695652175,0.2556390977443609,4.0,10.0,35.0,10.0,39.0,21.0,35.0,10.0,1.0,,,0.7,0.2564102564102564,0.2564102564102564,0.6290322580645161,0.06451612903225806,0.5645161290322581,0.2857142857142857,0.2857142857142857,0.7,0.2857142857142857,26.215384615384615,,,,1.0,1.0,4.0,3.0,9.0,1.0,4.0,3.0,10.0,9.0,,,,0.25,0.3,,,,,,,0.6666666666666666,0.25,1.0,0.06666666666666667,,0.6,0.3333333333333333,,1.0,,,,,,,,,,,,,True,
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,23265.0,388,65.0,740,735,154,141,93,1475,15.0,25.0,4.0,4.0,7.0,8.0,2.0,7.0,,1.0,17.0,33,13.0,164.0,764,4.0,4.0,,14.0,7.0,9,,38.0,18.0,16.0,6.0,6.0,21.0,9.0,30.0,4.0,5.0,12.0,7.0,2.0,69.0,7.0,3.0,25,21.0,1.0,47,10.0,57,3.0,8.0,4.0,4.0,7.0,2.0,4.0,9.0,3.0,3.0,,16.0,2.0,3.0,24.0,41,,3.0,1.0,16.0,2.0,,18.0,1.0,5.0,,4.0,1.0,,3.0,4.0,2.0,38.0,153,4.0,,0.5294117647058824,0.6428571428571429,0.5151515151515151,1.0,0.7777777777777778,0.5067114093959731,0.5,0.7037037037037037,0.5256410256410257,0.5,0.7037037037037037,0.18181818181818182,0.16,0.2857142857142857,,20.330969267139476,0.4375,0.0625,0.12804878048780488,0.015625,0.14619883040935672,0.036458333333333336,0.1373134328358209,0.026041666666666668,0.03389830508474576,0.0125,,0.04,0.029850746268656716,0.17857142857142858,0.10666666666666667,0.09090909090909091,0.125,0.19607843137254902,0.03529411764705882,0.5,0.16778523489932887,0.6,0.7142857142857143,0.5333333333333333,0.04697986577181208,0.2857142857142857,0.4,0.5,0.006711409395973154,,,,0.2857142857142857,1.0,,0.2962962962962963,0.875,0.9463087248322147,0.5565138513513515,0.5215625,0.5895538461538461,0.05128205128205128,0.13513513513513514,0.08536585365853659,0.23170731707317074,3.681818181818181,0.20810810810810812,21.0,34.0,95.0,39.0,116.0,111.0,95.0,34.0,2.0,,,0.9487179487179487,0.33620689655172414,0.33620689655172414,0.7785234899328859,0.14093959731543623,0.6375838926174496,0.35789473684210527,0.3617021276595745,0.9411764705882353,0.35789473684210527,25.93879310344828,5.0,4.0,2.0,4.0,2.0,6.0,6.0,14.0,2.0,10.0,8.0,18.0,6.0,2.0,,3.0,0.2,0.4444444444444444,0.017241379310344827,0.047619047619047616,0.23809523809523808,0.25,1.0,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.5,0.14814814814814814,0.5,0.5185185185185185,0.42857142857142855,0.025210084033613446,,,,,,3.0,,0.010526315789473684,,,,,,True,
