EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,3SecondViolations,OffLongMidRangeReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedArc3
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,9870.0,164,1.0,345,341,105.0,92.0,31.0,686,4.0,9.0,1.0,4.0,2.0,10.0,2.0,10.0,1.0,1.0,12.0,28.0,1.0,5.0,12.0,8.0,29.0,12.0,29.0,10.0,62.0,378,1.0,3.0,1.0,2.0,2.0,9.0,5.0,13.0,3.0,22.0,4.0,12.0,21.0,15.0,28.0,12.0,3.0,20.0,14.0,34.0,9.0,5.0,14.0,4.0,2.0,82.0,4.0,5.0,9.0,9.0,8.0,3.0,5.0,11.0,1.0,8.0,3.0,1.0,3.0,14.0,4.0,4.0,13.0,1.0,1.0,13.0,1.0,12.0,2.0,4.0,22.0,103.0,1.0,0.25,0.25,0.5833333333333334,0.41379310344827586,0.38461538461538464,0.41379310344827586,0.27586206896551724,0.3333333333333333,0.2222222222222222,0.4482758620689655,0.25,0.4318181818181818,0.4838709677419355,0.25,0.4583333333333333,0.5,0.10344827586206896,0.2222222222222222,0.1,20.052770448548813,0.7857142857142857,0.04950495049504951,0.05970149253731343,0.05357142857142857,0.021739130434782608,0.06976744186046512,0.08333333333333333,0.06521739130434782,0.047619047619047616,0.15517241379310345,0.4444444444444444,0.5714285714285714,0.5,0.1724137931034483,0.2,0.2222222222222222,0.1724137931034483,0.2,0.2,0.017241379310344827,0.4827586206896552,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.25,0.18181818181818182,0.25,0.045454545454545456,0.5454545454545454,0.4166666666666667,0.6551724137931034,0.42857142857142855,0.5105258620689654,0.43574999999999997,0.5133113636363636,0.06451612903225806,0.12121212121212122,0.03225806451612903,0.3548387096774194,9.510344827586206,25.4,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,11127.0,185,-10.0,391,388,159.0,144.0,34.0,779,14.0,26.0,5.0,7.0,6.0,15.0,3.0,6.0,,,9.0,17.0,1.0,1.0,4.0,23.0,47.0,9.0,17.0,36.0,109.0,457,4.0,6.0,1.0,14.0,9.0,13.0,1.0,4.0,19.0,40.0,32.0,14.0,21.0,6.0,16.0,9.0,9.0,5.0,6.0,11.0,4.0,2.0,5.0,,,28.0,20.0,22.0,46.0,55.0,3.0,2.0,1.0,6.0,4.0,3.0,15.0,1.0,3.0,21.0,9.0,8.0,21.0,,3.0,39.0,3.0,42.0,,16.0,38.0,156.0,3.0,0.6956521739130435,0.8,0.7777777777777778,0.5294117647058824,0.25,0.5625,0.48936170212765956,0.6666666666666666,0.6923076923076923,0.5703125,0.7857142857142857,0.6176470588235294,0.6566265060240963,0.7777777777777778,0.7407407407407407,0.265625,0.19148936170212766,0.23076923076923078,0.2,24.242424242424242,0.2857142857142857,0.21153846153846154,0.2597402597402597,0.23204419889502761,0.18,0.2727272727272727,0.1,0.20754716981132076,0.375,0.40625,0.5384615384615384,0.7,0.6428571428571429,0.234375,0.4,0.5,0.09375,0.5,0.5,,0.265625,0.5294117647058824,0.5294117647058824,0.7777777777777778,0.14285714285714285,0.4117647058823529,0.7142857142857143,,0.23529411764705882,0.25,0.671875,0.5625,0.5369317460317461,0.5932166666666666,0.5281375,0.21052631578947367,0.2711864406779661,0.12844036697247707,0.3669724770642202,5.780851063829788,27.49411764705882,0.40664961636828645,4.0,6.0,1.0,1.0,3.0,6.0,1.0,4.0,5.0,4.0,9.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,7.0,11.0,6.0,5.0,11.0,7.0,1.0,6.0,1.0,0.26666666666666666,0.05952380952380952,0.05,0.054878048780487805,0.10526315789473684,0.03333333333333333,0.05,0.05,0.045454545454545456,0.6363636363636364,0.6666666666666666,1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627736,1610612750,Malik Beasley,Malik Beasley,1627736,MIN,4680.0,78,-31.0,163,174,74.0,93.0,11.0,337,6.0,9.0,3.0,6.0,,,,,7.0,1.0,4.0,11.0,1.0,3.0,6.0,6.0,9.0,5.0,18.0,3.0,30.0,189,2.0,2.0,1.0,4.0,3.0,6.0,3.0,7.0,3.0,18.0,8.0,4.0,15.0,,11.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,4.0,6.0,10.0,12.0,2.0,1.0,1.0,3.0,,1.0,2.0,1.0,2.0,5.0,2.0,4.0,6.0,,,1.0,,3.0,1.0,,18.0,74.0,,0.6666666666666666,0.8,1.0,0.2777777777777778,0.42857142857142855,0.2777777777777778,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.5769230769230769,0.5178571428571429,0.6666666666666666,0.6071428571428571,0.6666666666666666,0.1111111111111111,0.1111111111111111,,18.75,0.6,0.12244897959183673,0.12903225806451613,0.125,0.1,0.14814814814814814,,0.13636363636363635,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.75,0.6666666666666666,,,,,,,0.25925925925925924,0.4074074074074074,0.36363636363636365,0.4,1.0,0.3333333333333333,0.46153846153846156,0.5,0.07692307692307693,0.46153846153846156,0.5,1.0,0.36363636363636365,0.5953111111111111,,0.5901269230769232,,,0.13333333333333333,0.6,1.7444444444444445,24.655555555555555,0.4539877300613497,2.0,2.0,,,,2.0,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,0.03125,0.022222222222222223,0.025974025974025976,0.05,,0.030303030303030304,,,,,,0.6666666666666666,1.0,,,1.0,1.0,1.0,0.05555555555555555,0.09090909090909091,0.14285714285714285,0.14285714285714285,1.0,0.5,,,,,,,,,,,,,,,,,,,True,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,1216.0,20,-12.0,52,50,27.0,24.0,4.0,102,1.0,1.0,,,,2.0,,,4.0,2.0,,1.0,,,,1.0,3.0,1.0,5.0,,5.0,56,,1.0,,,,1.0,,2.0,,,2.0,,3.0,,1.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,3.0,3.0,2.0,2.0,,1.0,,1.0,1.0,,,2.0,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,25.0,,1.0,1.0,1.0,0.2,,0.2,0.3333333333333333,,,0.3125,,,0.3125,,,0.625,,,,17.857142857142854,0.5,0.0625,0.125,0.08333333333333333,0.14285714285714285,,,0.16666666666666666,,0.125,1.0,1.0,1.0,0.25,,,,,,0.5,0.125,,,,,,,0.6666666666666666,,,0.75,,0.56273125,0.3348,0.50135,0.125,0.3333333333333333,,,4.466666666666667,23.8,0.5192307692307693,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,True,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,13619.0,227,-22.0,478,480,177.0,183.0,39.0,958,16.0,26.0,7.0,11.0,4.0,15.0,7.0,12.0,10.0,4.0,19.0,47.0,4.0,8.0,17.0,27.0,53.0,23.0,57.0,28.0,151.0,542,1.0,4.0,5.0,11.0,10.0,20.0,10.0,21.0,14.0,64.0,16.0,38.0,39.0,30.0,47.0,19.0,3.0,10.0,8.0,18.0,6.0,2.0,7.0,2.0,1.0,44.0,10.0,7.0,21.0,25.0,7.0,5.0,2.0,9.0,1.0,5.0,6.0,,4.0,15.0,8.0,10.0,22.0,,1.0,21.0,1.0,34.0,,15.0,60.0,174.0,3.0,0.2962962962962963,0.2962962962962963,0.5652173913043478,0.40350877192982454,0.47619047619047616,0.40350877192982454,0.5094339622641509,0.25,0.5,0.5590909090909091,0.6111111111111112,0.6097560975609756,0.5992063492063492,0.6111111111111112,0.6530612244897959,0.5181818181818182,0.05660377358490566,0.038461538461538464,0.13333333333333333,27.011494252873565,0.6,0.051470588235294115,0.10416666666666667,0.07327586206896551,0.05,0.047619047619047616,0.07692307692307693,0.07462686567164178,0.1724137931034483,0.23636363636363636,0.6153846153846154,0.64,0.4375,0.13636363636363635,0.26666666666666666,0.3076923076923077,0.10909090909090909,0.5833333333333334,0.5833333333333334,0.09090909090909091,0.42727272727272725,0.40425531914893614,0.40425531914893614,0.47368421052631576,0.4444444444444444,0.2682926829268293,0.6363636363636364,0.0975609756097561,0.4146341463414634,0.47058823529411764,0.7545454545454545,0.40425531914893614,0.526765,0.5633750000000001,0.5163939024390243,0.12195121951219512,0.22727272727272727,0.0728476821192053,0.423841059602649,7.307547169811322,25.13859649122807,0.3702928870292887,1.0,2.0,2.0,3.0,,,,2.0,1.0,4.0,4.0,,2.0,,1.0,1.0,,2.0,3.0,6.0,3.0,2.0,7.0,3.0,,1.0,0.6,0.18181818181818182,0.009174311926605505,0.020833333333333332,0.014634146341463415,0.0196078431372549,,0.014492753623188406,0.037037037037037035,,0.42857142857142855,0.25,,0.2222222222222222,0.5,0.5,1.0,4.0,,,,,0.4,0.4,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.1111111111111111,1.0,1.0,0.5,,,,,,,True,
1629020,1610612750,Jarred Vanderbilt,Jarred Vanderbilt,1629020,MIN,6490.0,108,-24.0,217,224,56.0,58.0,21.0,441,10.0,20.0,3.0,4.0,,1.0,,,,,,,,,,10.0,21.0,,,5.0,25.0,265,2.0,5.0,,6.0,3.0,4.0,,,,6.0,16.0,4.0,,,,,5.0,,3.0,3.0,2.0,1.0,,,,9.0,8.0,18.0,28.0,38.0,4.0,2.0,2.0,,1.0,,5.0,1.0,,5.0,1.0,7.0,13.0,,,8.0,1.0,8.0,,2.0,6.0,55.0,3.0,0.8,0.8888888888888888,,,,,0.47619047619047616,0.4,0.75,0.47619047619047616,0.4,0.75,0.5434782608695652,0.5,0.75,,0.23809523809523808,0.25,,11.618257261410788,,0.28125,0.17391304347826086,0.23636363636363636,0.27586206896551724,0.21428571428571427,0.5714285714285714,0.21212121212121213,0.07692307692307693,0.9523809523809523,0.5,0.6666666666666666,0.8,0.047619047619047616,,,,,,,,,,,,1.0,0.75,,,,0.9523809523809523,,0.6440142857142857,0.599275,0.7054,0.08695652173913043,0.08695652173913043,0.24,0.24,1.4904761904761905,,0.25806451612903225,2.0,5.0,,,2.0,2.0,,1.0,9.0,2.0,10.0,,,,,4.0,2.0,,,1.0,,1.0,1.0,,,,,0.18181818181818182,0.17307692307692307,0.025,0.10869565217391304,0.12,0.3157894736842105,0.03571428571428571,,,,,,1.0,0.4,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,1.0,2.0,,,,,True,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,5980.0,100,17.0,216,215,94.0,121.0,14.0,431,5.0,7.0,3.0,3.0,1.0,1.0,,3.0,9.0,1.0,5.0,8.0,1.0,1.0,3.0,6.0,11.0,10.0,17.0,7.0,49.0,235,1.0,1.0,1.0,9.0,4.0,4.0,1.0,4.0,2.0,13.0,8.0,4.0,30.0,,8.0,5.0,,,2.0,2.0,1.0,1.0,,,,6.0,1.0,7.0,11.0,16.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,6.0,14.0,,,6.0,1.0,8.0,,3.0,13.0,93.0,3.0,0.6666666666666666,0.8,1.0,0.5882352941176471,0.25,0.5882352941176471,0.5454545454545454,1.0,1.0,0.75,1.25,0.6875,0.765625,1.125,0.7222222222222222,0.6071428571428571,,,,14.655172413793105,0.5,0.1320754716981132,0.022727272727272728,0.08247422680412371,0.13043478260869565,0.15384615384615385,,,0.07142857142857142,0.25,0.7142857142857143,0.7142857142857143,0.6,0.03571428571428571,1.0,1.0,0.10714285714285714,,,0.32142857142857145,0.2857142857142857,0.625,0.625,1.0,0.5,0.375,1.0,0.125,0.375,0.3333333333333333,0.8571428571428571,0.625,0.5769535714285715,0.44775,0.6155625,0.0967741935483871,0.21428571428571427,0.1836734693877551,0.2653061224489796,7.409090909090909,24.017647058823535,0.4351851851851852,1.0,1.0,1.0,1.0,4.0,2.0,,2.0,3.0,3.0,5.0,1.0,,,,3.0,1.0,,1.0,8.0,5.0,3.0,9.0,8.0,,1.0,1.0,0.2727272727272727,0.06521739130434782,0.046511627906976744,0.056179775280898875,,0.13333333333333333,0.06666666666666667,,0.08333333333333333,0.8888888888888888,1.0,,0.5,1.0,1.0,1.0,5.0,,,,,0.5555555555555556,0.5555555555555556,1.0,,,,,,1.0,1.0,,,,,,,,,0.08333333333333333,,,,True,
201976,1610612750,Patrick Beverley,Patrick Beverley,201976,MIN,9937.0,166,-17.0,341,342,97.0,89.0,30.0,683,8.0,11.0,,2.0,1.0,7.0,,1.0,13.0,3.0,2.0,9.0,,,4.0,9.0,19.0,7.0,22.0,12.0,51.0,388,1.0,1.0,,2.0,,4.0,1.0,7.0,6.0,9.0,12.0,6.0,21.0,,9.0,2.0,2.0,9.0,15.0,24.0,11.0,4.0,8.0,1.0,,63.0,5.0,8.0,13.0,15.0,6.0,3.0,3.0,7.0,1.0,3.0,4.0,,4.0,11.0,1.0,6.0,21.0,,1.0,15.0,1.0,17.0,,5.0,9.0,94.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3181818181818182,0.14285714285714285,0.3181818181818182,0.47368421052631576,1.0,,0.47560975609756095,1.0,0.13636363636363635,0.53125,1.0,0.3,0.5365853658536586,0.10526315789473684,0.09090909090909091,0.14285714285714285,15.775401069518715,0.6363636363636364,0.08,0.0684931506849315,0.07514450867052024,0.10869565217391304,0.06818181818181818,,0.08,0.043478260869565216,0.2682926829268293,0.7272727272727273,0.8,0.625,0.17073170731707318,0.14285714285714285,0.16666666666666666,0.024390243902439025,,,0.3170731707317073,0.21951219512195122,0.2222222222222222,0.2222222222222222,1.0,,0.18181818181818182,,0.2727272727272727,0.36363636363636365,,0.8048780487804879,0.2222222222222222,0.5672621951219513,0.6721,0.5272227272727273,0.15217391304347827,0.21739130434782608,0.0392156862745098,0.17647058823529413,4.705263157894737,24.14545454545454,0.2844574780058651,1.0,1.0,,,,,,1.0,1.0,,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,5.0,3.0,2.0,5.0,,,2.0,,,0.01282051282051282,0.014705882352941176,0.0136986301369863,,0.038461538461538464,0.019230769230769232,,0.045454545454545456,,1.0,,1.0,1.0,,,5.0,,,,,0.38461538461538464,0.38461538461538464,1.0,1.0,,,1.0,,,,,,,,,0.3333333333333333,1.0,,,1.0,2.0,0.08695652173913043,True,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,2545.0,42,,94,92,65.0,65.0,6.0,186,2.0,2.0,1.0,1.0,,,,,1.0,,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,16.0,107,,,1.0,,1.0,1.0,1.0,2.0,3.0,8.0,4.0,,9.0,,3.0,2.0,,5.0,5.0,10.0,3.0,2.0,5.0,,,25.0,3.0,5.0,8.0,8.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,,,3.0,,4.0,,1.0,8.0,65.0,,1.0,1.0,1.0,0.75,0.5,0.75,1.0,,1.0,1.0833333333333333,,0.8333333333333334,1.0,,0.8,0.6666666666666666,,,,8.823529411764707,1.0,0.17857142857142858,0.17647058823529413,0.17777777777777778,0.09090909090909091,0.23076923076923078,0.25,0.16666666666666666,0.2,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5771833333333334,,0.5571666666666667,0.14285714285714285,0.3333333333333333,,0.5,1.85,25.4,0.6914893617021277,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,339.0,6,6.0,13,12,13.0,12.0,1.0,25,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,,1.0,2.0,4.0,,1.0,,4.0,16,,,,,2.0,4.0,,1.0,,4.0,2.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13.0,,0.5,0.5,,,,,0.5,,0.5,0.4,,0.4,0.4,,0.4,0.2,,,,35.71428571428571,,,,,,,,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,0.4,,,,0.2,,,,,0.2,1.0,,0.2,,0.4,,0.43674999999999997,,0.43674999999999997,,,,1.0,11.75,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
