EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,Loose Ball Fouls,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Travels,BlockedLongMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,on,3pt And 1 Free Throw Trips
1628971,1610612751,Bruce Brown,Bruce Brown,1628971,BKN,7498.0,125.0,-22,239,240,77,85.0,28.0,479,10.0,12.0,3.0,3.0,2.0,2.0,4.0,7.0,1.0,1.0,4.0,8.0,2.0,2.0,1.0,5.0,1.0,2.0,15.0,20.0,5.0,13.0,8.0,53.0,292.0,3.0,3.0,1.0,6.0,3.0,4.0,2.0,4.0,3.0,15.0,22.0,8.0,15.0,4.0,5.0,1.0,1.0,4.0,5.0,9.0,4.0,1.0,2.0,1.0,1.0,23.0,1.0,4.0,8.0,4.0,12.0,5.0,17.0,5.0,5.0,6.0,5.0,3.0,1.0,1.0,9.0,1.0,3.0,10.0,15.0,2.0,10.0,2.0,10.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,15.0,77,0.7333333333333333,0.8461538461538461,1.0,0.38461538461538464,0.5,0.38461538461538464,0.75,1.0,0.75,0.6818181818181818,0.75,0.75,0.6973684210526315,0.75,0.75,0.3939393939393939,0.05,0.08333333333333333,17.407407407407405,0.6666666666666666,0.07692307692307693,0.07142857142857142,0.14814814814814814,0.024390243902439025,0.11320754716981132,0.05154639175257732,0.07692307692307693,0.10526315789473684,0.041666666666666664,0.1,0.08695652173913043,0.05555555555555555,0.09090909090909091,0.18421052631578946,0.0625,0.3333333333333333,0.36363636363636365,0.8333333333333334,0.9090909090909091,0.6,0.21212121212121213,0.5714285714285714,0.5714285714285714,1.0,0.030303030303030304,1.0,1.0,1.0,0.24242424242424243,0.5,0.5,1.0,0.15151515151515152,0.2,0.2,1.0,0.75,1.0,0.3333333333333333,0.25,0.25,1.0,0.25,1.0,0.25,0.7575757575757576,0.2,0.5504969696969697,0.53645,0.47851875,0.13157894736842105,0.2,0.11320754716981132,0.2830188679245283,4.875,24.353846153846156,0.32217573221757323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,4976.0,83.0,-3,159,164,56,97.0,14.0,323,18.0,21.0,5.0,6.0,9.0,11.0,1.0,3.0,,,,,,,,,,,19.0,24.0,,,2.0,40.0,197.0,5.0,6.0,,10.0,10.0,13.0,,,2.0,22.0,28.0,10.0,,10.0,,,,3.0,3.0,6.0,1.0,2.0,,1.0,2.0,15.0,2.0,5.0,9.0,5.0,15.0,7.0,22.0,3.0,,,,1.0,,,1.0,,,1.0,4.0,,10.0,1.0,14.0,6.0,5.0,,,3.0,5.0,2.0,22.0,56,0.7368421052631579,1.0,,,,,0.7916666666666666,0.8333333333333334,0.7692307692307693,0.7916666666666666,0.8333333333333334,0.7692307692307693,0.6666666666666666,0.8333333333333334,0.7333333333333333,,,,17.91907514450867,,0.125,0.13157894736842105,0.25,0.08,0.18421052631578946,0.1111111111111111,0.1,0.4,,0.2,0.05263157894736842,0.23529411764705882,,0.22727272727272727,0.2857142857142857,0.4,0.875,0.8571428571428571,0.8571428571428571,0.7222222222222222,0.125,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,0.8333333333333334,,,0.8461538461538461,0.8181818181818182,,,,0.875,,0.6258541666666667,0.60904,0.6160692307692308,0.21428571428571427,0.21428571428571427,0.25,0.55,1.8250000000000002,,0.3522012578616352,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201142,1610612751,Kevin Durant,Kevin Durant,201142,BKN,9291.0,155.0,-20,307,304,100,135.0,35.0,611,1.0,6.0,,,,2.0,12.0,18.0,9.0,31.0,1.0,2.0,,,6.0,19.0,1.0,7.0,22.0,55.0,7.0,21.0,27.0,92.0,376.0,5.0,5.0,1.0,12.0,4.0,14.0,1.0,7.0,16.0,27.0,16.0,28.0,9.0,4.0,19.0,6.0,6.0,14.0,9.0,23.0,6.0,3.0,8.0,5.0,1.0,55.0,,2.0,15.0,5.0,20.0,2.0,22.0,4.0,3.0,11.0,6.0,7.0,3.0,5.0,18.0,2.0,4.0,2.0,13.0,3.0,32.0,1.0,31.0,7.0,1.0,,,,1.0,1.0,27.0,100,0.36363636363636365,0.4,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.4,1.0,0.2857142857142857,0.4276315789473684,0.8333333333333334,0.2619047619047619,0.5054945054945055,0.8571428571428571,0.43548387096774194,0.27631578947368424,0.10909090909090909,0.3333333333333333,31.594202898550723,0.6111111111111112,0.07352941176470588,0.02564102564102564,0.21739130434782608,,0.145985401459854,0.016129032258064516,0.05,,0.029411764705882353,,0.037037037037037035,0.1111111111111111,0.07142857142857142,0.21739130434782608,0.21739130434782608,1.0,0.07894736842105263,0.16666666666666666,0.25,1.0,0.23684210526315788,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.40789473684210525,0.2903225806451613,0.3333333333333333,0.2222222222222222,0.02631578947368421,0.5,0.5,1.0,0.25,0.3157894736842105,0.3157894736842105,0.3333333333333333,,,,0.16666666666666666,0.09523809523809523,,,,0.3333333333333333,0.35526315789473684,0.3157894736842105,0.4585065789473683,0.391825,0.44934047619047623,0.09523809523809523,0.11290322580645161,0.13043478260869565,0.29347826086956524,14.207272727272727,25.67142857142857,0.3257328990228013,,,1.0,1.0,,,7.0,1.0,4.0,7.0,,,,1.0,2.0,12.0,1.0,1.0,0.12903225806451613,0.14285714285714285,0.045454545454545456,,,,,,,,,,,,,,,,,,,True,
201609,1610612751,Goran Dragic,Goran Dragic,201609,BKN,3515.0,59.0,17,118,116,30,62.0,13.0,234,2.0,3.0,,,,,4.0,6.0,3.0,5.0,2.0,4.0,,,2.0,5.0,1.0,,9.0,14.0,4.0,9.0,1.0,31.0,137.0,1.0,3.0,1.0,5.0,3.0,3.0,,,1.0,7.0,,18.0,12.0,,5.0,2.0,,3.0,1.0,4.0,,1.0,2.0,,1.0,9.0,2.0,2.0,6.0,3.0,9.0,4.0,13.0,3.0,2.0,3.0,1.0,1.0,,2.0,4.0,,,1.0,9.0,,2.0,,1.0,1.0,,,,,,,7.0,30,,,1.0,0.4444444444444444,,0.4444444444444444,0.6428571428571429,0.3333333333333333,1.0,0.6521739130434783,0.625,1.0,0.6739130434782609,0.625,1.1666666666666667,0.391304347826087,,,20.610687022900763,0.75,0.10714285714285714,0.07692307692307693,0.3,0.08695652173913043,0.1875,0.08163265306122448,0.1,,0.09090909090909091,0.3333333333333333,0.08333333333333333,0.15384615384615385,,0.21428571428571427,0.5,,0.13043478260869565,0.6666666666666666,0.6666666666666666,,0.2608695652173913,0.6666666666666666,0.6666666666666666,,0.21739130434782608,0.6,0.6,,0.17391304347826086,0.5,0.5,1.0,0.21739130434782608,0.4,0.4,1.0,,,,0.25,,,,,,0.5217391304347826,0.4,0.48232826086956515,0.471025,0.44216666666666665,0.043478260869565216,0.07142857142857142,0.16129032258064516,0.22580645161290322,10.271428571428572,24.73333333333333,0.2542372881355932,,1.0,1.0,,1.0,1.0,,,2.0,,,0.05,0.1,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,
202681,1610612751,Kyrie Irving,Kyrie Irving,202681,BKN,10228.0,170.0,-9,333,330,100,135.0,38.0,663,8.0,10.0,,,1.0,1.0,9.0,18.0,3.0,14.0,,1.0,,1.0,8.0,20.0,1.0,4.0,20.0,42.0,8.0,21.0,21.0,85.0,400.0,2.0,2.0,1.0,7.0,3.0,9.0,2.0,5.0,8.0,20.0,12.0,28.0,6.0,2.0,20.0,8.0,2.0,13.0,8.0,21.0,4.0,4.0,9.0,2.0,2.0,50.0,3.0,3.0,7.0,7.0,15.0,6.0,21.0,7.0,2.0,4.0,4.0,5.0,3.0,,9.0,1.0,3.0,5.0,13.0,,16.0,1.0,21.0,5.0,5.0,,,1.0,5.0,3.0,20.0,100,0.3,0.3157894736842105,0.25,0.38095238095238093,0.4,0.38095238095238093,0.47619047619047616,1.0,0.3333333333333333,0.5079365079365079,1.1666666666666667,0.42857142857142855,0.5821917808219178,1.1666666666666667,0.5555555555555556,0.3333333333333333,0.047619047619047616,0.1,21.92513368983957,0.4444444444444444,0.09722222222222222,0.03614457831325301,0.09333333333333334,0.05660377358490566,0.09523809523809523,0.04411764705882353,,0.08333333333333333,0.02631578947368421,0.16666666666666666,0.1724137931034483,0.034482758620689655,0.07142857142857142,0.09803921568627451,0.08333333333333333,0.6,0.15873015873015872,0.8,0.8888888888888888,0.375,0.2857142857142857,0.5,0.5294117647058824,0.3333333333333333,0.2222222222222222,0.21428571428571427,0.21428571428571427,,0.015873015873015872,,,,0.31746031746031744,0.4,0.42105263157894735,0.25,,,,0.3333333333333333,0.07142857142857142,1.0,0.07142857142857142,,0.2857142857142857,0.49206349206349204,0.4,0.48125806451612907,0.4054166666666667,0.47753571428571423,0.08695652173913043,0.10638297872340426,0.08235294117647059,0.23529411764705882,11.207142857142857,27.02857142857143,0.3003003003003003,1.0,2.0,5.0,1.0,,,4.0,3.0,,3.0,0.16666666666666666,0.024390243902439025,0.0625,2.0,,18.0,,1.0,,0.5,0.045454545454545456,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.05555555555555555,0.05,,,,,,,True,
201988,1610612751,Patty Mills,Patty Mills,201988,BKN,3298.0,55.0,8,116,111,58,84.0,11.0,227,,,,,,,,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,6.0,,5.0,1.0,2.0,6.0,9.0,,20.0,132.0,,,,,,,6.0,7.0,,18.0,2.0,,18.0,,6.0,4.0,,,,,,,,,,,,,1.0,3.0,4.0,,4.0,,,1.0,1.0,,,,1.0,,1.0,1.0,5.0,,1.0,,,,1.0,,,,1.0,,18.0,58,1.0,1.0,1.0,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.5,,,0.9090909090909091,,1.2857142857142858,0.9090909090909091,,1.2857142857142858,0.8181818181818182,,,9.30232558139535,1.0,0.12,,0.03571428571428571,,0.07547169811320754,,,,,,0.125,0.09090909090909091,0.16666666666666666,,0.09090909090909091,,,,,,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.5454545454545454,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.2857142857142857,1.0,0.7142857142857143,0.8181818181818182,0.6666666666666666,0.5354454545454544,,0.5533928571428571,,,,0.9,14.799999999999999,24.477777777777778,0.5,,,,,1.0,,,,2.0,,,,,4.0,,,1.0,,,0.8,,,,,,,,,,1.0,,,,,,,,,,True,
203552,1610612751,Seth Curry,Seth Curry,203552,BKN,7455.0,124.0,-3,235,229,49,45.0,27.0,464,1.0,3.0,,1.0,,,1.0,2.0,7.0,10.0,6.0,9.0,1.0,1.0,5.0,11.0,,4.0,9.0,15.0,11.0,20.0,2.0,53.0,279.0,2.0,3.0,1.0,7.0,,1.0,5.0,5.0,2.0,17.0,12.0,6.0,33.0,,11.0,5.0,1.0,9.0,2.0,11.0,,2.0,5.0,3.0,1.0,24.0,2.0,,4.0,4.0,8.0,2.0,10.0,1.0,1.0,1.0,,2.0,,1.0,3.0,,,2.0,15.0,1.0,3.0,,2.0,,3.0,,,,3.0,1.0,17.0,49,0.6666666666666666,0.6666666666666666,1.0,0.55,1.0,0.55,0.6,0.6666666666666666,,0.7285714285714285,0.875,1.25,0.7361111111111112,0.875,1.2142857142857142,0.5714285714285714,0.06666666666666667,0.3333333333333333,14.828897338403042,0.3333333333333333,0.0851063829787234,,0.07017543859649122,0.05405405405405406,0.07692307692307693,0.020618556701030927,,,,,0.10526315789473684,0.05263157894736842,0.1111111111111111,0.07317073170731707,0.0625,0.3333333333333333,0.08571428571428572,0.3333333333333333,0.5,1.0,0.05714285714285714,0.5,0.5,,0.2857142857142857,0.7,0.7,0.7142857142857143,0.2571428571428571,0.6666666666666666,0.6666666666666666,1.0,0.3142857142857143,0.45454545454545453,0.5,1.0,0.25,,,,,,0.16666666666666666,1.0,0.6666666666666666,0.6571428571428571,0.45454545454545453,0.5099571428571428,0.4821875,0.48595000000000005,,,0.1320754716981132,0.32075471698113206,14.49333333333333,24.514999999999997,0.20851063829787234,,,,1.0,,,1.0,3.0,2.0,1.0,,0.07407407407407407,,4.0,,,2.0,,,1.0,,,1.0,,1.0,,,1.0,,,0.05,,0.09090909090909091,1.0,1.0,0.25,1.0,1.0,,True,
201933,1610612751,Blake Griffin,Blake Griffin,201933,BKN,1190.0,20.0,12,39,38,6,7.0,6.0,77,,2.0,,2.0,,,,,,,,,,,,2.0,,,,2.0,,2.0,2.0,2.0,39.0,,2.0,,,,,,,,,,,,,2.0,,,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,,2.0,,1.0,2.0,2.0,4.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,6.0,2.0,2.0,1.0,,,,,,,,6,,,,,,,,,,,,,0.2,,,0.5,,,13.043478260869565,1.0,0.125,0.18181818181818182,,,0.05555555555555555,0.1111111111111111,0.25,0.2,,,,0.25,,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,1.0,,0.58485,0.6288,,0.2,0.3333333333333333,,,0.8,25.0,0.15384615384615385,1.0,,1.0,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,True,
203083,1610612751,Andre Drummond,Andre Drummond,203083,BKN,3538.0,59.0,-26,114,113,19,20.0,18.0,227,5.0,9.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,6.0,11.0,,,3.0,15.0,142.0,2.0,4.0,,4.0,1.0,1.0,,,,2.0,6.0,6.0,,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,,3.0,5.0,2.0,8.0,3.0,11.0,5.0,3.0,4.0,3.0,2.0,,1.0,6.0,1.0,2.0,4.0,10.0,1.0,6.0,1.0,5.0,3.0,3.0,,,2.0,3.0,3.0,2.0,19,0.5,0.5,,,,,0.5454545454545454,0.5,1.0,0.5454545454545454,0.5,1.0,0.5769230769230769,0.5,1.0,,0.09090909090909091,0.1111111111111111,14.17910447761194,0.6666666666666666,0.1,0.09090909090909091,0.2,,0.15555555555555556,0.061224489795918366,0.14285714285714285,0.125,0.05555555555555555,,,0.2857142857142857,,0.15789473684210525,0.3333333333333333,1.0,0.8181818181818182,0.5555555555555556,0.625,0.6,0.18181818181818182,0.5,0.5,,,,,,,,,,,,,,1.0,0.5,0.5,,1.0,1.0,,,,0.8181818181818182,,0.5282454545454546,0.67355,0.4961,0.23076923076923078,0.23076923076923078,0.26666666666666666,0.13333333333333333,3.0545454545454547,,0.16666666666666666,1.0,1.0,2.0,1.0,,1.0,,1.0,,,0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630556,1610612751,Kessler Edwards,Kessler Edwards,1630556,BKN,151.0,3.0,1,5,5,5,5.0,,10,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
