EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,PenaltyFG2A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,DefThreePtRebounds,LostBallTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,AtRimFGM,AtRimFGA,PenaltyFG2M,Fg2aBlocked,Fg3aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3PctAssisted,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,FTOffRebounds,FTDefRebounds,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,Corner3Assists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,Travels,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Offensive Fouls Drawn,LostBallOutOfBoundsTurnovers,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,BadPassOutOfBoundsTurnovers,PenaltyFg3Pct,OffAtRimReboundPct,PenaltyArc3Accuracy,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,OffCorner3ReboundPct,StepOutOfBoundsTurnovers
1627854,1610612743,Bryn Forbes,Bryn Forbes,1627854,DEN,2874.0,48,-7.0,93,92,27.0,27,9.0,185,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,6.0,2.0,7.0,116.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,3.0,3.0,1.0,2.0,27.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,1.0,0.35714285714285715,0.4375,1.0,0.25,0.8571428571428571,9.803921568627452,0.5,0.058823529411764705,0.027777777777777776,0.09090909090909091,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.7142857142857143,1.0,0.8571428571428571,0.5279583333333333,0.52905,0.125,0.14285714285714285,0.2857142857142857,0.2857142857142857,17.7,31.333333333333332,0.2903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,758.0,13,1.0,25,23,7.0,6,3.0,48,,1.0,,,1.0,,2.0,5.0,1.0,1.0,,7.0,24.0,,,,,,2.0,,,1.0,,,,,,,,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,7.0,,0.5,0.5,,1.0,1.0,0.4,0.5833333333333334,0.5833333333333334,,,0.16666666666666666,23.333333333333336,1.0,0.125,0.16666666666666666,0.14285714285714285,0.16666666666666666,,,,,,,,0.16666666666666666,,0.16666666666666666,0.421,0.4010666666666667,,,,,8.919999999999998,25.5,0.28,2.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630538,1610612743,Bones Hyland,Bones Hyland,1630538,DEN,3477.0,58,-23.0,110,113,36.0,40,10.0,223,,3.0,1.0,3.0,14.0,3.0,3.0,8.0,6.0,17.0,11.0,35.0,146.0,,,3.0,7.0,9.0,,12.0,,14.0,7.0,4.0,11.0,4.0,3.0,,26.0,1.0,5.0,6.0,3.0,2.0,1.0,4.0,,2.0,8.0,,7.0,12.0,,9.0,36.0,,,,0.6666666666666666,0.35294117647058826,0.35294117647058826,0.375,0.48,0.5645161290322581,,0.5,0.68,28.925619834710744,0.75,0.0625,0.10869565217391304,,0.12,,,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.56,0.6,0.72,0.487116,0.47375,0.13793103448275862,,,0.2571428571428571,9.9375,27.094117647058823,0.32727272727272727,2.0,4.0,5.0,2.0,6.0,6.0,5.0,4.0,1.0,0.13333333333333333,0.09090909090909091,0.16,0.5,1.0,,0.35714285714285715,0.38461538461538464,0.35714285714285715,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,0.5,0.2,0.058823529411764705,0.25,0.5,0.07142857142857142,0.05,0.023255813953488372,0.08333333333333333,0.5,0.25,0.04,1.0,1.0,0.6,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201145,1610612743,Jeff Green,Jeff Green,201145,DEN,59.0,1,,1,3,1.0,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203210,1610612743,JaMychal Green,JaMychal Green,203210,DEN,4124.0,69,-21.0,130,133,38.0,43,13.0,263,,1.0,,,5.0,,5.0,11.0,1.0,5.0,7.0,20.0,167.0,2.0,4.0,,,2.0,8.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,9.0,12.0,,,2.0,2.0,,3.0,12.0,2.0,5.0,7.0,,2.0,38.0,1.0,0.8,0.8,1.0,0.2,0.25,0.45454545454545453,0.40625,0.5263157894736842,0.5,0.5,0.3125,14.383561643835616,,0.08333333333333333,0.10526315789473684,,0.0625,,,,,,,,0.3125,,0.6875,0.5392899999999999,0.49915,0.21052631578947367,,0.2,0.1,4.463636363636364,36.54,0.2923076923076923,,4.0,1.0,2.0,2.0,,1.0,4.0,,0.12121212121212122,0.125,0.25,,,,0.2,0.2,0.25,5.0,6.0,1.0,3.0,,,2.0,3.0,,,1.0,4.0,,,0.5,0.5,,0.2727272727272727,0.5,,0.07407407407407407,0.03773584905660377,0.06666666666666667,,0.1111111111111111,0.375,0.8333333333333334,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.2,0.125,0.3333333333333333,1.0,0.8,0.3333333333333333,1.0,0.5,1.0,0.6485,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202326,1610612743,DeMarcus Cousins,DeMarcus Cousins,202326,DEN,2949.0,49,1.0,94,92,16.0,23,8.0,186,1.0,2.0,,,5.0,,13.0,19.0,3.0,5.0,11.0,46.0,117.0,4.0,6.0,,4.0,8.0,18.0,9.0,,5.0,3.0,3.0,6.0,2.0,1.0,1.0,15.0,5.0,14.0,16.0,2.0,,4.0,6.0,,1.0,9.0,3.0,10.0,15.0,,8.0,16.0,1.0,0.6923076923076923,0.6923076923076923,1.0,0.6,0.6,0.6842105263157895,0.7291666666666666,0.7419354838709677,0.75,0.5714285714285714,0.20833333333333334,34.95145631067961,0.3333333333333333,0.25,0.3076923076923077,0.23076923076923078,0.08333333333333333,0.5,0.5,1.0,,,,,0.20833333333333334,,0.375,0.46516666666666673,0.39846000000000004,0.21428571428571427,,0.13043478260869565,0.17391304347826086,7.121052631578946,26.2,0.1702127659574468,8.0,13.0,3.0,5.0,8.0,,3.0,7.0,2.0,0.3684210526315789,0.46153846153846156,0.5416666666666666,0.6153846153846154,0.7272727272727273,0.875,0.6,0.6,0.6,4.0,4.0,2.0,2.0,,1.0,1.0,2.0,1.0,,1.0,6.0,3.0,2.0,0.4,0.4,,0.10526315789473684,0.15384615384615385,,0.07692307692307693,0.06451612903225806,0.1,,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.2608695652173913,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,,0.5,,,0.4,1.0,0.25,0.5,1.0,0.2,1.0,0.7612,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,0.05555555555555555,0.07142857142857142,0.16666666666666666,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203085,1610612743,Austin Rivers,Austin Rivers,203085,DEN,3174.0,53,-24.0,98,103,33.0,39,11.0,201,,,,3.0,2.0,,1.0,2.0,1.0,5.0,,5.0,136.0,,,,,,,3.0,,2.0,3.0,2.0,5.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,3.0,1.0,,3.0,1.0,5.0,10.0,,3.0,,,,33.0,1.0,,,1.0,0.2,0.2,0.5,0.35714285714285715,0.35714285714285715,,,0.7142857142857143,8.928571428571427,1.0,0.06666666666666667,0.023809523809523808,0.1,,,,,0.42857142857142855,,,,0.2857142857142857,,0.7142857142857143,0.5069071428571429,,,,,,7.1000000000000005,24.560000000000002,0.336734693877551,1.0,2.0,1.0,,2.0,,1.0,,2.0,,,0.2857142857142857,0.5,1.0,,0.5,0.5,0.5,,,,1.0,,1.0,,,1.0,,,,,,,,,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,3.0,3.0,,,,,,,3.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,1564.0,26,-8.0,49,51,9.0,11,4.0,100,,,,,3.0,1.0,,,1.0,3.0,2.0,5.0,61.0,,,1.0,,,,3.0,1.0,2.0,2.0,,2.0,,2.0,,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,,3.0,4.0,,2.0,4.0,,,9.0,,,,1.0,0.3333333333333333,0.5,,0.5,0.5,,,1.0,12.962962962962962,0.5,0.3333333333333333,0.16,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,0.537525,,0.4,,,,,40.46666666666667,0.1836734693877551,,,1.0,,,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,1109.0,18,-20.0,35,36,21.0,15,5.0,71,1.0,3.0,,,3.0,2.0,5.0,13.0,2.0,3.0,3.0,19.0,48.0,,4.0,2.0,3.0,15.0,6.0,6.0,,3.0,,1.0,1.0,1.0,,,3.0,,5.0,10.0,1.0,,2.0,3.0,,3.0,4.0,,4.0,6.0,,15.0,21.0,,0.6,0.75,1.0,0.6666666666666666,0.6666666666666666,0.38461538461538464,0.5,0.5,0.4,0.5769230769230769,0.1875,52.38095238095238,0.3333333333333333,,0.3333333333333333,,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,,,0.1875,0.2,0.4375,0.46424687499999995,0.488785,0.1111111111111111,,0.21052631578947367,0.7894736842105263,6.892307692307692,27.2,0.6,3.0,6.0,2.0,8.0,4.0,,2.0,5.0,1.0,0.45454545454545453,0.375,0.375,0.5,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,4.0,3.0,2.0,,,4.0,5.0,2.0,1.0,,2.0,1.0,1.0,0.375,0.6,,0.15384615384615385,0.3333333333333333,,0.2857142857142857,0.22727272727272727,0.4,,0.6666666666666666,0.25,0.25,0.25,1.0,0.13333333333333333,1.0,3.0,1.0,4.0,2.0,5.0,,,,1.0,1.0,1.0,,0.4,0.4,,,,0.16666666666666666,,,,0.6,0.3333333333333333,0.4,0.25,0.53945,,1.0,2.0,,,,,,0.125,0.14285714285714285,0.2857142857142857,,,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,True,,,,,,,,,,,,,,,,,,,,,,
1630267,1610612743,Facundo Campazzo,Facundo Campazzo,1630267,DEN,194.0,3,-3.0,5,7,,2,,12,,,,,,,,,,,,,8.0,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
