EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted3s,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,LongMidRangeFGA,BadPassTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,OffThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,Charge Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Charge Fouls,Technical Free Throw Trips,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyFtPoints,BadPassSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctAssisted,Arc3Assists,on,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyFG2M,Fg2aBlocked,SelfOReb,2pt And 1 Free Throw Trips,BlockedAtRim,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,Travels,SecondChanceTurnovers,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceFtPoints,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Clear Path Fouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers
1626153,1610612737,Delon Wright,Delon Wright,1626153,ATL,405.0,7.0,-7.0,13.0,15,2.0,6,2.0,28,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,18.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,26.666666666666668,1.0,0.25,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.48995000000000005,0.5469,0.5469,3.55,22.8,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627789,1610612737,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,ATL,3.0,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,2178.0,36.0,-23.0,66.0,69,7.0,19,6.0,135,2.0,1.0,,4.0,2.0,4.0,6.0,2.0,6.0,13.0,85.0,1.0,1.0,6.0,1.0,2.0,3.0,1.0,4.0,,,2.0,,3.0,7.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,20.833333333333336,,0.0625,0.09523809523809523,0.07142857142857142,0.03225806451612903,0.1111111111111111,0.07692307692307693,0.125,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,1.0,,0.6666666666666666,0.5466083333333334,0.583,0.506575,6.166666666666667,23.866666666666664,0.10606060606060606,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,0.75,1.0,0.75,0.047619047619047616,0.1111111111111111,1.0,1.0,0.5,0.25,0.25,0.16666666666666666,1.0,0.5,1.0,0.07692307692307693,0.14285714285714285,0.15384615384615385,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,2295.0,38.0,-26.0,71.0,73,11.0,22,7.0,144,,,,5.0,4.0,5.0,9.0,4.0,5.0,26.0,89.0,1.0,1.0,12.0,1.0,2.0,4.0,1.0,5.0,2.0,1.0,2.0,3.0,4.0,11.0,1.0,0.8,0.8,0.7142857142857143,0.7647058823529411,0.35714285714285715,24.358974358974358,1.0,0.05555555555555555,0.1,0.09523809523809523,0.02857142857142857,,0.15384615384615385,,,0.35714285714285715,0.35714285714285715,0.8,0.8,1.0,,,0.35714285714285715,0.4839178571428571,0.4541,0.4541,12.2,23.36,0.15492957746478872,,,1.0,,,,4.0,6.0,,,,,,4.0,4.0,,,1.0,1.0,1.0,3.0,2.0,,,,,7.0,6.0,3.0,,,0.5,0.5,,0.4444444444444444,,,,,,0.09090909090909091,,,,,0.2,0.2,,,,,0.17647058823529413,0.25,,,3.0,4.0,1.0,1.0,2.0,0.25,0.2222222222222222,0.2857142857142857,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,2424.0,40.0,-27.0,75.0,77,11.0,22,7.0,152,4.0,2.0,1.0,2.0,,,6.0,,,4.0,94.0,3.0,2.0,,1.0,3.0,11.0,4.0,15.0,,,1.0,,2.0,11.0,,,,0.3333333333333333,0.3333333333333333,,8.536585365853659,,0.05555555555555555,0.13636363636363635,0.22727272727272727,0.11428571428571428,0.1111111111111111,0.14285714285714285,0.125,0.6666666666666666,0.3333333333333333,,,,,0.6666666666666666,0.5,0.6666666666666666,0.6067833333333333,0.5906,0.57335,3.1333333333333333,,0.14666666666666667,1.0,,1.0,,,,2.0,,1.0,2.0,,,,2.0,2.0,2.0,,,,,,7.0,,1.0,1.0,,3.0,,,,,0.5,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.3181818181818182,0.3333333333333333,0.25,0.25,1.0,0.5,0.5,,,,,,,0.5,,,,,,,,0.3333333333333333,,,,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17647058823529413,0.16666666666666666,0.2,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,2421.0,40.0,-27.0,75.0,76,11.0,21,7.0,151,1.0,,1.0,1.0,,,3.0,2.0,8.0,10.0,94.0,,1.0,3.0,,,2.0,,2.0,5.0,2.0,7.0,,3.0,11.0,0.5,0.25,0.25,0.36363636363636365,0.375,0.7272727272727273,23.170731707317074,0.7142857142857143,,,0.045454545454545456,,,,,0.09090909090909091,0.09090909090909091,,,,,,0.3333333333333333,0.8181818181818182,0.5141318181818182,,0.6224999999999999,9.133333333333333,30.412499999999998,0.14666666666666667,,,1.0,,,8.0,1.0,2.0,,,,2.0,,,2.0,,8.0,3.0,6.0,3.0,15.0,2.0,,2.0,,,4.0,3.0,1.0,,,,,,0.3333333333333333,,,,,,0.09090909090909091,,,,,1.0,1.0,0.7272727272727273,,,,0.08333333333333333,0.25,,,,1.0,3.0,1.0,,,0.1111111111111111,0.09090909090909091,,,,,,,,,,,,,,,,,,0.25,,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.5,1.0,0.6666666666666666,0.25,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,2151.0,36.0,-18.0,67.0,67,9.0,16,5.0,134,,,,2.0,2.0,4.0,4.0,2.0,8.0,11.0,79.0,,1.0,3.0,,3.0,3.0,,3.0,2.0,,4.0,1.0,2.0,9.0,0.5,0.25,0.25,0.4166666666666667,0.4230769230769231,0.6666666666666666,23.61111111111111,0.5,,0.15,0.075,,,0.21428571428571427,,,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,,,0.6666666666666666,0.5142041666666667,,0.5095000000000001,14.025,24.599999999999998,0.13432835820895522,,,2.0,,1.0,4.0,2.0,1.0,,,,1.0,1.0,2.0,2.0,,4.0,3.0,5.0,3.0,13.0,,1.0,2.0,,,2.0,2.0,,1.0,,0.5,0.5,,0.5,,,,,0.16666666666666666,,,,,,1.0,1.0,0.3333333333333333,,0.5,,,,,0.09090909090909091,,2.0,2.0,1.0,,,,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,2.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,243.0,4.0,-7.0,8.0,7,4.0,3,1.0,15,,,,,,,,,1.0,,11.0,,,,,,,,,,,,1.0,1.0,4.0,,,,,,1.0,11.11111111111111,,,,,,,,,,,,,,,,,1.0,0.34965,,0.34965,,28.0,0.5,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626153,1610612737,Delon Wright,Delon Wright,1626153,ATL,7806.0,130.0,25.0,254.0,253,101.0,86,28.0,507,11.0,7.0,5.0,3.0,,3.0,14.0,4.0,12.0,38.0,274.0,7.0,6.0,9.0,3.0,5.0,11.0,10.0,21.0,2.0,1.0,4.0,1.0,1.0,101.0,0.75,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.6333333333333333,0.46153846153846156,11.888111888111888,0.5,0.06,0.07575757575757576,0.08130081300813008,0.09523809523809523,0.047619047619047616,0.06818181818181818,0.09090909090909091,0.4230769230769231,0.11538461538461539,0.11538461538461539,,,,1.0,0.625,0.8846153846153846,0.5580499999999999,0.6025666666666667,0.5859625,2.4857142857142853,25.491666666666664,0.39763779527559057,9.0,6.0,1.0,,,9.0,10.0,6.0,6.0,12.0,1.0,2.0,14.0,4.0,16.0,10.0,9.0,7.0,14.0,3.0,35.0,5.0,1.0,2.0,,,6.0,9.0,4.0,14.0,,0.2,0.4,0.5,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.6875,0.8571428571428571,0.7,0.08771929824561403,0.08333333333333333,0.8181818181818182,0.9,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.34615384615384615,0.8571428571428571,,,0.13793103448275862,0.23529411764705882,0.3157894736842105,0.3684210526315789,,,1.0,,1.0,,0.05263157894736842,,,,,7.0,1.0,4.0,2.0,,1.0,,1.0,,,0.16666666666666666,0.12727272727272726,0.13513513513513514,0.1111111111111111,0.14285714285714285,,4.0,,2.0,,3.0,4.0,7.0,6.0,,1.0,,,0.4444444444444444,0.4444444444444444,0.75,,0.25,0.4444444444444444,3.0,2.0,1.0,2.0,1.0,1.0,,4.0,False,4.0,1.0,4.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.07142857142857142,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1627789,1610612737,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,ATL,1325.0,22.0,1.0,48.0,45,17.0,25,1.0,93,1.0,,,,1.0,2.0,1.0,1.0,3.0,5.0,55.0,,,3.0,,1.0,3.0,,3.0,,,1.0,3.0,6.0,17.0,1.0,0.3333333333333333,0.3333333333333333,0.625,0.625,0.75,10.204081632653061,,,0.14285714285714285,0.14285714285714285,,,,0.25,0.25,,0.5,0.5,0.5,1.0,,,1.0,0.5303249999999999,,0.41595,2.7,23.8,0.3541666666666667,1.0,,,,,1.0,1.0,,,,,1.0,,,2.0,,1.0,2.0,2.0,,6.0,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,0.14285714285714285,0.3333333333333333,1.0,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
