EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,SecondChanceTurnovers,Charge Fouls Drawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Travels,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,on,BlockedLongMidRange,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations,DefensiveGoaltends,3SecondViolations
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,14643.0,244,25.0,474,467,113,89,50.0,941,25.0,32.0,8.0,9.0,4.0,4.0,15.0,30.0,5.0,14.0,1.0,1.0,45.0,76.0,1.0,19.0,109.0,499,10.0,13.0,2.0,22.0,7.0,8.0,1.0,8.0,22.0,38.0,52.0,18.0,1.0,5.0,10.0,10.0,20.0,8.0,2.0,6.0,3.0,1.0,50.0,3.0,10.0,24.0,11.0,1.0,36.0,13.0,49.0,1.0,5.0,2.0,3.0,7.0,2.0,2.0,12.0,3.0,5.0,1.0,19.0,5.0,9.0,25,2.0,3.0,4.0,31.0,6.0,1.0,26.0,3.0,12.0,3.0,3.0,1.0,2.0,3.0,2.0,22.0,110,1.0,3.0,0.4222222222222222,0.5277777777777778,0.5921052631578947,0.7692307692307693,0.875,0.5844155844155844,0.7692307692307693,0.7777777777777778,0.6123595505617978,0.7857142857142857,0.7333333333333333,0.012987012987012988,0.06578947368421052,0.03125,0.1,0.07142857142857142,20.226843100189036,0.3684210526315789,0.1111111111111111,0.10891089108910891,0.08695652173913043,0.22429906542056074,0.02608695652173913,0.16826923076923078,0.05652173913043478,0.0967741935483871,0.09803921568627451,0.06060606060606061,0.011627906976744186,0.06896551724137931,0.08108108108108109,0.07317073170731707,0.21739130434782608,0.21052631578947367,0.25806451612903225,0.038461538461538464,0.6666666666666666,0.4155844155844156,0.78125,0.8064516129032258,0.52,0.38961038961038963,0.5,0.5555555555555556,0.3333333333333333,0.18181818181818182,0.35714285714285715,0.38461538461538464,0.2,0.012987012987012988,0.6923076923076923,0.8888888888888888,0.4444444444444444,1.0,0.1111111111111111,0.42857142857142855,0.5004500000000001,0.5241666666666668,0.5398000000000001,0.13953488372093023,0.1411764705882353,0.2018348623853211,0.2018348623853211,7.555263157894736,57.1,0.23839662447257384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,1669.0,28,-1.0,53,57,15,17,6.0,110,3.0,4.0,,,,,,1.0,,,2.0,,3.0,5.0,6.0,,15.0,57,,,,3.0,,,,,,6.0,,,,,,,,,,,,,,2.0,,1.0,1.0,,2.0,2.0,4.0,,2.0,1.0,1.0,3.0,,1.0,,,2.0,,3.0,2.0,2.0,5,,,,3.0,1.0,,,,,,,,,1.0,1.0,,15,2.0,,1.0,1.0,0.6,,,0.6818181818181818,1.5,,0.6818181818181818,1.5,,0.5454545454545454,,,,,22.580645161290324,1.0,,0.0625,,0.09090909090909091,0.13333333333333333,0.07407407407407407,0.08,,,,0.15384615384615385,,,,0.2,0.1,,,1.0,0.36363636363636365,0.75,0.75,1.0,0.09090909090909091,,,,,,,,0.18181818181818182,,,,,,0.9090909090909091,0.5299681818181817,0.5649,,,,0.2,,4.7,24.133333333333336,0.2830188679245283,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,0.36363636363636365,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,1569.0,26,4.0,48,50,15,12,5.0,98,1.0,2.0,,,1.0,2.0,1.0,1.0,,,6.0,1.0,2.0,3.0,7.0,3.0,16.0,65,,,,3.0,1.0,2.0,2.0,,8.0,4.0,,,,,,,,,,,,,,1.0,,2.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,3.0,5,,,,2.0,,,3.0,,,,,,,,,8.0,15,,,1.0,1.0,0.6666666666666666,,0.5,0.65,1.5,1.0,0.7272727272727273,1.5,1.0,0.7,,,,,20.754716981132074,,,,,0.18181818181818182,0.1111111111111111,0.125,0.058823529411764705,,,,0.1111111111111111,,,,,0.25,,,,0.2,0.5,0.5,1.0,0.1,1.0,1.0,1.0,,,,,0.6,,,0.5,0.5,0.25,0.9,0.55083,0.49245,0.6205499999999999,0.09090909090909091,,0.1875,0.5,2.766666666666667,26.12857142857143,0.3125,1.0,1.0,,,2.0,3.0,1.0,1.0,6.0,6.0,2.0,,,,,0.6666666666666666,0.42857142857142855,1.0,0.42857142857142855,0.1,1.0,1.0,,0.3333333333333333,0.4,1.0,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,0.25,1.0,1.0,0.125,,,,,,True,,,,,,,,
200768,1610612748,Kyle Lowry,Kyle Lowry,200768,MIA,17694.0,295,16.0,576,573,158,133,63.0,1149,7.0,14.0,1.0,2.0,1.0,2.0,2.0,6.0,3.0,12.0,49.0,15.0,12.0,32.0,54.0,15.0,78.0,614,2.0,3.0,,7.0,3.0,7.0,16.0,10.0,28.0,12.0,12.0,,1.0,5.0,28.0,19.0,47.0,11.0,8.0,13.0,14.0,1.0,113.0,3.0,,18.0,14.0,1.0,33.0,3.0,36.0,,12.0,6.0,6.0,9.0,7.0,5.0,10.0,,4.0,1.0,19.0,,13.0,29,1.0,3.0,1.0,35.0,6.0,4.0,19.0,2.0,5.0,5.0,7.0,6.0,1.0,7.0,4.0,28.0,155,2.0,5.0,0.5,0.5,0.375,0.6666666666666666,0.42857142857142855,0.36627906976744184,0.5,0.391304347826087,0.4095744680851064,0.5,0.48214285714285715,0.627906976744186,0.15625,0.21428571428571427,0.3333333333333333,,17.492260061919506,0.47368421052631576,0.07142857142857142,0.11764705882352941,,0.14634146341463414,0.02097902097902098,0.1322314049586777,0.01056338028169014,,,,0.027777777777777776,,0.17073170731707318,0.1,0.07142857142857142,0.11494252873563218,0.2222222222222222,,0.5714285714285714,0.16279069767441862,0.5,0.6363636363636364,0.42857142857142855,0.06976744186046512,0.3333333333333333,0.5,1.0,0.13953488372093023,0.25,0.25,0.3333333333333333,0.5697674418604651,0.2857142857142857,0.5,0.08695652173913043,0.5,0.6521739130434783,0.7906976744186046,0.4988023809523811,0.48050999999999994,0.4714391304347825,0.056179775280898875,0.14285714285714285,0.08974358974358974,0.358974358974359,9.350000000000001,26.96666666666667,0.2743055555555556,1.0,5.0,,,12.0,13.0,1.0,4.0,27.0,48.0,12.0,1.0,3.0,,,0.6923076923076923,0.24074074074074073,0.25,0.24528301886792453,0.05813953488372093,0.2,0.2,1.0,0.24489795918367346,0.25,0.6666666666666666,,,,0.25,,1.0,1.0,4.0,4.0,4.0,12.0,1.0,,0.25,0.018518518518518517,0.02040816326530612,0.5714285714285714,0.25,1.0,0.043478260869565216,,0.26666666666666666,,1.0,,,,,True,,,,,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,14336.0,239,39.0,464,465,113,96,52.0,929,32.0,43.0,4.0,7.0,6.0,10.0,17.0,36.0,1.0,15.0,18.0,5.0,50.0,94.0,27.0,47.0,177.0,481,5.0,10.0,5.0,15.0,12.0,25.0,6.0,15.0,48.0,38.0,62.0,2.0,,4.0,14.0,16.0,30.0,8.0,8.0,11.0,2.0,1.0,76.0,5.0,5.0,13.0,24.0,1.0,38.0,10.0,48.0,2.0,17.0,13.0,4.0,6.0,,3.0,2.0,,3.0,,8.0,3.0,6.0,11,,1.0,1.0,41.0,,,54.0,14.0,27.0,4.0,4.0,2.0,2.0,4.0,3.0,48.0,111,3.0,4.0,0.38,0.3877551020408163,0.5319148936170213,0.5,0.48,0.5371900826446281,0.45454545454545453,0.532258064516129,0.6330935251798561,0.5357142857142857,0.6153846153846154,0.2231404958677686,0.0425531914893617,0.046511627906976744,0.05555555555555555,,28.160919540229887,0.75,0.07692307692307693,0.23529411764705882,0.043478260869565216,0.1262135922330097,0.04424778761061947,0.18048780487804877,0.043859649122807015,0.030303030303030304,0.04,0.0625,0.047619047619047616,0.034482758620689655,0.2222222222222222,0.25,0.22727272727272727,0.17142857142857143,0.030303030303030304,0.03508771929824561,0.75,0.35537190082644626,0.7441860465116279,0.7804878048780488,0.375,0.2975206611570248,0.4722222222222222,0.5,0.4117647058823529,0.12396694214876033,0.06666666666666667,0.06666666666666667,,0.1487603305785124,0.6363636363636364,0.5714285714285714,0.3225806451612903,0.6,0.16129032258064516,0.5785123966942148,0.5055714876033057,0.5505916666666667,0.4909451612903226,0.2074074074074074,0.2523364485981308,0.0847457627118644,0.2711864406779661,7.002127659574469,25.47037037037037,0.2435344827586207,2.0,9.0,,1.0,8.0,10.0,,1.0,15.0,18.0,8.0,1.0,1.0,,,0.5,0.37037037037037035,,0.37037037037037035,0.0743801652892562,0.2222222222222222,0.2222222222222222,0.5,0.4444444444444444,0.4444444444444444,0.5,0.09090909090909091,,,0.4444444444444444,,1.0,,,3.0,3.0,15.0,,1.0,0.5,,,,,,0.03225806451612903,,0.6,0.03571428571428571,1.0,1.0,0.5,,,True,,,,,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,2563.0,43,-2.0,86,82,41,25,11.0,168,,1.0,,1.0,,,,,,,9.0,3.0,,1.0,11.0,,15.0,96,,1.0,,3.0,,,5.0,,9.0,,,,,,1.0,2.0,3.0,2.0,,1.0,,,8.0,1.0,,,1.0,,1.0,1.0,2.0,,2.0,,2.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,3,,,,,,,,,,,,,,,,9.0,39,,,,,,,,0.625,0.375,0.9,0.625,0.375,0.9,0.9166666666666666,,,,,14.285714285714286,0.5,,0.05555555555555555,,,0.05555555555555555,0.027777777777777776,0.02564102564102564,,,,0.0625,,,0.14285714285714285,,,,,,0.08333333333333333,,,,,,,,,,,,0.75,0.25,,,,0.6,1.0,0.5066916666666667,0.5463,0.53484,,,0.2,0.6,3.8,25.49090909090909,0.47674418604651164,2.0,2.0,1.0,1.0,3.0,5.0,1.0,3.0,12.0,9.0,3.0,,,,,0.8,0.45454545454545453,0.3333333333333333,0.45454545454545453,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.375,0.6666666666666666,0.25,1.0,1.0,0.3333333333333333,2.0,2.0,,2.0,1.0,3.0,3.0,1.0,,0.6,0.09090909090909091,0.1111111111111111,0.5,,,0.4,1.0,0.3333333333333333,,,,,,,True,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,4604.0,77,-12.0,157,154,62,46,17.0,311,3.0,6.0,,,2.0,5.0,3.0,9.0,3.0,8.0,17.0,5.0,9.0,23.0,20.0,4.0,37.0,176,,3.0,,,7.0,13.0,6.0,4.0,24.0,12.0,6.0,,,1.0,5.0,1.0,6.0,,1.0,3.0,2.0,,13.0,3.0,1.0,7.0,2.0,2.0,11.0,4.0,15.0,1.0,3.0,3.0,,2.0,2.0,2.0,6.0,1.0,,,8.0,5.0,3.0,5,,1.0,,3.0,,,4.0,,,2.0,1.0,,1.0,1.0,,20.0,60,,,0.6666666666666666,0.6666666666666666,0.391304347826087,,0.5384615384615384,0.38372093023255816,,0.5263157894736842,0.4111111111111111,,0.5714285714285714,0.46511627906976744,0.043478260869565216,0.16666666666666666,,,30.113636363636363,0.25,0.5,0.06666666666666667,0.030303030303030304,0.28,0.06818181818181818,0.16363636363636364,0.05194805194805195,,,0.09090909090909091,0.08571428571428572,,,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.25,0.03571428571428571,,0.13953488372093023,0.5,0.6,0.6666666666666666,0.20930232558139536,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18604651162790697,0.375,0.375,1.0,0.3953488372093023,,,0.2631578947368421,0.4,0.2631578947368421,0.6046511627906976,0.5133813953488372,0.4246833333333333,0.5113394736842105,,,,0.6486486486486487,9.639130434782608,26.115000000000002,0.39490445859872614,1.0,3.0,,,4.0,5.0,,3.0,12.0,17.0,4.0,1.0,,,,0.8,0.25,,0.25,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.23529411764705882,0.23529411764705882,0.75,,,,0.23529411764705882,,1.0,,3.0,2.0,2.0,3.0,,,0.3333333333333333,,,0.5,,,0.05263157894736842,,0.4,,,1.0,,,,True,,,,,,,,
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,12435.0,207,11.0,405,403,87,78,42.0,808,8.0,13.0,1.0,1.0,4.0,4.0,1.0,4.0,,,50.0,10.0,9.0,17.0,59.0,8.0,80.0,418,1.0,1.0,,2.0,4.0,5.0,11.0,,23.0,14.0,4.0,2.0,,3.0,10.0,5.0,15.0,3.0,2.0,7.0,3.0,,35.0,3.0,,7.0,7.0,2.0,16.0,4.0,20.0,,6.0,4.0,2.0,2.0,2.0,2.0,6.0,2.0,,1.0,8.0,,15.0,26,,3.0,1.0,12.0,2.0,,11.0,1.0,3.0,,3.0,1.0,2.0,3.0,2.0,23.0,86,4.0,,0.7777777777777778,0.875,0.5294117647058824,1.0,0.8,0.47368421052631576,0.16666666666666666,0.71875,0.5,0.16666666666666666,0.71875,0.7763157894736842,0.17647058823529413,0.23076923076923078,,,19.51219512195122,0.25,0.2222222222222222,0.08333333333333333,,0.07692307692307693,0.02857142857142857,0.08,0.014492753623188406,,,,0.02666666666666667,0.03333333333333333,0.10344827586206896,0.11428571428571428,,0.06557377049180328,0.1,,0.6666666666666666,0.17105263157894737,0.6153846153846154,0.8,0.875,0.05263157894736842,0.25,0.25,,,,,,0.6578947368421053,0.16666666666666666,1.0,0.25,1.0,0.625,0.9473684210526315,0.550646,0.3015,0.5649633333333334,0.0625,0.15789473684210525,0.025,0.2875,3.4058823529411764,26.094915254237293,0.21481481481481482,3.0,9.0,,1.0,15.0,18.0,,5.0,54.0,50.0,15.0,1.0,3.0,,,1.0,0.3050847457627119,,0.3050847457627119,0.11842105263157894,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3,1.0,0.16666666666666666,,,0.3,1.0,1.0,,4.0,4.0,5.0,,,2.0,0.45454545454545453,,,0.6666666666666666,,,0.0625,1.0,0.4,0.03278688524590164,,,,1.0,0.16666666666666666,True,,,,,,,,
203506,1610612748,Victor Oladipo,Victor Oladipo,203506,MIA,5683.0,95,5.0,188,182,66,78,25.0,370,2.0,4.0,,1.0,1.0,1.0,6.0,9.0,,3.0,11.0,6.0,8.0,16.0,15.0,10.0,38.0,197,,3.0,,,4.0,4.0,7.0,6.0,17.0,12.0,4.0,,,2.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,1.0,,3.0,7.0,,10.0,1.0,11.0,,7.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,2.0,,4.0,6,,1.0,,11.0,2.0,1.0,14.0,,5.0,1.0,1.0,,1.0,1.0,1.0,16.0,65,1.0,,0.75,0.75,0.5,,1.0,0.45161290322580644,,0.5,0.5135135135135135,,0.6071428571428571,0.4838709677419355,0.125,0.25,0.1111111111111111,,18.13953488372093,0.5,,0.175,,0.08823529411764706,0.022222222222222223,0.13513513513513514,0.010869565217391304,,,,,0.14285714285714285,0.058823529411764705,0.15384615384615385,0.4,0.09090909090909091,0.08333333333333333,,1.0,0.12903225806451613,0.5,0.6666666666666666,1.0,0.2903225806451613,0.6666666666666666,0.75,0.6666666666666666,0.0967741935483871,,,,0.3548387096774194,0.3333333333333333,,0.09090909090909091,1.0,0.5454545454545454,0.6129032258064516,0.4889419354838709,0.40495000000000003,0.5023,0.1388888888888889,0.23809523809523808,,0.4473684210526316,8.66875,26.346666666666668,0.35106382978723405,1.0,4.0,,,3.0,4.0,,,12.0,11.0,3.0,,,,,1.0,0.26666666666666666,,0.26666666666666666,0.12903225806451613,0.25,0.25,1.0,0.2727272727272727,0.3,1.0,,,,0.2727272727272727,,1.0,,,1.0,1.0,,1.0,,0.14285714285714285,0.06666666666666667,0.09090909090909091,,,,0.09090909090909091,,0.16666666666666666,,,,,,,True,,,,,,,,
200782,1610612748,P.J. Tucker,P.J. Tucker,200782,MIA,12308.0,205,,399,400,102,72,39.0,799,5.0,7.0,1.0,2.0,2.0,2.0,6.0,14.0,,1.0,1.0,,11.0,22.0,24.0,6.0,61.0,430,2.0,3.0,,7.0,4.0,5.0,3.0,6.0,17.0,18.0,4.0,2.0,,1.0,4.0,5.0,9.0,5.0,,3.0,1.0,,23.0,6.0,5.0,15.0,7.0,6.0,28.0,11.0,39.0,,4.0,4.0,,1.0,,1.0,1.0,,,,2.0,1.0,9.0,21,,2.0,1.0,10.0,,2.0,6.0,,,3.0,1.0,1.0,,1.0,1.0,17.0,101,2.0,2.0,0.8181818181818182,0.9,0.5,0.6666666666666666,0.8,0.5978260869565217,0.875,0.6875,0.6224489795918368,0.875,0.7727272727272727,0.5217391304347826,0.045454545454545456,,0.07142857142857142,,11.538461538461538,0.5,0.5454545454545454,0.0945945945945946,0.04807692307692308,0.1744186046511628,0.0594059405940594,0.1375,0.05365853658536585,0.037037037037037035,0.045454545454545456,0.06060606060606061,0.07042253521126761,0.03333333333333333,0.05,0.058823529411764705,0.2,0.16666666666666666,0.19230769230769232,,1.0,0.15217391304347827,0.7142857142857143,0.7142857142857143,0.8,0.30434782608695654,0.42857142857142855,0.46153846153846156,0.8333333333333334,0.021739130434782608,,,,0.021739130434782608,0.5,0.5,0.25,1.0,,0.6739130434782609,0.5338619565217391,0.3259,0.596475,,,0.11475409836065574,0.2786885245901639,7.3090909090909095,23.525000000000002,0.2556390977443609,11.0,23.0,1.0,1.0,,11.0,1.0,1.0,33.0,1.0,,,,,,1.0,0.4583333333333333,1.0,0.4583333333333333,0.5,0.4782608695652174,0.4782608695652174,1.0,,,,0.25,1.0,1.0,,1.0,3.0,,,,1.0,,,,0.3333333333333333,,,,,,0.375,0.3333333333333333,,,,,,,,True,,,,,,,,
