EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,Steals,BadPassSteals,ShootingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PtsAssisted2s,HeaveAttempts,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,PtsUnassisted3s,ThreePtShootingFoulsDrawn,BlockedAtRim,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,BadPassOutOfBoundsTurnovers,Travels,ShortMidRangePctBlocked,FTOffRebounds,LostBallSteals,OffFTReboundPct,LongMidRangeFGM,Fg3aBlocked,3pt And 1 Free Throw Trips,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangeAssists,LongMidRangePctAssisted,Charge Fouls,OffensiveGoaltends,Technical Free Throw Trips,SecondChanceAtRimPctAssisted
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,1106.0,18,-6,32,35,10.0,15,3,67,1.0,1.0,1.0,2.0,4.0,1,3.0,5.0,2.0,11.0,49,1.0,2.0,2.0,9.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4,2.0,6,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,10.0,1.0,1.0,0.6,0.6,0.75,0.7857142857142857,1.0,0.8333333333333334,21.62162162162162,0.125,0.2222222222222222,0.375,0.25,0.15384615384615385,0.14285714285714285,1.0,0.2,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.8333333333333334,0.5,0.5530083333333332,0.4415,0.18181818181818182,9.4,24.9,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627823,1610612762,Juancho Hernangomez,Juancho Hernangomez,1627823,UTA,3068.0,51,21,93,92,34.0,25,16,185,1.0,1.0,2.0,3.0,10.0,5,4.0,12.0,,14.0,91,1.0,,,12.0,10.0,3.0,3.0,5.0,1.0,12.0,1.0,6.0,3.0,9,1.0,10,1.0,1.0,,3.0,1.0,2.0,,,,,34.0,,1.0,0.3333333333333333,0.3333333333333333,0.4117647058823529,0.4117647058823529,,0.7058823529411765,16.363636363636363,0.1111111111111111,0.041666666666666664,0.17647058823529413,0.14754098360655737,0.024390243902439025,,0.3333333333333333,,0.17391304347826086,0.18181818181818182,0.058823529411764705,0.11764705882352941,0.5,0.5,1.0,0.5882352941176471,0.3,0.3,1.0,0.9411764705882353,0.3,0.5468529411764705,0.55335,,2.82,24.774999999999995,0.3655913978494624,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.25,1.25,0.4,0.5,0.11764705882352941,0.3333333333333333,0.23529411764705882,0.25,0.5,0.5,1.0,0.5,1.0,1.0,0.25,0.75,0.558825,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627863,1610612762,Danuel House Jr.,Danuel House Jr.,1627863,UTA,6703.0,112,11,210,211,85.0,65,28,421,5.0,2.0,7.0,,3.0,12,2.0,10.0,6.0,26.0,235,1.0,2.0,15.0,6.0,2.0,,1.0,4.0,,11.0,,11.0,4.0,15,2.0,17,1.0,6.0,2.0,7.0,1.0,5.0,1.0,8.0,1.0,15.0,85.0,,1.0,0.2,0.2222222222222222,0.45454545454545453,0.5,0.5357142857142857,0.45454545454545453,13.445378151260504,0.08888888888888889,,0.15492957746478872,0.12931034482758622,0.02247191011235955,,,0.16666666666666666,0.13725490196078433,0.2,0.22727272727272727,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,0.13636363636363635,,,,0.7272727272727273,,0.5185738095238095,0.46192500000000003,0.5769230769230769,4.9,26.389999999999997,0.40476190476190477,5.0,6.0,1.0,1.0,4.0,,,2.0,7.0,1.0,,2.0,3.0,6.0,7.0,2.0,2.0,,3.0,1.0,2.0,1.0,,,3.0,,,,,,0.5833333333333334,1.0,0.3333333333333333,0.375,,,0.045454545454545456,,0.2727272727272727,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,,,,0.3076923076923077,0.15384615384615385,0.5253708333333335,0.11538461538461539,4.0,2.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,12.0,1.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.14285714285714285,0.8333333333333334,0.5,0.8333333333333334,0.058823529411764705,0.07142857142857142,1.0,0.8,0.4,0.4,1.0,0.045454545454545456,0.6666666666666666,1.0,0.38461538461538464,0.2,0.12,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,3792.0,63,3,117,117,51.0,31,17,234,6.0,,,1.0,6.0,10,1.0,6.0,5.0,16.0,129,,5.0,10.0,,6.0,1.0,6.0,14.0,6.0,36.0,,7.0,1.0,8,,8,1.0,5.0,3.0,7.0,1.0,7.0,2.0,7.0,1.0,10.0,51.0,1.0,,0.16666666666666666,0.16666666666666666,0.34375,0.42105263157894735,0.625,0.375,17.777777777777775,0.03571428571428571,,0.175,0.11764705882352941,,,,,0.18518518518518517,0.15384615384615385,0.375,,,,,0.375,0.16666666666666666,0.16666666666666666,,0.4375,0.16666666666666666,0.456465625,0.48285,0.625,11.239999999999998,25.583333333333332,0.4358974358974359,1.0,1.0,,,,1.0,1.0,1.0,4.0,,1.0,1.0,3.0,4.0,1.0,6.0,,,8.0,4.0,4.0,,2.0,2.0,1.0,,,1.0,,1.0,0.4,,1.5,1.5,,,0.07142857142857142,,0.0625,1.0,1.0,,,1.0,1.0,,,0.2,0.44711,0.1875,,3.0,3.0,,,,,1.0,1.0,2.0,,,4.0,3.0,1.0,,1.0,2.0,1.0,2.0,1.0,0.25,0.25,1.0,0.25,0.5,0.8,,,0.5,,0.5,0.5,0.3333333333333333,0.1875,,,,,0.1111111111111111,0.09090909090909091,1.0,3.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,3808.0,63,-7,114,118,59.0,37,15,232,,,,,,12,,,11.0,31.0,143,5.0,4.0,12.0,,,,,,,,4.0,8.0,7.0,19,6.0,25,1.0,1.0,,7.0,,10.0,,13.0,2.0,12.0,59.0,2.0,,,,0.8333333333333334,0.8611111111111112,0.75,,14.615384615384615,0.3333333333333333,0.14814814814814814,0.18604651162790697,0.234375,0.13333333333333333,0.07142857142857142,,0.3333333333333333,0.2413793103448276,0.07142857142857142,,,,,,,,,,1.0,,0.5933916666666667,0.547675,0.3870967741935484,1.3833333333333335,,0.5175438596491229,10.0,12.0,4.0,5.0,5.0,,,,10.0,4.0,,,11.0,5.0,,8.0,8.0,,,,,,,,2.0,4.0,,2.0,3.0,,0.8333333333333334,0.8,0.8,0.9166666666666666,,,0.38461538461538464,,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8,,,,1.0,,0.5113,0.3548387096774194,4.0,,,,,,3.0,4.0,,12.0,,2.0,,,,,5.0,3.0,,3.0,2.0,0.6,1.0,,0.8,0.8,,0.1111111111111111,0.07142857142857142,0.6666666666666666,0.6,,,,,,0.8,,,0.3125,0.3125,,,,3.0,,,4.0,1.0,1.0,1.0,1.0,1.0,0.375,0.25,1.0,,,,,,,,,,,,,,,True,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,3343.0,56,1,109,110,48.0,34,11,219,11.0,,,2.0,7.0,24,2.0,7.0,11.0,43.0,126,1.0,9.0,28.0,3.0,7.0,2.0,5.0,9.0,2.0,22.0,1.0,4.0,,4,1.0,5,3.0,6.0,2.0,4.0,,8.0,,11.0,3.0,28.0,48.0,3.0,0.5,0.2857142857142857,0.2857142857142857,0.5161290322580645,0.5972222222222222,0.7777777777777778,0.22580645161290322,35.294117647058826,,0.034482758620689655,0.10810810810810811,0.07407407407407407,0.022222222222222223,,,,0.07142857142857142,0.2222222222222222,0.3548387096774194,,,,,0.22580645161290322,0.2857142857142857,0.2857142857142857,0.5,0.6129032258064516,0.2857142857142857,0.5142677419354837,0.5712,0.6511627906976745,4.858333333333333,25.985714285714288,0.44036697247706424,7.0,12.0,,1.0,6.0,,,2.0,13.0,,,,,12.0,2.0,20.0,,2.0,4.0,4.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,,0.5416666666666666,,,,0.08333333333333333,0.08333333333333333,,,0.3870967741935484,0.5833333333333334,0.6363636363636364,1.0,,,,,0.42857142857142855,0.14285714285714285,0.533875,,5.0,6.0,1.0,,,,,8.0,1.0,6.0,,,3.0,2.0,1.0,,3.0,1.0,,1.0,,0.23076923076923078,0.23076923076923078,0.5,0.6666666666666666,0.6785714285714286,0.5,,,,0.2857142857142857,0.5454545454545454,0.6,0.16666666666666666,0.03225806451612903,,0.8333333333333334,,,0.09090909090909091,0.11538461538461539,1.0,3.0,,1.0,0.5,,,,1.0,1.0,,,0.1111111111111111,,,1.0,1.0,0.09090909090909091,,,,,,,,,,,,True,,,,,,,,,
202355,1610612762,Hassan Whiteside,Hassan Whiteside,202355,UTA,2014.0,34,8,65,64,16.0,5,12,129,3.0,,,,,8,,,1.0,5.0,66,4.0,,2.0,,,,,,,,5.0,6.0,8.0,14,6.0,20,,,,4.0,,4.0,,2.0,,2.0,16.0,,,,,0.25,0.2777777777777778,0.3333333333333333,,11.842105263157894,0.4444444444444444,0.22727272727272727,0.3333333333333333,0.3888888888888889,0.16129032258064516,0.15384615384615385,,0.5555555555555556,0.38461538461538464,0.2,0.375,,,,,,,,,0.625,,0.4480125,0.42325,0.4,3.3249999999999997,,0.24615384615384617,1.0,5.0,1.0,2.0,2.0,,,,2.0,2.0,,,5.0,3.0,,4.0,2.0,1.0,,,,,1.0,,1.0,1.0,,2.0,,,0.25,0.5,0.5,0.5,0.125,,0.42857142857142855,,0.625,0.2,0.2,0.5,0.5,,,,0.6666666666666666,,0.4637,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,6.0,2.0,6.0,6.0,,,,0.3333333333333333,0.3333333333333333,,,,1.0,,0.3333333333333333,0.5,,,,,,,0.1111111111111111,0.1111111111111111,,,,4.0,,,,2.0,,,1.0,,0.3333333333333333,,0.4,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,2993.0,50,-3,94,96,37.0,24,10,190,12.0,1.0,1.0,3.0,3.0,14,4.0,4.0,7.0,35.0,111,,3.0,10.0,12.0,3.0,3.0,4.0,4.0,4.0,8.0,,4.0,3.0,7,,7,2.0,2.0,1.0,6.0,1.0,4.0,,9.0,,10.0,37.0,,1.0,1.0,1.0,0.7777777777777778,0.7954545454545454,0.8333333333333334,0.2222222222222222,23.300970873786408,0.21428571428571427,,0.11764705882352941,0.14583333333333334,,,,0.125,0.07407407407407407,0.2857142857142857,0.6666666666666666,0.05555555555555555,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.4522583333333334,0.51705,0.2857142857142857,7.857142857142857,25.5,0.39361702127659576,1.0,2.0,,,,1.0,1.0,,8.0,,1.0,1.0,3.0,4.0,1.0,10.0,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,0.5714285714285714,,1.5,1.5,0.07142857142857142,,0.2,1.0,0.1111111111111111,0.5,0.5,,,1.0,1.0,1.0,,,0.45291999999999993,0.08571428571428572,,7.0,,,1.0,1.0,,2.0,1.0,6.0,,,,,,,3.0,,,,,0.375,0.375,1.0,0.5,0.7,,,,,1.0,0.5833333333333334,0.6363636363636364,0.2857142857142857,,,,0.2,1.0,0.18181818181818182,0.17647058823529413,,,1.0,,,0.2,,,,,,,,,,1.0,,0.08333333333333333,,,,,,,,,,,,True,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,5245.0,87,9,165,163,69.0,46,25,328,18.0,1.0,2.0,3.0,10.0,28,4.0,12.0,8.0,54.0,183,4.0,5.0,18.0,9.0,9.0,3.0,2.0,3.0,2.0,7.0,2.0,5.0,,5,3.0,8,2.0,6.0,2.0,7.0,1.0,6.0,,9.0,1.0,18.0,69.0,1.0,0.75,0.3333333333333333,0.36363636363636365,0.575,0.6136363636363636,0.5294117647058824,0.3,26.595744680851066,,0.047619047619047616,0.08928571428571429,0.056179775280898875,0.04411764705882353,0.09523809523809523,,,0.05263157894736842,0.16666666666666666,0.45,0.05,0.5,1.0,1.0,0.25,0.3,0.3,0.6666666666666666,0.5,0.3333333333333333,0.47378461538461547,0.46315999999999996,0.3333333333333333,7.632142857142857,27.03333333333333,0.41818181818181815,5.0,8.0,1.0,1.0,3.0,,1.0,5.0,17.0,4.0,,1.0,8.0,10.0,5.0,28.0,2.0,1.0,1.0,1.0,,,1.0,,2.0,,,,1.0,,0.6071428571428571,1.0,0.8,0.8,0.03571428571428571,,,,0.2,0.625,0.625,0.2,1.0,0.2,,,0.2,0.3333333333333333,0.45716071428571425,0.14814814814814814,2.0,10.0,2.0,,,,,5.0,1.0,6.0,1.0,1.0,4.0,3.0,1.0,,3.0,,,,,0.17647058823529413,0.1875,0.2,0.5,0.43333333333333335,0.6666666666666666,0.038461538461538464,0.047619047619047616,,0.6,0.5555555555555556,0.5882352941176471,,0.05,,0.6666666666666666,,,0.09302325581395349,0.0967741935483871,1.0,3.0,1.0,,0.2,0.08333333333333333,,2.0,,,,,,,0.125,,,0.05555555555555555,,1.0,,2.0,1.0,1.0,1.0,0.08333333333333333,0.5,1.0,1.0,True,,,,,,,,,
1629638,1610612762,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,UTA,281.0,5,4,10,10,3.0,10,1,20,2.0,,,,,2,,,1.0,5.0,8,,,,,,,1.0,1.0,1.0,2.0,,,1.0,1,,1,,,,,,1.0,,1.0,,,3.0,,,,,1.0,1.25,,,18.181818181818183,0.25,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,0.43315,,,5.6,,0.3,,,,,,,,,2.0,,,,,,,4.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
