EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,AtRimAssists,SecondChanceTurnovers,Offensive Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,Arc3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,BlocksRecoveredPct,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,PtsUnassisted3s,FTOffRebounds,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,NonShootingPenaltyNonTakeFoulsDrawn,on,OffensiveGoaltends,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,9002.0,150.0,-24.0,308.0,309.0,62.0,30.0,39.0,617.0,5.0,10.0,1.0,3.0,1.0,3.0,11.0,19.0,5.0,11.0,3.0,7.0,1.0,1.0,1.0,3.0,11.0,2.0,1.0,2.0,21.0,40.0,6.0,18.0,10.0,70.0,309.0,2.0,4.0,1.0,3.0,3.0,10.0,6.0,13.0,1.0,3.0,2.0,17.0,18.0,24.0,18.0,2.0,11.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,7.0,32.0,19.0,2.0,53.0,11.0,64,2.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,7.0,1.0,4.0,10.0,1.0,1.0,2.0,9.0,1.0,14.0,1.0,6.0,1.0,17.0,61.0,0.42857142857142855,0.45,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.525,0.5,0.46153846153846156,0.5172413793103449,0.5,0.46875,0.546875,0.5555555555555556,0.5,0.3103448275862069,0.075,0.3,20.285714285714285,0.42857142857142855,0.6666666666666666,0.2878787878787879,0.06796116504854369,0.3516483516483517,0.06349206349206349,0.3248407643312102,0.06626506024096386,0.13333333333333333,0.06521739130434782,0.04,0.15384615384615385,0.22727272727272727,0.2727272727272727,0.36363636363636365,0.36666666666666664,0.3225806451612903,0.07142857142857142,0.1724137931034483,0.5,0.7142857142857143,0.6,0.3275862068965517,0.5789473684210527,0.5789473684210527,0.2727272727272727,0.1896551724137931,0.45454545454545453,0.45454545454545453,0.6,0.1206896551724138,0.42857142857142855,0.42857142857142855,1.0,0.1896551724137931,0.2727272727272727,0.2727272727272727,1.0,0.42857142857142855,0.3333333333333333,0.14285714285714285,1.0,1.0,0.2857142857142857,0.1875,0.3333333333333333,0.0625,0.125,0.5,0.4827586206896552,0.2727272727272727,0.49189224137931037,0.48850999999999994,0.45450937500000005,0.109375,0.13333333333333333,0.05263157894736842,0.14285714285714285,0.24285714285714285,8.870000000000001,24.811111111111114,0.2012987012987013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,7925.0,132.0,-37.0,263.0,265.0,87.0,75.0,32.0,528.0,4.0,5.0,2.0,2.0,2.0,3.0,1.0,3.0,,1.0,5.0,8.0,,1.0,3.0,5.0,17.0,1.0,2.0,7.0,5.0,9.0,10.0,25.0,,40.0,301.0,2.0,2.0,,2.0,,4.0,2.0,5.0,4.0,10.0,,16.0,6.0,4.0,30.0,2.0,17.0,5.0,1.0,3.0,2.0,5.0,2.0,,12.0,1.0,2.0,12.0,10.0,,22.0,3.0,25,2.0,2.0,2.0,,1.0,,1.0,1.0,,2.0,,5.0,6.0,1.0,,,3.0,,,,,,16.0,87.0,0.6,0.75,1.0,0.4,,0.4,0.4,0.5555555555555556,1.0,0.4,0.5882352941176471,0.5,0.5333333333333333,0.5882352941176471,0.5,0.5333333333333333,0.7352941176470589,0.1111111111111111,0.2,12.040133779264213,0.5,,0.1724137931034483,0.023529411764705882,0.14634146341463414,0.02127659574468085,0.15714285714285714,0.022727272727272728,,0.02631578947368421,0.025,,0.13333333333333333,0.18181818181818182,0.19047619047619047,0.16393442622950818,0.09523809523809523,0.11764705882352941,0.14705882352941177,0.8,1.0,0.5,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.029411764705882353,,,,0.23529411764705882,0.625,0.625,1.0,0.5,0.29411764705882354,0.29411764705882354,1.0,0.5,1.0,0.25,,,0.25,0.2,0.6666666666666666,0.2,0.4666666666666667,0.2857142857142857,0.8823529411764706,0.29411764705882354,0.5331073529411765,0.6456124999999999,0.5313100000000001,,,,0.1,0.4,5.611111111111111,25.572,0.33079847908745247,2.0,3.0,1.0,3.0,0.045454545454545456,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,9451.0,158.0,-40.0,316.0,321.0,80.0,40.0,35.0,637.0,9.0,13.0,,,3.0,4.0,2.0,7.0,,1.0,2.0,6.0,,,2.0,6.0,18.0,,1.0,3.0,11.0,21.0,8.0,24.0,3.0,49.0,354.0,,1.0,,,,,3.0,4.0,2.0,5.0,1.0,13.0,6.0,16.0,24.0,,18.0,6.0,3.0,4.0,2.0,6.0,1.0,,14.0,2.0,,11.0,9.0,1.0,21.0,2.0,23,,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,9.0,14.0,,1.0,,11.0,,5.0,2.0,3.0,,13.0,80.0,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,,0.4,0.3333333333333333,0.5238095238095238,,0.75,0.5111111111111111,,0.6666666666666666,0.532608695652174,,0.7222222222222222,0.5333333333333333,0.14285714285714285,0.07692307692307693,14.005602240896359,0.5,0.14285714285714285,0.11688311688311688,,0.13414634146341464,0.027777777777777776,0.12578616352201258,0.011695906432748537,,,0.03278688524590164,,0.12,0.1111111111111111,0.12,0.16129032258064516,0.05,,0.28888888888888886,0.6923076923076923,0.75,0.3333333333333333,0.15555555555555556,0.2857142857142857,0.4,,0.022222222222222223,,,,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4,0.3333333333333333,0.35294117647058826,1.0,,,,,,,0.4444444444444444,0.75,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.8222222222222222,0.3333333333333333,0.5356566666666666,,0.5710944444444445,0.06521739130434782,0.13636363636363635,,,0.2653061224489796,4.7,25.570833333333336,0.25316455696202533,1.0,3.0,,3.0,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.2857142857142857,0.05555555555555555,1.0,,,,,,,,,,,,,,,,,,,True,,,,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,2465.0,41.0,23.0,82.0,84.0,24.0,14.0,10.0,166.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,4.0,,,,1.0,1.0,3.0,5.0,,11.0,76.0,,,,,,,1.0,1.0,,,,2.0,,2.0,9.0,,4.0,2.0,,1.0,2.0,3.0,1.0,,8.0,1.0,,2.0,1.0,,3.0,1.0,4,,4.0,4.0,,,,2.0,,,2.0,,1.0,4.0,,,1.0,,,,,,,2.0,24.0,,,1.0,0.6,,,0.6,1.0,,1.0,0.9166666666666666,,1.0,0.9166666666666666,,1.0,0.8333333333333334,,,8.79120879120879,,,0.05,,0.08695652173913043,0.07142857142857142,0.06976744186046512,0.029411764705882353,,,0.08333333333333333,,,0.125,,0.05,0.3333333333333333,,0.16666666666666666,1.0,1.0,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,1.0,1.0,,,,1.0,0.5,0.61115,,0.9297,,,,,0.18181818181818182,0.7,25.359999999999996,0.2926829268292683,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,19910.0,332.0,-32.0,669.0,678.0,128.0,92.0,75.0,1347.0,33.0,41.0,12.0,17.0,4.0,7.0,9.0,27.0,2.0,6.0,1.0,4.0,,1.0,,5.0,24.0,4.0,,1.0,44.0,74.0,6.0,28.0,21.0,127.0,713.0,14.0,21.0,1.0,5.0,3.0,34.0,6.0,12.0,,1.0,3.0,15.0,58.0,30.0,15.0,18.0,24.0,5.0,6.0,4.0,4.0,8.0,,,20.0,5.0,15.0,21.0,23.0,,44.0,26.0,70,,6.0,3.0,3.0,,,11.0,,1.0,11.0,3.0,15.0,32.0,2.0,3.0,7.0,25.0,2.0,23.0,5.0,14.0,,15.0,126.0,0.6590909090909091,0.8285714285714286,0.8333333333333334,0.21428571428571427,0.2,,0.21428571428571427,0.5945945945945946,0.6666666666666666,0.5,0.5196078431372549,0.5961538461538461,0.46153846153846156,0.5720720720720721,0.6071428571428571,0.5,0.27450980392156865,0.08108108108108109,0.04878048780487805,16.201859229747676,,,0.1411042944785276,0.07853403141361257,0.11229946524064172,0.03597122302158273,0.12571428571428572,0.06060606060606061,0.08928571428571429,0.1111111111111111,0.025423728813559324,0.09523809523809523,0.20408163265306123,0.07017543859649122,0.15789473684210525,0.11029411764705882,0.11764705882352941,,0.4019607843137255,0.8048780487804879,0.8461538461538461,0.6363636363636364,0.2647058823529412,0.3333333333333333,0.391304347826087,0.6666666666666666,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.0392156862745098,0.25,0.25,,0.23529411764705882,0.20833333333333334,0.20833333333333334,1.0,0.6538461538461539,0.7058823529411765,0.038461538461538464,,,0.15384615384615385,0.5384615384615384,0.5714285714285714,,0.07692307692307693,,0.6764705882352942,0.20833333333333334,0.5368539215686274,0.5678227272727273,0.5096038461538461,0.12612612612612611,0.1686746987951807,,0.2677165354330709,0.11811023622047244,5.29054054054054,26.24285714285714,0.19133034379671152,,3.0,,2.0,0.018518518518518517,0.25,,,4.0,1.0,,,,18.0,7.0,18.0,12.0,,0.14814814814814814,,0.6666666666666666,,1.0,3.0,6.0,1.0,10.0,1.0,1.0,1.0,0.3,0.25,1.0,,,,,,,True,,,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,18073.0,301.0,-31.0,604.0,608.0,111.0,76.0,67.0,1212.0,20.0,35.0,4.0,6.0,4.0,5.0,15.0,33.0,10.0,40.0,4.0,5.0,,1.0,1.0,12.0,46.0,6.0,,6.0,45.0,108.0,16.0,51.0,16.0,154.0,650.0,4.0,7.0,2.0,7.0,,14.0,11.0,28.0,1.0,7.0,6.0,31.0,22.0,68.0,27.0,6.0,45.0,12.0,7.0,36.0,17.0,53.0,6.0,8.0,123.0,2.0,5.0,22.0,14.0,1.0,37.0,7.0,44,3.0,13.0,8.0,5.0,17.0,12.0,11.0,5.0,1.0,28.0,4.0,5.0,21.0,1.0,,,19.0,,21.0,,9.0,,29.0,109.0,0.24444444444444444,0.2619047619047619,0.5625,0.3137254901960784,0.2857142857142857,0.14285714285714285,0.32,0.4166666666666667,0.5714285714285714,0.39285714285714285,0.4339622641509434,0.5,0.35714285714285715,0.4556213017751479,0.5,0.3974358974358974,0.32075471698113206,0.06481481481481481,0.02857142857142857,28.84333821376281,0.6071428571428571,0.1111111111111111,0.09655172413793103,0.02824858757062147,0.1317365269461078,0.016,0.11538461538461539,0.023178807947019868,0.058823529411764705,0.013157894736842105,0.018867924528301886,,0.09302325581395349,0.1,0.09615384615384616,0.15384615384615385,0.08,0.03409090909090909,0.22012578616352202,0.5714285714285714,0.5882352941176471,0.3,0.20754716981132076,0.45454545454545453,0.5,0.06666666666666667,0.25157232704402516,0.25,0.2702702702702703,0.4,0.031446540880503145,0.8,0.8,0.75,0.2893081761006289,0.2608695652173913,0.26666666666666666,0.5,0.42857142857142855,0.6666666666666666,0.07142857142857142,,,0.42857142857142855,0.14285714285714285,0.8,0.02857142857142857,0.17142857142857143,,0.5408805031446541,0.26666666666666666,0.5011212025316456,0.5490791666666667,0.46580882352941183,0.05357142857142857,0.07692307692307693,,0.09090909090909091,0.2012987012987013,9.560185185185185,26.41176470588236,0.1837748344370861,1.0,24.0,2.0,,0.02,0.25,1.0,1.0,11.0,4.0,7.0,1.0,1.0,3.0,,3.0,3.0,0.0196078431372549,0.09090909090909091,0.021739130434782608,1.0,,2.0,21.0,,1.0,2.0,,,,,0.3333333333333333,1.0,1.0,2.0,1.0,3.0,0.075,,True,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,13726.0,229.0,6.0,465.0,470.0,54.0,58.0,50.0,935.0,39.0,61.0,5.0,12.0,6.0,7.0,10.0,37.0,11.0,23.0,,,,,,3.0,20.0,,,2.0,60.0,121.0,3.0,20.0,31.0,160.0,479.0,5.0,13.0,,,2.0,12.0,9.0,19.0,,2.0,4.0,22.0,40.0,80.0,3.0,6.0,19.0,3.0,13.0,17.0,20.0,37.0,6.0,4.0,94.0,3.0,7.0,37.0,34.0,3.0,74.0,10.0,84,4.0,3.0,1.0,2.0,16.0,10.0,14.0,6.0,1.0,30.0,6.0,4.0,22.0,7.0,1.0,4.0,41.0,4.0,51.0,5.0,25.0,,22.0,53.0,0.3333333333333333,0.3508771929824561,0.3333333333333333,0.15,,,0.15789473684210525,0.49586776859504134,0.38461538461538464,0.47368421052631576,0.4574468085106383,0.38461538461538464,0.42857142857142855,0.4878048780487805,0.4,0.44,0.14184397163120568,0.10743801652892562,0.14754098360655737,37.16475095785441,0.5333333333333333,0.6,0.2905982905982906,0.05737704918032787,0.2642857142857143,0.03,0.27626459143968873,0.04504504504504504,0.075,0.08,0.022727272727272728,0.08333333333333333,0.11428571428571428,0.35714285714285715,0.375,0.25961538461538464,0.2777777777777778,0.06349206349206349,0.4326241134751773,0.639344262295082,0.75,0.38461538461538464,0.2624113475177305,0.2702702702702703,0.30303030303030304,0.2,0.16312056737588654,0.4782608695652174,0.4782608695652174,0.2727272727272727,,,,,0.14184397163120568,0.15,0.15,0.3333333333333333,0.9230769230769231,0.4166666666666667,,,,,0.3333333333333333,0.8571428571428571,,0.09523809523809523,,0.574468085106383,0.15789473684210525,0.5204889285714286,0.5469555555555555,0.5070500000000001,0.15527950310559005,0.1773049645390071,,0.075,0.1375,6.806611570247934,28.355,0.11612903225806452,,10.0,3.0,,,0.2,,,14.0,3.0,,,,6.0,3.0,6.0,3.0,,0.10810810810810811,,0.5,1.0,,6.0,,,3.0,,1.0,,,,,1.0,,3.0,3.0,,3.0,True,,,,
201588,1610612749,George Hill,George Hill,201588,MIL,1957.0,33.0,-17.0,63.0,69.0,25.0,27.0,8.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,4.0,,,2.0,2.0,,4.0,,4,,,,,,,,,,,,2.0,3.0,,,,4.0,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,0.15384615384615385,,0.10526315789473684,,0.125,,,,,,0.3333333333333333,,0.25,0.07142857142857142,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3968253968253968,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
202083,1610612749,Wesley Matthews,Wesley Matthews,202083,MIL,13827.0,230.0,-15.0,463.0,479.0,57.0,46.0,46.0,942.0,2.0,4.0,,,,,1.0,4.0,,,6.0,11.0,,,2.0,5.0,18.0,3.0,,3.0,3.0,8.0,11.0,29.0,6.0,45.0,494.0,,1.0,,3.0,,,1.0,1.0,1.0,5.0,4.0,9.0,6.0,,33.0,,17.0,5.0,2.0,4.0,5.0,9.0,2.0,,23.0,4.0,,12.0,4.0,1.0,17.0,4.0,21,1.0,7.0,5.0,2.0,4.0,1.0,2.0,3.0,,6.0,1.0,6.0,16.0,,2.0,,13.0,,9.0,,2.0,1.0,9.0,55.0,1.0,1.0,1.0,0.3793103448275862,,0.2,0.39285714285714285,0.375,,1.0,0.527027027027027,,0.4166666666666667,0.5487804878048781,,0.5625,0.7837837837837838,0.25,0.25,9.12621359223301,0.6666666666666666,0.2,0.03225806451612903,,0.09836065573770492,0.04040404040404041,0.06504065040650407,0.01818181818181818,,,0.03488372093023256,0.07692307692307693,0.05263157894736842,0.023809523809523808,0.022727272727272728,0.08791208791208792,0.12903225806451613,0.05263157894736842,0.10810810810810811,0.5,0.6666666666666666,1.0,0.10810810810810811,0.25,0.3333333333333333,1.0,,,,,0.2972972972972973,0.5454545454545454,0.5454545454545454,1.0,0.4864864864864865,0.2777777777777778,0.29411764705882354,1.0,,,,,,0.75,,,0.3333333333333333,0.5,,0.8918918918918919,0.29411764705882354,0.5496180555555555,0.48724999999999996,0.52535,0.075,0.2,0.03333333333333333,,0.2,3.725,25.651724137931033,0.12311015118790497,1.0,1.0,,8.0,,,0.5,1.0,3.0,3.0,,1.0,,2.0,,2.0,1.0,0.034482758620689655,0.25,0.05555555555555555,0.5,2.0,,,,1.0,1.0,,,,,,,1.0,,1.0,2.0,,1.0,True,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,3214.0,54.0,7.0,112.0,107.0,12.0,2.0,13.0,219.0,2.0,2.0,,,,,1.0,3.0,1.0,2.0,1.0,3.0,,,1.0,4.0,8.0,1.0,,,4.0,7.0,5.0,11.0,2.0,25.0,111.0,,,1.0,1.0,,3.0,,1.0,,1.0,2.0,2.0,,8.0,15.0,,8.0,4.0,1.0,6.0,5.0,11.0,2.0,1.0,27.0,,1.0,3.0,3.0,,6.0,1.0,7,,2.0,1.0,1.0,5.0,5.0,3.0,,1.0,8.0,,1.0,3.0,1.0,1.0,,2.0,,2.0,,,,,10.0,,,1.0,0.45454545454545453,1.0,,0.45454545454545453,0.5714285714285714,,,0.6388888888888888,1.5,,0.6578947368421053,1.5,0.3333333333333333,0.6111111111111112,0.14285714285714285,,21.6,0.625,,0.09375,0.05,0.13636363636363635,,0.1111111111111111,0.021739130434782608,,0.14285714285714285,,,,0.1111111111111111,0.14285714285714285,0.13333333333333333,0.14285714285714285,,0.1111111111111111,1.0,1.0,,0.16666666666666666,0.3333333333333333,0.5,,0.1111111111111111,0.5,0.5,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.5,0.5,1.0,,,,,,1.0,,,0.5,,,0.7222222222222222,0.5,0.5447944444444445,0.56085,0.532625,,,,0.12,0.08,10.442857142857141,25.754545454545454,0.10714285714285714,,5.0,,,,,,,3.0,,1.0,1.0,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,True,,,,
