EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,SecondChanceArc3FGM,Arc3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,HeaveAttempts,SecondChanceTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,on,3SecondViolations
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,8449.0,141.0,-12,298,279,93.0,54.0,42.0,577,7.0,10.0,2.0,3.0,2.0,3.0,7.0,15.0,3.0,4.0,1.0,7.0,1.0,1.0,2.0,6.0,21.0,2.0,1.0,3.0,17.0,29.0,7.0,28.0,10.0,65.0,296,3.0,4.0,1.0,3.0,3.0,12.0,8.0,12.0,1.0,5.0,2.0,21.0,14.0,20.0,21.0,6.0,21.0,6.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,4.0,7.0,20.0,26.0,4.0,50.0,11.0,61.0,2.0,4.0,1.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,10.0,2.0,4.0,15.0,2.0,4.0,3.0,7.0,1.0,13.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,21.0,92.0,1.0,0.4117647058823529,0.5,1.0,0.25,0.3333333333333333,0.2,0.25,0.5862068965517241,0.75,0.6666666666666666,0.4824561403508772,0.6428571428571429,0.5588235294117647,0.5158730158730159,0.6666666666666666,0.5833333333333334,0.49122807017543857,0.10344827586206896,0.2,0.06666666666666667,21.282798833819243,0.2,0.5,0.37142857142857144,0.07692307692307693,0.3076923076923077,0.05405405405405406,0.34074074074074073,0.06666666666666667,0.08333333333333333,0.10416666666666667,0.05454545454545454,0.05263157894736842,0.22727272727272727,0.4,0.4782608695652174,0.3181818181818182,0.2857142857142857,0.06666666666666667,0.5,0.17543859649122806,0.7,0.875,0.5714285714285714,0.2631578947368421,0.4666666666666667,0.5,0.2857142857142857,0.07017543859649122,0.75,0.75,0.3333333333333333,0.12280701754385964,0.14285714285714285,0.14285714285714285,1.0,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,1.0,1.0,0.2857142857142857,0.17647058823529413,0.6666666666666666,0.11764705882352941,0.17647058823529413,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.5140298245614036,0.6072,0.46724411764705887,0.09523809523809523,0.14705882352941177,0.034482758620689655,0.18461538461538463,0.3230769230769231,7.196551724137931,25.75357142857143,0.31208053691275167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,9920.0,165.0,-2,342,332,122.0,84.0,31.0,674,7.0,9.0,1.0,1.0,4.0,5.0,1.0,3.0,,1.0,5.0,15.0,,2.0,4.0,8.0,21.0,2.0,1.0,7.0,8.0,13.0,13.0,36.0,5.0,60.0,368,1.0,1.0,1.0,4.0,,5.0,4.0,7.0,3.0,11.0,2.0,19.0,14.0,2.0,39.0,2.0,21.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,10.0,1.0,1.0,9.0,13.0,,22.0,2.0,24.0,2.0,3.0,2.0,1.0,,,3.0,,,1.0,3.0,,5.0,6.0,1.0,,,5.0,,5.0,,1.0,2.0,2.0,,2.0,1.0,,17.0,121.0,,0.875,1.0,1.0,0.3611111111111111,0.25,0.2727272727272727,0.3611111111111111,0.6153846153846154,1.0,0.5714285714285714,0.5612244897959183,0.5,0.4722222222222222,0.5882352941176471,0.5,0.5,0.7346938775510204,0.07692307692307693,0.1111111111111111,,14.285714285714286,,,0.18571428571428572,0.011363636363636364,0.10227272727272728,0.01282051282051282,0.13924050632911392,0.012048192771084338,,0.023809523809523808,0.01639344262295082,,0.15,0.17391304347826086,0.2222222222222222,0.07575757575757576,0.18181818181818182,0.07692307692307693,0.5,0.1836734693877551,0.7777777777777778,0.875,0.8571428571428571,0.061224489795918366,0.3333333333333333,0.3333333333333333,1.0,0.02040816326530612,,,,0.30612244897959184,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.38095238095238093,0.38095238095238093,1.0,0.2,1.0,0.4,,,0.4,0.2777777777777778,0.8,0.2222222222222222,0.3888888888888889,0.14285714285714285,0.9183673469387755,0.38095238095238093,0.5305010204081632,0.561725,0.5116944444444445,0.02,,0.02702702702702703,0.08333333333333333,0.31666666666666665,4.7153846153846155,25.302777777777777,0.3567251461988304,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,18321.0,305.0,-12,628,614,187.0,118.0,67.0,1242,14.0,20.0,,,6.0,7.0,3.0,12.0,1.0,2.0,5.0,11.0,,,4.0,14.0,37.0,1.0,5.0,9.0,18.0,34.0,19.0,48.0,7.0,100.0,670,,2.0,,1.0,1.0,1.0,6.0,7.0,8.0,13.0,4.0,40.0,16.0,20.0,57.0,,37.0,14.0,3.0,9.0,6.0,15.0,3.0,6.0,36.0,4.0,1.0,17.0,12.0,1.0,30.0,5.0,35.0,,8.0,3.0,5.0,4.0,3.0,5.0,1.0,,1.0,9.0,1.0,13.0,22.0,,2.0,,17.0,,11.0,7.0,,3.0,3.0,,4.0,4.0,,40.0,186.0,1.0,0.4444444444444444,0.4444444444444444,1.0,0.3958333333333333,,0.6153846153846154,0.3958333333333333,0.5294117647058824,,0.8571428571428571,0.5670731707317073,,0.9,0.5882352941176471,0.125,0.9523809523809523,0.5853658536585366,0.08823529411764706,0.05,0.16666666666666666,13.37126600284495,0.4444444444444444,0.058823529411764705,0.0851063829787234,0.005780346820809248,0.10897435897435898,0.027586206896551724,0.09764309764309764,0.015723270440251572,,0.011764705882352941,0.02608695652173913,0.03333333333333333,0.06976744186046512,0.11764705882352941,0.06382978723404255,0.12173913043478261,0.07317073170731707,,1.0,0.24390243902439024,0.7,0.7368421052631579,0.42857142857142855,0.14634146341463414,0.25,0.3,0.3333333333333333,0.024390243902439025,0.5,0.5,1.0,0.13414634146341464,0.45454545454545453,0.45454545454545453,1.0,0.45121951219512196,0.3783783783783784,0.3888888888888889,1.0,,,,,,0.3333333333333333,0.35,0.8571428571428571,0.2,0.45,0.5555555555555556,0.8292682926829268,0.3783783783783784,0.5387548780487806,0.443475,0.5712550000000001,0.08235294117647059,0.1891891891891892,,0.01,0.4,4.9941176470588236,25.87708333333333,0.29777070063694266,3.0,,3.0,1.0,3.0,3.0,,,,0.75,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.020833333333333332,0.02702702702702703,,,,,,,,,,,,,,True,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,4680.0,78.0,54,163,162,74.0,47.0,11.0,325,1.0,2.0,,,1.0,1.0,,5.0,1.0,1.0,,,,,,,2.0,,,,2.0,8.0,,2.0,2.0,6.0,150,,,,,,,1.0,3.0,,,,2.0,,4.0,,,2.0,,1.0,4.0,2.0,6.0,1.0,4.0,14.0,1.0,,4.0,4.0,,8.0,1.0,9.0,,4.0,3.0,1.0,3.0,1.0,1.0,2.0,,,4.0,2.0,5.0,10.0,,,1.0,1.0,,2.0,1.0,,,,,,,,2.0,74.0,,,,,,,,,0.25,,0.3333333333333333,0.2,,0.3333333333333333,0.2727272727272727,,0.3333333333333333,0.2,0.125,,0.2,8.571428571428571,0.75,,0.08888888888888889,,0.09302325581395349,0.03225806451612903,0.09090909090909091,0.016129032258064516,,,0.038461538461538464,,0.1,0.1,0.06666666666666667,0.06451612903225806,0.16666666666666666,,,0.2,0.5,0.5,,0.5,,,,0.1,1.0,1.0,,,,,,0.2,,,,,,,,,,0.3333333333333333,1.0,,,,0.4,,0.521555,,0.5720999999999999,0.09090909090909091,0.1111111111111111,,,0.3333333333333333,8.6125,26.0,0.4539877300613497,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,9451.0,158.0,-40,316,321,80.0,40.0,35.0,637,21.0,25.0,9.0,11.0,3.0,4.0,5.0,15.0,1.0,2.0,,2.0,,1.0,,1.0,8.0,,,,27.0,42.0,1.0,10.0,8.0,65.0,354,10.0,13.0,,1.0,,20.0,4.0,7.0,,,2.0,10.0,36.0,18.0,3.0,12.0,8.0,1.0,2.0,3.0,3.0,6.0,,2.0,15.0,3.0,9.0,10.0,11.0,,21.0,14.0,35.0,,4.0,2.0,2.0,,,4.0,,,1.0,4.0,2.0,5.0,11.0,,2.0,3.0,11.0,2.0,8.0,5.0,,10.0,3.0,1.0,10.0,6.0,,10.0,80.0,,0.6666666666666666,0.8571428571428571,1.0,0.1,,,0.1,0.6428571428571429,0.7692307692307693,0.5714285714285714,0.5480769230769231,0.7142857142857143,0.5714285714285714,0.5909090909090909,0.7142857142857143,0.625,0.19230769230769232,0.047619047619047616,0.04,0.06666666666666667,16.526610644257705,,,0.14285714285714285,0.09090909090909091,0.12195121951219512,0.041666666666666664,0.1320754716981132,0.07017543859649122,0.08333333333333333,0.13043478260869565,0.03278688524590164,0.09090909090909091,0.12,0.1111111111111111,0.2,0.11290322580645161,0.15,,0.6,0.4807692307692308,0.84,0.875,0.6190476190476191,0.28846153846153844,0.3333333333333333,0.35714285714285715,0.8,0.038461538461538464,0.5,0.5,1.0,0.038461538461538464,,,,0.15384615384615385,0.125,0.125,1.0,0.7857142857142857,0.8181818181818182,0.07142857142857142,,,,0.5714285714285714,0.75,,,,0.6730769230769231,0.125,0.5428000000000001,0.5891541666666666,0.5140714285714286,0.09090909090909091,0.1111111111111111,,0.3076923076923077,0.15384615384615385,5.197619047619048,25.880000000000003,0.25316455696202533,,,3.0,,,1.0,,,,,,1.0,,,2.0,,,,,,2.0,6.0,1.0,1.0,0.4,0.034482758620689655,0.2222222222222222,,,,,,,True,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,14730.0,246.0,-19,503,485,153.0,92.0,58.0,988,15.0,27.0,3.0,6.0,4.0,7.0,12.0,33.0,10.0,32.0,3.0,4.0,,,1.0,6.0,35.0,7.0,,9.0,37.0,92.0,9.0,39.0,14.0,115.0,550,3.0,8.0,2.0,7.0,2.0,14.0,12.0,28.0,1.0,10.0,11.0,38.0,18.0,56.0,18.0,6.0,32.0,6.0,6.0,22.0,13.0,35.0,3.0,17.0,83.0,3.0,6.0,16.0,10.0,2.0,28.0,9.0,37.0,4.0,7.0,5.0,2.0,12.0,7.0,7.0,5.0,,1.0,19.0,6.0,7.0,17.0,1.0,,,17.0,,15.0,5.0,,2.0,1.0,,2.0,1.0,,38.0,152.0,2.0,0.24324324324324326,0.2647058823529412,0.6666666666666666,0.23076923076923078,0.2857142857142857,0.1,0.25,0.40217391304347827,0.375,0.42857142857142855,0.38549618320610685,0.4,0.35526315789473684,0.41304347826086957,0.4375,0.4318181818181818,0.29770992366412213,0.06521739130434782,0.07407407407407407,0.09090909090909091,27.640845070422536,0.631578947368421,0.125,0.09433962264150944,0.04225352112676056,0.1322314049586777,0.02564102564102564,0.1145374449339207,0.03474903474903475,0.08108108108108109,0.02857142857142857,0.010869565217391304,0.08,0.08108108108108109,0.11764705882352941,0.08571428571428572,0.18181818181818182,,0.05333333333333334,0.5,0.20610687022900764,0.5555555555555556,0.6,0.26666666666666666,0.25190839694656486,0.36363636363636365,0.4,0.16666666666666666,0.24427480916030533,0.3125,0.3225806451612903,0.3,0.030534351145038167,0.75,0.75,0.6666666666666666,0.26717557251908397,0.17142857142857143,0.17142857142857143,0.6666666666666666,0.4,0.5,,,,0.4666666666666667,0.18421052631578946,0.5714285714285714,0.02631578947368421,0.23684210526315788,,0.5038167938931297,0.1875,0.48197695312500005,0.5272071428571429,0.4699171428571429,0.03676470588235294,0.05154639175257732,,0.12173913043478261,0.33043478260869563,9.477173913043478,27.47948717948718,0.30417495029821073,1.0,2.0,10.0,4.0,4.0,1.0,2.0,0.2857142857142857,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,0.02857142857142857,,9.0,3.0,1.0,2.0,0.03125,,True,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,13604.0,227.0,34,470,453,126.0,82.0,50.0,923,49.0,65.0,12.0,14.0,19.0,21.0,15.0,42.0,9.0,24.0,,,,,,3.0,25.0,3.0,,4.0,73.0,131.0,3.0,25.0,54.0,209.0,481,13.0,18.0,,3.0,4.0,30.0,25.0,37.0,,4.0,24.0,74.0,46.0,100.0,6.0,18.0,24.0,3.0,9.0,21.0,27.0,48.0,8.0,11.0,123.0,4.0,11.0,49.0,24.0,6.0,79.0,16.0,95.0,5.0,3.0,1.0,2.0,11.0,4.0,12.0,7.0,1.0,1.0,23.0,10.0,8.0,25.0,7.0,1.0,3.0,59.0,2.0,76.0,39.0,,9.0,3.0,,9.0,4.0,,74.0,125.0,2.0,0.3150684931506849,0.359375,0.6666666666666666,0.12,,,0.125,0.5572519083969466,0.7222222222222222,0.6756756756756757,0.4967948717948718,0.6190476190476191,0.6097560975609756,0.5529100529100529,0.6521739130434783,0.6607142857142857,0.16025641025641027,0.06870229007633588,0.06153846153846154,0.11904761904761904,40.30418250950571,0.4782608695652174,0.5,0.24,0.09090909090909091,0.392,0.03636363636363636,0.3244444444444444,0.06493506493506493,0.08823529411764706,0.09836065573770492,0.033707865168539325,0.047619047619047616,0.1724137931034483,0.2,0.3548387096774194,0.37894736842105264,0.43333333333333335,0.07462686567164178,0.4444444444444444,0.4166666666666667,0.7538461538461538,0.8032786885245902,0.32653061224489793,0.2692307692307692,0.35714285714285715,0.40540540540540543,0.3333333333333333,0.15384615384615385,0.375,0.375,0.2222222222222222,,,,,0.16025641025641027,0.12,0.125,0.6666666666666666,0.6666666666666666,0.8571428571428571,,,,0.14285714285714285,0.5121951219512195,0.9047619047619048,,0.0975609756097561,,0.5769230769230769,0.125,0.5184303225806451,0.556803125,0.5179950000000001,0.21081081081081082,0.24375,,0.14354066985645933,0.35406698564593303,6.648854961832062,28.5,0.2680851063829787,,,19.0,7.0,,1.0,4.0,,,,1.0,3.0,,,10.0,,,,0.04,0.04,1.0,6.0,1.0,,0.08333333333333333,0.07692307692307693,0.08333333333333333,3.0,1.0,2.0,4.0,,,True,
201588,1610612749,George Hill,George Hill,201588,MIL,1905.0,32.0,-28,62,64,24.0,9.0,6.0,126,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,2.0,,3.0,82,,,,,,,,1.0,,1.0,,,,,3.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,3.0,4.0,,,1.0,7.0,,,,,,,,,,,,24.0,,,,1.0,0.5,,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,1.0,,1.0,5.714285714285714,,,0.08333333333333333,,,,0.038461538461538464,,,,,,,,0.2,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,0.5,,0.6666666666666666,,0.45503333333333335,,0.3836,,,,,,4.6,24.8,0.3870967741935484,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202083,1610612749,Wesley Matthews,Wesley Matthews,202083,MIL,8631.0,144.0,-22,290,292,56.0,49.0,31.0,582,3.0,4.0,,,,,,3.0,,,4.0,9.0,,,4.0,3.0,11.0,1.0,,3.0,3.0,7.0,7.0,20.0,2.0,29.0,322,,1.0,,1.0,,,,1.0,1.0,7.0,,3.0,6.0,,21.0,,11.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,12.0,2.0,1.0,5.0,,3.0,8.0,3.0,11.0,,2.0,,2.0,1.0,,,1.0,,,1.0,,7.0,12.0,,,,7.0,,2.0,1.0,,,,,,,,3.0,56.0,1.0,1.0,1.0,1.0,0.35,,0.14285714285714285,0.35,0.42857142857142855,,,0.5,,0.1875,0.5178571428571429,,0.1875,0.7407407407407407,0.14285714285714285,0.25,,8.978328173374614,1.0,0.3333333333333333,,0.011764705882352941,0.06756756756756757,0.028985507246376812,0.035211267605633804,0.01948051948051948,0.043478260869565216,,0.03571428571428571,,,,,0.05660377358490566,0.09523809523809523,,,0.14814814814814814,0.75,1.0,1.0,0.1111111111111111,,,,,,,,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.0,0.4074074074074074,0.2727272727272727,0.3333333333333333,1.0,,,,,,0.5,,,0.5,0.375,,0.8888888888888888,0.2727272727272727,0.5630611111111111,0.24195,0.5125687499999999,0.03571428571428571,0.125,,,0.10344827586206896,3.157142857142857,25.160000000000004,0.19310344827586207,1.0,,1.0,1.0,,5.0,,,,0.25,2.0,1.0,,1.0,,,,,0.1,0.18181818181818182,,,,,,,,,,,,,,True,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1586.0,26.0,-12,56,55,16.0,7.0,4.0,111,1.0,2.0,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,3.0,,1.0,1.0,1.0,4.0,1.0,4.0,1.0,6.0,63,,,,,,,,2.0,1.0,2.0,1.0,4.0,,2.0,,,3.0,1.0,,9.0,,9.0,,8.0,18.0,,,,3.0,,3.0,,3.0,,1.0,1.0,,,,2.0,,,1.0,2.0,,2.0,4.0,,,,2.0,,1.0,,1.0,,,,,,,4.0,16.0,1.0,,,,0.25,,0.5,0.25,0.25,,,0.3125,,0.375,0.375,,0.5,0.5,,,,16.666666666666668,,,0.1875,,,,0.13043478260869565,,,,,,,0.3333333333333333,0.16666666666666666,,,,,0.25,0.5,0.5,,0.125,,,,0.125,,,,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.25,0.25,1.0,0.75,0.3333333333333333,0.58023125,,0.497475,0.125,,0.25,,0.6666666666666666,8.125,25.400000000000002,0.2857142857142857,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,True,
