EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,AtRimFGM,AtRimFGA,Corner3FGA,Arc3FGA,FG3A,NonHeaveArc3FGA,Steals,LostBallSteals,FG3APct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,on,PenaltyOffPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,SecondChanceFg3Pct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,Charge Fouls Drawn,PenaltyCorner3Accuracy,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffLongMidRangeReboundPct,3pt And 1 Free Throw Trips,BlockedArc3
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,132.0,2,2,6,5,5,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629006,1610612750,Josh Okogie,Josh Okogie,1629006,MIN,132.0,2,2,6,5,5,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,132.0,2,2,6,5,5,11,2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,0.4157,8.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,132.0,2,2,6,5,5,11,2,,,1.0,1.0,2.0,2.0,,,,1.0,0.25,0.25,66.66666666666667,,,,,,,0.65005,0.5,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.75,0.25,1.0,1.0,0.5,0.25,1.0,23.8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,132.0,2,2,6,5,5,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,11779.0,196,-4,418,408,120,826,456,3.0,15.0,12.0,41.0,72.0,18.0,7.0,15.0,15.0,0.2926829268292683,0.4166666666666667,0.44871794871794873,20.562770562770563,0.06086956521739131,0.07692307692307693,0.09259259259259259,0.20833333333333334,0.2,0.23076923076923078,0.5135854166666667,9.49512195121951,7.0,13.0,1.0,30.0,31.0,30.0,9.0,6.0,0.4305555555555556,0.18055555555555555,0.5384615384615384,0.7,0.013888888888888888,0.4166666666666667,0.6111111111111112,25.35806451612903,False,133.0,41.0,3.0,7.0,2.0,13.0,1.0,12.0,1.0,5.0,12.0,12.0,12.0,1.0,3.0,1.0,2.0,5.0,14.0,5.0,13.0,5.0,30.0,6.0,21.0,15.0,12.0,5.0,23.0,17.0,40.0,12.0,5.0,15.0,4.0,4.0,97.0,8.0,3.0,12.0,1.0,8.0,5.0,1.0,4.0,17.0,5.0,5.0,17.0,1.0,3.0,17.0,1.0,16.0,2.0,5.0,1.0,30.0,131.0,1.0,1.0,0.25,0.25,0.5833333333333334,0.3870967741935484,0.38461538461538464,0.3870967741935484,0.3333333333333333,0.35714285714285715,0.25,0.46296296296296297,0.25,0.4838709677419355,0.12195121951219512,0.23076923076923078,0.13333333333333333,0.7058823529411765,0.1,0.02040816326530612,0.08333333333333333,0.1111111111111111,0.07692307692307693,0.42857142857142855,0.18055555555555555,0.15384615384615385,0.15384615384615385,0.4,0.4,0.5833333333333334,0.25,0.25925925925925924,0.42857142857142855,0.037037037037037035,0.4444444444444444,0.4166666666666667,0.4,0.43574999999999997,0.5353944444444445,0.06493506493506493,0.10869565217391304,0.027777777777777776,0.4166666666666667,0.3181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,13301.0,222,-10,469,465,165,934,544,6.0,16.0,29.0,58.0,131.0,18.0,26.0,54.0,65.0,0.5,0.55,0.6421568627450981,25.097276264591443,0.21487603305785125,0.2300469483568075,0.23636363636363636,0.2,0.375,0.5,0.547109493670886,5.656896551724137,19.0,34.0,1.0,21.0,22.0,20.0,4.0,2.0,0.275,0.425,0.5588235294117647,0.7037037037037037,0.0125,0.2625,0.7,26.9,False,182.0,41.0,5.0,7.0,4.0,8.0,,10.0,1.0,1.0,5.0,10.0,43.0,5.0,9.0,1.0,16.0,9.0,13.0,1.0,5.0,19.0,40.0,40.0,24.0,6.0,10.0,11.0,7.0,6.0,13.0,4.0,2.0,7.0,,,32.0,23.0,2.0,8.0,4.0,4.0,19.0,1.0,4.0,27.0,10.0,9.0,25.0,,6.0,44.0,3.0,50.0,,19.0,7.0,38.0,179.0,3.0,6.0,0.6896551724137931,0.8,0.8,0.45454545454545453,0.2,0.47619047619047616,0.5555555555555556,0.6923076923076923,0.65,0.5833333333333334,0.6666666666666666,0.7142857142857143,0.1896551724137931,0.20588235294117646,0.25,0.2962962962962963,0.25,0.21428571428571427,0.1,0.1935483870967742,0.36666666666666664,0.631578947368421,0.1,0.5,0.5,0.47619047619047616,0.47619047619047616,0.8,0.1,0.3888888888888889,0.7142857142857143,,0.2777777777777778,0.2,0.5,0.5898333333333333,0.524220588235294,0.21052631578947367,0.2638888888888889,0.12213740458015267,0.3053435114503817,0.3880597014925373,5.0,8.0,1.0,1.0,3.0,8.0,1.0,4.0,7.0,5.0,11.0,1.0,4.0,2.0,3.0,2.0,3.0,5.0,1.0,12.0,6.0,6.0,12.0,8.0,1.0,1.0,0.3125,0.06796116504854369,0.04395604395604396,0.05670103092783505,0.10204081632653061,0.05555555555555555,0.045454545454545456,0.04,0.03571428571428571,0.6666666666666666,0.6666666666666666,1.0,0.8,0.625,1.0,1.0,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612750,Malik Beasley,Malik Beasley,1627736,MIN,7143.0,119,-44,258,267,127,525,293,,1.0,11.0,19.0,51.0,10.0,9.0,18.0,20.0,0.5789473684210527,0.5227272727272727,0.5434782608695652,18.996415770609318,0.13043478260869565,0.1487603305785124,0.10526315789473684,0.022727272727272728,,,0.5800204545454546,2.9789473684210526,11.0,17.0,8.0,17.0,25.0,17.0,2.0,1.0,0.5681818181818182,0.38636363636363635,0.6470588235294118,0.7333333333333333,0.18181818181818182,0.38636363636363635,0.9545454545454546,24.743999999999996,False,111.0,19.0,6.0,12.0,,1.0,1.0,6.0,1.0,4.0,8.0,8.0,5.0,3.0,3.0,1.0,6.0,6.0,12.0,4.0,9.0,4.0,28.0,12.0,24.0,,6.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,9.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,7.0,2.0,6.0,9.0,,,3.0,,6.0,1.0,2.0,1.0,28.0,111.0,,1.0,0.5454545454545454,0.6,1.0,0.32,0.4444444444444444,0.32,1.0,0.5,0.75,0.5714285714285714,0.75,0.6136363636363636,0.15789473684210525,0.11764705882352941,1.0,0.5714285714285714,0.17307692307692307,0.14285714285714285,0.3333333333333333,0.14705882352941177,0.2222222222222222,0.5454545454545454,0.022727272727272728,,,0.35294117647058826,0.375,1.0,0.25,0.5714285714285714,0.5,0.047619047619047616,0.38095238095238093,0.5,0.35294117647058826,,0.5621142857142856,0.044444444444444446,0.1,0.11764705882352941,0.5490196078431373,0.43023255813953487,3.0,3.0,,,,2.0,,1.0,1.0,,2.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,0.019230769230769232,0.01639344262295082,0.017699115044247787,0.030303030303030304,,0.022222222222222223,,,,,,0.75,1.0,,,,2.0,1.0,1.0,0.04,0.058823529411764705,0.25,0.25,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,3788.0,63,-36,146,142,53,288,168,2.0,5.0,6.0,13.0,30.0,2.0,4.0,7.0,8.0,0.46153846153846156,0.4444444444444444,0.5,21.51898734177215,0.11428571428571428,0.08333333333333333,0.16666666666666666,0.18518518518518517,0.4,0.4,0.5735777777777779,4.092307692307693,4.0,8.0,10.0,4.0,14.0,4.0,2.0,,0.5185185185185185,0.2962962962962963,0.5,0.5714285714285714,0.37037037037037035,0.14814814814814814,0.8148148148148148,23.85,False,44.0,12.0,,2.0,,,3.0,1.0,,,,4.0,6.0,,2.0,,,,3.0,1.0,3.0,2.0,5.0,10.0,12.0,,1.0,1.0,4.0,2.0,6.0,1.0,1.0,3.0,1.0,,14.0,1.0,2.0,1.0,,1.0,3.0,1.0,,4.0,2.0,3.0,5.0,,1.0,8.0,1.0,7.0,,4.0,,5.0,42.0,,,0.8333333333333334,0.8333333333333334,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,,,,0.25,,0.35714285714285715,0.07692307692307693,0.125,,0.25,0.04,0.06666666666666667,,0.0625,,1.0,,,,0.25,0.25,1.0,,0.3333333333333333,,0.5,,,0.25,0.4395,0.5332083333333333,0.13333333333333333,0.25,,0.16666666666666666,0.3013698630136986,,1.0,,,,,,1.0,,2.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,,0.4,,0.03571428571428571,0.016129032258064516,,,0.05263157894736842,,,1.0,0.5,,0.5,,,,,3.0,,,,,0.3,0.3,1.0,,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,
1629020,1610612750,Jarred Vanderbilt,Jarred Vanderbilt,1629020,MIN,7736.0,129,-25,264,268,79,532,317,,1.0,13.0,27.0,33.0,6.0,19.0,31.0,43.0,0.48148148148148145,0.48148148148148145,0.55,11.864406779661016,0.2676056338028169,0.23015873015873015,0.21875,0.037037037037037035,,,0.645511111111111,1.5148148148148148,13.0,26.0,,,,,7.0,4.0,,0.9629629629629629,0.5,0.6190476190476191,,,0.9629629629629629,,False,73.0,28.0,4.0,7.0,,,,,,,,,7.0,2.0,6.0,,8.0,4.0,7.0,,,2.0,10.0,20.0,,,,5.0,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,10.0,3.0,,1.0,,5.0,1.0,,5.0,1.0,8.0,16.0,,,9.0,1.0,10.0,,2.0,1.0,10.0,72.0,5.0,1.0,0.7692307692307693,0.8333333333333334,,,,,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.5,0.625,0.18518518518518517,0.19230769230769232,,,0.18181818181818182,0.25,0.5714285714285714,0.2,0.13333333333333333,0.7692307692307693,,,,,,,,1.0,0.5714285714285714,,,,,0.6077,0.6609428571428572,0.06896551724137931,0.06896551724137931,0.24242424242424243,0.30303030303030304,0.2765151515151515,2.0,6.0,,,4.0,2.0,,1.0,11.0,2.0,12.0,1.0,,,,4.0,3.0,,,2.0,1.0,1.0,2.0,1.0,,,0.16666666666666666,0.15714285714285714,0.021739130434782608,0.10344827586206896,0.14285714285714285,0.24,0.03125,,0.1111111111111111,0.5,,,1.0,0.3333333333333333,,,,,,1.0,,,,,,0.5,,1.0,,2.0,,,,,,,,,,,,,
