EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,LongMidRangePctBlocked,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,FG2M,Points,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG3A,PenaltyFtPoints,FTDefRebounds,FTA,Technical Free Throw Trips,DefFTReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,OffThreePtRebounds,OffRebounds,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,Steals,BadPassSteals,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,on,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,Charge Fouls Drawn,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlockedArc3,SecondChanceAtRimPctAssisted,Travels,Defensive 3 Seconds Violations,SecondChanceTurnovers,SecondChanceArc3PctAssisted
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,161.0,3.0,2.0,4.0,4.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,25.0,1.0,0.3745,0.3745,18.6,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628384,1610612761,OG Anunoby,OG Anunoby,1628384,TOR,162.0,3.0,,4.0,5.0,3.0,9.0,,1.0,4.0,,,,,,,,,3.0,,,25.0,,0.693,,1.3,0.75,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629139,1610612761,Yuta Watanabe,Yuta Watanabe,1629139,TOR,619.0,10.0,-9.0,23.0,23.0,22.0,46.0,,5.0,27.0,5.0,,,,,,,,22.0,,,26.923076923076923,,0.5459083333333333,0.5459083333333333,5.3,0.9565217391304348,19.0,2.0,2.0,2.0,4.0,,,,,0.4,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,0.5,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.4,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,1.0,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612761,Precious Achiuwa,Precious Achiuwa,1630173,TOR,161.0,3.0,2.0,4.0,4.0,3.0,8.0,,1.0,2.0,1.0,,,,,,,,3.0,,,25.0,,0.6039,0.6039,2.0,0.75,,,1.0,,,,1.0,1.0,1.0,,,,0.5,0.5,0.5,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203920,1610612761,Khem Birch,Khem Birch,203920,TOR,161.0,3.0,2.0,4.0,4.0,3.0,8.0,,1.0,2.0,1.0,,,,,,,,3.0,,,25.0,,0.8435,0.8435,0.4,0.75,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,2.0,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629004,1610612761,Svi Mykhailiuk,Svi Mykhailiuk,1629004,TOR,292.0,5.0,-11.0,12.0,12.0,12.0,24.0,,,20.0,,,,,,,1.0,,12.0,,,14.285714285714285,,0.52515,0.52515,,1.0,12.0,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,0.5,,,0.5,1.0,25.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630201,1610612761,Malachi Flynn,Malachi Flynn,1630201,TOR,458.0,8.0,-11.0,19.0,19.0,19.0,38.0,,1.0,25.0,1.0,,1.0,1.0,1.0,2.0,2.0,,19.0,,,9.090909090909092,,0.445675,0.445675,11.7,1.0,19.0,,,,,,,,1.0,,,,,,,,,,0.5,3.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,0.5,,,0.5,0.5,,,0.5,,26.4,,,,,,,,,,,,,,1.0,1.0,1.0,0.14285714285714285,0.09090909090909091,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630625,1610612761,Dalano Banton,Dalano Banton,1630625,TOR,458.0,8.0,-11.0,19.0,19.0,19.0,38.0,,2.0,25.0,2.0,,1.0,1.0,1.0,2.0,,4.0,19.0,,,22.727272727272727,,0.77795,0.77795,1.0,1.0,19.0,2.0,2.0,2.0,7.0,4.0,,,2.0,1.0,1.0,0.875,,,,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,2.0,,7.0,,,1.0,1.0,1.0,1.0,7.0,,,1.0,1.0,0.875,,1.0,,,,1.0,1.0,,1.0,,,,,3.0,,3.0,,6.0,,,,,,1.0,2.0,,0.14285714285714285,0.18181818181818182,0.2,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.5,0.25,0.25,1.0,1.0,0.613,1.0,1.0,0.42857142857142855,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629717,1610612761,Armoni Brooks,Armoni Brooks,1629717,TOR,456.0,8.0,-9.0,19.0,18.0,19.0,37.0,,,23.0,,,,,,,,,19.0,,,18.181818181818183,,0.4588875,0.4588875,,1.0,18.0,,,,,,1.0,2.0,2.0,,,,0.3333333333333333,0.2857142857142857,0.3333333333333333,,,,1.0,3.0,,,,3.0,3.0,4.0,,4.0,,,3.0,,,,,,,,,,,1.0,,,,0.75,,,0.75,,26.75,1.0,1.0,1.0,,1.0,,,,,,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629067,1610612761,Isaac Bonga,Isaac Bonga,1629067,TOR,166.0,3.0,,7.0,7.0,7.0,14.0,,,5.0,,,,,,,1.0,1.0,7.0,,,12.5,,,,,1.0,7.0,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,2.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,15455.0,258.0,-43.0,484.0,479.0,110.0,963.0,32.0,89.0,587.0,18.0,3.0,15.0,34.0,12.0,87.0,23.0,37.0,110.0,0.033707865168539325,,24.816176470588232,0.3018867924528302,0.47278584905660376,0.44964130434782607,10.283146067415727,0.22727272727272727,102.0,13.0,21.0,47.0,137.0,72.0,14.0,35.0,43.0,0.5280898876404494,0.5,0.5614754098360656,0.13861386138613863,0.17412935323383086,0.12698412698412698,0.19811320754716982,0.6190476190476191,0.65,0.3584905660377358,52.0,1.0,4.0,36.0,16.0,5.0,17.0,7.0,5.0,25.0,22.0,16.0,7.0,3.0,13.0,6.0,25.0,0.23404255319148937,0.24444444444444444,0.3888888888888889,0.3695652173913043,0.46296296296296297,0.16037735849056603,0.5384615384615384,0.46153846153846156,0.33962264150943394,0.1509433962264151,0.17391304347826086,0.25,0.21739130434782608,0.18248175182481752,26.388235294117646,1.0,,,31.0,1.0,8.0,,36.0,,,0.009433962264150943,,,1.0,8.0,2.0,0.008547008547008548,0.03333333333333333,0.01098901098901099,2.0,5.0,4.0,8.0,2.0,10.0,4.0,7.0,7.0,4.0,4.0,18.0,1.0,0.5,0.4444444444444444,0.5,0.056910569105691054,0.07017543859649122,0.5555555555555556,0.4,0.5118722222222222,0.15702479338842976,0.17475728155339806,0.072992700729927,21.0,0.21,0.19298245614035087,2.0,,False,20.0,14.0,4.0,1.0,1.0,4.0,1.0,12.0,4.0,19.0,15.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,6.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,2.0,1.0,3.0,6.0,4.0,1.0,0.23529411764705882,0.2,0.23529411764705882,0.047619047619047616,0.05555555555555555,0.06896551724137931,0.02702702702702703,0.21428571428571427,0.26666666666666666,0.15789473684210525,0.04,0.6666666666666666,0.5555555555555556,0.5882352941176471,0.2,0.4375,0.4375,0.07142857142857142,0.25,0.25,1.0,0.1111111111111111,0.2,0.25,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,
