EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Charge Fouls,Charge Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffArc3ReboundPct,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,DefensiveGoaltends,on,OffensiveGoaltends,BlockedArc3,3SecondViolations
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,13217.0,220,426,422,135,126,51,848,25.0,35.0,7.0,10.0,6.0,11.0,9.0,21.0,3.0,10.0,1.0,1.0,37.0,66.0,1.0,31.0,105.0,484,8.0,13.0,6.0,22.0,9.0,17.0,1.0,14.0,32.0,48.0,26.0,8.0,1.0,3.0,15.0,10.0,25.0,6.0,4.0,8.0,2.0,5.0,60.0,1.0,9.0,23.0,20.0,1.0,44.0,10.0,54.0,2.0,9.0,7.0,2.0,5.0,2.0,1.0,7.0,2.0,4.0,1.0,1.0,12.0,1.0,2.0,7.0,20.0,5.0,1.0,38.0,8.0,40.0,7.0,20.0,4.0,5.0,3.0,1.0,1.0,5.0,1.0,32.0,133,3.0,4.0,0.6486486486486487,0.7272727272727273,0.5606060606060606,0.6153846153846154,0.5294117647058824,0.5522388059701493,0.6153846153846154,0.5,0.625,0.7333333333333333,0.5925925925925926,0.014925373134328358,0.045454545454545456,0.05714285714285714,0.047619047619047616,19.587628865979383,0.4166666666666667,0.1111111111111111,0.2127659574468085,0.09,0.24731182795698925,0.010416666666666666,0.22994652406417113,0.05102040816326531,0.14285714285714285,0.10256410256410256,0.03333333333333333,0.23255813953488372,0.5263157894736842,0.24615384615384617,0.25,0.07692307692307693,0.2,0.5223880597014925,0.7142857142857143,0.7575757575757576,0.76,0.31343283582089554,0.42857142857142855,0.45,0.5555555555555556,0.14925373134328357,0.3,0.3,0.014925373134328358,0.7692307692307693,0.7,0.14285714285714285,0.6111111111111112,0.5454545454545454,0.05555555555555555,0.5373134328358209,0.5148666666666666,0.5185583333333333,0.5167294117647059,0.25,0.25316455696202533,0.20952380952380953,0.3047619047619048,6.154545454545454,57.1,0.31690140845070425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,7179.0,120,222,232,50,66,27,454,9.0,15.0,4.0,4.0,1.0,2.0,3.0,8.0,,3.0,10.0,4.0,12.0,26.0,18.0,1.0,40.0,276,4.0,4.0,1.0,9.0,2.0,5.0,7.0,,7.0,10.0,14.0,6.0,,4.0,,1.0,1.0,1.0,,,,,3.0,3.0,3.0,5.0,4.0,4.0,13.0,6.0,19.0,1.0,5.0,3.0,2.0,3.0,,2.0,1.0,,1.0,,,4.0,,3.0,6.0,8.0,,,8.0,1.0,4.0,2.0,3.0,,1.0,1.0,,,1.0,1.0,7.0,50,,,0.4166666666666667,0.5555555555555556,0.46153846153846156,1.0,0.4,0.4431818181818182,0.5714285714285714,0.2916666666666667,0.4444444444444444,0.6428571428571429,0.2916666666666667,0.4090909090909091,0.15384615384615385,0.2,0.125,19.52191235059761,0.75,0.5,0.07407407407407407,0.0625,0.10638297872340426,0.05172413793103448,0.0891089108910891,0.05660377358490566,,0.15,,0.07692307692307693,0.07142857142857142,0.125,0.06666666666666667,0.047619047619047616,1.0,0.3409090909090909,0.6,0.75,0.4444444444444444,0.18181818181818182,0.375,0.42857142857142855,0.3333333333333333,0.06818181818181818,,,0.22727272727272727,0.5714285714285714,1.0,,0.16666666666666666,0.5,0.3333333333333333,0.75,0.538153409090909,0.55646,0.539475,0.06666666666666667,0.1111111111111111,0.225,0.175,5.900000000000001,24.55,0.22522522522522523,-51.0,2.0,8.0,3.0,3.0,3.0,1.0,5.0,3.0,1.0,15.0,10.0,3.0,1.0,1.0,1.0,0.2777777777777778,0.14285714285714285,0.2777777777777778,0.075,0.07142857142857142,0.18181818181818182,0.25,0.25,1.0,0.3,0.3,1.0,0.42857142857142855,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,4710.0,78,150,146,43,40,17,296,3.0,3.0,,,1.0,1.0,,,,,21.0,6.0,3.0,3.0,24.0,4.0,34.0,182,,,,3.0,1.0,1.0,8.0,,5.0,6.0,,,,,1.0,,1.0,,,,1.0,,2.0,,,4.0,2.0,1.0,7.0,,7.0,,1.0,1.0,,1.0,,,2.0,,1.0,1.0,,3.0,,1.0,7.0,13.0,,,4.0,,4.0,,,,,,,,,,5.0,43,1.0,,1.0,1.0,1.0,,1.0,0.5555555555555556,0.75,0.2777777777777778,0.6071428571428571,0.75,0.2777777777777778,0.8888888888888888,,,,18.562874251497007,0.3333333333333333,0.2,0.05714285714285714,,0.12121212121212122,,0.08823529411764706,,,,,0.0625,,0.10526315789473684,0.14285714285714285,,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,0.7777777777777778,,,,0.1111111111111111,1.0,0.6666666666666666,1.0,0.5537740740740742,,0.5721055555555555,0.07142857142857142,,0.08823529411764706,0.14705882352941177,1.2666666666666666,26.204166666666666,0.2866666666666667,-22.0,1.0,3.0,2.0,7.0,1.0,1.0,8.0,2.0,1.0,24.0,21.0,7.0,,,1.0,0.3333333333333333,0.125,0.3333333333333333,,0.09090909090909091,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.2222222222222222,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,0.08,,,,,,,,,,,,,,,,,,,,,True,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,9895.0,165,329,327,138,124,38,656,4.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,9.0,20.0,9.0,9.0,17.0,32.0,7.0,55.0,374,2.0,2.0,2.0,9.0,3.0,6.0,17.0,4.0,25.0,8.0,10.0,,,2.0,11.0,6.0,17.0,5.0,1.0,8.0,2.0,1.0,40.0,,1.0,3.0,9.0,,12.0,1.0,13.0,,4.0,2.0,2.0,5.0,1.0,3.0,5.0,1.0,2.0,,,10.0,1.0,5.0,5.0,19.0,,2.0,9.0,1.0,8.0,2.0,3.0,,1.0,1.0,,,1.0,1.0,25.0,136,4.0,,0.4444444444444444,0.4444444444444444,0.5294117647058824,1.0,0.5,0.4897959183673469,0.7,0.45652173913043476,0.5392156862745098,0.9,0.5208333333333334,0.6530612244897959,0.11764705882352941,0.3333333333333333,,16.62125340599455,0.5,,0.125,0.015384615384615385,0.04225352112676056,,0.08391608391608392,0.007407407407407408,,0.05,,0.09375,0.05263157894736842,0.041666666666666664,0.043478260869565216,,1.0,0.12244897959183673,0.6666666666666666,1.0,0.5,0.04081632653061224,0.5,0.5,1.0,0.1836734693877551,0.4444444444444444,0.4444444444444444,0.40816326530612246,0.2,1.0,1.0,0.08695652173913043,0.5,0.391304347826087,0.7755102040816326,0.5239785714285713,0.5188375000000001,0.5171326086956521,0.09803921568627451,0.16666666666666666,0.16363636363636364,0.45454545454545453,11.235294117647058,25.246875000000006,0.4194528875379939,-6.0,3.0,12.0,8.0,7.0,2.0,2.0,10.0,3.0,5.0,24.0,20.0,7.0,,,0.8,0.3125,0.29411764705882354,0.3125,,0.23809523809523808,0.24489795918367346,0.25,0.25,1.0,0.35,0.3684210526315789,0.7142857142857143,0.4,0.34782608695652173,0.2222222222222222,0.35,1.0,,1.0,2.0,1.0,2.0,0.3333333333333333,0.2,,,0.06060606060606061,1.0,3.0,6.0,1.0,0.03125,0.05,0.25,1.0,1.0,0.375,,,,,,,,,,,True,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,22871.0,381,750,742,268,255,96,1492,19.0,27.0,2.0,2.0,6.0,10.0,20.0,42.0,19.0,42.0,57.0,16.0,58.0,111.0,70.0,25.0,189.0,863,6.0,15.0,,18.0,20.0,37.0,20.0,12.0,67.0,46.0,70.0,4.0,,9.0,33.0,9.0,42.0,4.0,5.0,25.0,7.0,1.0,93.0,4.0,3.0,25.0,16.0,10.0,51.0,7.0,58.0,3.0,9.0,7.0,2.0,17.0,3.0,11.0,10.0,2.0,6.0,,2.0,27.0,1.0,10.0,13.0,21.0,1.0,,21.0,,27.0,2.0,6.0,4.0,5.0,3.0,,2.0,6.0,4.0,63.0,266,3.0,2.0,0.39655172413793105,0.4107142857142857,0.5225225225225225,0.4,0.5405405405405406,0.4530386740331492,0.375,0.4824561403508772,0.4869109947643979,0.375,0.5234375,0.3867403314917127,0.08108108108108109,0.14814814814814814,0.07142857142857142,25.49707602339181,0.6296296296296297,0.4166666666666667,0.10738255033557047,0.017241379310344827,0.15625,0.02197802197802198,0.13268608414239483,0.019662921348314606,,0.03389830508474576,,0.1044776119402985,0.11428571428571428,0.1743119266055046,0.11764705882352941,0.03225806451612903,0.6666666666666666,0.14917127071823205,0.7037037037037037,0.8260869565217391,0.3684210526315789,0.23204419889502761,0.47619047619047616,0.5128205128205128,0.2,0.23204419889502761,0.4523809523809524,0.475,0.3149171270718232,0.08333333333333333,1.0,,0.17543859649122806,0.6,0.2807017543859649,0.5359116022099447,0.4929611111111111,0.4384875,0.494259649122807,0.0427807486631016,0.05217391304347826,0.09523809523809523,0.3544973544973545,10.587387387387384,26.067142857142855,0.35733333333333334,-49.0,3.0,13.0,4.0,13.0,8.0,4.0,16.0,9.0,5.0,30.0,57.0,13.0,1.0,,0.625,0.22857142857142856,0.25,0.22857142857142856,0.032520325203252036,0.10638297872340426,0.0718232044198895,0.23076923076923078,0.23076923076923078,1.0,0.22807017543859648,0.23214285714285715,0.5384615384615384,0.3333333333333333,0.07017543859649122,0.25,0.22807017543859648,1.0,2.0,2.0,1.0,,2.0,0.2222222222222222,0.041666666666666664,0.25,,0.027777777777777776,,1.0,18.0,1.0,0.014285714285714285,0.017543859649122806,0.631578947368421,,,0.25,3.0,1.0,1.0,0.047619047619047616,0.01818181818181818,,,,,,True,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,14032.0,234,472,465,197,170,64,937,29.0,41.0,3.0,5.0,8.0,13.0,16.0,25.0,5.0,18.0,15.0,5.0,50.0,84.0,20.0,45.0,166.0,542,4.0,10.0,4.0,15.0,18.0,31.0,6.0,20.0,59.0,40.0,60.0,4.0,,3.0,16.0,12.0,28.0,10.0,2.0,11.0,3.0,2.0,68.0,10.0,9.0,13.0,13.0,1.0,27.0,19.0,46.0,1.0,12.0,7.0,5.0,7.0,2.0,3.0,6.0,1.0,4.0,,2.0,13.0,2.0,7.0,3.0,10.0,2.0,,43.0,1.0,56.0,11.0,27.0,6.0,4.0,2.0,,2.0,4.0,3.0,59.0,195,5.0,5.0,0.4,0.4166666666666667,0.5952380952380952,0.4,0.5806451612903226,0.5817307692307693,0.5,0.527027027027027,0.6587301587301587,0.625,0.6145833333333334,0.19230769230769232,0.03571428571428571,0.024390243902439025,0.04,25.645756457564577,0.5384615384615384,0.0625,0.15853658536585366,0.0782608695652174,0.12871287128712872,0.09523809523809523,0.14207650273224043,0.08636363636363636,0.08888888888888889,0.058823529411764705,0.08333333333333333,0.13513513513513514,0.17647058823529413,0.078125,0.21621621621621623,0.02564102564102564,0.75,0.3942307692307692,0.7073170731707317,0.725,0.4827586206896552,0.2403846153846154,0.64,0.6666666666666666,0.25,0.17307692307692307,0.2777777777777778,0.29411764705882354,0.14423076923076922,0.45454545454545453,0.6,0.6666666666666666,0.35135135135135137,0.6153846153846154,0.13513513513513514,0.5865384615384616,0.524273076923077,0.44652857142857144,0.48951756756756754,0.225,0.27,0.09036144578313253,0.35542168674698793,7.20952380952381,25.16,0.4173728813559322,-3.0,2.0,5.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,3.0,15.0,5.0,1.0,2.0,0.14285714285714285,0.35,0.16666666666666666,0.35,0.10144927536231885,0.17857142857142858,0.04807692307692308,0.4,0.5,,0.3333333333333333,0.3333333333333333,0.2,0.09090909090909091,0.02702702702702703,0.2,0.3333333333333333,,1.0,1.0,1.0,,,1.0,,1.0,,,,,18.0,1.0,0.05,,0.4,,,,1.0,,,0.05555555555555555,0.08333333333333333,0.2,,,,,True,,,
203506,1610612748,Victor Oladipo,Victor Oladipo,203506,MIA,11826.0,197,387,381,133,147,52,768,8.0,17.0,1.0,1.0,3.0,5.0,7.0,13.0,4.0,10.0,23.0,8.0,19.0,40.0,31.0,23.0,91.0,439,2.0,2.0,2.0,12.0,6.0,13.0,12.0,8.0,29.0,16.0,22.0,,,4.0,15.0,2.0,17.0,2.0,,9.0,3.0,3.0,36.0,,2.0,12.0,11.0,,23.0,2.0,25.0,1.0,8.0,3.0,5.0,7.0,,5.0,5.0,1.0,2.0,2.0,2.0,12.0,1.0,6.0,5.0,15.0,1.0,,19.0,1.0,27.0,1.0,12.0,2.0,3.0,2.0,,1.0,4.0,4.0,29.0,133,2.0,2.0,0.42105263157894735,0.42105263157894735,0.475,1.0,0.46153846153846156,0.4788732394366197,1.0,0.42,0.5416666666666666,1.0,0.5,0.43661971830985913,0.1,0.17647058823529413,0.07692307692307693,21.476510067114095,0.5833333333333334,,0.14285714285714285,0.021739130434782608,0.15,,0.1464968152866242,0.010471204188481676,,0.029411764705882353,,0.16666666666666666,0.11764705882352941,0.17857142857142858,0.08333333333333333,0.02702702702702703,1.0,0.23943661971830985,0.47058823529411764,0.5714285714285714,0.375,0.18309859154929578,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.14084507042253522,0.4,0.4,0.323943661971831,0.2,1.0,1.0,0.2,0.6,0.32,0.676056338028169,0.5358697183098592,0.4737375,0.5481919999999999,0.14634146341463414,0.23529411764705882,0.13186813186813187,0.31868131868131866,8.6125,25.59032258064516,0.34366925064599485,-34.0,1.0,8.0,4.0,9.0,3.0,2.0,10.0,3.0,3.0,21.0,23.0,9.0,,,0.7,0.3225806451612903,0.25,0.3225806451612903,,0.125,0.11267605633802817,0.125,0.125,1.0,0.391304347826087,0.391304347826087,0.6666666666666666,0.6,0.16,0.25,0.391304347826087,,2.0,2.0,1.0,,,0.6666666666666666,,0.6666666666666666,0.5,,,1.0,9.0,,,,0.5,,,0.25,,1.0,1.0,,0.041666666666666664,,,,,,True,,,
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,8813.0,147,288,281,68,76,38,569,5.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,,,21.0,5.0,6.0,8.0,33.0,1.0,43.0,313,1.0,2.0,,8.0,2.0,2.0,10.0,,13.0,8.0,4.0,2.0,,,5.0,3.0,8.0,,3.0,3.0,1.0,1.0,19.0,3.0,2.0,4.0,3.0,1.0,8.0,6.0,14.0,1.0,7.0,6.0,1.0,5.0,2.0,3.0,4.0,,2.0,1.0,,9.0,1.0,3.0,7.0,16.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,13.0,68,3.0,,0.6666666666666666,0.8,0.75,0.5,1.0,0.5121951219512195,0.5,0.5416666666666666,0.524390243902439,0.5,0.5416666666666666,0.8048780487804879,,,,15.015015015015015,0.5555555555555556,0.2,0.057692307692307696,0.02702702702702703,0.05714285714285714,0.038461538461538464,0.05737704918032787,0.03289473684210526,0.038461538461538464,,0.03571428571428571,,,0.061224489795918366,0.047619047619047616,0.04,,0.17073170731707318,0.7142857142857143,0.7142857142857143,0.8,0.024390243902439025,1.0,1.0,,,,,0.5121951219512195,0.25,0.5,,0.16666666666666666,1.0,0.4166666666666667,0.975609756097561,0.5551743902439024,0.5377599999999999,0.5555583333333334,0.024390243902439025,0.125,0.18604651162790697,0.3023255813953488,1.65,25.509090909090908,0.2361111111111111,-12.0,3.0,12.0,5.0,7.0,4.0,1.0,10.0,6.0,3.0,27.0,21.0,7.0,,,0.9,0.30303030303030304,0.3,0.30303030303030304,0.04,0.16666666666666666,0.2926829268292683,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.5,0.4166666666666667,0.2,0.3333333333333333,2.0,1.0,2.0,1.0,,,0.3333333333333333,0.25,0.25,1.0,,1.0,2.0,3.0,,,,,0.5,1.0,0.4,,,,,0.05263157894736842,,1.0,0.25,,,True,,,
200768,1610612748,Kyle Lowry,Kyle Lowry,200768,MIA,4604.0,77,157,154,62,46,17,311,2.0,3.0,,,,,1.0,1.0,1.0,1.0,11.0,2.0,4.0,5.0,14.0,4.0,12.0,176,,,,,1.0,1.0,3.0,3.0,5.0,4.0,4.0,,1.0,,6.0,3.0,9.0,2.0,1.0,3.0,3.0,,21.0,1.0,,3.0,3.0,,6.0,1.0,7.0,,4.0,2.0,2.0,2.0,,1.0,,,1.0,,,2.0,,,2.0,4.0,,,10.0,,7.0,1.0,2.0,2.0,3.0,3.0,,,3.0,2.0,5.0,60,,2.0,0.5,0.5,0.8,,1.0,0.21052631578947367,,0.25,0.2727272727272727,,0.4166666666666667,0.7368421052631579,,,,13.636363636363637,1.0,,0.1,,0.12,0.022727272727272728,0.10909090909090909,0.012987012987012988,,,,0.07142857142857142,,0.09523809523809523,0.25,,0.6666666666666666,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.05263157894736842,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,0.5789473684210527,,,,,,0.5,0.8947368421052632,0.5250441176470587,,0.5086875,0.1,0.3333333333333333,,0.4166666666666667,7.44,28.25714285714286,0.39490445859872614,-12.0,,3.0,1.0,,,,,,,,10.0,,,1.0,,,,,0.02857142857142857,0.2222222222222222,0.15789473684210525,,,,,,,,0.25,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200782,1610612748,P.J. Tucker,P.J. Tucker,200782,MIA,9245.0,154,305,298,141,119,43,603,3.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,,,,,4.0,7.0,12.0,2.0,25.0,360,2.0,3.0,,7.0,2.0,2.0,5.0,2.0,12.0,4.0,4.0,2.0,,,6.0,5.0,11.0,4.0,1.0,2.0,2.0,2.0,27.0,3.0,4.0,12.0,4.0,2.0,18.0,7.0,25.0,,3.0,,3.0,1.0,,1.0,6.0,1.0,,,1.0,7.0,,2.0,7.0,20.0,1.0,4.0,10.0,4.0,4.0,,,2.0,1.0,,,1.0,1.0,,12.0,141,2.0,2.0,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,1.0,0.6052631578947368,0.875,0.7142857142857143,0.5952380952380952,0.875,0.6666666666666666,0.631578947368421,,,,8.022922636103152,0.14285714285714285,0.16666666666666666,0.07407407407407407,0.05194805194805195,0.1935483870967742,0.04,0.13793103448275862,0.046052631578947366,0.03333333333333333,0.045454545454545456,,0.043478260869565216,0.13333333333333333,0.22727272727272727,0.1111111111111111,,,0.2631578947368421,0.6,0.6,0.3333333333333333,0.10526315789473684,0.5,0.5,1.0,,,,,0.75,0.6666666666666666,,0.2857142857142857,1.0,,0.8947368421052632,0.6161421052631579,0.6544833333333333,0.6227,,,0.28,0.48,4.1000000000000005,23.325000000000003,0.46229508196721314,-32.0,5.0,12.0,5.0,,,,5.0,1.0,2.0,15.0,,,,1.0,1.0,0.4166666666666667,0.4,0.4166666666666667,0.061224489795918366,0.0625,0.631578947368421,0.4166666666666667,0.4166666666666667,1.0,,,,,0.7142857142857143,,,1.0,,1.0,1.0,,,1.0,0.25,,,,1.0,2.0,,,,,,1.0,1.0,0.4,,,,,0.08,,,,1.0,,True,,,
