EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Fouls,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,ShortMidRangeFGM,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,Travels,ShootingFouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,OffTwoPtRebounds,Charge Fouls Drawn,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceFtPoints,PtsPutbacks,SelfOReb,Charge Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,LostBallSteals,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Accuracy,Loose Ball Fouls,Offensive Fouls Drawn,LongMidRangePctAssisted,Blocked3s,BlockedArc3,on,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Clear Path Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,BlockedCorner3,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffLongMidRangeReboundPct,3pt And 1 Free Throw Trips
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,1285.0,21.0,-15.0,53,50.0,15.0,19.0,4.0,103,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,6.0,52.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,15.0,1.0,0.2,0.2,0.2,1.0,0.25,0.5,0.2727272727272727,0.5,0.5,0.2,0.5,24.56140350877193,1.0,0.07142857142857142,0.18181818181818182,0.12,0.1111111111111111,0.125,0.3333333333333333,0.1,1.0,1.0,0.2,0.2,0.5,0.2,0.2,1.0,0.5,1.0,0.5,0.6,0.2,0.50043,0.5798749999999999,0.09090909090909091,0.16666666666666666,0.5,10.26,25.580000000000002,0.2830188679245283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612750,Malik Beasley,Malik Beasley,1627736,MIN,2351.0,39.0,-12.0,88,88.0,20.0,40.0,5.0,176,3.0,6.0,1.0,4.0,,1.0,2.0,4.0,,3.0,7.0,3.0,6.0,1.0,16.0,84.0,1.0,4.0,,1.0,3.0,4.0,9.0,4.0,2.0,,,,,,,,4.0,6.0,10.0,10.0,2.0,2.0,,5.0,,,1.0,,3.0,20.0,1.0,0.5,0.5,0.42857142857142855,0.25,0.5769230769230769,0.25,0.5769230769230769,0.25,0.46153846153846156,,,19.35483870967742,0.4,0.25,0.18181818181818182,0.21739130434782608,0.14285714285714285,0.2,0.14285714285714285,0.46153846153846156,0.5,0.5,,0.07692307692307693,0.3076923076923077,0.5,0.5,1.0,1.0,0.25,,0.9230769230769231,0.5,0.5524884615384615,0.442,,,0.1875,3.9571428571428577,25.016666666666666,0.22727272727272727,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.15384615384615385,0.5,0.5,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,1579.0,26.0,-12.0,62,59.0,15.0,23.0,4.0,121,1.0,1.0,,,3.0,,,2.0,,2.0,4.0,1.0,4.0,2.0,9.0,57.0,,1.0,,,,,3.0,2.0,,,2.0,,2.0,,,4.0,1.0,1.0,4.0,5.0,,,,3.0,1.0,1.0,2.0,1.0,,15.0,1.0,0.25,0.25,0.5,,0.4375,,0.5,,0.5,,,18.18181818181818,,0.058823529411764705,0.07692307692307693,0.06666666666666667,0.1,0.1111111111111111,,0.125,1.0,1.0,0.375,,0.25,,,,,,,0.625,,0.5173687499999999,0.3735,0.1111111111111111,0.2,,5.7,24.475,0.24193548387096775,,,1.0,2.0,,1.0,,4.0,,3.0,1.0,,3.0,,1.0,1.0,,,,,,1.0,0.25,0.5,0.5,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.037037037037037035,0.07692307692307693,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629020,1610612750,Jarred Vanderbilt,Jarred Vanderbilt,1629020,MIN,450.0,8.0,-10.0,15,17.0,,3.0,1.0,32,,1.0,,,,,,,,,1.0,,,,,18.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,6.25,,0.25,0.5,0.3333333333333333,0.25,0.5,,1.0,,,,,,,,,,,,1.0,,0.3805,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.125,,,,,,,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,3232.0,54.0,-22.0,120,118.0,25.0,49.0,7.0,238,4.0,9.0,,1.0,1.0,,2.0,5.0,,4.0,10.0,3.0,7.0,7.0,24.0,115.0,,1.0,,4.0,4.0,2.0,9.0,5.0,2.0,3.0,,,,,,,5.0,5.0,12.0,14.0,2.0,1.0,1.0,5.0,1.0,6.0,7.0,3.0,4.0,25.0,1.0,0.42857142857142855,0.42857142857142855,0.4,,0.5,,0.6,0.6666666666666666,0.4117647058823529,0.3,1.0,19.68503937007874,0.4,0.15151515151515152,0.19230769230769232,0.1694915254237288,0.2,0.2222222222222222,0.125,0.5294117647058824,0.4444444444444444,0.5714285714285714,0.058823529411764705,,0.29411764705882354,0.4,0.4,1.0,1.0,,,0.9411764705882353,0.4,0.5696352941176471,0.3333,0.15789473684210525,0.25,0.16666666666666666,2.2399999999999993,24.985714285714284,0.20833333333333334,2.0,2.0,1.0,2.0,2.0,2.0,7.0,6.0,1.0,3.0,,,14.0,,0.75,1.0,1.0,1.0,1.1666666666666667,0.1,,0.75,0.11764705882352941,0.5,0.5,1.0,1.0,1.0,0.5,0.2916666666666667,,,,,2.0,2.0,1.0,1.0,,12.0,1.0,6.0,2.0,6.0,6.0,0.25,,0.037037037037037035,,1.0,,,,0.67885,2.0,,0.2222222222222222,0.07692307692307693,0.16666666666666666,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,1939.0,32.0,-16.0,69,71.0,14.0,30.0,3.0,140,1.0,4.0,,,2.0,2.0,2.0,5.0,1.0,3.0,8.0,2.0,6.0,4.0,16.0,67.0,1.0,2.0,1.0,1.0,6.0,6.0,6.0,5.0,2.0,,,2.0,2.0,1.0,,6.0,1.0,1.0,4.0,4.0,3.0,,3.0,4.0,1.0,4.0,7.0,4.0,6.0,14.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.5,0.42857142857142855,0.8333333333333334,0.47058823529411764,0.75,0.42857142857142855,,,29.166666666666668,0.75,0.043478260869565216,0.0625,0.05128205128205128,0.06666666666666667,0.08333333333333333,,0.2857142857142857,0.25,0.25,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.4,0.4,1.0,,,0.3333333333333333,0.7142857142857143,0.4,0.5091285714285714,0.4549833333333333,0.23529411764705882,0.36363636363636365,0.375,8.7375,25.28333333333333,0.2028985507246377,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.07142857142857142,,,,,,,,1.0,,,,2.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,1.0,0.5,0.5,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,1676.0,28.0,-13.0,61,60.0,17.0,28.0,4.0,121,1.0,2.0,,,,3.0,1.0,4.0,1.0,2.0,5.0,1.0,5.0,,7.0,65.0,,,1.0,,,,3.0,4.0,1.0,,,2.0,2.0,1.0,,6.0,,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,1.0,,,,17.0,1.0,0.2,0.2,0.4,,0.35,,0.35,,0.5,,,20.0,0.6666666666666666,0.14285714285714285,,0.07142857142857142,0.125,,,0.2,0.5,0.5,,0.3,0.4,0.25,0.25,1.0,,,1.0,0.7,0.25,0.53803,0.534,,,,11.66,25.08,0.2786885245901639,,,,1.0,,,,4.0,,1.0,1.0,,6.0,,1.0,1.0,,,,0.2,,1.0,0.1,,,,,,,,,,,,,,,,,3.0,,4.0,2.0,4.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202328,1610612750,Greg Monroe,Greg Monroe,202328,MIN,6.0,,,1,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,1485.0,25.0,-3.0,55,53.0,17.0,27.0,4.0,108,,,,,3.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,,11.0,53.0,2.0,2.0,1.0,,4.0,4.0,3.0,2.0,1.0,,2.0,3.0,5.0,2.0,,13.0,1.0,4.0,5.0,5.0,,,,,,,,,4.0,17.0,1.0,0.5,0.5,1.0,1.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.3333333333333333,,,10.16949152542373,,0.2857142857142857,0.1111111111111111,0.21739130434782608,0.2,0.2,,,,,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,,,0.3333333333333333,0.3333333333333333,0.5,0.4390083333333334,0.4203333333333334,,,0.36363636363636365,9.925,24.6,0.3090909090909091,,,,,,,,4.0,,,,,1.0,,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,3.0,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201976,1610612750,Patrick Beverley,Patrick Beverley,201976,MIN,1643.0,27.0,-10.0,54,54.0,,9.0,3.0,108,1.0,2.0,,,2.0,,,2.0,,1.0,4.0,,3.0,,2.0,50.0,,,,,,2.0,,2.0,,,5.0,3.0,8.0,3.0,1.0,19.0,,3.0,3.0,3.0,,,,2.0,,1.0,,,,,,,,0.25,,0.14285714285714285,,0.14285714285714285,,0.42857142857142855,,,15.789473684210527,,0.17647058823529413,,0.1,0.15384615384615385,,,0.2857142857142857,0.5,0.5,0.2857142857142857,,0.2857142857142857,,,,,,,0.7142857142857143,,0.5189785714285714,,,,,4.6,25.233333333333334,,,,,1.0,,1.0,,,,2.0,1.0,,7.0,,,,,,,0.3333333333333333,,,0.14285714285714285,,,,,,,,,3.0,1.0,,,,1.0,,,3.0,1.0,,,1.0,1.0,,,,,1.0,,,,0.3909,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
