EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,FTDefRebounds,Charge Fouls,BlockedAtRim,DefFTReboundPct,OffAtRimReboundPct,Loose Ball Fouls,SecondChanceAtRimPctAssisted,FTOffRebounds,StepOutOfBoundsTurnovers,OffensiveGoaltends,OffFTReboundPct,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,on,LongMidRangePctBlocked,HeaveAttempts,DefensiveGoaltends,Arc3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes,Clear Path Fouls
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,5697.0,95,-8.0,203,197,64.0,78,21,400,2.0,4.0,1.0,1.0,5.0,16.0,1.0,3.0,2.0,7.0,1.0,3.0,10.0,1.0,1.0,3.0,8.0,23,5.0,17.0,6.0,37.0,223,1.0,1.0,1.0,2.0,5.0,4.0,8.0,3.0,2.0,10.0,6.0,10.0,12.0,3.0,2.0,10.0,3.0,15.0,5.0,20.0,3.0,2.0,9.0,5.0,1.0,45.0,1.0,1.0,6,5.0,11,2.0,13,1.0,4.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1,6.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,61.0,1.0,0.375,0.42857142857142855,0.8,0.29411764705882354,0.5,0.29411764705882354,0.34782608695652173,1.0,0.5,0.3875,0.8333333333333334,0.36363636363636365,0.43023255813953487,0.8333333333333334,0.4166666666666667,0.425,20.535714285714285,1.0,0.13157894736842105,0.017857142857142856,0.14285714285714285,0.02564102564102564,0.1375,0.021052631578947368,0.02564102564102564,0.0625,0.1111111111111111,0.06666666666666667,0.4,0.2,0.037037037037037035,1.0,0.1,0.5,0.5,0.5,0.4,0.3125,0.3125,0.4,0.075,0.3333333333333333,0.3333333333333333,0.175,0.2857142857142857,0.2857142857142857,1.0,0.25,0.3,0.3,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2727272727272727,0.525,0.3,0.4881312499999999,0.5604833333333334,0.41072272727272724,0.047619047619047616,0.08,0.13513513513513514,0.2702702702702703,9.365217391304348,24.98235294117647,0.31527093596059114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,7182.0,120,5.0,252,251,98.0,65,34,503,7.0,18.0,1.0,1.0,2.0,15.0,5.0,11.0,2.0,7.0,1.0,7.0,19.0,,2.0,8.0,14.0,44,9.0,26.0,7.0,62.0,276,2.0,3.0,1.0,3.0,7.0,4.0,14.0,12.0,5.0,31.0,14.0,14.0,27.0,,2.0,19.0,7.0,9.0,2.0,11.0,1.0,1.0,5.0,4.0,,24.0,1.0,1.0,5,3.0,8,2.0,10,1.0,1.0,1.0,,5.0,3.0,2.0,11.0,,13,11.0,2.0,1.0,12.0,4.0,2.0,,,2.0,1.0,31.0,98.0,2.0,0.5,0.5384615384615384,1.0,0.34615384615384615,0.3333333333333333,0.34615384615384615,0.3181818181818182,0.6666666666666666,0.2857142857142857,0.39285714285714285,0.5833333333333334,0.5,0.4066666666666667,0.5833333333333334,0.5172413793103449,0.37142857142857144,29.553264604810995,0.45454545454545453,0.04477611940298507,0.013157894736842105,0.10416666666666667,0.022727272727272728,0.06956521739130435,0.016666666666666666,0.02857142857142857,,0.07692307692307693,,0.07142857142857142,0.12121212121212122,0.024390243902439025,0.5,0.2571428571428571,0.3888888888888889,0.4666666666666667,0.42857142857142855,0.21428571428571427,0.13333333333333333,0.16666666666666666,0.5,0.15714285714285714,0.45454545454545453,0.45454545454545453,0.1,0.2857142857142857,0.2857142857142857,1.0,0.2714285714285714,0.3684210526315789,0.3684210526315789,1.0,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,,,0.3076923076923077,0.6285714285714286,0.3684210526315789,0.5195278571428572,0.488475,0.5032115384615385,0.0547945205479452,0.0851063829787234,0.11290322580645161,0.5,8.170454545454545,25.08076923076923,0.3888888888888889,2.0,6.0,1.0,2.0,4.0,4.0,6.0,6.0,1.0,6.0,3.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.5,0.13636363636363635,0.16666666666666666,0.2,0.03333333333333333,0.06666666666666667,0.6,1.0,1.0,0.23076923076923078,0.3333333333333333,0.15384615384615385,0.5,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,2111.0,35,9.0,73,71,26.0,24,8,144,,2.0,,1.0,2.0,6.0,,,1.0,2.0,,2.0,4.0,,,1.0,2.0,8,3.0,6.0,8.0,21.0,82,,1.0,,,1.0,2.0,3.0,2.0,3.0,10.0,2.0,2.0,9.0,,,4.0,2.0,,1.0,1.0,,1.0,,,,3.0,,4.0,2,4.0,7,4.0,11,1.0,1.0,1.0,,,,,1.0,,8,12.0,2.0,,10.0,3.0,2.0,,,2.0,2.0,8.0,23.0,1.0,0.5,0.5,1.0,0.5,,0.5,0.25,,0.6666666666666666,0.4642857142857143,,0.7,0.5526315789473685,0.25,0.7142857142857143,0.42857142857142855,23.80952380952381,,0.26666666666666666,0.23529411764705882,0.125,,0.1935483870967742,0.12121212121212122,0.08333333333333333,,0.2857142857142857,0.2857142857142857,,0.15384615384615385,0.25,1.0,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,1.0,0.5,,,,0.14285714285714285,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,1.0,,,,,,0.2,0.5714285714285714,0.5,0.47348214285714285,0.5926,0.42973,0.17647058823529413,0.2727272727272727,0.047619047619047616,0.47619047619047616,5.95,25.016666666666666,0.3561643835616438,,,,1.0,1.0,,1.0,5.0,,1.0,,,,4.0,,,,,2.0,1.0,,0.5,0.625,0.5,0.6666666666666666,,,,,,,,0.2,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.75,,,,,,,,,,,,,,True,,,,,,,,
1630217,1610612763,Desmond Bane,Desmond Bane,1630217,MEM,7561.0,126,49.0,269,260,105.0,82,35,529,4.0,11.0,1.0,1.0,4.0,10.0,1.0,2.0,5.0,6.0,2.0,15.0,24.0,1.0,2.0,11.0,9.0,23,20.0,30.0,4.0,82.0,277,2.0,3.0,2.0,4.0,10.0,2.0,7.0,12.0,1.0,26.0,16.0,2.0,54.0,6.0,,24.0,15.0,2.0,5.0,7.0,4.0,1.0,2.0,,,19.0,,1.0,2,6.0,10,1.0,11,,4.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,9,8.0,,1.0,5.0,2.0,,,,2.0,1.0,26.0,101.0,,0.8888888888888888,0.8888888888888888,0.9,0.6666666666666666,0.5,0.6666666666666666,0.391304347826087,0.6666666666666666,0.2857142857142857,0.7358490566037735,0.7142857142857143,0.6578947368421053,0.7363636363636363,0.7142857142857143,0.6578947368421053,0.5660377358490566,18.77022653721683,1.0,0.08450704225352113,0.013157894736842105,0.041666666666666664,,0.06722689075630252,0.007936507936507936,0.02631578947368421,,0.0625,,0.26666666666666666,0.05555555555555555,,0.5,0.20754716981132076,0.36363636363636365,0.5714285714285714,1.0,0.18867924528301888,0.4,0.6666666666666666,0.75,0.03773584905660377,0.5,0.5,0.11320754716981132,0.8333333333333334,0.8333333333333334,1.0,0.4528301886792453,0.625,0.625,0.8666666666666667,0.14285714285714285,1.0,0.2857142857142857,0.2857142857142857,0.5,1.0,0.5789473684210527,0.7735849056603774,0.625,0.518961320754717,0.5820125,0.45761315789473683,0.03636363636363636,0.08,0.12195121951219512,0.3170731707317073,6.469565217391305,25.28333333333334,0.3903345724907063,,1.0,1.0,1.0,1.0,6.0,7.0,8.0,,,,,1.0,5.0,,1.0,,1.0,2.0,2.0,3.0,0.5833333333333334,0.34782608695652173,0.36363636363636365,0.4,,,1.0,0.5,1.0,0.05263157894736842,,0.05263157894736842,1.0,0.5454545454545454,,2.0,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,
203937,1610612763,Kyle Anderson,Kyle Anderson,203937,MEM,13234.0,221,7.0,467,467,180.0,161,56,934,11.0,16.0,3.0,5.0,13.0,19.0,2.0,4.0,1.0,7.0,,2.0,5.0,,1.0,1.0,26.0,39,3.0,12.0,11.0,72.0,518,3.0,5.0,,1.0,9.0,6.0,11.0,2.0,9.0,24.0,20.0,32.0,9.0,,2.0,5.0,2.0,9.0,12.0,21.0,10.0,2.0,5.0,4.0,,54.0,4.0,4.0,22,18.0,42,10.0,52,1.0,11.0,8.0,3.0,4.0,4.0,,10.0,1.0,22,14.0,3.0,,18.0,5.0,5.0,,,7.0,2.0,24.0,176.0,4.0,0.38461538461538464,0.4,1.0,0.25,,0.25,0.6666666666666666,0.6,0.5454545454545454,0.5980392156862745,0.5,0.5769230769230769,0.6101694915254238,0.5,0.6,0.23529411764705882,13.018867924528303,0.4,0.1651376146788991,0.031746031746031744,0.2391304347826087,0.043010752688172046,0.19900497512437812,0.0365296803652968,0.045454545454545456,0.030303030303030304,0.15555555555555556,0.11904761904761904,0.2727272727272727,0.22388059701492538,0.047619047619047616,0.2857142857142857,0.3137254901960784,0.6875,0.7333333333333333,0.6363636363636364,0.37254901960784315,0.6842105263157895,0.6842105263157895,0.23076923076923078,0.0784313725490196,0.5,0.5,0.13725490196078433,0.14285714285714285,0.14285714285714285,1.0,0.09803921568627451,0.4,0.4,1.0,0.8333333333333334,0.6,,0.16666666666666666,,,0.07692307692307693,0.5490196078431373,0.4,0.528285294117647,0.66885,0.5822346153846154,0.09259259259259259,0.11904761904761904,0.125,0.3333333333333333,6.5487179487179485,24.24166666666667,0.3854389721627409,5.0,8.0,,1.0,1.0,,1.0,1.0,1.0,6.0,,,4.0,10.0,1.0,,2.0,,7.0,4.0,3.0,0.5,0.02564102564102564,0.0625,,0.05,0.28,,,,0.6153846153846154,0.625,0.07692307692307693,1.0,,3.0,2.0,1.0,3.0,0.13333333333333333,0.022727272727272728,3.0,,2.0,1.0,1.0,0.11764705882352941,,,,,,,,True,,,,,,,,
1630533,1610612763,Ziaire Williams,Ziaire Williams,1630533,MEM,4754.0,79,-14.0,171,177,58.0,59,18,348,8.0,10.0,2.0,2.0,3.0,3.0,,2.0,2.0,8.0,,3.0,11.0,,1.0,3.0,11.0,15,5.0,19.0,9.0,46.0,207,2.0,3.0,,1.0,10.0,3.0,5.0,5.0,4.0,19.0,18.0,4.0,15.0,,2.0,11.0,3.0,,1.0,1.0,1.0,,,,,3.0,,2.0,4,3.0,7,2.0,9,,3.0,1.0,2.0,1.0,1.0,,2.0,,7,6.0,,,9.0,3.0,,,,,,19.0,57.0,,0.8181818181818182,0.9,1.0,0.2631578947368421,,0.2631578947368421,0.7333333333333333,0.6666666666666666,0.6,0.5441176470588235,0.5,0.75,0.6216216216216216,0.8333333333333334,0.8636363636363636,0.5588235294117647,20.3125,0.5,0.08333333333333333,0.046511627906976744,0.1111111111111111,,0.09722222222222222,0.024390243902439025,0.08,,0.09090909090909091,0.058823529411764705,0.125,,,,0.29411764705882354,0.8,0.8888888888888888,0.75,0.08823529411764706,1.0,1.0,1.0,0.058823529411764705,,,0.23529411764705882,0.25,0.2857142857142857,1.0,0.3235294117647059,0.2727272727272727,0.2727272727272727,1.0,0.5,1.0,,0.25,,,0.3,0.8529411764705882,0.2727272727272727,0.5945147058823529,0.6143500000000001,0.668765,0.13513513513513514,0.17647058823529413,0.21739130434782608,0.41304347826086957,5.08,24.678947368421053,0.3391812865497076,3.0,5.0,,2.0,2.0,1.0,3.0,1.0,,1.0,,,1.0,4.0,1.0,1.0,1.0,,,,,0.6,0.06666666666666667,0.1,,,0.36363636363636365,,,,0.5,0.6,0.2,1.0,0.3333333333333333,6.0,,,,,,1.0,0.5,,,,,1.0,1.0,2.0,0.05263157894736842,0.125,0.1,,True,,,,,,,,
1629001,1610612763,De'Anthony Melton,De'Anthony Melton,1629001,MEM,4729.0,79,,166,169,77.0,73,22,335,2.0,2.0,,,1.0,2.0,,2.0,1.0,5.0,1.0,6.0,15.0,2.0,3.0,6.0,3.0,6,7.0,20.0,2.0,29.0,182,,,2.0,4.0,8.0,1.0,2.0,10.0,1.0,15.0,4.0,2.0,21.0,,,15.0,6.0,4.0,3.0,7.0,1.0,2.0,2.0,2.0,,17.0,5.0,,2,1.0,6,5.0,11,1.0,4.0,2.0,2.0,3.0,3.0,,6.0,2.0,4,2.0,,,3.0,1.0,1.0,,,1.0,1.0,15.0,77.0,,0.6666666666666666,0.6666666666666666,1.0,0.35,0.5,0.35,0.5,,0.5,0.5192307692307693,0.75,0.5833333333333334,0.5178571428571429,0.6666666666666666,0.5769230769230769,0.7692307692307693,17.460317460317462,0.5,0.034482758620689655,,0.05405405405405406,0.13513513513513514,0.045454545454545456,0.06578947368421052,,0.1,0.08333333333333333,,,0.03571428571428571,0.0625,1.0,0.07692307692307693,1.0,1.0,0.5,0.07692307692307693,0.5,0.5,1.0,0.07692307692307693,,,0.19230769230769232,0.2,0.2,1.0,0.5769230769230769,0.4,0.4,1.0,,,0.25,0.75,0.6666666666666666,1.0,0.5,0.8461538461538461,0.4,0.5382269230769231,0.5679,0.53025,0.037037037037037035,0.14285714285714285,0.27586206896551724,0.5172413793103449,9.75,25.099999999999998,0.463855421686747,,,,1.0,4.0,3.0,4.0,,1.0,3.0,,1.0,2.0,2.0,1.0,,,,1.0,,,0.4,,,,0.14814814814814814,0.1111111111111111,,,,,,0.3333333333333333,0.25,0.5,2.0,3.0,,1.0,0.6,,,,,,,,,,,,,,,True,,,,,,,,
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,7053.0,118,-13.0,255,258,124.0,98,34,513,17.0,19.0,4.0,5.0,4.0,16.0,,,,,,,,,,,21.0,35,,,14.0,56.0,284,4.0,5.0,,,9.0,7.0,12.0,,6.0,20.0,32.0,10.0,,,8.0,,,4.0,5.0,9.0,5.0,,2.0,1.0,1.0,23.0,,6.0,7,7.0,15,6.0,21,1.0,,,,3.0,1.0,2.0,6.0,,12,17.0,1.0,3.0,24.0,9.0,2.0,,,4.0,3.0,20.0,123.0,2.0,0.7619047619047619,0.9411764705882353,,,,,0.6,0.8,0.5833333333333334,0.6,0.8,0.5833333333333334,0.6086956521739131,0.75,0.5555555555555556,,17.869415807560138,0.5,0.1206896551724138,0.08695652173913043,0.16666666666666666,,0.14,0.04838709677419355,0.05405405405405406,,0.16666666666666666,0.13636363636363635,,0.16666666666666666,0.1111111111111111,0.75,0.5428571428571428,0.8947368421052632,0.9444444444444444,0.7058823529411765,0.45714285714285713,0.25,0.3333333333333333,1.0,,,,,,,,,,,,1.0,0.8,,,,,,0.5428571428571428,,0.5631142857142858,0.5872200000000001,0.58155,0.20454545454545456,0.20454545454545456,0.16071428571428573,0.35714285714285715,3.8228571428571425,,0.48627450980392156,7.0,8.0,,,,,,5.0,,3.0,,1.0,2.0,2.0,2.0,,,,4.0,2.0,2.0,,0.14285714285714285,0.05263157894736842,0.25,,0.16666666666666666,,,,0.6666666666666666,0.875,,,,1.0,1.0,,2.0,0.125,0.125,6.0,,,,,,,,,,,,0.125,True,,,,,,,,
1630214,1610612763,Xavier Tillman,Xavier Tillman,1630214,MEM,2463.0,41,22.0,79,82,18.0,22,7,161,6.0,6.0,2.0,2.0,3.0,3.0,,,1.0,1.0,,,,,,,9.0,9,1.0,1.0,2.0,23.0,85,2.0,2.0,,,5.0,3.0,3.0,,1.0,7.0,16.0,2.0,3.0,,,,,1.0,,1.0,,,1.0,,,2.0,2.0,3.0,3,1.0,4,5.0,9,,2.0,2.0,,,,,2.0,,6,4.0,,2.0,3.0,2.0,,,,,,7.0,18.0,,0.8888888888888888,0.8888888888888888,1.0,1.0,,1.0,1.0,1.0,1.0,1.05,1.0,1.0,1.0454545454545454,0.8333333333333334,1.1666666666666667,0.1,14.772727272727273,,0.047619047619047616,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.10256410256410256,0.16129032258064516,0.2857142857142857,0.5,0.1111111111111111,,,0.23076923076923078,,,0.6,1.0,1.0,0.8333333333333334,0.3,1.0,1.0,1.0,,,,0.1,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,0.7,,0.6189549999999999,0.6013,0.7139666666666665,0.18181818181818182,0.2,0.21739130434782608,0.30434782608695654,3.066666666666667,23.1,0.22784810126582278,3.0,3.0,,,,,,,,2.0,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,0.1111111111111111,,1.0,,,,,,,,,,,,True,,,,,,,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,8242.0,137,15.0,293,295,129.0,114,36,588,14.0,26.0,1.0,4.0,10.0,19.0,1.0,2.0,,5.0,,5.0,13.0,1.0,1.0,5.0,25.0,47,5.0,18.0,23.0,88.0,329,1.0,5.0,1.0,1.0,5.0,18.0,29.0,9.0,17.0,56.0,8.0,42.0,,15.0,2.0,13.0,5.0,23.0,16.0,39.0,10.0,6.0,18.0,4.0,1.0,94.0,3.0,1.0,12,14.0,27,5.0,32,,7.0,3.0,4.0,8.0,5.0,3.0,12.0,2.0,5,29.0,1.0,3.0,26.0,6.0,6.0,,,2.0,,50.0,125.0,2.0,0.16,0.16666666666666666,,0.2777777777777778,1.0,0.2777777777777778,0.5319148936170213,0.2,0.6206896551724138,0.5,0.4166666666666667,0.5131578947368421,0.5714285714285714,0.4166666666666667,0.5957446808510638,0.27692307692307694,26.48809523809524,0.6666666666666666,0.19444444444444445,0.013157894736842105,0.21818181818181817,0.05172413793103448,0.2047244094488189,0.029850746268656716,,0.09523809523809523,0.12121212121212122,0.25,0.26666666666666666,0.175,,,0.4,0.5384615384615384,0.5833333333333334,0.21428571428571427,0.2923076923076923,0.5263157894736842,0.625,0.1,0.03076923076923077,0.5,0.5,0.07692307692307693,,,,0.2,0.38461538461538464,0.38461538461538464,,0.6666666666666666,0.25,,0.16666666666666666,1.0,,0.13157894736842105,0.676923076923077,0.38461538461538464,0.5532053846153848,0.4094625,0.5602776315789474,0.08450704225352113,0.11320754716981132,0.056818181818181816,0.6363636363636364,4.719148936170214,25.188888888888886,0.4402730375426621,12.0,17.0,,,4.0,1.0,1.0,5.0,4.0,4.0,,,4.0,2.0,,1.0,,,2.0,1.0,1.0,0.1111111111111111,0.10638297872340426,0.07692307692307693,0.15789473684210525,0.02702702702702703,0.3333333333333333,,,,0.4473684210526316,0.7058823529411765,0.10526315789473684,,0.2,,1.0,,1.0,0.08333333333333333,0.027777777777777776,1.0,,1.0,,,0.08333333333333333,,,,,,,,True,,,,,,,,
