EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3FGM,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyArc3Accuracy,HeaveAttempts,Arc3PctBlocked,on,PtsUnassisted3s,FTOffRebounds,AtRimPctBlocked,OffFTReboundPct
1627854,1610612743,Bryn Forbes,Bryn Forbes,1627854,DEN,1515.0,25,-7,54,53,33.0,15,5.0,107,1.0,3.0,1.0,1.0,3.0,2.0,5.0,66,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,33.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.625,1.0,0.5,1.0,7.017543859649123,0.1111111111111111,0.05555555555555555,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5308,0.5304,0.25,0.25,0.4,0.4,26.099999999999998,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,8528.0,142,-42,290,280,105.0,89,35.0,570,7.0,14.0,2.0,10.0,25.0,8.0,62.0,367,,6.0,8.0,5.0,18.0,30.0,14.0,7.0,22.0,27.0,2.0,59.0,1.0,8.0,9.0,14.0,11.0,10.0,1.0,18.0,105.0,1.0,0.4,0.4,0.5869565217391305,0.6326530612244898,0.75,0.45,0.5434782608695652,16.766467065868266,0.017241379310344827,0.06896551724137931,,0.30434782608695654,0.5,0.5,1.0,0.1111111111111111,0.5869565217391305,0.5,0.4916141304347826,0.4729194444444444,0.12244897959183673,0.038461538461538464,0.0967741935483871,0.2903225806451613,24.72,0.3620689655172414,2.0,2.0,5.0,8.0,5.0,11.0,3.0,11.0,1.0,1.0,6.0,2.0,3.0,12.0,21.0,2.0,4.0,5.0,10.0,1.0,8.0,16.0,1.0,5.0,3.0,2.0,4.0,16.0,1.0,7.0,1.0,6.0,5.0,1.0,4.0,2.0,4.0,3.0,1.0,7.0,5.0,5.0,2.0,2.0,3.0,5.0,0.3333333333333333,0.3333333333333333,0.5,0.125,0.5714285714285714,0.5,0.75,0.3611111111111111,0.04,0.09090909090909091,0.5714285714285714,0.1206896551724138,0.01818181818181818,0.007575757575757576,0.029411764705882353,0.02702702702702703,0.0975609756097561,0.17647058823529413,0.043478260869565216,1.0,1.0,1.0,0.17391304347826086,0.625,0.625,0.2391304347826087,0.45454545454545453,0.45454545454545453,0.4,0.2391304347826087,0.2727272727272727,0.3,1.0,0.25,0.75,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.45925,0.21739130434782608,12.247619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630538,1610612743,Bones Hyland,Bones Hyland,1630538,DEN,1981.0,33,-1,67,71,37.0,29,10.0,138,1.0,6.0,4.0,2.0,7.0,3.0,13.0,75,,,5.0,3.0,10.0,6.0,6.0,1.0,2.0,5.0,,13.0,1.0,2.0,2.0,2.0,4.0,4.0,,10.0,37.0,1.0,0.2857142857142857,0.2857142857142857,0.38461538461538464,0.43333333333333335,,0.45454545454545453,0.5384615384615384,24.675324675324674,0.09090909090909091,0.06896551724137931,,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,0.4444444444444444,0.6923076923076923,0.16666666666666666,0.4936384615384615,0.5003444444444445,0.07142857142857142,,,0.7692307692307693,27.057142857142857,0.5522388059701493,1.0,2.0,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,,2.0,6.0,,,2.0,4.0,1.0,,4.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,4.0,,4.0,,,4.0,3.0,,,2.0,,1.0,,,,0.2,0.3333333333333333,0.5,,0.3888888888888889,,,1.0,0.05555555555555555,,,,,0.08333333333333333,,0.15384615384615385,0.5,0.5,,0.15384615384615385,0.5,0.5,0.15384615384615385,,,,0.07692307692307693,1.0,1.0,1.0,,,,,0.1111111111111111,1.0,,0.14285714285714285,9.166666666666668,1.0,2.0,1.0,1.0,0.3333333333333333,0.2222222222222222,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,8859.0,148,-25,297,293,110.0,95,41.0,590,,6.0,,3.0,14.0,20.0,65.0,363,3.0,15.0,3.0,8.0,25.0,9.0,6.0,,5.0,12.0,,31.0,7.0,16.0,31.0,13.0,20.0,28.0,,25.0,110.0,1.0,0.21428571428571427,0.21428571428571427,0.4411764705882353,0.5158730158730159,0.4411764705882353,0.6578947368421053,0.27450980392156865,20.172910662824208,0.1111111111111111,0.112,0.08333333333333333,0.11764705882352941,,,,,0.5294117647058824,,0.5075245098039216,0.50853,0.22950819672131148,,0.23076923076923078,0.38461538461538464,24.564285714285717,0.37037037037037035,10.0,13.0,7.0,19.0,1.0,5.0,3.0,8.0,2.0,1.0,3.0,,1.0,18.0,37.0,,3.0,7.0,12.0,1.0,22.0,14.0,1.0,7.0,6.0,1.0,3.0,2.0,2.0,7.0,15.0,2.0,2.0,,3.0,1.0,3.0,4.0,,7.0,3.0,4.0,,1.0,4.0,14.0,0.6111111111111112,0.7857142857142857,,0.3333333333333333,0.4864864864864865,0.5833333333333334,0.4,0.5666666666666667,0.07142857142857142,0.125,0.42857142857142855,0.11290322580645161,0.03389830508474576,0.1079136690647482,0.027777777777777776,0.10810810810810811,0.11627906976744186,0.10526315789473684,0.2549019607843137,0.7692307692307693,0.7692307692307693,0.6,0.37254901960784315,0.3684210526315789,0.4375,0.09803921568627451,0.2,0.2,1.0,0.1568627450980392,0.375,0.42857142857142855,1.0,0.13333333333333333,0.06666666666666667,,,0.2,0.3333333333333333,0.509,0.2978723404255319,6.116216216216216,3.0,4.0,2.0,2.0,0.14285714285714285,0.26666666666666666,0.75,4.0,6.0,6.0,12.0,8.0,3.0,13.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,0.5,0.08108108108108109,0.15789473684210525,0.16666666666666666,0.1625,0.3,0.1568627450980392,0.10526315789473684,0.043478260869565216,0.08,0.8,0.5714285714285714,0.4,0.6666666666666666,,,,,,,,True,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,10267.0,171,-44,346,342,136.0,109,45.0,688,5.0,18.0,5.0,5.0,18.0,28.0,155.0,430,6.0,22.0,5.0,11.0,55.0,15.0,18.0,5.0,16.0,29.0,2.0,71.0,24.0,49.0,66.0,20.0,38.0,33.0,,55.0,136.0,1.0,0.2777777777777778,0.2777777777777778,0.5990566037735849,0.6352459016393442,0.5238095238095238,0.6395348837209303,0.16981132075471697,36.5,0.35294117647058826,0.29577464788732394,0.23076923076923078,0.16981132075471697,0.2777777777777778,0.2777777777777778,1.0,0.14285714285714285,0.32075471698113206,0.2777777777777778,0.4465193396226415,0.45944857142857143,0.10256410256410256,,0.14193548387096774,0.3548387096774194,26.477777777777774,0.3930635838150289,10.0,16.0,40.0,58.0,6.0,14.0,,,,,,,1.0,56.0,88.0,,1.0,19.0,30.0,2.0,62.0,50.0,,13.0,8.0,5.0,6.0,8.0,7.0,18.0,17.0,8.0,5.0,3.0,14.0,6.0,7.0,10.0,,24.0,11.0,15.0,1.0,1.0,1.0,12.0,0.5535714285714286,0.5961538461538461,,0.4,0.6363636363636364,0.6333333333333333,0.4444444444444444,0.6285714285714286,,,0.5833333333333334,0.24324324324324326,0.10294117647058823,0.10559006211180125,0.09090909090909091,0.375,0.21153846153846154,0.3181818181818182,0.1509433962264151,0.625,0.625,0.5,0.5471698113207547,0.6896551724137931,0.7547169811320755,0.1320754716981132,0.42857142857142855,0.42857142857142855,0.5,,,,,,0.05555555555555555,,,,,0.5138035714285715,0.12121212121212122,8.020454545454546,5.0,8.0,5.0,5.0,0.4,0.22857142857142856,0.625,4.0,8.0,8.0,17.0,8.0,5.0,10.0,7.0,2.0,,1.0,1.0,,5.0,,,2.0,,3.0,5.0,3.0,,1.0,0.47058823529411764,0.056818181818181816,0.08620689655172414,0.5833333333333334,0.10752688172043011,0.09090909090909091,0.10344827586206896,0.125,0.125,0.05,0.6,0.575,0.4444444444444444,0.5,2.0,7.0,1.0,1.0,0.4,,,True,,,,
203085,1610612743,Austin Rivers,Austin Rivers,203085,DEN,3714.0,62,-11,128,127,79.0,63,11.0,255,,1.0,1.0,2.0,6.0,,6.0,152,,,3.0,,3.0,6.0,,,2.0,3.0,1.0,7.0,,2.0,2.0,9.0,4.0,,,3.0,79.0,1.0,0.3333333333333333,0.4,0.42857142857142855,0.42857142857142855,,0.375,0.8571428571428571,5.673758865248227,,0.03773584905660377,,0.14285714285714285,,,,0.25,0.8571428571428571,,0.5443833333333333,0.5171666666666667,,,,0.5,27.45,0.6171875,,,,1.0,,,2.0,5.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,2.0,,5.0,3.0,2.0,1.0,,1.0,,,1.0,1.0,5.0,,3.0,,,,,,0.3333333333333333,,,,0.375,,,1.0,0.07142857142857142,,,,,0.05,0.125,,,,,0.14285714285714285,,,,,,,0.7142857142857143,0.4,0.4,1.0,,,,,0.5,0.5,,,6.1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,True,,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,8599.0,143,-46,292,288,103.0,83,39.0,580,7.0,18.0,9.0,9.0,24.0,2.0,61.0,369,,7.0,10.0,,22.0,27.0,18.0,7.0,6.0,12.0,,30.0,9.0,19.0,23.0,7.0,2.0,2.0,,22.0,103.0,1.0,0.375,0.375,0.48360655737704916,0.49193548387096775,0.875,0.4583333333333333,0.39344262295081966,20.58823529411765,0.16363636363636364,0.16666666666666666,0.4444444444444444,0.29508196721311475,0.3888888888888889,0.4117647058823529,1.0,0.375,0.4426229508196721,0.3888888888888889,0.4594819672131148,0.44816458333333337,0.016129032258064516,,0.11475409836065574,0.36065573770491804,25.608333333333334,0.3527397260273973,3.0,3.0,13.0,30.0,,4.0,2.0,6.0,,1.0,1.0,1.0,1.0,16.0,37.0,1.0,1.0,5.0,14.0,4.0,18.0,14.0,1.0,6.0,4.0,2.0,,6.0,1.0,10.0,4.0,4.0,3.0,1.0,6.0,2.0,5.0,2.0,,8.0,1.0,4.0,,,,1.0,0.5625,0.6428571428571429,1.0,0.4,0.43243243243243246,0.35714285714285715,0.875,0.4583333333333333,0.041666666666666664,,0.75,0.1694915254237288,0.01639344262295082,0.02857142857142857,0.02631578947368421,0.12121212121212122,0.21428571428571427,0.058823529411764705,0.04918032786885246,1.0,1.0,0.3333333333333333,0.4918032786885246,0.43333333333333335,0.5416666666666666,0.06557377049180328,,,,0.09836065573770492,0.3333333333333333,0.3333333333333333,1.0,,0.25,1.0,1.0,0.041666666666666664,1.0,0.6491,0.02631578947368421,8.454054054054055,2.0,2.0,,,0.07692307692307693,0.08333333333333333,1.0,2.0,2.0,2.0,3.0,4.0,6.0,3.0,,2.0,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,0.6666666666666666,0.16216216216216217,0.2,,0.0379746835443038,,0.057692307692307696,,,0.07407407407407407,1.0,0.6153846153846154,0.5,1.0,3.0,1.0,,,0.3333333333333333,,0.05555555555555555,True,,,,
203210,1610612743,JaMychal Green,JaMychal Green,203210,DEN,1109.0,18,-20,35,36,21.0,15,5.0,71,,,,,,,,48,,,,,,,,,,,,,1.0,4.0,5.0,3.0,,,,,21.0,,,,,,,,,7.142857142857143,0.25,0.2,1.0,,,,,,,,0.4093333333333333,0.4322,,,,,,0.6,,,,2.0,,1.0,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,0.18181818181818182,,0.045454545454545456,,,0.125,0.3333333333333333,,,,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,0.4322,,9.233333333333333,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,1.0,0.07142857142857142,,,0.16666666666666666,,,,,,,,,,,,,,True,,,,
1630267,1610612743,Facundo Campazzo,Facundo Campazzo,1630267,DEN,190.0,3,-7,5,6,,1,1.0,11,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201145,1610612743,Jeff Green,Jeff Green,201145,DEN,6573.0,110,-17,216,214,56.0,46,33.0,430,2.0,3.0,,3.0,8.0,4.0,19.0,269,1.0,3.0,2.0,3.0,3.0,9.0,3.0,2.0,2.0,2.0,,4.0,2.0,10.0,17.0,5.0,4.0,5.0,,3.0,56.0,1.0,0.375,0.375,0.4411764705882353,0.5,0.5,0.21428571428571427,0.47058823529411764,8.203125,0.043478260869565216,0.08247422680412371,0.125,0.17647058823529413,0.6666666666666666,1.0,1.0,,0.5882352941176471,0.6666666666666666,0.48874411764705883,0.45583,0.1111111111111111,,0.15789473684210525,0.15789473684210525,24.150000000000002,0.25925925925925924,1.0,2.0,2.0,6.0,,1.0,1.0,5.0,,,2.0,,,3.0,9.0,,,,3.0,,2.0,4.0,1.0,,,,,2.0,6.0,6.0,7.0,3.0,1.0,2.0,1.0,,,1.0,,2.0,,4.0,1.0,,1.0,2.0,0.3333333333333333,0.5,,,0.3333333333333333,,0.3333333333333333,,0.125,,0.5,0.11764705882352941,0.125,0.06666666666666667,0.13333333333333333,0.034482758620689655,0.11428571428571428,0.125,0.11764705882352941,0.5,0.5,,0.35294117647058826,0.3333333333333333,0.4,0.058823529411764705,,,,0.29411764705882354,0.2,0.2,1.0,,,,,0.4,,0.2509,0.2,7.411111111111111,,,1.0,1.0,,,,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.25,0.017543859649122806,,0.025,,0.1111111111111111,,0.5,0.5,0.6666666666666666,0.5,,1.0,1.0,,,,0.3333333333333333,True,,,,
