EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassSteals,PenaltyTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,ShortMidRangeFGM,FtPoints,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,Fg3aBlocked,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsPutbacks,BadPassTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,OffCorner3ReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,Charge Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceFtPoints,SelfOReb,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,on,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,1512.0,25,-2.0,52,51,7.0,20.0,1,103,1.0,4.0,1.0,1.0,4.0,3,52,1.0,3.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,0.25,0.25,0.375,0.375,1.0,13.20754716981132,0.09090909090909091,0.15384615384615385,0.125,0.125,0.1,0.3333333333333333,1.0,0.25,0.25,1.0,1.0,1.0,0.6053625,0.612,22.95,0.1346153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627936,1610612741,Alex Caruso,Alex Caruso,1627936,CHI,6247.0,104,-19.0,212,212,20.0,35.0,14,424,3.0,9.0,1.0,6.0,16.0,22,230,2.0,12.0,4.0,15.0,3.0,1.0,34.0,5.0,4.0,9.0,11.0,4.0,2.0,1.0,1.0,,1.0,4.0,9.0,7.0,2.0,,20.0,0.6666666666666666,0.375,0.375,0.55,0.55,0.8,9.251101321585903,0.08695652173913043,0.09615384615384616,0.09183673469387756,0.15,0.09302325581395349,0.1111111111111111,0.45,0.3333333333333333,0.3333333333333333,1.0,0.5,0.9,0.5661925,0.5541,24.40625,0.09433962264150944,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,6.0,7.0,3.0,11.0,5.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.017241379310344827,0.019230769230769232,0.01818181818181818,0.04,0.02702702702702703,0.07142857142857142,0.5,0.1,1.0,1.0,1.0,0.05,0.05,0.35,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.42857142857142855,0.7251,0.09090909090909091,5.550000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,2058.0,34,-23.0,70,72,14.0,23.0,6,142,,1.0,,,7.0,6,79,1.0,,,3.0,,,6.0,2.0,4.0,6.0,6.0,,,1.0,1.0,,3.0,1.0,4.0,1.0,,,14.0,,,,0.14285714285714285,0.2,0.5,23.376623376623375,0.26666666666666666,0.1111111111111111,0.18181818181818182,0.1111111111111111,0.16666666666666666,,0.07142857142857142,,,,,0.6428571428571429,0.48969642857142853,0.472625,26.257142857142856,0.2,1.0,2.0,,,2.0,3.0,,,6.0,,1.0,2.0,7.0,1.0,1.0,,2.0,2.0,,6.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,0.5,0.5,0.2857142857142857,1.0,1.0,1.0,,,,,,,,0.14285714285714285,0.5,1.0,,0.14285714285714285,0.21428571428571427,0.42857142857142855,,,,,,,,,0.5,,,0.3333333333333333,9.742857142857144,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5,0.16666666666666666,0.6666666666666666,0.75,0.5,0.5,1.0,0.06666666666666667,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202684,1610612741,Tristan Thompson,Tristan Thompson,202684,CHI,1012.0,17,-19.0,36,38,1.0,7.0,2,74,,,,,,2,48,,,1.0,2.0,,1.0,5.0,,1.0,1.0,2.0,,,,2.0,,4.0,1.0,3.0,1.0,,,1.0,,,,0.5,0.5,,15.384615384615383,0.14285714285714285,,0.06666666666666667,,,,,,,,,0.5,0.5206500000000001,,,0.027777777777777776,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,,2.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,0.5,1.0,1.0,1.0,,0.14285714285714285,0.058823529411764705,,,,,0.5,1.0,1.0,,0.5,,,,,,1.0,1.0,,,,,,,1.0,4.05,,,,2.0,,,2.0,1.0,,,,,,,,,0.5,0.3333333333333333,,,,,,2.0,1.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,9154.0,153,-41.0,316,313,39.0,63.0,24,629,1.0,2.0,,9.0,24.0,77,352,2.0,27.0,8.0,24.0,5.0,3.0,56.0,13.0,7.0,21.0,21.0,3.0,2.0,2.0,6.0,2.0,12.0,3.0,9.0,14.0,,,39.0,1.0,0.375,0.375,0.5,0.5579710144927537,0.38095238095238093,23.546511627906977,0.09722222222222222,0.18840579710144928,0.14184397163120568,0.06896551724137931,0.14285714285714285,0.38461538461538464,0.031746031746031744,0.5,0.5,1.0,,0.6984126984126984,0.5301087301587302,0.6117437499999999,26.69583333333333,0.12341772151898735,12.0,20.0,1.0,1.0,8.0,11.0,,8.0,22.0,,2.0,18.0,39.0,1.0,1.0,,2.0,16.0,,22.0,8.0,16.0,4.0,6.0,6.0,,,,1.0,2.0,3.0,,1.0,,,1.0,1.0,0.4444444444444444,0.4444444444444444,0.46153846153846156,1.0,1.0,1.0,,,,,,0.13636363636363635,1.0,0.31746031746031744,0.6,0.75,0.4166666666666667,0.12698412698412698,0.1746031746031746,0.3492063492063492,0.36363636363636365,0.36363636363636365,1.0,1.0,1.0,,,,0.25,0.36363636363636365,,0.025974025974025976,7.8307692307692305,2.0,14.0,6.0,20.0,5.0,,6.0,3.0,,15.0,7.0,1.0,,0.1282051282051282,0.2,,0.5,0.09523809523809523,0.25,0.2857142857142857,0.5,0.1044776119402985,0.16279069767441862,,3.0,1.0,,,3.0,5.0,4.0,1.0,3.0,1.0,8.0,17.0,1.0,1.0,3.0,2.0,1.0,17.0,2.0,0.5,0.5,0.5625,0.7727272727272727,0.125,0.06666666666666667,0.36363636363636365,0.36363636363636365,0.5,0.625,0.6,0.5,0.22077922077922077,,,,,,,,,,,,True,,,,,,,
202696,1610612741,Nikola Vucevic,Nikola Vucevic,202696,CHI,7700.0,128,-18.0,264,259,33.0,48.0,21,523,,2.0,,9.0,27.0,67,287,3.0,27.0,3.0,10.0,3.0,,23.0,12.0,13.0,27.0,36.0,2.0,,,2.0,,3.0,6.0,8.0,5.0,,,33.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5153846153846153,0.42857142857142855,23.61111111111111,0.21666666666666667,0.20689655172413793,0.211864406779661,0.18181818181818182,0.2391304347826087,0.08333333333333333,0.031746031746031744,,,,,0.6031746031746031,0.5037150793650794,0.4727571428571428,26.107407407407408,0.125,5.0,11.0,1.0,4.0,11.0,14.0,,9.0,25.0,,3.0,18.0,36.0,1.0,5.0,,4.0,32.0,,25.0,9.0,7.0,3.0,1.0,3.0,5.0,4.0,9.0,2.0,,,1.0,4.0,3.0,1.0,4.0,2.0,0.8888888888888888,0.9411764705882353,0.5,0.2,0.2,0.3333333333333333,0.05263157894736842,0.078125,0.06428571428571428,0.02857142857142857,0.09302325581395349,0.25,0.5,0.1746031746031746,0.45454545454545453,0.45454545454545453,0.8,0.1746031746031746,0.2222222222222222,0.3968253968253968,0.36,0.36,1.0,0.8,0.25,,,,0.42857142857142855,0.36,0.527825,0.05970149253731343,9.313888888888888,7.0,4.0,4.0,4.0,2.0,,1.0,1.0,,5.0,3.0,,,0.05555555555555555,,,0.3333333333333333,0.2222222222222222,0.6363636363636364,0.7777777777777778,0.8571428571428571,0.046153846153846156,0.07894736842105263,2.0,,2.0,,0.047619047619047616,1.0,1.0,6.0,,2.0,,2.0,6.0,2.0,,1.0,,,6.0,,,0.5,0.2857142857142857,0.375,0.18181818181818182,0.18181818181818182,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,1.0,,0.08955223880597014,2.0,2.0,0.09090909090909091,0.05263157894736842,0.058823529411764705,,,,,,,True,,,,,,,
1629750,1610612741,Javonte Green,Javonte Green,1629750,CHI,1919.0,32,4.0,69,68,14.0,17.0,10,137,,,,,1.0,4,66,,,,,,,,2.0,3.0,5.0,11.0,1.0,1.0,,,,,3.0,3.0,1.0,,,14.0,,,,0.25,0.25,0.125,9.876543209876543,0.23076923076923078,0.1,0.15151515151515152,0.3333333333333333,0.13333333333333333,,,,,,,0.875,0.59446875,0.610125,24.8,0.2028985507246377,2.0,6.0,1.0,5.0,1.0,,,,1.0,,,2.0,7.0,1.0,5.0,,2.0,2.0,,1.0,,,,,,2.0,4.0,6.0,,,,,,,,,,0.5,1.0,0.2857142857142857,0.2,0.2,0.2,0.16,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.2222222222222222,,,0.75,0.3333333333333333,0.4,0.5,0.125,,0.125,,,,1.0,0.2,,,,,,0.637975,0.5,1.8,,,4.0,2.0,1.0,,,,,,,,,0.14285714285714285,0.16666666666666666,,,0.3333333333333333,,,,,,2.0,,,1.0,,1.0,3.0,,,1.0,,,2.0,,,,,,2.0,,,0.25,0.25,0.25,,,,,,0.75,0.3333333333333333,,0.5,,1.0,0.125,,0.2,,,,,,,True,,,,,,,
201942,1610612741,DeMar DeRozan,DeMar DeRozan,201942,CHI,8089.0,135,-37.0,280,275,37.0,53.0,23,555,,4.0,,,7.0,87,321,,,7.0,11.0,6.0,1.0,29.0,8.0,12.0,22.0,23.0,5.0,,1.0,2.0,,6.0,3.0,6.0,30.0,4.0,,37.0,,,,0.4305555555555556,0.5117647058823529,0.09722222222222222,29.64169381107492,0.1875,0.14035087719298245,0.1652892561983471,0.30434782608695654,0.1702127659574468,,0.05555555555555555,,,,,0.2222222222222222,0.46780000000000005,0.45137499999999997,24.52857142857143,0.13214285714285715,7.0,9.0,1.0,1.0,17.0,39.0,,,3.0,,,31.0,65.0,1.0,4.0,,4.0,18.0,,3.0,,4.0,2.0,1.0,1.0,1.0,,1.0,5.0,,,3.0,1.0,,1.0,2.0,1.0,0.2903225806451613,0.2903225806451613,0.47692307692307695,0.25,0.25,0.4,,0.016129032258064516,0.006756756756756757,,,0.14285714285714285,0.5,0.125,0.7777777777777778,0.7777777777777778,0.14285714285714285,0.2361111111111111,0.5416666666666666,0.041666666666666664,,,,0.25,1.0,,,,,,0.40315,0.04597701149425287,13.432307692307694,4.0,25.0,8.0,44.0,5.0,,4.0,2.0,,28.0,14.0,,,0.07692307692307693,,,0.6666666666666666,0.1,0.23529411764705882,0.2857142857142857,0.25,0.16666666666666666,0.18181818181818182,,2.0,,1.0,0.043478260869565216,1.0,1.0,20.0,,3.0,,10.0,16.0,2.0,,2.0,1.0,,16.0,1.0,,0.375,0.375,0.6153846153846154,0.17647058823529413,0.16666666666666666,0.5128205128205128,0.5405405405405406,0.35,0.125,1.0,,0.1839080459770115,2.0,,,,,1.0,1.0,1.0,0.05128205128205128,,,True,,,,,,,
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,1814.0,30,2.0,67,63,7.0,15.0,4,130,2.0,4.0,,2.0,6.0,8,68,,6.0,,2.0,,,4.0,1.0,1.0,3.0,3.0,1.0,,,1.0,,1.0,,2.0,,,,7.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,12.5,0.05555555555555555,0.09090909090909091,0.06896551724137931,0.16666666666666666,0.1,,0.5,0.5,0.5,1.0,,0.875,0.5799937500000001,,23.95,0.1044776119402985,1.0,1.0,,,1.0,,,,2.0,,,1.0,2.0,,,,,2.0,,2.0,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,0.125,1.0,1.0,1.0,0.125,,0.25,,,,,,,,,,,,,6.949999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,
1630172,1610612741,Patrick Williams,Patrick Williams,1630172,CHI,6265.0,104,-52.0,214,214,23.0,34.0,15,428,2.0,8.0,,3.0,12.0,35,257,2.0,9.0,3.0,4.0,1.0,2.0,11.0,6.0,11.0,19.0,24.0,4.0,,1.0,3.0,,3.0,11.0,12.0,6.0,,,23.0,1.0,0.25,0.25,0.5,0.546875,0.41379310344827586,15.086206896551726,0.2037037037037037,0.15384615384615385,0.1827956989247312,0.15789473684210525,0.17647058823529413,,0.27586206896551724,0.25,0.25,1.0,,0.7241379310344828,0.5536775862068966,0.523125,23.833333333333332,0.10747663551401869,6.0,9.0,2.0,3.0,3.0,5.0,,1.0,4.0,2.0,2.0,10.0,17.0,2.0,3.0,2.0,5.0,14.0,,4.0,1.0,1.0,1.0,,,1.0,4.0,5.0,4.0,,1.0,,2.0,1.0,1.0,2.0,2.0,0.7,0.875,0.5882352941176471,0.6666666666666666,0.4,0.5,0.06153846153846154,0.017857142857142856,0.04132231404958678,,0.027777777777777776,0.16666666666666666,1.0,0.3103448275862069,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.10344827586206896,0.1724137931034483,0.13793103448275862,0.25,0.25,1.0,0.6,0.6666666666666666,,,0.4,1.0,0.25,0.59154,0.14285714285714285,7.164705882352941,1.0,6.0,,6.0,2.0,,,,,7.0,4.0,,,0.11764705882352941,0.2222222222222222,,,0.29411764705882354,0.3333333333333333,0.3333333333333333,1.0,0.125,0.2,4.0,,,1.0,,,,3.0,,,,,,2.0,,1.0,,,,,,,,,,0.2,0.6,0.6,0.6666666666666666,,,,,1.0,1.0,0.1875,0.047619047619047616,0.07142857142857142,,,,,,2.0,True,,,,,,,
