EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,LostBallSteals,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,BlockedArc3,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls,LongMidRangePctAssisted,Travels,Defensive 3 Seconds Violations,SecondChanceTurnovers
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,6722.0,112,3.0,214,208,50,65,27,422,6.0,9.0,1.0,2.0,1.0,2.0,13.0,25.0,5.0,10.0,7.0,1.0,2.0,24.0,44.0,7.0,19.0,67.0,244,1.0,3.0,1.0,2.0,4.0,5.0,10.0,2.0,4.0,14.0,2.0,46.0,2.0,7.0,2.0,6.0,8.0,14.0,5.0,3.0,5.0,1.0,36.0,1.0,3.0,7.0,5.0,12.0,4.0,16.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,7.0,3.0,4.0,8.0,2.0,24.0,1.0,2.0,23.0,3.0,12.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,14.0,50,1.0,0.041666666666666664,0.043478260869565216,0.5454545454545454,0.3333333333333333,0.5,0.47058823529411764,0.25,0.4166666666666667,0.5491803278688525,0.4,0.5,0.13725490196078433,0.045454545454545456,0.1111111111111111,0.04,27.755102040816325,0.7142857142857143,0.13157894736842105,0.05454545454545454,0.17073170731707318,0.01818181818181818,0.1518987341772152,0.03636363636363636,0.07692307692307693,0.06666666666666667,0.024390243902439025,0.125,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.29411764705882354,0.041666666666666664,1.0,0.17647058823529413,0.6666666666666666,0.75,0.16666666666666666,0.49019607843137253,0.52,0.5416666666666666,0.19607843137254902,0.5,0.5,0.13725490196078433,0.5,0.5,0.25,0.16666666666666666,0.5,0.16666666666666666,0.3137254901960784,0.46391372549019605,0.5767625,0.46017916666666664,0.21311475409836064,0.22641509433962265,0.125,0.05970149253731343,0.208955223880597,9.227272727272727,26.342857142857138,0.2336448598130841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,2766.0,46,-2.0,85,84,18,44,14,169,1.0,2.0,1.0,1.0,,,1.0,2.0,,1.0,14.0,1.0,4.0,2.0,5.0,15.0,4.0,23.0,105,1.0,1.0,1.0,,2.0,,1.0,5.0,1.0,7.0,,4.0,,14.0,2.0,2.0,6.0,8.0,5.0,1.0,2.0,,22.0,1.0,,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,2.0,,2.0,,,2.0,,3.0,4.0,,3.0,,,5.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,7.0,18,,,,0.4,1.0,,0.475,0.5,0.5,0.5227272727272727,0.5,0.5,0.75,0.4,0.5,,23.762376237623762,1.0,0.058823529411764705,,0.08333333333333333,0.05263157894736842,0.06896551724137931,0.020833333333333332,,,0.05555555555555555,0.5,,,,0.125,,1.0,0.1,0.5,1.0,,0.1,0.5,0.5,0.05,,,0.7,0.5,1.0,0.5,,,0.6666666666666666,0.85,0.507185,0.592425,0.4824,0.09090909090909091,0.16666666666666666,0.0625,0.08695652173913043,0.30434782608695654,7.2,26.459999999999997,0.21176470588235294,1.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,12.0,3.0,4.0,0.8,0.3333333333333333,0.4,0.3333333333333333,1.0,0.05,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.75,0.16666666666666666,1.0,0.25,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628384,1610612761,OG Anunoby,OG Anunoby,1628384,TOR,4777.0,80,6.0,153,147,27,54,13,300,5.0,6.0,,,2.0,2.0,2.0,7.0,3.0,4.0,12.0,1.0,1.0,10.0,17.0,15.0,3.0,35.0,160,1.0,1.0,2.0,,2.0,2.0,4.0,1.0,,7.0,4.0,16.0,,12.0,1.0,6.0,,6.0,,,6.0,,12.0,1.0,1.0,3.0,1.0,4.0,2.0,6.0,1.0,5.0,2.0,3.0,,1.0,1.0,2.0,4.0,1.0,1.0,7.0,1.0,4.0,,1.0,3.0,1.0,2.0,,1.0,,,,1.0,1.0,,7.0,27,2.0,0.2,0.2,0.5882352941176471,1.0,0.5,0.5,0.3333333333333333,0.7,0.5303030303030303,0.3333333333333333,0.7,0.46875,0.058823529411764705,,0.14285714285714285,22.289156626506024,0.75,0.030303030303030304,0.03225806451612903,0.12,0.02702702702702703,0.06896551724137931,0.029411764705882353,,0.05263157894736842,,,0.05555555555555555,,0.1875,,0.0625,,0.1875,0.8333333333333334,0.8333333333333334,0.2,0.21875,0.2857142857142857,0.3333333333333333,0.125,0.75,0.75,0.375,,,0.3333333333333333,0.4,1.0,0.2,0.65625,0.5169265625,0.5245,0.5077,0.06060606060606061,0.1111111111111111,,0.05714285714285714,0.2,7.941176470588234,25.933333333333337,0.17647058823529413,,3.0,,,4.0,1.0,4.0,1.0,9.0,3.0,4.0,0.75,0.26666666666666666,1.0,0.26666666666666666,,0.09375,,,,0.3333333333333333,0.36363636363636365,0.75,,,1.0,0.3333333333333333,1.0,1.0,3.0,0.06666666666666667,0.08333333333333333,0.1,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,7788.0,130,5.0,249,245,62,96,32,494,19.0,23.0,7.0,8.0,3.0,3.0,1.0,3.0,,1.0,9.0,1.0,1.0,20.0,27.0,15.0,9.0,67.0,283,8.0,10.0,1.0,4.0,20.0,4.0,5.0,5.0,1.0,15.0,24.0,16.0,12.0,9.0,3.0,,1.0,1.0,1.0,,,,3.0,4.0,8.0,14.0,9.0,23.0,12.0,35.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,8.0,13.0,,12.0,1.0,3.0,10.0,,4.0,,5.0,2.0,2.0,1.0,3.0,7.0,3.0,15.0,62,2.0,0.6,0.8571428571428571,0.7407407407407407,0.8,0.8,0.6904761904761905,0.7272727272727273,0.7,0.7127659574468085,0.7692307692307693,0.6818181818181818,0.35714285714285715,0.1111111111111111,0.08695652173913043,0.3333333333333333,17.132867132867133,0.5,0.1875,0.11940298507462686,0.30434782608695654,0.06896551724137931,0.24468085106382978,0.096,0.125,0.05405405405405406,0.06818181818181818,0.18181818181818182,0.1935483870967742,0.16666666666666666,0.2692307692307692,0.35,0.07692307692307693,0.42857142857142855,0.5476190476190477,0.8260869565217391,0.9047619047619048,0.5789473684210527,0.07142857142857142,0.3333333333333333,0.5,0.023809523809523808,,,0.21428571428571427,0.7272727272727273,0.875,0.09090909090909091,0.3,1.0,0.1,0.9047619047619048,0.5982345238095238,0.5960642857142856,0.5782499999999999,0.08695652173913043,0.12903225806451613,,0.29850746268656714,0.22388059701492538,3.2222222222222223,24.993333333333336,0.24899598393574296,3.0,6.0,2.0,4.0,3.0,,6.0,2.0,18.0,,3.0,1.0,0.4,0.4,0.4,,0.14285714285714285,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,,0.3333333333333333,,,,,,0.07142857142857142,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.14285714285714285,,,,,,,,,,,,,True,,,,,,,
1630173,1610612761,Precious Achiuwa,Precious Achiuwa,1630173,TOR,4038.0,67,-6.0,132,131,41,61,15,263,9.0,12.0,1.0,4.0,,3.0,,6.0,,1.0,4.0,,1.0,9.0,19.0,8.0,2.0,26.0,159,1.0,4.0,1.0,1.0,3.0,,5.0,2.0,,3.0,14.0,4.0,,4.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,2.0,2.0,3.0,1.0,5.0,4.0,9.0,1.0,,,,,,,,,,4.0,7.0,,5.0,,,3.0,1.0,2.0,,1.0,,1.0,,,1.0,1.0,3.0,41,1.0,0.7777777777777778,0.7777777777777778,0.47368421052631576,0.25,,0.4444444444444444,0.2,0.21428571428571427,0.4642857142857143,0.25,0.21428571428571427,0.2962962962962963,0.21052631578947367,0.08333333333333333,0.5,18.79194630872483,,0.05,0.05555555555555555,0.11538461538461539,0.08,0.08695652173913043,0.06557377049180328,0.2857142857142857,,0.1111111111111111,,0.07692307692307693,,0.16666666666666666,0.07142857142857142,0.09090909090909091,1.0,0.4444444444444444,0.75,0.8181818181818182,0.7777777777777778,0.2222222222222222,,,0.037037037037037035,,,0.14814814814814814,0.8,0.25,,0.42857142857142855,,0.14285714285714285,0.7407407407407407,0.5722796296296296,0.5852333333333334,0.5582714285714286,0.07142857142857142,0.1,,0.11538461538461539,0.11538461538461539,4.242105263157894,24.849999999999998,0.3106060606060606,1.0,4.0,,1.0,1.0,1.0,2.0,1.0,6.0,,1.0,1.0,0.25,0.5,0.25,,0.14814814814814814,0.25,0.25,1.0,0.25,0.25,1.0,0.14285714285714285,,1.0,0.25,1.0,,,,,,,0.2,,1.0,,,,,,,1.0,0.5,,,,,,,,,,,True,,,,,,,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,2799.0,47,-5.0,92,91,28,35,14,183,3.0,5.0,1.0,1.0,,,,4.0,2.0,4.0,5.0,,2.0,5.0,13.0,8.0,4.0,20.0,103,1.0,1.0,1.0,,5.0,1.0,4.0,3.0,1.0,6.0,2.0,8.0,2.0,4.0,1.0,4.0,,4.0,,,4.0,,8.0,2.0,2.0,4.0,8.0,12.0,4.0,16.0,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,5.0,1.0,4.0,,,5.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,6.0,28,,0.2,0.25,0.38461538461538464,1.0,0.25,0.38095238095238093,1.25,0.35714285714285715,0.43478260869565216,1.25,0.375,0.38095238095238093,0.07692307692307693,,0.25,22.935779816513758,0.5,0.38095238095238093,0.08,0.2,0.07692307692307693,0.2926829268292683,0.0784313725490196,0.14285714285714285,0.06666666666666667,0.05555555555555555,0.4,0.42857142857142855,,0.2,0.2,0.09090909090909091,1.0,0.23809523809523808,0.6,0.6,0.3333333333333333,0.19047619047619047,,,0.19047619047619047,0.5,0.5,0.23809523809523808,0.5,1.0,,,,0.2857142857142857,0.6190476190476191,0.501675,0.507325,0.45360833333333334,0.09090909090909091,0.14285714285714285,,0.25,0.3,8.36923076923077,33.462500000000006,0.30434782608695654,1.0,3.0,,1.0,1.0,1.0,2.0,1.0,6.0,,1.0,1.0,0.25,0.3333333333333333,0.2857142857142857,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,1.0,0.14285714285714285,,0.5,0.25,1.0,,1.0,,,0.125,,0.5,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,
203920,1610612761,Khem Birch,Khem Birch,203920,TOR,1141.0,19,9.0,34,32,3,18,7,66,1.0,1.0,,,,,,1.0,,,,,,1.0,2.0,1.0,,5.0,35,,,,,,,,1.0,,3.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,3.0,,,,2.0,2.0,,2.0,,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,3.0,3,1.0,1.0,1.0,0.5,,,0.8333333333333334,,1.5,0.8333333333333334,,1.5,0.3333333333333333,0.5,,1.0,7.317073170731708,,0.2222222222222222,,,,0.18181818181818182,,,,,0.5,0.16666666666666666,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,0.5891166666666666,,0.60675,,,,,0.6,2.9499999999999997,23.5,0.08823529411764706,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,4150.0,69,-15.0,134,134,49,59,18,268,2.0,3.0,,,1.0,2.0,1.0,5.0,5.0,9.0,11.0,1.0,4.0,8.0,17.0,13.0,8.0,39.0,169,,,1.0,2.0,5.0,2.0,5.0,5.0,,10.0,4.0,12.0,,11.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,2.0,4.0,,5.0,,1.0,9.0,,4.0,,1.0,,,,1.0,1.0,,10.0,49,,0.25,0.25,0.47058823529411764,,0.4,0.5166666666666667,1.5,0.5,0.5588235294117647,1.25,0.5,0.43333333333333335,,,,21.656050955414013,,0.047619047619047616,,,,0.02040816326530612,,,,,,0.0625,,,,,,0.1,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.2,0.2,0.3,0.5555555555555556,0.5555555555555556,0.36666666666666664,,,1.0,0.2,0.5,0.4,0.5333333333333333,0.4833383333333333,,0.525905,0.11764705882352941,0.19047619047619047,,0.1282051282051282,0.2564102564102564,12.6,25.715384615384615,0.3656716417910448,1.0,2.0,1.0,1.0,4.0,1.0,5.0,2.0,15.0,,4.0,1.0,0.38461538461538464,0.4,0.38461538461538464,,0.06666666666666667,0.5,0.5,1.0,0.36363636363636365,0.36363636363636365,1.0,0.1,1.0,0.25,0.36363636363636365,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,True,,,,,,,
201152,1610612761,Thaddeus Young,Thaddeus Young,201152,TOR,3278.0,55,15.0,106,108,28,32,13,214,3.0,4.0,2.0,3.0,1.0,2.0,,1.0,,,1.0,,,3.0,5.0,3.0,,6.0,108,2.0,3.0,,,4.0,1.0,2.0,1.0,,2.0,2.0,4.0,4.0,1.0,,6.0,3.0,9.0,2.0,1.0,5.0,1.0,21.0,3.0,3.0,5.0,3.0,9.0,6.0,15.0,,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,,2.0,3.0,,2.0,1.0,,2.0,,1.0,,,,,,,,,2.0,28,,0.3333333333333333,1.0,0.6,0.6666666666666666,0.5,0.375,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,,,,8.94308943089431,0.5,0.14285714285714285,0.1111111111111111,0.18518518518518517,0.11538461538461539,0.16666666666666666,0.11320754716981132,0.1111111111111111,0.15384615384615385,0.058823529411764705,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.1875,0.18181818181818182,,,0.5,0.75,0.75,0.3333333333333333,0.125,,,,,,0.125,1.0,0.6666666666666666,,0.6666666666666666,0.5,,0.875,0.5717,0.53015,0.64245,0.1111111111111111,0.16666666666666666,,0.6666666666666666,0.3333333333333333,2.88,24.099999999999998,0.2641509433962264,,2.0,,1.0,,,,,,,,,,,,,0.25,,,,,,,0.3333333333333333,,,,,,,,,0.2222222222222222,,,,,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,
1630201,1610612761,Malachi Flynn,Malachi Flynn,1630201,TOR,1481.0,25,15.0,46,45,4,16,7,91,,,,,,,,2.0,,1.0,2.0,,,,3.0,2.0,,,49,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,5.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,4,2.0,,,,,,,,,,,,0.4,0.3333333333333333,,0.5,11.320754716981131,1.0,0.08333333333333333,,,,0.06666666666666667,,,,,,0.1111111111111111,,,,,,,,,,0.4,,,0.2,,,0.4,,,,,,,0.4,0.45569,,,,,,,,12.9,25.7,0.08695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
