EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGM,SecondChanceFG2A,Corner3Assists,ShortMidRangeAssists,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShortMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,LiveBallTurnoverPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,LongMidRangeFGM,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,4857.0,81,-15.0,148,150,46.0,41,19,298,3.0,4.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,1.0,1.0,3.0,4,3.0,9.0,2.0,17.0,194,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,6.0,9.0,7.0,3.0,1.0,4.0,1.0,5.0,1.0,4.0,11.0,1.0,1.0,8.0,2.0,10,2.0,12,2.0,2.0,3.0,3.0,1.0,4.0,8.0,3.0,4.0,3.0,2.0,1.0,4.0,46.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.75,1.0,0.5769230769230769,0.75,0.5,0.6071428571428571,0.75,0.6666666666666666,0.6923076923076923,0.25,0.25,10.0,0.07407407407407407,0.030303030303030304,0.1951219512195122,0.03225806451612903,0.14705882352941177,0.03125,0.3333333333333333,0.043478260869565216,0.10526315789473684,0.16666666666666666,0.2727272727272727,0.3076923076923077,0.75,1.0,1.0,0.15384615384615385,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.42857142857142855,0.5325884615384615,0.48845,0.17647058823529413,0.23529411764705882,2.95,25.41111111111111,0.3108108108108108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627823,1610612762,Juancho Hernangomez,Juancho Hernangomez,1627823,UTA,2958.0,49,3.0,86,87,28.0,16,17,173,,4.0,,1.0,2.0,,3.0,7.0,1.0,1.0,1.0,,5,4.0,9.0,,12.0,95,1.0,1.0,3.0,,1.0,1.0,,,,12.0,7.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,10.0,1.0,,5.0,4.0,9,1.0,10,2.0,2.0,2.0,2.0,,1.0,4.0,2.0,2.0,,,,,28.0,1.0,,,,1.0,0.4444444444444444,1.0,0.4444444444444444,,,0.42857142857142855,0.75,,0.42857142857142855,0.75,,0.6428571428571429,0.4,0.5,15.094339622641508,0.16,,0.16129032258064516,0.05263157894736842,0.16071428571428573,0.023809523809523808,,0.0625,0.125,0.15789473684210525,0.16666666666666666,0.2857142857142857,,,,0.14285714285714285,0.5,0.42857142857142855,0.42857142857142855,1.0,,0.5,1.0,1.0,0.5,,0.5,0.9285714285714286,0.42857142857142855,0.5571178571428571,0.633075,0.25,,2.98,24.788888888888888,0.32558139534883723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,0.07142857142857142,0.5,0.5,1.0,0.5,0.5560499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,4450.0,74,10.0,142,138,56.0,47,23,280,1.0,3.0,,,,,2.0,9.0,1.0,1.0,2.0,4.0,13,2.0,9.0,10.0,24.0,151,1.0,1.0,3.0,1.0,5.0,2.0,8.0,16.0,2.0,,9.0,2.0,,5.0,9.0,14.0,6.0,5.0,37.0,,,5.0,2.0,7,,7,3.0,2.0,1.0,6.0,3.0,1.0,9.0,1.0,8.0,1.0,13.0,3.0,16.0,56.0,,2.0,0.25,0.25,,0.2222222222222222,1.0,0.2222222222222222,0.3076923076923077,0.2,0.3181818181818182,1.5,0.5714285714285714,0.42857142857142855,1.5,0.6666666666666666,0.4090909090909091,,,20.238095238095237,0.06896551724137931,,0.11363636363636363,,0.0958904109589041,,,,0.11764705882352941,0.1,0.14285714285714285,0.13636363636363635,0.3333333333333333,0.3333333333333333,,,0.4090909090909091,0.2222222222222222,0.2222222222222222,,,1.0,1.0,,,,0.2857142857142857,0.5454545454545454,0.2222222222222222,0.46894545454545455,0.4594,0.125,0.6666666666666666,9.676923076923076,25.6,0.39436619718309857,,7.0,,,3.0,,,,,1.0,,,0.3181818181818182,,,,,0.48285,3.0,3.0,2.0,2.0,6.0,6.0,1.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8333333333333334,0.5,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.13636363636363635,1.0,0.12,0.13333333333333333,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,5913.0,99,3.0,180,182,78.0,57,29,362,14.0,19.0,5.0,7.0,,,,,,,,14.0,19,,,20.0,48.0,218,,,16.0,5.0,7.0,,10.0,20.0,20.0,,,,,1.0,1.0,2.0,,1.0,5.0,4.0,9.0,14.0,12.0,32,13.0,45,,,3.0,5.0,1.0,4.0,10.0,,25.0,,30.0,5.0,20.0,78.0,3.0,5.0,0.7142857142857143,1.0,,,,,0.7368421052631579,0.7142857142857143,0.7368421052631579,0.6666666666666666,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.6666666666666666,,,,18.009478672985782,0.36363636363636365,0.20930232558139536,0.24561403508771928,0.125,0.28888888888888886,0.17333333333333334,,0.11538461538461539,0.30434782608695654,0.34210526315789475,0.05263157894736842,1.0,0.7368421052631579,0.7368421052631579,0.7142857142857143,,,,,,,,,,1.0,0.7142857142857143,,1.0,,0.5978157894736843,0.5675142857142857,0.3333333333333333,0.4166666666666667,1.5947368421052635,,0.43333333333333335,6.0,,,6.0,1.0,,2.0,4.0,,7.0,0.5,0.5,,,,,1.0,0.55616,,,,,8.0,,,2.0,,2.0,11.0,,3.0,3.0,,3.0,2.0,,0.4,0.6666666666666666,,,,,,0.39285714285714285,0.39285714285714285,,4.0,4.0,8.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.8571428571428571,0.3125,0.19047619047619047,0.16666666666666666,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,10214.0,170,-3.0,318,317,112.0,86,45,635,7.0,11.0,3.0,4.0,4.0,,6.0,20.0,,1.0,8.0,31.0,49,9.0,24.0,16.0,105.0,372,,1.0,12.0,8.0,13.0,8.0,5.0,27.0,8.0,24.0,19.0,6.0,1.0,6.0,2.0,8.0,2.0,5.0,18.0,3.0,2.0,12.0,2.0,14,5.0,19,3.0,1.0,4.0,10.0,2.0,6.0,17.0,2.0,12.0,1.0,18.0,1.0,27.0,112.0,1.0,1.0,0.12903225806451613,0.13793103448275862,0.8888888888888888,0.375,,0.391304347826087,0.6326530612244898,0.6153846153846154,0.6095890410958904,0.75,0.5238095238095238,0.6481481481481481,0.75,0.5869565217391305,0.3287671232876712,0.02040816326530612,,25.0,0.03389830508474576,0.02631578947368421,0.11764705882352941,0.04838709677419355,0.08695652173913043,0.036231884057971016,,0.0625,0.05263157894736842,0.09859154929577464,0.16129032258064516,0.1506849315068493,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.0547945205479452,0.273972602739726,0.3,0.3,0.8333333333333334,,0.125,,,0.19047619047619047,0.75,0.38095238095238093,0.4794520547945205,0.3157894736842105,0.47207499999999997,0.46199499999999993,0.11428571428571428,0.2571428571428571,7.648979591836736,26.129166666666674,0.3522012578616352,2.0,34.0,3.0,7.0,,1.0,,1.0,,,,,0.4657534246575342,0.75,1.0,1.0,0.25,0.46315999999999996,20.0,4.0,2.0,2.0,54.0,3.0,2.0,6.0,5.0,1.0,6.0,2.0,1.0,,1.0,1.0,1.0,0.25,0.6,1.0,0.5882352941176471,0.6060606060606061,0.05,0.0547945205479452,0.25,0.1,0.10909090909090909,0.08,2.0,6.0,,4.0,,3.0,,1.0,,,,0.8571428571428571,,,0.04878048780487805,,0.1,1.0,4.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.029411764705882353,0.25,1.0,1.0,,,,,,,,,,,,,True,,,
1627863,1610612762,Danuel House Jr.,Danuel House Jr.,1627863,UTA,5245.0,87,9.0,165,163,69.0,46,25,328,4.0,5.0,3.0,3.0,6.0,2.0,,3.0,,,2.0,5.0,9,2.0,9.0,3.0,19.0,183,,2.0,3.0,3.0,4.0,6.0,,9.0,8.0,6.0,2.0,,,1.0,1.0,2.0,,,5.0,2.0,,10.0,4.0,14,2.0,16,,,1.0,5.0,2.0,3.0,7.0,1.0,3.0,1.0,4.0,,9.0,69.0,,,0.8,1.0,1.0,0.2222222222222222,,0.25,0.5555555555555556,0.75,0.4444444444444444,0.3333333333333333,0.45,0.475,0.375,0.45,0.5,,,13.297872340425533,0.12121212121212122,,0.17857142857142858,0.07692307692307693,0.15730337078651685,0.029411764705882353,,0.09523809523809523,0.05555555555555555,0.15789473684210525,0.2222222222222222,0.2777777777777778,0.8,0.8,0.75,0.3333333333333333,0.16666666666666666,,,,0.6666666666666666,,,,0.3,1.0,0.2,0.7777777777777778,,0.5074823529411764,0.4925888888888889,0.15789473684210525,0.47368421052631576,4.755555555555556,26.822222222222223,0.41818181818181815,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,0.23076923076923078,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.46192500000000003,1.0,1.0,,1.0,2.0,,,4.0,2.0,2.0,2.0,,1.0,,1.0,1.0,1.0,0.16666666666666666,0.8,1.0,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,,0.1,0.18181818181818182,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,4.0,0.4,0.25,,,,,,,,,True,,,
202355,1610612762,Hassan Whiteside,Hassan Whiteside,202355,UTA,3265.0,54,-15.0,100,99,18.0,11,14,199,2.0,6.0,,2.0,,,,,,,,3.0,9,,,1.0,7.0,119,,,5.0,1.0,3.0,,,2.0,2.0,,,,,,,,,,,1.0,4.0,10.0,7.0,18,6.0,24,2.0,1.0,,,,3.0,6.0,,4.0,,4.0,,2.0,18.0,,,0.3333333333333333,0.5,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3181818181818182,0.5,0.3333333333333333,,,,9.734513274336283,0.35,0.15384615384615385,0.30303030303030304,0.05,0.32075471698113206,0.10869565217391304,,,0.25,0.2608695652173913,0.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,0.47058888888888895,0.4637,0.7142857142857143,0.2857142857142857,3.411111111111111,,0.18,2.0,3.0,,4.0,,,,1.0,,1.0,0.5714285714285714,,0.3333333333333333,,,,0.5,0.37353333333333333,1.0,,,,4.0,,1.0,,,,2.0,,6.0,2.0,4.0,6.0,6.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.18181818181818182,0.18181818181818182,,1.0,2.0,1.0,2.0,1.0,2.0,,,,,1.0,0.5,0.5,0.375,0.058823529411764705,0.2,0.3333333333333333,0.5,,,,,,,,,,,,,,,1.0,0.2,,,,,,,True,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,7006.0,117,-4.0,224,223,78.0,65,28,447,13.0,20.0,9.0,11.0,3.0,,5.0,19.0,,,5.0,24.0,46,5.0,22.0,23.0,86.0,264,,,3.0,11.0,20.0,6.0,17.0,51.0,8.0,3.0,19.0,5.0,3.0,14.0,5.0,19.0,5.0,7.0,43.0,,3.0,7.0,1.0,8,3.0,11,3.0,3.0,5.0,10.0,4.0,2.0,9.0,,15.0,,25.0,6.0,51.0,78.0,2.0,6.0,0.16666666666666666,0.17391304347826086,0.2,0.22727272727272727,,0.22727272727272727,0.5217391304347826,0.55,0.4632352941176471,0.25,0.6538461538461539,0.5379746835443038,0.375,0.7575757575757576,0.3235294117647059,0.06521739130434782,0.1,35.6,0.029411764705882353,0.058823529411764705,0.09859154929577464,,0.0761904761904762,0.031578947368421054,,,,0.058823529411764705,0.2,0.29411764705882354,0.65,0.7222222222222222,0.15384615384615385,0.04411764705882353,0.27941176470588236,0.2631578947368421,0.2631578947368421,0.2,,,,,0.4230769230769231,0.8181818181818182,0.19230769230769232,0.6176470588235294,0.2631578947368421,0.5033441176470589,0.522575,0.03488372093023256,0.5930232558139535,6.239130434782608,25.527272727272727,0.3482142857142857,3.0,23.0,,4.0,,5.0,,1.0,,,0.1111111111111111,,0.3382352941176471,,,,0.75,0.5503750000000001,11.0,3.0,4.0,4.0,40.0,12.0,,5.0,3.0,2.0,7.0,,2.0,1.0,1.0,2.0,,0.6666666666666666,0.5,,0.4782608695652174,0.5,0.18181818181818182,0.04411764705882353,0.8,0.0958904109589041,0.13725490196078433,,1.0,1.0,1.0,2.0,,2.0,2.0,,2.0,,,0.25,,0.058823529411764705,0.06666666666666667,,0.05555555555555555,0.3333333333333333,,,,,,,0.043478260869565216,,,,,1.0,0.038461538461538464,,,,2.0,2.0,1.0,1.0,,,True,,,
1629672,1610612762,Eric Paschall,Eric Paschall,1629672,UTA,951.0,16,9.0,32,30,10.0,13,2,62,2.0,2.0,1.0,1.0,1.0,,,1.0,,,,2.0,3,1.0,2.0,1.0,8.0,28,,,2.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,,,,,,,,,,1.0,2.0,,2,1.0,3,1.0,,,,,2.0,3.0,,1.0,,1.0,,6.0,10.0,,,0.5,1.0,1.0,0.5,,0.5,0.6666666666666666,1.0,0.7,1.0,1.25,0.8,1.0,1.5,0.4,,,14.705882352941176,,0.14285714285714285,0.18181818181818182,,0.11764705882352941,0.06666666666666667,,,,0.2222222222222222,,0.4,1.0,1.0,0.5,0.2,0.2,,,,,,,,0.5,1.0,,0.8,,0.5229,0.573725,0.25,0.75,3.266666666666667,24.35,0.3125,1.0,1.0,1.0,1.0,,,,,,,,,0.2,1.0,1.0,1.0,1.0,0.531,,,,1.0,2.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,0.2,0.3333333333333333,,1.0,1.0,,2.0,,,,,1.0,,,1.0,,0.25,,,,1.0,,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,,,,True,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,6211.0,104,-12.0,195,196,65.0,48,23,391,4.0,5.0,1.0,1.0,4.0,,4.0,7.0,1.0,1.0,1.0,12.0,18,4.0,11.0,7.0,43.0,236,1.0,1.0,7.0,5.0,6.0,2.0,4.0,17.0,18.0,12.0,7.0,4.0,2.0,4.0,2.0,6.0,1.0,4.0,14.0,1.0,,5.0,2.0,7,1.0,8,1.0,1.0,2.0,4.0,2.0,5.0,14.0,2.0,9.0,,10.0,2.0,17.0,65.0,1.0,2.0,0.75,0.75,1.0,0.36363636363636365,1.0,0.36363636363636365,0.6666666666666666,0.8333333333333334,0.6206896551724138,0.875,0.8125,0.6323529411764706,0.875,0.85,0.3793103448275862,0.1111111111111111,,17.59259259259259,0.06896551724137931,,0.078125,0.029411764705882353,0.07526881720430108,0.012658227848101266,,0.04,0.1,0.06521739130434782,0.1111111111111111,0.1724137931034483,0.8,0.8,1.0,0.13793103448275862,0.2413793103448276,0.5714285714285714,0.5714285714285714,1.0,,0.25,1.0,1.0,0.125,1.0,0.125,0.5517241379310345,0.5714285714285714,0.4934586206896552,0.41875,0.16279069767441862,0.3953488372093023,7.438888888888889,24.836363636363636,0.3333333333333333,2.0,11.0,,3.0,1.0,,,1.0,,,,,0.3793103448275862,,,,0.5,0.5345125,6.0,2.0,1.0,1.0,6.0,,,2.0,,2.0,3.0,,,,,,,0.5,0.5,,0.5454545454545454,0.6666666666666666,0.5,0.06896551724137931,1.0,0.09375,0.14285714285714285,,2.0,2.0,,,,,,,,,,0.6666666666666666,,,,,,1.0,2.0,,,,,,0.18181818181818182,,1.0,1.0,,1.0,0.125,,,,,,,,1.0,1.0,True,,,
