EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,OffensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,BadPassSteals,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,DefLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Offensive Fouls,PtsPutbacks,SelfOReb,SecondChanceTurnovers,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Charge Fouls,BlockedLongMidRange,StepOutOfBoundsTurnovers,on,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,2280.0,38,-26.0,79,78,41.0,5.0,157,3.0,3.0,,6.0,3.0,4.0,2.0,8.0,14.0,95,4.0,6.0,1.0,1.0,1.0,,3.0,1.0,,1.0,3.0,1.0,4.0,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,0.75,0.5,0.5384615384615384,0.6666666666666666,0.25,,15.476190476190476,,0.07142857142857142,0.047619047619047616,0.09375,0.023255813953488372,,0.06666666666666667,,0.25,1.0,1.0,0.6666666666666666,0.5,,,,0.9166666666666666,0.6102416666666667,3.0,24.0625,20.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,,1.0,1.0,,2.0,1.0,,2.0,2.0,,1.0,,,,2.0,,,5.0,8.0,,3.0,,1.0,,,,,,20.0,1.0,1.0,1.0,0.1111111111111111,,,0.1111111111111111,0.3333333333333333,,0.08333333333333333,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,,,0.5,,1.0,,0.7602,0.14285714285714285,0.25316455696202533,,0.14285714285714285,1.0,1.0,,,2.0,,1.0,1.0,,2.0,2.0,,,,,,3.0,1.0,2.0,,,,2.0,,1.0,0.5,0.5,1.0,,,,,,,,,,0.5,1.0,0.15384615384615385,0.4,0.14285714285714285,,,,,,,,,,,False,,,,,,,,,,,,,,,,
1628396,1610612741,Tony Bradley,Tony Bradley,1628396,CHI,467.0,8,10.0,18,19,5.0,2.0,37,3.0,3.0,,,5.0,5.0,,,10.0,12,8.0,,,,1.0,,2.0,,,1.0,4.0,,4.0,,,,,,,,0.8,0.8,,,,1.0,1.0,1.0,,,,25.0,,0.25,,0.3076923076923077,,,,0.3333333333333333,0.6,1.0,1.0,1.0,,,,,0.6,0.66164,5.3,,13.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,13.0,,,,0.3333333333333333,,0.5,0.3333333333333333,,,0.2,0.2,,,,,,,,,,,,,,0.6775666666666668,,0.7222222222222222,,0.25,2.0,2.0,1.0,1.0,,,3.0,3.0,,6.0,2.0,,,,,,,,,,,,6.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,0.6666666666666666,1.0,,,0.6,,,,,,,1.0,,,,False,,,,,,,,,,,,,,,,
1628972,1610612741,Troy Brown Jr.,Troy Brown Jr.,1628972,CHI,2193.0,37,-1.0,76,77,20.0,8.0,153,2.0,2.0,2.0,4.0,3.0,6.0,2.0,11.0,12.0,73,2.0,6.0,,2.0,3.0,,8.0,1.0,,2.0,7.0,1.0,8.0,2.0,2.0,,2.0,1.0,3.0,,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.18181818181818182,0.5,0.35294117647058826,0.35294117647058826,0.6470588235294118,,,23.80952380952381,,0.11764705882352941,0.043478260869565216,0.15789473684210525,0.02564102564102564,,,0.16666666666666666,0.11764705882352941,1.0,1.0,,0.23529411764705882,0.5,0.5,1.0,0.7647058823529411,0.515621875,12.466666666666667,26.254545454545454,23.0,,,1.0,3.0,,,,7.0,,4.0,,,,,4.0,,7.0,,1.0,2.0,,,1.0,4.0,,,1.0,2.0,,,,,,,,,,23.0,,,,0.19047619047619047,,0.16666666666666666,0.125,,,0.058823529411764705,0.17647058823529413,0.4117647058823529,,,,,,,,,,0.5,,,0.47900714285714285,,0.3026315789473684,,0.2857142857142857,1.0,1.0,1.0,,,,2.0,4.0,,4.0,4.0,1.0,1.0,,1.0,,,,,,,,4.0,,0.5,0.25,0.25,,,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,,,,0.125,1.0,,,0.3333333333333333,1.0,,,,,,1.0,,,,False,,,,,,,,,,,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,4972.0,83,-47.0,171,174,60.0,16.0,345,3.0,4.0,,1.0,6.0,15.0,7.0,25.0,37.0,195,6.0,21.0,1.0,5.0,7.0,2.0,19.0,,,8.0,14.0,,14.0,1.0,,1.0,2.0,1.0,6.0,,0.5,0.5,1.0,0.28,0.2916666666666667,0.4,0.4125,0.44047619047619047,0.625,0.06666666666666667,0.25,25.531914893617024,,0.1951219512195122,,0.17333333333333334,,,,0.2413793103448276,0.1,0.75,1.0,0.3333333333333333,0.025,,,,0.725,0.5091820512820513,10.466666666666667,27.884,29.0,,,4.0,7.0,,,7.0,24.0,3.0,6.0,1.0,1.0,3.0,8.0,6.0,,23.0,7.0,2.0,3.0,1.0,,1.0,5.0,1.0,1.0,2.0,4.0,,6.0,,1.0,,,,,,29.0,1.0,1.0,1.0,0.14705882352941177,,,0.13333333333333333,0.08333333333333333,,0.1,0.175,0.6,0.2916666666666667,0.30434782608695654,1.0,,,,,0.75,,0.75,0.30434782608695654,,0.4801125,0.21621621621621623,0.1695906432748538,,0.23076923076923078,,,1.0,2.0,4.0,,,2.0,,6.0,6.0,1.0,4.0,1.0,3.0,,5.0,1.0,3.0,,,,6.0,,,0.375,0.375,,,0.6666666666666666,0.2,,0.25,0.25,0.2857142857142857,0.2857142857142857,0.5,,,0.07142857142857142,0.17647058823529413,0.16216216216216217,,,,2.0,,,1.0,,,,False,2.0,2.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.04,0.041666666666666664,0.6666666666666666,1.0,0.3333333333333333,,,
1630172,1610612741,Patrick Williams,Patrick Williams,1630172,CHI,4537.0,76,-45.0,162,167,38.0,11.0,329,3.0,4.0,3.0,6.0,9.0,15.0,7.0,13.0,44.0,196,4.0,21.0,,,,,,1.0,3.0,3.0,11.0,4.0,15.0,2.0,,1.0,2.0,,5.0,,0.2222222222222222,0.3333333333333333,1.0,0.5384615384615384,0.5384615384615384,0.6,0.6964285714285714,0.7096774193548387,0.4642857142857143,,,20.571428571428573,0.08333333333333333,0.1,0.022727272727272728,0.14285714285714285,0.05,0.3333333333333333,0.03333333333333333,0.13043478260869565,0.14285714285714285,0.75,0.75,,0.21428571428571427,0.5,0.5,1.0,0.6071428571428571,0.5090232142857143,10.206666666666667,24.446153846153848,18.0,3.0,4.0,5.0,6.0,,,4.0,7.0,,,3.0,5.0,,7.0,,,7.0,4.0,,,,,,7.0,2.0,,8.0,8.0,,8.0,,1.0,2.0,1.0,1.0,2.0,2.0,18.0,0.6,0.6,0.7,0.175,,0.07142857142857142,0.16666666666666666,,1.0,0.17857142857142858,0.21428571428571427,0.25,0.5714285714285714,0.5714285714285714,1.0,0.8,0.75,,,,,,0.5714285714285714,0.547325,0.5786,0.1590909090909091,0.1111111111111111,,0.2857142857142857,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,14.0,1.0,3.0,3.0,,,7.0,1.0,3.0,1.0,,,3.0,,1.0,1.0,0.75,,,0.6,0.3333333333333333,,0.4,0.4,0.6666666666666666,0.6666666666666666,0.25,1.0,1.0,0.1,0.17647058823529413,0.06818181818181818,,6.0,1.0,,,0.08333333333333333,0.5,,,1.0,False,,,,,,,,,,,,,,1.0,,
1629750,1610612741,Javonte Green,Javonte Green,1629750,CHI,3273.0,55,-5.0,119,118,26.0,14.0,237,2.0,7.0,,2.0,2.0,9.0,,6.0,5.0,116,,,,,2.0,,4.0,3.0,4.0,,3.0,7.0,10.0,9.0,4.0,1.0,3.0,,4.0,,,,,,,0.2222222222222222,0.13333333333333333,0.15625,0.4,,,14.814814814814813,0.11428571428571428,,0.09090909090909091,0.06,0.10294117647058823,0.09090909090909091,0.12,,0.4666666666666667,0.2857142857142857,0.2857142857142857,,0.13333333333333333,,,,0.8666666666666667,0.5816866666666666,2.2333333333333334,25.13333333333333,29.0,1.0,6.0,2.0,,,,,4.0,,,1.0,6.0,,2.0,,,4.0,,2.0,,2.0,,,3.0,5.0,,4.0,8.0,,4.0,,2.0,,,,,,29.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13043478260869565,0.2,,0.2,,,0.13333333333333333,,0.26666666666666666,,,,1.0,0.16666666666666666,,,,,,,0.64905,0.6143599999999999,0.4,0.24369747899159663,,0.14285714285714285,1.0,4.0,,,1.0,,1.0,5.0,1.0,3.0,4.0,,1.0,1.0,,1.0,2.0,,1.0,,,,3.0,,0.2,0.2,0.25,,,0.25,,,,,,,,0.8,0.25,0.0625,0.1,0.6,,2.0,1.0,,,0.07692307692307693,,,,1.0,False,,,,,,,,,,,,,,,1.0,
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,4779.0,80,-28.0,168,168,24.0,13.0,336,1.0,3.0,3.0,6.0,5.0,13.0,3.0,13.0,20.0,178,4.0,9.0,,2.0,11.0,,24.0,2.0,2.0,4.0,9.0,4.0,13.0,1.0,,,1.0,,3.0,,0.4,0.5,1.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.36538461538461536,0.38461538461538464,0.5,,,15.934065934065934,0.043478260869565216,0.11764705882352941,0.046511627906976744,0.09210526315789473,0.0449438202247191,0.06666666666666667,0.07142857142857142,0.16666666666666666,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,0.5,0.5,1.0,0.6153846153846154,0.5212846153846153,10.684615384615386,24.45384615384615,23.0,,1.0,5.0,5.0,,,,7.0,,1.0,1.0,2.0,,2.0,1.0,,7.0,,9.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,,1.0,,,,,,,,23.0,0.5,0.5,0.5,0.07142857142857142,,,0.0625,,,0.19230769230769232,0.19230769230769232,0.2692307692307692,,,,0.5,,,,,,0.3333333333333333,,0.5109,0.4413833333333333,0.1,0.13690476190476192,,0.14285714285714285,,,2.0,2.0,1.0,,1.0,2.0,,2.0,6.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,2.0,,0.5,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.4,,0.4,0.4,0.4,0.4,0.5,,,0.038461538461538464,0.07692307692307693,0.1,,2.0,1.0,,0.07142857142857142,0.05555555555555555,,,,,False,,,,,,,,,,,,,,,,1.0
201942,1610612741,DeMar DeRozan,DeMar DeRozan,201942,CHI,6111.0,102,-46.0,214,218,64.0,17.0,432,2.0,7.0,,3.0,14.0,36.0,,4.0,40.0,259,14.0,,4.0,7.0,15.0,2.0,37.0,,,2.0,9.0,,9.0,3.0,2.0,,2.0,,6.0,,0.5,0.5,,,,0.3888888888888889,0.35,0.4166666666666667,0.1,0.1111111111111111,0.2857142857142857,23.076923076923077,,0.046511627906976744,,0.08888888888888889,,,,0.06896551724137931,0.175,0.2857142857142857,0.4,1.0,0.075,,,,0.275,0.4608837500000001,13.258333333333333,23.475,28.0,,,6.0,23.0,,,,1.0,,,,1.0,,,,,1.0,,8.0,5.0,4.0,2.0,2.0,6.0,1.0,1.0,5.0,8.0,,17.0,3.0,2.0,,,,,,28.0,,,,0.1276595744680851,,0.14285714285714285,0.1875,,,0.15,0.575,0.025,,,,,,,,,,,,0.4248,0.4267,,0.1308411214953271,,0.058823529411764705,,,2.0,10.0,12.0,,1.0,3.0,6.0,8.0,14.0,1.0,4.0,3.0,1.0,,16.0,,8.0,,,,8.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.043478260869565216,0.6666666666666666,0.2,,0.3333333333333333,0.4,0.43478260869565216,0.45454545454545453,0.4,,,0.16666666666666666,0.18181818181818182,0.2,1.0,,,,,,0.5,,,,False,,,,,,,,,,,,,,,1.0,
202684,1610612741,Tristan Thompson,Tristan Thompson,202684,CHI,1931.0,32,-22.0,65,67,13.0,6.0,132,1.0,2.0,,,2.0,4.0,,,4.0,76,2.0,,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,8.0,1.0,,,1.0,,4.0,,0.5,1.0,,,,0.5,0.5,0.5,,0.25,,10.95890410958904,0.043478260869565216,0.058823529411764705,0.07142857142857142,0.2,0.05405405405405406,0.25,,,0.5,0.5,0.5,,,,,,0.5,0.5164,2.05,,1.0,1.0,2.0,2.0,,,,,,,,1.0,2.0,,2.0,,,,,1.0,,1.0,,,5.0,1.0,,1.0,2.0,,2.0,,,,,,,,1.0,0.5,0.5,0.5,0.38461538461538464,,,0.6,0.25,,0.5,,,,,,1.0,0.5,,,,,,,0.6153,,0.5,0.015384615384615385,,0.3333333333333333,,,1.0,,,,,,,,2.0,,3.0,1.0,2.0,2.0,,,,,,,,,,,,0.5,,0.75,,0.2,0.5,1.0,,,,,,,,,1.0,2.0,,,,,1.0,,,,False,,,,,,,,,,,,,,,,
202696,1610612741,Nikola Vucevic,Nikola Vucevic,202696,CHI,4520.0,75,-23.0,159,158,36.0,13.0,317,3.0,4.0,,2.0,9.0,15.0,5.0,16.0,34.0,178,10.0,15.0,1.0,6.0,8.0,1.0,22.0,2.0,2.0,11.0,22.0,4.0,26.0,,,,,,3.0,,0.5555555555555556,0.625,1.0,0.3125,0.3125,0.6,0.532258064516129,0.53125,0.5161290322580645,0.06666666666666667,,20.23121387283237,0.058823529411764705,0.3548387096774194,0.0425531914893617,0.3235294117647059,0.04938271604938271,,0.0625,0.3,0.12903225806451613,0.75,0.75,0.6666666666666666,0.06451612903225806,,,,0.6451612903225806,0.4915403225806452,9.166666666666666,25.96875,22.0,,1.0,6.0,5.0,,,5.0,14.0,,1.0,1.0,2.0,,3.0,1.0,,14.0,5.0,2.0,5.0,1.0,1.0,,11.0,,,7.0,9.0,,1.0,,,3.0,2.0,1.0,3.0,2.0,22.0,0.5,0.5,0.5,0.2972972972972973,0.07142857142857142,0.46153846153846156,0.25,0.45454545454545453,0.6666666666666666,0.1935483870967742,0.16129032258064516,0.45161290322580644,0.35714285714285715,0.35714285714285715,1.0,0.5,,,,,,0.25,0.35714285714285715,0.54045,0.402675,0.08823529411764706,0.13836477987421383,,0.16666666666666666,,,4.0,2.0,1.0,1.0,1.0,3.0,,2.0,8.0,,3.0,3.0,,,2.0,,1.0,,,,2.0,,0.3333333333333333,0.25,0.25,0.16666666666666666,,1.0,,,0.6666666666666666,0.8,0.4,0.4,0.5,,,0.03125,0.0625,0.058823529411764705,,2.0,,,0.14285714285714285,,0.5,,,,False,,,,,,,,,,,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,2907.0,48,-22.0,104,101,28.0,10.0,205,7.0,10.0,,,8.0,14.0,1.0,4.0,29.0,122,6.0,3.0,2.0,3.0,7.0,2.0,17.0,,,4.0,7.0,,7.0,1.0,1.0,1.0,2.0,,4.0,,0.375,0.375,1.0,0.25,0.25,0.5714285714285714,0.5277777777777778,0.6590909090909091,0.2222222222222222,0.14285714285714285,0.2,22.222222222222225,,0.23529411764705882,,0.16279069767441862,,,,0.15384615384615385,0.5555555555555556,0.7,0.875,0.42857142857142855,,,,,0.7777777777777778,0.581425,5.05,26.325000000000003,19.0,,,2.0,2.0,,,1.0,4.0,,1.0,,,,,1.0,,4.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,,1.0,,2.0,1.0,9.0,,,,,,,,19.0,,,,0.11538461538461539,,0.25,,0.5,,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.25,0.25,1.0,,,,,,,0.2,0.25,,0.6120000000000001,,0.18269230769230768,,0.1111111111111111,2.0,3.0,1.0,,10.0,,2.0,4.0,4.0,11.0,10.0,,2.0,1.0,1.0,,11.0,3.0,6.0,1.0,,,11.0,1.0,0.5,0.7,0.9166666666666666,,,0.5,,,0.5,0.5,,,,0.6,0.6666666666666666,0.2857142857142857,0.35294117647058826,0.3793103448275862,1.0,,,,,,,,,,False,,1.0,,1.0,,,,1.0,,,,,1.0,,,
