EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallSteals,BadPassOutOfBoundsTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,Loose Ball Fouls,Offensive Fouls Drawn,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,SelfOReb,Travels,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,FTDefRebounds,DefFTReboundPct,on,3pt And 1 Free Throw Trips
1628971,1610612751,Bruce Brown,Bruce Brown,1628971,BKN,8319.0,139.0,-27,267,271,100,111,30.0,538,10.0,13.0,3.0,3.0,2.0,3.0,4.0,8.0,1.0,2.0,5.0,9.0,2.0,2.0,1.0,5.0,1.0,2.0,15.0,23.0,6.0,14.0,8.0,56.0,324.0,3.0,3.0,1.0,6.0,3.0,7.0,2.0,4.0,3.0,15.0,22.0,8.0,18.0,4.0,5.0,1.0,3.0,5.0,6.0,11.0,5.0,1.0,2.0,2.0,1.0,28.0,2.0,4.0,8.0,5.0,13.0,6.0,19.0,5.0,5.0,6.0,5.0,3.0,1.0,1.0,9.0,1.0,3.0,10.0,16.0,2.0,10.0,2.0,10.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,15.0,100,0.7333333333333333,0.8461538461538461,1.0,0.42857142857142855,0.5,0.42857142857142855,0.6521739130434783,1.0,0.42857142857142855,0.6486486486486487,0.75,0.5454545454545454,0.6666666666666666,0.75,0.5769230769230769,0.3783783783783784,0.13043478260869565,0.15384615384615385,0.5,17.05685618729097,0.6666666666666666,0.0847457627118644,0.06666666666666667,0.125,0.045454545454545456,0.10569105691056911,0.057692307692307696,0.07142857142857142,0.1,0.038461538461538464,0.029411764705882353,0.1,0.08,0.047619047619047616,0.15384615384615385,0.14893617021276595,0.058823529411764705,0.3333333333333333,0.35135135135135137,0.7692307692307693,0.9090909090909091,0.6,0.21621621621621623,0.5,0.5,1.0,0.05405405405405406,0.5,1.0,1.0,0.24324324324324326,0.5555555555555556,0.5555555555555556,1.0,0.13513513513513514,0.2,0.2,1.0,0.75,1.0,0.3333333333333333,0.25,0.2727272727272727,0.6666666666666666,0.18181818181818182,1.0,0.18181818181818182,0.7297297297297297,0.2,0.5424283783783783,0.53645,0.46502272727272725,0.11904761904761904,0.17857142857142858,0.10714285714285714,0.26785714285714285,5.42608695652174,24.335714285714285,0.37453183520599254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,3941.0,66.0,-5,122,130,61,77,11.0,252,13.0,15.0,4.0,5.0,6.0,7.0,1.0,2.0,,,,,,,,,,,14.0,17.0,,,3.0,31.0,148.0,4.0,5.0,,8.0,7.0,9.0,,,3.0,17.0,20.0,8.0,,8.0,,,,,2.0,2.0,1.0,1.0,,,,6.0,2.0,4.0,7.0,3.0,10.0,6.0,16.0,3.0,2.0,,,2.0,,,2.0,,1.0,1.0,3.0,,8.0,1.0,15.0,6.0,4.0,,,3.0,4.0,2.0,17.0,61,0.7142857142857143,1.0,,,,,0.8235294117647058,0.8,0.7777777777777778,0.8235294117647058,0.8,0.7777777777777778,0.6458333333333334,0.8,0.6071428571428571,,,,,19.696969696969695,,0.09090909090909091,0.16,0.21875,0.10526315789473684,0.15384615384615385,0.13636363636363635,0.14285714285714285,0.375,,0.06666666666666667,0.25,0.0625,0.07692307692307693,0.25,0.17391304347826086,0.3333333333333333,0.5,0.8823529411764706,0.8666666666666667,0.8666666666666667,0.6923076923076923,0.11764705882352941,0.5,0.5,1.0,,,,,,,,,,,,,1.0,0.8,,,0.7777777777777778,0.8571428571428571,,,,0.8823529411764706,,0.6502,0.606975,0.6361444444444445,0.2727272727272727,0.2727272727272727,0.25806451612903225,0.5483870967741935,1.4411764705882353,,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630556,1610612751,Kessler Edwards,Kessler Edwards,1630556,BKN,123.0,2.0,-8,4,6,4,6,,10,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201142,1610612751,Kevin Durant,Kevin Durant,201142,BKN,7515.0,125.0,-38,245,249,100,111,28.0,494,1.0,3.0,,,1.0,2.0,7.0,12.0,6.0,24.0,,1.0,,,3.0,13.0,,5.0,14.0,39.0,3.0,14.0,21.0,58.0,302.0,4.0,4.0,,10.0,6.0,16.0,,5.0,12.0,24.0,10.0,18.0,6.0,2.0,13.0,3.0,5.0,11.0,5.0,16.0,3.0,2.0,5.0,5.0,1.0,37.0,,1.0,10.0,4.0,14.0,1.0,15.0,2.0,2.0,11.0,6.0,5.0,2.0,5.0,16.0,2.0,4.0,3.0,12.0,2.0,23.0,,24.0,7.0,1.0,,,,1.0,1.0,24.0,100,0.35714285714285715,0.38461538461538464,0.6666666666666666,0.21428571428571427,,0.21428571428571427,0.358974358974359,1.0,0.375,0.3490566037735849,1.0,0.2857142857142857,0.453125,1.0,0.42857142857142855,0.2641509433962264,0.1282051282051282,0.3333333333333333,0.16666666666666666,29.09090909090909,0.6875,0.07142857142857142,0.017241379310344827,0.1694915254237288,,0.12173913043478261,0.010416666666666666,0.07692307692307693,,,,,0.043478260869565216,0.1,0.07692307692307693,0.16279069767441862,0.1875,1.0,0.05660377358490566,0.3333333333333333,0.5,1.0,0.22641509433962265,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.4528301886792453,0.25,0.3,0.16666666666666666,0.018867924528301886,,,,0.24528301886792453,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,,,0.09523809523809523,0.5,,,0.23809523809523808,0.32075471698113206,0.23076923076923078,0.45919811320754716,0.4058,0.4649904761904762,0.13333333333333333,0.15555555555555556,0.1724137931034483,0.41379310344827586,14.861538461538462,25.928571428571427,0.40816326530612246,,1.0,,1.0,4.0,1.0,3.0,4.0,2.0,3.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201609,1610612751,Goran Dragic,Goran Dragic,201609,BKN,2226.0,37.0,5,69,75,32,42,4.0,144,1.0,2.0,,,,,4.0,5.0,1.0,2.0,,1.0,,,,2.0,,1.0,6.0,9.0,,3.0,1.0,13.0,78.0,,,,,1.0,2.0,,1.0,1.0,3.0,,12.0,,,2.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,4.0,2.0,6.0,,6.0,1.0,1.0,2.0,2.0,,,,2.0,,,2.0,4.0,,1.0,,1.0,1.0,,,,,,,3.0,32,,,,,,,0.6666666666666666,,0.5,0.5,,0.3333333333333333,0.5416666666666666,,0.5,0.25,,,,19.178082191780824,1.0,0.09523809523809523,,0.2222222222222222,,0.15384615384615385,,,,,,,0.09090909090909091,0.14285714285714285,,0.14285714285714285,0.5,,0.16666666666666666,0.5,0.5,,0.4166666666666667,0.8,0.8,,0.16666666666666666,0.5,0.5,,0.08333333333333333,,,,0.16666666666666666,,,,,,,,,,,,0.3333333333333333,0.4166666666666667,,0.43953333333333333,,0.39485,0.08333333333333333,0.1111111111111111,,0.23076923076923078,9.255555555555555,25.399999999999995,0.463768115942029,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201988,1610612751,Patty Mills,Patty Mills,201988,BKN,2082.0,35.0,1,70,70,56,62,7.0,140,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,7.0,1.0,1.0,6.0,8.0,,20.0,82.0,,,1.0,3.0,1.0,1.0,6.0,8.0,,20.0,,2.0,18.0,,7.0,5.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,20.0,56,,,1.0,0.75,0.75,0.75,1.0,,1.0,1.1111111111111112,1.5,1.1111111111111112,1.1111111111111112,1.5,1.1111111111111112,0.8888888888888888,,,,11.39240506329114,,0.125,,,,0.05555555555555555,,,,,,,,0.14285714285714285,0.2,,,,,,,,,,,,0.1111111111111111,1.0,1.0,,0.1111111111111111,1.0,1.0,1.0,0.7777777777777778,0.7142857142857143,0.7142857142857143,1.0,,,,1.0,,,0.1111111111111111,1.0,0.7777777777777778,0.8888888888888888,0.7142857142857143,0.5276277777777778,,0.5276277777777778,,,0.15,1.0,16.9,24.712500000000002,0.8,,,,,,,1.0,,,,,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,,,,,,,,,,,,,,,,True,
202681,1610612751,Kyrie Irving,Kyrie Irving,202681,BKN,7498.0,125.0,-22,239,240,77,85,28.0,479,5.0,6.0,,,1.0,1.0,7.0,15.0,2.0,8.0,,1.0,,1.0,7.0,18.0,,4.0,14.0,29.0,7.0,19.0,19.0,68.0,292.0,2.0,2.0,,4.0,2.0,7.0,2.0,5.0,8.0,18.0,6.0,22.0,3.0,2.0,18.0,7.0,1.0,10.0,5.0,15.0,3.0,2.0,7.0,1.0,2.0,35.0,3.0,3.0,4.0,7.0,11.0,6.0,17.0,5.0,1.0,3.0,3.0,5.0,3.0,,8.0,1.0,3.0,4.0,9.0,,14.0,1.0,19.0,5.0,4.0,,,1.0,4.0,2.0,18.0,77,0.21428571428571427,0.23076923076923078,0.14285714285714285,0.3684210526315789,0.4,0.3684210526315789,0.4827586206896552,1.0,0.2857142857142857,0.5104166666666666,1.0,0.4166666666666667,0.5964912280701754,1.0,0.5625,0.3958333333333333,0.034482758620689655,,,24.074074074074073,0.375,0.1346153846153846,0.05357142857142857,0.07407407407407407,0.07317073170731707,0.10377358490566038,0.061855670103092786,,0.10526315789473684,0.041666666666666664,0.03225806451612903,0.2,0.21739130434782608,0.05555555555555555,0.09090909090909091,0.07894736842105263,0.0625,0.5,0.125,0.8333333333333334,0.8333333333333334,0.2,0.3125,0.4666666666666667,0.5,0.2857142857142857,0.16666666666666666,0.25,0.25,,0.020833333333333332,,,,0.375,0.3888888888888889,0.4117647058823529,0.14285714285714285,,,,,0.08333333333333333,1.0,0.08333333333333333,,0.3333333333333333,0.5208333333333334,0.3888888888888889,0.47970744680851063,0.42625,0.4861333333333333,0.1111111111111111,0.14705882352941177,0.058823529411764705,0.2647058823529412,11.1,26.873684210526317,0.32217573221757323,4.0,1.0,,,3.0,2.0,,3.0,,18.0,1.0,0.05,,2.0,,,,1.0,,,,0.5,1.0,2.0,1.0,0.05263157894736842,0.06666666666666667,0.05555555555555555,0.08,,,,,,,,,True,
203552,1610612751,Seth Curry,Seth Curry,203552,BKN,6002.0,100.0,-13,191,186,46,37,22.0,377,,,,,,,1.0,2.0,5.0,7.0,4.0,7.0,1.0,1.0,4.0,9.0,,4.0,6.0,9.0,8.0,16.0,,36.0,230.0,2.0,2.0,1.0,7.0,,1.0,4.0,5.0,,12.0,8.0,4.0,24.0,,9.0,4.0,,7.0,2.0,9.0,,2.0,4.0,2.0,1.0,20.0,1.0,,4.0,2.0,6.0,1.0,7.0,,,1.0,,2.0,,1.0,3.0,,,2.0,13.0,1.0,2.0,,,,3.0,,,,3.0,1.0,12.0,46,0.6666666666666666,0.6666666666666666,1.0,0.5,0.8,0.5,0.6666666666666666,1.0,,0.72,1.1666666666666667,1.0,0.72,1.1666666666666667,1.0,0.64,,,,13.145539906103288,0.3333333333333333,0.05714285714285714,,0.09090909090909091,0.03225806451612903,0.0759493670886076,0.0136986301369863,,,,0.045454545454545456,,0.06666666666666667,,0.125,0.09090909090909091,0.09090909090909091,0.3333333333333333,,,,,0.08,0.5,0.5,,0.28,0.7142857142857143,0.7142857142857143,0.8,0.28,0.5714285714285714,0.5714285714285714,1.0,0.36,0.4444444444444444,0.4444444444444444,1.0,,,,,,,0.16666666666666666,1.0,0.6666666666666666,0.64,0.4444444444444444,0.496322,0.46635,0.47090000000000004,,,0.19444444444444445,0.3333333333333333,17.077777777777776,24.61875,0.24083769633507854,,1.0,,,,3.0,1.0,,,,,,,3.0,1.0,1.0,,,1.0,,,0.75,,,,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,,,,True,
201933,1610612751,Blake Griffin,Blake Griffin,201933,BKN,453.0,8.0,-5,17,17,5,6,3.0,34,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,19.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,5,,,,,,,,,,,,,,,,0.5,,,,15.0,1.0,,0.25,,,,0.125,,0.3333333333333333,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,1.0,,0.5893999999999999,0.6232,,,,,,1.6,24.5,0.29411764705882354,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,True,
203083,1610612751,Andre Drummond,Andre Drummond,203083,BKN,3436.0,57.0,-23,111,111,19,18,17.0,222,5.0,9.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,6.0,11.0,,,3.0,15.0,137.0,2.0,4.0,,4.0,1.0,1.0,,,,2.0,6.0,6.0,,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,,3.0,5.0,2.0,9.0,3.0,12.0,5.0,3.0,4.0,3.0,2.0,,1.0,6.0,1.0,2.0,4.0,12.0,1.0,6.0,1.0,5.0,3.0,3.0,,,2.0,3.0,3.0,2.0,19,0.5,0.5,,,,,0.5454545454545454,0.5,1.0,0.5454545454545454,0.5,1.0,0.5769230769230769,0.5,1.0,,0.09090909090909091,0.1111111111111111,,14.615384615384615,0.6666666666666666,0.1,0.1,0.20833333333333334,,0.1590909090909091,0.06382978723404255,0.16666666666666666,0.125,0.0625,,,,0.2857142857142857,,0.15789473684210525,0.4,1.0,0.8181818181818182,0.5555555555555556,0.625,0.6,0.18181818181818182,0.5,0.5,,,,,,,,,,,,,,1.0,0.5,0.5,,1.0,1.0,,,,0.8181818181818182,,0.5282454545454546,0.67355,0.4961,0.23076923076923078,0.23076923076923078,0.26666666666666666,0.13333333333333333,3.0545454545454547,,0.17117117117117117,2.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,0.25,,,,,,,2.0,0.6666666666666666,True,
