EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SelfOReb,Travels,PenaltyTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,Arc3PctBlocked,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,on,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,LongMidRangePctBlocked
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,6481.0,108.0,16.0,219.0,218,60.0,82.0,25.0,437,13.0,16.0,3.0,4.0,1.0,2.0,5.0,8.0,1.0,2.0,19.0,26.0,3.0,41.0,246,3.0,5.0,6.0,3.0,4.0,6.0,32.0,6.0,6.0,4.0,6.0,9.0,15.0,8.0,1.0,1.0,4.0,1.0,39.0,4.0,7.0,12.0,12.0,2.0,26.0,11.0,37.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,4.0,7.0,12.0,1.0,1.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,60.0,0.8421052631578947,1.0,0.7307692307692307,0.6,0.75,0.7307692307692307,0.6,0.75,0.7592592592592593,0.6,0.75,0.15384615384615385,0.125,0.25,12.550607287449392,0.25,0.4,0.22641509433962265,0.13725490196078433,0.2222222222222222,0.09090909090909091,0.22429906542056074,0.11578947368421053,0.3333333333333333,0.08,0.07142857142857142,0.07894736842105263,0.16666666666666666,0.2,0.23809523809523808,0.16666666666666666,0.22857142857142856,0.21052631578947367,0.5,0.6153846153846154,0.8125,0.9285714285714286,0.7692307692307693,0.3076923076923077,0.625,0.8333333333333334,1.0,0.07692307692307693,0.5,0.5,1.0,0.8,0.75,0.5,0.5,0.6153846153846154,0.4842807692307692,0.5475,0.415725,0.07407407407407407,0.07407407407407407,0.14634146341463414,0.14634146341463414,4.169230769230769,0.273972602739726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,6943.0,116.0,60.0,222.0,218,61.0,93.0,26.0,440,5.0,7.0,2.0,2.0,1.0,2.0,5.0,8.0,,,10.0,15.0,10.0,51.0,231,3.0,3.0,7.0,2.0,4.0,8.0,14.0,6.0,6.0,3.0,6.0,4.0,10.0,4.0,,3.0,2.0,1.0,24.0,3.0,5.0,5.0,6.0,,11.0,8.0,19.0,8.0,7.0,1.0,2.0,,1.0,1.0,3.0,3.0,7.0,,1.0,10.0,2.0,12.0,,5.0,5.0,5.0,5.0,4.0,8.0,61.0,0.7,1.0,0.6666666666666666,1.0,0.5,0.8541666666666666,1.0,0.5833333333333334,0.85,0.875,0.5714285714285714,0.2,0.14285714285714285,0.25,13.147410358565738,0.6666666666666666,,0.11320754716981132,0.10869565217391304,0.10869565217391304,0.06666666666666667,0.1111111111111111,0.08791208791208792,0.125,0.14814814814814814,,0.0625,0.07692307692307693,,0.0967741935483871,0.21428571428571427,0.125,0.07142857142857142,0.8,0.2916666666666667,0.7142857142857143,0.8333333333333334,0.6,0.3333333333333333,0.625,0.8333333333333334,0.8,,,,,0.6666666666666666,1.0,0.3333333333333333,0.5,0.6666666666666666,0.4954791666666667,0.5219,0.48523333333333324,0.1724137931034483,0.25,0.13725490196078433,0.1568627450980392,3.4866666666666664,0.2747747747747748,6.0,8.0,1.0,2.0,1.0,1.0,7.0,9.0,1.0,1.0,2.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.5,0.7777777777777778,0.375,0.3333333333333333,0.75,0.75,1.0,0.041666666666666664,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,23.388888888888893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,13461.0,224.0,45.0,458.0,442,129.0,115.0,54.0,900,13.0,18.0,2.0,2.0,,2.0,23.0,35.0,5.0,10.0,41.0,63.0,36.0,178.0,487,4.0,4.0,28.0,5.0,12.0,57.0,26.0,56.0,2.0,9.0,19.0,11.0,30.0,9.0,2.0,6.0,11.0,2.0,71.0,,4.0,6.0,11.0,1.0,18.0,4.0,22.0,7.0,2.0,5.0,16.0,1.0,6.0,9.0,22.0,11.0,23.0,,1.0,36.0,,38.0,4.0,14.0,2.0,1.0,2.0,1.0,55.0,128.0,0.3170731707317073,0.325,0.6507936507936508,1.0,0.4166666666666667,0.6396396396396397,1.1111111111111112,0.7413793103448276,0.6984126984126984,1.1818181818181819,0.7916666666666666,0.14285714285714285,0.2222222222222222,0.14285714285714285,28.571428571428573,0.7272727272727273,0.07142857142857142,0.10185185185185185,0.04081632653061224,0.05357142857142857,,0.07727272727272727,0.0196078431372549,0.045454545454545456,0.04081632653061224,0.037037037037037035,,,,0.11688311688311688,0.125,0.05,0.0625,0.5,0.16216216216216217,0.7222222222222222,0.9285714285714286,0.5384615384615384,0.3153153153153153,0.6571428571428571,0.7666666666666667,0.21739130434782608,0.09009009009009009,0.5,0.5,0.2,0.2222222222222222,1.0,0.06896551724137931,,0.5945945945945946,0.4766631818181818,0.44523999999999997,0.46963928571428576,0.13008130081300814,0.1917808219178082,0.15730337078651685,0.3202247191011236,7.063492063492063,0.2816593886462882,5.0,9.0,1.0,1.0,15.0,39.0,20.0,48.0,8.0,11.0,17.0,14.0,33.0,39.0,15.0,7.0,3.0,3.0,1.0,0.55,0.4166666666666667,0.6470588235294118,0.4166666666666667,0.43243243243243246,0.08108108108108109,0.5555555555555556,0.5555555555555556,0.6,0.35135135135135137,0.38461538461538464,0.38461538461538464,0.5333333333333333,0.034482758620689655,1.0,0.38461538461538464,26.604166666666668,4.0,5.0,10.0,16.0,4.0,5.0,27.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,0.8,0.02631578947368421,0.5,0.5555555555555556,0.8,0.75,0.5517241379310345,0.625,0.04,,,,,,,,,,,,,,,,,,,,True,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,15086.0,251.0,104.0,511.0,494,151.0,178.0,47.0,1005,5.0,10.0,,,3.0,5.0,21.0,38.0,16.0,22.0,42.0,70.0,45.0,225.0,539,1.0,2.0,18.0,12.0,24.0,74.0,28.0,56.0,,6.0,25.0,11.0,36.0,6.0,5.0,11.0,13.0,1.0,83.0,2.0,2.0,20.0,15.0,,35.0,4.0,39.0,14.0,8.0,6.0,11.0,2.0,10.0,2.0,21.0,8.0,20.0,,3.0,46.0,2.0,54.0,4.0,11.0,2.0,2.0,2.0,1.0,70.0,147.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.5,0.6040268456375839,0.7083333333333334,0.51,0.6529411764705882,0.75,0.5873015873015873,0.08571428571428572,0.1,0.13157894736842105,33.8680926916221,0.5238095238095238,,0.11811023622047244,0.021739130434782608,0.16666666666666666,0.018691588785046728,0.1417004048582996,0.020100502512562814,,0.04,,0.023529411764705882,,0.13043478260869565,0.14102564102564102,0.038461538461538464,0.14772727272727273,0.21875,0.5,0.06711409395973154,0.5,0.5555555555555556,0.2,0.2550335570469799,0.5526315789473685,0.6363636363636364,0.2857142857142857,0.1476510067114094,0.7272727272727273,0.7272727272727273,0.4375,,,0.1,0.6,0.5973154362416108,0.4769510204081633,0.4740857142857143,0.47900510204081626,0.10062893081761007,0.14285714285714285,0.08,0.3288888888888889,10.658571428571427,0.29549902152641877,,2.0,,1.0,32.0,77.0,32.0,79.0,1.0,9.0,26.0,23.0,48.0,75.0,32.0,9.0,3.0,11.0,3.0,0.5,0.4050632911392405,0.34615384615384615,0.4155844155844156,0.5302013422818792,0.013422818791946308,,,,0.5167785234899329,0.4155844155844156,0.4155844155844156,0.5,0.02,,0.4266666666666667,27.993670886075954,5.0,10.0,9.0,25.0,5.0,10.0,48.0,1.0,1.0,4.0,,4.0,5.0,,,5.0,0.5,0.015384615384615385,,0.8333333333333334,0.5,0.6,0.5,0.36,0.06097560975609756,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,True,,,,
203490,1610612744,Otto Porter Jr.,Otto Porter Jr.,203490,GSW,22261.0,371.0,109.0,740.0,725,180.0,201.0,76.0,1465,6.0,8.0,3.0,4.0,1.0,2.0,8.0,12.0,5.0,10.0,19.0,30.0,7.0,102.0,801,4.0,5.0,16.0,4.0,7.0,21.0,28.0,10.0,6.0,,23.0,11.0,34.0,8.0,3.0,9.0,9.0,5.0,79.0,4.0,8.0,25.0,24.0,4.0,53.0,12.0,65.0,17.0,13.0,4.0,2.0,1.0,10.0,1.0,12.0,17.0,34.0,2.0,4.0,19.0,6.0,9.0,1.0,4.0,6.0,6.0,6.0,1.0,21.0,176.0,0.7368421052631579,0.875,0.6333333333333333,0.8,0.5714285714285714,0.6168831168831169,0.875,0.5666666666666667,0.6296296296296297,0.8888888888888888,0.6176470588235294,,,,11.313868613138686,0.16666666666666666,0.21052631578947367,0.13259668508287292,0.05555555555555555,0.14450867052023122,0.025,0.1384180790960452,0.039473684210526314,0.03225806451612903,0.05263157894736842,0.08108108108108109,0.031007751937984496,,0.07407407407407407,0.13333333333333333,0.17647058823529413,0.11811023622047244,0.21739130434782608,0.16666666666666666,0.1038961038961039,0.75,0.75,0.6666666666666666,0.15584415584415584,0.6666666666666666,0.6666666666666666,0.875,0.12987012987012986,0.5,0.5,0.6,0.5,0.75,0.13333333333333333,0.5,0.7142857142857143,0.5065474025974025,0.5966714285714286,0.48801666666666665,0.05,0.12121212121212122,0.1568627450980392,0.20588235294117646,8.780000000000001,0.24324324324324326,6.0,15.0,1.0,2.0,13.0,32.0,19.0,47.0,2.0,3.0,8.0,4.0,57.0,32.0,13.0,1.0,3.0,1.0,1.0,1.0,0.40425531914893614,0.375,0.40425531914893614,0.6103896103896104,0.19480519480519481,0.4,0.42857142857142855,1.0,0.4155844155844156,0.40625,0.40625,1.0,0.13333333333333333,0.5,0.40625,25.397872340425536,2.0,2.0,2.0,6.0,2.0,3.0,,1.0,3.0,6.0,,,,,,1.0,0.6666666666666666,0.027777777777777776,0.3333333333333333,0.25,1.0,1.0,0.4,0.3333333333333333,,,,2.0,2.0,,,1.0,1.0,0.02127659574468085,0.06666666666666667,0.125,,,,,,,,,True,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,14229.0,237.0,31.0,471.0,462,80.0,96.0,48.0,933,6.0,9.0,,1.0,,,13.0,27.0,10.0,18.0,29.0,54.0,9.0,124.0,531,1.0,5.0,11.0,3.0,5.0,14.0,42.0,16.0,,,6.0,7.0,13.0,4.0,3.0,3.0,3.0,,33.0,2.0,1.0,13.0,6.0,3.0,22.0,3.0,25.0,2.0,2.0,,,3.0,7.0,,7.0,6.0,14.0,3.0,,10.0,,11.0,1.0,4.0,2.0,2.0,5.0,3.0,14.0,76.0,0.7241379310344828,0.7241379310344828,0.5370370370370371,0.2,0.6,0.5227272727272727,0.5,0.46153846153846156,0.5391304347826087,0.5,0.4666666666666667,,,,23.41650671785029,,0.3,0.05263157894736842,0.01098901098901099,0.12264150943396226,0.018518518518518517,0.08636363636363636,0.01507537688442211,,0.021739130434782608,,0.022222222222222223,,0.07692307692307693,0.024691358024691357,0.15,0.11392405063291139,0.14814814814814814,0.6,0.08181818181818182,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.24545454545454545,0.48148148148148145,0.48148148148148145,0.7692307692307693,0.16363636363636364,0.5555555555555556,0.5555555555555556,0.6,0.09090909090909091,,,,0.5909090909090909,0.4832963636363637,0.4620999999999999,0.4589115384615384,0.035398230088495575,0.07017543859649122,0.08870967741935484,0.11290322580645161,11.129629629629632,0.16985138004246284,3.0,10.0,,2.0,16.0,46.0,19.0,56.0,,2.0,8.0,2.0,51.0,46.0,16.0,,,2.0,,0.8947368421052632,0.3392857142857143,0.25,0.3392857142857143,0.509090909090909,0.09090909090909091,0.3,0.3,1.0,0.41818181818181815,0.34782608695652173,0.35555555555555557,0.875,0.15384615384615385,,0.34782608695652173,25.816071428571426,3.0,4.0,2.0,6.0,3.0,6.0,6.0,3.0,2.0,,,,,,,2.0,0.5,0.05,,0.36363636363636365,0.75,1.0,0.46153846153846156,0.3333333333333333,,,1.0,1.0,,,,2.0,1.0,0.017857142857142856,,0.18181818181818182,3.0,3.0,0.021739130434782608,,,,,,True,,,,
203952,1610612744,Andrew Wiggins,Andrew Wiggins,203952,GSW,11626.0,194.0,101.0,386.0,376,93.0,80.0,39.0,762,9.0,17.0,4.0,8.0,2.0,6.0,12.0,26.0,6.0,14.0,27.0,57.0,10.0,100.0,395,4.0,9.0,22.0,6.0,13.0,21.0,36.0,18.0,4.0,3.0,3.0,9.0,12.0,6.0,3.0,3.0,,,33.0,6.0,6.0,19.0,8.0,2.0,29.0,12.0,41.0,7.0,6.0,1.0,4.0,1.0,5.0,1.0,9.0,6.0,15.0,1.0,2.0,13.0,2.0,15.0,1.0,5.0,7.0,6.0,7.0,2.0,20.0,89.0,0.6666666666666666,0.72,0.47368421052631576,0.4444444444444444,0.46153846153846156,0.5769230769230769,0.7083333333333334,0.46875,0.5882352941176471,0.7333333333333333,0.525,0.05263157894736842,0.058823529411764705,0.07692307692307693,21.91142191142191,0.4444444444444444,0.25,0.08163265306122448,0.08823529411764706,0.1919191919191919,0.0759493670886076,0.13705583756345177,0.08163265306122448,0.0625,0.13513513513513514,,0.07692307692307693,0.07142857142857142,0.06666666666666667,0.06349206349206349,0.15,0.24324324324324326,0.04,0.2857142857142857,0.21794871794871795,0.5294117647058824,0.5625,0.6666666666666666,0.3333333333333333,0.46153846153846156,0.5,0.8333333333333334,0.1794871794871795,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5,0.375,0.3333333333333333,0.48717948717948717,0.4922269230769231,0.5917444444444445,0.528553125,0.06097560975609756,0.08196721311475409,0.22,0.21,8.182456140350876,0.24093264248704663,2.0,5.0,1.0,3.0,10.0,16.0,12.0,21.0,5.0,1.0,3.0,6.0,36.0,16.0,10.0,3.0,,3.0,1.0,1.0,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.2692307692307692,0.0641025641025641,0.4,0.4,1.0,0.20512820512820512,0.625,0.625,1.0,0.1875,0.3333333333333333,0.625,25.795238095238098,1.0,1.0,,,3.0,3.0,,3.0,,1.0,,,,,,2.0,1.0,0.08333333333333333,0.25,0.08333333333333333,1.0,1.0,,,,,,1.0,1.0,1.0,,2.0,,,,0.16666666666666666,,,,2.0,1.0,1.0,1.0,,True,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,2874.0,48.0,-12.0,89.0,89,23.0,40.0,9.0,178,1.0,1.0,,,,,,,1.0,4.0,2.0,5.0,,7.0,120,,1.0,,,,3.0,2.0,2.0,,,10.0,1.0,11.0,,1.0,1.0,6.0,3.0,23.0,,1.0,3.0,1.0,,4.0,1.0,5.0,,,,3.0,1.0,1.0,,4.0,6.0,9.0,,,2.0,,,,,1.0,1.0,1.0,1.0,3.0,23.0,0.5,0.5,0.4,,,0.4375,,1.5,0.4375,,1.5,,,,12.244897959183673,0.75,,0.0625,0.047619047619047616,0.1875,,0.125,0.02564102564102564,,0.09090909090909091,,,,,0.125,,0.23076923076923078,,1.0,0.125,1.0,1.0,1.0,,,,,0.5,0.25,0.25,,,,,,0.5,0.4431625,0.4507,0.52935,,,,0.42857142857142855,14.419999999999998,0.25842696629213485,,,,,1.0,3.0,1.0,3.0,,1.0,1.0,,3.0,3.0,1.0,3.0,,,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.375,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,26.133333333333336,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,2146.0,36.0,2.0,75.0,76,12.0,,5.0,151,,,,,,,1.0,1.0,,1.0,1.0,2.0,,5.0,83,,,,1.0,1.0,2.0,2.0,,,,1.0,3.0,4.0,3.0,,,,1.0,11.0,,,2.0,4.0,,6.0,,6.0,,,,1.0,,1.0,,2.0,1.0,4.0,,,1.0,,,,,,,,,2.0,12.0,1.0,1.0,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,8.75,0.5,,0.19047619047619047,,0.125,,0.16216216216216217,,,,,,,1.0,0.1111111111111111,0.5,0.16666666666666666,,,,,,,0.2,1.0,1.0,1.0,0.2,,,,,,,,0.6,0.51167,,0.434,,,,0.4,14.5,0.16,,,,,1.0,3.0,1.0,3.0,,,,,3.0,3.0,1.0,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.6,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,25.733333333333334,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,
1629308,1610612744,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,GSW,5.0,,-3.0,,2,,2.0,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
