EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,OffTwoPtRebounds,OffRebounds,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,FtPoints,PenaltyFtPoints,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,OffCorner3ReboundPct,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,HeaveAttempts,Fg2aBlocked,Corner3Assists,FTOffRebounds,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,PtsUnassisted3s,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,363.0,6,2,12,13,11.0,9.0,1.0,25,1.0,1.0,1.0,1.0,2.0,11,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,7.142857142857142,0.5,0.4,1.0,0.3333333333333333,1.0,1.0,1.0,0.4194,0.4194,1.0,10.0,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629670,1610612749,Jordan Nwora,Jordan Nwora,1629670,MIL,1129.0,19,-8,43,42,24.0,28.0,4.0,85,,,2.0,5.0,4.0,35,1.0,1.0,2.0,,1.0,2.0,,5.0,2.0,3.0,3.0,2.0,24.0,0.4,1.0,0.2222222222222222,0.3333333333333333,0.2,0.25,20.833333333333336,0.2,0.16666666666666666,,0.2222222222222222,,,,0.522988888888889,0.4701666666666667,0.5,11.959999999999999,0.5581395348837209,1.0,2.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4444444444444444,0.125,0.125,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,1.0,0.6666666666666666,0.6666666666666666,0.1,0.16666666666666666,25.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629730,1610612749,Rayjon Tucker,Rayjon Tucker,1629730,MIL,1129.0,19,-8,43,42,24.0,28.0,4.0,85,,,1.0,2.0,2.0,35,1.0,2.0,2.0,2.0,,,,,1.0,2.0,3.0,2.0,24.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.25,0.1,0.1111111111111111,,0.1111111111111111,,,,0.46918333333333334,0.46918333333333334,1.0,8.95,0.5581395348837209,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,0.3333333333333333,0.125,0.125,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,0.6666666666666666,,,23.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.07692307692307693,0.041666666666666664,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630492,1610612749,Luca Vildoza,Luca Vildoza,1630492,MIL,1016.0,17,-12,40,38,22.0,24.0,4.0,78,,,1.0,1.0,5.0,35,1.0,1.0,2.0,2.0,4.0,4.0,,8.0,1.0,1.0,2.0,2.0,22.0,1.0,1.0,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,13.333333333333332,0.14285714285714285,0.07142857142857142,,0.14285714285714285,,,,0.4801166666666667,0.47798333333333337,0.4,1.4,0.55,1.0,1.0,,,4.0,,2.0,5.0,,2.0,,4.0,,,3.0,,,,,,,0.8333333333333334,,,0.16666666666666666,1.0,1.0,,,,,,0.6666666666666666,,0.6666666666666666,1.0,,,26.080000000000002,1.0,1.0,1.0,,,1.0,,2.0,,,0.041666666666666664,,0.16666666666666666,0.3333333333333333,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.2,0.2,1.0,1.0,1.0,0.09090909090909091,0.125,0.25,0.25,1.0,1.0,1.0,0.25,0.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203648,1610612749,Thanasis Antetokounmpo,Thanasis Antetokounmpo,203648,MIL,1129.0,19,-8,43,42,24.0,28.0,4.0,85,,,2.0,3.0,5.0,35,,,1.0,,,,,,1.0,3.0,4.0,1.0,24.0,0.6666666666666666,,0.6666666666666666,,0.625,0.5,8.333333333333334,0.1,0.05555555555555555,,0.1111111111111111,,,,0.7907333333333333,,0.2,1.2333333333333334,0.5581395348837209,2.0,3.0,,,,,,,,,4.0,,,,,,2.0,3.0,2.0,1.0,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,1.0,0.5,0.5,,,,,,,1.0,2.0,3.0,,,0.041666666666666664,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.09090909090909091,,,,,,,,,1.0,1.0,2.0,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201586,1610612749,Serge Ibaka,Serge Ibaka,201586,MIL,879.0,15,-6,34,33,15.0,23.0,3.0,67,2.0,7.0,4.0,12.0,9.0,24,1.0,5.0,2.0,4.0,,,,,2.0,6.0,8.0,2.0,15.0,0.3333333333333333,0.2,0.26666666666666666,0.14285714285714285,0.28125,0.14285714285714285,45.945945945945944,0.2222222222222222,0.29411764705882354,,0.25,0.4666666666666667,0.2857142857142857,0.2857142857142857,0.49552999999999997,0.47737857142857143,0.2222222222222222,7.125,0.4411764705882353,2.0,3.0,,2.0,2.0,,1.0,3.0,,2.0,4.0,2.0,,,,3.0,2.0,2.0,1.0,0.5,0.6666666666666666,0.2,0.375,0.375,0.2,0.6666666666666666,0.6666666666666666,0.5,0.13333333333333333,,,,0.13333333333333333,,0.14285714285714285,0.4,0.0625,0.07692307692307693,25.133333333333336,1.0,1.0,1.0,1.0,2.0,2.0,,,,0.16666666666666666,0.1,,0.06666666666666667,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,,,2.0,3.0,4.0,,2.0,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,0.3333333333333333,1.0,,0.4444444444444444,1.0,,1.0,,0.5,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.09090909090909091,0.5,0.5234333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,17852.0,298,30,616,603,151.0,92.0,78.0,1219,16.0,30.0,34.0,68.0,127.0,600,11.0,19.0,32.0,36.0,5.0,9.0,1.0,22.0,38.0,95.0,120.0,32.0,149.0,0.5,0.5789473684210527,0.4782608695652174,0.4827586206896552,0.508,0.5161290322580645,20.085470085470085,0.2620689655172414,0.2931596091205212,0.17391304347826086,0.3333333333333333,0.2608695652173913,0.5333333333333333,0.5517241379310345,0.5056302631578948,0.4685232142857143,0.25196850393700787,8.302941176470588,0.24512987012987014,11.0,22.0,7.0,16.0,32.0,2.0,7.0,47.0,4.0,10.0,32.0,31.0,4.0,1.0,3.0,52.0,13.0,22.0,9.0,0.47058823529411764,0.5517241379310345,0.40869565217391307,0.32098765432098764,0.3277310924369748,0.19130434782608696,0.5,0.6470588235294118,0.5454545454545454,0.1391304347826087,0.4375,0.4375,0.7142857142857143,0.2782608695652174,0.125,0.2413793103448276,0.6,0.08064516129032258,0.11842105263157894,25.88936170212766,2.0,5.0,15.0,3.0,17.0,25.0,11.0,26.0,2.0,0.0918918918918919,0.07570977917981073,,0.13043478260869565,0.1724137931034483,0.4,0.10344827586206896,3.0,8.0,9.0,14.0,7.0,12.0,26.0,42.0,10.0,9.0,1.0,7.0,5.0,2.0,1.0,0.2978723404255319,0.30434782608695654,0.5833333333333334,0.625,0.65,0.05303030303030303,0.041237113402061855,0.28125,0.28125,1.0,0.5,0.375,0.2903225806451613,0.2047244094488189,17.0,4.0,5.0,1.0,0.45454545454545453,0.08571428571428572,5.0,6.0,2.0,16.0,0.375,0.1568627450980392,0.10344827586206896,0.08333333333333333,0.3125,0.530315,False,5.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,6.0,3.0,1.0,3.0,10.0,4.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0.5,0.2,0.08823529411764706,0.22727272727272727,0.03333333333333333,0.07692307692307693,0.2777777777777778,0.3023255813953488,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,1.0,0.2857142857142857,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,19064.0,318,14,643,643,201.0,168.0,68.0,1286,2.0,4.0,17.0,24.0,114.0,680,6.0,10.0,38.0,6.0,6.0,11.0,1.0,27.0,28.0,48.0,51.0,36.0,200.0,0.7083333333333334,0.6,0.6193181818181818,0.6,0.6333333333333333,0.6129032258064516,13.434903047091414,0.18791946308724833,0.14678899082568808,0.16666666666666666,0.21568627450980393,0.045454545454545456,0.5,0.5,0.5376034090909091,0.524605,0.3333333333333333,4.533333333333333,0.31259720062208396,15.0,18.0,,2.0,41.0,4.0,12.0,64.0,6.0,20.0,28.0,41.0,5.0,3.0,5.0,20.0,12.0,5.0,,0.8235294117647058,0.875,0.7272727272727273,0.11235955056179775,0.1079136690647482,0.20454545454545456,0.8333333333333334,0.8823529411764706,0.8,0.022727272727272728,,,,0.4659090909090909,0.4444444444444444,0.4,0.9318181818181818,0.011235955056179775,,25.453124999999996,6.0,7.0,23.0,8.0,2.0,3.0,11.0,14.0,1.0,0.01098901098901099,0.00964630225080386,0.022222222222222223,0.26136363636363635,0.23333333333333334,0.8571428571428571,0.26666666666666666,3.0,3.0,14.0,25.0,3.0,3.0,15.0,75.0,2.0,14.0,,1.0,5.0,4.0,1.0,0.390625,0.390625,1.0,0.8333333333333334,0.8333333333333334,0.007751937984496124,0.01,0.34146341463414637,0.34146341463414637,1.0,0.3333333333333333,1.0,0.34146341463414637,0.13157894736842105,5.0,2.0,,,,,2.0,4.0,3.0,7.0,0.5714285714285714,,0.012048192771084338,0.045454545454545456,1.0,0.6006666666666667,False,11.0,,2.0,3.0,3.0,,8.0,,1.0,2.0,,1.0,3.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,,,0.5,0.4,0.041666666666666664,0.05555555555555555,,,0.17857142857142858,0.1282051282051282,0.5,0.4782608695652174,0.4782608695652174,1.0,0.2222222222222222,,,0.25,0.015384615384615385,5.0,3.0,1.0,1.0,4.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.625,,,,,,,,,,,,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,18321.0,305,-12,628,614,187.0,118.0,67.0,1242,3.0,12.0,18.0,34.0,100.0,670,6.0,7.0,40.0,20.0,9.0,15.0,1.0,36.0,12.0,30.0,35.0,40.0,186.0,0.5294117647058824,0.8571428571428571,0.5670731707317073,0.9,0.5882352941176471,0.9523809523809523,13.37126600284495,0.0851063829787234,0.09764309764309764,0.06976744186046512,0.06382978723404255,0.14634146341463414,0.25,0.3,0.5387548780487806,0.5712550000000001,0.4,4.9941176470588236,0.29777070063694266,14.0,20.0,1.0,2.0,37.0,1.0,9.0,48.0,1.0,13.0,16.0,37.0,6.0,3.0,6.0,17.0,17.0,11.0,7.0,0.4444444444444444,0.4444444444444444,0.5853658536585366,0.10897435897435898,0.12173913043478261,0.24390243902439024,0.7,0.7368421052631579,0.42857142857142855,0.024390243902439025,0.5,0.5,1.0,0.45121951219512196,0.3333333333333333,0.45,0.8292682926829268,0.08235294117647059,0.1891891891891892,25.87708333333333,6.0,7.0,11.0,4.0,1.0,5.0,13.0,22.0,1.0,0.005780346820809248,0.015723270440251572,,0.13414634146341464,0.35,0.8571428571428571,0.2,,,14.0,19.0,,2.0,1.0,57.0,,14.0,2.0,4.0,8.0,3.0,1.0,0.3958333333333333,0.3958333333333333,,,0.125,0.027586206896551724,0.02608695652173913,0.3783783783783784,0.3888888888888889,1.0,,,0.3783783783783784,0.01,7.0,4.0,1.0,4.0,0.058823529411764705,0.03333333333333333,,4.0,3.0,9.0,0.4444444444444444,,0.011764705882352941,,0.3333333333333333,0.443475,False,5.0,,,5.0,,1.0,8.0,,3.0,3.0,,5.0,5.0,1.0,,1.0,,1.0,,2.0,,,,,3.0,3.0,,4.0,4.0,,,,0.6153846153846154,0.08823529411764706,0.05,0.16666666666666666,,0.11764705882352941,0.07317073170731707,1.0,0.45454545454545453,0.45454545454545453,1.0,,,,0.5555555555555556,,3.0,,3.0,1.0,3.0,1.0,1.0,,,,0.75,1.0,1.0,1.0,0.020833333333333332,0.02702702702702703,,,,,,,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,7192.0,120,63,245,245,85.0,58.0,24.0,490,,5.0,5.0,11.0,21.0,228,1.0,3.0,2.0,4.0,5.0,9.0,,22.0,5.0,11.0,14.0,2.0,85.0,0.45454545454545453,0.3333333333333333,0.5277777777777778,0.3333333333333333,0.5526315789473685,0.3333333333333333,9.29368029739777,0.08064516129032258,0.08461538461538462,0.10526315789473684,0.058823529411764705,0.2777777777777778,,,0.5132444444444445,0.5720999999999999,0.09523809523809523,11.490909090909092,0.3469387755102041,1.0,2.0,4.0,4.0,5.0,,,7.0,,,6.0,5.0,4.0,3.0,5.0,6.0,1.0,2.0,1.0,0.6,0.6,0.3888888888888889,0.08823529411764706,0.05555555555555555,0.1111111111111111,0.5,0.5,,0.2222222222222222,1.0,1.0,0.75,0.2777777777777778,,,0.5,0.05263157894736842,0.08333333333333333,25.45714285714286,1.0,1.0,2.0,,,3.0,5.0,12.0,,,0.030927835051546393,,0.1111111111111111,0.3333333333333333,1.0,,,,2.0,3.0,,,,9.0,,2.0,,3.0,8.0,7.0,1.0,0.42857142857142855,0.42857142857142855,,,,0.06521739130434782,0.08108108108108109,0.4,0.4,1.0,,,0.4,,2.0,,,,,,,4.0,1.0,6.0,0.6666666666666666,,,,,,False,1.0,,,,,,,,1.0,1.0,,1.0,2.0,3.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,0.09090909090909091,,0.2,,0.07692307692307693,0.21428571428571427,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
