EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyArc3FGM,PenaltyArc3FGA,Fg2aBlocked,Arc3Assists,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted3s,PtsPutbacks,FTDefRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,LongMidRangePctBlocked,DefFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,OffThreePtRebounds,Travels,BlockedAtRim,BlockedLongMidRange,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,on,SecondChanceFtPoints,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,AtRimPctBlocked,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,Charge Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,448.0,7.0,-8,12.0,17,3.0,8,1.0,29,22,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,0.6666666666666666,0.25,0.25,0.42857142857142855,0.2,0.3333333333333333,0.5,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,2580.0,43.0,-11,93.0,92,45.0,63,6.0,185,92,1.0,2.0,,5.0,1.0,4.0,2.0,6.0,1.0,7.0,4.0,45.0,0.15384615384615385,0.058823529411764705,0.14814814814814814,0.15,0.027777777777777776,,0.2857142857142857,,0.13043478260869565,0.4838709677419355,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,7.0,2.0,8.0,2.0,16.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,9.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,9.0,1.0,0.5,0.5,1.0,0.25,0.5,0.25,0.25,0.5714285714285714,0.6666666666666666,0.4666666666666667,0.75,0.5,0.47058823529411764,0.5,0.5625,0.5333333333333333,17.0,1.0,0.1111111111111111,0.25,0.1111111111111111,0.13333333333333333,1.0,1.0,0.5,0.2,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,0.5,0.5,0.26666666666666666,0.25,0.25,1.0,0.26666666666666666,0.25,0.25,1.0,0.5,0.5,1.0,1.0,0.14285714285714285,1.0,0.5714285714285714,0.25,0.6666666666666666,0.25,0.4536535714285714,0.491025,0.47914285714285715,0.1875,0.5625,9.257142857142856,26.537499999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629308,1610612744,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,GSW,2929.0,49.0,-28,102.0,107,46.0,75,8.0,209,113,4.0,8.0,2.0,20.0,,9.0,1.0,10.0,,10.0,4.0,46.0,0.06666666666666667,,0.2903225806451613,0.21739130434782608,,,0.125,,0.25925925925925924,0.45098039215686275,1.0,1.0,,,1.0,3.0,,1.0,,1.0,,,,2.0,4.0,,,2.0,5.0,2.0,5.0,1.0,11.0,,,,1.0,3.0,2.0,2.0,1.0,9.0,2.0,2.0,6.0,4.0,2.0,4.0,,2.0,,2.0,1.0,5.0,1.0,8.0,3.0,,3.0,1.0,3.0,1.0,9.0,,0.5,0.5,1.0,0.4,,1.0,0.4,0.4,0.3333333333333333,0.5,,0.8,0.5,,0.75,0.5,16.8141592920354,0.625,,0.5,,0.1,1.0,1.0,1.0,0.3,0.3333333333333333,0.5,,0.1,,,0.1,,,,0.4,0.5,0.5,1.0,,,,,,,,,0.6,0.5,0.4618650000000001,,0.40732,,0.8181818181818182,7.92,25.639999999999997,2.0,2.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.2,0.3333333333333333,0.4,1.0,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630228,1610612744,Jonathan Kuminga,Jonathan Kuminga,1630228,GSW,2609.0,43.0,-15,94.0,94,46.0,65,6.0,188,96,,3.0,,9.0,1.0,2.0,1.0,4.0,1.0,5.0,5.0,46.0,0.07692307692307693,0.058823529411764705,0.07407407407407407,0.075,0.027777777777777776,,,0.2,0.08695652173913043,0.48936170212765956,4.0,4.0,,,3.0,7.0,1.0,4.0,,,,,,2.0,7.0,,1.0,8.0,15.0,2.0,7.0,6.0,28.0,,1.0,2.0,2.0,6.0,2.0,2.0,3.0,13.0,6.0,10.0,3.0,7.0,2.0,3.0,1.0,,,2.0,2.0,1.0,,3.0,2.0,2.0,3.0,,8.0,,13.0,,0.375,0.42857142857142855,0.5,0.2857142857142857,,1.0,0.2857142857142857,0.5333333333333333,0.3333333333333333,0.5,0.5,0.625,0.5384615384615384,0.5,0.65,0.3181818181818182,28.712871287128714,0.3333333333333333,0.1111111111111111,,,0.18181818181818182,1.0,1.0,0.25,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.18181818181818182,0.25,0.3333333333333333,,,,,0.3181818181818182,0.2857142857142857,0.2857142857142857,0.5,,0.5,,,,,,,0.5,0.2857142857142857,0.43759318181818185,0.524525,0.4074375,0.07142857142857142,0.4642857142857143,9.126666666666667,25.914285714285715,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,,,4.0,1.0,1.0,1.0,1.0,0.06666666666666667,,0.25,1.0,0.15384615384615385,0.21052631578947367,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,0.5,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,2895.0,48.0,-21,101.0,103,45.0,71,8.0,204,106,1.0,2.0,1.0,5.0,,1.0,2.0,4.0,1.0,5.0,2.0,45.0,0.14285714285714285,,0.03225806451612903,0.06666666666666667,0.023809523809523808,,,0.4,0.037037037037037035,0.44554455445544555,3.0,3.0,1.0,1.0,1.0,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,,,4.0,8.0,3.0,7.0,1.0,18.0,,1.0,,2.0,3.0,2.0,3.0,1.0,11.0,4.0,4.0,9.0,5.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,,11.0,,0.5,0.5,1.0,0.42857142857142855,,0.6666666666666666,0.42857142857142855,0.5,0.6666666666666666,0.5666666666666667,,0.8333333333333334,0.5625,,0.7857142857142857,0.4666666666666667,16.07142857142857,0.5,,,,0.2,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,,,0.13333333333333333,0.5,0.5,1.0,0.3333333333333333,0.4,0.4,1.0,0.5,,,,0.16666666666666666,1.0,0.16666666666666666,1.0,0.6666666666666666,0.4,0.5007333333333333,0.61035,0.5201333333333333,,0.6111111111111112,7.6125,24.514285714285712,1.0,2.0,,1.0,,,,1.0,,,1.0,2.0,,2.0,,,,0.3333333333333333,0.5,0.0625,0.1111111111111111,,,,1.0,,,1.0,,,1.0,,,,0.5,0.5,,,1.0,1.0,1.0,1.0,0.045454545454545456,0.058823529411764705,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,723.0,12.0,-22,21.0,23,4.0,20,2.0,44,29,,,,,,3.0,1.0,4.0,1.0,5.0,1.0,4.0,0.3333333333333333,,0.42857142857142855,0.4,0.1,,,0.5,0.42857142857142855,0.19047619047619047,,,,,1.0,1.0,,,,,,,,1.0,4.0,,,1.0,1.0,1.0,4.0,,5.0,,,,,,,1.0,,,,2.0,3.0,4.0,1.0,,,,,,,3.0,1.0,5.0,1.0,,2.0,,,,,,,,1.0,0.25,,,0.25,1.0,,0.5,,,0.5,,,0.8,41.66666666666667,0.6,,,,,,,,0.2,1.0,1.0,,,,,,,,,0.8,0.25,0.25,1.0,,,,,,,,,0.8,0.25,0.43694,,0.48615,,,5.2,28.8,,1.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,0.14285714285714285,,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,185.0,3.0,-11,4.0,8,1.0,5,1.0,12,11,,,,,,1.0,,1.0,,1.0,,1.0,,,0.5,0.3333333333333333,,,,,0.5,0.25,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.44815,,,,,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,180.0,3.0,-5,6.0,6,1.0,6,1.0,12,9,,,,,,,,,,,,1.0,,,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,37.5,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7407,,,,,1.5,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203952,1610612744,Andrew Wiggins,Andrew Wiggins,203952,GSW,170.0,3.0,-11,5.0,10,,10,1.0,15,15,,,,,1.0,,1.0,1.0,2.0,3.0,,,0.5,1.0,,0.25,0.6666666666666666,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,1.0,2.0,,1.0,,2.0,,,2.0,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,42.857142857142854,,,,0.5,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,0.5949166666666666,0.5728,,1.0,,,25.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,1.0,2.0,,2.0,,,,,,0.5,,,,1.0,0.5,1.0,,,,0.5,0.5,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,164.0,3.0,-6,5.0,7,,7,1.0,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
