EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,on
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,47502.0,792,94.0,1565,1552,438,337,170,3117,51.0,82.0,7.0,11.0,15.0,26.0,35.0,71.0,22.0,49.0,13.0,30.0,1.0,1.0,2.0,8.0,39.0,111.0,4.0,9.0,9.0,25.0,108.0,202.0,52.0,141.0,82.0,454.0,1666,11.0,20.0,5.0,10.0,5.0,42.0,30.0,52.0,11.0,33.0,32.0,125.0,98.0,118.0,120.0,36.0,10.0,111.0,39.0,18.0,36.0,37.0,73.0,24.0,13.0,22.0,10.0,4.0,183.0,12.0,15.0,51.0,52.0,7.0,110.0,27.0,137,6.0,24.0,13.0,11.0,41.0,5.0,20.0,25.0,6.0,21.0,1.0,3.0,66.0,3.0,16.0,22.0,63.0,6.0,4.0,3.0,99.0,1.0,5.0,6.0,107.0,11.0,1.0,44.0,2.0,13.0,8.0,5.0,2.0,1.0,8.0,4.0,125.0,435,6.0,12.0,0.4537037037037037,0.47572815533980584,0.7692307692307693,0.36879432624113473,0.5,0.3333333333333333,0.36879432624113473,0.5346534653465347,0.55,0.5769230769230769,0.5422740524781341,0.6166666666666667,0.5470588235294118,0.5820512820512821,0.65625,0.6009615384615384,0.4110787172011662,0.0891089108910891,0.13414634146341464,0.07042253521126761,0.04081632653061224,25.89437819420784,0.6212121212121212,0.20588235294117646,0.1262135922330097,0.042134831460674156,0.13858695652173914,0.0332409972299169,0.13205128205128205,0.03765690376569038,0.06722689075630252,0.036585365853658534,0.0136986301369863,0.0299625468164794,0.0425531914893617,0.13636363636363635,0.0967741935483871,0.16379310344827586,0.1413427561837456,0.12941176470588237,0.036585365853658534,0.5,0.239067055393586,0.6219512195121951,0.7183098591549296,0.49019607843137253,0.20699708454810495,0.49295774647887325,0.5303030303030303,0.4857142857142857,0.14285714285714285,0.4489795918367347,0.46808510638297873,0.3181818181818182,0.08746355685131195,0.43333333333333335,0.43333333333333335,0.9230769230769231,0.3236151603498542,0.35135135135135137,0.35135135135135137,0.717948717948718,0.36666666666666664,0.6363636363636364,0.14285714285714285,0.03333333333333333,1.0,1.0,0.3,0.4444444444444444,0.75,0.3058823529411765,0.5769230769230769,0.09411764705882353,0.25,0.29411764705882354,0.36,0.6501457725947521,0.35135135135135137,0.5096842565597668,0.49636749999999996,0.5051117647058823,0.1220159151193634,0.18723404255319148,0.014084507042253521,0.09251101321585903,0.2753303964757709,7.9524752475247515,25.68794326241135,0.27987220447284344,,,,,,,,,,,,,,,True
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,58984.0,983,108.0,1952,1939,563,511,210,3891,68.0,112.0,9.0,19.0,21.0,33.0,31.0,96.0,25.0,68.0,7.0,23.0,,2.0,2.0,6.0,70.0,173.0,4.0,11.0,15.0,48.0,124.0,276.0,77.0,196.0,136.0,615.0,2080,15.0,37.0,4.0,13.0,9.0,51.0,35.0,81.0,17.0,54.0,49.0,170.0,128.0,120.0,147.0,84.0,12.0,173.0,70.0,25.0,65.0,83.0,148.0,52.0,31.0,30.0,26.0,9.0,379.0,13.0,11.0,69.0,60.0,8.0,137.0,24.0,161,5.0,29.0,20.0,9.0,60.0,7.0,32.0,40.0,10.0,28.0,,2.0,100.0,3.0,32.0,15.0,72.0,7.0,5.0,12.0,129.0,,2.0,5.0,170.0,15.0,,73.0,1.0,15.0,17.0,6.0,3.0,8.0,21.0,9.0,168.0,560,8.0,12.0,0.5161290322580645,0.5423728813559322,0.6363636363636364,0.39285714285714285,0.3076923076923077,0.3148148148148148,0.39285714285714285,0.4492753623188406,0.40540540540540543,0.43209876543209874,0.5074152542372882,0.42,0.44814814814814813,0.5604395604395604,0.4636363636363636,0.5214723926380368,0.4152542372881356,0.09057971014492754,0.08035714285714286,0.15625,0.014705882352941176,29.45736434108527,0.6,0.17391304347826086,0.11605415860735009,0.02534562211981567,0.15299334811529933,0.02795698924731183,0.13326446280991736,0.026696329254727477,0.034013605442176874,0.029850746268656716,,0.03508771929824561,0.008130081300813009,0.08888888888888889,0.100418410041841,0.16783216783216784,0.16091954022988506,0.1262135922330097,0.02092050209205021,0.42857142857142855,0.23728813559322035,0.6071428571428571,0.6601941747572816,0.5294117647058824,0.2033898305084746,0.3229166666666667,0.38271604938271603,0.5483870967741935,0.1440677966101695,0.36764705882352944,0.373134328358209,0.44,0.048728813559322036,0.30434782608695654,0.3181818181818182,1.0,0.3665254237288136,0.4046242774566474,0.4117647058823529,0.6,0.38,0.47368421052631576,0.1111111111111111,0.04,,,0.22,0.36363636363636365,1.0,0.24444444444444444,0.6363636363636364,0.044444444444444446,0.3333333333333333,0.35555555555555557,0.3125,0.652542372881356,0.4046242774566474,0.510041313559322,0.4756828571428572,0.5037696296296297,0.1393596986817326,0.218562874251497,0.005076142131979695,0.08292682926829269,0.2764227642276423,8.23586956521739,25.775,0.288422131147541,4.0,4.0,4.0,3.0,1.0,0.02040816326530612,0.043478260869565216,0.017341040462427744,,,,,,,True
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,27903.0,465,57.0,928,928,314,319,93,1856,15.0,23.0,,,4.0,6.0,13.0,34.0,1.0,6.0,6.0,20.0,,2.0,3.0,8.0,16.0,51.0,2.0,7.0,3.0,15.0,29.0,63.0,22.0,71.0,30.0,154.0,965,1.0,3.0,2.0,9.0,,8.0,8.0,18.0,6.0,23.0,17.0,51.0,28.0,30.0,63.0,3.0,,51.0,16.0,9.0,34.0,15.0,49.0,13.0,2.0,17.0,14.0,3.0,113.0,4.0,1.0,22.0,24.0,5.0,51.0,5.0,56,,14.0,6.0,8.0,15.0,2.0,10.0,9.0,,5.0,4.0,1.0,24.0,3.0,8.0,14.0,39.0,1.0,1.0,1.0,44.0,5.0,3.0,5.0,38.0,4.0,,14.0,,7.0,8.0,3.0,,5.0,10.0,4.0,49.0,313,5.0,5.0,0.4827586206896552,0.4827586206896552,0.9545454545454546,0.30985915492957744,0.2222222222222222,0.2608695652173913,0.30985915492957744,0.4603174603174603,0.3333333333333333,0.4444444444444444,0.4626865671641791,0.3333333333333333,0.4146341463414634,0.5099337748344371,0.3333333333333333,0.49038461538461536,0.5298507462686567,0.14285714285714285,0.17391304347826086,0.11764705882352941,0.16666666666666666,16.990291262135923,0.625,0.20833333333333334,0.0967741935483871,0.005128205128205128,0.10185185185185185,0.017777777777777778,0.09913793103448276,0.011904761904761904,,,0.025,0.018518518518518517,0.015873015873015872,0.13114754098360656,0.07317073170731707,0.109375,0.09411764705882353,0.13043478260869565,,0.4,0.17164179104477612,0.6521739130434783,0.7894736842105263,0.6,0.2537313432835821,0.38235294117647056,0.43333333333333335,0.38461538461538464,0.04477611940298507,0.16666666666666666,0.2,,0.14925373134328357,0.3,0.3,1.0,0.3805970149253731,0.3137254901960784,0.3137254901960784,0.9375,,,,0.16666666666666666,,,0.5833333333333334,0.2857142857142857,1.0,0.14634146341463414,0.6666666666666666,0.1951219512195122,0.375,0.36585365853658536,0.2,0.7014925373134329,0.3137254901960784,0.49957611940298513,0.46668333333333334,0.48320487804878054,0.09722222222222222,0.1917808219178082,,0.05194805194805195,0.33116883116883117,6.2142857142857135,25.619718309859156,0.33836206896551724,,,2.0,2.0,,,,,,,,,,,True
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,9292.0,155,-11.0,319,315,111,90,29,634,16.0,18.0,4.0,6.0,2.0,2.0,6.0,10.0,1.0,3.0,2.0,7.0,,,,2.0,1.0,6.0,,2.0,,1.0,23.0,31.0,3.0,13.0,6.0,61.0,364,4.0,7.0,,2.0,4.0,12.0,5.0,6.0,,3.0,3.0,13.0,38.0,8.0,9.0,,6.0,6.0,1.0,1.0,4.0,6.0,10.0,5.0,1.0,4.0,,,26.0,5.0,6.0,14.0,14.0,,28.0,11.0,39,,4.0,2.0,2.0,5.0,,4.0,4.0,1.0,1.0,,,9.0,1.0,4.0,12.0,24.0,,2.0,3.0,8.0,,3.0,1.0,8.0,,,2.0,,2.0,7.0,2.0,,5.0,7.0,4.0,13.0,111,1.0,2.0,0.8260869565217391,0.95,1.0,0.23076923076923078,,,0.23076923076923078,0.7419354838709677,0.5714285714285714,0.8333333333333334,0.625,0.4444444444444444,0.5555555555555556,0.6354166666666666,0.5454545454545454,0.5909090909090909,0.29545454545454547,0.03225806451612903,,0.1,,16.14730878186969,0.5555555555555556,,0.1686746987951807,0.09090909090909091,0.25,0.06756756756756757,0.2014388489208633,0.07857142857142857,0.08333333333333333,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.05555555555555555,0.15,0.2,0.14285714285714285,0.2682926829268293,0.2,,0.5714285714285714,0.4090909090909091,0.8888888888888888,0.8888888888888888,0.75,0.22727272727272727,0.6,0.6666666666666666,1.0,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.1590909090909091,0.2857142857142857,0.2857142857142857,1.0,0.13636363636363635,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.25,,,,0.2222222222222222,,,0.2222222222222222,1.0,0.2222222222222222,,0.1111111111111111,,0.7045454545454546,0.16666666666666666,0.5311352272727272,0.50345625,0.4927777777777778,0.043478260869565216,0.06060606060606061,,0.19672131147540983,0.21311475409836064,5.00967741935484,24.553846153846152,0.34796238244514105,,,,,,,,,,,,,,,True
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,30887.0,515,28.0,1020,1020,343,337,110,2040,20.0,31.0,4.0,7.0,6.0,11.0,4.0,15.0,1.0,2.0,14.0,38.0,,1.0,8.0,17.0,14.0,31.0,2.0,3.0,5.0,10.0,25.0,48.0,28.0,69.0,38.0,172.0,1112,5.0,11.0,2.0,4.0,7.0,23.0,6.0,13.0,13.0,27.0,27.0,78.0,42.0,8.0,81.0,3.0,4.0,30.0,14.0,9.0,7.0,9.0,16.0,5.0,4.0,7.0,,,41.0,10.0,9.0,21.0,26.0,2.0,49.0,20.0,69,1.0,6.0,6.0,,7.0,,3.0,10.0,1.0,4.0,1.0,1.0,17.0,1.0,5.0,22.0,63.0,2.0,7.0,5.0,41.0,3.0,6.0,5.0,41.0,3.0,,13.0,,9.0,10.0,4.0,2.0,4.0,15.0,11.0,78.0,341,5.0,9.0,0.84,0.9130434782608695,0.9642857142857143,0.4057971014492754,0.5,0.48148148148148145,0.4117647058823529,0.5208333333333334,0.45454545454545453,0.46153846153846156,0.5726495726495726,0.5333333333333333,0.6375,0.6323529411764706,0.6052631578947368,0.7222222222222222,0.5897435897435898,0.1875,0.1935483870967742,0.2,,13.32752613240418,0.4117647058823529,0.07142857142857142,0.0962962962962963,0.04225352112676056,0.09090909090909091,0.03937007874015748,0.09381237524950099,0.04068522483940043,0.05813953488372093,0.031914893617021274,0.030303030303030304,0.021505376344086023,0.08823529411764706,0.0958904109589041,0.10084033613445378,0.08974358974358974,0.08888888888888889,0.09803921568627451,0.018518518518518517,0.7333333333333333,0.26495726495726496,0.6451612903225806,0.8,0.8,0.1282051282051282,0.26666666666666666,0.3333333333333333,1.0,0.017094017094017096,0.5,0.5,1.0,0.3247863247863248,0.3684210526315789,0.3684210526315789,1.0,0.26495726495726496,0.45161290322580644,0.45161290322580644,0.9285714285714286,0.4666666666666667,0.5714285714285714,0.25,0.06666666666666667,,,0.2,0.6666666666666666,0.5,0.275,0.5454545454545454,0.425,0.47058823529411764,0.25,0.5,0.8547008547008547,0.4666666666666667,0.5465689655172414,0.4968090909090909,0.5494128205128205,0.10236220472440945,0.22413793103448276,,0.13372093023255813,0.45348837209302323,4.308333333333333,25.22608695652174,0.3362745098039216,,,5.0,5.0,,,,,1.0,1.0,0.03571428571428571,,,,True
1630174,1610612738,Aaron Nesmith,Aaron Nesmith,1630174,BOS,527.0,9,-3.0,19,21,8,10,1,40,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,2.0,,,20,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,3.0,2.0,,1.0,3.0,2.0,,8,,,,,,,,,,,,,,,,,,,1.0,,,,,14.285714285714286,,,,,,0.16666666666666666,,0.1111111111111111,,,,0.25,,,,,,,,0.6666666666666666,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,0.5,,0.5,,1.0,,0.594525,,0.594525,,,,,,,24.15,0.42105263157894735,,,,,,,,,,,,,,,True
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,13913.0,232,65.0,459,451,128,142,40,910,3.0,4.0,,,1.0,2.0,8.0,12.0,1.0,4.0,5.0,16.0,,1.0,1.0,2.0,15.0,38.0,,2.0,2.0,13.0,12.0,20.0,20.0,54.0,1.0,85.0,480,,,,3.0,,,2.0,5.0,3.0,15.0,,13.0,20.0,4.0,54.0,6.0,,38.0,15.0,1.0,19.0,8.0,27.0,4.0,4.0,10.0,5.0,4.0,62.0,4.0,3.0,11.0,17.0,2.0,30.0,7.0,37,,5.0,3.0,2.0,2.0,1.0,2.0,3.0,,,2.0,,5.0,1.0,,5.0,13.0,,1.0,,1.0,,,,2.0,,,1.0,,,2.0,,,2.0,2.0,2.0,13.0,128,1.0,,0.8333333333333334,0.8333333333333334,0.9,0.37037037037037035,,0.2,0.37037037037037035,0.6,,0.4,0.5675675675675675,,0.325,0.5666666666666667,,0.325,0.7297297297297297,0.05,0.25,,,15.904572564612325,0.4,0.16666666666666666,0.136,0.039473684210526314,0.11224489795918367,0.034482758620689655,0.12556053811659193,0.036458333333333336,,0.030303030303030304,0.10526315789473684,0.024390243902439025,0.058823529411764705,0.11428571428571428,0.12962962962962962,0.16666666666666666,0.10810810810810811,0.125,,1.0,0.05405405405405406,0.75,1.0,0.6666666666666666,0.16216216216216217,0.6666666666666666,0.6666666666666666,0.875,0.05405405405405406,0.25,0.25,1.0,0.21621621621621623,0.3125,0.3125,1.0,0.5135135135135135,0.39473684210526316,0.39473684210526316,0.8666666666666667,,,,0.3333333333333333,,,0.6666666666666666,,,0.1,0.5,0.1,0.5,0.65,0.15384615384615385,0.7837837837837838,0.39473684210526316,0.5064162162162161,0.56145,0.47621,0.013333333333333334,0.047619047619047616,,,0.15294117647058825,8.67,25.648148148148152,0.2788671023965142,,,,,,,,,,,,1.0,,,True
201143,1610612738,Al Horford,Al Horford,201143,BOS,43878.0,731,80.0,1437,1436,372,341,154,2873,26.0,37.0,6.0,12.0,7.0,11.0,13.0,35.0,7.0,9.0,17.0,37.0,1.0,1.0,4.0,8.0,25.0,56.0,,2.0,5.0,15.0,46.0,81.0,42.0,93.0,25.0,243.0,1535,8.0,17.0,1.0,3.0,2.0,21.0,11.0,18.0,9.0,23.0,6.0,55.0,72.0,20.0,123.0,3.0,12.0,56.0,25.0,10.0,33.0,32.0,65.0,22.0,10.0,21.0,9.0,3.0,162.0,14.0,16.0,65.0,98.0,3.0,166.0,31.0,197,2.0,19.0,9.0,10.0,14.0,3.0,10.0,11.0,,4.0,1.0,1.0,25.0,3.0,5.0,37.0,59.0,1.0,4.0,4.0,38.0,,4.0,2.0,32.0,8.0,,18.0,,1.0,22.0,11.0,2.0,9.0,22.0,10.0,55.0,369,3.0,1.0,0.782608695652174,0.9,0.9761904761904762,0.45161290322580644,0.3333333333333333,0.391304347826087,0.45161290322580644,0.5679012345679012,0.47058823529411764,0.6111111111111112,0.6264367816091954,0.475,0.5975609756097561,0.6567567567567567,0.4772727272727273,0.625,0.5344827586206896,0.12345679012345678,0.10810810810810811,0.17142857142857143,,12.987012987012985,0.56,0.1,0.2481012658227848,0.047619047619047616,0.19578313253012047,0.04129793510324484,0.22420907840440166,0.044444444444444446,0.07476635514018691,0.03896103896103896,0.02666666666666667,0.04979253112033195,0.02040816326530612,0.25742574257425743,0.2568306010928962,0.22522522522522523,0.19767441860465115,0.1891891891891892,0.02666666666666667,0.45454545454545453,0.21264367816091953,0.7027027027027027,0.7878787878787878,0.6923076923076923,0.20114942528735633,0.37142857142857144,0.4482758620689655,0.8461538461538461,0.05172413793103448,0.7777777777777778,0.7777777777777778,1.0,0.21264367816091953,0.4594594594594595,0.4594594594594595,1.0,0.3218390804597701,0.44642857142857145,0.44642857142857145,0.96,0.6,0.5,,0.05,1.0,1.0,0.1,,,0.2682926829268293,0.6363636363636364,0.1951219512195122,0.5,0.36585365853658536,0.3333333333333333,0.7471264367816092,0.44642857142857145,0.5336008620689656,0.5505727272727273,0.5505646341463414,0.09782608695652174,0.1978021978021978,,0.08641975308641975,0.22633744855967078,6.181481481481481,25.059139784946236,0.2588726513569937,,,,,,,,,,1.0,0.02857142857142857,1.0,1.0,1.0,True
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,40461.0,674,36.0,1344,1332,386,322,154,2676,25.0,49.0,5.0,7.0,8.0,16.0,29.0,67.0,6.0,14.0,14.0,33.0,4.0,6.0,4.0,10.0,28.0,89.0,5.0,12.0,6.0,24.0,60.0,130.0,42.0,122.0,36.0,282.0,1461,8.0,13.0,9.0,18.0,,43.0,20.0,42.0,10.0,34.0,15.0,85.0,42.0,78.0,123.0,3.0,14.0,88.0,28.0,13.0,63.0,44.0,107.0,35.0,9.0,40.0,16.0,7.0,258.0,7.0,11.0,35.0,24.0,4.0,63.0,19.0,82,3.0,21.0,11.0,10.0,26.0,11.0,18.0,20.0,2.0,8.0,,,46.0,1.0,16.0,21.0,62.0,1.0,2.0,4.0,66.0,6.0,6.0,8.0,45.0,2.0,1.0,14.0,2.0,8.0,5.0,2.0,1.0,2.0,5.0,2.0,83.0,383,8.0,6.0,0.35,0.39622641509433965,0.9761904761904762,0.3442622950819672,0.5,0.29411764705882354,0.34710743801652894,0.46153846153846156,0.6153846153846154,0.47619047619047616,0.4880952380952381,0.6935483870967742,0.4605263157894737,0.5164835164835165,0.6935483870967742,0.5,0.48412698412698413,0.1,0.08163265306122448,0.13432835820895522,,20.866141732283463,0.5652173913043478,0.13333333333333333,0.07038123167155426,0.034375,0.11290322580645161,0.021806853582554516,0.09062980030721966,0.028081123244929798,0.028846153846153848,0.03821656050955414,0.03389830508474576,0.020491803278688523,0.025974025974025976,0.047058823529411764,0.06329113924050633,0.10204081632653061,0.11983471074380166,0.08823529411764706,0.022222222222222223,0.4,0.19444444444444445,0.5102040816326531,0.5555555555555556,0.32,0.26587301587301587,0.43283582089552236,0.5,0.3793103448275862,0.05555555555555555,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.13095238095238096,0.42424242424242425,0.42424242424242425,1.0,0.3531746031746032,0.3146067415730337,0.3146067415730337,0.9642857142857143,0.22580645161290322,0.7142857142857143,,0.1935483870967742,0.6666666666666666,1.0,0.3870967741935484,0.4166666666666667,1.0,0.21052631578947367,0.5,0.13157894736842105,0.4,0.3157894736842105,0.25,0.6785714285714286,0.3181818181818182,0.5096312749003984,0.5374676470588235,0.5007566666666666,0.06037735849056604,0.09859154929577464,0.016260162601626018,0.1524822695035461,0.30141843971631205,6.5853846153846165,25.84754098360655,0.28720238095238093,,,,,,,,,1.0,1.0,0.034482758620689655,,,,True
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,21573.0,360,86.0,717,701,152,146,89,1418,41.0,58.0,18.0,28.0,5.0,10.0,9.0,12.0,1.0,2.0,,,,,,,,1.0,,,,1.0,51.0,72.0,,1.0,20.0,122.0,717,20.0,30.0,,,13.0,53.0,7.0,12.0,,1.0,8.0,22.0,74.0,28.0,,,26.0,,,6.0,10.0,6.0,16.0,3.0,3.0,3.0,6.0,1.0,38.0,10.0,28.0,33.0,23.0,3.0,59.0,38.0,97,3.0,12.0,11.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,,9.0,1.0,1.0,18.0,27.0,,3.0,1.0,20.0,,5.0,1.0,22.0,2.0,,10.0,,2.0,30.0,11.0,,19.0,37.0,19.0,22.0,152,2.0,2.0,0.7254901960784313,0.9736842105263158,,,,,,0.7083333333333334,0.6666666666666666,0.5833333333333334,0.6986301369863014,0.6666666666666666,0.5384615384615384,0.7349397590361446,0.7162162162162162,0.6470588235294118,0.0136986301369863,0.08333333333333333,0.10344827586206896,,,11.288343558282207,0.2222222222222222,0.2,0.12365591397849462,0.16374269005847952,0.17553191489361702,0.06097560975609756,0.1497326203208556,0.11343283582089553,0.1206896551724138,0.21686746987951808,0.1,0.05555555555555555,0.07894736842105263,0.04081632653061224,0.1134020618556701,0.25,0.16312056737588654,0.2127659574468085,0.21428571428571427,0.5135135135135135,0.7945205479452054,0.7068965517241379,0.7884615384615384,0.6829268292682927,0.1643835616438356,0.75,0.75,0.8888888888888888,0.0273972602739726,0.5,0.5,1.0,,,,,0.0136986301369863,,,,0.9333333333333333,0.6428571428571429,0.3333333333333333,,,,,,,0.7692307692307693,0.5,,,0.07692307692307693,,0.8082191780821918,,0.5554972222222222,0.5623391304347827,0.5288166666666667,0.12345679012345678,0.125,,0.4344262295081967,0.18032786885245902,2.9138888888888888,57.0,0.21199442119944212,,,7.0,4.0,3.0,,,,1.0,,,,,,True
