EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,BadPassSteals,ShootingFouls,2pt And 1 Free Throw Trips,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,FTDefRebounds,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Charge Fouls,Technical Free Throw Trips,BlockedCorner3,LongMidRangePctAssisted,OffAtRimReboundPct,OffLongMidRangeReboundPct,Offensive Fouls,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,on,HeaveAttempts,Travels,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctBlocked,Defensive 3 Seconds Violations,DefensiveGoaltends,3SecondViolations
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,1413.0,24,20,49,49,24,16,3,98,,1.0,,1.0,,,,1.0,,,2.0,,9.0,38,,1.0,,,,1.0,,3.0,,,,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,,2.0,,2.0,2.0,4.0,,,,,2.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,3.0,24,,,,,,,,0.75,,0.5,0.75,,0.5,0.5,,1.0,15.384615384615383,,,,0.125,0.2222222222222222,0.06666666666666667,0.10526315789473684,,0.3333333333333333,,,0.14285714285714285,,0.16666666666666666,,,,0.16666666666666666,,,,1.0,,,,,0.8333333333333334,0.5263899999999999,,0.39,,,,0.3333333333333333,2.25,0.4897959183673469,1.0,1.0,,,,,2.0,3.0,,2.0,3.0,4.0,,,1.0,2.0,9.0,3.0,2.0,,,1.0,,,1.0,0.75,,0.5,0.75,0.6666666666666666,,,,,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.6666666666666666,0.6666666666666666,29.05,,1.0,,,,1.0,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,
1630209,1610612748,Omer Yurtseven,Omer Yurtseven,1630209,MIA,1542.0,26,22,54,53,24,16,4,107,4.0,5.0,,1.0,1.0,2.0,2.0,4.0,,6.0,9.0,,12.0,43,,1.0,,,3.0,5.0,,6.0,12.0,,,,1.0,2.0,3.0,2.0,,1.0,,,8.0,,,3.0,1.0,4.0,1.0,5.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,6.0,24,,,1.0,1.0,0.6666666666666666,,0.6,0.6,,0.6,0.5454545454545454,,0.6,,,,17.24137931034483,,0.07142857142857142,,0.15789473684210525,,0.12121212121212122,,,,0.2,,0.17647058823529413,,0.5,0.8,0.8,1.0,0.4,0.5,0.5,,1.0,,,0.4,0.5,0.6,0.5819949999999999,0.6442,0.51262,,,,0.5,4.855555555555556,0.4444444444444444,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,0.1,,,,1.0,,,,,0.1,,,,,,,,,,,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,True,,,,,,,,
203473,1610612748,Dewayne Dedmon,Dewayne Dedmon,203473,MIA,3230.0,54,-21,106,103,34,37,14,209,6.0,9.0,3.0,5.0,,3.0,3.0,3.0,,9.0,12.0,1.0,22.0,144,4.0,6.0,1.0,9.0,1.0,4.0,,2.0,14.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,3.0,6.0,3.0,9.0,5.0,14.0,1.0,,,,4.0,1.0,,4.0,,13.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,34,3.0,,0.7777777777777778,0.875,0.75,0.6666666666666666,0.25,0.6176470588235294,0.6666666666666666,0.25,0.6470588235294118,0.75,0.25,0.08333333333333333,0.1111111111111111,,17.355371900826448,,0.17647058823529413,0.13636363636363635,0.2857142857142857,0.08333333333333333,0.23684210526315788,0.10869565217391304,,0.058823529411764705,0.2222222222222222,,0.2857142857142857,0.2857142857142857,0.5294117647058824,0.6666666666666666,0.75,0.8333333333333334,0.17647058823529413,1.0,1.0,,0.8333333333333334,0.6,0.6666666666666666,0.75,,0.8235294117647058,0.5881941176470589,0.5564800000000001,0.6023499999999999,0.058823529411764705,0.08333333333333333,0.4090909090909091,0.09090909090909091,2.733333333333334,0.32075471698113206,,2.0,,,,,1.0,3.0,,,1.0,5.0,,,,,3.0,3.0,1.0,,1.0,4.0,1.0,,1.0,0.2,,,0.2,0.29411764705882354,0.16666666666666666,,,0.6666666666666666,0.11764705882352941,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.3333333333333333,25.259999999999998,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.2,0.125,2.0,,,0.14285714285714285,True,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,32693.0,545,70,1046,1042,276,271,131,2088,60.0,77.0,19.0,24.0,11.0,16.0,29.0,57.0,21.0,95.0,155.0,49.0,239.0,1122,24.0,34.0,11.0,59.0,17.0,28.0,18.0,52.0,108.0,82.0,32.0,6.0,19.0,16.0,35.0,14.0,2.0,12.0,4.0,3.0,86.0,10.0,23.0,53.0,35.0,91.0,33.0,124.0,15.0,4.0,13.0,6.0,18.0,3.0,7.0,31.0,8.0,50.0,7.0,76.0,17.0,64.0,31.0,6.0,10.0,5.0,2.0,10.0,52.0,272,4.0,6.0,0.5684210526315789,0.6835443037974683,0.6129032258064516,0.7058823529411765,0.6071428571428571,0.6089743589743589,0.7058823529411765,0.5862068965517241,0.6565934065934066,0.7763157894736842,0.65,0.03870967741935484,0.03896103896103896,0.03508771929824561,17.622610141313384,0.41935483870967744,0.15021459227467812,0.08333333333333333,0.21721311475409835,0.04065040650406504,0.18448637316561844,0.06321839080459771,0.07627118644067797,0.018072289156626505,0.1782178217821782,0.2558139534883721,0.21764705882352942,0.21621621621621623,0.4935897435897436,0.7792207792207793,0.8108108108108109,0.6333333333333333,0.36538461538461536,0.5087719298245614,0.5272727272727272,0.1346153846153846,0.7058823529411765,0.7916666666666666,0.15789473684210525,0.5517241379310345,0.6875,0.5,0.5138232258064517,0.5253666666666665,0.5256071428571428,0.17613636363636365,0.17714285714285713,0.24686192468619247,0.2175732217573222,6.411612903225805,0.2638623326959847,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,4.0,11.0,21.0,11.0,6.0,,,,,,0.00641025641025641,0.06741573033707865,0.07407407407407407,0.6,0.5172413793103449,,,,,0.00641025641025641,,,,,,,,,,0.034482758620689655,,57.1,,,,,3.0,1.0,2.0,,,,,,,0.13636363636363635,,,,,6.0,4.0,1.0,,,0.2857142857142857,0.3,3.0,,,0.16666666666666666,0.125,0.04285714285714286,5.0,,,0.0875,False,1.0,1.0,3.0,1.0,0.047619047619047616,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,7234.0,121,-54,229,250,62,90,28,479,8.0,13.0,2.0,3.0,1.0,1.0,2.0,8.0,3.0,10.0,24.0,1.0,39.0,283,2.0,4.0,1.0,5.0,1.0,4.0,,5.0,10.0,10.0,4.0,5.0,,1.0,1.0,1.0,,,,,3.0,5.0,3.0,6.0,4.0,14.0,8.0,22.0,4.0,1.0,5.0,3.0,2.0,,2.0,7.0,4.0,15.0,,8.0,1.0,1.0,1.0,,,,,1.0,5.0,62,2.0,,0.5,0.625,0.4166666666666667,0.5,0.25,0.4222222222222222,0.5,0.20833333333333334,0.43333333333333335,0.625,0.20833333333333334,0.20833333333333334,0.23076923076923078,0.25,19.62264150943396,0.7142857142857143,0.08333333333333333,0.05555555555555555,0.12244897959183673,0.08196721311475409,0.10309278350515463,0.06956521739130435,0.11538461538461539,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.10810810810810811,0.16666666666666666,0.28888888888888886,0.6153846153846154,0.8,0.625,0.17777777777777778,0.25,0.3333333333333333,0.06666666666666667,0.75,0.6666666666666666,,0.08333333333333333,1.0,0.7555555555555555,0.5318733333333333,0.5718,0.5354625,0.022222222222222223,0.041666666666666664,0.1282051282051282,0.1282051282051282,6.179166666666667,0.27074235807860264,2.0,10.0,,,,4.0,4.0,11.0,,4.0,6.0,21.0,,,1.0,8.0,18.0,11.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,0.2857142857142857,,0.125,0.2857142857142857,0.4666666666666667,,0.043478260869565216,1.0,,0.2222222222222222,0.2,0.2,1.0,0.24444444444444444,0.36363636363636365,0.36363636363636365,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.36363636363636365,24.576190476190476,,1.0,,,4.0,,,,,1.0,1.0,,,0.5,,,0.25,,,,1.0,4.0,,,,2.0,,,,,,,,,0.05263157894736842,False,,,,,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,19180.0,320,48,627,629,220,205,83,1256,8.0,14.0,1.0,2.0,2.0,4.0,2.0,7.0,17.0,17.0,38.0,11.0,102.0,664,2.0,5.0,2.0,12.0,5.0,13.0,8.0,36.0,10.0,24.0,,3.0,26.0,15.0,41.0,10.0,5.0,17.0,8.0,1.0,97.0,,2.0,5.0,14.0,21.0,2.0,23.0,11.0,7.0,11.0,8.0,9.0,,3.0,20.0,7.0,32.0,,14.0,1.0,11.0,5.0,2.0,4.0,3.0,1.0,4.0,36.0,217,5.0,2.0,0.29411764705882354,0.29411764705882354,0.4473684210526316,0.4,0.38461538461538464,0.4789473684210526,0.38461538461538464,0.42424242424242425,0.5204081632653061,0.46153846153846156,0.5,0.07894736842105263,0.14285714285714285,0.14285714285714285,16.32088520055325,0.55,0.09859154929577464,0.012578616352201259,0.035211267605633804,,0.06690140845070422,0.006557377049180328,0.014084507042253521,,0.08064516129032258,0.15384615384615385,0.04,0.023809523809523808,0.14736842105263157,0.5714285714285714,0.6666666666666666,0.375,0.07368421052631578,0.2857142857142857,0.3333333333333333,0.17894736842105263,0.15384615384615385,0.5,1.0,0.12121212121212122,0.5,0.7473684210526316,0.5188360215053763,0.5198642857142858,0.5056,0.0625,0.1282051282051282,0.11764705882352941,0.35294117647058826,10.88421052631579,0.3508771929824561,3.0,17.0,1.0,4.0,3.0,9.0,16.0,40.0,4.0,11.0,19.0,57.0,2.0,8.0,6.0,20.0,45.0,39.0,16.0,,4.0,11.0,4.0,2.0,0.7894736842105263,0.3333333333333333,0.25,0.3,0.3392857142857143,0.6,0.09259259259259259,,0.5,0.5,0.17894736842105263,0.17647058823529413,0.1875,1.0,0.42105263157894735,0.4,0.42105263157894735,0.75,0.3076923076923077,0.25,1.0,0.3076923076923077,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.41025641025641024,26.168421052631576,1.0,3.0,12.0,3.0,2.0,,2.0,1.0,1.0,,,0.05263157894736842,0.05,0.09523809523809523,0.25,1.0,0.2727272727272727,0.017543859649122806,7.0,5.0,1.0,1.0,0.058823529411764705,0.4117647058823529,0.4117647058823529,,,,0.14285714285714285,0.023255813953488372,,3.0,,,,False,1.0,,,,,,,
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,31336.0,522,90,1003,996,228,228,125,1999,19.0,31.0,5.0,6.0,8.0,9.0,2.0,8.0,1.0,21.0,40.0,13.0,196.0,1038,5.0,7.0,,19.0,8.0,10.0,,55.0,22.0,20.0,8.0,6.0,28.0,10.0,38.0,4.0,6.0,17.0,8.0,3.0,86.0,10.0,4.0,28.0,28.0,58.0,15.0,73.0,14.0,6.0,9.0,6.0,11.0,3.0,3.0,20.0,3.0,55.0,4.0,18.0,2.0,18.0,5.0,,8.0,5.0,3.0,8.0,55.0,227,7.0,,0.5238095238095238,0.6470588235294118,0.525,0.7142857142857143,0.8,0.505524861878453,0.4318181818181818,0.7051282051282052,0.5212765957446809,0.4318181818181818,0.7051282051282052,0.15,0.12903225806451613,0.25,18.055555555555557,0.45,0.12556053811659193,0.015444015444015444,0.11522633744855967,0.0392156862745098,0.12017167381974249,0.027237354085603113,0.008928571428571428,0.03529411764705882,0.09278350515463918,0.06976744186046512,0.10843373493975904,0.12987012987012986,0.1712707182320442,0.6129032258064516,0.7037037037037037,0.5263157894736842,0.04419889502762431,0.25,0.3333333333333333,0.0055248618784530384,0.2727272727272727,0.8333333333333334,,0.23076923076923078,0.8888888888888888,0.9502762430939227,0.5562209497206704,0.5023041666666667,0.5663054054054054,0.0425531914893617,0.11363636363636363,0.09693877551020408,0.28061224489795916,3.4699999999999998,0.22731804586241275,6.0,25.0,1.0,5.0,3.0,6.0,41.0,116.0,10.0,23.0,47.0,141.0,3.0,15.0,13.0,29.0,132.0,116.0,41.0,4.0,8.0,31.0,1.0,3.0,0.9361702127659575,0.3333333333333333,0.2,0.4482758620689655,0.3333333333333333,0.7790055248618785,0.1927710843373494,0.0380952380952381,0.375,0.5,0.13812154696132597,0.24,0.25,1.0,0.6408839779005525,0.35344827586206895,0.3565217391304348,0.926829268292683,0.22727272727272727,0.2,1.0,0.45454545454545453,0.15384615384615385,0.5,0.5897435897435898,0.35344827586206895,26.082269503546097,2.0,10.0,9.0,2.0,2.0,3.0,1.0,,3.0,,,0.014184397163120567,0.008620689655172414,0.09523809523809523,0.2,0.5,0.43478260869565216,0.020833333333333332,,3.0,2.0,3.0,0.04,,,,,,,0.024691358024691357,0.015151515151515152,2.0,1.0,0.06666666666666667,0.047058823529411764,False,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,18161.0,303,-27,600,596,225,215,79,1196,14.0,22.0,2.0,2.0,6.0,10.0,16.0,37.0,31.0,43.0,90.0,23.0,154.0,681,5.0,14.0,,16.0,19.0,35.0,11.0,64.0,34.0,52.0,4.0,9.0,23.0,6.0,29.0,2.0,4.0,17.0,5.0,1.0,64.0,4.0,3.0,22.0,15.0,44.0,7.0,51.0,9.0,2.0,9.0,5.0,9.0,2.0,4.0,18.0,7.0,15.0,,18.0,,24.0,5.0,4.0,5.0,3.0,2.0,5.0,60.0,223,1.0,2.0,0.3953488372093023,0.4146341463414634,0.4777777777777778,0.35714285714285715,0.5428571428571428,0.4309210526315789,0.34782608695652173,0.5096153846153846,0.4720496894409938,0.34782608695652173,0.5517241379310345,0.1,0.18181818181818182,0.08108108108108109,26.017441860465116,0.5,0.13157894736842105,0.02040816326530612,0.1732283464566929,0.028169014084507043,0.15352697095435686,0.02422145328719723,0.03773584905660377,0.042105263157894736,0.13725490196078433,0.14814814814814814,0.17777777777777778,0.16216216216216217,0.14473684210526316,0.6363636363636364,0.7777777777777778,0.35714285714285715,0.24342105263157895,0.43243243243243246,0.47058823529411764,0.20394736842105263,0.08695652173913043,1.0,,0.19230769230769232,0.6,0.5526315789473685,0.49607152317880787,0.4384875,0.49813942307692305,0.044585987261146494,0.053763440860215055,0.1038961038961039,0.4155844155844156,10.243333333333334,0.375,2.0,9.0,,1.0,1.0,2.0,13.0,53.0,8.0,15.0,15.0,62.0,2.0,9.0,5.0,17.0,27.0,53.0,13.0,3.0,7.0,11.0,2.0,3.0,0.6,0.24193548387096775,0.2222222222222222,0.29411764705882354,0.24193548387096775,0.40789473684210525,0.1111111111111111,0.036585365853658534,0.6,0.1875,0.05921052631578947,0.2222222222222222,0.2222222222222222,1.0,0.34868421052631576,0.24528301886792453,0.24528301886792453,0.5384615384615384,0.043478260869565216,,,0.34782608695652173,0.038461538461538464,0.5,0.28846153846153844,0.24528301886792453,26.285483870967738,2.0,4.0,18.0,,7.0,,1.0,,2.0,,,,,0.3684210526315789,0.25,,0.26666666666666666,0.03125,13.0,3.0,1.0,,,0.41935483870967744,0.4482758620689655,,2.0,,0.6923076923076923,,0.022727272727272728,,,,,False,,2.0,,,0.06451612903225806,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,33116.0,552,111,1077,1071,326,300,138,2148,71.0,101.0,12.0,20.0,18.0,28.0,37.0,85.0,48.0,129.0,234.0,102.0,426.0,1130,16.0,32.0,11.0,52.0,38.0,65.0,36.0,124.0,92.0,166.0,12.0,10.0,33.0,33.0,66.0,23.0,10.0,22.0,9.0,2.0,165.0,12.0,20.0,31.0,41.0,74.0,32.0,106.0,32.0,10.0,11.0,8.0,11.0,1.0,3.0,22.0,12.0,19.0,2.0,91.0,2.0,119.0,59.0,9.0,10.0,6.0,4.0,11.0,122.0,323,5.0,7.0,0.35658914728682173,0.37398373983739835,0.5512820512820513,0.5,0.5846153846153846,0.54,0.5394736842105263,0.5641025641025641,0.6159420289855072,0.6046511627906976,0.6326530612244898,0.042735042735042736,0.0297029702970297,0.07058823529411765,29.620661824051652,0.5,0.1752136752136752,0.0711743772241993,0.12653061224489795,0.048,0.15031315240083507,0.060263653483992465,0.0423728813559322,0.041916167664670656,0.17346938775510204,0.20454545454545456,0.13414634146341464,0.1111111111111111,0.33666666666666667,0.7029702970297029,0.7244897959183674,0.4225352112676056,0.2833333333333333,0.43529411764705883,0.46835443037974683,0.16,0.5263157894736842,0.6,0.3333333333333333,0.358974358974359,0.6428571428571429,0.5566666666666666,0.5144563333333334,0.5207653846153846,0.49086282051282065,0.17857142857142858,0.21933085501858737,0.12206572769953052,0.29107981220657275,7.47094017094017,0.30269266480965645,8.0,24.0,1.0,3.0,,2.0,14.0,42.0,3.0,11.0,22.0,66.0,3.0,6.0,4.0,13.0,33.0,42.0,14.0,6.0,22.0,10.0,24.0,8.0,0.5,0.3333333333333333,0.5,0.3076923076923077,0.3333333333333333,0.22,0.16304347826086957,0.044444444444444446,0.7272727272727273,0.32432432432432434,0.08,0.3333333333333333,0.34782608695652173,0.5,0.14,0.3333333333333333,0.34146341463414637,0.5,0.07894736842105263,0.3333333333333333,,0.07894736842105263,0.02564102564102564,,0.14102564102564102,0.3333333333333333,25.237878787878792,2.0,4.0,33.0,2.0,2.0,1.0,1.0,,1.0,1.0,,0.030303030303030304,0.023809523809523808,0.07407407407407407,0.6666666666666666,0.5,0.36363636363636365,0.014925373134328358,21.0,2.0,2.0,2.0,0.041666666666666664,0.4375,0.44680851063829785,1.0,2.0,1.0,0.19047619047619047,0.1111111111111111,0.0684931506849315,1.0,,,0.060240963855421686,False,,4.0,,,0.020833333333333332,,,
203506,1610612748,Victor Oladipo,Victor Oladipo,203506,MIA,18202.0,303,30,600,596,229,242,78,1196,13.0,24.0,1.0,2.0,4.0,6.0,12.0,21.0,15.0,28.0,60.0,27.0,122.0,627,2.0,5.0,2.0,12.0,9.0,17.0,14.0,47.0,22.0,34.0,,7.0,18.0,5.0,23.0,4.0,1.0,12.0,2.0,4.0,51.0,2.0,2.0,18.0,19.0,37.0,4.0,41.0,17.0,12.0,13.0,9.0,7.0,1.0,4.0,20.0,10.0,25.0,2.0,28.0,3.0,35.0,13.0,4.0,3.0,2.0,1.0,4.0,46.0,227,5.0,3.0,0.39285714285714285,0.39285714285714285,0.4666666666666667,0.4,0.5294117647058824,0.42792792792792794,0.5,0.4230769230769231,0.48031496062992124,0.5,0.5108695652173914,0.11666666666666667,0.16666666666666666,0.14285714285714285,21.428571428571427,0.65,0.14728682170542637,0.013513513513513514,0.13138686131386862,0.014492753623188406,0.13909774436090225,0.013986013986013986,0.017241379310344827,0.009900990099009901,0.16071428571428573,0.17857142857142858,0.15384615384615385,0.08695652173913043,0.21621621621621623,0.5416666666666666,0.65,0.3076923076923077,0.1891891891891892,0.5714285714285714,0.6666666666666666,0.13513513513513514,0.2,0.5,1.0,0.15384615384615385,0.6666666666666666,0.6756756756756757,0.5190645454545454,0.4508083333333333,0.5337986842105265,0.10569105691056911,0.18055555555555555,0.09836065573770492,0.38524590163934425,8.8,0.38166666666666665,2.0,13.0,,,1.0,5.0,11.0,38.0,5.0,17.0,13.0,51.0,2.0,5.0,5.0,22.0,30.0,37.0,11.0,2.0,5.0,11.0,1.0,4.0,0.7692307692307693,0.2549019607843137,0.4,0.22727272727272727,0.26,0.4594594594594595,0.1111111111111111,0.03278688524590164,1.0,0.4166666666666667,0.11711711711711711,0.15384615384615385,0.15384615384615385,1.0,0.34234234234234234,0.2894736842105263,0.2972972972972973,0.7272727272727273,,,,0.5,0.1282051282051282,0.2,0.4358974358974359,0.2972972972972973,26.154901960784315,2.0,4.0,9.0,1.0,,2.0,2.0,,,1.0,,0.0196078431372549,0.02631578947368421,,0.4,0.5,0.23529411764705882,,3.0,1.0,1.0,1.0,,0.2,0.2,,,1.0,0.6666666666666666,,0.02564102564102564,,,,0.02702702702702703,False,1.0,3.0,,,,,,
200768,1610612748,Kyle Lowry,Kyle Lowry,200768,MIA,16125.0,269,12,528,523,143,121,58,1051,7.0,13.0,1.0,2.0,1.0,2.0,2.0,6.0,11.0,12.0,30.0,15.0,72.0,549,2.0,3.0,,7.0,3.0,6.0,10.0,25.0,12.0,12.0,,5.0,27.0,17.0,44.0,10.0,7.0,12.0,14.0,1.0,105.0,3.0,,18.0,14.0,33.0,3.0,36.0,12.0,6.0,9.0,5.0,8.0,,4.0,17.0,,24.0,3.0,33.0,6.0,19.0,5.0,5.0,7.0,6.0,1.0,7.0,25.0,140,2.0,5.0,0.5,0.5,0.4,0.6666666666666666,0.5,0.36538461538461536,0.5,0.39473684210526316,0.4127906976744186,0.5,0.5,0.16666666666666666,0.23076923076923078,0.3333333333333333,17.36930860033727,0.5294117647058824,0.12280701754385964,,0.16071428571428573,0.022388059701492536,0.1415929203539823,0.011235955056179775,,0.030303030303030304,0.10638297872340426,0.07407407407407407,0.12658227848101267,0.24242424242424243,0.16666666666666666,0.5384615384615384,0.7,0.42857142857142855,0.07692307692307693,0.3333333333333333,0.5,0.14102564102564102,0.2857142857142857,0.5,,0.10526315789473684,0.5,0.782051282051282,0.49726710526315804,0.48050999999999994,0.4615394736842105,0.06172839506172839,0.15151515151515152,0.09722222222222222,0.3472222222222222,9.273333333333335,0.2708333333333333,,4.0,,,,1.0,11.0,44.0,4.0,12.0,11.0,48.0,1.0,4.0,3.0,13.0,21.0,43.0,11.0,,6.0,10.0,2.0,4.0,0.6363636363636364,0.22916666666666666,0.25,0.23076923076923078,0.23404255319148937,0.6153846153846154,0.175,,0.5714285714285714,1.0,0.05128205128205128,,,,0.5641025641025641,0.25,0.2558139534883721,0.6363636363636364,,,,0.5714285714285714,0.05263157894736842,,0.631578947368421,0.2558139534883721,27.118749999999995,1.0,3.0,12.0,1.0,1.0,1.0,3.0,,,,,0.020833333333333332,0.022727272727272728,0.08333333333333333,0.25,1.0,0.25,,3.0,6.0,1.0,3.0,,0.2727272727272727,0.2727272727272727,1.0,1.0,,0.3333333333333333,,,,,,,False,1.0,,,,,,,
