EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,BadPassOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChancePointsPct,PenaltyCorner3FGM,ShortMidRangeAssists,Charge Fouls Drawn,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,BadPassSteals,Loose Ball Fouls,PtsUnassisted3s,Charge Fouls,BlockedLongMidRange,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SelfOReb,SelfORebPct,SecondChanceFtPoints,PtsPutbacks,on,Clear Path Fouls,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,BlockedCorner3,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffLongMidRangeReboundPct,3pt And 1 Free Throw Trips
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,1112.0,19.0,-1.0,40,38.0,17.0,16.0,3.0,78,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,46.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,17.0,0.25,0.2,0.25,0.16666666666666666,0.2,16.27906976744186,0.25,0.05,0.5,0.6,0.3333333333333333,0.3333333333333333,0.2,0.2,0.5,0.2,0.39329000000000003,0.353875,0.16666666666666666,0.2,0.3333333333333333,12.325,27.9,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,3059.0,51.0,4.0,113,109.0,56.0,56.0,5.0,222,1.0,2.0,2.0,9.0,5.0,8.0,14.0,10.0,11.0,33.0,132.0,5.0,5.0,4.0,13.0,4.0,8.0,3.0,7.0,,18.0,5.0,14.0,18.0,3.0,6.0,2.0,7.0,2.0,10.0,13.0,4.0,13.0,56.0,0.5714285714285714,0.4583333333333333,0.5689655172413793,0.5416666666666666,0.4166666666666667,29.411764705882355,0.25,0.25,0.2857142857142857,0.08333333333333333,0.5,1.0,0.08333333333333333,0.375,0.5,0.8333333333333334,0.5503391304347826,0.4786166666666667,0.18518518518518517,0.25,0.3939393939393939,4.842857142857142,28.6,0.49557522123893805,6.0,10.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,12.0,6.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,7.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.75,0.75,1.0,0.2,0.2,0.2222222222222222,0.6,0.45,0.21428571428571427,0.2,0.5,0.5,0.6666666666666666,0.25,0.08695652173913043,0.09523809523809523,0.09090909090909091,0.125,0.1,0.14285714285714285,0.3333333333333333,0.2,0.23076923076923078,0.4166666666666667,0.6,0.75,0.8333333333333334,0.5,0.5,1.0,0.041666666666666664,0.2222222222222222,0.2222222222222222,1.0,1.0,0.3,0.6666666666666666,0.2,0.25,0.5911,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612750,Malik Beasley,Malik Beasley,1627736,MIN,2820.0,47.0,-13.0,100,101.0,37.0,42.0,6.0,201,,1.0,1.0,6.0,1.0,5.0,8.0,10.0,1.0,20.0,114.0,3.0,2.0,,7.0,6.0,6.0,1.0,1.0,,2.0,5.0,10.0,10.0,1.0,3.0,2.0,3.0,,1.0,2.0,1.0,7.0,37.0,0.625,0.5277777777777778,0.5263157894736842,0.7,0.5555555555555556,20.37037037037037,0.25,0.21739130434782608,0.375,0.05555555555555555,,,0.05555555555555555,0.3333333333333333,0.2,0.8888888888888888,0.5867055555555556,0.56224,0.05263157894736842,0.1111111111111111,0.35,4.4624999999999995,24.520000000000003,0.37,5.0,6.0,2.0,2.0,3.0,,4.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,9.0,,2.0,1.0,,,,1.0,,,5.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.4,0.4,1.0,0.3,0.5,0.3,0.6666666666666666,0.7,0.125,,1.0,0.6666666666666666,,0.19230769230769232,,,,,,,0.18181818181818182,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.4,,,,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6,0.6666666666666666,1.0,0.3333333333333333,,,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,1.0,1.0,1.0,0.3333333333333333,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,2151.0,36.0,-3.0,81,80.0,20.0,31.0,4.0,161,2.0,5.0,,2.0,,4.0,9.0,8.0,4.0,18.0,84.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,,10.0,,2.0,3.0,1.0,1.0,2.0,3.0,,6.0,4.0,2.0,5.0,20.0,0.4444444444444444,0.4117647058823529,0.47368421052631576,0.5,0.47058823529411764,23.529411764705884,,0.06060606060606061,,0.29411764705882354,0.4,0.4,,0.11764705882352941,,0.7058823529411765,0.5322264705882354,0.520925,0.10526315789473684,0.18181818181818182,0.2777777777777778,5.311111111111112,23.875,0.24691358024691357,2.0,4.0,,,1.0,,6.0,,,2.0,1.0,,1.0,6.0,6.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,0.75,0.75,1.0,0.25,0.5,0.25,,0.375,0.1111111111111111,0.25,,,,0.1111111111111111,,0.06666666666666667,0.03225806451612903,,,0.1111111111111111,,0.2857142857142857,,0.23529411764705882,0.5,0.6666666666666666,1.0,,,,0.35294117647058826,,,,,0.25,,,,0.3348,,,2.0,2.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,4985.0,83.0,-4.0,181,178.0,77.0,90.0,10.0,359,3.0,4.0,1.0,6.0,3.0,8.0,10.0,7.0,3.0,31.0,200.0,3.0,3.0,3.0,12.0,8.0,6.0,11.0,17.0,,40.0,4.0,12.0,12.0,,2.0,2.0,5.0,,3.0,4.0,1.0,12.0,77.0,0.8,0.8235294117647058,0.8157894736842105,0.75,0.4117647058823529,10.880829015544041,0.125,0.14814814814814814,0.08333333333333333,0.23529411764705882,0.75,1.0,0.058823529411764705,0.35294117647058826,0.5,0.7058823529411765,0.5134058823529412,0.48875,0.05555555555555555,0.09090909090909091,0.3870967741935484,5.49,25.142857142857142,0.425414364640884,4.0,5.0,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,,3.0,1.0,8.0,12.0,,3.0,1.0,6.0,3.0,3.0,11.0,,,8.0,,,5.0,1.0,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,0.5,0.5,1.0,0.5714285714285714,0.3333333333333333,0.5714285714285714,1.0,0.75,0.1,,0.25,1.0,,0.16326530612244897,,,,,,,0.1,0.20833333333333334,0.15,0.29411764705882354,0.8,0.8,0.5,1.0,1.0,1.0,0.058823529411764705,0.5,0.5,1.0,,0.16666666666666666,1.0,0.3333333333333333,0.5,,,,1.0,,1.0,,1.0,,,,,,0.2,1.0,1.0,1.0,,,1.0,,,,,,,,,0.3333333333333333,,4.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1629020,1610612750,Jarred Vanderbilt,Jarred Vanderbilt,1629020,MIN,734.0,12.0,6.0,27,31.0,7.0,16.0,1.0,58,,,,,,2.0,2.0,,,4.0,29.0,1.0,,,2.0,,,,,,,,,,,,,2.0,,,,,2.0,7.0,1.0,1.0,1.0,1.0,,7.142857142857142,,,,,,,,,,1.0,0.8323,0.8204,,,0.5,0.7,,0.25925925925925924,2.0,2.0,,1.0,1.0,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,2545.0,42.0,,94,92.0,65.0,65.0,6.0,186,,6.0,5.0,11.0,9.0,5.0,16.0,13.0,5.0,36.0,107.0,12.0,11.0,5.0,33.0,8.0,11.0,1.0,2.0,,5.0,,2.0,3.0,1.0,2.0,1.0,5.0,,3.0,6.0,3.0,33.0,65.0,0.3125,0.5344827586206896,0.5625,0.6346153846153846,0.4482758620689655,33.333333333333336,,0.022222222222222223,,0.20689655172413793,,,0.1724137931034483,0.3793103448275862,0.391304347826087,0.6206896551724138,0.4499568965517241,0.4516565217391304,0.09375,0.15789473684210525,0.9166666666666666,9.075000000000001,25.338461538461537,0.6914893617021277,3.0,5.0,,3.0,4.0,2.0,2.0,6.0,5.0,7.0,2.0,5.0,6.0,2.0,9.0,,6.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,3.0,1.0,3.0,1.0,,0.2,0.2,0.42857142857142855,0.5384615384615384,0.5454545454545454,0.5384615384615384,0.4166666666666667,0.6086956521739131,0.0625,,0.16666666666666666,0.5,0.25,0.03571428571428571,,0.05263157894736842,0.024390243902439025,,,,,,,0.1724137931034483,0.6,0.6,0.3333333333333333,0.4,0.4,,0.06896551724137931,0.5454545454545454,0.5454545454545454,0.3333333333333333,,0.17391304347826086,0.75,0.5555555555555556,0.5454545454545454,0.4106,,,1.0,2.0,,,,,,,,,0.25,0.5,0.5,1.0,,,,0.08695652173913043,,1.0,,,1.0,,,,0.5,1.0,,12.0,1.0,1.0,0.14285714285714285,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201976,1610612750,Patrick Beverley,Patrick Beverley,201976,MIN,1860.0,31.0,-7.0,62,61.0,14.0,14.0,3.0,123,,,,1.0,,2.0,2.0,7.0,2.0,15.0,72.0,,1.0,,,4.0,1.0,4.0,7.0,1.0,17.0,,3.0,3.0,1.0,1.0,4.0,9.0,,2.0,3.0,2.0,,14.0,1.0,0.7222222222222222,0.75,,0.7777777777777778,16.923076923076923,,0.10714285714285714,,,,,,0.1111111111111111,,1.0,0.5704833333333332,0.55125,0.2,0.6666666666666666,,2.1,23.557142857142857,0.22580645161290322,2.0,2.0,,,,,6.0,,,3.0,,,,,9.0,,,,3.0,2.0,1.0,2.0,,,3.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,0.42857142857142855,,0.42857142857142855,,,,,,,,0.15789473684210525,,,,,,,0.14285714285714285,0.2222222222222222,,0.2222222222222222,1.0,1.0,,,,,0.6666666666666666,,,,,,,,,,,,3.0,1.0,,,,,,,,,,0.5,0.5,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,2973.0,50.0,-5.0,108,105.0,61.0,63.0,6.0,213,,,,4.0,3.0,3.0,4.0,5.0,2.0,14.0,125.0,2.0,3.0,1.0,8.0,2.0,4.0,,2.0,,6.0,,4.0,5.0,,1.0,2.0,7.0,,4.0,4.0,1.0,8.0,61.0,0.75,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.5555555555555556,10.344827586206897,,0.061224489795918366,,,,,,0.4444444444444444,0.6,1.0,0.6009611111111111,0.59997,0.1,0.2,0.5714285714285714,1.825,24.759999999999998,0.5648148148148148,3.0,4.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,2.0,1.0,4.0,6.0,,1.0,,2.0,,2.0,,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,3.0,,3.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4,0.3333333333333333,0.4,1.0,0.7,,,,1.0,0.25,0.10344827586206896,,0.045454545454545456,0.022222222222222223,,,0.0625,0.25,,,0.4444444444444444,0.75,0.75,0.6666666666666666,,,,0.1111111111111111,0.25,0.25,1.0,,0.4,1.0,0.3333333333333333,0.25,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,3.0,3.0,1.0,,,1.0,2.0,,,,,,,,1.0,0.25,,,True,,,,,,,,,,,,,,,,,,,,,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,1485.0,25.0,-3.0,55,53.0,17.0,27.0,4.0,108,,1.0,,2.0,,3.0,6.0,2.0,6.0,12.0,53.0,1.0,,4.0,4.0,,2.0,,,,,2.0,3.0,4.0,,2.0,4.0,4.0,,4.0,6.0,2.0,4.0,17.0,0.5,0.375,0.5454545454545454,0.6666666666666666,0.25,22.033898305084747,0.2222222222222222,0.08695652173913043,,0.125,,,,0.25,,0.875,0.5431375,0.3333,0.2,0.25,0.3333333333333333,2.5,25.15,0.3090909090909091,3.0,5.0,1.0,,1.0,,,,,,1.0,,,6.0,,,,2.0,,,,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,1.0,2.0,,,,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.2,1.0,1.0,0.3333333333333333,,0.1111111111111111,,0.043478260869565216,0.25,,,,,0.4,0.625,0.6,0.75,1.0,,,,,,,,1.0,1.0,,,,0.7463,,1.0,,,,1.0,,4.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,0.3333333333333333,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,0.3333333333333333,2.0,,True,,,,,,,,,,,,,,,,,,,,,,,
