EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGA,SecondChanceFtPoints,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,SecondChanceCorner3Frequency,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAssists,LostBallTurnovers,ShortMidRangePctBlocked,Loose Ball Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceAtRimPctAssisted,Charge Fouls,BlockedLongMidRange,ShortMidRangePctAssisted,on,Fg3aBlocked,LongMidRangeAssists,Travels,SecondChanceTurnovers,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3PctAssisted,FTOffRebounds,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Technical Free Throw Trips,LongMidRangePctAssisted,OffensiveGoaltends,Charge Fouls Drawn,DefensiveGoaltends,LongMidRangePctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,BlockedCorner3,HeaveAttempts
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,1397.0,23,48,47,22.0,7.0,5.0,95,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,56,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,22.0,1.0,1.0,0.5,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,15.094339622641508,1.0,0.14285714285714285,0.1,0.125,0.3333333333333333,0.2,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.8333333333333334,0.5334833333333333,0.5184166666666666,1.0,9.200000000000001,25.0,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,3687.0,61,127,124,63.0,41.0,18.0,251,4.0,6.0,,1.0,3.0,4.0,6.0,1.0,7.0,13.0,10.0,28.0,143,1.0,4.0,4.0,8.0,4.0,6.0,3.0,1.0,4.0,,3.0,9.0,5.0,4.0,11.0,12.0,1.0,1.0,2.0,1.0,1.0,7.0,8.0,63.0,0.2857142857142857,0.2857142857142857,0.5384615384615384,0.25,0.5652173913043478,0.5,0.5833333333333334,0.5,0.43478260869565216,17.687074829931973,0.5,0.1111111111111111,0.18518518518518517,0.14285714285714285,0.0625,0.16666666666666666,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.5,0.13043478260869565,0.17391304347826086,0.2608695652173913,0.125,,0.125,0.6956521739130435,0.5248456521739131,0.51175625,0.2857142857142857,7.207692307692307,25.15,0.49606299212598426,-2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,10.0,9.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.75,0.4,1.0,0.5,0.4,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.030303030303030304,0.016666666666666666,0.125,0.1111111111111111,0.18181818181818182,0.2,0.17391304347826086,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.375,0.3333333333333333,1.0,0.5,0.5484333333333333,0.041666666666666664,0.07142857142857142,0.17857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,1888.0,31,67,66,31.0,25.0,10.0,133,,,,,2.0,1.0,4.0,2.0,2.0,6.0,5.0,17.0,68,1.0,1.0,3.0,8.0,,4.0,1.0,,1.0,,1.0,2.0,4.0,3.0,7.0,8.0,,,1.0,,2.0,3.0,8.0,31.0,,,0.3333333333333333,1.0,0.45454545454545453,0.625,0.5666666666666667,0.6666666666666666,0.45454545454545453,20.0,,0.15789473684210525,0.26666666666666666,0.20588235294117646,,0.75,,,,,0.18181818181818182,0.09090909090909091,0.36363636363636365,,,0.5,0.45454545454545453,0.4620454545454545,0.5047875,0.47058823529411764,11.483333333333334,26.580000000000002,0.4626865671641791,10.0,,,2.0,4.0,,,,1.0,2.0,,,1.0,2.0,7.0,,1.0,,1.0,3.0,1.0,4.0,3.0,3.0,2.0,,1.0,,1.0,,,1.0,,5.0,8.0,2.0,1.0,1.0,1.0,,0.5,0.4,,0.3333333333333333,0.4,,,0.375,,0.06666666666666667,0.03125,,0.5,0.16666666666666666,0.09090909090909091,0.36363636363636365,0.5,0.5,,,,,,0.5,0.5,0.5,,,,,,0.25,,0.5,0.5,0.3933,0.15384615384615385,0.25,0.17647058823529413,1.0,3.0,3.0,1.0,2.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,1118.0,19,37,38,15.0,9.0,4.0,75,,,,,,1.0,2.0,1.0,,,3.0,3.0,43,,,2.0,,,2.0,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,15.0,,,,,0.5,,0.5,,1.0,7.317073170731708,,,0.16666666666666666,0.058823529411764705,,,,,,,,0.3333333333333333,0.6666666666666666,,,0.5,1.0,0.5257499999999999,0.524925,,,25.5,0.40540540540540543,-5.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,,,,,0.5,0.5,1.0,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,2144.0,36,77,75,41.0,37.0,12.0,152,5.0,7.0,3.0,4.0,1.0,,2.0,1.0,5.0,9.0,2.0,15.0,87,3.0,5.0,1.0,11.0,4.0,2.0,1.0,,1.0,,1.0,2.0,,4.0,4.0,13.0,1.0,1.0,3.0,2.0,2.0,4.0,11.0,41.0,0.4,0.6666666666666666,0.5555555555555556,0.6,0.5909090909090909,0.75,0.5769230769230769,0.6875,0.18181818181818182,17.77777777777778,0.3333333333333333,0.21052631578947367,,0.12121212121212122,0.4444444444444444,,0.6363636363636364,0.7142857142857143,0.8333333333333334,0.4,0.09090909090909091,,0.18181818181818182,0.6666666666666666,0.75,0.16666666666666666,0.8181818181818182,0.6081545454545455,0.5952166666666666,0.7333333333333333,4.01111111111111,25.65,0.5324675324675324,4.0,3.0,5.0,,1.0,,,,,1.0,,,1.0,1.0,2.0,3.0,6.0,,,7.0,1.0,6.0,3.0,,1.0,,4.0,,9.0,2.0,,2.0,,3.0,5.0,1.0,3.0,,3.0,1.0,1.0,0.5,,1.0,0.5,0.5,0.5,0.5,,0.19047619047619047,0.25,0.16666666666666666,,,,0.09090909090909091,,,,,,,,0.5,0.5,1.0,0.8333333333333334,0.6,,,,,,1.0,0.5,0.6690666666666667,0.09090909090909091,0.1111111111111111,0.4666666666666667,,1.0,2.0,,2.0,2.0,0.25,,4.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.18181818181818182,0.4166666666666667,0.3333333333333333,0.6666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,2045.0,34,70,65,37.0,18.0,8.0,135,5.0,7.0,3.0,4.0,1.0,,3.0,3.0,8.0,14.0,3.0,25.0,83,5.0,8.0,3.0,15.0,4.0,3.0,1.0,,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,3.0,3.0,,1.0,15.0,37.0,0.25,0.25,0.5714285714285714,0.625,0.47058823529411764,0.45454545454545453,0.625,0.5769230769230769,0.17647058823529413,29.487179487179485,0.6666666666666666,,0.0625,0.027777777777777776,,0.1111111111111111,0.4117647058823529,0.7142857142857143,1.0,0.4,0.058823529411764705,,0.17647058823529413,0.36363636363636365,0.75,0.2727272727272727,0.5882352941176471,0.534120588235294,0.5483227272727272,0.6,5.357142857142857,25.866666666666664,0.5285714285714286,-10.0,,,3.0,6.0,,,,,,,,,,9.0,,,,,,,12.0,,,,,1.0,,1.0,2.0,2.0,1.0,,6.0,9.0,6.0,,,,1.0,,,,,,,,,,0.05,0.02857142857142857,,,,,0.35294117647058826,0.5,0.6,,,,,,,,,,,,,,,,,,,0.3,0.35294117647058826,,,,5.0,1.0,,,,,,3.0,,,,,,3.0,,,0.21428571428571427,0.2857142857142857,,0.08333333333333333,,,,1.0,1.0,0.16666666666666666,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,885.0,15,28,28,16.0,1.0,3.0,56,3.0,4.0,1.0,1.0,,,3.0,1.0,4.0,6.0,3.0,14.0,28,2.0,2.0,1.0,5.0,6.0,3.0,1.0,,1.0,,1.0,2.0,2.0,2.0,4.0,4.0,,,,,,1.0,5.0,16.0,0.75,0.75,0.6666666666666666,1.0,0.6111111111111112,0.6666666666666666,0.6363636363636364,0.625,0.3333333333333333,34.375,,0.2,0.2857142857142857,0.23529411764705882,0.3333333333333333,,0.4444444444444444,0.75,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.7777777777777778,0.5345388888888889,0.54665,0.35714285714285715,3.516666666666667,25.866666666666664,0.5714285714285714,1.0,,,1.0,2.0,,,,,1.0,,,,1.0,3.0,,,,,,,2.0,,3.0,1.0,,,,,,,,,6.0,4.0,2.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,0.2,0.5,0.2222222222222222,0.5,0.5,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.18181818181818182,0.25,,,,1.0,,,,,,,1.0,,,,,,,,,0.16666666666666666,0.25,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630198,1610612755,Isaiah Joe,Isaiah Joe,1630198,PHI,795.0,13,30,31,19.0,20.0,5.0,61,1.0,1.0,,,,1.0,2.0,1.0,1.0,2.0,3.0,5.0,26,,1.0,2.0,3.0,,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,3.0,19.0,,,0.5,,0.5,0.5,0.5,0.5,0.6,19.444444444444446,0.5,0.125,,0.0625,,,0.2,1.0,1.0,,,0.2,0.4,,,0.3333333333333333,0.8,0.49879999999999997,0.46485000000000004,0.6,5.85,25.066666666666666,0.6333333333333333,17.0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,3.0,1.0,2.0,,3.0,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,1.0,0.5,0.3333333333333333,,1.5,1.5,,,,,,0.3333333333333333,,0.2,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,,,0.48495,,,0.6,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630531,1610612755,Jaden Springer,Jaden Springer,1630531,PHI,703.0,12,26,26,11.0,13.0,6.0,52,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,5.0,1.0,6.0,26,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,,1.0,5.0,2.0,2.0,4.0,4.0,,,,,1.0,1.0,4.0,11.0,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,0.5,0.5,0.5,0.5,0.16666666666666666,18.18181818181818,,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,,,0.16666666666666666,0.25,1.0,0.25,0.3333333333333333,0.46844166666666665,0.48121250000000004,0.6666666666666666,8.9,25.0,0.4230769230769231,5.0,1.0,1.0,2.0,4.0,,,,,,,,,,,1.0,1.0,,,2.0,,4.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.2,0.6666666666666666,0.5,0.5,,,,,,,,,1.0,1.0,,,,,,,,0.7624,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612755,James Harden,James Harden,201935,PHI,1248.0,21,41,40,26.0,10.0,5.0,81,2.0,2.0,1.0,1.0,1.0,,1.0,,2.0,3.0,1.0,9.0,52,1.0,1.0,,4.0,,1.0,1.0,3.0,4.0,1.0,1.0,11.0,,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,26.0,,,0.6666666666666666,1.0,0.875,1.0,0.9,1.0,0.25,17.391304347826086,0.6666666666666666,0.16666666666666666,,0.1111111111111111,,,0.5,1.0,1.0,,0.25,,0.25,1.0,1.0,,0.75,0.5132,0.4897,0.4444444444444444,7.833333333333333,26.6,0.6341463414634146,-3.0,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,4.0,,3.0,1.0,2.0,,,,,,1.0,,2.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,0.2,0.25,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
