EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DeadBallTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,PenaltyFtPoints,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGA,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeFGM,Fg3aBlocked,Charge Fouls,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,Clear Path Fouls,Technical Free Throw Trips,SecondChanceArc3Frequency,OffensiveGoaltends,Blocked3s,BlockedArc3,SecondChanceFtPoints,on,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers
1626153,1610612737,Delon Wright,Delon Wright,1626153,ATL,5262.0,88,32,167,168,64,45,24.0,335,5.0,5.0,3.0,3.0,2.0,2.0,,2.0,,2.0,3.0,6.0,,,5.0,7.0,3.0,8.0,25.0,169,3.0,3.0,6.0,2.0,3.0,,,7.0,2.0,8.0,6.0,6.0,6.0,3.0,,2.0,4.0,6.0,2.0,2.0,2.0,,16.0,5.0,,3.0,2.0,,5.0,5.0,10.0,1.0,,,,1.0,,1.0,3.0,1.0,1.0,7.0,64,0.2,0.5,0.6666666666666666,0.375,,0.375,0.7142857142857143,1.0,0.6666666666666666,0.6333333333333333,1.0,0.6666666666666666,0.6578947368421053,1.0,0.7,0.5333333333333333,,,11.398963730569948,0.3333333333333333,,0.05405405405405406,,0.0625,0.12195121951219512,0.058823529411764705,0.06578947368421052,,,0.13333333333333333,0.09090909090909091,0.07142857142857142,,0.1111111111111111,0.08823529411764706,,0.14285714285714285,0.3333333333333333,1.0,1.0,0.2,0.13333333333333333,,,0.13333333333333333,,,,0.4,0.5,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,,,0.8666666666666667,0.5,0.55679,,0.5426666666666667,0.24,0.28,2.985714285714286,25.0875,0.38323353293413176,2.0,,,,,6.0,3.0,,1.0,,,2.0,,6.0,,,9.0,1.0,4.0,1.0,1.0,,1.0,1.0,,,,,0.2222222222222222,0.4,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
1627789,1610612737,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,ATL,681.0,11,2,26,24,10,15,1.0,50,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,2.0,29,,,,,,,1.0,,,2.0,,,1.0,,,,2.0,2.0,2.0,,,,6.0,,,1.0,,,1.0,,1.0,,,,,,,,,2.0,2.0,,10,,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,7.4074074074074066,,,,,0.16666666666666666,,0.16666666666666666,,,,,,,,,,0.25,,0.5,1.0,1.0,,,,,,,,,0.5,,,,,,,,1.0,,1.0,,0.484275,,0.41595,,,2.7,25.0,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,3963.0,66,-10,122,125,30,27,17.0,247,2.0,2.0,,,1.0,1.0,1.0,2.0,,4.0,3.0,9.0,1.0,2.0,4.0,7.0,3.0,13.0,19.0,145,,,,1.0,2.0,1.0,4.0,5.0,4.0,4.0,6.0,,9.0,3.0,,5.0,3.0,8.0,2.0,1.0,3.0,,19.0,1.0,,4.0,4.0,,8.0,1.0,9.0,,4.0,1.0,3.0,3.0,3.0,,4.0,4.0,7.0,5.0,30,0.5,0.5,0.6666666666666666,0.23076923076923078,0.25,0.23076923076923078,0.5714285714285714,,0.5,0.425,,0.4166666666666667,0.4523809523809524,,0.4166666666666667,0.65,,,17.857142857142858,0.75,,0.14285714285714285,,0.14285714285714285,0.030303030303030304,0.14285714285714285,0.015384615384615385,,,,0.08333333333333333,0.3333333333333333,0.09090909090909091,,0.10526315789473684,0.2222222222222222,,0.1,1.0,1.0,0.5,0.1,0.5,0.5,0.2,,,,0.45,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.16666666666666666,1.0,0.3333333333333333,0.5,0.75,0.3333333333333333,0.54784,0.53775,0.557625,,0.2631578947368421,11.271428571428572,25.415384615384614,0.2459016393442623,1.0,,,,2.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,,,2.0,,1.0,,1.0,,1.0,,,,0.3333333333333333,,0.047619047619047616,0.125,3.0,3.0,,1.0,,,0.15,1.0,1.0,,,0.07692307692307693,,,0.3333333333333333,0.3333333333333333,1.0,2.0,2.0,,,1.0,,,,,False,0.25,,,,,,,,,,,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,5054.0,84,-16,161,166,51,49,20.0,327,4.0,6.0,,,,,9.0,12.0,3.0,6.0,2.0,7.0,1.0,3.0,15.0,25.0,5.0,13.0,55.0,183,2.0,2.0,6.0,4.0,5.0,1.0,5.0,19.0,14.0,16.0,12.0,,7.0,2.0,2.0,,1.0,1.0,1.0,,,,3.0,,1.0,7.0,2.0,3.0,12.0,1.0,13.0,,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,9.0,19.0,51,0.4666666666666667,0.4666666666666667,0.8,0.38461538461538464,0.2,0.38461538461538464,0.6,1.0,0.8,0.5921052631578947,1.0,0.55,0.6395348837209303,1.0,0.6785714285714286,0.34210526315789475,0.08,0.3333333333333333,25.274725274725274,0.6666666666666666,0.6,0.07142857142857142,0.024390243902439025,0.17073170731707318,,0.13043478260869565,0.01282051282051282,,0.0625,,,,0.2222222222222222,,0.17857142857142858,0.15384615384615385,,0.15789473684210525,0.6666666666666666,1.0,0.75,0.3157894736842105,0.75,0.75,0.15789473684210525,0.5,0.5,1.0,0.18421052631578946,0.2857142857142857,0.2857142857142857,0.5,,,,,0.3,0.3333333333333333,0.5,0.2857142857142857,0.4920802631578947,0.42935,0.46746499999999996,0.10909090909090909,0.34545454545454546,10.648,24.49230769230769,0.3167701863354037,1.0,1.0,1.0,,2.0,10.0,8.0,,,,,1.0,1.0,15.0,,,12.0,1.0,4.0,2.0,,,1.0,2.0,0.4444444444444444,,0.2,,0.12195121951219512,0.14285714285714285,7.0,3.0,,,,,0.18421052631578946,2.0,,,5.0,,,,0.2857142857142857,0.2857142857142857,,,,,,,,1.0,1.0,2.0,False,,1.0,1.0,0.07692307692307693,,,,,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,6234.0,104,7,197,199,68,57,29.0,396,9.0,11.0,3.0,3.0,1.0,1.0,,3.0,,,,,,,9.0,14.0,,,25.0,214,3.0,4.0,8.0,1.0,3.0,,,2.0,12.0,6.0,,6.0,,,3.0,1.0,1.0,2.0,,1.0,,,5.0,5.0,5.0,7.0,8.0,1.0,16.0,10.0,26.0,,4.0,2.0,2.0,,,,4.0,4.0,16.0,2.0,68,0.6666666666666666,1.0,,,,,0.6428571428571429,0.75,0.3333333333333333,0.6428571428571429,0.75,0.3333333333333333,0.7352941176470589,0.8,0.3333333333333333,,0.21428571428571427,0.09090909090909091,9.210526315789474,,0.25,0.18181818181818182,0.10416666666666667,0.1346153846153846,0.10204081632653061,0.15625,0.10309278350515463,0.2,0.09523809523809523,0.14705882352941177,,0.0625,0.26666666666666666,0.23076923076923078,0.1111111111111111,0.1875,,0.7857142857142857,0.8181818181818182,0.9,0.6666666666666666,0.21428571428571427,,,,,,,,,,,0.75,1.0,0.3333333333333333,1.0,,,0.7857142857142857,,0.618592857142857,0.6423,0.5275666666666666,0.32,0.08,2.5,,0.34517766497461927,4.0,4.0,2.0,,,7.0,,1.0,,,1.0,1.0,4.0,11.0,,3.0,8.0,2.0,5.0,,4.0,,4.0,,,,,,0.29411764705882354,0.29411764705882354,,,,4.0,2.0,0.5,,,,,1.0,,,0.058823529411764705,,,,,,,,,,,,2.0,False,,,,,0.6666666666666666,,,,,,,,,,,
203476,1610612737,Gorgui Dieng,Gorgui Dieng,203476,ATL,624.0,10,3,24,22,8,13,1.0,46,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,3.0,26,1.0,1.0,3.0,1.0,1.0,,,3.0,,2.0,,2.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,2.0,1.0,3.0,,,,,,,,,,,3.0,8,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.5,1.5,0.5,,,8.0,,1.0,,,0.2,0.125,0.2,0.1,,,0.16666666666666666,,,,,,0.3333333333333333,,0.5,1.0,1.0,,,,,,,,,0.5,,,,1.0,1.0,1.0,1.0,,,1.0,,0.6133,,0.7262,1.0,1.0,1.3,25.2,0.3333333333333333,,,,,,1.0,1.0,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,,,,,,,,,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,4684.0,78,6,153,150,62,50,22.0,303,1.0,6.0,1.0,2.0,,4.0,5.0,5.0,,3.0,3.0,17.0,2.0,9.0,6.0,15.0,3.0,20.0,40.0,159,1.0,3.0,6.0,2.0,6.0,2.0,10.0,24.0,,12.0,6.0,2.0,17.0,3.0,1.0,10.0,2.0,12.0,1.0,1.0,9.0,,26.0,1.0,2.0,7.0,2.0,,9.0,3.0,12.0,2.0,1.0,1.0,,7.0,5.0,2.0,9.0,,3.0,24.0,62,,,0.6666666666666666,0.15,0.2,0.15,0.4,0.3333333333333333,0.3333333333333333,0.3,0.35714285714285715,0.3125,0.4444444444444444,0.375,0.5,0.5714285714285714,0.06666666666666667,0.16666666666666666,30.681818181818183,0.7777777777777778,,0.05714285714285714,0.05405405405405406,0.19444444444444445,0.027777777777777776,0.1267605633802817,0.0410958904109589,0.2,,0.045454545454545456,,,,0.2,0.18518518518518517,0.2222222222222222,0.08695652173913043,0.17142857142857143,0.16666666666666666,0.2,,0.14285714285714285,1.0,1.0,0.08571428571428572,,,,0.4857142857142857,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.2857142857142857,0.5,0.25,,0.5625,0.2222222222222222,0.7428571428571429,0.17647058823529413,0.4986171428571429,0.65245,0.517625,0.15,0.6,8.893333333333334,27.389999999999997,0.40522875816993464,2.0,1.0,,,1.0,19.0,14.0,1.0,1.0,,,3.0,1.0,15.0,1.0,,23.0,2.0,6.0,6.0,,,,5.0,,,0.0625,,0.15384615384615385,0.3157894736842105,4.0,3.0,,,,,0.11428571428571428,,,,,,,,,,,3.0,4.0,,1.0,0.42857142857142855,,,,1.0,False,,,,,,1.0,1.0,1.0,0.25,0.14285714285714285,0.3333333333333333,1.0,,,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,3299.0,55,-11,103,102,38,33,19.0,205,5.0,5.0,1.0,1.0,1.0,1.0,3.0,8.0,,3.0,3.0,6.0,1.0,3.0,9.0,19.0,3.0,9.0,34.0,119,2.0,4.0,5.0,2.0,5.0,1.0,3.0,7.0,8.0,10.0,6.0,2.0,6.0,3.0,1.0,,1.0,1.0,1.0,,,,3.0,2.0,,4.0,8.0,,12.0,2.0,14.0,,,,,3.0,2.0,1.0,3.0,2.0,4.0,7.0,38,0.4444444444444444,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.47368421052631576,0.5,0.4,0.48214285714285715,0.4,0.4375,0.5483870967741935,0.5,0.4375,0.32142857142857145,0.05263157894736842,,27.64227642276423,1.0,,0.3076923076923077,,0.18181818181818182,0.07692307692307693,0.25,0.03508771929824561,,,0.05263157894736842,0.14285714285714285,0.4,0.3333333333333333,0.2222222222222222,0.15384615384615385,0.2222222222222222,,0.17857142857142858,1.0,1.0,0.6,0.2857142857142857,0.375,0.42857142857142855,0.10714285714285714,,,,0.21428571428571427,0.5,0.5,0.6666666666666666,0.2,1.0,0.125,1.0,0.375,0.3333333333333333,0.5,0.5,0.4984732142857143,0.43105,0.48522499999999996,0.14705882352941177,0.20588235294117646,10.61578947368421,25.555555555555557,0.36893203883495146,,,,,,7.0,,,,,1.0,2.0,1.0,5.0,,,7.0,1.0,4.0,,,,,,0.3333333333333333,,,,0.12903225806451613,0.18181818181818182,6.0,3.0,,,,,0.21428571428571427,1.0,,,,,,,0.16666666666666666,0.16666666666666666,,1.0,1.0,,,0.2,,,,1.0,False,,,,,0.125,,,,,,,,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,246.0,4,-4,9,8,4,3,1.0,17,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,10.0,,1.0,,,,0.5,,0.25,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,0.7297,,0.7297,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,3811.0,64,3,122,121,41,34,18.0,243,4.0,6.0,1.0,1.0,1.0,1.0,3.0,10.0,3.0,5.0,1.0,8.0,,2.0,7.0,17.0,4.0,13.0,28.0,129,1.0,2.0,5.0,2.0,6.0,,2.0,6.0,2.0,12.0,9.0,2.0,8.0,1.0,2.0,3.0,3.0,6.0,3.0,,1.0,1.0,15.0,1.0,2.0,7.0,3.0,,10.0,3.0,13.0,2.0,,,,2.0,1.0,1.0,3.0,3.0,6.0,6.0,41,0.14285714285714285,0.16666666666666666,0.75,0.3076923076923077,,0.3076923076923077,0.4117647058823529,0.5,0.3333333333333333,0.43333333333333335,0.8333333333333334,0.25,0.4375,0.8333333333333334,0.3,0.43333333333333335,0.11764705882352941,0.16666666666666666,24.647887323943664,0.6666666666666666,,0.11538461538461539,0.08333333333333333,0.19444444444444445,0.029411764705882353,0.16129032258064516,0.05172413793103448,,0.16666666666666666,,0.09090909090909091,,,0.42857142857142855,0.14814814814814814,0.3333333333333333,0.125,0.2,0.6666666666666666,0.8,0.25,0.3333333333333333,0.3,0.3333333333333333,0.16666666666666666,0.6,0.6,0.6666666666666666,0.26666666666666666,0.125,0.125,1.0,0.3333333333333333,1.0,0.125,1.0,0.25,,0.6333333333333333,0.125,0.5172716666666667,0.5264166666666666,0.474,0.17857142857142858,0.21428571428571427,7.858823529411766,25.107692307692307,0.3360655737704918,1.0,,,,,2.0,2.0,1.0,,1.0,,,1.0,5.0,,1.0,4.0,,1.0,1.0,,,,1.0,,,,,0.03225806451612903,0.05555555555555555,1.0,3.0,,,,,0.03333333333333333,,,,,,,,,,,,1.0,,,,,,,,False,,,,,0.1,1.0,,1.0,1.0,0.3333333333333333,,,1.0,1.0,1.0,
1628995,1610612737,Kevin Knox II,Kevin Knox II,1628995,ATL,554.0,9,6,22,20,8,13,1.0,42,,,,,,,,,1.0,2.0,5.0,8.0,2.0,3.0,1.0,1.0,6.0,10.0,22.0,21,,,,,,2.0,3.0,6.0,,2.0,9.0,,8.0,5.0,,,,,,,,,,,,2.0,,,2.0,,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,,,6.0,8,,,0.5,0.6,0.6666666666666666,0.6,1.0,,,0.9090909090909091,,1.0,0.9166666666666666,,1.0,0.9090909090909091,,,65.21739130434783,0.6666666666666666,,,,0.4,,0.4,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,0.18181818181818182,0.5,0.5,1.0,0.7272727272727273,0.625,0.625,0.4,,,,,1.0,0.6666666666666666,0.9090909090909091,0.625,0.5017227272727273,,0.4724,,0.2727272727272727,18.0,24.97,0.36363636363636365,1.0,,,,,2.0,,,,,,3.0,,1.0,,,2.0,,1.0,,,,,,,,,,0.08333333333333333,0.5,1.0,9.0,,,,,0.09090909090909091,1.0,,,,,,,1.0,1.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,1.0
1630219,1610612737,Skylar Mays,Skylar Mays,1630219,ATL,554.0,9,6,22,20,8,13,1.0,42,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,21,,,,1.0,1.0,,,2.0,,2.0,,,,,,,1.0,1.0,,1.0,,,3.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,2.0,8,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,4.3478260869565215,,,,,0.2,,0.2,,,,,,,,,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.5914,,0.5914,,1.0,2.3,,0.36363636363636365,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,554.0,9,6,22,20,8,13,1.0,42,,,,,,,,,,,,1.0,,,,2.0,,1.0,,21,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,8,,,,,,,,,,,,,,,,0.3333333333333333,,,17.391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.4013,,,,,18.6,25.3,0.36363636363636365,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,False,,,,,,,,,,,,,,,,
