EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,Corner3FGM,FG2M,FG2A,FG3M,Points,PtsUnassisted2s,PtsAssisted3s,DefThreePtRebounds,FTDefRebounds,DeadBallTurnovers,ShootingFouls,Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Avg2ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGM,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,LongMidRangeFGA,ShortMidRangeAssists,LongMidRangeFrequency,ShortMidRangeFGM,LongMidRangeFGM,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LostBallOutOfBoundsTurnovers,FtPoints,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BadPassOutOfBoundsTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Steals,BadPassSteals,LostBallSteals,StepOutOfBoundsTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,OffensiveGoaltends,on,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceShotQualityAvg,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,Clear Path Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Arc3PctBlocked,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626153,1610612737,Delon Wright,Delon Wright,1626153,ATL,774.0,13.0,-5.0,26.0,26,9.0,13,52,1.0,2.0,1.0,3.0,34.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,9.0,1.0,19.23076923076923,1.0,0.14285714285714285,0.1111111111111111,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.49090000000000006,0.5304,26.099999999999998,0.34615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627789,1610612737,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,ATL,1328.0,22.0,1.0,48.0,46,17.0,26,94,2.0,1.0,1.0,3.0,55.0,1.0,1.0,,2.0,2.0,2.0,,,,6.0,1.0,3.0,3.0,,,,1.0,,17.0,0.75,10.204081632653061,,0.14285714285714285,0.14285714285714285,,0.5,0.25,1.0,1.0,0.5303249999999999,0.41595,23.8,0.3541666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.625,0.625,0.5,0.14285714285714285,0.3333333333333333,0.25,0.25,1.0,1.0,0.5,0.5,1.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,647.0,11.0,-1.0,22.0,22,7.0,11,44,,1.0,,1.0,26.0,,1.0,,,,,,,,,2.0,2.0,2.0,,,,,,7.0,0.2,22.727272727272727,,0.2857142857142857,0.25,,,0.2,,0.8,0.48785,0.4034,24.5,0.3181818181818182,,3.0,3.0,,3.0,4.0,1.0,9.0,,3.0,,,,1.0,1.0,,,1.0,1.0,1.0,0.75,0.9,0.9,,,0.3333333333333333,,0.6,1.0,1.0,,,,4.525,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,179.0,3.0,1.0,6.0,6,1.0,1,12,,,,,7.0,,,1.0,,1.0,,,,,2.0,,1.0,1.0,,,,,,1.0,,16.666666666666668,,,0.3333333333333333,,,,,,0.4443,,,0.16666666666666666,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.5,,1.0,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,605.0,10.0,-2.0,20.0,21,3.0,8,41,1.0,,,1.0,27.0,,,,,,,,,,,,1.0,1.0,,,,,,3.0,0.25,20.0,,,0.14285714285714285,,0.25,,,0.5,0.5015,0.2912,23.9,0.15,,1.0,1.0,1.0,3.0,3.0,1.0,9.0,,3.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.125,1.125,,0.5,,,0.25,1.0,1.0,1.0,1.0,1.0,8.033333333333333,,,1.0,,1.0,1.0,2.0,6.0,,2.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.25,,,,,,,,,0.2222222222222222,1.0,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,169.0,3.0,-3.0,6.0,5,6.0,5,11,,,,,7.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,,1.0,1.0,6.0,,16.666666666666668,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,169.0,3.0,-3.0,6.0,5,6.0,5,11,,,,,7.0,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,6.0,,33.333333333333336,1.0,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,3.0,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,423.0,7.0,-3.0,14.0,14,2.0,6,28,1.0,,,1.0,20.0,,,1.0,1.0,2.0,,1.0,1.0,,5.0,,,,,,,1.0,1.0,2.0,1.0,28.57142857142857,,,,,1.0,,,1.0,0.5391,,23.6,0.14285714285714285,,,,,,,,4.0,,,,,1.0,1.0,1.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,2.0,,,2.0,4.0,,1.0,2.0,,,,,1.0,,,,,,,,,,0.5,1.0,0.5,,,,,,,,,,,,,,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,57.0,1.0,-1.0,2.0,2,2.0,2,4,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
