EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,OffTwoPtRebounds,TwoPtShootingFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFtPoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimAccuracy,Offensive Fouls,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,PenaltyCorner3Accuracy,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,DefensiveGoaltends,LongMidRangePctBlocked,on,BlockedArc3,OffensiveGoaltends,Arc3PctBlocked,HeaveAttempts
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,6691.0,112.0,15.0,212.0,206.0,55.0,76.0,21.0,418.0,1.0,3.0,9.0,1.0,1.0,1.0,5.0,14.0,1.0,1.0,1.0,3.0,1.0,8.0,23.0,2.0,26.0,223.0,2.0,2.0,6.0,1.0,1.0,4.0,2.0,5.0,24.0,14.0,5.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,3.0,4.0,2.0,2.0,8.0,3.0,11.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,9.0,16.0,2.0,2.0,1.0,5.0,55.0,1.0,1.0,1.0,0.34782608695652173,1.0,0.25,0.34782608695652173,0.5,1.5,0.3,0.52,1.5,0.4166666666666667,0.9583333333333334,0.043478260869565216,0.1111111111111111,11.538461538461538,0.3333333333333333,0.04,0.08163265306122448,0.06382978723404255,0.06060606060606061,0.030612244897959183,0.029411764705882353,0.15384615384615385,0.07407407407407407,0.08571428571428572,0.07142857142857142,0.07142857142857142,0.041666666666666664,0.375,0.3333333333333333,0.375,1.0,0.5833333333333334,0.35714285714285715,0.35714285714285715,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.2,0.6,0.3333333333333333,0.9583333333333334,0.35714285714285715,0.52886875,0.42465,0.23076923076923078,0.19230769230769232,16.6,25.44782608695652,0.25943396226415094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,1426.0,24.0,-13.0,47.0,44.0,24.0,16.0,8.0,91.0,,,3.0,,,2.0,,,,,,,4.0,,3.0,2.0,4.0,58.0,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,2.0,,1.0,3.0,1.0,4.0,,,,,,,,,,,,3.0,2.0,2.0,,,24.0,1.0,,,,,,,0.14285714285714285,0.5,,0.25,0.5,,0.42857142857142855,,,14.545454545454545,1.0,,0.16666666666666666,,0.08,0.034482758620689655,,,,,0.2857142857142857,,,0.42857142857142855,,,,,,,,,,,,,,0.5,,,0.8571428571428571,,0.5833357142857143,0.58155,0.5,,3.825,23.433333333333334,0.5106382978723404,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.25,0.5,0.058823529411764705,0.25,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.5,1.0,0.25,0.5534,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,25187.0,420.0,3.0,793.0,786.0,163.0,179.0,78.0,1579.0,11.0,,8.0,,,,19.0,50.0,3.0,6.0,9.0,15.0,94.0,19.0,58.0,38.0,193.0,884.0,3.0,6.0,17.0,18.0,9.0,15.0,10.0,59.0,42.0,50.0,19.0,,17.0,22.0,39.0,10.0,12.0,5.0,,100.0,1.0,21.0,10.0,,31.0,5.0,36.0,1.0,7.0,3.0,4.0,3.0,5.0,,18.0,,4.0,5.0,21.0,27.0,41.0,2.0,59.0,163.0,2.0,2.0,0.7368421052631579,0.3275862068965517,0.5,0.6,0.3275862068965517,0.5098684210526315,0.75,0.7424242424242424,0.5650887573964497,0.7727272727272727,0.7763157894736842,0.3815789473684211,,,21.25,,0.05291005291005291,0.1099476439790576,0.005319148936170213,0.08157894736842106,0.013623978201634877,0.008064516129032258,,0.05405405405405406,0.09859154929577464,0.14285714285714285,0.01282051282051282,0.07236842105263158,0.05263157894736842,,,,0.32894736842105265,0.38,0.38,0.7368421052631579,,,,0.6,0.5,1.0,,0.45454545454545453,0.6,0.6578947368421053,0.38,0.534335197368421,0.5065651515151515,0.08808290155440414,0.30569948186528495,6.75,26.59137931034483,0.2055485498108449,31.0,42.0,1.0,1.0,7.0,41.0,49.0,3.0,4.0,48.0,4.0,17.0,0.5212765957446809,0.75,0.0223463687150838,0.03333333333333333,0.27631578947368424,0.7380952380952381,0.8157894736842105,0.26973684210526316,0.1,1.0,0.21212121212121213,0.454525,0.10179640718562874,0.1559633027522936,5.0,16.0,2.0,2.0,11.0,50.0,15.0,2.0,5.0,12.0,13.0,9.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.5102040816326531,0.5208333333333334,0.6111111111111112,0.05319148936170213,0.09523809523809523,0.024390243902439025,0.7222222222222222,0.016666666666666666,0.02247191011235955,0.0784313725490196,0.03125,0.5161290322580645,0.3902439024390244,0.4,0.5,0.18181818181818182,0.18181818181818182,0.5,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,True,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,5758.0,96.0,-13.0,180.0,182.0,45.0,31.0,23.0,362.0,2.0,,,,,,,,,,,,20.0,,,1.0,19.0,217.0,,,6.0,3.0,,,,4.0,,,,,3.0,4.0,7.0,2.0,3.0,,,18.0,6.0,5.0,11.0,,16.0,12.0,28.0,1.0,5.0,3.0,2.0,,3.0,,4.0,,1.0,11.0,19.0,5.0,2.0,,4.0,45.0,,,,,,,,0.45,0.3333333333333333,0.6666666666666666,0.475,0.3333333333333333,0.6666666666666666,,,,11.650485436893204,,0.2894736842105263,0.11627906976744186,0.15,0.19753086419753085,0.1348314606741573,0.07407407407407407,0.3076923076923077,0.36363636363636365,0.13793103448275862,0.07142857142857142,0.14285714285714285,0.1,,,,,,,,,,,,,,,,,,0.85,,0.5907300000000001,0.614,0.3157894736842105,0.21052631578947367,3.5,,0.25,9.0,17.0,3.0,8.0,3.0,1.0,9.0,3.0,9.0,2.0,6.0,2.0,0.45,0.3333333333333333,0.12244897959183673,0.25,0.85,0.5294117647058824,0.6923076923076923,0.05,0.8888888888888888,0.375,1.0,0.6508,0.1,0.1,2.0,,,,2.0,16.0,,,4.0,2.0,1.0,1.0,1.0,,1.0,4.0,1.0,2.0,,5.0,2.0,5.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.2,0.23529411764705882,,0.25,0.041666666666666664,0.17647058823529413,0.3333333333333333,,0.8888888888888888,,,,,,,0.6666666666666666,1.0,3.0,4.0,0.8,0.6666666666666666,,,,,,,,,,,,,,,,True,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,27946.0,466.0,-11.0,874.0,870.0,174.0,196.0,85.0,1744.0,14.0,11.0,27.0,,1.0,9.0,11.0,30.0,,4.0,3.0,8.0,105.0,22.0,57.0,19.0,203.0,993.0,,5.0,12.0,13.0,8.0,17.0,9.0,49.0,60.0,30.0,11.0,,15.0,20.0,35.0,14.0,10.0,5.0,,90.0,5.0,42.0,35.0,4.0,81.0,10.0,91.0,4.0,13.0,7.0,6.0,1.0,8.0,,18.0,2.0,5.0,16.0,35.0,16.0,22.0,1.0,49.0,174.0,4.0,1.0,0.9090909090909091,0.38596491228070173,,0.47058823529411764,0.38596491228070173,0.5679012345679012,0.26666666666666666,0.6666666666666666,0.5901162790697675,0.35294117647058826,0.7205882352941176,0.35185185185185186,,,19.607843137254903,0.2857142857142857,0.1650943396226415,0.2048780487804878,0.024752475247524754,0.18465227817745802,0.024875621890547265,0.03007518796992481,0.014492753623188406,0.15730337078651685,0.2064516129032258,0.2,0.0547945205479452,0.08641975308641975,0.16666666666666666,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.18518518518518517,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.06666666666666667,,,0.26666666666666666,,,0.3,0.26666666666666666,0.375,0.6481481481481481,0.36666666666666664,0.5261598765432098,0.5181116666666667,0.059113300492610835,0.2413793103448276,6.789523809523808,24.892982456140352,0.19908466819221968,32.0,48.0,4.0,7.0,5.0,43.0,59.0,4.0,10.0,62.0,5.0,11.0,0.5619047619047619,0.4,0.025,,0.2962962962962963,0.6666666666666666,0.7272727272727273,0.2654320987654321,0.4666666666666667,0.5714285714285714,0.16666666666666666,0.5399769230769231,0.06432748538011696,0.09649122807017543,4.0,22.0,5.0,4.0,8.0,56.0,6.0,4.0,7.0,6.0,10.0,4.0,2.0,6.0,,,,2.0,,9.0,3.0,10.0,0.4745762711864407,0.49122807017543857,0.6153846153846154,0.06666666666666667,0.08333333333333333,0.06976744186046512,0.5555555555555556,0.029411764705882353,0.030927835051546393,0.12727272727272726,0.20588235294117646,0.59375,0.5116279069767442,0.55,0.3181818181818182,0.35714285714285715,0.35714285714285715,0.4,0.8,4.0,2.0,7.0,0.7,0.5,5.0,1.0,1.0,1.0,1.0,4.0,0.5555555555555556,,,,,,,,,True,,,,
200794,1610612755,Paul Millsap,Paul Millsap,200794,PHI,314.0,5.0,-2.0,10.0,9.0,,,1.0,19.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201935,1610612755,James Harden,James Harden,201935,PHI,24557.0,409.0,10.0,766.0,763.0,145.0,160.0,73.0,1529.0,3.0,1.0,2.0,,,,26.0,66.0,2.0,6.0,7.0,15.0,70.0,27.0,68.0,56.0,203.0,870.0,2.0,6.0,14.0,10.0,7.0,15.0,15.0,48.0,24.0,66.0,26.0,,58.0,27.0,85.0,16.0,44.0,11.0,3.0,197.0,5.0,21.0,21.0,2.0,44.0,9.0,53.0,3.0,9.0,6.0,3.0,6.0,16.0,,40.0,1.0,6.0,13.0,24.0,49.0,64.0,2.0,48.0,145.0,,2.0,0.2962962962962963,0.39705882352941174,0.3333333333333333,0.4666666666666667,0.39705882352941174,0.532608695652174,0.5555555555555556,0.66,0.6114457831325302,0.6363636363636364,0.75,0.4927536231884058,,,24.3211334120425,0.25,0.1111111111111111,0.11475409836065574,0.027777777777777776,0.11290322580645161,0.025787965616045846,0.016666666666666666,0.05,0.10126582278481013,0.12318840579710146,0.08888888888888889,0.04411764705882353,0.021739130434782608,0.014492753623188406,0.5,0.5,1.0,0.4782608695652174,0.3939393939393939,0.3939393939393939,0.2692307692307692,,,,0.6666666666666666,0.3333333333333333,0.5,,0.6,0.4666666666666667,0.7971014492753623,0.3939393939393939,0.5315148550724638,0.502146,0.06896551724137931,0.23645320197044334,5.069999999999999,26.422058823529415,0.18929503916449086,27.0,42.0,2.0,2.0,6.0,25.0,33.0,2.0,3.0,56.0,4.0,25.0,0.4714285714285714,0.6666666666666666,0.023668639053254437,,0.30434782608695654,0.6428571428571429,0.7297297297297297,0.18115942028985507,0.2222222222222222,1.0,0.24,0.50158,0.17073170731707318,0.26881720430107525,5.0,5.0,1.0,4.0,6.0,10.0,57.0,2.0,10.0,11.0,24.0,14.0,5.0,10.0,3.0,1.0,,2.0,3.0,7.0,6.0,7.0,0.15151515151515152,0.15625,0.6,0.14285714285714285,0.11904761904761904,0.2,0.6,0.016666666666666666,0.03614457831325301,0.08163265306122448,0.14754098360655737,0.18518518518518517,0.2,0.25,,0.3333333333333333,0.3333333333333333,,0.8333333333333334,1.0,1.0,3.0,0.42857142857142855,,,,1.0,,,,,1.0,3.0,0.04225352112676056,,,,,,True,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,4830.0,80.0,-19.0,149.0,147.0,33.0,27.0,17.0,296.0,,2.0,4.0,1.0,2.0,1.0,5.0,8.0,1.0,2.0,1.0,3.0,9.0,7.0,12.0,1.0,32.0,183.0,2.0,4.0,7.0,2.0,1.0,4.0,1.0,6.0,21.0,8.0,5.0,,3.0,4.0,7.0,2.0,2.0,,1.0,18.0,,,5.0,1.0,6.0,3.0,9.0,,4.0,2.0,2.0,,1.0,,1.0,,,4.0,8.0,4.0,3.0,1.0,6.0,33.0,,1.0,1.0,0.5833333333333334,0.5,0.25,0.5833333333333334,0.7380952380952381,0.75,0.4166666666666667,0.7272727272727273,0.7,0.42857142857142855,0.5714285714285714,,,13.529411764705882,0.3333333333333333,0.13513513513513514,,,0.078125,0.028169014084507043,,,0.0625,,,,,0.19047619047619047,0.5,0.5,1.0,0.38095238095238093,0.625,0.625,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.16666666666666666,0.5,0.3333333333333333,0.7142857142857143,0.625,0.5153142857142857,0.5034333333333333,0.21875,0.1875,8.344444444444443,26.05,0.2214765100671141,1.0,3.0,,,,6.0,5.0,,,,2.0,,0.5555555555555556,,0.05263157894736842,,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.2857142857142857,,,,0.45855,0.047619047619047616,,,4.0,,1.0,1.0,10.0,,,,2.0,,,1.0,,,1.0,,,,2.0,1.0,2.0,1.0,1.0,0.5,,,,,0.07142857142857142,0.05555555555555555,0.25,0.1111111111111111,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,0.08333333333333333,1.0,1.0,0.3333333333333333,,,True,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,19282.0,321.0,28.0,600.0,597.0,113.0,131.0,58.0,1197.0,26.0,,1.0,,,1.0,4.0,26.0,1.0,4.0,,3.0,107.0,4.0,27.0,50.0,182.0,657.0,1.0,4.0,25.0,19.0,,4.0,17.0,31.0,12.0,26.0,4.0,,7.0,10.0,17.0,6.0,7.0,,,44.0,10.0,28.0,41.0,3.0,72.0,19.0,91.0,1.0,4.0,3.0,1.0,5.0,16.0,3.0,26.0,1.0,4.0,15.0,26.0,67.0,59.0,6.0,31.0,113.0,,6.0,1.0,0.14814814814814814,0.25,,0.14814814814814814,0.4925373134328358,0.5588235294117647,0.30434782608695654,0.5723270440251572,0.625,0.484375,0.20149253731343283,,,27.819548872180448,0.375,0.2662337662337662,0.2,0.072992700729927,0.23469387755102042,0.06985294117647059,0.06741573033707865,0.08333333333333333,0.29310344827586204,0.21929824561403508,0.11538461538461539,0.01694915254237288,0.19402985074626866,0.007462686567164179,,,,0.19402985074626866,0.15384615384615385,0.15384615384615385,1.0,,,,0.23529411764705882,0.25,1.0,0.043478260869565216,0.13043478260869565,,0.5298507462686567,0.15384615384615385,0.5016608208955224,0.4987804347826087,0.13736263736263737,0.17032967032967034,8.119626168224299,26.45925925925926,0.18833333333333332,34.0,44.0,7.0,11.0,9.0,37.0,60.0,8.0,13.0,50.0,9.0,28.0,0.5607476635514018,0.6153846153846154,0.06666666666666667,,0.3283582089552239,0.7727272727272727,0.8717948717948718,0.27611940298507465,0.6470588235294118,0.6363636363636364,0.391304347826087,0.569025,0.1830065359477124,0.2222222222222222,5.0,13.0,13.0,6.0,7.0,70.0,,10.0,9.0,4.0,10.0,5.0,3.0,5.0,3.0,2.0,8.0,9.0,,6.0,3.0,6.0,0.5833333333333334,0.6363636363636364,0.3684210526315789,0.08411214953271028,0.11363636363636363,0.08108108108108109,0.38461538461538464,0.12195121951219512,0.057971014492753624,0.2564102564102564,0.24561403508771928,0.7352941176470589,0.35135135135135137,0.38235294117647056,0.46153846153846156,0.5,0.52,0.3076923076923077,0.5555555555555556,2.0,3.0,4.0,0.6666666666666666,0.2857142857142857,,,1.0,,,,,2.0,,,,,,1.0,0.038461538461538464,True,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,4696.0,78.0,-48.0,144.0,149.0,42.0,49.0,16.0,293.0,,,5.0,,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,1.0,8.0,1.0,10.0,181.0,1.0,1.0,6.0,1.0,1.0,3.0,,3.0,3.0,3.0,1.0,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,,,1.0,1.0,2.0,,6.0,3.0,3.0,1.0,1.0,,2.0,,,2.0,12.0,5.0,1.0,,3.0,42.0,1.0,,1.0,0.125,1.0,0.3333333333333333,0.125,0.32142857142857145,1.25,0.375,0.35714285714285715,1.5,0.375,0.5714285714285714,,,9.876543209876543,,,0.037037037037037035,,0.01639344262295082,0.01282051282051282,,,,0.047619047619047616,,,,0.35714285714285715,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,1.0,1.0,0.25,0.5,0.5,0.9285714285714286,0.3333333333333333,0.5706607142857143,0.513575,0.6,0.3,3.7000000000000006,24.924999999999997,0.2916666666666667,3.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,0.5,1.0,0.021739130434782608,,0.35714285714285715,0.6,0.6,0.07142857142857142,0.5,1.0,0.25,0.8435,0.07142857142857142,0.16666666666666666,,,,1.0,,6.0,,,,,1.0,1.0,,,,3.0,1.0,1.0,,3.0,2.0,3.0,1.0,1.0,,,,,0.5,0.05555555555555555,,,,1.0,,,,,,,,,1.0,2.0,0.6666666666666666,1.0,,,3.0,,,,,,,,,,,,,True,,,,
