EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsPutbacks,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,BadPassTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Fg2aBlocked,Arc3Assists,StepOutOfBoundsTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctAssisted,Charge Fouls,BlockedShortMidRange,OffLongMidRangeReboundPct,PtsUnassisted3s,HeaveAttempts,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3aBlocked,FTOffRebounds,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,3pt And 1 Free Throw Trips,on,SecondChanceCorner3FGM,Travels,BlockedLongMidRange,OffensiveGoaltends,AtRimPctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,3281.0,55,31,114,112,32,24,10.0,226,4.0,5.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,9.0,13.0,3.0,11.0,2.0,29.0,92,1.0,1.0,1.0,4.0,4.0,2.0,8.0,8.0,10.0,9.0,8.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,11.0,9.0,1.0,21.0,5.0,26.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,32,0.4444444444444444,0.4444444444444444,1.0,0.2727272727272727,0.2727272727272727,0.6923076923076923,1.0,0.5625,0.6666666666666666,0.5576923076923077,0.25,0.6666666666666666,0.4583333333333333,22.580645161290324,0.5,0.5,0.3,0.16666666666666666,0.3548387096774194,0.08,0.32786885245901637,0.11627906976744186,0.5,0.18181818181818182,0.058823529411764705,0.125,0.1111111111111111,0.35714285714285715,0.42857142857142855,0.375,0.2857142857142857,0.16666666666666666,1.0,0.20833333333333334,0.8,0.8,0.5,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,0.5,0.5,0.125,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.25,0.25,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.25,0.5310958333333332,0.5189166666666667,0.07692307692307693,0.07142857142857142,0.08333333333333333,0.034482758620689655,0.27586206896551724,6.692307692307692,25.654545454545453,0.2807017543859649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,5238.0,87,47,176,176,65,48,16.0,352,7.0,8.0,2.0,4.0,4.0,,1.0,,,4.0,6.0,2.0,7.0,14.0,6.0,7.0,9.0,11.0,20.0,3.0,50.0,167,2.0,,10.0,4.0,5.0,8.0,23.0,12.0,2.0,33.0,14.0,7.0,1.0,2.0,,,5.0,,1.0,3.0,12.0,,15.0,1.0,16.0,1.0,2.0,1.0,1.0,3.0,,,3.0,1.0,3.0,,,5.0,3.0,,1.0,2.0,2.0,2.0,1.0,23.0,65,0.8571428571428571,1.0,1.0,0.55,0.55,0.7777777777777778,0.8,0.8103448275862069,0.8846153846153846,0.8333333333333334,0.8333333333333334,0.8846153846153846,0.6896551724137931,17.098445595854923,1.0,,0.2553191489361702,0.027777777777777776,0.061224489795918366,,0.15625,0.014705882352941176,,0.058823529411764705,,,0.06666666666666667,0.3,0.4166666666666667,0.05,0.1111111111111111,0.09090909090909091,0.5,0.27586206896551724,0.875,0.875,0.8571428571428571,0.034482758620689655,,,,,,,0.20689655172413793,0.6666666666666666,0.6666666666666666,1.0,0.4827586206896552,0.5,0.5,1.0,0.3333333333333333,0.3076923076923077,1.0,0.15384615384615385,0.46153846153846156,0.9655172413793104,0.5,0.538598275862069,0.53925,0.03333333333333333,,0.047619047619047616,0.2,0.46,2.666666666666666,25.585,0.3693181818181818,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,0.625,1.0,0.8333333333333334,1.0,0.5,0.16666666666666666,0.5,0.6666666666666666,1.0,1.0,0.5,0.5522875,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,4680.0,78,54,163,162,74,47,11.0,325,6.0,8.0,,3.0,4.0,1.0,2.0,,,2.0,3.0,2.0,9.0,17.0,5.0,7.0,10.0,11.0,20.0,2.0,49.0,150,,,,3.0,4.0,7.0,20.0,6.0,8.0,33.0,17.0,9.0,,2.0,,,6.0,,,5.0,4.0,,9.0,,9.0,,4.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,,4.0,2.0,2.0,,1.0,1.0,1.0,1.0,20.0,74,0.42857142857142855,0.42857142857142855,1.0,0.55,0.55,0.7,0.75,0.7833333333333333,0.8181818181818182,0.8166666666666667,,0.9090909090909091,0.6666666666666666,19.428571428571427,0.5,,0.08888888888888889,,0.11627906976744186,,0.10227272727272728,,,,,,,0.15,0.06666666666666667,0.16129032258064516,,,1.0,0.26666666666666666,0.75,0.75,0.3333333333333333,0.06666666666666667,0.5,0.5,1.0,,,,0.1,0.6666666666666666,0.6666666666666666,1.0,0.5666666666666667,0.5294117647058824,0.5294117647058824,1.0,,0.36363636363636365,0.75,0.18181818181818182,0.45454545454545453,0.9333333333333333,0.5294117647058824,0.5518916666666667,0.5569409090909091,0.06666666666666667,0.2,,,0.40816326530612246,3.2300000000000004,26.264999999999997,0.4539877300613497,,,1.0,,,3.0,,,,4.0,,2.0,2.0,,1.0,,,,0.5714285714285714,,,,,,,,,0.5,0.6,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,7555.0,126,65,257,258,96,67,25.0,515,1.0,2.0,,1.0,1.0,1.0,6.0,4.0,4.0,1.0,2.0,,2.0,5.0,,6.0,12.0,3.0,7.0,2.0,23.0,239,,,,2.0,4.0,,4.0,6.0,6.0,9.0,5.0,2.0,6.0,10.0,5.0,,24.0,3.0,,6.0,7.0,,13.0,3.0,16.0,,8.0,7.0,1.0,4.0,2.0,3.0,6.0,5.0,12.0,,1.0,1.0,2.0,1.0,,,,,,4.0,96,0.5,0.5,1.0,0.42857142857142855,0.42857142857142855,0.5,0.5,0.5526315789473685,0.5,0.575,,0.5,0.3684210526315789,9.187279151943462,0.6666666666666666,,0.10606060606060606,,0.08695652173913043,0.061224489795918366,0.0962962962962963,0.0297029702970297,,,0.07692307692307693,,0.15,0.07692307692307693,0.1,0.05454545454545454,0.21428571428571427,,,0.10526315789473684,0.5,0.5,,0.3157894736842105,0.16666666666666666,0.2,,0.21052631578947367,1.0,1.0,0.10526315789473684,0.5,0.5,1.0,0.2631578947368421,0.4,0.4,1.0,,0.25,1.0,,,0.47368421052631576,0.4,0.5083052631578947,0.533925,0.05,0.07692307692307693,,,0.17391304347826086,11.366666666666667,25.45714285714286,0.3735408560311284,,,,,,,,,,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,3.0,1.0,0.08333333333333333,0.16666666666666666,0.75,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,2465.0,41,23,82,84,24,14,10.0,166,1.0,2.0,1.0,,,1.0,2.0,,1.0,,,,2.0,4.0,,2.0,5.0,2.0,4.0,3.0,13.0,76,1.0,2.0,2.0,1.0,1.0,,2.0,,4.0,6.0,4.0,2.0,,,,,,,2.0,2.0,3.0,,5.0,2.0,7.0,,4.0,2.0,2.0,,4.0,,4.0,1.0,7.0,,2.0,3.0,3.0,2.0,,3.0,,3.0,3.0,2.0,24,,,1.0,0.5,0.5,0.4,1.0,0.5555555555555556,1.0,0.65,0.3333333333333333,1.0,0.4444444444444444,15.384615384615383,,,0.15,0.1,0.08695652173913043,,0.11627906976744186,0.058823529411764705,,0.125,,,0.3333333333333333,0.125,,0.1,,,1.0,0.2222222222222222,0.5,0.5,,0.2222222222222222,0.5,0.5,,0.1111111111111111,,,,,,,0.4444444444444444,0.5,0.5,1.0,0.5,,,,,0.6666666666666666,0.5,0.4920333333333333,0.3982,0.2,0.3333333333333333,,0.15384615384615385,0.15384615384615385,6.38,26.525,0.2926829268292683,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,0.5847,,,1.0,1.0,,,,,,,2.0,3.0,0.16666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,3500.0,58,35,115,118,61,36,10.0,233,4.0,6.0,2.0,3.0,4.0,5.0,9.0,3.0,7.0,1.0,1.0,,1.0,9.0,5.0,12.0,22.0,2.0,10.0,4.0,34.0,124,3.0,,2.0,7.0,10.0,5.0,18.0,8.0,16.0,3.0,6.0,1.0,7.0,12.0,5.0,,29.0,,1.0,6.0,2.0,1.0,9.0,1.0,10.0,1.0,2.0,2.0,,3.0,,1.0,3.0,1.0,2.0,,,5.0,6.0,2.0,,,,,,18.0,61,0.3333333333333333,0.3333333333333333,0.5,0.2,0.2857142857142857,0.5454545454545454,0.7,0.46875,0.4666666666666667,0.4857142857142857,0.25,0.5,0.3125,30.158730158730158,1.0,0.25,0.08,0.043478260869565216,0.1875,,0.14035087719298245,0.024390243902439025,,0.08333333333333333,,,0.1,0.125,,0.23076923076923078,,0.07142857142857142,,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.28125,0.5555555555555556,0.5555555555555556,0.4,0.21875,0.42857142857142855,0.42857142857142855,0.03125,1.0,1.0,1.0,0.28125,0.1111111111111111,0.1111111111111111,,0.5,0.26666666666666666,0.75,,0.3333333333333333,0.5,0.16666666666666666,0.4652741379310345,0.4684916666666667,0.058823529411764705,0.08333333333333333,,0.058823529411764705,0.5294117647058824,10.15,32.480000000000004,0.5304347826086957,1.0,,,,1.0,,1.0,,1.0,,,5.0,,2.0,2.0,,,,,0.3333333333333333,0.25,0.5,1.0,,0.25,,,,,0.42630000000000007,4.0,,2.0,,,5.0,,,,,,,,3.0,3.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,5591.0,93,62,196,190,58,42,20.0,386,18.0,23.0,3.0,9.0,10.0,3.0,14.0,3.0,9.0,,1.0,,1.0,6.0,2.0,24.0,46.0,1.0,7.0,26.0,77.0,168,4.0,4.0,10.0,12.0,19.0,2.0,40.0,14.0,34.0,,6.0,1.0,12.0,28.0,4.0,2.0,72.0,2.0,3.0,17.0,9.0,1.0,27.0,6.0,33.0,3.0,1.0,,1.0,3.0,6.0,2.0,9.0,3.0,11.0,,4.0,31.0,39.0,21.0,,5.0,2.0,5.0,3.0,40.0,58,0.2916666666666667,0.3181818181818182,,0.14285714285714285,0.14285714285714285,0.5217391304347826,0.631578947368421,0.4811320754716981,0.5714285714285714,0.5422535211267606,0.7142857142857143,0.6666666666666666,0.1320754716981132,37.2093023255814,0.3333333333333333,1.0,0.20454545454545456,0.07142857142857142,0.29310344827586204,0.05405405405405406,0.2549019607843137,0.06329113924050633,0.08333333333333333,0.1,0.06666666666666667,,0.08333333333333333,0.2,0.3333333333333333,0.26666666666666666,0.38461538461538464,0.14285714285714285,0.6,0.4339622641509434,0.782608695652174,0.782608695652174,0.2777777777777778,0.2641509433962264,0.21428571428571427,0.3,0.6666666666666666,0.16981132075471697,0.3333333333333333,0.3333333333333333,0.018867924528301886,,,,0.11320754716981132,0.16666666666666666,0.2,,0.75,0.47619047619047616,0.9,,0.09523809523809523,0.5660377358490566,0.16666666666666666,0.5046084905660377,0.4847476190476191,0.29577464788732394,0.328125,,0.12987012987012986,0.5194805194805194,6.51086956521739,27.857142857142858,0.29591836734693877,3.0,,,,,,3.0,,,,4.0,16.0,5.0,6.0,1.0,1.0,1.0,,,0.75,0.75,1.0,,,,,,,,0.541725,16.0,,3.0,3.0,4.0,11.0,1.0,0.08695652173913043,0.2857142857142857,,1.0,3.0,,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.125,,True,,,,,,,,,,,,,,
202083,1610612749,Wesley Matthews,Wesley Matthews,202083,MIL,2615.0,44,14,84,89,18,18,12.0,173,1.0,1.0,,,,2.0,2.0,,,1.0,3.0,1.0,1.0,3.0,,3.0,3.0,2.0,6.0,,12.0,77,,,,1.0,1.0,1.0,2.0,4.0,2.0,6.0,3.0,1.0,,2.0,,,6.0,1.0,,2.0,1.0,,3.0,1.0,4.0,,2.0,2.0,,,,,,1.0,1.0,,,4.0,,,,,,,,2.0,18,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,,0.5,0.6666666666666666,9.375,,,0.043478260869565216,,0.08,0.05,0.0625,0.022727272727272728,,,0.06666666666666667,,,,0.14285714285714285,0.047619047619047616,0.25,,,0.1111111111111111,1.0,1.0,,0.2222222222222222,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,0.7777777777777778,0.3333333333333333,0.5505777777777777,0.47225000000000006,,,,,0.16666666666666666,4.933333333333334,23.866666666666664,0.21428571428571427,,,,,1.0,,,,1.0,,,2.0,,,,2.0,,,,,,,,,1.0,,,,,0.52155,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1030.0,17,2,38,37,8,3,7.0,75,,,,,,,,1.0,2.0,,,,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,34,,,,,1.0,1.0,4.0,,2.0,,3.0,1.0,1.0,4.0,1.0,,11.0,,,1.0,2.0,,3.0,,3.0,,2.0,,2.0,3.0,1.0,1.0,4.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,4.0,8,,,,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.75,0.6,,1.0,0.6,20.454545454545453,0.75,,0.18181818181818182,,0.125,,0.15789473684210525,,,,,,,0.4,,0.125,,,,,,,,,,,,0.4,0.5,0.5,,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,0.5,0.6,0.3333333333333333,0.49149999999999994,0.462325,0.2,,0.3333333333333333,,0.6666666666666666,18.6,26.866666666666664,0.21052631578947367,,,,,1.0,1.0,,,1.0,1.0,,3.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,,1.0,0.5349,1.0,1.0,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,
201586,1610612749,Serge Ibaka,Serge Ibaka,201586,MIL,343.0,6,-4,11,12,2,4,,23,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,2.0,3.0,,,,4.0,12,,,,1.0,1.0,,2.0,4.0,,,,,,,,,,,,2.0,1.0,,3.0,,3.0,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,2.0,2,1.0,1.0,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,,1.0,,36.36363636363637,1.0,,0.25,,0.5,,0.375,,,,,,,,0.5,0.5,0.5,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,,0.4731,0.6837,,,,,0.5,4.566666666666666,,0.18181818181818182,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
