EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyFg3Pct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangePctAssisted,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,Charge Fouls,OffensiveGoaltends,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,HeaveAttempts,3pt And 1 Free Throw Trips,3SecondViolations
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,10846.0,181,-47,338,341,73.0,76.0,43.0,679,7.0,9.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,4.0,17.0,1.0,2.0,2.0,7.0,10.0,6.0,23.0,32.0,408,1.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,14.0,18.0,17.0,4.0,1.0,5.0,3.0,8.0,2.0,1.0,4.0,1.0,19.0,3.0,2.0,17.0,10.0,1.0,28.0,5.0,33.0,1.0,3.0,3.0,2.0,2.0,5.0,14.0,2.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,71.0,1.0,1.0,1.0,1.0,0.2608695652173913,0.5,0.2608695652173913,0.7,1.0,0.48484848484848486,0.6,0.3333333333333333,0.48484848484848486,0.6,0.3333333333333333,0.696969696969697,0.1,0.1111111111111111,9.09090909090909,0.2,0.14285714285714285,0.024390243902439025,0.20238095238095238,0.03409090909090909,0.17532467532467533,0.029411764705882353,0.04,0.019230769230769232,0.028169014084507043,0.058823529411764705,0.2857142857142857,0.1276595744680851,0.15873015873015872,0.3333333333333333,0.05263157894736842,1.0,0.2727272727272727,0.7777777777777778,0.875,1.0,0.030303030303030304,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.5151515151515151,0.23529411764705882,0.23529411764705882,1.0,0.4,0.5,1.0,0.4,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.9696969696969697,0.23529411764705882,0.5590257575757577,0.5111166666666667,0.48628333333333335,0.1875,0.0625,3.08,25.295652173913048,0.21597633136094674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627863,1610612762,Danuel House Jr.,Danuel House Jr.,1627863,UTA,3343.0,56,1,109,110,48.0,34.0,11.0,219,1.0,2.0,1.0,1.0,4.0,1.0,3.0,,1.0,,1.0,,,,3.0,6.0,1.0,4.0,9.0,126,,,1.0,,2.0,2.0,3.0,7.0,6.0,3.0,1.0,,,,3.0,3.0,1.0,2.0,,,9.0,,,4.0,2.0,,6.0,,6.0,,,,,2.0,2.0,3.0,,1.0,,,1.0,,,,,7.0,48.0,,1.0,1.0,1.0,0.25,,0.25,0.5,1.0,0.45,,0.7,0.45,,0.7,0.4,,,10.084033613445378,,0.11764705882352941,,0.10810810810810811,,0.1111111111111111,,,,,,0.1111111111111111,0.16666666666666666,0.14285714285714285,,,,0.2,0.5,0.5,1.0,0.4,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,,,,1.0,,,,,,0.2,1.0,,0.6,,0.52078,0.5817,0.5356799999999999,,0.7777777777777778,4.666666666666667,23.25,0.44036697247706424,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.6,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,13769.0,229,-39,436,437,120.0,106.0,54.0,873,20.0,32.0,9.0,11.0,46.0,1.0,4.0,,,9.0,44.0,,1.0,8.0,43.0,85.0,10.0,48.0,153.0,512,6.0,,1.0,10.0,13.0,24.0,9.0,62.0,16.0,9.0,44.0,9.0,4.0,23.0,11.0,34.0,9.0,2.0,13.0,7.0,79.0,1.0,5.0,11.0,9.0,,20.0,6.0,26.0,5.0,4.0,3.0,8.0,16.0,4.0,14.0,1.0,30.0,,1.0,1.0,3.0,1.0,3.0,1.0,58.0,118.0,3.0,0.18604651162790697,0.2,0.3,0.20833333333333334,,0.20833333333333334,0.5058823529411764,0.5416666666666666,0.43609022556390975,0.42857142857142855,0.5757575757575758,0.5033112582781457,0.625,0.6931818181818182,0.3609022556390977,0.047058823529411764,0.09375,34.0122199592668,,0.10975609756097561,0.047619047619047616,0.09243697478991597,0.009345794392523364,0.09950248756218906,0.02830188679245283,0.030303030303030304,0.06153846153846154,0.011627906976744186,,0.15,0.09615384615384616,0.07865168539325842,0.13333333333333333,0.06578947368421052,0.3333333333333333,0.24060150375939848,0.625,0.6896551724137931,0.15,0.3458646616541353,0.03007518796992481,0.25,0.25,,0.3308270676691729,0.20454545454545456,0.20454545454545456,0.3333333333333333,,,,0.14285714285714285,,,0.3333333333333333,0.8181818181818182,0.24242424242424243,0.6015037593984962,0.20454545454545456,0.4929086466165412,0.5600400000000001,0.5008818181818182,0.06535947712418301,0.40522875816993464,6.855294117647058,25.852083333333336,0.27522935779816515,22.0,,1.0,4.0,8.0,4.0,4.0,,0.4444444444444444,0.5,0.4782608695652174,0.4888888888888889,0.22727272727272727,0.030303030303030304,,3.0,5.0,1.0,7.0,4.0,37.0,3.0,4.0,24.0,70.0,21.0,6.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,42.0,5.0,1.0,14.0,9.0,2.0,7.0,0.5,0.021739130434782608,0.1,0.05263157894736842,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.6,0.5,0.09859154929577464,0.14893617021276595,,,,,,,,,,,,,,True,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,7212.0,120,-27,237,235,61.0,62.0,30.0,472,3.0,4.0,,,16.0,,1.0,,,4.0,19.0,1.0,2.0,4.0,11.0,23.0,4.0,20.0,41.0,262,2.0,1.0,2.0,5.0,1.0,3.0,4.0,8.0,10.0,,19.0,4.0,,13.0,6.0,19.0,4.0,2.0,8.0,4.0,44.0,,2.0,8.0,4.0,,12.0,2.0,14.0,1.0,4.0,2.0,3.0,9.0,5.0,12.0,,11.0,,,1.0,,,,,8.0,59.0,,0.45454545454545453,0.45454545454545453,,0.2,0.5,0.2,0.4782608695652174,0.3333333333333333,0.3953488372093023,0.625,0.35714285714285715,0.43617021276595747,0.625,0.4444444444444444,0.46511627906976744,,,20.8955223880597,,0.0851063829787234,0.03571428571428571,0.1509433962264151,,0.12,0.015267175572519083,,0.05714285714285714,,,,0.06896551724137931,0.17073170731707318,0.08333333333333333,0.03571428571428571,,0.09302325581395349,0.75,0.75,0.3333333333333333,0.37209302325581395,0.023255813953488372,,,,0.4418604651162791,0.21052631578947367,0.21052631578947367,,,,,0.5,0.5,,,,0.5714285714285714,0.5581395348837209,0.21052631578947367,0.47630000000000006,0.4764875,0.4836071428571428,0.12195121951219512,0.1951219512195122,8.395652173913044,25.134999999999998,0.25738396624472576,6.0,,,1.0,6.0,6.0,,1.0,0.25,0.6666666666666666,0.375,0.375,0.5,,,,,2.0,3.0,1.0,7.0,1.0,,3.0,12.0,12.0,,1.0,2.0,1.0,,2.0,5.0,1.0,8.0,,,2.0,2.0,,1.0,0.5,,0.2222222222222222,0.06976744186046512,0.6666666666666666,0.6666666666666666,,,0.25,0.044444444444444446,0.08,0.5,,,,,,,,,,,,,True,,,
202355,1610612762,Hassan Whiteside,Hassan Whiteside,202355,UTA,3479.0,58,-26,107,109,18.0,13.0,15.0,216,4.0,6.0,,2.0,4.0,,,,,,,,,,5.0,10.0,,,11.0,137,5.0,,,9.0,1.0,3.0,,2.0,2.0,,,,1.0,,,,,,,,,1.0,5.0,12.0,6.0,1.0,19.0,7.0,26.0,1.0,2.0,1.0,,,5.0,8.0,,4.0,,2.0,,6.0,3.0,6.0,6.0,2.0,18.0,,0.2,0.5,,,,,0.5,0.3333333333333333,0.5,0.8,0.3333333333333333,0.4583333333333333,0.75,0.3333333333333333,,0.1,,9.836065573770492,0.5,0.3,0.19230769230769232,0.3157894736842105,0.043478260869565216,0.3103448275862069,0.12244897959183673,0.2857142857142857,0.16666666666666666,,0.2,0.7142857142857143,0.08333333333333333,0.2962962962962963,0.36363636363636365,0.25,1.0,0.6,0.6666666666666666,0.6666666666666666,0.25,0.4,,,,,,,,,,,,,,,0.6666666666666666,,,0.6,,0.47938000000000003,0.464175,0.4637,0.8181818181818182,0.18181818181818182,3.2,,0.16822429906542055,1.0,,,,,,,,,,0.25,0.3333333333333333,,,,3.0,3.0,,,,1.0,4.0,1.0,,8.0,,6.0,,1.0,,,,,2.0,4.0,,,2.0,,3.0,,0.8,0.25,,,,,0.6,1.0,,0.16666666666666666,0.16666666666666666,,1.0,1.0,0.2,,,,,,,,,,True,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,9029.0,150,-18,284,285,82.0,70.0,37.0,569,12.0,22.0,5.0,6.0,,,,,,,,,,,12.0,22.0,,,43.0,329,3.0,,,9.0,5.0,6.0,,21.0,22.0,,,,,2.0,1.0,3.0,,1.0,1.0,1.0,7.0,7.0,8.0,19.0,22.0,4.0,45.0,15.0,60.0,,1.0,,3.0,7.0,5.0,13.0,1.0,27.0,,6.0,,3.0,2.0,3.0,3.0,21.0,80.0,2.0,0.9166666666666666,0.9166666666666666,,,,,0.5454545454545454,0.8333333333333334,0.5454545454545454,,0.8333333333333334,0.581081081081081,0.45,0.75,,,,13.664596273291925,0.6666666666666666,0.39285714285714285,0.1111111111111111,0.27941176470588236,0.1,0.33064516129032256,0.1056338028169014,0.09090909090909091,0.11363636363636363,0.10526315789473684,0.07692307692307693,0.2,0.4594594594594595,0.3333333333333333,0.11764705882352941,,1.0,1.0,0.5454545454545454,0.5454545454545454,0.9166666666666666,,,,,,,,,,,,,,,,1.0,0.8333333333333334,,1.0,,0.5845272727272728,0.5252,0.5981333333333333,0.20930232558139536,0.4883720930232558,2.159090909090909,,0.2887323943661972,,,,,4.0,1.0,3.0,3.0,,0.5714285714285714,,,,,,,3.0,,,,19.0,,9.0,11.0,2.0,,,,1.0,,,,1.0,3.0,31.0,1.0,,11.0,5.0,1.0,5.0,,,0.3333333333333333,,,,1.0,,,0.34375,0.34375,,,,,1.0,1.0,0.16666666666666666,,,,,,,True,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,12680.0,211,-41,398,400,103.0,85.0,49.0,798,8.0,12.0,2.0,2.0,33.0,3.0,13.0,1.0,2.0,8.0,20.0,1.0,2.0,6.0,28.0,48.0,11.0,33.0,108.0,476,7.0,2.0,4.0,12.0,7.0,10.0,10.0,43.0,36.0,33.0,20.0,8.0,4.0,8.0,2.0,10.0,1.0,1.0,5.0,3.0,22.0,3.0,,13.0,9.0,,22.0,3.0,25.0,,2.0,2.0,5.0,12.0,9.0,23.0,4.0,17.0,,,,,,,,43.0,101.0,2.0,0.6428571428571429,0.6428571428571429,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5833333333333334,0.7,0.5493827160493827,0.5454545454545454,0.8,0.5815217391304348,0.5454545454545454,0.86,0.4074074074074074,0.08333333333333333,0.08333333333333333,23.21428571428571,,0.11842105263157894,,0.11926605504587157,0.03125,0.11891891891891893,0.015544041450777202,,,0.03896103896103896,,0.05263157894736842,0.10416666666666667,0.10975609756097561,0.14814814814814814,,,0.14814814814814814,0.6666666666666666,0.7272727272727273,0.875,0.4074074074074074,0.16049382716049382,0.23076923076923078,0.23076923076923078,1.0,0.24691358024691357,0.4,0.4,1.0,0.18181818181818182,0.5,1.0,0.18181818181818182,0.5,1.0,0.1,1.0,0.3,0.5555555555555556,0.4,0.48958024691358015,0.522507142857143,0.4608475,0.1111111111111111,0.39814814814814814,7.085416666666666,24.80606060606061,0.25879396984924624,17.0,3.0,4.0,6.0,7.0,1.0,6.0,,0.6,0.5833333333333334,0.5151515151515151,0.5666666666666667,0.47058823529411764,0.2,0.75,3.0,5.0,3.0,3.0,3.0,19.0,3.0,,11.0,20.0,,,,,1.0,,,2.0,1.0,24.0,,1.0,8.0,2.0,,2.0,0.42857142857142855,0.09090909090909091,0.3333333333333333,0.037037037037037035,1.0,1.0,0.45454545454545453,0.6,0.5,0.1,0.14285714285714285,1.0,,,,,,,1.0,1.0,0.029411764705882353,,,,True,,,
1629672,1610612762,Eric Paschall,Eric Paschall,1629672,UTA,1176.0,20,5,39,37,14.0,18.0,2.0,76,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,2.0,3.0,1.0,2.0,8.0,39,1.0,,,2.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,,,,,,,,,,,,1.0,2.0,,1.0,3.0,1.0,4.0,,1.0,,,,2.0,3.0,,1.0,,,,,,,,6.0,14.0,,0.5,1.0,1.0,0.5,,0.5,0.6666666666666666,1.0,0.7,1.0,1.25,0.8,1.0,1.5,0.4,,,12.195121951219512,1.0,,0.14285714285714285,0.16666666666666666,,0.1111111111111111,0.05263157894736842,0.25,,,,,,0.2,,,,0.4,1.0,1.0,0.5,0.2,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,0.5,1.0,,0.8,,0.5229,0.531,0.573725,0.25,0.75,3.266666666666667,24.35,0.358974358974359,,1.0,1.0,1.0,,,,,1.0,,,,,0.5,1.0,1.0,1.0,,,,1.0,1.0,,1.0,2.0,,2.0,,1.0,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,0.2,0.3333333333333333,,,,,,,,,,,,,,True,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,7006.0,117,-4,224,223,78.0,65.0,28.0,447,5.0,6.0,3.0,3.0,23.0,2.0,3.0,,,3.0,11.0,,,3.0,22.0,31.0,5.0,14.0,68.0,264,5.0,,,8.0,8.0,10.0,3.0,19.0,6.0,15.0,11.0,3.0,,4.0,1.0,5.0,1.0,,3.0,1.0,11.0,2.0,,10.0,2.0,,12.0,2.0,14.0,1.0,3.0,1.0,1.0,5.0,4.0,10.0,,8.0,,,1.0,1.0,,1.0,1.0,19.0,78.0,1.0,0.13636363636363635,0.14285714285714285,1.0,0.35714285714285715,,0.35714285714285715,0.7096774193548387,0.8,0.6555555555555556,0.8,0.7307692307692307,0.68,0.8,0.7307692307692307,0.3111111111111111,,,22.0,,0.058823529411764705,,0.14084507042253522,0.045454545454545456,0.11428571428571428,0.021052631578947368,,,0.058823529411764705,,,0.08333333333333333,0.13725490196078433,0.15,0.058823529411764705,1.0,0.13333333333333333,0.8333333333333334,0.8333333333333334,0.4,0.5111111111111111,0.06666666666666667,0.6666666666666666,1.0,1.0,0.24444444444444444,0.2727272727272727,0.2727272727272727,1.0,,,,,,,0.23076923076923078,1.0,0.23076923076923078,0.4444444444444444,0.2727272727272727,0.4747755555555556,0.4272,0.4650653846153846,0.11764705882352941,0.27941176470588236,7.62258064516129,24.95,0.3482142857142857,15.0,,,1.0,4.0,3.0,1.0,,0.3333333333333333,0.8,0.6521739130434783,0.6521739130434783,0.06666666666666667,,,1.0,1.0,2.0,2.0,1.0,9.0,4.0,,,38.0,,2.0,,2.0,,,,1.0,1.0,11.0,,,4.0,,1.0,,0.8,,,0.044444444444444446,1.0,1.0,0.2,1.0,0.3333333333333333,0.1,0.11428571428571428,,,,,1.0,,,1.0,,0.06666666666666667,1.0,0.07142857142857142,0.3333333333333333,True,,,
1627823,1610612762,Juancho Hernangomez,Juancho Hernangomez,1627823,UTA,305.0,5,1,8,8,3.0,1.0,1.0,16,,,,,,,,,,,1.0,,,1.0,,,,1.0,,7,,,,,,,1.0,,,,1.0,,,2.0,,2.0,,,,2.0,4.0,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,22.22222222222222,,,,0.25,,0.16666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,0.47175,,0.47175,,,,24.9,0.375,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
