EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFG2A,PenaltyFtPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,2pt And 1 Free Throw Trips,RecoveredBlocks,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,BlockedAtRim,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3FGA,PenaltyArc3Frequency,on,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsUnassisted3s,SecondChanceFtPoints,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,OffensiveGoaltends,Technical Free Throw Trips,LongMidRangePctAssisted,Charge Fouls Drawn,DefensiveGoaltends,LongMidRangePctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,BlockedCorner3,HeaveAttempts
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,666.0,11,-1.0,22,22,4.0,3,4,44,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,7.0,1.0,2.0,13.0,24,1.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.2,0.2,1.0,0.5,1.0,0.5,0.7142857142857143,1.0,0.7222222222222222,1.5,1.0,0.7222222222222222,1.5,1.0,0.2222222222222222,37.03703703703704,1.0,0.14285714285714285,0.1,0.3333333333333333,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,1.0,1.0,1.0,0.4444444444444444,0.5,0.48136666666666666,0.5385,0.3542,0.23076923076923078,0.15384615384615385,10.185714285714285,26.1,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,749.0,12,-4.0,26,27,8.0,8,4,53,,,1.0,4.0,,2.0,,,,,1.0,6.0,,,6.0,29,,,,,1.0,2.0,,2.0,,,,3.0,3.0,3,,,1.0,,1.0,,,,2.0,8.0,,,,,,,0.16666666666666666,,0.16666666666666666,,,0.375,,0.5,,29.032258064516128,1.0,0.375,0.2727272727272727,,,,,,0.6666666666666666,0.25,0.25,0.3333333333333333,,,,,,,,,,,,0.42331666666666673,0.3933,0.4115,,0.3333333333333333,12.716666666666667,,0.3076923076923077,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,0.5,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629646,1610612755,Charles Bassey,Charles Bassey,1629646,PHI,749.0,12,-4.0,26,27,8.0,8,4,53,1.0,2.0,,,,,,,,,1.0,2.0,,,2.0,29,,,,,,,2.0,,,,,1.0,4.0,5,,,,,,1.0,1.0,1.0,,8.0,1.0,1.0,,,,,0.5,,0.5,,,0.5,,,,6.451612903225807,,0.125,0.18181818181818182,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,,0.6747000000000001,,,,,1.8499999999999999,,0.3076923076923077,,,,,1.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1,0.3333333333333333,0.07142857142857142,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,359.0,6,2.0,13,14,6.0,5,1,27,,,,,,,,,,,,,,1.0,,13,,,,,,,,,,,,,1.0,1,,,,,,,,,,6.0,,,,,,,,,,,,,,,1.0,7.142857142857142,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,1.0,,0.54885,,0.54885,,,,24.1,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630198,1610612755,Isaiah Joe,Isaiah Joe,1630198,PHI,359.0,6,2.0,13,14,6.0,5,1,27,,,,,,,,,,,,,,,,13,,,,,,,,,,,,1.0,1.0,1,,,1.0,,1.0,,,,,6.0,,,,,,,,,,,,,,,,7.142857142857142,1.0,0.2,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46153846153846156,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,390.0,6,-6.0,13,13,2.0,3,3,26,1.0,2.0,,1.0,,,,1.0,,,1.0,3.0,,1.0,2.0,16,,,2.0,,1.0,,,2.0,,1.0,,,,3,,,,,,1.0,,1.0,,2.0,,,,,,,0.3333333333333333,,0.25,0.3333333333333333,,0.25,0.3333333333333333,,0.25,23.52941176470588,,,,,0.5,0.5,1.0,,0.25,,,,,,0.25,,,,,,,0.75,,0.577175,0.736,0.2725,1.0,,3.266666666666667,25.6,0.15384615384615385,,3.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,3.0,,1.0,,0.14285714285714285,,0.3,,,1.0,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630531,1610612755,Jaden Springer,Jaden Springer,1630531,PHI,473.0,8,-9.0,17,18,6.0,8,3,35,,,1.0,2.0,,,,1.0,,,1.0,2.0,,1.0,2.0,21,,,,,,,,2.0,,1.0,,1.0,2.0,2,,,,,,,,,,6.0,,,,,,,0.5,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,14.285714285714286,,0.25,0.3333333333333333,0.5,,,,,0.6666666666666666,0.5,0.5,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.44711666666666666,,0.45555,,,11.5,25.0,0.35294117647058826,,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,0.5,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,11886.0,198,24.0,385,382,158.0,162,34,767,3.0,3.0,1.0,1.0,,1.0,10.0,28.0,1.0,1.0,4.0,5.0,16.0,43.0,58.0,425,2.0,2.0,6.0,4.0,5.0,31.0,8.0,,48.0,28.0,10.0,5.0,14.0,18,3.0,2.0,4.0,3.0,7.0,,,,31.0,158.0,1.0,1.0,1.0,0.37209302325581395,1.0,0.37209302325581395,0.8,0.8,0.5833333333333334,1.5,0.6904761904761905,0.5918367346938775,1.5,0.7045454545454546,0.8958333333333334,13.333333333333332,0.5714285714285714,0.053763440860215055,0.06629834254143646,0.08695652173913043,0.0625,1.0,1.0,1.0,0.020833333333333332,1.0,1.0,0.020833333333333332,,,0.5833333333333334,0.35714285714285715,0.35714285714285715,1.0,0.5,1.0,1.0,0.9583333333333334,0.35714285714285715,0.5278229166666668,,0.5024880952380952,0.10344827586206896,0.5344827586206896,5.200000000000001,25.35348837209303,0.4103896103896104,2.0,,2.0,7.0,11.0,3.0,26.0,1.0,4.0,18.0,30.0,4.0,2.0,,0.041666666666666664,,,,4.0,2.0,,7.0,2.0,4.0,,,0.13333333333333333,,0.07954545454545454,0.025974025974025976,,0.08064516129032258,,15.0,5.0,16.0,0.3125,0.23809523809523808,,,,,,4.0,,,,,0.05405405405405406,,0.03773584905660377,,,11.0,0.5238095238095238,False,3.0,3.0,6.0,1.0,1.0,3.0,4.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.4375,0.023255813953488372,0.06666666666666667,0.09523809523809523,0.07692307692307693,0.041666666666666664,1.0,0.4,0.42857142857142855,1.0,0.5,1.0,1.0,0.14285714285714285,1.0,0.6,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,3021.0,50,-1.0,105,102,59.0,38,14,207,2.0,4.0,,2.0,,,2.0,4.0,,,2.0,6.0,3.0,8.0,15.0,119,,,2.0,,3.0,6.0,2.0,2.0,6.0,4.0,2.0,3.0,10.0,11,,,,,1.0,,,,6.0,59.0,0.5,0.5,0.6666666666666666,0.375,,0.375,0.3333333333333333,,0.4642857142857143,0.5,0.42857142857142855,0.5,0.5,0.42857142857142855,0.5714285714285714,13.333333333333334,,0.10344827586206896,0.1509433962264151,,0.2857142857142857,0.5,0.5,0.5,0.14285714285714285,,,,,,0.2857142857142857,0.5,0.5,0.5,,,,0.8571428571428571,0.5,0.5527964285714286,0.5534,0.5342642857142856,0.13333333333333333,0.4,3.733333333333333,24.9125,0.5619047619047619,2.0,2.0,,3.0,4.0,3.0,9.0,,1.0,1.0,7.0,3.0,2.0,1.0,0.14285714285714285,0.2222222222222222,0.06666666666666667,0.14285714285714285,1.0,1.0,1.0,5.0,2.0,1.0,,,1.0,0.041666666666666664,0.20833333333333334,0.02127659574468085,0.25,0.25,,4.0,3.0,4.0,0.2857142857142857,0.42857142857142855,1.0,1.0,1.0,,,,,0.5,,,,,,0.5,1.0,1.0,0.14285714285714285,False,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,,,1.0,,0.5,,,,0.16666666666666666,,,0.25,0.25,1.0,,,,0.14285714285714285,,0.3333333333333333,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,8753.0,146,12.0,280,284,110.0,103,31,564,2.0,6.0,7.0,11.0,,,6.0,10.0,1.0,2.0,9.0,17.0,8.0,15.0,54.0,321,2.0,4.0,9.0,2.0,3.0,17.0,14.0,4.0,21.0,10.0,6.0,6.0,12.0,16,6.0,3.0,,,4.0,3.0,2.0,3.0,17.0,110.0,0.7777777777777778,0.7777777777777778,0.875,0.5333333333333333,0.5,0.5333333333333333,0.5294117647058824,0.6666666666666666,0.65625,0.6,0.4375,0.6923076923076923,0.6428571428571429,0.6071428571428571,0.46875,13.650793650793652,,0.08333333333333333,0.08208955223880597,0.06060606060606061,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.34375,0.6363636363636364,0.7,,,,0.3125,0.6,0.6,0.8333333333333334,0.4,0.5,1.0,0.65625,0.6,0.5100421875000001,0.520875,0.4982499999999999,0.16666666666666666,0.3148148148148148,6.288235294117648,26.133333333333336,0.39285714285714285,12.0,1.0,10.0,5.0,10.0,4.0,25.0,,2.0,4.0,11.0,12.0,16.0,2.0,0.13043478260869565,0.0625,0.11428571428571428,0.10526315789473684,5.0,3.0,3.0,5.0,1.0,4.0,,,0.1,0.05263157894736842,0.08064516129032258,0.026785714285714284,,0.04081632653061224,,5.0,2.0,5.0,0.15625,0.25,,1.0,,,1.0,,,,0.058823529411764705,,,0.06451612903225806,,0.2,,3.0,0.375,False,,,2.0,1.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,3.0,2.0,4.0,,,,,4.0,1.0,3.0,0.2,,,,0.23076923076923078,0.07692307692307693,0.7142857142857143,0.4,0.4,1.0,0.4,0.5,1.0,,,,0.3333333333333333,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.09090909090909091,0.1111111111111111,0.05263157894736842,0.125,,,,,,,,,,,,,
