EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,PenaltyArc3FGA,PenaltyFG3A,ThreePtAssists,Arc3Assists,LongMidRangeAssists,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,Offensive Fouls,LiveBallTurnoverPct,DefFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,HeaveAttempts,Corner3Assists,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyFtPoints,PtsPutbacks,BadPassSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,SecondChanceShotQualityAvg,OffTwoPtRebounds,OffTwoPtReboundPct,OffLongMidRangeReboundPct,AtRimAssists,SelfOReb,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Fg2aBlocked,Loose Ball Fouls Drawn,FG2APctBlocked,ShortMidRangePctBlocked,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefCorner3ReboundPct,BlocksRecoveredPct,on,PenaltyCorner3FGA,2pt And 1 Free Throw Trips,OffensiveGoaltends,AtRimPctBlocked,PenaltyCorner3Frequency,SecondChanceCorner3FGA,PtsUnassisted3s,Loose Ball Fouls,Charge Fouls Drawn,BlockedAtRim,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Fg3aBlocked,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,Charge Fouls,BlockedLongMidRange,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,DefensiveGoaltends
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,2824.0,47,-20.0,97,95,7.0,35.0,4,192,2.0,3.0,,,,,6.0,1.0,1.0,2.0,4,2.0,7.0,12,102,,,,,,,4.0,,6.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,4.0,,7.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,,,0.45454545454545453,,,0.5,,,0.6363636363636364,14.423076923076923,0.045454545454545456,0.041666666666666664,0.06976744186046512,0.04081632653061224,0.058823529411764705,,0.2727272727272727,0.6666666666666666,1.0,1.0,0.5454545454545454,0.09090909090909091,1.0,1.0,1.0,,,,,0.9090909090909091,1.0,0.5917318181818182,0.612,,,3.1500000000000004,23.442857142857143,0.07216494845360824,,1.0,,,,2.0,,6.0,2.0,0.09523809523809523,,0.09090909090909091,0.058823529411764705,0.09090909090909091,,,,,,,1.0,,1.0,2.0,1.0,,,1.0,1.0,,3.0,,1.0,3.0,,,,,0.16666666666666666,0.16666666666666666,1.0,,,,,2.0,,,,,1.0,,,,3.0,3.0,2.0,,,,,,,0.16666666666666666,0.4,,,,1.0,1.0,,,1.0,0.04,,,,0.125,,,,2.0,,0.5,1.0,,,,,0.25,,False,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,
1627936,1610612741,Alex Caruso,Alex Caruso,1627936,CHI,6806.0,113,-22.0,231,230,20.0,35.0,17,461,2.0,3.0,1.0,1.0,,,9.0,4.0,9.0,2.0,5,7.0,18.0,25,249,1.0,1.0,2.0,,,,4.0,,15.0,9.0,4.0,1.0,4.0,9.0,2.0,11.0,5.0,11.0,,20.0,1.0,1.0,0.7142857142857143,0.3888888888888889,0.3888888888888889,0.4,1.0,,0.5434782608695652,0.3333333333333333,,0.5434782608695652,0.3333333333333333,,0.782608695652174,9.523809523809524,0.08,0.01694915254237288,0.08571428571428572,0.016,0.023809523809523808,,0.13043478260869565,0.6666666666666666,1.0,1.0,0.391304347826087,0.391304347826087,0.4444444444444444,0.4444444444444444,0.5,0.3333333333333333,1.0,,,0.9130434782608695,0.4444444444444444,0.5655782608695652,0.5541,0.08,,4.94,24.522222222222222,0.08658008658008658,,1.0,,1.0,13.0,17.0,1.0,38.0,5.0,0.09090909090909091,0.06666666666666667,0.15,0.08695652173913043,0.043478260869565216,,,,0.043478260869565216,,,3.0,1.0,2.0,4.0,3.0,5.0,,5.0,2.0,,1.0,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,1.0,,,,2.0,,,1.0,,,1.0,8.0,,,,,0.3333333333333333,,,,,,,,3.0,1.0,2.0,,0.7251,1.0,0.015151515151515152,0.03571428571428571,7.0,,,,,,1.0,,0.2,,4.0,2.0,4.0,2.0,0.1111111111111111,0.5,False,1.0,,,0.3333333333333333,0.5,1.0,6.0,1.0,4.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,4164.0,69,-41.0,141,146,17.0,44.0,12,287,4.0,5.0,,,,,2.0,4.0,17.0,6.0,14,5.0,19.0,30,161,1.0,1.0,5.0,,1.0,3.0,8.0,4.0,15.0,17.0,4.0,,6.0,14.0,,14.0,2.0,5.0,3.0,17.0,0.6666666666666666,0.6666666666666666,1.0,0.2631578947368421,0.2631578947368421,0.42857142857142855,1.0,,0.4090909090909091,0.8333333333333334,0.5,0.4411764705882353,0.8333333333333334,0.5,0.5757575757575758,24.203821656050955,0.2222222222222222,,0.20634920634920634,,,0.4,0.15151515151515152,0.8,1.0,0.5,0.06060606060606061,0.5151515151515151,0.23529411764705882,0.25,1.0,,,,,0.7272727272727273,0.23529411764705882,0.5249060606060607,0.48468333333333335,0.16666666666666666,0.1,8.935714285714287,26.6,0.12056737588652482,1.0,4.0,1.0,5.0,3.0,6.0,1.0,15.0,7.0,0.19444444444444445,,0.15384615384615385,0.24,0.12121212121212122,0.25,0.25,1.0,0.15151515151515152,0.2,0.2,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,4.0,,0.5,0.14285714285714285,,0.5,0.5,1.0,0.6666666666666666,1.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,1.0,,3.0,3.0,2.0,0.5,0.5,0.6666666666666666,0.5,1.0,0.5,0.058823529411764705,0.13333333333333333,,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,0.07142857142857142,,,,,,0.09090909090909091,,False,,1.0,,0.2,,,,,,,,,1.0,1.0,0.05263157894736842,0.058823529411764705,,,,,,,,,,,
201942,1610612741,DeMar DeRozan,DeMar DeRozan,201942,CHI,11142.0,186,-68.0,386,384,40.0,76.0,31,770,8.0,13.0,1.0,1.0,1.0,1.0,4.0,,5.0,36.0,81,,9.0,98,445,1.0,5.0,4.0,3.0,8.0,16.0,22.0,50.0,,5.0,,1.0,14.0,24.0,1.0,25.0,7.0,10.0,16.0,40.0,0.3055555555555556,0.3055555555555556,,,,0.4444444444444444,0.2,0.375,0.4,0.16666666666666666,0.375,0.47115384615384615,0.2857142857142857,0.6153846153846154,0.1,26.886792452830186,0.1686746987951807,0.010526315789473684,0.13414634146341464,0.004807692307692308,,0.13793103448275862,0.14444444444444443,0.6153846153846154,0.7272727272727273,0.25,0.044444444444444446,0.05555555555555555,,,,0.16666666666666666,1.0,0.125,1.0,0.24444444444444444,,0.4639455555555556,0.45137499999999997,0.04081632653061224,0.16326530612244897,13.587654320987657,24.62222222222222,0.10362694300518134,4.0,18.0,24.0,50.0,8.0,20.0,3.0,52.0,8.0,0.09876543209876543,0.12,0.2413793103448276,0.125,0.2,0.2222222222222222,0.26666666666666666,0.25,0.5555555555555556,0.48,0.5106382978723404,,,,12.0,10.0,2.0,2.0,8.0,2.0,8.0,2.0,3.0,,10.0,,0.8,0.15384615384615385,0.03225806451612903,,,,,,1.0,,26.0,,1.0,,,2.0,5.0,,1.0,34.0,30.0,15.0,,,0.16666666666666666,,,,0.14563106796116504,0.1595744680851064,10.0,,6.0,1.0,4.0,1.0,0.43743750000000003,,,,3.0,,,,,0.3333333333333333,8.0,1.0,0.09876543209876543,0.16666666666666666,1.0,1.0,2.0,1.0,,0.5,False,,2.0,,0.15384615384615385,,,,,4.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.06,,,,,
202684,1610612741,Tristan Thompson,Tristan Thompson,202684,CHI,1723.0,29,-27.0,60,63,1.0,13.0,3,123,1.0,2.0,1.0,2.0,,,,,,1.0,3,,,2,77,1.0,2.0,2.0,,,,,2.0,,,,1.0,5.0,6.0,2.0,8.0,2.0,4.0,,1.0,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,10.9375,0.4166666666666667,0.1,0.2222222222222222,0.06666666666666667,,0.4,0.6666666666666666,0.5,0.5,,,,,,,1.0,0.5,,,0.6666666666666666,,0.5522,,1.0,,2.6999999999999997,,0.016666666666666666,,1.0,,,1.0,2.0,,5.0,1.0,0.06666666666666667,,0.5,,0.3333333333333333,,,,,,,,,,1.0,,,,1.0,,2.0,2.0,1.0,,4.0,2.0,0.5,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,2.0,1.0,,,,0.6153,1.0,0.05,,1.0,,0.2,,,,,1.0,,,,,,,0.25,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
202696,1610612741,Nikola Vucevic,Nikola Vucevic,202696,CHI,9962.0,166,-39.0,343,341,36.0,64.0,28,684,7.0,16.0,1.0,7.0,1.0,1.0,4.0,13.0,37.0,25.0,47,13.0,41.0,93,376,2.0,9.0,6.0,3.0,5.0,8.0,38.0,12.0,39.0,37.0,13.0,7.0,19.0,41.0,14.0,55.0,7.0,11.0,8.0,36.0,0.76,0.8260869565217391,1.0,0.3170731707317073,0.3170731707317073,0.5319148936170213,0.2222222222222222,0.6,0.5056818181818182,0.2222222222222222,0.3333333333333333,0.5166666666666667,0.3,0.4,0.4659090909090909,25.9946949602122,0.25675675675675674,0.07446808510638298,0.26174496644295303,0.07526881720430108,0.09230769230769231,0.24,0.18181818181818182,0.4375,0.4375,0.7142857142857143,0.045454545454545456,0.42045454545454547,0.35135135135135137,0.35135135135135137,1.0,0.7777777777777778,0.14285714285714285,0.1111111111111111,1.0,0.6477272727272727,0.35135135135135137,0.5080704545454546,0.46986666666666665,0.06451612903225806,0.08602150537634409,8.770212765957446,26.126829268292685,0.10495626822157435,11.0,15.0,7.0,16.0,8.0,15.0,1.0,37.0,20.0,0.26666666666666666,0.3333333333333333,0.2,0.2711864406779661,0.17045454545454544,0.7333333333333333,0.8461538461538461,0.7272727272727273,0.18181818181818182,0.4375,0.4375,,4.0,4.0,7.0,6.0,3.0,2.0,2.0,,4.0,4.0,1.0,1.0,8.0,3.0,0.5,0.18181818181818182,0.034482758620689655,,,,0.4444444444444444,,,,4.0,,,,,1.0,3.0,1.0,,6.0,5.0,3.0,,,,,,,0.03333333333333333,0.061224489795918366,2.0,4.0,2.0,,,,0.5317,7.0,0.07608695652173914,0.024390243902439025,4.0,4.0,0.14285714285714285,0.08695652173913043,0.08333333333333333,0.8571428571428571,2.0,,0.0425531914893617,0.13333333333333333,5.0,1.0,5.0,2.0,0.25,0.4,False,,1.0,,,,,,,2.0,4.0,,,,,,,2.0,,,,,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,9154.0,153,-41.0,316,313,39.0,63.0,24,629,12.0,20.0,1.0,1.0,3.0,5.0,2.0,8.0,22.0,18.0,39,9.0,24.0,77,352,1.0,1.0,2.0,3.0,6.0,17.0,16.0,20.0,27.0,22.0,8.0,,7.0,21.0,,21.0,3.0,9.0,17.0,39.0,0.4444444444444444,0.4444444444444444,1.0,0.375,0.375,0.46153846153846156,1.0,0.5,0.5,1.0,0.5625,0.5579710144927537,1.0,0.7727272727272727,0.38095238095238093,23.546511627906977,0.09722222222222222,,0.14184397163120568,,,0.09523809523809523,0.31746031746031744,0.6,0.75,0.4166666666666667,0.031746031746031744,0.3492063492063492,0.36363636363636365,0.36363636363636365,1.0,1.0,1.0,0.625,0.6,0.6984126984126984,0.36363636363636365,0.5301087301587302,0.6117437499999999,0.025974025974025976,0.22077922077922077,7.8307692307692305,26.69583333333333,0.12341772151898735,2.0,8.0,4.0,11.0,16.0,24.0,6.0,56.0,13.0,0.18840579710144928,0.13636363636363635,0.06896551724137931,0.14285714285714285,0.12698412698412698,0.25,0.2857142857142857,0.5,0.1746031746031746,0.36363636363636365,0.36363636363636365,1.0,2.0,2.0,8.0,5.0,6.0,1.0,3.0,2.0,6.0,6.0,3.0,2.0,12.0,1.0,0.5,0.06666666666666667,,0.5,0.5,1.0,0.25,,,1.0,14.0,,,1.0,,3.0,3.0,,2.0,14.0,15.0,7.0,,0.5,,,,0.5,0.1044776119402985,0.16279069767441862,8.0,,1.0,2.0,,2.0,,,,,4.0,,,,,0.5,5.0,,0.1282051282051282,0.125,1.0,,1.0,1.0,0.38461538461538464,1.0,False,,3.0,,0.2,,,,3.0,,,,,,1.0,,,,,,,2.0,,1.0,1.0,,,
1629750,1610612741,Javonte Green,Javonte Green,1629750,CHI,3550.0,59,-5.0,130,130,17.0,25.0,14,260,3.0,8.0,1.0,6.0,1.0,3.0,2.0,,3.0,3.0,10,,5.0,6,132,1.0,6.0,2.0,1.0,4.0,2.0,2.0,4.0,,3.0,,3.0,4.0,6.0,7.0,13.0,4.0,6.0,2.0,17.0,0.3333333333333333,0.5,,,,0.3,0.16666666666666666,0.25,0.2,0.16666666666666666,0.25,0.2,0.16666666666666666,0.25,0.3333333333333333,13.013698630136986,0.18181818181818182,0.1,0.10526315789473684,0.10294117647058823,0.125,0.2857142857142857,0.5333333333333333,0.375,0.42857142857142855,0.3333333333333333,0.13333333333333333,0.2,,,,1.0,0.16666666666666666,0.75,0.3333333333333333,0.8666666666666667,,0.57883,0.610125,0.3333333333333333,0.3333333333333333,2.45,24.68,0.13076923076923078,,2.0,,,2.0,2.0,,4.0,2.0,0.05714285714285714,,0.2,0.08333333333333333,0.13333333333333333,,,,,,,,,,,,,,6.0,3.0,1.0,3.0,,,4.0,,0.25,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,2.0,3.0,1.0,2.0,,0.637975,4.0,0.10526315789473684,0.2,2.0,1.0,0.08333333333333333,,0.09090909090909091,,1.0,1.0,0.1,,,,,,,,False,,,,0.125,,,,,,,,,,,,,,1.0,,,,,,,1.0,,
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,3894.0,65,-26.0,137,138,10.0,28.0,9,275,1.0,1.0,,,,,5.0,,5.0,2.0,5,3.0,10.0,14,156,,,,,,,2.0,2.0,9.0,5.0,,1.0,3.0,7.0,1.0,8.0,1.0,4.0,,10.0,0.5,0.5,1.0,0.3,0.3,0.4,,,0.43333333333333335,,,0.4666666666666667,,,0.6666666666666666,10.884353741496598,0.0967741935483871,0.027777777777777776,0.1016949152542373,0.014084507042253521,0.045454545454545456,0.18181818181818182,0.06666666666666667,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,0.7333333333333333,,0.5532266666666668,,,,7.5,24.44,0.072992700729927,1.0,4.0,,,4.0,6.0,,14.0,3.0,0.10714285714285714,,0.09090909090909091,0.15,0.26666666666666666,0.25,0.25,,,,,3.0,,,2.0,2.0,3.0,1.0,1.0,,,1.0,,,1.0,,,0.3333333333333333,,0.6,0.6,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,0.06666666666666667,0.2,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1630172,1610612741,Patrick Williams,Patrick Williams,1630172,CHI,7816.0,130,-71.0,269,270,23.0,47.0,18,539,6.0,9.0,2.0,3.0,,,10.0,3.0,8.0,13.0,21,5.0,18.0,47,330,2.0,3.0,5.0,,,,16.0,10.0,15.0,8.0,3.0,1.0,11.0,19.0,5.0,24.0,12.0,13.0,,23.0,0.6153846153846154,0.7272727272727273,1.0,0.2777777777777778,0.2777777777777778,0.6190476190476191,0.6666666666666666,,0.5256410256410257,0.4,,0.5595238095238095,0.5,,0.46153846153846156,16.551724137931036,0.1774193548387097,0.0136986301369863,0.15178571428571427,0.033783783783783786,0.020833333333333332,0.25,0.23076923076923078,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.2564102564102564,0.20512820512820512,0.375,0.375,1.0,0.6,0.6666666666666666,,,0.6923076923076923,0.375,0.5419423076923077,0.523125,0.10638297872340426,,9.057142857142857,24.061111111111114,0.08550185873605948,1.0,3.0,6.0,9.0,1.0,4.0,,11.0,6.0,0.12,0.14285714285714285,0.14285714285714285,0.13953488372093023,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,2.0,2.0,2.0,3.0,1.0,,2.0,4.0,,3.0,3.0,,,6.0,,0.5,0.2,,0.2,0.2,1.0,1.0,,2.0,,6.0,,2.0,,,2.0,3.0,,,7.0,7.0,4.0,,,0.4,,,,0.09523809523809523,0.16666666666666666,,4.0,4.0,1.0,,,0.59154,4.0,0.05333333333333334,,1.0,1.0,0.17647058823529413,0.038461538461538464,0.05263157894736842,0.5,2.0,1.0,0.09523809523809523,,3.0,2.0,3.0,3.0,,1.0,False,,1.0,,0.2222222222222222,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,2.0,,1.0
