EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,Charge Fouls Drawn,2pt And 1 Free Throw Trips,3SecondViolations,SelfORebPct,HeaveAttempts,LostBallOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,on,DefensiveGoaltends,OffensiveGoaltends,Arc3PctBlocked
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,36012.0,600.0,51,1142,1134,254,253,96.0,2276,17.0,24.0,6.0,8.0,1.0,3.0,5.0,14.0,2.0,3.0,21.0,38.0,4.0,6.0,1.0,5.0,24.0,60.0,5.0,7.0,1.0,10.0,24.0,41.0,45.0,98.0,10.0,193.0,1302,7.0,11.0,9.0,13.0,2.0,43.0,4.0,8.0,2.0,15.0,7.0,21.0,34.0,14.0,129.0,6.0,8.0,60.0,24.0,7.0,1.0,16.0,16.0,32.0,10.0,6.0,8.0,7.0,1.0,80.0,14.0,13.0,2.0,31.0,25.0,4.0,60.0,29.0,89.0,15.0,7.0,8.0,11.0,1.0,7.0,4.0,4.0,1.0,15.0,1.0,4.0,23.0,44.0,2.0,2.0,17.0,5.0,4.0,16.0,4.0,4.0,5.0,3.0,2.0,5.0,2.0,21.0,248,3.0,3.0,0.7083333333333334,0.85,0.9555555555555556,0.45918367346938777,0.6923076923076923,0.13333333333333333,0.45918367346938777,0.5853658536585366,0.6363636363636364,0.5,0.658273381294964,0.8541666666666666,0.30434782608695654,0.6564625850340136,0.8269230769230769,0.3620689655172414,0.7050359712230215,0.01020408163265306,0.17073170731707318,0.08333333333333333,0.35714285714285715,0.02631578947368421,13.001605136436597,0.7333333333333333,0.13333333333333333,0.06666666666666667,0.0880281690140845,0.056768558951965066,0.1308016877637131,0.046052631578947366,0.10748560460652591,0.05065666041275797,0.038461538461538464,0.061224489795918366,0.06666666666666667,0.058823529411764705,0.012048192771084338,0.1375,0.07792207792207792,0.04,0.11891891891891893,0.17307692307692307,0.4,0.17266187050359713,0.7083333333333334,0.7727272727272727,0.6470588235294118,0.10071942446043165,0.35714285714285715,0.5555555555555556,0.8,0.02158273381294964,0.6666666666666666,0.6666666666666666,1.0,0.2733812949640288,0.5526315789473685,0.5675675675675675,1.0,0.4316546762589928,0.4,0.4,0.9166666666666666,0.3333333333333333,0.75,0.3333333333333333,0.25,0.6666666666666666,1.0,0.2916666666666667,0.7142857142857143,0.8,0.13043478260869565,0.3333333333333333,0.21739130434782608,0.2,0.43478260869565216,0.1,0.8776978417266187,0.4,0.5529575539568344,0.5552588235294118,0.5083978260869566,0.027972027972027972,0.08888888888888889,0.22279792746113988,0.10880829015544041,4.570731707317074,24.775510204081634,0.2224168126094571,,,,,,,,,,,,,,,,,,,True,,,
1628373,1610612742,Frank Ntilikina,Frank Ntilikina,1628373,DAL,3076.0,51.0,-5,102,98,27,35,6.0,200,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,5.0,,,,1.0,1.0,2.0,1.0,7.0,,5.0,106,,,,,,,,,,1.0,,,2.0,,3.0,,,5.0,,,,,2.0,2.0,1.0,1.0,,,,6.0,,,,3.0,2.0,1.0,6.0,,6.0,2.0,2.0,,1.0,,,1.0,1.0,,2.0,,1.0,2.0,7.0,1.0,1.0,2.0,,1.0,,,,1.0,,1.0,1.0,,,27,1.0,,1.0,1.0,1.0,0.14285714285714285,,,0.14285714285714285,0.5,,,0.2777777777777778,,,0.2777777777777778,,,0.7777777777777778,,,,,,10.091743119266054,0.5,0.16666666666666666,,0.07692307692307693,,0.16666666666666666,,0.11363636363636363,,,,,,,0.2,,,0.21428571428571427,,,,,,,,,,,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,,,,,,,,,,,,,,,,,1.0,,0.7777777777777778,,0.5209944444444444,,0.5706,,,,,18.549999999999997,24.7,0.2647058823529412,,,,,,,,,,,,,,,,,,,True,,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,22389.0,373.0,6,713,705,219,212,64.0,1418,12.0,13.0,4.0,4.0,1.0,1.0,2.0,9.0,3.0,3.0,10.0,25.0,,2.0,2.0,7.0,16.0,41.0,2.0,5.0,4.0,7.0,17.0,25.0,26.0,66.0,13.0,125.0,836,4.0,4.0,2.0,7.0,3.0,17.0,3.0,7.0,6.0,14.0,9.0,33.0,28.0,6.0,78.0,,6.0,41.0,16.0,1.0,1.0,6.0,12.0,18.0,8.0,4.0,3.0,3.0,,48.0,7.0,3.0,,23.0,26.0,6.0,55.0,10.0,65.0,3.0,3.0,,2.0,,1.0,5.0,1.0,,7.0,1.0,1.0,29.0,46.0,6.0,4.0,15.0,5.0,,18.0,3.0,7.0,11.0,4.0,7.0,11.0,8.0,33.0,215,3.0,5.0,0.8235294117647058,1.0,1.0,0.3939393939393939,0.2857142857142857,0.42857142857142855,0.3939393939393939,0.68,1.0,0.42857142857142855,0.6153846153846154,0.6363636363636364,0.5714285714285714,0.625,0.6538461538461539,0.5892857142857143,0.7252747252747253,0.015151515151515152,0.04,0.07692307692307693,,0.04,13.572343149807939,0.2857142857142857,0.3157894736842105,,0.15950920245398773,0.020689655172413793,0.1885245901639344,0.03365384615384615,0.17192982456140352,0.028328611898016998,0.029411764705882353,0.02247191011235955,,0.034482758620689655,0.031746031746031744,0.225,0.12121212121212122,0.20833333333333334,0.18556701030927836,0.2,0.7272727272727273,0.14285714285714285,0.9230769230769231,1.0,0.75,0.0989010989010989,0.2222222222222222,0.2222222222222222,1.0,0.03296703296703297,1.0,1.0,1.0,0.27472527472527475,0.4,0.4166666666666667,1.0,0.45054945054945056,0.3902439024390244,0.3902439024390244,1.0,0.36363636363636365,1.0,0.25,0.18181818181818182,,,0.45454545454545453,0.4,1.0,0.047619047619047616,1.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.8681318681318682,0.3902439024390244,0.544867032967033,0.5888812499999999,0.5136571428571427,0.03225806451612903,0.1111111111111111,0.136,0.264,5.712000000000001,24.881818181818183,0.3071528751753156,2.0,1.0,1.0,1.0,0.043478260869565216,,,,,,,,,,,,,,True,,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,33289.0,555.0,29,1059,1047,209,192,86.0,2106,28.0,44.0,2.0,4.0,2.0,4.0,58.0,128.0,13.0,30.0,8.0,23.0,1.0,1.0,3.0,5.0,16.0,46.0,1.0,5.0,1.0,5.0,99.0,202.0,24.0,69.0,65.0,335.0,1217,4.0,11.0,2.0,6.0,2.0,16.0,12.0,25.0,4.0,10.0,12.0,48.0,38.0,160.0,54.0,18.0,2.0,45.0,16.0,9.0,,18.0,40.0,58.0,26.0,14.0,11.0,2.0,5.0,156.0,8.0,6.0,,26.0,33.0,,59.0,14.0,73.0,12.0,8.0,4.0,5.0,2.0,2.0,8.0,3.0,1.0,13.0,,1.0,6.0,30.0,4.0,2.0,90.0,5.0,9.0,82.0,40.0,6.0,,,,1.0,1.0,44.0,204,1.0,3.0,0.1919191919191919,0.19387755102040816,0.75,0.34782608695652173,0.3333333333333333,0.4,0.35294117647058826,0.4900990099009901,0.36363636363636365,0.48,0.4981549815498155,0.4117647058823529,0.5142857142857142,0.545751633986928,0.4444444444444444,0.5581395348837209,0.25461254612546125,,0.04455445544554455,0.09090909090909091,0.0390625,,27.54749568221071,0.38461538461538464,,,0.12267657992565056,0.025974025974025976,0.12149532710280374,0.02857142857142857,0.12215320910973085,0.0273972602739726,,0.0410958904109589,,0.009950248756218905,0.0759493670886076,0.09090909090909091,0.11971830985915492,0.18,0.14201183431952663,0.044444444444444446,1.0,0.16236162361623616,0.6363636363636364,0.7,0.25,0.47232472324723246,0.453125,0.4715447154471545,0.13793103448275862,0.11070110701107011,0.43333333333333335,0.43333333333333335,0.3076923076923077,0.08487084870848709,0.34782608695652173,0.34782608695652173,1.0,0.16974169741697417,0.34782608695652173,0.34782608695652173,0.625,0.23529411764705882,0.5,,0.058823529411764705,1.0,1.0,0.29411764705882354,0.2,1.0,0.11428571428571428,0.5,0.14285714285714285,0.6,0.14285714285714285,0.2,0.41697416974169743,0.35555555555555557,0.4765079629629629,0.4555,0.47266176470588234,0.13333333333333333,0.17316017316017315,0.04776119402985075,0.14328358208955225,8.275247524752475,25.16086956521739,0.19735599622285174,6.0,6.0,11.0,,0.043478260869565216,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,True,,,
203493,1610612742,Reggie Bullock,Reggie Bullock,203493,DAL,42436.0,707.0,35,1355,1338,318,326,113.0,2693,7.0,11.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,3.0,23.0,57.0,2.0,7.0,7.0,13.0,29.0,74.0,4.0,10.0,9.0,20.0,9.0,20.0,52.0,131.0,16.0,190.0,1539,1.0,5.0,6.0,17.0,1.0,21.0,1.0,4.0,16.0,33.0,7.0,57.0,14.0,4.0,150.0,6.0,2.0,74.0,29.0,4.0,2.0,11.0,19.0,30.0,11.0,8.0,4.0,4.0,3.0,79.0,3.0,5.0,,31.0,41.0,2.0,74.0,8.0,82.0,22.0,20.0,2.0,2.0,1.0,2.0,6.0,,1.0,8.0,,3.0,15.0,48.0,2.0,4.0,14.0,1.0,3.0,18.0,2.0,3.0,1.0,1.0,,1.0,,55.0,311,5.0,2.0,0.7777777777777778,0.875,0.9615384615384616,0.3969465648854962,0.35294117647058826,0.48484848484848486,0.3969465648854962,0.45,0.2,0.25,0.5761589403973509,0.45454545454545453,0.6756756756756757,0.5935483870967742,0.4772727272727273,0.7,0.8675496688741722,0.015267175572519083,0.2,0.09090909090909091,0.5,0.03508771929824561,11.020960108181205,0.25,0.05405405405405406,,0.12238805970149254,0.017605633802816902,0.11567164179104478,0.00821917808219178,0.11940298507462686,0.012326656394453005,0.06060606060606061,0.0056179775280898875,,0.003787878787878788,0.019801980198019802,0.0967741935483871,0.12568306010928962,0.15254237288135594,0.11538461538461539,0.11666666666666667,,0.0728476821192053,0.6363636363636364,0.7,0.7142857142857143,0.039735099337748346,0.16666666666666666,0.3333333333333333,1.0,0.019867549668874173,0.3333333333333333,0.3333333333333333,1.0,0.37748344370860926,0.40350877192982454,0.41818181818181815,1.0,0.4900662251655629,0.3918918918918919,0.3918918918918919,0.9310344827586207,0.09090909090909091,0.5,,0.3181818181818182,0.2857142857142857,1.0,0.45454545454545453,0.4,0.75,0.05405405405405406,0.5,0.35135135135135137,0.5384615384615384,0.5405405405405406,0.45,0.9403973509933775,0.3918918918918919,0.5500609271523178,0.518059090909091,0.5345756756756755,0.019736842105263157,0.09523809523809523,0.11052631578947368,0.3,6.044999999999999,24.851145038167942,0.23468634686346865,4.0,1.0,1.0,,0.047619047619047616,,,,8.0,,,1.0,1.0,0.007633587786259542,,,,,True,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,28624.0,477.0,26,912,898,231,200,78.0,1810,35.0,51.0,,2.0,11.0,14.0,51.0,107.0,7.0,19.0,1.0,3.0,,,,,45.0,126.0,,4.0,23.0,46.0,93.0,177.0,46.0,129.0,88.0,412.0,1022,5.0,11.0,,4.0,3.0,13.0,21.0,45.0,23.0,46.0,40.0,151.0,32.0,154.0,30.0,108.0,2.0,126.0,45.0,14.0,,31.0,55.0,86.0,32.0,23.0,25.0,4.0,2.0,227.0,,8.0,,46.0,53.0,14.0,113.0,8.0,121.0,23.0,16.0,7.0,35.0,8.0,24.0,17.0,11.0,,52.0,2.0,7.0,16.0,39.0,2.0,2.0,94.0,2.0,6.0,113.0,48.0,10.0,6.0,3.0,2.0,7.0,5.0,150.0,229,5.0,9.0,0.17204301075268819,0.17391304347826086,0.21739130434782608,0.35658914728682173,,0.5,0.35658914728682173,0.5254237288135594,0.45454545454545453,0.4666666666666667,0.5294117647058824,0.3333333333333333,0.6098901098901099,0.5774647887323944,0.40625,0.6578947368421053,0.4215686274509804,,0.07909604519774012,0.0784313725490196,0.08411214953271028,,40.82246740220662,0.6730769230769231,0.5,,0.2398190045248869,0.04419889502762431,0.24468085106382978,,0.24205378973105135,0.018648018648018648,0.08108108108108109,0.03389830508474576,0.038461538461538464,,,0.15254237288135594,0.2661290322580645,0.2894736842105263,0.2638888888888889,0.18181818181818182,0.7142857142857143,0.16666666666666666,0.6862745098039216,0.7446808510638298,0.17142857142857143,0.34967320261437906,0.4766355140186916,0.5204081632653061,0.13725490196078433,0.06209150326797386,0.3684210526315789,0.3888888888888889,0.42857142857142855,0.00980392156862745,0.3333333333333333,0.3333333333333333,,0.4117647058823529,0.35714285714285715,0.35714285714285715,0.2222222222222222,0.13333333333333333,,,,,,0.26666666666666666,,,0.15384615384615385,0.7857142857142857,,,0.5054945054945055,0.5,0.5882352941176471,0.35714285714285715,0.48217124183006543,0.4679227272727273,0.4701604395604397,0.1391304347826087,0.2222222222222222,0.03155339805825243,0.36650485436893204,7.274576271186441,26.78837209302326,0.2532894736842105,4.0,1.0,9.0,,0.02666666666666667,,3.0,1.0,4.0,1.0,,,,,2.0,1.0,1.0,0.05263157894736842,True,,,
203915,1610612742,Spencer Dinwiddie,Spencer Dinwiddie,203915,DAL,22989.0,383.0,27,739,718,199,223,59.0,1457,15.0,29.0,,,1.0,2.0,15.0,42.0,2.0,7.0,10.0,15.0,,,5.0,8.0,18.0,54.0,2.0,4.0,3.0,14.0,32.0,78.0,28.0,69.0,47.0,195.0,824,1.0,4.0,2.0,4.0,1.0,9.0,6.0,13.0,8.0,22.0,10.0,46.0,16.0,48.0,54.0,30.0,2.0,53.0,18.0,7.0,1.0,19.0,29.0,48.0,15.0,14.0,10.0,6.0,3.0,125.0,,6.0,,15.0,11.0,3.0,29.0,6.0,35.0,14.0,9.0,5.0,10.0,2.0,5.0,12.0,5.0,,22.0,,5.0,10.0,34.0,1.0,3.0,39.0,1.0,3.0,55.0,23.0,3.0,4.0,,4.0,5.0,2.0,45.0,194,5.0,2.0,0.25,0.25806451612903225,0.6428571428571429,0.4057971014492754,0.5,0.36363636363636365,0.4117647058823529,0.41025641025641024,0.25,0.46153846153846156,0.5034013605442177,0.5,0.5142857142857142,0.5701754385964912,0.5,0.5476190476190477,0.46938775510204084,0.014492753623188406,0.08974358974358974,0.13793103448275862,0.07142857142857142,0.06666666666666667,24.125,0.45454545454545453,0.16666666666666666,,0.058823529411764705,0.0392156862745098,0.1079136690647482,,0.07975460122699386,0.01675977653631285,0.05263157894736842,0.043010752688172046,,,,0.05660377358490566,0.0594059405940594,0.06060606060606061,0.09345794392523364,0.15625,0.4,0.19727891156462585,0.5172413793103449,0.6,0.3333333333333333,0.2857142857142857,0.35714285714285715,0.38461538461538464,0.2,0.047619047619047616,0.2857142857142857,0.2857142857142857,,0.10204081632653061,0.6666666666666666,0.7142857142857143,0.6,0.3673469387755102,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,0.5,0.5,1.0,0.05714285714285714,0.5,0.22857142857142856,0.625,0.4,0.21428571428571427,0.6666666666666666,0.33962264150943394,0.49593458904109594,0.45799,0.47049117647058825,0.15476190476190477,0.23711340206185566,0.046153846153846156,0.2358974358974359,6.484615384615386,25.81739130434783,0.2692828146143437,5.0,,4.0,,0.0684931506849315,1.0,3.0,1.0,,1.0,1.0,1.0,3.0,0.04225352112676056,3.0,,,,True,,,
1628425,1610612742,Sterling Brown,Sterling Brown,1628425,DAL,25.0,,-1,3,3,3,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,5,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,1,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,True,,,
202722,1610612742,Davis Bertans,Davis Bertans,202722,DAL,6647.0,111.0,9,223,216,53,87,16.0,439,1.0,2.0,,,,,,,,,7.0,11.0,2.0,3.0,2.0,4.0,7.0,18.0,,1.0,1.0,4.0,1.0,2.0,14.0,29.0,7.0,51.0,242,,,2.0,4.0,,6.0,,,3.0,8.0,3.0,12.0,2.0,,42.0,,,18.0,7.0,,,,3.0,3.0,,3.0,,,,9.0,1.0,1.0,,6.0,5.0,2.0,13.0,2.0,15.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,,,4.0,16.0,3.0,1.0,10.0,,,9.0,3.0,1.0,1.0,1.0,,1.0,1.0,12.0,51,4.0,1.0,1.0,1.0,1.0,0.4827586206896552,0.5,0.375,0.4827586206896552,0.5,,,0.7096774193548387,0.75,0.5625,0.7285714285714285,0.75,0.6,0.9354838709677419,,,,,,15.22633744855967,0.5,0.6666666666666666,,0.08928571428571429,0.023255813953488372,0.1935483870967742,0.016666666666666666,0.12643678160919541,0.019417475728155338,0.058823529411764705,,,0.02127659574468085,,,0.11538461538461539,0.1111111111111111,0.25,0.09090909090909091,1.0,0.06451612903225806,0.5,0.5,1.0,,,,,,,,,0.3548387096774194,0.6363636363636364,0.6363636363636364,1.0,0.5806451612903226,0.3888888888888889,0.3888888888888889,1.0,,,,0.75,0.6666666666666666,1.0,0.25,,,,,0.5,0.5,0.5,0.25,1.0,0.3888888888888889,0.5553383333333333,0.50385,0.5561571428571429,0.11764705882352941,0.6,0.11764705882352941,0.23529411764705882,1.55,25.348275862068967,0.23766816143497757,1.0,1.0,,,0.06666666666666667,,,,,,,1.0,1.0,0.034482758620689655,,,,,True,,,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,181.0,3.0,-4,7,8,3,4,,15,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,9,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0.5,,,,,,28.57142857142857,,,,0.5,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.475875,,,,,,,7.4,25.6,0.42857142857142855,,,,,,,,,,,,,,,,,,,True,,,
