EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyCorner3FGA,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls,OffensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,HeaveAttempts,3pt And 1 Free Throw Trips,3SecondViolations
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,10214.0,170,-47,317,319,63,61,39.0,636,7.0,9.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,4.0,16.0,1.0,2.0,2.0,7.0,10.0,6.0,21.0,32.0,387,1.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,14.0,18.0,16.0,4.0,1.0,5.0,3.0,8.0,2.0,1.0,4.0,1.0,19.0,2.0,2.0,17.0,10.0,1.0,28.0,4.0,32,1.0,3.0,3.0,1.0,1.0,4.0,12.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,61,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.7,1.0,0.5161290322580645,0.6,0.3333333333333333,0.5161290322580645,0.6,0.3333333333333333,0.6774193548387096,0.1,0.1111111111111111,8.88888888888889,0.25,0.14925373134328357,0.02631578947368421,0.21518987341772153,0.024390243902439025,0.18493150684931506,0.02531645569620253,0.041666666666666664,0.02127659574468085,0.015151515151515152,0.0625,0.2857142857142857,0.13333333333333333,0.1694915254237288,0.35,0.058823529411764705,1.0,0.2903225806451613,0.7777777777777778,0.875,1.0,0.03225806451612903,0.16129032258064516,0.4,0.4,1.0,0.5161290322580645,0.25,0.25,1.0,0.4,0.5,1.0,0.4,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.967741935483871,0.25,0.558825806451613,0.5111166666666667,0.48628333333333335,0.1875,0.0625,3.08,25.33809523809524,0.19873817034700317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627863,1610612762,Danuel House Jr.,Danuel House Jr.,1627863,UTA,2993.0,50,-3,94,96,37,24,10.0,190,,1.0,,,4.0,,2.0,,,,1.0,,,,2.0,5.0,,3.0,4.0,111,,,,,1.0,1.0,1.0,2.0,4.0,,1.0,,,,3.0,3.0,1.0,2.0,,,9.0,,,4.0,2.0,,6.0,,6,,,,,2.0,1.0,3.0,,1.0,,,1.0,,,,,2.0,37,,1.0,1.0,,,,,0.4,1.0,0.25,,0.5,0.25,,0.5,0.375,,,9.70873786407767,,0.14285714285714285,,0.11764705882352941,,0.125,,,,,,0.125,0.2,0.14814814814814814,,,,0.125,,,,0.5,0.25,,,,0.125,,,,,,,,,,,,,0.5,,0.51345625,,0.501575,,0.5,5.0600000000000005,23.7,0.39361702127659576,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,12680.0,211,-41,398,400,103,85,49.0,798,20.0,31.0,9.0,10.0,40.0,1.0,4.0,,,9.0,40.0,,1.0,8.0,40.0,78.0,10.0,44.0,142.0,476,5.0,,1.0,10.0,13.0,20.0,9.0,59.0,14.0,9.0,40.0,9.0,3.0,23.0,11.0,34.0,9.0,2.0,13.0,7.0,79.0,1.0,4.0,10.0,9.0,,19.0,5.0,24,5.0,4.0,3.0,7.0,13.0,1.0,10.0,1.0,28.0,,1.0,1.0,3.0,1.0,3.0,1.0,55.0,101,3.0,0.175,0.1891891891891892,0.3,0.22727272727272727,,0.22727272727272727,0.5128205128205128,0.65,0.45081967213114754,0.5,0.6551724137931034,0.5144927536231884,0.7142857142857143,0.7564102564102564,0.36065573770491804,0.038461538461538464,0.06451612903225806,33.70535714285714,,0.11842105263157894,0.041237113402061855,0.09174311926605505,0.010416666666666666,0.10270270270270271,0.025906735751295335,,0.06666666666666667,0.012987012987012988,,0.15789473684210525,0.10416666666666667,0.08536585365853659,0.1111111111111111,0.07246376811594203,0.3333333333333333,0.2540983606557377,0.6451612903225806,0.6896551724137931,0.15,0.32786885245901637,0.03278688524590164,0.25,0.25,,0.32786885245901637,0.225,0.225,0.3333333333333333,,,,0.16666666666666666,,,0.3448275862068966,0.9,0.27586206896551724,0.6147540983606558,0.225,0.4966999999999999,0.594775,0.5141241379310344,0.07042253521126761,0.4154929577464789,6.957692307692308,25.818181818181817,0.25879396984924624,19.0,1.0,6.0,3.0,3.0,,0.46153846153846156,0.475,0.48717948717948717,0.21052631578947367,0.034482758620689655,3.0,5.0,1.0,7.0,4.0,32.0,3.0,4.0,4.0,21.0,66.0,21.0,6.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,37.0,5.0,13.0,8.0,2.0,6.0,0.4444444444444444,0.6,0.025,0.1111111111111111,0.05737704918032787,0.14285714285714285,0.14285714285714285,0.8333333333333334,0.6,0.5,0.1,0.1511627906976744,,,,,,,,,,,,,,,,,True,,,
202355,1610612762,Hassan Whiteside,Hassan Whiteside,202355,UTA,3265.0,54,-29,101,103,16,12,13.0,204,4.0,6.0,,2.0,4.0,,,,,,,,,,5.0,10.0,,,11.0,132,5.0,,,9.0,1.0,3.0,,2.0,2.0,,,,1.0,,,,,,,,,1.0,5.0,11.0,5.0,1.0,17.0,7.0,24,1.0,2.0,1.0,,,5.0,8.0,,4.0,,2.0,,6.0,3.0,6.0,6.0,2.0,16,,0.2,0.5,,,,,0.5,0.3333333333333333,0.5,0.8,0.3333333333333333,0.4583333333333333,0.75,0.3333333333333333,,0.1,,10.526315789473685,0.5,0.29411764705882354,0.2,0.2972972972972973,0.05,0.2962962962962963,0.13333333333333333,0.3333333333333333,0.16666666666666666,,0.25,0.7142857142857143,,0.2962962962962963,0.3,0.25,1.0,0.6,0.6666666666666666,0.6666666666666666,0.25,0.4,,,,,,,,,,,,,,,0.6666666666666666,,,0.6,,0.47938000000000003,0.464175,0.4637,0.8181818181818182,0.18181818181818182,3.2,,0.15841584158415842,1.0,,,,,,,0.25,0.3333333333333333,,,3.0,3.0,,,,1.0,4.0,1.0,,,8.0,,6.0,,1.0,,,,,2.0,4.0,,2.0,,3.0,,,0.8,0.25,,,,,0.6,1.0,,0.16666666666666666,0.16666666666666666,1.0,0.2,,,,,,,,,,,,,,,True,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,12860.0,214,-45,403,405,103,85,49.0,808,8.0,12.0,2.0,2.0,33.0,3.0,13.0,1.0,2.0,8.0,20.0,1.0,2.0,6.0,28.0,48.0,11.0,33.0,108.0,480,7.0,2.0,4.0,12.0,7.0,10.0,10.0,43.0,36.0,33.0,20.0,8.0,4.0,8.0,2.0,10.0,1.0,1.0,5.0,3.0,22.0,3.0,,13.0,9.0,,22.0,3.0,25,,2.0,2.0,5.0,12.0,9.0,24.0,4.0,17.0,,,,,,,,43.0,101,2.0,0.6428571428571429,0.6428571428571429,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5833333333333334,0.7,0.5493827160493827,0.5454545454545454,0.8,0.5815217391304348,0.5454545454545454,0.86,0.4074074074074074,0.08333333333333333,0.08333333333333333,22.958057395143488,,0.11842105263157894,,0.11711711711711711,0.030927835051546393,0.11764705882352941,0.015384615384615385,,,0.03896103896103896,,0.05263157894736842,0.10416666666666667,0.10714285714285714,0.14814814814814814,,,0.14814814814814814,0.6666666666666666,0.7272727272727273,0.875,0.4074074074074074,0.16049382716049382,0.23076923076923078,0.23076923076923078,1.0,0.24691358024691357,0.4,0.4,1.0,0.18181818181818182,0.5,1.0,0.18181818181818182,0.5,1.0,0.1,1.0,0.3,0.5555555555555556,0.4,0.48958024691358015,0.522507142857143,0.4608475,0.1111111111111111,0.39814814814814814,7.085416666666666,24.80606060606061,0.2555831265508685,17.0,4.0,7.0,1.0,6.0,,0.5833333333333334,0.5151515151515151,0.5666666666666667,0.47058823529411764,0.2,3.0,5.0,3.0,3.0,3.0,19.0,3.0,,6.0,11.0,20.0,,,,,1.0,,,2.0,1.0,24.0,,8.0,2.0,,2.0,0.6,0.42857142857142855,0.09090909090909091,0.3333333333333333,0.037037037037037035,1.0,1.0,0.45454545454545453,0.6,0.5,0.1,0.14285714285714285,,,3.0,1.0,1.0,1.0,1.0,0.75,0.029411764705882353,,,,,,,,True,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,8681.0,145,-18,269,270,67,50,36.0,539,11.0,21.0,4.0,5.0,,,,,,,,,,,11.0,21.0,,,41.0,311,3.0,,,9.0,4.0,5.0,,19.0,20.0,,,,,2.0,1.0,3.0,,1.0,1.0,1.0,7.0,7.0,8.0,15.0,21.0,2.0,38.0,15.0,53,,1.0,,4.0,8.0,4.0,12.0,1.0,27.0,,6.0,,3.0,2.0,3.0,3.0,19.0,65,1.0,0.9090909090909091,0.9090909090909091,,,,,0.5238095238095238,0.8,0.5238095238095238,,0.8,0.5694444444444444,0.45,0.7307692307692307,,,,14.379084967320262,0.6666666666666666,0.38181818181818183,0.11764705882352941,0.23076923076923078,0.10294117647058823,0.3,0.11029411764705882,0.09090909090909091,0.12195121951219512,0.10909090909090909,0.07692307692307693,0.2,0.4444444444444444,0.2857142857142857,0.0625,,1.0,1.0,0.5238095238095238,0.5238095238095238,0.9090909090909091,,,,,,,,,,,,,,,,1.0,0.8,,1.0,,0.5915238095238095,0.5252,0.6302399999999999,0.21951219512195122,0.4634146341463415,2.1095238095238096,,0.24907063197026022,,,4.0,1.0,3.0,3.0,0.5,,,,,,3.0,,,,19.0,,9.0,,11.0,2.0,,,,1.0,,1.0,,1.0,3.0,31.0,1.0,11.0,5.0,1.0,5.0,,,,0.3333333333333333,,,,1.0,,,0.3548387096774194,0.3548387096774194,,,,,,,,,,1.0,1.0,1.0,0.2,,,,True,,,
1629672,1610612762,Eric Paschall,Eric Paschall,1629672,UTA,829.0,14,2,27,26,14,18,,53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,6.0,30,,,,,1.0,1.0,1.0,6.0,2.0,3.0,,,,,,,,,,,,,,1.0,,1.0,2.0,,2,,,,,,1.0,1.0,,1.0,,,,,,,,6.0,14,,1.0,1.0,1.0,1.0,,1.0,0.5,1.0,0.8333333333333334,,1.25,1.0,,1.5,0.3333333333333333,,,11.11111111111111,1.0,,,0.125,,0.08333333333333333,,,,,,,,0.14285714285714285,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,0.5,1.0,,0.6666666666666666,,0.51435,,0.573725,,1.0,3.9,23.5,0.5185185185185185,,1.0,,,,,,,,,0.5,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,1.0,,,,,1.0,,,,,,,,,True,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,6368.0,106,-31,206,205,44,41,25.0,411,2.0,2.0,,,16.0,,1.0,,,3.0,15.0,1.0,2.0,3.0,10.0,20.0,3.0,16.0,33.0,232,2.0,1.0,2.0,5.0,1.0,1.0,3.0,4.0,10.0,,15.0,3.0,,11.0,5.0,16.0,4.0,1.0,6.0,4.0,37.0,,2.0,7.0,3.0,,10.0,2.0,12,1.0,3.0,1.0,3.0,8.0,5.0,13.0,,7.0,,,,,,,,4.0,42,,0.5,0.5,,0.1875,0.5,0.1875,0.5,1.0,0.4027777777777778,0.625,0.25,0.4342105263157895,0.625,0.4,0.4444444444444444,,,19.82758620689655,,0.07142857142857142,0.04081632653061224,0.15555555555555556,,0.11494252873563218,0.017543859649122806,,0.06451612903225806,,,,0.038461538461538464,0.16666666666666666,0.1111111111111111,0.043478260869565216,,0.05555555555555555,1.0,1.0,0.5,0.4444444444444444,0.027777777777777776,,,,0.4166666666666667,0.2,0.2,,,,,0.5,0.5,,,,0.75,0.5,0.2,0.4740930555555556,0.4764875,0.49234999999999995,0.15151515151515152,0.12121212121212122,8.764999999999999,25.056250000000002,0.21359223300970873,6.0,,5.0,5.0,,1.0,0.625,0.375,0.375,0.5,,,,2.0,2.0,,4.0,1.0,,,2.0,10.0,9.0,,1.0,2.0,1.0,,2.0,3.0,1.0,4.0,,1.0,1.0,,1.0,,0.5,,0.25,0.05555555555555555,1.0,1.0,,,,0.02702702702702703,0.047619047619047616,,,,,,0.5,,,,,,,,,,,True,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,6211.0,104,-12,195,196,65,48,23.0,391,4.0,5.0,2.0,2.0,20.0,2.0,3.0,,,3.0,11.0,,,3.0,18.0,26.0,5.0,14.0,58.0,236,3.0,,,6.0,6.0,8.0,3.0,15.0,6.0,15.0,11.0,3.0,,4.0,1.0,5.0,1.0,,3.0,1.0,11.0,1.0,,9.0,2.0,,11.0,1.0,12,1.0,2.0,1.0,1.0,5.0,4.0,8.0,,6.0,,,1.0,,,,,15.0,65,,0.16666666666666666,0.17647058823529413,1.0,0.35714285714285715,,0.35714285714285715,0.6923076923076923,0.75,0.6375,1.0,0.6818181818181818,0.6590909090909091,1.0,0.6818181818181818,0.35,,,22.685185185185183,,0.06896551724137931,,0.140625,0.029411764705882353,0.11827956989247312,0.012658227848101266,,,0.04,,,0.1,0.13043478260869565,0.16666666666666666,0.0625,,0.125,0.8,0.8,0.5,0.5,0.075,0.6666666666666666,1.0,1.0,0.275,0.2727272727272727,0.2727272727272727,1.0,,,,,,,0.18181818181818182,1.0,0.2727272727272727,0.475,0.2727272727272727,0.481735,0.4272,0.4736954545454546,0.10344827586206896,0.25862068965517243,7.384615384615383,24.95,0.3333333333333333,13.0,,4.0,3.0,1.0,,0.8,0.65,0.65,0.07692307692307693,,1.0,1.0,1.0,1.0,1.0,7.0,3.0,,1.0,,30.0,,2.0,,1.0,,,,1.0,1.0,9.0,,3.0,,,,0.3333333333333333,1.0,,,0.025,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.09090909090909091,0.10344827586206896,,,,,1.0,,,,0.06666666666666667,1.0,,,,1.0,0.07142857142857142,0.3333333333333333,True,,,
1627823,1610612762,Juancho Hernangomez,Juancho Hernangomez,1627823,UTA,199.0,3,-1,5,5,3,1,1.0,10,,,,,,,,,,,1.0,,,1.0,,,,1.0,,5,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,1.0,,,1.0,,1,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,3,,,,,,,,,,,,,,,,1.0,,,33.333333333333336,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,0.47175,,0.47175,,,,24.9,0.6,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
